target_id	length	eff_length	Aipa_2	Aipa_2_tpm
arahy.Tifrunner.gnm2.ann1.UURP5G.1	663	475.614	10	0.250358
arahy.Tifrunner.gnm2.ann1.MT4TUB.1	888	700.474	0	0
arahy.Tifrunner.gnm2.ann1.6676DN.1	456	269.562	0	0
arahy.Tifrunner.gnm2.ann1.ZXK5TL.1	717	529.59	0	0
arahy.Tifrunner.gnm2.ann1.CAQ3WI.1	1851	1663.47	143	1.02361
arahy.Tifrunner.gnm2.ann1.H6QX7I.1	369	185.616	244.809	15.7046
arahy.Tifrunner.gnm2.ann1.NXD2XY.1	657	469.626	0	0
arahy.Tifrunner.gnm2.ann1.HF22WU.1	1368	1180.47	1.105	0.0111461
arahy.Tifrunner.gnm2.ann1.VAYV9C.1	3054	2866.47	0	0
arahy.Tifrunner.gnm2.ann1.KRI533.1	1314	1126.47	0	0
arahy.Tifrunner.gnm2.ann1.W8JJXT.1	810	622.49	250	4.78215
arahy.Tifrunner.gnm2.ann1.QQ3HDC.1	927	739.474	0	0
arahy.Tifrunner.gnm2.ann1.7BX7P6.1	822	634.49	2	0.0375337
arahy.Tifrunner.gnm2.ann1.36J0CP.1_arahy.Tifrunner.gnm2.ann1.PQY635.1	333	152.398	101	7.89148
arahy.Tifrunner.gnm2.ann1.2LKP7I.1	840	652.49	0	0
arahy.Tifrunner.gnm2.ann1.E9LA23.1	2010	1822.47	0	0
arahy.Tifrunner.gnm2.ann1.GK9JFI.1	249	81.4728	15	2.19227
arahy.Tifrunner.gnm2.ann1.LEZM1J.1	453	266.623	258	11.5223
arahy.Tifrunner.gnm2.ann1.K9VFVK.1	1860	1672.47	201.436	1.43414
arahy.Tifrunner.gnm2.ann1.C46LV5.1	2220	2032.47	502.619	2.94463
arahy.Tifrunner.gnm2.ann1.3T0U24.1_arahy.Tifrunner.gnm2.ann1.DE44V3.1_arahy.Tifrunner.gnm2.ann1.Z400B0.1	1863	1675.47	7	0.0497481
arahy.Tifrunner.gnm2.ann1.1W91VF.1	1080	892.474	0	0
arahy.Tifrunner.gnm2.ann1.2V8KIQ.1	2208	2020.47	34.6625	0.204279
arahy.Tifrunner.gnm2.ann1.L4Y0H8.1	189	41.0749	0	0
arahy.Tifrunner.gnm2.ann1.PY3JPZ.1	606	418.691	218	6.19981
arahy.Tifrunner.gnm2.ann1.TYZ9EK.1	1374	1186.47	0	0
arahy.Tifrunner.gnm2.ann1.X5LH2W.1	1155	967.474	214	2.63385
arahy.Tifrunner.gnm2.ann1.3ZI6V8.1	690	502.59	112.509	2.66557
arahy.Tifrunner.gnm2.ann1.BRKC16.1	732	544.577	2	0.0437308
arahy.Tifrunner.gnm2.ann1.V7982W.1	291	115.54	0	0
arahy.Tifrunner.gnm2.ann1.4YX487.1	1551	1363.47	309.522	2.70309
arahy.Tifrunner.gnm2.ann1.4PY23S.1	1767	1579.47	239.679	1.8069
arahy.Tifrunner.gnm2.ann1.LG6ZXT.1	381	197.01	0	0
arahy.Tifrunner.gnm2.ann1.XXDJ74.1	216	57.9375	0	0
arahy.Tifrunner.gnm2.ann1.A2ENIY.1	618	430.67	0	0
arahy.Tifrunner.gnm2.ann1.RGHX4L.2	2187	1999.47	1033.33	6.15374
arahy.Tifrunner.gnm2.ann1.K7VJRA.1	624	436.67	0	0
arahy.Tifrunner.gnm2.ann1.CH1EP2.1	303	125.929	0	0
arahy.Tifrunner.gnm2.ann1.435I7G.1	408	222.792	19	1.01548
arahy.Tifrunner.gnm2.ann1.BTF7DQ.1	1812	1624.47	882.597	6.46942
arahy.Tifrunner.gnm2.ann1.077RRC.1	1635	1447.47	1.15655	0.00951412
arahy.Tifrunner.gnm2.ann1.2B8833.1	987	799.474	34	0.506397
arahy.Tifrunner.gnm2.ann1.SX2030.1	369	185.616	2	0.128301
arahy.Tifrunner.gnm2.ann1.DRB7XG.1	1713	1525.47	0	0
arahy.Tifrunner.gnm2.ann1.MH0ST6.1	309	131.147	0	0
arahy.Tifrunner.gnm2.ann1.ME2JXJ.1	972	784.474	0	0
arahy.Tifrunner.gnm2.ann1.C25ZDC.1	528	340.942	0	0
arahy.Tifrunner.gnm2.ann1.56MF0T.1	453	266.623	91.0192	4.06492
arahy.Tifrunner.gnm2.ann1.YZC8KD.1	465	278.384	42.3927	1.81327
arahy.Tifrunner.gnm2.ann1.9KJ1US.1	699	511.59	0	0
arahy.Tifrunner.gnm2.ann1.95EUB8.1	1224	1036.47	123.573	1.41965
arahy.Tifrunner.gnm2.ann1.8578L4.1	5844	5656.47	871.113	1.83377
arahy.Tifrunner.gnm2.ann1.C31FKL.1	702	514.59	0	0
arahy.Tifrunner.gnm2.ann1.R4CPVK.1	1188	1000.47	67.8102	0.807059
arahy.Tifrunner.gnm2.ann1.4KSQ0C.1	1467	1279.47	0	0
arahy.Tifrunner.gnm2.ann1.8HF3SK.1	465	278.384	6	0.256639
arahy.Tifrunner.gnm2.ann1.MM015B.1	534	346.916	30	1.02971
arahy.Tifrunner.gnm2.ann1.QT5RS9.1	1029	841.474	66	0.933941
arahy.Tifrunner.gnm2.ann1.5R56VN.1	2316	2128.47	2.6119	0.0146118
arahy.Tifrunner.gnm2.ann1.5X1K1M.1	1038	850.474	169.673	2.37557
arahy.Tifrunner.gnm2.ann1.M16YKD.1	756	568.535	0	0
arahy.Tifrunner.gnm2.ann1.P1BZAE.1	423	237.387	0	0
arahy.Tifrunner.gnm2.ann1.R772UD.1	1965	1777.47	16.0628	0.107606
arahy.Tifrunner.gnm2.ann1.7VK1KP.1	1350	1162.47	67.7137	0.6936
arahy.Tifrunner.gnm2.ann1.04DKNA.1	1197	1009.47	44	0.519008
arahy.Tifrunner.gnm2.ann1.Y7HXQP.1	1005	817.474	15.0693	0.2195
arahy.Tifrunner.gnm2.ann1.EW3DBQ.1	954	766.474	104.111	1.61739
arahy.Tifrunner.gnm2.ann1.JMTW06.1	1227	1039.47	8	0.0916416
arahy.Tifrunner.gnm2.ann1.CVL0TV.1	1848	1660.47	28	0.20079
arahy.Tifrunner.gnm2.ann1.FECU6Q.1	1242	1054.47	0	0
arahy.Tifrunner.gnm2.ann1.21IKS3.1	1353	1165.47	0	0
arahy.Tifrunner.gnm2.ann1.063DHX.1	2475	2287.47	152.852	0.795665
arahy.Tifrunner.gnm2.ann1.WW5NKJ.1	219	59.8769	1	0.198864
arahy.Tifrunner.gnm2.ann1.ZAG0TB.1	1047	859.474	0	0
arahy.Tifrunner.gnm2.ann1.VEXL9Z.1	1107	919.474	193	2.49939
arahy.Tifrunner.gnm2.ann1.WTV4H3.1	270	97.8961	0	0
arahy.Tifrunner.gnm2.ann1.7HK6YE.1	243	77.0011	0	0
arahy.Tifrunner.gnm2.ann1.WMGI63.1	2226	2038.47	0	0
arahy.Tifrunner.gnm2.ann1.GYR78M.1	546	358.863	80	2.65447
arahy.Tifrunner.gnm2.ann1.48YU4F.1	1038	850.474	0	0
arahy.Tifrunner.gnm2.ann1.43WYWC.1	3600	3412.47	11.6847	0.0407721
arahy.Tifrunner.gnm2.ann1.VZL0D1.1	387	202.672	0	0
arahy.Tifrunner.gnm2.ann1.M07V8F.1	834	646.49	4.65782	0.0857901
arahy.Tifrunner.gnm2.ann1.Z9BF3S.1	150	21.8815	3	1.63252
arahy.Tifrunner.gnm2.ann1.CLK22A.1	288	112.973	0	0
arahy.Tifrunner.gnm2.ann1.SLGY42.1_arahy.Tifrunner.gnm2.ann1.YJ4E0A.1	1755	1567.47	0	0
arahy.Tifrunner.gnm2.ann1.03USKU.1	3552	3364.47	0	0
arahy.Tifrunner.gnm2.ann1.T5USZK.1	366	182.855	0	0
arahy.Tifrunner.gnm2.ann1.46036Y.1	885	697.474	36	0.614597
arahy.Tifrunner.gnm2.ann1.M3VAK9.1	411	225.718	0	0
arahy.Tifrunner.gnm2.ann1.GDN2XA.1	2166	1978.47	0	0
arahy.Tifrunner.gnm2.ann1.8ER521.1	333	152.398	0	0
arahy.Tifrunner.gnm2.ann1.S7RYVI.1	393	208.376	81.1254	4.63581
arahy.Tifrunner.gnm2.ann1.A2V3CL.1_arahy.Tifrunner.gnm2.ann1.M8CBSZ.1	660	472.626	28	0.705435
arahy.Tifrunner.gnm2.ann1.4M845G.1	1956	1768.47	22.7122	0.152925
arahy.Tifrunner.gnm2.ann1.WUJ08V.1	345	163.433	0	0
arahy.Tifrunner.gnm2.ann1.P1EDFW.1	492	305.174	0	0
arahy.Tifrunner.gnm2.ann1.LHW87W.1	1455	1267.47	86	0.807933
arahy.Tifrunner.gnm2.ann1.EY31BM.1	423	237.387	69.9917	3.51079
arahy.Tifrunner.gnm2.ann1.3DAB2G.1	1251	1063.47	0	0
arahy.Tifrunner.gnm2.ann1.4D812E.1	498	311.104	18.4785	0.707257
arahy.Tifrunner.gnm2.ann1.NG7PU7.1	1266	1078.47	7	0.0772867
arahy.Tifrunner.gnm2.ann1.AAV4SA.1	285	110.342	31	3.34531
arahy.Tifrunner.gnm2.ann1.CVJ130.1	870	682.474	16.0803	0.28056
arahy.Tifrunner.gnm2.ann1.2275VI.1	384	199.819	0	0
arahy.Tifrunner.gnm2.ann1.UDNS5W.1	1338	1150.47	0	0
arahy.Tifrunner.gnm2.ann1.6EF6C9.1	408	222.792	0	0
arahy.Tifrunner.gnm2.ann1.TS1LPS.1	702	514.59	101	2.33709
arahy.Tifrunner.gnm2.ann1.ZV45BV.1	663	475.614	279	6.98499
arahy.Tifrunner.gnm2.ann1.JU0LD9.1	255	86.0435	0	0
arahy.Tifrunner.gnm2.ann1.JY31ZY.1	315	136.342	0	0
arahy.Tifrunner.gnm2.ann1.SDE7X8.1	444	257.76	0	0
arahy.Tifrunner.gnm2.ann1.EX2XSN.1	534	346.916	0	0
arahy.Tifrunner.gnm2.ann1.M6AR9K.1	456	269.562	0	0
arahy.Tifrunner.gnm2.ann1.351IJG.1	1488	1300.47	23.9441	0.219237
arahy.Tifrunner.gnm2.ann1.H6DD6M.1	864	676.474	0	0
arahy.Tifrunner.gnm2.ann1.EU49EH.1	591	403.722	0	0
arahy.Tifrunner.gnm2.ann1.I5W2ZB.1	1113	925.474	424.677	5.464
arahy.Tifrunner.gnm2.ann1.YN16U1.1	660	472.626	0	0
arahy.Tifrunner.gnm2.ann1.05AE8L.1	1359	1171.47	0	0
arahy.Tifrunner.gnm2.ann1.GFB1EK.1	450	263.663	4	0.180646
arahy.Tifrunner.gnm2.ann1.MU2UU0.1	1593	1405.47	1	0.00847214
arahy.Tifrunner.gnm2.ann1.TRXD5D.2	747	559.535	0	0
arahy.Tifrunner.gnm2.ann1.GZG3VH.1	519	331.992	4.56203	0.163624
arahy.Tifrunner.gnm2.ann1.741MV0.1	675	487.59	11	0.26863
arahy.Tifrunner.gnm2.ann1.92IF5I.1	336	155.144	0	0
arahy.Tifrunner.gnm2.ann1.KE40M9.1	1107	919.474	89.3612	1.15725
arahy.Tifrunner.gnm2.ann1.J59CL2.1	540	352.872	0	0
arahy.Tifrunner.gnm2.ann1.V2EIWI.1	591	403.722	0	0
arahy.Tifrunner.gnm2.ann1.F0Y7SM.1	732	544.577	0	0
arahy.Tifrunner.gnm2.ann1.TNT98B.1	1311	1123.47	0	0
arahy.Tifrunner.gnm2.ann1.2L81CW.1	600	412.691	215	6.20339
arahy.Tifrunner.gnm2.ann1.051ZG9.1	852	664.474	346	6.20032
arahy.Tifrunner.gnm2.ann1.GC2FYS.1	1683	1495.47	0	0
arahy.Tifrunner.gnm2.ann1.V28U7W.1	1872	1684.47	38.9437	0.275289
arahy.Tifrunner.gnm2.ann1.X9H6X4.1	393	208.376	1	0.0571437
arahy.Tifrunner.gnm2.ann1.7S9A5A.1	621	433.67	0	0
arahy.Tifrunner.gnm2.ann1.7AZW9Z.1	1098	910.474	0	0
arahy.Tifrunner.gnm2.ann1.9SAY5Z.1	459	272.495	0	0
arahy.Tifrunner.gnm2.ann1.MG2GQ4.1	609	421.691	0	0
arahy.Tifrunner.gnm2.ann1.Y6F8M2.1	1389	1201.47	63	0.62437
arahy.Tifrunner.gnm2.ann1.JU729H.1	1038	850.474	0	0
arahy.Tifrunner.gnm2.ann1.3CKR78.1	1470	1282.47	0	0
arahy.Tifrunner.gnm2.ann1.US9W38.2	555	367.827	154	4.98532
arahy.Tifrunner.gnm2.ann1.I4JV5I.1	1773	1585.47	0	0
arahy.Tifrunner.gnm2.ann1.01D3A3.1	1176	988.474	61	0.73482
arahy.Tifrunner.gnm2.ann1.8VS7ZL.1	1776	1588.47	9	0.067465
arahy.Tifrunner.gnm2.ann1.QJDQ9C.1	483	296.226	1.33035	0.0534758
arahy.Tifrunner.gnm2.ann1.KE9NE3.1	3060	2872.47	51.7215	0.214403
arahy.Tifrunner.gnm2.ann1.Y4MEFZ.1	336	155.144	0	0
arahy.Tifrunner.gnm2.ann1.K0WTER.1	2061	1873.47	0	0
arahy.Tifrunner.gnm2.ann1.XI4PBL.1	1083	895.474	6.59204	0.0876562
arahy.Tifrunner.gnm2.ann1.UG07JB.1	249	81.4728	0	0
arahy.Tifrunner.gnm2.ann1.YTP6RZ.2	486	299.211	2	0.0795917
arahy.Tifrunner.gnm2.ann1.ATXH7E.1	711	523.59	0	0
arahy.Tifrunner.gnm2.ann1.ZZ4X7A.1	669	481.59	31	0.766479
arahy.Tifrunner.gnm2.ann1.ZJE6Q6.1	1842	1654.47	163.597	1.17742
arahy.Tifrunner.gnm2.ann1.6JGL55.1	516	329	546	19.7612
arahy.Tifrunner.gnm2.ann1.VC8V91.1	318	139.004	16.1722	1.38534
arahy.Tifrunner.gnm2.ann1.YAS9I4.2	1479	1291.47	700	6.45399
arahy.Tifrunner.gnm2.ann1.GPX70U.1	267	95.4258	1	0.124781
arahy.Tifrunner.gnm2.ann1.XMKE9J.1	1416	1228.47	0	0
arahy.Tifrunner.gnm2.ann1.14SFHV.1	315	136.342	0	0
arahy.Tifrunner.gnm2.ann1.7N24NS.1	1290	1102.47	0	0
arahy.Tifrunner.gnm2.ann1.DA06UN.1	1152	964.474	0	0
arahy.Tifrunner.gnm2.ann1.W0FE3Y.1	501	314.073	0	0
arahy.Tifrunner.gnm2.ann1.JGF0DW.1	1104	916.474	9	0.116933
arahy.Tifrunner.gnm2.ann1.FV2XB3.1	1362	1174.47	0	0
arahy.Tifrunner.gnm2.ann1.L5FIWC.1	2172	1984.47	87	0.522023
arahy.Tifrunner.gnm2.ann1.M79Q51.1	2187	1999.47	7.13282	0.0424778
arahy.Tifrunner.gnm2.ann1.TEC1JY.1	1137	949.474	25.1646	0.31559
arahy.Tifrunner.gnm2.ann1.095X5J.1	2664	2476.47	0	0
arahy.Tifrunner.gnm2.ann1.9UPH40.1	1596	1408.47	3	0.0253623
arahy.Tifrunner.gnm2.ann1.66GFWV.1	2268	2080.47	243	1.39079
arahy.Tifrunner.gnm2.ann1.029DEV.1	981	793.474	0	0
arahy.Tifrunner.gnm2.ann1.444P5F.1	969	781.474	156	2.37698
arahy.Tifrunner.gnm2.ann1.EBM8RS.1	1059	871.474	0	0
arahy.Tifrunner.gnm2.ann1.L8QCG0.1	369	185.616	0	0
arahy.Tifrunner.gnm2.ann1.UDT0Z0.1	1803	1615.47	168	1.2383
arahy.Tifrunner.gnm2.ann1.DY7VNH.1	819	631.49	799.752	15.0801
arahy.Tifrunner.gnm2.ann1.T2FQN4.1	1833	1645.47	0	0
arahy.Tifrunner.gnm2.ann1.1MTN21.1	384	199.819	1	0.0595908
arahy.Tifrunner.gnm2.ann1.KC5DAY.1	864	676.474	5	0.0880106
arahy.Tifrunner.gnm2.ann1.V6E2D3.1	1500	1312.47	1.14178	0.0103587
arahy.Tifrunner.gnm2.ann1.VFWE4Z.1	225	63.977	0	0
arahy.Tifrunner.gnm2.ann1.KN0ESM.1	900	712.474	15	0.250691
arahy.Tifrunner.gnm2.ann1.JM8ET5.1	1104	916.474	0	0
arahy.Tifrunner.gnm2.ann1.PY7HXB.1	237	72.4653	0	0
arahy.Tifrunner.gnm2.ann1.2IZ1HG.1	1530	1342.47	13	0.115306
arahy.Tifrunner.gnm2.ann1.ITK9EF.1	2070	1882.47	0	0
arahy.Tifrunner.gnm2.ann1.B5E51Y.1	1377	1189.47	99.8645	0.999706
arahy.Tifrunner.gnm2.ann1.4P08NV.2	933	745.474	26.9368	0.430259
arahy.Tifrunner.gnm2.ann1.QNNR34.1	1032	844.474	0	0
arahy.Tifrunner.gnm2.ann1.FAV700.1	630	442.659	0	0
arahy.Tifrunner.gnm2.ann1.3ZV2S8.1	516	329	0	0
arahy.Tifrunner.gnm2.ann1.GBJ5HA.1	528	340.942	0	0
arahy.Tifrunner.gnm2.ann1.SS7A45.1	1044	856.474	0	0
arahy.Tifrunner.gnm2.ann1.AS9ABP.1	2448	2260.47	0	0
arahy.Tifrunner.gnm2.ann1.VUN7IK.1	435	249.008	0	0
arahy.Tifrunner.gnm2.ann1.M21J7K.1	681	493.59	0	0
arahy.Tifrunner.gnm2.ann1.PLL1TV.1	303	125.929	0	0
arahy.Tifrunner.gnm2.ann1.II54QP.1_arahy.Tifrunner.gnm2.ann1.WHU514.1	1050	862.474	0	0
arahy.Tifrunner.gnm2.ann1.4B7ZN0.1	201	48.0351	0	0
arahy.Tifrunner.gnm2.ann1.E0PMC5.1	330	149.67	0	0
arahy.Tifrunner.gnm2.ann1.93GI1B.1	312	133.691	0	0
arahy.Tifrunner.gnm2.ann1.ZE45ED.1	285	110.342	0	0
arahy.Tifrunner.gnm2.ann1.DYV97M.1	741	553.549	107	2.30167
arahy.Tifrunner.gnm2.ann1.124ZN3.1	738	550.577	2	0.0432542
arahy.Tifrunner.gnm2.ann1.L7259M.1	777	589.52	0	0
arahy.Tifrunner.gnm2.ann1.5E63QU.1	693	505.59	0	0
arahy.Tifrunner.gnm2.ann1.CM61W0.1	672	484.59	0	0
arahy.Tifrunner.gnm2.ann1.1A7SMU.1	1155	967.474	1	0.0123077
arahy.Tifrunner.gnm2.ann1.Y2DLV0.1	363	180.039	0	0
arahy.Tifrunner.gnm2.ann1.DVBP4U.1	1446	1258.47	1	0.00946176
arahy.Tifrunner.gnm2.ann1.KRM1EW.1	624	436.67	0	0
arahy.Tifrunner.gnm2.ann1.VMJJ3L.1	360	177.221	0	0
arahy.Tifrunner.gnm2.ann1.DGN8CB.1	2814	2626.47	1.04473	0.0047364
arahy.Tifrunner.gnm2.ann1.N8H25D.1	1092	904.474	11.8693	0.156259
arahy.Tifrunner.gnm2.ann1.LY1D8B.1	1668	1480.47	57	0.458448
arahy.Tifrunner.gnm2.ann1.SD34JU.1	483	296.226	1391.13	55.9189
arahy.Tifrunner.gnm2.ann1.K5HXAR.1	744	556.535	106.889	2.28694
arahy.Tifrunner.gnm2.ann1.M3997H.1	528	340.942	11.3041	0.394797
arahy.Tifrunner.gnm2.ann1.YQMT43.1	309	131.147	0	0
arahy.Tifrunner.gnm2.ann1.Q9UH73.1	654	466.626	72.3023	1.84501
arahy.Tifrunner.gnm2.ann1.6U9V59.1	699	511.59	55	1.28014
arahy.Tifrunner.gnm2.ann1.AH9PNT.1_arahy.Tifrunner.gnm2.ann1.T4ETEL.1	984	796.474	153	2.28737
arahy.Tifrunner.gnm2.ann1.X7WTVC.1	696	508.59	3	0.0702376
arahy.Tifrunner.gnm2.ann1.IPN40Q.1	1392	1204.47	0	0
arahy.Tifrunner.gnm2.ann1.I9FKSU.1	1938	1750.47	5.35472	0.0364248
arahy.Tifrunner.gnm2.ann1.RV6KDM.1	684	496.59	8.08204	0.193793
arahy.Tifrunner.gnm2.ann1.40ZXXI.2	1239	1051.47	597	6.7607
arahy.Tifrunner.gnm2.ann1.7BCB5W.1	1188	1000.47	0	0
arahy.Tifrunner.gnm2.ann1.4543AD.1	246	79.2992	0	0
arahy.Tifrunner.gnm2.ann1.QD816I.1	930	742.474	92	1.47544
arahy.Tifrunner.gnm2.ann1.E0AW9Y.1	537	349.89	0	0
arahy.Tifrunner.gnm2.ann1.IT56S1.1	648	460.626	0	0
arahy.Tifrunner.gnm2.ann1.L9MWY5.1	1758	1570.47	197	1.49366
arahy.Tifrunner.gnm2.ann1.QWSZ5H.1	1095	907.474	0	0
arahy.Tifrunner.gnm2.ann1.ZKLX85.1	909	721.474	6.41821	0.105928
arahy.Tifrunner.gnm2.ann1.BJ7T6U.1_arahy.Tifrunner.gnm2.ann1.FVC51Z.1	498	311.104	5	0.191373
arahy.Tifrunner.gnm2.ann1.MKG7E8.1	732	544.577	0	0
arahy.Tifrunner.gnm2.ann1.E4PME3.1	1488	1300.47	0	0
arahy.Tifrunner.gnm2.ann1.3TM8QD.1	390	205.548	0	0
arahy.Tifrunner.gnm2.ann1.A8DF3L.1	1413	1225.47	0	0
arahy.Tifrunner.gnm2.ann1.H8CKZE.1	624	436.67	686.313	18.7148
arahy.Tifrunner.gnm2.ann1.1776EG.1	531	343.924	0	0
arahy.Tifrunner.gnm2.ann1.3BZ0QS.1	1113	925.474	0	0
arahy.Tifrunner.gnm2.ann1.1V3YN0.1	630	442.659	8	0.215197
arahy.Tifrunner.gnm2.ann1.3BGC1E.1	1065	877.474	219	2.97184
arahy.Tifrunner.gnm2.ann1.K2X0H0.3	1599	1411.47	1131.21	9.54308
arahy.Tifrunner.gnm2.ann1.BZV88W.1	279	105.28	0	0
arahy.Tifrunner.gnm2.ann1.4N1DCM.1	1611	1423.47	129	1.07909
arahy.Tifrunner.gnm2.ann1.U2SEZB.1	1617	1429.47	0	0
arahy.Tifrunner.gnm2.ann1.L6CSV6.1	504	317.065	0	0
arahy.Tifrunner.gnm2.ann1.ARM76T.1	1575	1387.47	0	0
arahy.Tifrunner.gnm2.ann1.NWW8JA.1	2790	2602.47	997.949	4.56602
arahy.Tifrunner.gnm2.ann1.B12YMM.1	498	311.104	0	0
arahy.Tifrunner.gnm2.ann1.J17271.1	1809	1621.47	0	0
arahy.Tifrunner.gnm2.ann1.L32ZBM.1	2136	1948.47	0	0
arahy.Tifrunner.gnm2.ann1.FHUE8B.1	5247	5059.47	0	0
arahy.Tifrunner.gnm2.ann1.5TH0SF.2	1227	1039.47	0	0
arahy.Tifrunner.gnm2.ann1.GYJ6B7.1	1482	1294.47	0	0
arahy.Tifrunner.gnm2.ann1.EXE5KN.1	675	487.59	250	6.10522
arahy.Tifrunner.gnm2.ann1.S12MQJ.1	678	490.59	0	0
arahy.Tifrunner.gnm2.ann1.KYN5N8.1	273	100.383	0	0
arahy.Tifrunner.gnm2.ann1.N6BTHH.1	234	70.2377	0	0
arahy.Tifrunner.gnm2.ann1.WIFH5L.1	423	237.387	0	0
arahy.Tifrunner.gnm2.ann1.9ZGB1X.1	282	107.834	0	0
arahy.Tifrunner.gnm2.ann1.JZRK96.1	648	460.626	0	0
arahy.Tifrunner.gnm2.ann1.ZCX2T9.1	2577	2389.47	1125	5.60617
arahy.Tifrunner.gnm2.ann1.2861FR.1	1149	961.474	10.2159	0.126519
arahy.Tifrunner.gnm2.ann1.J7IXWC.1	858	670.474	86	1.52733
arahy.Tifrunner.gnm2.ann1.5EA918.1	378	194.203	0	0
arahy.Tifrunner.gnm2.ann1.F4SD5C.1	537	349.89	2260.87	76.9415
arahy.Tifrunner.gnm2.ann1.RMT51D.1	1557	1369.47	0	0
arahy.Tifrunner.gnm2.ann1.EXG4FA.1	873	685.474	1.05067	0.0182511
arahy.Tifrunner.gnm2.ann1.YJFK71.1	648	460.626	2	0.0517009
arahy.Tifrunner.gnm2.ann1.E75ZZH.1	1395	1207.47	0	0
arahy.Tifrunner.gnm2.ann1.AIPG34.1	861	673.474	3	0.0530416
arahy.Tifrunner.gnm2.ann1.V1LFEB.1	654	466.626	0	0
arahy.Tifrunner.gnm2.ann1.40JDZM.1	3888	3700.47	0	0
arahy.Tifrunner.gnm2.ann1.KI0H1T.1	384	199.819	0	0
arahy.Tifrunner.gnm2.ann1.XC4IMM.1	351	168.894	0	0
arahy.Tifrunner.gnm2.ann1.Y1U1WE.1	1350	1162.47	70.1751	0.718814
arahy.Tifrunner.gnm2.ann1.E7RSE6.1	4047	3859.47	842	2.59777
arahy.Tifrunner.gnm2.ann1.GZ60XN.1	438	251.92	0	0
arahy.Tifrunner.gnm2.ann1.A791KY.1	285	110.342	1	0.107913
arahy.Tifrunner.gnm2.ann1.WT5GGH.1	1812	1624.47	697.665	5.11388
arahy.Tifrunner.gnm2.ann1.G19QUX.1	180	36.1454	19	6.25917
arahy.Tifrunner.gnm2.ann1.8KE236.1	582	394.722	1.00867	0.030428
arahy.Tifrunner.gnm2.ann1.I31YDC.1	501	314.073	7.06591	0.267888
arahy.Tifrunner.gnm2.ann1.06PSEJ.1	1704	1516.47	0	0
arahy.Tifrunner.gnm2.ann1.T3KBEX.1	1650	1462.47	0	0
arahy.Tifrunner.gnm2.ann1.JQZ01T.1_arahy.Tifrunner.gnm2.ann1.KKPN0I.1	387	202.672	42	2.46759
arahy.Tifrunner.gnm2.ann1.EM2PZ4.1	738	550.577	0	0
arahy.Tifrunner.gnm2.ann1.TV59XI.1	1188	1000.47	83	0.987844
arahy.Tifrunner.gnm2.ann1.DS9TRP.1	309	131.147	0	0
arahy.Tifrunner.gnm2.ann1.82PA6C.1	2172	1984.47	0	0
arahy.Tifrunner.gnm2.ann1.FMM0SB.1	1746	1558.47	33.9176	0.259144
arahy.Tifrunner.gnm2.ann1.YBQ1H2.1	921	733.474	0	0
arahy.Tifrunner.gnm2.ann1.ERQR2E.1	336	155.144	0	0
arahy.Tifrunner.gnm2.ann1.RUMB36.1	1101	913.474	0	0
arahy.Tifrunner.gnm2.ann1.ZAC0X2.1	1266	1078.47	0	0
arahy.Tifrunner.gnm2.ann1.W3XXRI.1	504	317.065	29	1.08909
arahy.Tifrunner.gnm2.ann1.TSZ6TX.1	1359	1171.47	372.244	3.78365
arahy.Tifrunner.gnm2.ann1.42YDET.2	1044	856.474	2.34526	0.0326057
arahy.Tifrunner.gnm2.ann1.CYMD29.1	1125	937.474	2608	33.1257
arahy.Tifrunner.gnm2.ann1.1U2S5X.3	675	487.59	0	0
arahy.Tifrunner.gnm2.ann1.HR1U72.1	540	352.872	51.4924	1.73757
arahy.Tifrunner.gnm2.ann1.9WH7JT.1	399	214.077	0	0
arahy.Tifrunner.gnm2.ann1.NISQ8K.1	1119	931.474	101.621	1.29906
arahy.Tifrunner.gnm2.ann1.F10EXU.1	1116	928.474	247.639	3.17589
arahy.Tifrunner.gnm2.ann1.IT1GAM.1	372	188.474	0	0
arahy.Tifrunner.gnm2.ann1.P16ZSU.1	1317	1129.47	0	0
arahy.Tifrunner.gnm2.ann1.LYRN80.1	534	346.916	83	2.84885
arahy.Tifrunner.gnm2.ann1.1ZDK9Q.2	633	445.648	188	5.02322
arahy.Tifrunner.gnm2.ann1.F05RU1.1	1050	862.474	81	1.11829
arahy.Tifrunner.gnm2.ann1.ZAM17D.1	1356	1168.47	0	0
arahy.Tifrunner.gnm2.ann1.6B8MBI.1	1371	1183.47	0	0
arahy.Tifrunner.gnm2.ann1.XRTP0J.1	1728	1540.47	367.912	2.84384
arahy.Tifrunner.gnm2.ann1.YQ4PGW.1	660	472.626	0	0
arahy.Tifrunner.gnm2.ann1.HBJ521.1	1212	1024.47	0	0
arahy.Tifrunner.gnm2.ann1.PT4TSF.1	303	125.929	0	0
arahy.Tifrunner.gnm2.ann1.M7IFVU.1	621	433.67	7	0.192201
arahy.Tifrunner.gnm2.ann1.GWEY4K.1	216	57.9375	0	0
arahy.Tifrunner.gnm2.ann1.IXY6UZ.1	1938	1750.47	1.78166	0.0121195
arahy.Tifrunner.gnm2.ann1.R086A8.1	2421	2233.47	1.3359	0.00712214
arahy.Tifrunner.gnm2.ann1.R6N8IY.1	576	388.742	0	0
arahy.Tifrunner.gnm2.ann1.VZ1HH8.1	1215	1027.47	194.504	2.2541
