target_id	length	eff_length	Aipadur_4	Aipadur_4_tpm
arahy.Tifrunner.gnm2.ann1.BDV2LV.1	1545	1361.23	68.0878	0.716582
arahy.Tifrunner.gnm2.ann1.YR9HNH.1	603	419.397	11.285	0.385482
arahy.Tifrunner.gnm2.ann1.A09QMR.1	1674	1490.23	8.57231	0.0824086
arahy.Tifrunner.gnm2.ann1.QEX5C0.1	1566	1382.23	0	0
arahy.Tifrunner.gnm2.ann1.ZI8BLB.1	612	428.39	18.6229	0.622785
arahy.Tifrunner.gnm2.ann1.AL4TLG.1	1587	1403.23	1	0.0102094
arahy.Tifrunner.gnm2.ann1.568RE3.1	900	716.247	0	0
arahy.Tifrunner.gnm2.ann1.71JV2D.1_arahy.Tifrunner.gnm2.ann1.L043MH.1	246	81.575	0	0
arahy.Tifrunner.gnm2.ann1.6P4JRH.1_arahy.Tifrunner.gnm2.ann1.7JI950.1	366	185.926	7	0.539371
arahy.Tifrunner.gnm2.ann1.X2SP28.1	240	76.9672	0	0
arahy.Tifrunner.gnm2.ann1.CQ9Q2Z.1	417	234.817	0	0
arahy.Tifrunner.gnm2.ann1.5BX78X.1	459	276.073	1	0.0518925
arahy.Tifrunner.gnm2.ann1.90E6RV.1	1803	1619.23	9.92351	0.087798
arahy.Tifrunner.gnm2.ann1.E51YXR.1	300	125.766	0	0
arahy.Tifrunner.gnm2.ann1.R1I8D9.1	936	752.247	155.187	2.95545
arahy.Tifrunner.gnm2.ann1.PR32JD.1	579	395.431	0	0
arahy.Tifrunner.gnm2.ann1.PI1FXK.1	834	650.259	290.546	6.40115
arahy.Tifrunner.gnm2.ann1.U9XH78.1	1161	977.234	0	0
arahy.Tifrunner.gnm2.ann1.N83A6V.1	1173	989.234	36.24	0.52483
arahy.Tifrunner.gnm2.ann1.50C79E.1	204	51.6425	0	0
arahy.Tifrunner.gnm2.ann1.FX5SIN.1	549	365.468	5	0.195997
arahy.Tifrunner.gnm2.ann1.26E0CL.1	219	61.8333	0	0
arahy.Tifrunner.gnm2.ann1.KPAX6K.1	240	76.9672	72.6015	13.5135
arahy.Tifrunner.gnm2.ann1.TSV1ZH.2	1242	1058.23	395.349	5.35215
arahy.Tifrunner.gnm2.ann1.ND79ZZ.1	1398	1214.23	259.697	3.06404
arahy.Tifrunner.gnm2.ann1.HG1CGX.1	918	734.247	440.94	8.60331
arahy.Tifrunner.gnm2.ann1.V2TLG0.1	1977	1793.23	9.0939	0.0726511
arahy.Tifrunner.gnm2.ann1.MX9883.1	1170	986.234	0	0
arahy.Tifrunner.gnm2.ann1.KT0WW2.1	438	255.405	132.763	7.44692
arahy.Tifrunner.gnm2.ann1.YNET3T.1	828	644.259	42.9554	0.955182
arahy.Tifrunner.gnm2.ann1.I4880T.1	741	557.269	194.982	5.01254
arahy.Tifrunner.gnm2.ann1.CR9T9Z.1	411	228.992	0	0
arahy.Tifrunner.gnm2.ann1.PGH5QY.1	207	53.663	0	0
arahy.Tifrunner.gnm2.ann1.GVJC4J.1	1023	839.234	235.975	4.02821
arahy.Tifrunner.gnm2.ann1.TS08QV.1	402	220.312	0	0
arahy.Tifrunner.gnm2.ann1.NR3S8D.1	612	428.39	72.9167	2.43847
arahy.Tifrunner.gnm2.ann1.PS1AJ7.1	1335	1151.23	0	0
arahy.Tifrunner.gnm2.ann1.KKW1YJ.1	339	160.8	0	0
arahy.Tifrunner.gnm2.ann1.SP6TSB.1	684	500.312	0	0
arahy.Tifrunner.gnm2.ann1.TCGB66.1	1221	1037.23	462	6.38108
arahy.Tifrunner.gnm2.ann1.XFX8LJ.1	318	141.613	0	0
arahy.Tifrunner.gnm2.ann1.08RSMA.1_arahy.Tifrunner.gnm2.ann1.CDI55T.1	1995	1811.23	0	0
arahy.Tifrunner.gnm2.ann1.AU03DZ.1	534	350.546	0	0
arahy.Tifrunner.gnm2.ann1.EL834L.1	2502	2318.23	54.4909	0.336741
arahy.Tifrunner.gnm2.ann1.IM3547.1	969	785.247	0	0
arahy.Tifrunner.gnm2.ann1.V739AW.1	1170	986.234	0	0
arahy.Tifrunner.gnm2.ann1.P0FE7Q.1	1593	1409.23	1.28712	0.0130847
arahy.Tifrunner.gnm2.ann1.GC19V0.1	3117	2933.23	30.4425	0.148683
arahy.Tifrunner.gnm2.ann1.KW5NHF.1	2166	1982.23	1051.59	7.60015
arahy.Tifrunner.gnm2.ann1.W4KKVA.1	828	644.259	1.14337	0.0254247
arahy.Tifrunner.gnm2.ann1.BKNL7R.1	240	76.9672	0	0
arahy.Tifrunner.gnm2.ann1.F7FICR.1	585	401.417	459.092	16.3845
arahy.Tifrunner.gnm2.ann1.B833GN.1	603	419.397	1	0.0341589
arahy.Tifrunner.gnm2.ann1.P6QIT2.1_arahy.Tifrunner.gnm2.ann1.UK8PK2.1	3633	3449.23	100.579	0.417749
arahy.Tifrunner.gnm2.ann1.16MNR3.1_arahy.Tifrunner.gnm2.ann1.HF8X40.1	327	149.775	350.981	33.5717
arahy.Tifrunner.gnm2.ann1.UZB4HH.1	1203	1019.23	0	0
arahy.Tifrunner.gnm2.ann1.7V2LAA.1	1161	977.234	28.3446	0.415528
arahy.Tifrunner.gnm2.ann1.GLQ651.1	858	674.259	71.5561	1.52037
arahy.Tifrunner.gnm2.ann1.M2AJRY.2	1419	1235.23	434.893	5.04385
arahy.Tifrunner.gnm2.ann1.66YQP5.1	1317	1133.23	299.775	3.7897
arahy.Tifrunner.gnm2.ann1.PG6D45.1	1503	1319.23	0	0
arahy.Tifrunner.gnm2.ann1.EU6W4P.1	3021	2837.23	27.8297	0.140521
arahy.Tifrunner.gnm2.ann1.K6DLXL.1	666	482.329	60.3429	1.7923
arahy.Tifrunner.gnm2.ann1.27E6QC.1	762	578.269	6108	151.321
arahy.Tifrunner.gnm2.ann1.3ZT5WL.1	171	32.6023	0	0
arahy.Tifrunner.gnm2.ann1.YVY8FL.1	891	707.247	20.61	0.41748
arahy.Tifrunner.gnm2.ann1.1V3BQG.1	1284	1100.23	37.0182	0.482014
arahy.Tifrunner.gnm2.ann1.28YW2N.1	201	49.6701	0	0
arahy.Tifrunner.gnm2.ann1.M32WB3.1	1119	935.234	0	0
arahy.Tifrunner.gnm2.ann1.N01QY3.1	1530	1346.23	8.57661	0.0912692
arahy.Tifrunner.gnm2.ann1.CX15YK.1	3024	2840.23	196.267	0.989973
arahy.Tifrunner.gnm2.ann1.X9ULGB.2	333	155.237	0	0
arahy.Tifrunner.gnm2.ann1.M8HB72.1	1956	1772.23	6	0.048502
arahy.Tifrunner.gnm2.ann1.3X96H9.1_arahy.Tifrunner.gnm2.ann1.H9TBH9.1	492	308.738	4.00121	0.185665
arahy.Tifrunner.gnm2.ann1.U6965R.1	1521	1337.23	0	0
arahy.Tifrunner.gnm2.ann1.74LVMP.1	1875	1691.23	5	0.0423541
arahy.Tifrunner.gnm2.ann1.3469MM.1	2100	1916.23	46.46	0.347344
arahy.Tifrunner.gnm2.ann1.TTX9EL.1	339	160.8	0	0
arahy.Tifrunner.gnm2.ann1.U4SMFG.1	273	102.803	1.24623	0.173669
arahy.Tifrunner.gnm2.ann1.H6JZ6S.1	1410	1226.23	166.745	1.94809
arahy.Tifrunner.gnm2.ann1.JS3HL2.1	999	815.234	43.9403	0.772165
arahy.Tifrunner.gnm2.ann1.ZRI07H.1	222	63.9372	0	0
arahy.Tifrunner.gnm2.ann1.VN7VM2.1	1959	1775.23	134.661	1.08672
arahy.Tifrunner.gnm2.ann1.KVH5PD.1	1521	1337.23	162.1	1.73662
arahy.Tifrunner.gnm2.ann1.10AJ2C.1	354	174.693	0	0
arahy.Tifrunner.gnm2.ann1.QWAF11.1	1008	824.234	0	0
arahy.Tifrunner.gnm2.ann1.JNS4CJ.2	3420	3236.23	30.0816	0.133165
arahy.Tifrunner.gnm2.ann1.97J55U.1	264	95.4549	1.01114	0.151755
arahy.Tifrunner.gnm2.ann1.347VPH.1	852	668.259	0	0
arahy.Tifrunner.gnm2.ann1.XUN6R5.1	1263	1079.23	0	0
arahy.Tifrunner.gnm2.ann1.TQQ1ST.1	2145	1961.23	0	0
arahy.Tifrunner.gnm2.ann1.3GP07U.1	2178	1994.23	135.648	0.974466
arahy.Tifrunner.gnm2.ann1.91ILIR.1	2259	2075.23	34.8897	0.240857
arahy.Tifrunner.gnm2.ann1.3SBY8X.1	519	335.626	45.2841	1.93295
arahy.Tifrunner.gnm2.ann1.02NPIP.1	453	270.141	3	0.159096
arahy.Tifrunner.gnm2.ann1.F01EC9.2	456	273.096	8.75692	0.459372
arahy.Tifrunner.gnm2.ann1.IF0A72.1	1098	914.234	59.9989	0.940188
arahy.Tifrunner.gnm2.ann1.X554XP.1	1374	1190.23	1.62802	0.0195955
arahy.Tifrunner.gnm2.ann1.Q1J1HJ.1	1257	1073.23	53.8182	0.718396
arahy.Tifrunner.gnm2.ann1.3Y49AF.1	954	770.247	1	0.0185994
arahy.Tifrunner.gnm2.ann1.LTXE73.1	1236	1052.23	0	0
arahy.Tifrunner.gnm2.ann1.AMD511.1	267	97.9122	65.7826	9.62506
arahy.Tifrunner.gnm2.ann1.HC597B.1	987	803.247	0	0
arahy.Tifrunner.gnm2.ann1.KFP2BM.1	1278	1094.23	83.3377	1.09109
arahy.Tifrunner.gnm2.ann1.VNQJ6T.1	411	228.992	95.6627	5.98482
arahy.Tifrunner.gnm2.ann1.Z2DAXP.1	1107	923.234	91.9785	1.42726
arahy.Tifrunner.gnm2.ann1.ITE58K.1	1233	1049.23	5.75557	0.078586
arahy.Tifrunner.gnm2.ann1.RZ8KW2.1	459	276.073	0	0
arahy.Tifrunner.gnm2.ann1.M4LE0B.1	831	647.259	4.80079	0.106258
arahy.Tifrunner.gnm2.ann1.7R7SHJ.1	1155	971.234	0	0
arahy.Tifrunner.gnm2.ann1.TA9RGY.1	927	743.247	1.99596	0.0384722
arahy.Tifrunner.gnm2.ann1.QKP2RW.1	654	470.345	1	0.0304588
arahy.Tifrunner.gnm2.ann1.H6TY1V.1	1209	1025.23	0	0
arahy.Tifrunner.gnm2.ann1.L6Y1E3.1	1830	1646.23	32.7084	0.28464
arahy.Tifrunner.gnm2.ann1.BDP107.2	2274	2090.23	138	0.94583
arahy.Tifrunner.gnm2.ann1.2WG9BE.1	1104	920.234	0	0
arahy.Tifrunner.gnm2.ann1.N7QM32.1	741	557.269	260.34	6.69276
arahy.Tifrunner.gnm2.ann1.7APH84.1	942	758.247	520.702	9.83801
arahy.Tifrunner.gnm2.ann1.VF62LV.1	678	494.321	0	0
arahy.Tifrunner.gnm2.ann1.F1RNW4.2	771	587.269	91.5	2.2321
arahy.Tifrunner.gnm2.ann1.LSW17J.1	1185	1001.23	26.2805	0.376034
arahy.Tifrunner.gnm2.ann1.D1NLS5.1	819	635.259	0	0
arahy.Tifrunner.gnm2.ann1.VU08LY.1	1158	974.234	107	1.57344
arahy.Tifrunner.gnm2.ann1.G9AJXB.1	219	61.8333	2	0.463379
arahy.Tifrunner.gnm2.ann1.TBD9DX.1	1419	1235.23	118.105	1.36977
arahy.Tifrunner.gnm2.ann1.2IG2A1.1	2235	2051.23	48.2042	0.336665
arahy.Tifrunner.gnm2.ann1.A3XBU4.1	465	282.022	0	0
arahy.Tifrunner.gnm2.ann1.CRBZ62.1	897	713.247	1.07768	0.021646
arahy.Tifrunner.gnm2.ann1.NYL5F5.1	609	425.397	0	0
arahy.Tifrunner.gnm2.ann1.06HUX3.1	2205	2021.23	392.682	2.78326
arahy.Tifrunner.gnm2.ann1.67HPDN.1	936	752.247	221.356	4.2156
arahy.Tifrunner.gnm2.ann1.32D49K.1	342	163.526	12	1.05129
arahy.Tifrunner.gnm2.ann1.VJWZ4U.1	1044	860.234	13.1765	0.219438
arahy.Tifrunner.gnm2.ann1.89A9VD.1	1878	1694.23	1	0.00845582
arahy.Tifrunner.gnm2.ann1.P11UPH.1	1944	1760.23	73.14	0.595269
arahy.Tifrunner.gnm2.ann1.6Y289T.1	549	365.468	1	0.0391994
arahy.Tifrunner.gnm2.ann1.5IY6XE.1	573	389.431	0	0
arahy.Tifrunner.gnm2.ann1.H7CN0L.1	879	695.259	0	0
arahy.Tifrunner.gnm2.ann1.WSZK9U.1	828	644.259	0	0
arahy.Tifrunner.gnm2.ann1.PIZC5V.1	699	515.287	848.456	23.589
arahy.Tifrunner.gnm2.ann1.A9DUZ3.1	405	223.204	6	0.385104
arahy.Tifrunner.gnm2.ann1.IMC7YD.1	1632	1448.23	482.492	4.77288
arahy.Tifrunner.gnm2.ann1.8JB61L.1	351	171.911	0	0
arahy.Tifrunner.gnm2.ann1.5ZM33J.1	1302	1118.23	413.508	5.29761
arahy.Tifrunner.gnm2.ann1.N2H6V0.1	1197	1013.23	76.8315	1.08632
arahy.Tifrunner.gnm2.ann1.BD3621.1	3057	2873.23	213.353	1.06379
arahy.Tifrunner.gnm2.ann1.3URM83.1	2910	2726.23	6.79829	0.0357245
arahy.Tifrunner.gnm2.ann1.K4CMZR.1	1131	947.234	159.459	2.41168
arahy.Tifrunner.gnm2.ann1.J1PMCL.1	1164	980.234	215.219	3.14544
arahy.Tifrunner.gnm2.ann1.92XMB3.1	1125	941.234	0	0
arahy.Tifrunner.gnm2.ann1.Z6UM0T.1	1434	1250.23	13.2341	0.151647
arahy.Tifrunner.gnm2.ann1.68N9E8.1	504	320.675	0	0
arahy.Tifrunner.gnm2.ann1.C9HTV5.1	459	276.073	8	0.41514
arahy.Tifrunner.gnm2.ann1.W6VT7I.1	1302	1118.23	78.5738	1.00664
arahy.Tifrunner.gnm2.ann1.XY3DS6.2	2598	2414.23	626.027	3.71487
arahy.Tifrunner.gnm2.ann1.0SK5UA.1	435	252.447	0	0
arahy.Tifrunner.gnm2.ann1.82G0SB.1	1515	1331.23	16.9562	0.182475
arahy.Tifrunner.gnm2.ann1.S0LIXW.1	714	530.287	4.46201	0.120545
arahy.Tifrunner.gnm2.ann1.Y5MB6L.1	618	434.382	0	0
arahy.Tifrunner.gnm2.ann1.RBC6WC.2	1953	1769.23	44.0081	0.35635
arahy.Tifrunner.gnm2.ann1.A9LG26.1	309	133.675	0	0
arahy.Tifrunner.gnm2.ann1.G2WS8B.1	522	338.615	0	0
arahy.Tifrunner.gnm2.ann1.RSF9XX.1	1686	1502.23	7.84552	0.0748193
arahy.Tifrunner.gnm2.ann1.S9XVUY.1	510	326.659	0	0
arahy.Tifrunner.gnm2.ann1.8TPQ4A.1	1191	1007.23	1543.7	21.9565
arahy.Tifrunner.gnm2.ann1.78GQMD.2	615	431.382	10.7549	0.357167
arahy.Tifrunner.gnm2.ann1.2YJ9FQ.1	1170	986.234	3	0.0435783
arahy.Tifrunner.gnm2.ann1.M5WN01.2	2793	2609.23	4	0.0219622
arahy.Tifrunner.gnm2.ann1.UQC0E8.2	1248	1064.23	49.7857	0.670188
arahy.Tifrunner.gnm2.ann1.K59KPA.1	2223	2039.23	5	0.0351263
arahy.Tifrunner.gnm2.ann1.KD4G4X.1	210	55.6814	0	0
arahy.Tifrunner.gnm2.ann1.4A1F8H.1	1080	896.234	116.537	1.86282
arahy.Tifrunner.gnm2.ann1.9R7FJH.1	306	131.03	0	0
arahy.Tifrunner.gnm2.ann1.UM2SQV.1	2118	1934.23	432.394	3.20257
arahy.Tifrunner.gnm2.ann1.M5844H.1	1506	1322.23	0	0
arahy.Tifrunner.gnm2.ann1.VQ51EY.1	2256	2072.23	0	0
arahy.Tifrunner.gnm2.ann1.KEPZ3C.1	426	243.63	0	0
arahy.Tifrunner.gnm2.ann1.U9QISW.1	534	350.546	0	0
arahy.Tifrunner.gnm2.ann1.VHU47D.1	1155	971.234	0	0
arahy.Tifrunner.gnm2.ann1.BHNU0I.1	1062	878.234	22.2648	0.363193
arahy.Tifrunner.gnm2.ann1.21V7FE.1	2268	2084.23	2	0.0137471
arahy.Tifrunner.gnm2.ann1.933S2N.1	384	203.002	1.00053	0.0706086
arahy.Tifrunner.gnm2.ann1.1K7GD6.2	1341	1157.23	117.06	1.44916
arahy.Tifrunner.gnm2.ann1.Z2LGXF.1	1290	1106.23	9.07758	0.117558
arahy.Tifrunner.gnm2.ann1.YQKP27.1	321	144.359	0	0
arahy.Tifrunner.gnm2.ann1.78L67Y.1	285	112.823	0	0
arahy.Tifrunner.gnm2.ann1.ES2X5Y.1_arahy.Tifrunner.gnm2.ann1.V7LDKI.1	5367	5183.23	894	2.47096
arahy.Tifrunner.gnm2.ann1.2QAD3K.1	639	455.36	8.57143	0.269667
arahy.Tifrunner.gnm2.ann1.TE9NQ7.1	882	698.247	26.9523	0.552987
arahy.Tifrunner.gnm2.ann1.P48F6M.1	5427	5243.23	603.839	1.64988
arahy.Tifrunner.gnm2.ann1.ARWK2P.1	2190	2006.23	59.3561	0.423851
arahy.Tifrunner.gnm2.ann1.6NQK6F.1	1281	1097.23	0	0
arahy.Tifrunner.gnm2.ann1.902IIH.1	1029	845.234	0	0
arahy.Tifrunner.gnm2.ann1.LKBY4F.1	450	267.186	1	0.0536186
arahy.Tifrunner.gnm2.ann1.EUXR5N.3	1941	1757.23	73.8201	0.60183
arahy.Tifrunner.gnm2.ann1.N9X86H.1	1890	1706.23	21.8009	0.183048
arahy.Tifrunner.gnm2.ann1.2PI4SD.1_arahy.Tifrunner.gnm2.ann1.3HSW25.1	1752	1568.23	159.811	1.45991
arahy.Tifrunner.gnm2.ann1.T1082P.1	4347	4163.23	508.791	1.7508
arahy.Tifrunner.gnm2.ann1.AK1YH1.1	360	180.3	0	0
arahy.Tifrunner.gnm2.ann1.EB1W4P.1	348	169.079	0	0
arahy.Tifrunner.gnm2.ann1.0QZJ5C.1	1761	1577.23	174.236	1.5826
arahy.Tifrunner.gnm2.ann1.YE6SLX.1	693	509.296	1.38515	0.0389634
arahy.Tifrunner.gnm2.ann1.VLQ3S7.1	681	497.312	0	0
arahy.Tifrunner.gnm2.ann1.3B7DKZ.1	528	344.586	4.11524	0.17109
arahy.Tifrunner.gnm2.ann1.00HHTV.1	192	44.2088	12	3.88867
arahy.Tifrunner.gnm2.ann1.6Y8D8Z.1_arahy.Tifrunner.gnm2.ann1.E0DRGW.1	3087	2903.23	33	0.16284
arahy.Tifrunner.gnm2.ann1.SLR4F3.1	435	252.447	0	0
arahy.Tifrunner.gnm2.ann1.VZJ6HJ.1	207	53.663	1	0.266965
arahy.Tifrunner.gnm2.ann1.R541Y6.1	4575	4391.23	19.5605	0.063815
arahy.Tifrunner.gnm2.ann1.KCMD1F.1	1332	1148.23	104.248	1.30067
arahy.Tifrunner.gnm2.ann1.17PB5S.1	729	545.287	0	0
arahy.Tifrunner.gnm2.ann1.J9N3PQ.1	1581	1397.23	18	0.184558
arahy.Tifrunner.gnm2.ann1.8HR44I.1	639	455.36	509.286	16.0227
arahy.Tifrunner.gnm2.ann1.IK01U6.1	471	287.946	89.1	4.43298
arahy.Tifrunner.gnm2.ann1.9K340E.1	1041	857.234	180.713	3.02008
arahy.Tifrunner.gnm2.ann1.PWL9EC.1	447	264.248	10.5315	0.570962
arahy.Tifrunner.gnm2.ann1.I5Y7BI.1	1008	824.234	15.3738	0.267214
arahy.Tifrunner.gnm2.ann1.Q9TPLA.1	1533	1349.23	84.3032	0.895129
arahy.Tifrunner.gnm2.ann1.KRWI3G.1	3696	3512.23	264.503	1.07889
arahy.Tifrunner.gnm2.ann1.4D8WK1.1	666	482.329	0	0
arahy.Tifrunner.gnm2.ann1.IV6ACA.1	858	674.259	21.286	0.452268
arahy.Tifrunner.gnm2.ann1.N634E9.1	2769	2585.23	74.7356	0.414149
arahy.Tifrunner.gnm2.ann1.RBUQ0I.1	1977	1793.23	87	0.695042
arahy.Tifrunner.gnm2.ann1.Y086TD.1	2091	1907.23	0	0
arahy.Tifrunner.gnm2.ann1.GNT1NI.1	1227	1043.23	0	0
arahy.Tifrunner.gnm2.ann1.EP3P9F.1	663	479.337	6	0.179324
arahy.Tifrunner.gnm2.ann1.6B8ZB2.1	207	53.663	0	0
arahy.Tifrunner.gnm2.ann1.2Q187C.1	1035	851.234	119.271	2.00732
arahy.Tifrunner.gnm2.ann1.7K9T15.1	1524	1340.23	273.084	2.91907
arahy.Tifrunner.gnm2.ann1.ZM4KAX.1	1020	836.234	0	0
arahy.Tifrunner.gnm2.ann1.V25XF9.1	315	138.97	0	0
arahy.Tifrunner.gnm2.ann1.W2Q123.1	423	240.662	0	0
arahy.Tifrunner.gnm2.ann1.51X55V.1	2382	2198.23	26.4239	0.172208
arahy.Tifrunner.gnm2.ann1.7D57NZ.1	1140	956.234	119.326	1.78772
arahy.Tifrunner.gnm2.ann1.SPB84A.1	1239	1055.23	378.29	5.13577
arahy.Tifrunner.gnm2.ann1.UG6CYA.1	1434	1250.23	58.0002	0.664611
arahy.Tifrunner.gnm2.ann1.MS1QBK.1	2883	2699.23	0	0
arahy.Tifrunner.gnm2.ann1.G6N61A.1	1620	1436.23	1.04887	0.0104622
arahy.Tifrunner.gnm2.ann1.8PRB68.1	1041	857.234	0	0
arahy.Tifrunner.gnm2.ann1.XXX690.1	741	557.269	197.747	5.08365
arahy.Tifrunner.gnm2.ann1.FSGN1A.1	540	356.522	71.2726	2.86395
arahy.Tifrunner.gnm2.ann1.86SZEE.1	993	809.234	183.444	3.24758
arahy.Tifrunner.gnm2.ann1.0DBH4W.1	1242	1058.23	174.788	2.36625
arahy.Tifrunner.gnm2.ann1.6255L4.2	2958	2774.23	6.25	0.032275
arahy.Tifrunner.gnm2.ann1.Q2TWF1.1	279	107.781	0	0
arahy.Tifrunner.gnm2.ann1.P8IJRR.1	1563	1379.23	18.5218	0.192386
arahy.Tifrunner.gnm2.ann1.L7L2H1.1	513	329.654	12	0.521498
arahy.Tifrunner.gnm2.ann1.GHD6QC.1	756	572.269	0	0
arahy.Tifrunner.gnm2.ann1.QXC96D.1	294	120.498	0	0
arahy.Tifrunner.gnm2.ann1.F2XVK1.1	900	716.247	19.242	0.384873
arahy.Tifrunner.gnm2.ann1.4U464T.1	1434	1250.23	0	0
arahy.Tifrunner.gnm2.ann1.SJ415B.1	930	746.247	1.25852	0.0241606
arahy.Tifrunner.gnm2.ann1.75W7SN.1	3297	3113.23	0	0
arahy.Tifrunner.gnm2.ann1.1FZS4Y.1	237	74.6171	0	0
arahy.Tifrunner.gnm2.ann1.XAQB3Z.1	387	205.875	0	0
arahy.Tifrunner.gnm2.ann1.FK2UP9.1	1680	1496.23	0	0
arahy.Tifrunner.gnm2.ann1.C98XNZ.1	1005	821.234	0	0
arahy.Tifrunner.gnm2.ann1.XS70FB.2	960	776.247	109.524	2.02133
arahy.Tifrunner.gnm2.ann1.AT477B.1	942	758.247	1699.74	32.1144
arahy.Tifrunner.gnm2.ann1.8G9TQM.2	1035	851.234	0	0
arahy.Tifrunner.gnm2.ann1.GBX0EQ.1	978	794.247	0	0
arahy.Tifrunner.gnm2.ann1.IYC01E.1	711	527.287	0	0
arahy.Tifrunner.gnm2.ann1.NWYI6Z.1	3216	3032.23	8	0.0377969
arahy.Tifrunner.gnm2.ann1.MT8FXZ.1	1557	1373.23	1	0.0104324
arahy.Tifrunner.gnm2.ann1.6361M0.1	3603	3419.23	0	0
arahy.Tifrunner.gnm2.ann1.S0T1TB.1	240	76.9672	0	0
arahy.Tifrunner.gnm2.ann1.QQT38R.1	1575	1391.23	113.669	1.1705
arahy.Tifrunner.gnm2.ann1.JSLQ1D.1	270	100.331	80.1726	11.4477
arahy.Tifrunner.gnm2.ann1.G2RBCZ.1	1653	1469.23	0	0
arahy.Tifrunner.gnm2.ann1.IC5F1T.2	612	428.39	48.1269	1.60945
arahy.Tifrunner.gnm2.ann1.TDW6NA.1	1677	1493.23	0	0
arahy.Tifrunner.gnm2.ann1.G0F2H7.1	1203	1019.23	0	0
arahy.Tifrunner.gnm2.ann1.6R22RC.1	1548	1364.23	102.718	1.07866
arahy.Tifrunner.gnm2.ann1.FKL2A7.1	588	404.411	1	0.0354247
arahy.Tifrunner.gnm2.ann1.E8Q4P5.1	504	320.675	3	0.134025
arahy.Tifrunner.gnm2.ann1.WK1WTY.1	498	314.702	51	2.32167
arahy.Tifrunner.gnm2.ann1.CQQI9I.1	1308	1124.23	0	0
arahy.Tifrunner.gnm2.ann1.400Z1U.3	405	223.204	0	0
arahy.Tifrunner.gnm2.ann1.M0844A.1	4191	4007.23	85.6444	0.306185
arahy.Tifrunner.gnm2.ann1.LCE3KG.1	414	231.927	8	0.494161
arahy.Tifrunner.gnm2.ann1.Z0SDCD.1	510	326.659	1.0857	0.0476151
arahy.Tifrunner.gnm2.ann1.5QIR14.1	342	163.526	0.485231	0.0425099
arahy.Tifrunner.gnm2.ann1.K5Z9DT.1	1377	1193.23	0	0
arahy.Tifrunner.gnm2.ann1.BFW5UL.1	1146	962.234	0	0
arahy.Tifrunner.gnm2.ann1.ZP81H8.1	390	208.76	0	0
arahy.Tifrunner.gnm2.ann1.AI3W22.1	423	240.662	0	0
arahy.Tifrunner.gnm2.ann1.RZMV9E.1	2967	2783.23	1002.86	5.16201
arahy.Tifrunner.gnm2.ann1.WSM0H5.1	1689	1505.23	248.9	2.36892
arahy.Tifrunner.gnm2.ann1.P4DBMR.1	867	683.259	0	0
arahy.Tifrunner.gnm2.ann1.Z8ZBWV.1	264	95.4549	0	0
arahy.Tifrunner.gnm2.ann1.8WS310.1	636	452.36	258.896	8.19917
arahy.Tifrunner.gnm2.ann1.CH653Z.1	4137	3953.23	61.956	0.224522
arahy.Tifrunner.gnm2.ann1.60T7F9.1	186	40.6789	1	0.352176
arahy.Tifrunner.gnm2.ann1.CHY0RW.4	2004	1820.23	44.7087	0.351879
arahy.Tifrunner.gnm2.ann1.21UPGH.1	1245	1061.23	13	0.175494
arahy.Tifrunner.gnm2.ann1.RUL3CT.2	1200	1016.23	432.791	6.10118
arahy.Tifrunner.gnm2.ann1.Z93QT9.1	357	177.508	0	0
arahy.Tifrunner.gnm2.ann1.SQ2HW8.1	405	223.204	174.684	11.2119
arahy.Tifrunner.gnm2.ann1.Q2LKNE.1	273	102.803	0	0
arahy.Tifrunner.gnm2.ann1.06GG2J.1	828	644.259	0	0
arahy.Tifrunner.gnm2.ann1.PX2Y9B.1	897	713.247	4.875	0.0979182
arahy.Tifrunner.gnm2.ann1.A28NZ9.1	3264	3080.23	359.69	1.67292
arahy.Tifrunner.gnm2.ann1.B45QV6.1	1365	1181.23	0	0
arahy.Tifrunner.gnm2.ann1.N5BDHI.1	6165	5981.23	1699.31	4.07015
arahy.Tifrunner.gnm2.ann1.KCTF4J.1	483	299.809	0	0
arahy.Tifrunner.gnm2.ann1.13D9QD.1	318	141.613	0	0
arahy.Tifrunner.gnm2.ann1.TWLP42.1	1401	1217.23	0	0
arahy.Tifrunner.gnm2.ann1.CKB6LS.1	1929	1745.23	58.618	0.481179
arahy.Tifrunner.gnm2.ann1.M7426M.1	618	434.382	376.98	12.433
arahy.Tifrunner.gnm2.ann1.1EE9E0.1	1167	983.234	6.56775	0.095695
arahy.Tifrunner.gnm2.ann1.E2GB7G.1	429	246.577	0	0
arahy.Tifrunner.gnm2.ann1.INFL9I.1	1890	1706.23	4.90309	0.0411681
arahy.Tifrunner.gnm2.ann1.X3UJQM.1	543	359.51	0	0
arahy.Tifrunner.gnm2.ann1.J04KK2.1	669	485.329	0	0
arahy.Tifrunner.gnm2.ann1.HS5001.1	273	102.803	25.9804	3.62051
arahy.Tifrunner.gnm2.ann1.3TKR16.1	486	302.774	1	0.0473163
arahy.Tifrunner.gnm2.ann1.GV023D.1	3252	3068.23	11.2181	0.0523795
arahy.Tifrunner.gnm2.ann1.W5G5TD.1	1347	1163.23	72	0.886736
arahy.Tifrunner.gnm2.ann1.TD2IRW.1	567	383.437	0	0
arahy.Tifrunner.gnm2.ann1.GLDH4J.1	846	662.259	336	7.26843
