target_id	length	eff_length	Aipa_3	Aipa_3_tpm
arahy.Tifrunner.gnm2.ann1.AC5BZW.1	630	449.929	0	0
arahy.Tifrunner.gnm2.ann1.PZ3VGA.1	657	476.852	0	0
arahy.Tifrunner.gnm2.ann1.5H2LSK.1	507	327.243	0	0
arahy.Tifrunner.gnm2.ann1.N8HUM9.1	462	282.579	0	0
arahy.Tifrunner.gnm2.ann1.E1N5UY.1	534	354.163	0	0
arahy.Tifrunner.gnm2.ann1.RJ91AH.1	693	512.802	0	0
arahy.Tifrunner.gnm2.ann1.IE8W25.1	2589	2408.65	1137	6.54689
arahy.Tifrunner.gnm2.ann1.IPBD8F.1	1056	875.649	31	0.490998
arahy.Tifrunner.gnm2.ann1.UGR4NR.1	1392	1211.65	289	3.30803
arahy.Tifrunner.gnm2.ann1.7G8YPS.1_arahy.Tifrunner.gnm2.ann1.BUSM3Y.1	189	43.1408	0	0
arahy.Tifrunner.gnm2.ann1.VP5HLN.1	1200	1019.65	407	5.53595
arahy.Tifrunner.gnm2.ann1.25V5XE.1	618	437.944	0	0
arahy.Tifrunner.gnm2.ann1.RN8HKV.1	1164	983.649	0	0
arahy.Tifrunner.gnm2.ann1.Z569TI.1	738	557.765	0	0
arahy.Tifrunner.gnm2.ann1.M37AJ6.1	1143	962.649	0	0
arahy.Tifrunner.gnm2.ann1.KRWC22.1	1971	1790.65	0	0
arahy.Tifrunner.gnm2.ann1.09X9QY.1	1248	1067.65	0	0
arahy.Tifrunner.gnm2.ann1.EU78CH.1	1425	1244.65	269.336	3.00121
arahy.Tifrunner.gnm2.ann1.6U39Q2.1	1242	1061.65	0	0
arahy.Tifrunner.gnm2.ann1.V9DPYW.1	1362	1181.65	0	0
arahy.Tifrunner.gnm2.ann1.X4ZQ0T.1	1395	1214.65	0	0
arahy.Tifrunner.gnm2.ann1.QN8412.1	1536	1355.65	0	0
arahy.Tifrunner.gnm2.ann1.A772IB.1	1038	857.649	0	0
arahy.Tifrunner.gnm2.ann1.MS236J.1	1935	1754.65	5.27609	0.0417032
arahy.Tifrunner.gnm2.ann1.AC0A7B.1	1710	1529.65	4	0.0362674
arahy.Tifrunner.gnm2.ann1.5Z2HMN.1	1311	1130.65	323	3.96208
arahy.Tifrunner.gnm2.ann1.MX1HG7.1	981	800.676	0	0
arahy.Tifrunner.gnm2.ann1.EW0CJD.1	375	197.624	0	0
arahy.Tifrunner.gnm2.ann1.RI9HIF.1	669	488.836	51.0528	1.44845
arahy.Tifrunner.gnm2.ann1.GDSN7M.1	1029	848.649	0	0
arahy.Tifrunner.gnm2.ann1.40ITVF.1	672	491.836	0	0
arahy.Tifrunner.gnm2.ann1.C54HJ7.1	189	43.1408	0	0
arahy.Tifrunner.gnm2.ann1.S4G3U6.1	804	623.765	13	0.289048
arahy.Tifrunner.gnm2.ann1.271GPI.1	1416	1235.65	9	0.101017
arahy.Tifrunner.gnm2.ann1.K566NY.2	6630	6449.65	459.674	0.988465
arahy.Tifrunner.gnm2.ann1.0KL0LR.2	267	99.7594	220.375	30.6377
arahy.Tifrunner.gnm2.ann1.0B5RYJ.1	939	758.676	1	0.0182807
arahy.Tifrunner.gnm2.ann1.3D2GV6.1	186	41.2002	0	0
arahy.Tifrunner.gnm2.ann1.U2ZU7L.1	1509	1328.65	1.0874	0.0113508
arahy.Tifrunner.gnm2.ann1.9PW2R5.1	5856	5675.65	5.55466	0.0135734
arahy.Tifrunner.gnm2.ann1.BTK37R.1	321	147.023	0	0
arahy.Tifrunner.gnm2.ann1.P1PAWM.1	2226	2045.65	1117.67	7.5776
arahy.Tifrunner.gnm2.ann1.R8G0WQ.1	219	63.0446	0	0
arahy.Tifrunner.gnm2.ann1.09A9GY.1_arahy.Tifrunner.gnm2.ann1.B0E7W8.1	378	200.537	449	31.0527
arahy.Tifrunner.gnm2.ann1.86WWGB.1	855	674.699	250	5.13899
arahy.Tifrunner.gnm2.ann1.1H4B10.1	384	206.257	0	0
arahy.Tifrunner.gnm2.ann1.D9TLRY.1	846	665.721	0	0
arahy.Tifrunner.gnm2.ann1.8FT8UW.1	480	300.474	101	4.6619
arahy.Tifrunner.gnm2.ann1.4P35L7.1	2043	1862.65	2.15551	0.0160497
arahy.Tifrunner.gnm2.ann1.SP9TBW.1	1416	1235.65	1.48969	0.0167205
arahy.Tifrunner.gnm2.ann1.L57GI5.1	1845	1664.65	444.709	3.70511
arahy.Tifrunner.gnm2.ann1.79WDU5.1	255	90.2131	80.9369	12.443
arahy.Tifrunner.gnm2.ann1.23HH0Y.1	399	220.728	0	0
arahy.Tifrunner.gnm2.ann1.SV2QIU.1	993	812.649	0	0
arahy.Tifrunner.gnm2.ann1.ZLT774.1	1101	920.649	0	0
arahy.Tifrunner.gnm2.ann1.20C8M4.1_arahy.Tifrunner.gnm2.ann1.7L7952.1	954	773.676	247	4.42778
arahy.Tifrunner.gnm2.ann1.TU31ZI.1	1011	830.649	0	0
arahy.Tifrunner.gnm2.ann1.0K7AXS.1	1050	869.649	0	0
arahy.Tifrunner.gnm2.ann1.CUT8ZW.1	459	279.635	0	0
arahy.Tifrunner.gnm2.ann1.NK6UX8.1	1677	1496.65	4.80958	0.0445692
arahy.Tifrunner.gnm2.ann1.HXG8XZ.1	711	530.802	177	4.62476
arahy.Tifrunner.gnm2.ann1.FQN2WV.1	546	366.139	59	2.23488
arahy.Tifrunner.gnm2.ann1.S58N9L.1	318	144.302	0	0
arahy.Tifrunner.gnm2.ann1.V06BRR.1	195	46.8486	0	0
arahy.Tifrunner.gnm2.ann1.PDB40E.1	4422	4241.65	0	0
arahy.Tifrunner.gnm2.ann1.J3DRUP.1	1584	1403.65	87.4793	0.86436
arahy.Tifrunner.gnm2.ann1.I6UTLU.1	1749	1568.65	6	0.0530486
arahy.Tifrunner.gnm2.ann1.4XN20A.1	642	461.898	0	0
arahy.Tifrunner.gnm2.ann1.R7C5PV.1	528	348.198	0	0
arahy.Tifrunner.gnm2.ann1.7GE6T4.1	2259	2078.65	47.1204	0.314395
arahy.Tifrunner.gnm2.ann1.XWXJ6Y.1	4038	3857.65	0	0
arahy.Tifrunner.gnm2.ann1.30W9NZ.1	627	446.929	0	0
arahy.Tifrunner.gnm2.ann1.AWD6JN.1	2733	2552.65	277.03	1.50516
arahy.Tifrunner.gnm2.ann1.WY7AF9.1	1488	1307.65	287.979	3.05435
arahy.Tifrunner.gnm2.ann1.EAT06N.1	531	351.198	4.02628	0.159001
arahy.Tifrunner.gnm2.ann1.7WKR24.1	5325	5144.65	3.8822	0.0104657
arahy.Tifrunner.gnm2.ann1.W7UL8N.1	780	599.765	0	0
arahy.Tifrunner.gnm2.ann1.2UC4WV.1	1404	1223.65	22.5745	0.255864
arahy.Tifrunner.gnm2.ann1.PV3VA3.1	1608	1427.65	28.7572	0.279366
arahy.Tifrunner.gnm2.ann1.X9M6Z3.1	1911	1730.65	0	0
arahy.Tifrunner.gnm2.ann1.VSZL5T.1	2319	2138.65	856	5.55114
arahy.Tifrunner.gnm2.ann1.TE50WE.1	1776	1595.65	36	0.312906
arahy.Tifrunner.gnm2.ann1.8PL5QC.1	315	141.627	0	0
arahy.Tifrunner.gnm2.ann1.76KK00.2	2085	1904.65	105.462	0.767946
arahy.Tifrunner.gnm2.ann1.X75IXN.1	2133	1952.65	11.7329	0.0833355
arahy.Tifrunner.gnm2.ann1.I68C5E.1	858	677.699	0	0
arahy.Tifrunner.gnm2.ann1.NABN1H.1	1119	938.649	0	0
arahy.Tifrunner.gnm2.ann1.DW8YXR.1	1374	1193.65	0	0
arahy.Tifrunner.gnm2.ann1.KUI669.1	1152	971.649	1.09574	0.0156404
arahy.Tifrunner.gnm2.ann1.0825KH.1	2031	1850.65	641	4.80377
arahy.Tifrunner.gnm2.ann1.JMZ603.1	1515	1334.65	0.666667	0.00692771
arahy.Tifrunner.gnm2.ann1.KRWA17.1	591	410.944	3.09385	0.104416
arahy.Tifrunner.gnm2.ann1.67YB7U.1	1182	1001.65	0	0
arahy.Tifrunner.gnm2.ann1.MX2LUH.1	3183	3002.65	387.89	1.79164
arahy.Tifrunner.gnm2.ann1.QRAR3K.2	690	509.819	43.5773	1.18547
arahy.Tifrunner.gnm2.ann1.7STU2J.1	249	85.4394	0	0
arahy.Tifrunner.gnm2.ann1.EN97M4.1	1209	1028.65	40.8763	0.551128
arahy.Tifrunner.gnm2.ann1.3ZI7DD.1	981	800.676	2660.87	46.091
arahy.Tifrunner.gnm2.ann1.QNY1I5.1	924	743.676	678.418	12.6521
arahy.Tifrunner.gnm2.ann1.B7Q2TL.1	972	791.676	66.1387	1.15866
arahy.Tifrunner.gnm2.ann1.2ZD1WW.1	255	90.2131	27	4.1509
arahy.Tifrunner.gnm2.ann1.909AJ0.1	1128	947.649	0	0
arahy.Tifrunner.gnm2.ann1.26R701.1_arahy.Tifrunner.gnm2.ann1.KC2LEV.1	834	653.743	0	0
arahy.Tifrunner.gnm2.ann1.M0YMFT.1	351	174.97	11	0.87192
arahy.Tifrunner.gnm2.ann1.A3V5PU.1	417	238.345	0	0
arahy.Tifrunner.gnm2.ann1.BD15MZ.1_arahy.Tifrunner.gnm2.ann1.S6LY3A.1	1686	1505.65	103	0.948771
arahy.Tifrunner.gnm2.ann1.PF16ZL.1	216	60.933	5	1.13806
arahy.Tifrunner.gnm2.ann1.43ZKU2.1	603	422.944	182.472	5.9836
arahy.Tifrunner.gnm2.ann1.R5V7VH.2	471	291.493	0	0
arahy.Tifrunner.gnm2.ann1.5B11Q9.1	417	238.345	0	0
arahy.Tifrunner.gnm2.ann1.87TYSS.1	1167	986.649	3.26873	0.0459478
arahy.Tifrunner.gnm2.ann1.DU1QY5.1	282	112.435	4	0.49341
arahy.Tifrunner.gnm2.ann1.65WLLI.1	246	83.1209	327.814	54.6972
arahy.Tifrunner.gnm2.ann1.LJ1TN7.1	786	605.765	11	0.251847
arahy.Tifrunner.gnm2.ann1.IW1K29.1	441	261.887	0	0
arahy.Tifrunner.gnm2.ann1.10FL8I.1	1197	1016.65	0	0
arahy.Tifrunner.gnm2.ann1.7K7KSL.1	1170	989.649	0	0
arahy.Tifrunner.gnm2.ann1.T3J336.1	2004	1823.65	1205.13	9.16519
arahy.Tifrunner.gnm2.ann1.IV001U.1	807	626.765	578	12.79
arahy.Tifrunner.gnm2.ann1.RLH8R5.1	1542	1361.65	0	0
arahy.Tifrunner.gnm2.ann1.W68507.1	564	384.089	0	0
arahy.Tifrunner.gnm2.ann1.Z8P0AD.1	480	300.474	0	0
arahy.Tifrunner.gnm2.ann1.GU10IX.1	318	144.302	41.5593	3.99432
arahy.Tifrunner.gnm2.ann1.EWB98H.1	1341	1160.65	13	0.155343
arahy.Tifrunner.gnm2.ann1.9K82HI.1	993	812.649	53.4956	0.912984
arahy.Tifrunner.gnm2.ann1.EHHC5E.1	1515	1334.65	0	0
arahy.Tifrunner.gnm2.ann1.57SLK8.1	1143	962.649	2.35108	0.0338725
arahy.Tifrunner.gnm2.ann1.CT79FY.1	264	97.3687	0	0
arahy.Tifrunner.gnm2.ann1.J788ZI.1	498	318.318	0	0
arahy.Tifrunner.gnm2.ann1.3CD1QA.1	1851	1670.65	60.187	0.499649
arahy.Tifrunner.gnm2.ann1.AUI3M2.1	1362	1181.65	1420	16.6666
arahy.Tifrunner.gnm2.ann1.PBI0KN.1	195	46.8486	0	0
arahy.Tifrunner.gnm2.ann1.39UC34.1_arahy.Tifrunner.gnm2.ann1.WCS01N.1	783	602.765	1	0.0230091
arahy.Tifrunner.gnm2.ann1.FP9JA4.1	2379	2198.65	6.08983	0.0384147
arahy.Tifrunner.gnm2.ann1.VQ1HGR.1	948	767.676	48.6017	0.878056
arahy.Tifrunner.gnm2.ann1.A8RKBJ.1	1419	1238.65	1	0.011197
arahy.Tifrunner.gnm2.ann1.VXW06X.1	804	623.765	0	0
arahy.Tifrunner.gnm2.ann1.GPZ84J.1	240	78.4736	0	0
arahy.Tifrunner.gnm2.ann1.20ERFR.1	591	410.944	0	0
arahy.Tifrunner.gnm2.ann1.N4CB9I.1	1935	1754.65	118	0.932695
arahy.Tifrunner.gnm2.ann1.30MVJR.1	444	264.799	0	0
arahy.Tifrunner.gnm2.ann1.A2IS88.1	1884	1703.65	390	3.17492
arahy.Tifrunner.gnm2.ann1.5C9IB2.1	1302	1121.65	0	0
arahy.Tifrunner.gnm2.ann1.PN1EVZ.1	252	87.7893	0	0
arahy.Tifrunner.gnm2.ann1.NRP8VU.1	264	97.3687	0	0
arahy.Tifrunner.gnm2.ann1.J1J2I1.1	315	141.627	0	0
arahy.Tifrunner.gnm2.ann1.902QMU.1	282	112.435	0	0
arahy.Tifrunner.gnm2.ann1.CF6KXU.1	699	518.802	1	0.0267329
arahy.Tifrunner.gnm2.ann1.9M9DE9.1	1530	1349.65	1711.04	17.5827
arahy.Tifrunner.gnm2.ann1.44QM1Z.1	492	312.392	0	0
arahy.Tifrunner.gnm2.ann1.M1LASL.2	567	387.063	0	0
arahy.Tifrunner.gnm2.ann1.P7BH2P.1	1470	1289.65	1.13127	0.0121658
arahy.Tifrunner.gnm2.ann1.HQ9GR2.1	459	279.635	0	0
arahy.Tifrunner.gnm2.ann1.S5Q210.1	1764	1583.65	0	0
arahy.Tifrunner.gnm2.ann1.TBV1EQ.1	1128	947.649	68.1324	0.997136
arahy.Tifrunner.gnm2.ann1.MF7SC1.1	570	390.063	0	0
arahy.Tifrunner.gnm2.ann1.5QYC8P.1	429	250.108	0	0
arahy.Tifrunner.gnm2.ann1.57KHAW.1	876	695.676	0	0
arahy.Tifrunner.gnm2.ann1.0U86FS.1	1257	1076.65	109.748	1.41374
arahy.Tifrunner.gnm2.ann1.7FE6CR.1	351	174.97	16	1.26825
arahy.Tifrunner.gnm2.ann1.JYJ30K.1	1449	1268.65	0	0
arahy.Tifrunner.gnm2.ann1.Y08NEP.2	642	461.898	0	0
arahy.Tifrunner.gnm2.ann1.VIJ10A.1	921	740.676	0	0
arahy.Tifrunner.gnm2.ann1.Y85K93.1	564	384.089	2.00478	0.0723905
arahy.Tifrunner.gnm2.ann1.D2MPXE.1	2769	2588.65	2	0.0107153
arahy.Tifrunner.gnm2.ann1.0GE5DD.1	222	65.1506	0	0
arahy.Tifrunner.gnm2.ann1.7NW1VA.1	555	375.115	0	0
arahy.Tifrunner.gnm2.ann1.4KZ99U.1	390	212.011	34	2.22417
arahy.Tifrunner.gnm2.ann1.441ZDB.1	1692	1511.65	0	0
arahy.Tifrunner.gnm2.ann1.5J9JWM.1_arahy.Tifrunner.gnm2.ann1.87Y2S4.1	1203	1022.65	321.873	4.36522
arahy.Tifrunner.gnm2.ann1.HHVF5Y.1	1314	1133.65	58.6957	0.718084
arahy.Tifrunner.gnm2.ann1.FQ0W8J.1	189	43.1408	0	0
arahy.Tifrunner.gnm2.ann1.91A0PW.1	1197	1016.65	17	0.231913
arahy.Tifrunner.gnm2.ann1.GSM08A.1_arahy.Tifrunner.gnm2.ann1.UZM884.1	726	545.802	103.466	2.62912
arahy.Tifrunner.gnm2.ann1.I7AL06.1	3267	3086.65	1623.39	7.29429
arahy.Tifrunner.gnm2.ann1.T72IQ7.1	444	264.799	18.3977	0.9636
arahy.Tifrunner.gnm2.ann1.KULZ0F.1	2208	2027.65	0.00114874	7.85738e-06
arahy.Tifrunner.gnm2.ann1.UUPN20.1	417	238.345	0	0
arahy.Tifrunner.gnm2.ann1.CWP525.1	468	288.513	0	0
arahy.Tifrunner.gnm2.ann1.PH7E5N.1	801	620.765	57.178	1.27747
arahy.Tifrunner.gnm2.ann1.2DX304.1	627	446.929	2.07634	0.064433
arahy.Tifrunner.gnm2.ann1.47C7T5.1	402	223.654	0	0
arahy.Tifrunner.gnm2.ann1.RWXM46.1	1746	1565.65	161.345	1.42925
arahy.Tifrunner.gnm2.ann1.5PE0GF.1	1494	1313.65	0	0
arahy.Tifrunner.gnm2.ann1.B7BMME.1	1749	1568.65	1.35965	0.0120213
arahy.Tifrunner.gnm2.ann1.Z0GG2X.1	312	138.932	0	0
arahy.Tifrunner.gnm2.ann1.HA6K5H.1	1017	836.649	0	0
arahy.Tifrunner.gnm2.ann1.5W3I9L.1	699	518.802	0	0
arahy.Tifrunner.gnm2.ann1.T0GB9L.2	1656	1475.65	0	0
arahy.Tifrunner.gnm2.ann1.T7QVNS.1	453	273.691	0	0
arahy.Tifrunner.gnm2.ann1.I81MIY.1	2082	1901.65	14.5421	0.106058
arahy.Tifrunner.gnm2.ann1.HF790K.1	1623	1442.65	3	0.0288409
arahy.Tifrunner.gnm2.ann1.4J2YZ1.1_arahy.Tifrunner.gnm2.ann1.CY2MEX.1	4326	4145.65	153.463	0.513404
arahy.Tifrunner.gnm2.ann1.FM3F8T.1_arahy.Tifrunner.gnm2.ann1.ZZ6MF9.1	1881	1700.65	420	3.42517
arahy.Tifrunner.gnm2.ann1.9JMN1W.1	1188	1007.65	0	0
arahy.Tifrunner.gnm2.ann1.5TF5AY.1_arahy.Tifrunner.gnm2.ann1.ILUI4C.1	1491	1310.65	1134	11.9998
arahy.Tifrunner.gnm2.ann1.74LDE2.1	222	65.1506	14	2.98028
arahy.Tifrunner.gnm2.ann1.ZJ180B.1	909	728.676	705.209	13.4224
arahy.Tifrunner.gnm2.ann1.0BPN3L.1	993	812.649	1	0.0170665
arahy.Tifrunner.gnm2.ann1.S74NHW.1	5913	5732.65	0	0
arahy.Tifrunner.gnm2.ann1.FM2M6V.1	318	144.302	0	0
arahy.Tifrunner.gnm2.ann1.J9RZ31.1	1515	1334.65	0	0
arahy.Tifrunner.gnm2.ann1.9WPU3R.1	1908	1727.65	99	0.794745
arahy.Tifrunner.gnm2.ann1.T6LAIA.1	1125	944.649	71	1.0424
arahy.Tifrunner.gnm2.ann1.ZL9QUM.1	1026	845.649	0	0
arahy.Tifrunner.gnm2.ann1.78R4V6.1	486	306.433	0	0
arahy.Tifrunner.gnm2.ann1.5S361I.2	14325	14144.6	771.226	0.756201
arahy.Tifrunner.gnm2.ann1.J9CBMZ.1	3555	3374.65	705.673	2.90017
arahy.Tifrunner.gnm2.ann1.DB9VBU.1	414	235.416	0	0
arahy.Tifrunner.gnm2.ann1.UGZ8FE.1	516	336.21	0	0
arahy.Tifrunner.gnm2.ann1.B666HT.1	804	623.765	0	0
arahy.Tifrunner.gnm2.ann1.395KN8.1	1404	1223.65	148.929	1.68799
arahy.Tifrunner.gnm2.ann1.U5ZVAW.1	1476	1295.65	59	0.631557
arahy.Tifrunner.gnm2.ann1.2PK5U3.1	945	764.676	0	0
arahy.Tifrunner.gnm2.ann1.8A7NWS.1	966	785.676	233	4.11302
arahy.Tifrunner.gnm2.ann1.TA8YK7.1	267	99.7594	6	0.834152
arahy.Tifrunner.gnm2.ann1.HB9UQF.1	3144	2963.65	0	0
arahy.Tifrunner.gnm2.ann1.PZY2GP.1	837	656.743	0	0
arahy.Tifrunner.gnm2.ann1.7L65TE.1	351	174.97	0	0
arahy.Tifrunner.gnm2.ann1.2VF0A7.1	252	87.7893	41.1484	6.5007
arahy.Tifrunner.gnm2.ann1.79KZZT.1	2025	1844.65	0	0
arahy.Tifrunner.gnm2.ann1.356BXD.1	1254	1073.65	8.08691	0.104464
arahy.Tifrunner.gnm2.ann1.BC8XXI.1	498	318.318	0	0
arahy.Tifrunner.gnm2.ann1.LLY2P5.1	240	78.4736	0	0
arahy.Tifrunner.gnm2.ann1.MU7Y6R.1	1890	1709.65	92.2082	0.748016
arahy.Tifrunner.gnm2.ann1.NSN8SG.1	675	494.836	31	0.868858
arahy.Tifrunner.gnm2.ann1.MA0DIS.1	1347	1166.65	195.12	2.31958
arahy.Tifrunner.gnm2.ann1.XPFB8W.1	726	545.802	0	0
arahy.Tifrunner.gnm2.ann1.V37JW4.1	2520	2339.65	146	0.865466
arahy.Tifrunner.gnm2.ann1.C7R1MX.1	270	102.238	9	1.2209
arahy.Tifrunner.gnm2.ann1.ALL85F.1	816	635.765	54.7712	1.19482
arahy.Tifrunner.gnm2.ann1.0RH9QK.1_arahy.Tifrunner.gnm2.ann1.D615WN.1	2016	1835.65	1374	10.3811
arahy.Tifrunner.gnm2.ann1.KJ6PEZ.1	786	605.765	0	0
arahy.Tifrunner.gnm2.ann1.P7TYN6.1	402	223.654	0	0
arahy.Tifrunner.gnm2.ann1.9R3R3W.1	1434	1253.65	0	0
arahy.Tifrunner.gnm2.ann1.U25DJR.1	480	300.474	0	0
arahy.Tifrunner.gnm2.ann1.23AQDA.1	1914	1733.65	2885.72	23.0856
arahy.Tifrunner.gnm2.ann1.RJG4HY.1	1605	1424.65	0	0
arahy.Tifrunner.gnm2.ann1.M0GEG6.1	324	149.733	0	0
arahy.Tifrunner.gnm2.ann1.ZH1I8Y.1	1668	1487.65	0	0
arahy.Tifrunner.gnm2.ann1.JAAZ6K.1	699	518.802	119.897	3.20519
arahy.Tifrunner.gnm2.ann1.4A70PZ.1	1401	1220.65	86.6834	0.984903
arahy.Tifrunner.gnm2.ann1.PVL51W.1	501	321.286	6	0.259004
arahy.Tifrunner.gnm2.ann1.FCM3HZ.1	735	554.783	25.0158	0.625373
arahy.Tifrunner.gnm2.ann1.5K958B.1	1302	1121.65	0	0
arahy.Tifrunner.gnm2.ann1.QJHX3I.2	3120	2939.65	1.26305	0.005959
arahy.Tifrunner.gnm2.ann1.RJAX1V.1	915	734.676	27.0058	0.509812
arahy.Tifrunner.gnm2.ann1.41TE98.1	1713	1532.65	0	0
arahy.Tifrunner.gnm2.ann1.M6MJTX.1	321	147.023	0	0
arahy.Tifrunner.gnm2.ann1.L8USRH.1	330	155.198	0	0
arahy.Tifrunner.gnm2.ann1.JY9KRK.1	2178	1997.65	13.9222	0.096658
arahy.Tifrunner.gnm2.ann1.R2LB69.1	1887	1706.65	212	1.72282
arahy.Tifrunner.gnm2.ann1.G3S6MP.1	2061	1880.65	0	0
arahy.Tifrunner.gnm2.ann1.LT7EDZ.1	522	342.21	4	0.162112
arahy.Tifrunner.gnm2.ann1.UZYB0U.1	912	731.676	42.7582	0.810492
arahy.Tifrunner.gnm2.ann1.M86TGC.1	681	500.836	0	0
arahy.Tifrunner.gnm2.ann1.8AJY4P.1	1104	923.649	4.82199	0.0724048
arahy.Tifrunner.gnm2.ann1.P0WGR4.1	735	554.783	0	0
arahy.Tifrunner.gnm2.ann1.RI5PYK.1	1413	1232.65	17	0.191275
arahy.Tifrunner.gnm2.ann1.ZRSS3A.1	1527	1346.65	26.9869	0.277938
arahy.Tifrunner.gnm2.ann1.1HQN2Q.1	2016	1835.65	0	0
arahy.Tifrunner.gnm2.ann1.8TK6NZ.1	1197	1016.65	0	0
arahy.Tifrunner.gnm2.ann1.Y2ECTD.1	1623	1442.65	311.54	2.99503
arahy.Tifrunner.gnm2.ann1.8YZX6V.1	1233	1052.65	28.4501	0.374842
arahy.Tifrunner.gnm2.ann1.CRM3NE.1	642	461.898	0	0
arahy.Tifrunner.gnm2.ann1.2N6KDB.1	2181	2000.65	0	0
arahy.Tifrunner.gnm2.ann1.CT43PN.1	390	212.011	0	0
arahy.Tifrunner.gnm2.ann1.ZNMT52.1	264	97.3687	0	0
arahy.Tifrunner.gnm2.ann1.F8AZNS.1	354	177.713	0	0
arahy.Tifrunner.gnm2.ann1.0VDA6A.1	936	755.676	0	0
arahy.Tifrunner.gnm2.ann1.TYPP4C.1	1653	1472.65	0	0
arahy.Tifrunner.gnm2.ann1.VQ05TR.1	1236	1055.65	0	0
arahy.Tifrunner.gnm2.ann1.5D5ZRZ.1_arahy.Tifrunner.gnm2.ann1.BJ65FS.1	1149	968.649	229	3.27882
arahy.Tifrunner.gnm2.ann1.M6A95T.3	930	749.676	2.39937	0.0443886
arahy.Tifrunner.gnm2.ann1.6TI82F.1	1059	878.649	479	7.56081
arahy.Tifrunner.gnm2.ann1.Q7N6WS.1	1677	1496.65	0	0
arahy.Tifrunner.gnm2.ann1.AQV2BJ.1	1272	1091.65	937.724	11.9135
arahy.Tifrunner.gnm2.ann1.CN7NWN.1	1524	1343.65	5	0.0516098
arahy.Tifrunner.gnm2.ann1.M6G3TG.1	1041	860.649	0	0
arahy.Tifrunner.gnm2.ann1.PAA9BU.1	453	273.691	64	3.24315
arahy.Tifrunner.gnm2.ann1.5V4R1D.1	1395	1214.65	0	0
arahy.Tifrunner.gnm2.ann1.2ZX1NK.1	339	163.578	0	0
arahy.Tifrunner.gnm2.ann1.FGI2QD.1	483	303.433	0	0
arahy.Tifrunner.gnm2.ann1.0C39AK.1	1209	1028.65	70.2334	0.946945
arahy.Tifrunner.gnm2.ann1.B075CN.1	411	232.479	25	1.49144
arahy.Tifrunner.gnm2.ann1.T7N4G8.1	3054	2873.65	18	0.0868734
arahy.Tifrunner.gnm2.ann1.VWI3GZ.1	147	21.129	0	0
arahy.Tifrunner.gnm2.ann1.QX5YQP.1	1212	1031.65	0	0
arahy.Tifrunner.gnm2.ann1.L1RTNS.1	417	238.345	0	0
arahy.Tifrunner.gnm2.ann1.WS7KG3.1	348	172.135	0	0
arahy.Tifrunner.gnm2.ann1.E8Y1JT.1	1773	1592.65	0	0
arahy.Tifrunner.gnm2.ann1.91HE6A.1	1122	941.649	2.2231	0.0327429
arahy.Tifrunner.gnm2.ann1.E110XT.1	1098	917.649	0	0
arahy.Tifrunner.gnm2.ann1.IK9RDG.1	6651	6470.65	0	0
arahy.Tifrunner.gnm2.ann1.3W6JXN.1	246	83.1209	0	0
arahy.Tifrunner.gnm2.ann1.D8M0X1.1	150	22.3501	0	0
arahy.Tifrunner.gnm2.ann1.GQJ5KF.1	810	629.765	0	0
arahy.Tifrunner.gnm2.ann1.HGKH61.1	699	518.802	0	0
arahy.Tifrunner.gnm2.ann1.LR1XSI.1	468	288.513	20.7468	0.997319
arahy.Tifrunner.gnm2.ann1.434GH6.1	336	160.821	0	0
arahy.Tifrunner.gnm2.ann1.DWP65P.1	1407	1226.65	0	0
arahy.Tifrunner.gnm2.ann1.1XY4MV.1	315	141.627	0	0
arahy.Tifrunner.gnm2.ann1.31EV9A.1	1842	1661.65	755.571	6.30644
arahy.Tifrunner.gnm2.ann1.8827H6.1	960	779.676	0	0
arahy.Tifrunner.gnm2.ann1.PS4C7F.1	204	52.491	0	0
arahy.Tifrunner.gnm2.ann1.BQ9Q0E.1	501	321.286	0	0
arahy.Tifrunner.gnm2.ann1.NGY302.1	738	557.765	152.899	3.8019
arahy.Tifrunner.gnm2.ann1.E94Q9D.1	507	327.243	0	0
arahy.Tifrunner.gnm2.ann1.Z1V2E3.1	1905	1724.65	36	0.289501
arahy.Tifrunner.gnm2.ann1.7T3716.1	3681	3500.65	24	0.0950847
arahy.Tifrunner.gnm2.ann1.P0W1U8.1	1233	1052.65	0	0
arahy.Tifrunner.gnm2.ann1.HL5ANR.1	777	596.765	0	0
arahy.Tifrunner.gnm2.ann1.KQN3FG.1	213	58.7996	0	0
arahy.Tifrunner.gnm2.ann1.5D1K5R.1	1722	1541.65	0	0
arahy.Tifrunner.gnm2.ann1.YTEK7H.1	255	90.2131	0	0
arahy.Tifrunner.gnm2.ann1.BFHA12.1	1494	1313.65	7.59228	0.0801569
arahy.Tifrunner.gnm2.ann1.ZY2J1I.1	1584	1403.65	1	0.00988074
arahy.Tifrunner.gnm2.ann1.M6ZTL4.1	675	494.836	0	0
arahy.Tifrunner.gnm2.ann1.CUF5YV.2	1920	1739.65	0	0
arahy.Tifrunner.gnm2.ann1.GG3QCC.1	495	315.35	55	2.4189
arahy.Tifrunner.gnm2.ann1.8342L8.1	498	318.318	0	0
arahy.Tifrunner.gnm2.ann1.15115S.1	387	209.18	0	0
arahy.Tifrunner.gnm2.ann1.10NZ15.1	666	485.836	372.699	10.6394
arahy.Tifrunner.gnm2.ann1.FG7H5S.1	3795	3614.65	0	0
