target_id	length	eff_length	Aipa_5	Aipa_5_tpm
arahy.Tifrunner.gnm2.ann1.P0FUFN.3	1839	1653.15	882.774	7.99837
arahy.Tifrunner.gnm2.ann1.YN8C8B.1	717	531.302	267.859	7.55141
arahy.Tifrunner.gnm2.ann1.IM4TI7.1	1458	1272.15	87.5751	1.03111
arahy.Tifrunner.gnm2.ann1.UZQ44S.1	3405	3219.15	63	0.293132
arahy.Tifrunner.gnm2.ann1.MQG5EQ.1	207	52.9866	18	5.08827
arahy.Tifrunner.gnm2.ann1.UPMM2P.1	1524	1338.15	13	0.145513
arahy.Tifrunner.gnm2.ann1.E0VATA.1	753	567.274	1.03886	0.02743
arahy.Tifrunner.gnm2.ann1.CV3A8S.1	510	324.797	0	0
arahy.Tifrunner.gnm2.ann1.KEF48W.1	252	85.3266	66.4608	11.6666
arahy.Tifrunner.gnm2.ann1.DDY9I8.1	1827	1641.15	186	1.69758
arahy.Tifrunner.gnm2.ann1.F8N65M.1	642	456.325	0	0
arahy.Tifrunner.gnm2.ann1.WU90Y9.1	1317	1131.15	206	2.7278
arahy.Tifrunner.gnm2.ann1.3YLF1U.1	330	151.604	0	0
arahy.Tifrunner.gnm2.ann1.BUM29L.1	996	810.147	91.4382	1.69055
arahy.Tifrunner.gnm2.ann1.LLG7R0.1	558	372.496	0	0
arahy.Tifrunner.gnm2.ann1.GHRN5T.1	2202	2016.15	14	0.104009
arahy.Tifrunner.gnm2.ann1.DQPH4F.1_arahy.Tifrunner.gnm2.ann1.N52VHP.1	837	651.184	4	0.0920068
arahy.Tifrunner.gnm2.ann1.Y9K8QR.1	915	729.167	0	0
arahy.Tifrunner.gnm2.ann1.JZ25IM.1	570	384.448	4	0.155843
arahy.Tifrunner.gnm2.ann1.QX5S5X.1	252	85.3266	0	0
arahy.Tifrunner.gnm2.ann1.XS920D.1	1092	906.147	138	2.2811
arahy.Tifrunner.gnm2.ann1.GMD4I9.1	255	87.6809	0	0
arahy.Tifrunner.gnm2.ann1.6JQ8YQ.1	2823	2637.15	2089.51	11.8679
arahy.Tifrunner.gnm2.ann1.AP4865.1	288	114.654	37.0684	4.84261
arahy.Tifrunner.gnm2.ann1.MV8DP6.1	1011	825.147	0	0
arahy.Tifrunner.gnm2.ann1.TWXB2E.1	972	786.147	0	0
arahy.Tifrunner.gnm2.ann1.Q4LQ7J.1	213	57.0224	1	0.262675
arahy.Tifrunner.gnm2.ann1.F0M84G.1	2574	2388.15	23	0.144255
arahy.Tifrunner.gnm2.ann1.ZN0YSQ.1	2202	2016.15	55.8648	0.41503
arahy.Tifrunner.gnm2.ann1.GKC2FH.1	897	711.167	0	0
arahy.Tifrunner.gnm2.ann1.58GN9R.1	492	307.003	0	0
arahy.Tifrunner.gnm2.ann1.HSP9XZ.1	390	207.307	0	0
arahy.Tifrunner.gnm2.ann1.DEE7JK.1	1572	1386.15	0	0
arahy.Tifrunner.gnm2.ann1.V4XZ4Q.1	2199	2013.15	527.353	3.92365
arahy.Tifrunner.gnm2.ann1.2NJL2D.1_arahy.Tifrunner.gnm2.ann1.CDLA1L.1_arahy.Tifrunner.gnm2.ann1.JT7MF5.1	819	633.2	0	0
arahy.Tifrunner.gnm2.ann1.B8KEMK.3	1332	1146.15	0	0
arahy.Tifrunner.gnm2.ann1.IE4AJN.1	1677	1491.15	0	0
arahy.Tifrunner.gnm2.ann1.7DC73F.1	597	411.389	87	3.1676
arahy.Tifrunner.gnm2.ann1.W70I1I.1	2343	2157.15	319.641	2.21946
arahy.Tifrunner.gnm2.ann1.TXR975.1	660	474.314	0	0
arahy.Tifrunner.gnm2.ann1.3YMB7T.1_arahy.Tifrunner.gnm2.ann1.GMG7CI.1	2037	1851.15	281	2.27368
arahy.Tifrunner.gnm2.ann1.64V7P3.1	2082	1896.15	22	0.173786
arahy.Tifrunner.gnm2.ann1.J9WKAC.1	399	215.897	7	0.48564
arahy.Tifrunner.gnm2.ann1.ZQD5K7.1	345	165.297	95.6085	8.66357
arahy.Tifrunner.gnm2.ann1.430W4N.1	3042	2856.15	0	0
arahy.Tifrunner.gnm2.ann1.NY1VBY.1	1860	1674.15	0	0
arahy.Tifrunner.gnm2.ann1.U9VUYR.1	1644	1458.15	26	0.267077
arahy.Tifrunner.gnm2.ann1.900BQ2.1	918	732.167	0	0
arahy.Tifrunner.gnm2.ann1.1UPR0X.1	588	402.389	1755	65.3273
arahy.Tifrunner.gnm2.ann1.27IYZ4.1	1362	1176.15	0	0
arahy.Tifrunner.gnm2.ann1.RFB5QL.1	1605	1419.15	0	0
arahy.Tifrunner.gnm2.ann1.LWL13K.1	972	786.147	1	0.0190528
arahy.Tifrunner.gnm2.ann1.S45JQJ.1	525	339.698	1	0.0440931
arahy.Tifrunner.gnm2.ann1.5B2J8N.1	195	45.283	0	0
arahy.Tifrunner.gnm2.ann1.1MPM44.1	1266	1080.15	1996.69	27.688
arahy.Tifrunner.gnm2.ann1.UQY7KW.1	462	277.379	0	0
arahy.Tifrunner.gnm2.ann1.AK8VQX.1	399	215.897	0	0
arahy.Tifrunner.gnm2.ann1.FSAY7I.1	783	597.231	0	0
arahy.Tifrunner.gnm2.ann1.A2Z5WA.1	783	597.231	0	0
arahy.Tifrunner.gnm2.ann1.8Z2YQA.2	2313	2127.15	824.172	5.80342
arahy.Tifrunner.gnm2.ann1.K1HEIP.1	1446	1260.15	299.94	3.56514
arahy.Tifrunner.gnm2.ann1.U59V20.1	822	636.2	52	1.22426
arahy.Tifrunner.gnm2.ann1.P16M7J.1	1074	888.147	3.83333	0.064648
arahy.Tifrunner.gnm2.ann1.Y4Q7MJ.1	801	615.215	0	0
arahy.Tifrunner.gnm2.ann1.2QGA82.1_arahy.Tifrunner.gnm2.ann1.4H7469.1	879	693.167	2097	45.3132
arahy.Tifrunner.gnm2.ann1.F397ET.2	399	215.897	1	0.0693772
arahy.Tifrunner.gnm2.ann1.LVI61E.1	540	354.586	259	10.9406
arahy.Tifrunner.gnm2.ann1.Q5C4BX.1	1500	1314.15	21.8123	0.248612
arahy.Tifrunner.gnm2.ann1.X1FQXP.1	1041	855.147	1.35224	0.0236852
arahy.Tifrunner.gnm2.ann1.0R76NZ.1	2955	2769.15	111.545	0.60335
arahy.Tifrunner.gnm2.ann1.FQ33KH.1	492	307.003	0	0
arahy.Tifrunner.gnm2.ann1.IRD4WN.1	399	215.897	0	0
arahy.Tifrunner.gnm2.ann1.HP46HH.1	2097	1911.15	12	0.0940483
arahy.Tifrunner.gnm2.ann1.STS3CH.1	1611	1425.15	0	0
arahy.Tifrunner.gnm2.ann1.H8YVTX.1	1887	1701.15	0	0
arahy.Tifrunner.gnm2.ann1.A9PRP0.1	699	513.302	0	0
arahy.Tifrunner.gnm2.ann1.NH4BDD.1	1929	1743.15	0	0
arahy.Tifrunner.gnm2.ann1.105TUT.1	2058	1872.15	318.557	2.54865
arahy.Tifrunner.gnm2.ann1.X4UQJ0.1	1242	1056.15	0	0
arahy.Tifrunner.gnm2.ann1.GI67CA.1	1596	1410.15	409.639	4.35111
arahy.Tifrunner.gnm2.ann1.MZ802S.2	564	378.496	111	4.39265
arahy.Tifrunner.gnm2.ann1.BA6YY5.1	1644	1458.15	55.9348	0.574572
arahy.Tifrunner.gnm2.ann1.ZZ2I4P.1	273	102.092	0	0
arahy.Tifrunner.gnm2.ann1.9PNC89.1	1158	972.147	17	0.261927
arahy.Tifrunner.gnm2.ann1.QM2BA3.1	498	312.949	0	0
arahy.Tifrunner.gnm2.ann1.6ZDT16.1	930	744.167	0	0
arahy.Tifrunner.gnm2.ann1.072NVT.1	1248	1062.15	0	0
arahy.Tifrunner.gnm2.ann1.Y38JVD.4	2004	1818.15	311	2.56209
arahy.Tifrunner.gnm2.ann1.5S8HU1.1	957	771.167	0	0
arahy.Tifrunner.gnm2.ann1.BEZ7GQ.1	678	492.302	0	0
arahy.Tifrunner.gnm2.ann1.LXU0VP.1	240	76.1214	0	0
arahy.Tifrunner.gnm2.ann1.P0P2QF.1	2658	2472.15	122.263	0.740771
arahy.Tifrunner.gnm2.ann1.0H6QC1.1	444	259.648	0	0
arahy.Tifrunner.gnm2.ann1.793UIY.1	1893	1707.15	0	0
arahy.Tifrunner.gnm2.ann1.18GXDP.1	1728	1542.15	685.046	6.65361
arahy.Tifrunner.gnm2.ann1.UMLE7H.1	555	369.514	3.04766	0.123538
arahy.Tifrunner.gnm2.ann1.YW30D2.1	1617	1431.15	3105.01	32.497
arahy.Tifrunner.gnm2.ann1.IK82S7.1	1869	1683.15	22	0.195778
arahy.Tifrunner.gnm2.ann1.ANFI92.1	759	573.26	1.10789	0.0289473
arahy.Tifrunner.gnm2.ann1.JC6ZCB.1	1188	1002.15	4.42782	0.0661793
arahy.Tifrunner.gnm2.ann1.7V70NG.1	2505	2319.15	345.714	2.23281
arahy.Tifrunner.gnm2.ann1.9960G5.1	1014	828.147	239	4.32269
arahy.Tifrunner.gnm2.ann1.DBEW1J.1	1863	1677.15	0	0
arahy.Tifrunner.gnm2.ann1.6KIV37.1	1524	1338.15	0	0
arahy.Tifrunner.gnm2.ann1.S79YT6.1	699	513.302	283.491	8.27239
arahy.Tifrunner.gnm2.ann1.V0KP8I.1	3051	2865.15	4.23669	0.0221484
arahy.Tifrunner.gnm2.ann1.HLYC1U.1	2397	2211.15	27	0.182898
arahy.Tifrunner.gnm2.ann1.1EEF16.1	255	87.6809	0	0
arahy.Tifrunner.gnm2.ann1.RV7WF5.1	543	357.56	0	0
arahy.Tifrunner.gnm2.ann1.FA7IGU.1	492	307.003	8	0.390311
arahy.Tifrunner.gnm2.ann1.6RN4P8.1	309	132.807	0	0
arahy.Tifrunner.gnm2.ann1.DW5X6C.1	2547	2361.15	37	0.234716
arahy.Tifrunner.gnm2.ann1.ZGB0RI.1	1449	1263.15	0	0
arahy.Tifrunner.gnm2.ann1.5T8ZQ4.2	1395	1209.15	415	5.14082
arahy.Tifrunner.gnm2.ann1.GA3TRK.1	603	417.379	0	0
arahy.Tifrunner.gnm2.ann1.Y51BP6.2	474	289.181	279.768	14.4908
arahy.Tifrunner.gnm2.ann1.NA4LRU.1	2607	2421.15	29	0.179408
arahy.Tifrunner.gnm2.ann1.5XLE41.1	1137	951.147	0	0
arahy.Tifrunner.gnm2.ann1.PEGA0Q.1	186	40.1359	0	0
arahy.Tifrunner.gnm2.ann1.Z055HV.1	270	99.6337	0	0
arahy.Tifrunner.gnm2.ann1.D9KF4I.1	2454	2268.15	7.10737	0.0469355
arahy.Tifrunner.gnm2.ann1.DS9KFU.1	519	333.731	0	0
arahy.Tifrunner.gnm2.ann1.9HH262.1	489	304.003	0	0
arahy.Tifrunner.gnm2.ann1.YU36TG.1	930	744.167	0	0
arahy.Tifrunner.gnm2.ann1.R367CR.1	2046	1860.15	1.21265	0.00976457
arahy.Tifrunner.gnm2.ann1.LJI4KT.1	471	286.21	0	0
arahy.Tifrunner.gnm2.ann1.QE00FV.1	729	543.288	0	0
arahy.Tifrunner.gnm2.ann1.H0TFP9.1	1392	1206.15	1.26316	0.0156863
arahy.Tifrunner.gnm2.ann1.A9UZA5.1	906	720.167	0	0
arahy.Tifrunner.gnm2.ann1.TW50GZ.1	1374	1188.15	0	0
arahy.Tifrunner.gnm2.ann1.WFU09D.1	1119	933.147	0	0
arahy.Tifrunner.gnm2.ann1.YUWQ2H.1	1197	1011.15	151.992	2.25149
arahy.Tifrunner.gnm2.ann1.E8SZBC.1	1149	963.147	6.89967	0.1073
arahy.Tifrunner.gnm2.ann1.7Q496B.1	435	250.872	0	0
arahy.Tifrunner.gnm2.ann1.ESH7KG.1	3717	3531.15	32.3479	0.137213
arahy.Tifrunner.gnm2.ann1.M2XER3.1	4365	4179.15	1.57633	0.00564968
arahy.Tifrunner.gnm2.ann1.L2Y6DG.1	1407	1221.15	1888	23.1578
arahy.Tifrunner.gnm2.ann1.2SGZ7F.1	693	507.302	6	0.177153
arahy.Tifrunner.gnm2.ann1.RFP1LR.1	924	738.167	0	0
arahy.Tifrunner.gnm2.ann1.SYZ79T.1	564	378.496	134	5.30283
arahy.Tifrunner.gnm2.ann1.RK1GDQ.1	1953	1767.15	0	0
arahy.Tifrunner.gnm2.ann1.1RP5IK.1	738	552.288	0	0
arahy.Tifrunner.gnm2.ann1.XHSV0C.7	1998	1812.15	147	1.21503
arahy.Tifrunner.gnm2.ann1.IBJ5LZ.1	1794	1608.15	0	0
arahy.Tifrunner.gnm2.ann1.J5EGNN.1	1494	1308.15	0	0
arahy.Tifrunner.gnm2.ann1.7T6UUP.1	3432	3246.15	426.109	1.96615
arahy.Tifrunner.gnm2.ann1.2W33L2.1	2727	2541.15	184	1.08456
arahy.Tifrunner.gnm2.ann1.I9DED3.1	759	573.26	0	0
arahy.Tifrunner.gnm2.ann1.UL1LAF.1	915	729.167	0	0
arahy.Tifrunner.gnm2.ann1.WK3ZZ4.1	897	711.167	1386	29.1914
arahy.Tifrunner.gnm2.ann1.8XPP8W.2	807	621.2	87	2.09774
arahy.Tifrunner.gnm2.ann1.Z47KWR.1	987	801.147	66	1.23394
arahy.Tifrunner.gnm2.ann1.QAEN9C.2	525	339.698	23.5341	1.03769
arahy.Tifrunner.gnm2.ann1.KQFA1S.1	543	357.56	0	0
arahy.Tifrunner.gnm2.ann1.KLH8FG.1_arahy.Tifrunner.gnm2.ann1.WMYE82.1	1089	903.147	10	0.165846
arahy.Tifrunner.gnm2.ann1.7T5HGQ.1	393	210.16	19	1.35415
arahy.Tifrunner.gnm2.ann1.G4605S.1	204	50.9178	0	0
arahy.Tifrunner.gnm2.ann1.MP0IU4.1	2124	1938.15	0	0
arahy.Tifrunner.gnm2.ann1.UMYN8D.1	894	708.167	11.8762	0.251192
arahy.Tifrunner.gnm2.ann1.IUS3AS.1	438	253.789	0	0
arahy.Tifrunner.gnm2.ann1.C8TUAR.1	1116	930.147	99	1.59422
arahy.Tifrunner.gnm2.ann1.QZZ331.1	582	396.409	0	0
arahy.Tifrunner.gnm2.ann1.18TD37.1_arahy.Tifrunner.gnm2.ann1.82UWY2.1	1953	1767.15	1732	14.6804
arahy.Tifrunner.gnm2.ann1.WF3XAB.1	237	73.9163	40.7467	8.25689
arahy.Tifrunner.gnm2.ann1.8PG0R6.1	1353	1167.15	0	0
arahy.Tifrunner.gnm2.ann1.HEPM80.1	531	345.621	33.6642	1.45892
arahy.Tifrunner.gnm2.ann1.I3A0C5.1	441	256.693	0	0
arahy.Tifrunner.gnm2.ann1.686QXT.1	2250	2064.15	23	0.166898
arahy.Tifrunner.gnm2.ann1.UBVB2N.1	906	720.167	0	0
arahy.Tifrunner.gnm2.ann1.QWKW36.1	1782	1596.15	156	1.46391
arahy.Tifrunner.gnm2.ann1.5AA1WF.1	1119	933.147	0	0
arahy.Tifrunner.gnm2.ann1.M8EB5R.1	2796	2610.15	346.137	1.98631
arahy.Tifrunner.gnm2.ann1.QXR65D.1	801	615.215	112.498	2.73892
arahy.Tifrunner.gnm2.ann1.JM09FW.1_arahy.Tifrunner.gnm2.ann1.Z1A7TI.1	324	146.175	0	0
arahy.Tifrunner.gnm2.ann1.H8RDCT.1	1506	1320.15	0	0
arahy.Tifrunner.gnm2.ann1.DGS72K.1	933	747.167	629.331	12.6161
arahy.Tifrunner.gnm2.ann1.P6RS4K.1	2577	2391.15	119	0.745426
arahy.Tifrunner.gnm2.ann1.SPI7HB.1	960	774.167	550.997	10.6605
arahy.Tifrunner.gnm2.ann1.291KN1.1	252	85.3266	0	0
arahy.Tifrunner.gnm2.ann1.WV2S1U.1	1485	1299.15	0	0
arahy.Tifrunner.gnm2.ann1.F3FSDQ.1	1548	1362.15	0	0
arahy.Tifrunner.gnm2.ann1.04ACRJ.1	1026	840.147	19.1801	0.341947
arahy.Tifrunner.gnm2.ann1.7X5TTD.1	1872	1686.15	42	0.373093
arahy.Tifrunner.gnm2.ann1.A0U9FM.1	1170	984.147	22.4746	0.342055
arahy.Tifrunner.gnm2.ann1.KHD0QL.1	1290	1104.15	240	3.25573
arahy.Tifrunner.gnm2.ann1.KP99IK.1	1536	1350.15	2.83768	0.0314808
arahy.Tifrunner.gnm2.ann1.TS8P9Y.1	408	224.543	0	0
arahy.Tifrunner.gnm2.ann1.EZF9IN.1	1098	912.147	31.8481	0.522977
arahy.Tifrunner.gnm2.ann1.99Z7L4.1	981	795.147	4	0.0753488
arahy.Tifrunner.gnm2.ann1.64XMNP.1	1695	1509.15	8	0.0794003
arahy.Tifrunner.gnm2.ann1.S0VIRI.1	843	657.184	0	0
arahy.Tifrunner.gnm2.ann1.9T8A1S.1	399	215.897	0	0
arahy.Tifrunner.gnm2.ann1.RFY3NV.1	3612	3426.15	133.834	0.585093
arahy.Tifrunner.gnm2.ann1.FHP2K2.1	564	378.496	0	0
arahy.Tifrunner.gnm2.ann1.N1YJY2.1	684	498.302	0	0
arahy.Tifrunner.gnm2.ann1.PX0CMU.1	2226	2040.15	106.873	0.78464
arahy.Tifrunner.gnm2.ann1.E90NZE.1	495	309.965	0	0
arahy.Tifrunner.gnm2.ann1.H5PABG.2	1536	1350.15	303	3.36144
arahy.Tifrunner.gnm2.ann1.P2HZ90.1	1587	1401.15	371.018	3.96621
arahy.Tifrunner.gnm2.ann1.2M4JN6.1	1926	1740.15	0	0
arahy.Tifrunner.gnm2.ann1.D42ND1.1	2022	1836.15	59.6467	0.486567
arahy.Tifrunner.gnm2.ann1.5W8IYP.1	870	684.167	0	0
arahy.Tifrunner.gnm2.ann1.LRX8W9.2	1953	1767.15	94	0.796744
arahy.Tifrunner.gnm2.ann1.TBF9KP.1	348	168.104	2.38648	0.212639
arahy.Tifrunner.gnm2.ann1.CDY6H8.1	333	154.328	0	0
arahy.Tifrunner.gnm2.ann1.19G1TH.1	909	723.167	0	0
arahy.Tifrunner.gnm2.ann1.S9D1KQ.1	2772	2586.15	0	0
arahy.Tifrunner.gnm2.ann1.3JA9V5.2	2208	2022.15	15.4857	0.114705
arahy.Tifrunner.gnm2.ann1.5X8MPR.1	507	321.87	10	0.465354
arahy.Tifrunner.gnm2.ann1.X8FF5J.2	2517	2331.15	173.794	1.11668
arahy.Tifrunner.gnm2.ann1.SICG51.1	357	176.373	1	0.0849242
arahy.Tifrunner.gnm2.ann1.WAKG1R.1	2421	2235.15	2188	14.6624
arahy.Tifrunner.gnm2.ann1.N36MJA.1	516	330.756	0	0
arahy.Tifrunner.gnm2.ann1.CW97QP.1	2703	2517.15	1.39321	0.00829033
arahy.Tifrunner.gnm2.ann1.MSI4RQ.1	2871	2685.15	2.57143	0.014344
arahy.Tifrunner.gnm2.ann1.IQSG10.1	543	357.56	0	0
arahy.Tifrunner.gnm2.ann1.CRHY06.2	636	450.325	123	4.09113
arahy.Tifrunner.gnm2.ann1.L7326M.1	1155	969.147	0	0
arahy.Tifrunner.gnm2.ann1.NGU5W2.1	633	447.325	0	0
arahy.Tifrunner.gnm2.ann1.90U3DG.1	696	510.302	0	0
arahy.Tifrunner.gnm2.ann1.6B2DYJ.1	2529	2343.15	0	0
arahy.Tifrunner.gnm2.ann1.VNE4J3.1	2229	2043.15	0	0
arahy.Tifrunner.gnm2.ann1.SCIL2E.1	486	301.026	9	0.447819
arahy.Tifrunner.gnm2.ann1.W2KP9A.1	1605	1419.15	27.2596	0.287711
arahy.Tifrunner.gnm2.ann1.PH8LKT.1	1299	1113.15	200	2.69117
arahy.Tifrunner.gnm2.ann1.JK4I75.1	1425	1239.15	26.7451	0.323285
arahy.Tifrunner.gnm2.ann1.H9C0C2.1	249	83.0686	0	0
arahy.Tifrunner.gnm2.ann1.W5YV4R.1	1956	1770.15	3.92784	0.0332359
arahy.Tifrunner.gnm2.ann1.P49Q04.1	333	154.328	0	0
arahy.Tifrunner.gnm2.ann1.L58W2K.1	1647	1461.15	0	0
arahy.Tifrunner.gnm2.ann1.3A6XR1.1	459	274.42	3.01801	0.164729
arahy.Tifrunner.gnm2.ann1.1QP37B.1	636	450.325	0	0
arahy.Tifrunner.gnm2.ann1.T6X0Y4.2	2526	2340.15	18.2091	0.116549
arahy.Tifrunner.gnm2.ann1.PT3XB5.1	2847	2661.15	1	0.00562853
arahy.Tifrunner.gnm2.ann1.AYA763.1	504	318.878	0	0
arahy.Tifrunner.gnm2.ann1.BFP0WX.1	1641	1455.15	0	0
arahy.Tifrunner.gnm2.ann1.ZUL46H.1	1305	1119.15	1948	26.0715
arahy.Tifrunner.gnm2.ann1.PE4VQR.1	3426	3240.15	203	0.938415
arahy.Tifrunner.gnm2.ann1.XHT4S4.1	1728	1542.15	2.05281	0.0199382
arahy.Tifrunner.gnm2.ann1.NM7AU0.1	963	777.167	0	0
arahy.Tifrunner.gnm2.ann1.CFH2FY.1	1941	1755.15	0	0
arahy.Tifrunner.gnm2.ann1.GL6CS5.1	1185	999.147	1	0.0149911
arahy.Tifrunner.gnm2.ann1.J7W4G4.1	363	181.908	51.1948	4.21539
arahy.Tifrunner.gnm2.ann1.ZX3QI3.1	306	130.163	0	0
arahy.Tifrunner.gnm2.ann1.AEK7NU.1	747	561.274	0	0
arahy.Tifrunner.gnm2.ann1.3Q5F2Z.1	960	774.167	0	0
arahy.Tifrunner.gnm2.ann1.P58CS4.1	1089	903.147	0	0
arahy.Tifrunner.gnm2.ann1.HIN66L.1	1560	1374.15	377	4.10934
arahy.Tifrunner.gnm2.ann1.QRPI78.1	1179	993.147	0	0
arahy.Tifrunner.gnm2.ann1.R0F7P4.1	2019	1833.15	6.71201	0.0548427
arahy.Tifrunner.gnm2.ann1.UJQ7CW.1	387	204.468	0	0
arahy.Tifrunner.gnm2.ann1.FYKT6P.1	1203	1017.15	4.97957	0.0733283
arahy.Tifrunner.gnm2.ann1.B5YVYE.1	804	618.2	0	0
arahy.Tifrunner.gnm2.ann1.JZ8AA6.1	657	471.314	1.36246	0.043299
arahy.Tifrunner.gnm2.ann1.EX0095.1	1869	1683.15	53.3132	0.474435
arahy.Tifrunner.gnm2.ann1.7Y9INW.1	972	786.147	0	0
arahy.Tifrunner.gnm2.ann1.BWES1P.1	732	546.288	0	0
arahy.Tifrunner.gnm2.ann1.UP5FVB.1	1113	927.147	3.0908	0.0499328
arahy.Tifrunner.gnm2.ann1.KM3L84.1	147	20.8235	0	0
arahy.Tifrunner.gnm2.ann1.8FNC4G.1	1638	1452.15	0	0
arahy.Tifrunner.gnm2.ann1.59ND6F.1	1143	957.147	124.842	1.95365
arahy.Tifrunner.gnm2.ann1.11333K.3	1347	1161.15	140.989	1.8187
arahy.Tifrunner.gnm2.ann1.CH195H.1	1329	1143.15	0	0
arahy.Tifrunner.gnm2.ann1.SG0NHV.1	1305	1119.15	0	0
arahy.Tifrunner.gnm2.ann1.1X7LEL.1	1497	1311.15	0	0
arahy.Tifrunner.gnm2.ann1.AHXN6W.1	1143	957.147	0	0
arahy.Tifrunner.gnm2.ann1.RJ93MJ.1	681	495.302	0	0
arahy.Tifrunner.gnm2.ann1.FSA67V.1	1599	1413.15	0	0
arahy.Tifrunner.gnm2.ann1.6DS8WC.1	420	236.184	2	0.126836
arahy.Tifrunner.gnm2.ann1.12D61J.1	900	714.167	55.5073	1.16416
arahy.Tifrunner.gnm2.ann1.S5NMZW.1	1845	1659.15	233.376	2.10686
arahy.Tifrunner.gnm2.ann1.XUS3Q3.1	1200	1014.15	0	0
arahy.Tifrunner.gnm2.ann1.3H24VY.2	1107	921.147	30	0.487816
arahy.Tifrunner.gnm2.ann1.L2JJZ6.2	2913	2727.15	0	0
arahy.Tifrunner.gnm2.ann1.PL7ZZZ.1	288	114.654	111	14.501
arahy.Tifrunner.gnm2.ann1.5K62BL.1	513	327.756	0	0
arahy.Tifrunner.gnm2.ann1.LUDT77.1	1617	1431.15	94	0.983801
arahy.Tifrunner.gnm2.ann1.NGE0XR.1_arahy.Tifrunner.gnm2.ann1.UB1AP4.1	876	690.167	13.7323	0.298025
arahy.Tifrunner.gnm2.ann1.A1AI4N.1	2154	1968.15	0	0
arahy.Tifrunner.gnm2.ann1.VWXD6N.1	486	301.026	136.71	6.80239
arahy.Tifrunner.gnm2.ann1.R13R58.1	1317	1131.15	1.063	0.0140759
arahy.Tifrunner.gnm2.ann1.2AV6EE.1	1947	1761.15	792.552	6.74056
arahy.Tifrunner.gnm2.ann1.U96YPL.1	1734	1548.15	2.20008	0.0212858
arahy.Tifrunner.gnm2.ann1.53RIUJ.1	237	73.9163	0	0
arahy.Tifrunner.gnm2.ann1.RHTP8A.1	3870	3684.15	17.0553	0.0693405
arahy.Tifrunner.gnm2.ann1.58UXU2.1	966	780.167	0	0
arahy.Tifrunner.gnm2.ann1.QR2JGW.2	1719	1533.15	0	0
arahy.Tifrunner.gnm2.ann1.1JZQ8B.1	666	480.302	0	0
arahy.Tifrunner.gnm2.ann1.D5KZZN.1	1290	1104.15	69	0.936022
arahy.Tifrunner.gnm2.ann1.BTQT7U.1	1914	1728.15	1378.7	11.9496
arahy.Tifrunner.gnm2.ann1.B7HE8X.1	450	265.569	0	0
arahy.Tifrunner.gnm2.ann1.4J583M.1	195	45.283	0	0
arahy.Tifrunner.gnm2.ann1.34YEZP.1	396	213.021	2	0.140628
arahy.Tifrunner.gnm2.ann1.GHR16P.1	618	432.347	7.79705	0.270123
arahy.Tifrunner.gnm2.ann1.I6CRUS.1	351	170.866	0	0
arahy.Tifrunner.gnm2.ann1.2128X5.1	1887	1701.15	2.21442	0.0194976
arahy.Tifrunner.gnm2.ann1.FN6SHM.1_arahy.Tifrunner.gnm2.ann1.L380RS.1	3795	3609.15	1144	4.74772
arahy.Tifrunner.gnm2.ann1.SX69E8.1	189	41.9105	3	1.07217
arahy.Tifrunner.gnm2.ann1.HXWY1L.1	897	711.167	171	3.60154
arahy.Tifrunner.gnm2.ann1.RRC04T.1	2649	2463.15	1	0.00608098
arahy.Tifrunner.gnm2.ann1.3RCS9H.1	273	102.092	44	6.45542
arahy.Tifrunner.gnm2.ann1.EVQB8B.1	1230	1044.15	0	0
arahy.Tifrunner.gnm2.ann1.A7KX1Y.1	1431	1245.15	242.736	2.91996
arahy.Tifrunner.gnm2.ann1.3EW4YP.1	792	606.231	0	0
arahy.Tifrunner.gnm2.ann1.IZ4F9K.1	1077	891.147	52	0.874013
arahy.Tifrunner.gnm2.ann1.Y27V4H.1	237	73.9163	0	0
arahy.Tifrunner.gnm2.ann1.IHQ30F.1	792	606.231	5.19833	0.128437
arahy.Tifrunner.gnm2.ann1.N7EMKY.1	315	138.121	1	0.108443
arahy.Tifrunner.gnm2.ann1.VHA6IB.1	420	236.184	0	0
arahy.Tifrunner.gnm2.ann1.Y1QQAP.1	1335	1149.15	0	0
arahy.Tifrunner.gnm2.ann1.8RU08H.1	2904	2718.15	0	0
arahy.Tifrunner.gnm2.ann1.ZV3AQA.2	3597	3411.15	115.597	0.507588
arahy.Tifrunner.gnm2.ann1.SZWP5S.1	3576	3390.15	6485.93	28.6561
arahy.Tifrunner.gnm2.ann1.MF24RD.1	729	543.288	129	3.5565
arahy.Tifrunner.gnm2.ann1.BD3DHQ.1	1926	1740.15	0	0
arahy.Tifrunner.gnm2.ann1.D32PCU.1	2079	1893.15	0	0
arahy.Tifrunner.gnm2.ann1.NW6KXE.1	510	324.797	0	0
arahy.Tifrunner.gnm2.ann1.H8VQ2B.1	432	247.928	0	0
arahy.Tifrunner.gnm2.ann1.NGK0U9.1	240	76.1214	0	0
arahy.Tifrunner.gnm2.ann1.BDKJ4R.1	597	411.389	0	0
arahy.Tifrunner.gnm2.ann1.LUQS0S.1	3003	2817.15	0	0
arahy.Tifrunner.gnm2.ann1.I5BL8A.1	585	399.399	2.00502	0.0751927
arahy.Tifrunner.gnm2.ann1.NFL6M1.1	837	651.184	0	0
arahy.Tifrunner.gnm2.ann1.M36XJL.1	1494	1308.15	0	0
