target_id	length	eff_length	Aipadur_2	Aipadur_2_tpm
arahy.Tifrunner.gnm2.ann1.KK9QBJ.1	951	770.031	0	0
arahy.Tifrunner.gnm2.ann1.M3DPW3.2	1338	1157.03	61.8578	0.979591
arahy.Tifrunner.gnm2.ann1.Z2UJXV.1	8436	8255.03	6.44077	0.014296
arahy.Tifrunner.gnm2.ann1.9UZ7BM.1	252	87.818	0	0
arahy.Tifrunner.gnm2.ann1.MMNX5U.1	819	638.048	3	0.0861516
arahy.Tifrunner.gnm2.ann1.J4NBTT.1	1092	911.031	0	0
arahy.Tifrunner.gnm2.ann1.Z66RMF.1	3537	3356.03	416.625	2.27465
arahy.Tifrunner.gnm2.ann1.02Q6I5.5	744	563.048	0	0
arahy.Tifrunner.gnm2.ann1.IGZ3F9.1	1842	1661.03	0	0
arahy.Tifrunner.gnm2.ann1.6Q5NXQ.1	1299	1118.03	10	0.163886
arahy.Tifrunner.gnm2.ann1.GJ9KXL.1	1356	1175.03	162.424	2.53277
arahy.Tifrunner.gnm2.ann1.HBE6U5.1	1227	1046.03	117.843	2.06422
arahy.Tifrunner.gnm2.ann1.L4IVZW.1	3471	3290.03	183.436	1.0216
arahy.Tifrunner.gnm2.ann1.HQV3E1.1	1485	1304.03	107.801	1.51472
arahy.Tifrunner.gnm2.ann1.2500MY.1	180	38.0283	53	25.5367
arahy.Tifrunner.gnm2.ann1.W5ZCAD.1	288	117.501	0	0
arahy.Tifrunner.gnm2.ann1.E7873Y.2	3336	3155.03	420.618	2.44275
arahy.Tifrunner.gnm2.ann1.34EHR3.1	1029	848.031	38.5507	0.832944
arahy.Tifrunner.gnm2.ann1.Y4LPGJ.1	3453	3272.03	0	0
arahy.Tifrunner.gnm2.ann1.2X8QJZ.1	786	605.048	6	0.181701
arahy.Tifrunner.gnm2.ann1.SY3941.1	273	104.758	0	0
arahy.Tifrunner.gnm2.ann1.XG3Z2D.1	696	515.075	4	0.142293
arahy.Tifrunner.gnm2.ann1.SM4VAG.1	2040	1859.03	197.505	1.94665
arahy.Tifrunner.gnm2.ann1.4K97M7.1	1080	899.031	0	0
arahy.Tifrunner.gnm2.ann1.YL3Z6V.1	1011	830.031	5084.31	112.236
arahy.Tifrunner.gnm2.ann1.M1BY1S.1	420	240.673	0	0
arahy.Tifrunner.gnm2.ann1.8AA0CK.1	2367	2186.03	4.70427	0.0394304
arahy.Tifrunner.gnm2.ann1.KNQB38.1	1110	929.031	8	0.157781
arahy.Tifrunner.gnm2.ann1.HHSK2A.1	291	120.058	0	0
arahy.Tifrunner.gnm2.ann1.0E5R4V.1	729	548.048	41.3838	1.38359
arahy.Tifrunner.gnm2.ann1.RZH4F1.1	990	809.031	81.4975	1.84576
arahy.Tifrunner.gnm2.ann1.WQZ5HT.1	810	629.048	1	0.0291281
arahy.Tifrunner.gnm2.ann1.CHH07W.4	1644	1463.03	439.333	5.50219
arahy.Tifrunner.gnm2.ann1.YUE1PG.1	267	99.8216	0	0
arahy.Tifrunner.gnm2.ann1.RTS1QS.1	2853	2672.03	0	0
arahy.Tifrunner.gnm2.ann1.78LN1U.1	1161	980.031	25.036	0.46808
arahy.Tifrunner.gnm2.ann1.KSM55U.1	1719	1538.03	111.866	1.33268
arahy.Tifrunner.gnm2.ann1.M1DIX9.1	1311	1130.03	122.335	1.98361
arahy.Tifrunner.gnm2.ann1.FL0JYU.2_arahy.Tifrunner.gnm2.ann1.QA5RE0.2	495	314.541	34	1.9806
arahy.Tifrunner.gnm2.ann1.4DSA35.1	1269	1088.03	525.649	8.85218
arahy.Tifrunner.gnm2.ann1.HJA5XH.1	801	620.048	39.6184	1.17076
arahy.Tifrunner.gnm2.ann1.17ZJZB.1	345	168.854	0	0
arahy.Tifrunner.gnm2.ann1.MCF6CI.1	387	208.693	3	0.263396
arahy.Tifrunner.gnm2.ann1.S1DRQT.1	960	779.031	0	0
arahy.Tifrunner.gnm2.ann1.Y1FWG0.1	366	188.679	1	0.0971117
arahy.Tifrunner.gnm2.ann1.Y942PR.1	489	308.587	0	0
arahy.Tifrunner.gnm2.ann1.N4EVUV.1	2490	2309.03	3.48813	0.0276795
arahy.Tifrunner.gnm2.ann1.ZV0YIE.1	2019	1838.03	18.5003	0.184426
arahy.Tifrunner.gnm2.ann1.AEUC3K.1	216	60.7963	0	0
arahy.Tifrunner.gnm2.ann1.6XTT90.2	525	344.425	0	0
arahy.Tifrunner.gnm2.ann1.L28WNQ.1	360	183.009	30.5101	3.05469
arahy.Tifrunner.gnm2.ann1.M8AEJ2.1	1407	1226.03	0	0
arahy.Tifrunner.gnm2.ann1.XD5XGS.1	1038	857.031	1.2246	0.0261813
arahy.Tifrunner.gnm2.ann1.CT41QQ.1	873	692.031	253.842	6.72098
arahy.Tifrunner.gnm2.ann1.QS2L7N.1	2418	2237.03	314.895	2.57922
arahy.Tifrunner.gnm2.ann1.D41BC0.1	327	152.28	0	0
arahy.Tifrunner.gnm2.ann1.5YY2H2.1	273	104.758	0	0
arahy.Tifrunner.gnm2.ann1.1E2X9I.1	1059	878.031	34.0594	0.710759
arahy.Tifrunner.gnm2.ann1.NYJU0L.1	591	410.21	79	3.52871
arahy.Tifrunner.gnm2.ann1.1798VR.1	1908	1727.03	11.7975	0.125166
arahy.Tifrunner.gnm2.ann1.E66HT9.1	474	293.716	0	0
arahy.Tifrunner.gnm2.ann1.91XZB2.1	894	713.031	155.021	3.98363
arahy.Tifrunner.gnm2.ann1.H2ULGX.1	3531	3350.03	0	0
arahy.Tifrunner.gnm2.ann1.JYD53Y.1	2298	2117.03	41.769	0.361512
arahy.Tifrunner.gnm2.ann1.72L6K1.1	1170	989.031	3	0.0555785
arahy.Tifrunner.gnm2.ann1.RER6EK.1	1509	1328.03	292.338	4.03341
arahy.Tifrunner.gnm2.ann1.SB0DTV.1	1347	1166.03	49.9339	0.784659
arahy.Tifrunner.gnm2.ann1.ELA14Y.1	2103	1922.03	137.121	1.30719
arahy.Tifrunner.gnm2.ann1.MGR2S5.1	1893	1712.03	975.592	10.4412
arahy.Tifrunner.gnm2.ann1.2WT0EK.1	1272	1091.03	41.274	0.693162
arahy.Tifrunner.gnm2.ann1.JLH8ZD.1	390	211.576	0	0
arahy.Tifrunner.gnm2.ann1.9D2QNN.1	1575	1394.03	1	0.0131439
arahy.Tifrunner.gnm2.ann1.T5X6Q2.1	1419	1238.03	68.5393	1.01439
arahy.Tifrunner.gnm2.ann1.YEU6LJ.1	270	102.282	0	0
arahy.Tifrunner.gnm2.ann1.WMRY2G.1	1500	1319.03	25.7586	0.357819
arahy.Tifrunner.gnm2.ann1.C6NCIG.1	1014	833.031	0	0
arahy.Tifrunner.gnm2.ann1.880YTL.1	816	635.048	146.004	4.21263
arahy.Tifrunner.gnm2.ann1.4S5LSZ.1	732	551.048	0	0
arahy.Tifrunner.gnm2.ann1.JDG0M6.1	732	551.048	0	0
arahy.Tifrunner.gnm2.ann1.DW1HPQ.1	1332	1151.03	16.0823	0.256009
arahy.Tifrunner.gnm2.ann1.77RH3X.1	1425	1244.03	12	0.176744
arahy.Tifrunner.gnm2.ann1.0CNS1F.1	330	155.047	0	0
arahy.Tifrunner.gnm2.ann1.81ICF1.1	1554	1373.03	5	0.0667244
arahy.Tifrunner.gnm2.ann1.2GZ3LH.1	2790	2609.03	1908.52	13.4034
arahy.Tifrunner.gnm2.ann1.HNPA74.1	5559	5378.03	369.378	1.25847
arahy.Tifrunner.gnm2.ann1.DYP0WQ.1	876	695.031	9.8	0.258355
arahy.Tifrunner.gnm2.ann1.03DKLN.1	402	223.144	26.1286	2.14549
arahy.Tifrunner.gnm2.ann1.BS6QPQ.1	360	183.009	7	0.700845
arahy.Tifrunner.gnm2.ann1.4UA1TJ.1	306	133.375	4	0.549517
arahy.Tifrunner.gnm2.ann1.465MI9.1	2121	1940.03	209.288	1.97666
arahy.Tifrunner.gnm2.ann1.QY6JKS.1	1836	1655.03	2.49773	0.0276525
arahy.Tifrunner.gnm2.ann1.VMK2JT.1	2241	2060.03	8.25281	0.0734047
arahy.Tifrunner.gnm2.ann1.5P0ZPX.1	333	157.799	0	0
arahy.Tifrunner.gnm2.ann1.FA9VAL.1	1977	1796.03	138.804	1.41606
arahy.Tifrunner.gnm2.ann1.4011JQ.1	324	149.533	3	0.367603
arahy.Tifrunner.gnm2.ann1.7H7JQS.1	2112	1931.03	1	0.00948869
arahy.Tifrunner.gnm2.ann1.R58MAL.1	849	668.031	0	0
arahy.Tifrunner.gnm2.ann1.506V44.1	1812	1631.03	0	0
arahy.Tifrunner.gnm2.ann1.QZ0CCJ.1	249	85.453	0	0
arahy.Tifrunner.gnm2.ann1.7YT00J.1	297	125.369	0.694748	0.101539
arahy.Tifrunner.gnm2.ann1.HL67T0.1	642	461.123	0	0
arahy.Tifrunner.gnm2.ann1.96DEJ1.1	669	488.1	554.876	20.8297
arahy.Tifrunner.gnm2.ann1.1ED5VS.1	969	788.031	1405.59	32.6821
arahy.Tifrunner.gnm2.ann1.M24PNR.2	1623	1442.03	17.1111	0.21742
arahy.Tifrunner.gnm2.ann1.K6ZYV4.1	1080	899.031	0	0
arahy.Tifrunner.gnm2.ann1.LP1ZG5.1	570	389.271	0	0
arahy.Tifrunner.gnm2.ann1.81XE7C.1	633	452.135	1	0.0405254
arahy.Tifrunner.gnm2.ann1.KE131Q.1_arahy.Tifrunner.gnm2.ann1.LYY8GP.1	459	278.901	0	0
arahy.Tifrunner.gnm2.ann1.K29NVE.1	939	758.031	0	0
arahy.Tifrunner.gnm2.ann1.T63ME6.1	267	99.8216	0	0
arahy.Tifrunner.gnm2.ann1.E5K2FZ.1	573	392.261	42.8977	2.0038
arahy.Tifrunner.gnm2.ann1.4YP1G2.2	972	791.031	6.22801	0.144262
arahy.Tifrunner.gnm2.ann1.KZ0XYL.1	753	572.048	0	0
arahy.Tifrunner.gnm2.ann1.HH7ZGN.1	711	530.075	0	0
arahy.Tifrunner.gnm2.ann1.V00Q9W.1_arahy.Tifrunner.gnm2.ann1.VK5JVP.1	1230	1049.03	2	0.0349331
arahy.Tifrunner.gnm2.ann1.XHY39R.1	243	80.7241	67	15.2078
arahy.Tifrunner.gnm2.ann1.0KSP2B.1	573	392.261	0	0
arahy.Tifrunner.gnm2.ann1.PLL9F8.1	1479	1298.03	42.3726	0.59813
arahy.Tifrunner.gnm2.ann1.AYWF3K.1	1503	1322.03	73.1957	1.01447
arahy.Tifrunner.gnm2.ann1.7FD8QN.1	462	281.831	0	0
arahy.Tifrunner.gnm2.ann1.RP2IDK.1	468	287.774	1	0.0636714
arahy.Tifrunner.gnm2.ann1.FP3Q5V.1	972	791.031	43.6901	1.01201
arahy.Tifrunner.gnm2.ann1.81PAVF.1	2079	1898.03	79.723	0.769619
arahy.Tifrunner.gnm2.ann1.KHB6Q9.1	462	281.831	0	0
arahy.Tifrunner.gnm2.ann1.XT0VGW.1	672	491.1	0	0
arahy.Tifrunner.gnm2.ann1.B8NP97.1	1704	1523.03	60.6819	0.730039
arahy.Tifrunner.gnm2.ann1.8AY97U.1	216	60.7963	0.558611	0.168356
arahy.Tifrunner.gnm2.ann1.JT09XU.1	462	281.831	0	0
arahy.Tifrunner.gnm2.ann1.N2Q107.1	723	542.061	86.6907	2.93035
arahy.Tifrunner.gnm2.ann1.4559ZH.1_arahy.Tifrunner.gnm2.ann1.9SH8TS.1	5529	5348.03	399	1.36702
arahy.Tifrunner.gnm2.ann1.0I9860.1	1725	1544.03	1.49537	0.0177455
arahy.Tifrunner.gnm2.ann1.4C0J8W.1	2163	1982.03	62.1586	0.574627
arahy.Tifrunner.gnm2.ann1.EP2IUT.1	1134	953.031	65.3027	1.25551
arahy.Tifrunner.gnm2.ann1.CNY52L.1	2409	2228.03	7	0.0575668
arahy.Tifrunner.gnm2.ann1.RYYH89.1	705	524.075	90	3.14662
arahy.Tifrunner.gnm2.ann1.KP6B7T.1	1125	944.031	0	0
arahy.Tifrunner.gnm2.ann1.RE5YQ2.1	1083	902.031	0	0
arahy.Tifrunner.gnm2.ann1.5AB2LW.1	1410	1229.03	20	0.298169
arahy.Tifrunner.gnm2.ann1.0797TP.1	237	76.0685	6	1.44525
arahy.Tifrunner.gnm2.ann1.419G1H.1	819	638.048	0	0
arahy.Tifrunner.gnm2.ann1.RTJX7H.1	420	240.673	0	0
arahy.Tifrunner.gnm2.ann1.K5IUDB.1	525	344.425	0	0
arahy.Tifrunner.gnm2.ann1.H6AZME.1	1077	896.031	805.844	16.4787
arahy.Tifrunner.gnm2.ann1.K4MJKS.1	960	779.031	1	0.0235202
arahy.Tifrunner.gnm2.ann1.7GH63I.1	654	473.112	0.591724	0.0229166
arahy.Tifrunner.gnm2.ann1.K67Y9K.1	1386	1205.03	18	0.273697
arahy.Tifrunner.gnm2.ann1.66D6IA.2	918	737.031	0	0
arahy.Tifrunner.gnm2.ann1.BRA458.1	1563	1382.03	0	0
arahy.Tifrunner.gnm2.ann1.48KAL9.1_arahy.Tifrunner.gnm2.ann1.SHV8K3.1	1245	1064.03	3.93866	0.067825
arahy.Tifrunner.gnm2.ann1.WS1HM8.1	471	290.745	0	0
arahy.Tifrunner.gnm2.ann1.UZ2FXN.1	1746	1565.03	203.662	2.38441
arahy.Tifrunner.gnm2.ann1.RYB34C.1	249	85.453	1	0.214421
arahy.Tifrunner.gnm2.ann1.8L03H9.1	363	185.84	8	0.788762
arahy.Tifrunner.gnm2.ann1.EAB77L.1	1320	1139.03	0	0
arahy.Tifrunner.gnm2.ann1.IIK88Y.1	684	503.075	43.767	1.59408
arahy.Tifrunner.gnm2.ann1.LV3APC.1	1401	1220.03	62.5169	0.938906
arahy.Tifrunner.gnm2.ann1.LJ0T63.1	462	281.831	37	2.40552
arahy.Tifrunner.gnm2.ann1.FR7HFM.1	390	211.576	41.1238	3.56141
arahy.Tifrunner.gnm2.ann1.9LWV25.1	1653	1472.03	16.2718	0.202542
arahy.Tifrunner.gnm2.ann1.WJSS10.1	1194	1013.03	6.6	0.119376
arahy.Tifrunner.gnm2.ann1.S9LGGB.1	1515	1334.03	27	0.370846
arahy.Tifrunner.gnm2.ann1.EEV4YD.1	324	149.533	0	0
arahy.Tifrunner.gnm2.ann1.YY6DN0.1	495	314.541	277.589	16.1704
arahy.Tifrunner.gnm2.ann1.F0QMSU.1	282	112.349	0	0
arahy.Tifrunner.gnm2.ann1.ZYPR1Z.1	2019	1838.03	45.0023	0.448619
arahy.Tifrunner.gnm2.ann1.1W2XBD.1	84	10.4398	0	0
arahy.Tifrunner.gnm2.ann1.JJPF87.1	741	560.048	1	0.0327168
arahy.Tifrunner.gnm2.ann1.KZLY5F.2	711	530.075	16.5455	0.571922
arahy.Tifrunner.gnm2.ann1.5UBU5Q.1	1944	1763.03	0	0
arahy.Tifrunner.gnm2.ann1.T3EUR0.1	2397	2216.03	3.75	0.0310064
arahy.Tifrunner.gnm2.ann1.7UC9CN.1	459	278.901	0	0
arahy.Tifrunner.gnm2.ann1.CI907D.1	897	716.031	50.875	1.30187
arahy.Tifrunner.gnm2.ann1.P8VCWZ.1_arahy.Tifrunner.gnm2.ann1.WGK629.1	969	788.031	69	1.60436
arahy.Tifrunner.gnm2.ann1.JL4UCB.1	1956	1775.03	6497.88	67.0751
arahy.Tifrunner.gnm2.ann1.QT21HW.1	1440	1259.03	0	0
arahy.Tifrunner.gnm2.ann1.9HL91G.1	2166	1985.03	449.828	4.15216
arahy.Tifrunner.gnm2.ann1.825KYQ.2	2754	2573.03	1	0.00712115
arahy.Tifrunner.gnm2.ann1.3TK2SI.1	573	392.261	13	0.607245
arahy.Tifrunner.gnm2.ann1.8FYK6V.1	1506	1325.03	37.6884	0.521167
arahy.Tifrunner.gnm2.ann1.VQRK5I.1	600	419.199	13.6662	0.597339
arahy.Tifrunner.gnm2.ann1.8D9FYF.1	1497	1316.03	8.44989	0.117647
arahy.Tifrunner.gnm2.ann1.Y4Q48X.1	1602	1421.03	8.79522	0.113407
arahy.Tifrunner.gnm2.ann1.Y6CTQQ.1	1200	1019.03	8.10607	0.145753
arahy.Tifrunner.gnm2.ann1.YTY742.1	324	149.533	0	0
arahy.Tifrunner.gnm2.ann1.JJI0IK.3	1503	1322.03	1	0.0138597
arahy.Tifrunner.gnm2.ann1.4JF4QJ.1	612	431.168	0	0
arahy.Tifrunner.gnm2.ann1.TH0HKV.1	1500	1319.03	298.946	4.15272
arahy.Tifrunner.gnm2.ann1.0NEN23.1	2082	1901.03	14.2211	0.137069
arahy.Tifrunner.gnm2.ann1.WWV1B2.1	2436	2255.03	42.5548	0.345773
arahy.Tifrunner.gnm2.ann1.SRYW9B.1	2355	2174.03	34.588	0.291511
arahy.Tifrunner.gnm2.ann1.QC0LUE.1	438	258.292	35.2941	2.50373
arahy.Tifrunner.gnm2.ann1.GMU3XF.1	1491	1310.03	10.038	0.140398
arahy.Tifrunner.gnm2.ann1.KP3J42.1	3414	3233.03	76.3172	0.432522
arahy.Tifrunner.gnm2.ann1.UA3HQT.1	2430	2249.03	31.0108	0.252646
arahy.Tifrunner.gnm2.ann1.3Y6UXK.1	1380	1199.03	816.341	12.4749
arahy.Tifrunner.gnm2.ann1.SNZ0M3.1	2337	2156.03	0	0
arahy.Tifrunner.gnm2.ann1.6QHG67.1	2955	2774.03	42.6831	0.281929
arahy.Tifrunner.gnm2.ann1.JRZ5DE.1	702	521.075	2	0.0703275
arahy.Tifrunner.gnm2.ann1.NYT38U.3	450	270.1	6	0.407026
arahy.Tifrunner.gnm2.ann1.AAJ58V.1	669	488.1	0	0
arahy.Tifrunner.gnm2.ann1.WD5EXQ.1	240	78.3544	0	0
arahy.Tifrunner.gnm2.ann1.4A1W4F.1	2040	1859.03	15.5992	0.153748
arahy.Tifrunner.gnm2.ann1.ICFW5Y.1	633	452.135	0	0
arahy.Tifrunner.gnm2.ann1.NKM11E.1	2433	2252.03	101.907	0.829133
arahy.Tifrunner.gnm2.ann1.G2X0JI.1	480	299.671	0	0
arahy.Tifrunner.gnm2.ann1.18CGRH.3	2067	1886.03	121.742	1.18274
arahy.Tifrunner.gnm2.ann1.N6GVZP.1	459	278.901	0	0
arahy.Tifrunner.gnm2.ann1.VHRN8Z.1	279	109.788	0	0
arahy.Tifrunner.gnm2.ann1.B8WD65.1	1473	1292.03	0	0
arahy.Tifrunner.gnm2.ann1.BBX3WJ.1	1053	872.031	311.498	6.54514
arahy.Tifrunner.gnm2.ann1.GP1IFW.1	462	281.831	0	0
arahy.Tifrunner.gnm2.ann1.KV2ITS.1	1533	1352.03	4	0.0542087
arahy.Tifrunner.gnm2.ann1.USL2FX.1	543	362.355	0	0
arahy.Tifrunner.gnm2.ann1.WG32WU.1	1164	983.031	54.5	1.01584
arahy.Tifrunner.gnm2.ann1.6XGZ20.3	1149	968.031	7.33333	0.138806
arahy.Tifrunner.gnm2.ann1.QL918Z.1	1269	1088.03	16	0.269447
arahy.Tifrunner.gnm2.ann1.ZL8DQS.1	2532	2351.03	0	0
arahy.Tifrunner.gnm2.ann1.JG3HF8.1	993	812.031	0	0
arahy.Tifrunner.gnm2.ann1.L9RW0U.1	291	120.058	0	0
arahy.Tifrunner.gnm2.ann1.B23GPN.1	2958	2777.03	105.835	0.698301
arahy.Tifrunner.gnm2.ann1.8VP3JY.1	2859	2678.03	56.5688	0.387041
arahy.Tifrunner.gnm2.ann1.SI7STU.1	711	530.075	0	0
arahy.Tifrunner.gnm2.ann1.MS52HJ.1	573	392.261	7.01478	0.327669
arahy.Tifrunner.gnm2.ann1.0FII68.1_arahy.Tifrunner.gnm2.ann1.CLU1CW.1_arahy.Tifrunner.gnm2.ann1.H3JCHZ.1_arahy.Tifrunner.gnm2.ann1.V9KE7R.1	1128	947.031	300	5.80433
arahy.Tifrunner.gnm2.ann1.15UQUL.1	474	293.716	0	0
arahy.Tifrunner.gnm2.ann1.V58H5S.1	309	136.056	0	0
arahy.Tifrunner.gnm2.ann1.8PX07I.1	1380	1199.03	8	0.122252
arahy.Tifrunner.gnm2.ann1.B05ZQA.1	843	662.031	8	0.221415
arahy.Tifrunner.gnm2.ann1.YC7X7W.1	366	188.679	0	0
arahy.Tifrunner.gnm2.ann1.047JWD.1	1374	1193.03	52	0.798632
arahy.Tifrunner.gnm2.ann1.C4UQ0G.1	1353	1172.03	564.281	8.82169
arahy.Tifrunner.gnm2.ann1.22UERI.1	207	54.5971	12	4.02724
arahy.Tifrunner.gnm2.ann1.HGC99A.1	507	326.484	5	0.28061
arahy.Tifrunner.gnm2.ann1.T9QL6M.1	441	261.266	0	0
arahy.Tifrunner.gnm2.ann1.SR5KBR.1	282	112.349	0	0
arahy.Tifrunner.gnm2.ann1.2V00G0.1	381	202.983	0	0
arahy.Tifrunner.gnm2.ann1.N9KEBQ.1	2112	1931.03	441.984	4.19385
arahy.Tifrunner.gnm2.ann1.Y3RZ5Q.1	1080	899.031	369	7.5205
arahy.Tifrunner.gnm2.ann1.UV5URX.1	837	656.048	0	0
arahy.Tifrunner.gnm2.ann1.QE9US8.1	507	326.484	6.49461	0.364491
arahy.Tifrunner.gnm2.ann1.L766U6.1	945	764.031	4	0.0959277
arahy.Tifrunner.gnm2.ann1.G7GJBK.1	1173	992.031	31.7481	0.586391
arahy.Tifrunner.gnm2.ann1.UFA08L.1	954	773.031	55.6192	1.31833
arahy.Tifrunner.gnm2.ann1.J7K1XS.1	981	800.031	0	0
arahy.Tifrunner.gnm2.ann1.3QT6IB.1	669	488.1	18.305	0.687159
arahy.Tifrunner.gnm2.ann1.90KKXU.1	2277	2096.03	94.6	0.826968
arahy.Tifrunner.gnm2.ann1.YQ5H8C.1	1467	1286.03	20.0417	0.285547
arahy.Tifrunner.gnm2.ann1.09RZEI.1	192	44.9741	7.06129	2.87685
arahy.Tifrunner.gnm2.ann1.QCA2Y7.1	822	641.048	0	0
arahy.Tifrunner.gnm2.ann1.0I87EX.1	1641	1460.03	32.4181	0.406837
arahy.Tifrunner.gnm2.ann1.A1ITM9.1	564	383.271	21.2974	1.01816
arahy.Tifrunner.gnm2.ann1.4GMU31.1	582	401.261	0	0
arahy.Tifrunner.gnm2.ann1.QE1TJP.2	2106	1925.03	370.439	3.52593
arahy.Tifrunner.gnm2.ann1.AG0B9Q.1	1986	1805.03	1	0.010151
arahy.Tifrunner.gnm2.ann1.B7FAUB.1	441	261.266	0	0
arahy.Tifrunner.gnm2.ann1.FA9Q40.1	978	797.031	0	0
arahy.Tifrunner.gnm2.ann1.JQP3NY.1	3570	3389.03	103.96	0.562064
arahy.Tifrunner.gnm2.ann1.S5RRBC.1	4086	3905.03	174.154	0.817157
arahy.Tifrunner.gnm2.ann1.F0XTN3.1	324	149.533	0	0
arahy.Tifrunner.gnm2.ann1.4E8AG2.2	1530	1349.03	195.833	2.65987
arahy.Tifrunner.gnm2.ann1.81G4PJ.1	456	275.956	0	0
arahy.Tifrunner.gnm2.ann1.FXBY81.1	1599	1418.03	0	0
arahy.Tifrunner.gnm2.ann1.LZ43MP.1	2592	2411.03	117.44	0.892501
arahy.Tifrunner.gnm2.ann1.YI3R6M.1	513	332.484	102.795	5.66498
arahy.Tifrunner.gnm2.ann1.N2KW0J.1	1161	980.031	0	0
arahy.Tifrunner.gnm2.ann1.Q9CK1R.1	1620	1439.03	263.902	3.36023
arahy.Tifrunner.gnm2.ann1.J099D5.1	96	9.79568	0	0
arahy.Tifrunner.gnm2.ann1.TIFK30.1	168	31.4645	1	0.582338
arahy.Tifrunner.gnm2.ann1.7Q54VN.2	1404	1223.03	18.9615	0.284074
arahy.Tifrunner.gnm2.ann1.WJTY0M.1	939	758.031	1	0.0241718
arahy.Tifrunner.gnm2.ann1.EGF22G.1	492	311.549	133.595	7.85707
arahy.Tifrunner.gnm2.ann1.873UVH.1	1485	1304.03	41.8929	0.588637
arahy.Tifrunner.gnm2.ann1.4D7F7P.1	1443	1262.03	73.8486	1.07218
arahy.Tifrunner.gnm2.ann1.DH8F8S.1	3294	3113.03	146.042	0.859589
arahy.Tifrunner.gnm2.ann1.UMIX20.1	1143	962.031	123.082	2.34424
arahy.Tifrunner.gnm2.ann1.00I77L.1	2751	2570.03	85.574	0.610097
arahy.Tifrunner.gnm2.ann1.Y6KNH1.1	1029	848.031	2	0.0432129
arahy.Tifrunner.gnm2.ann1.G87X3C.1	1974	1793.03	309.707	3.16489
arahy.Tifrunner.gnm2.ann1.3XL1TX.2	810	629.048	0	0
arahy.Tifrunner.gnm2.ann1.5DXI7V.1	504	323.501	0	0
arahy.Tifrunner.gnm2.ann1.0CM1H8.1	504	323.501	4.5	0.254878
arahy.Tifrunner.gnm2.ann1.GSS2QD.1	870	689.031	54.0791	1.43809
arahy.Tifrunner.gnm2.ann1.S28CWH.1	1377	1196.03	0	0
arahy.Tifrunner.gnm2.ann1.IX7PWC.1	1044	863.031	24.3365	0.516685
arahy.Tifrunner.gnm2.ann1.CIC8LF.1	1287	1106.03	0	0
arahy.Tifrunner.gnm2.ann1.4TB0JC.2	1989	1808.03	233.493	2.36627
arahy.Tifrunner.gnm2.ann1.GAX9IU.1	333	157.799	0	0
arahy.Tifrunner.gnm2.ann1.R6F5YK.1	759	578.048	2	0.063396
arahy.Tifrunner.gnm2.ann1.FB4BVM.1	204	52.4814	0	0
arahy.Tifrunner.gnm2.ann1.7S2LJQ.1	234	73.7393	0	0
arahy.Tifrunner.gnm2.ann1.HTAW4M.3	2022	1841.03	149.921	1.49209
arahy.Tifrunner.gnm2.ann1.DG0M13.1	369	191.492	0	0
arahy.Tifrunner.gnm2.ann1.IVLN14.1	318	144.1	33.3507	4.24069
arahy.Tifrunner.gnm2.ann1.J8JPII.1	573	392.261	24.9574	1.16579
arahy.Tifrunner.gnm2.ann1.5I3HHA.1	1323	1142.03	1	0.0160442
arahy.Tifrunner.gnm2.ann1.MCC500.1	390	211.576	0	0
arahy.Tifrunner.gnm2.ann1.6QDC0M.1	1113	932.031	0	0
arahy.Tifrunner.gnm2.ann1.XZZ4TR.1	567	386.271	42.913	2.0356
arahy.Tifrunner.gnm2.ann1.YEAJ9J.1	3405	3224.03	36.0187	0.204703
arahy.Tifrunner.gnm2.ann1.U5DJ52.1	1992	1811.03	12.8571	0.130081
arahy.Tifrunner.gnm2.ann1.LVQ67B.1	2109	1928.03	143.949	1.36801
arahy.Tifrunner.gnm2.ann1.6A0IVA.1	1701	1520.03	16	0.192869
arahy.Tifrunner.gnm2.ann1.WW3FN5.1	1224	1043.03	0	0
arahy.Tifrunner.gnm2.ann1.JUC985.1	420	240.673	0	0
arahy.Tifrunner.gnm2.ann1.QX3XL1.1	1455	1274.03	1	0.0143819
arahy.Tifrunner.gnm2.ann1.DD9M5F.1	1422	1241.03	45.6853	0.67451
arahy.Tifrunner.gnm2.ann1.CT7QXP.1	843	662.031	0	0
arahy.Tifrunner.gnm2.ann1.QXT71M.1	300	128.02	0	0
arahy.Tifrunner.gnm2.ann1.3RNG04.1	5514	5333.03	179.197	0.615677
arahy.Tifrunner.gnm2.ann1.FPQS3Q.1	1044	863.031	502.287	10.664
arahy.Tifrunner.gnm2.ann1.YI9GDS.1	2379	2198.03	34.0416	0.283773
arahy.Tifrunner.gnm2.ann1.3RSD4F.1	1656	1475.03	0	0
arahy.Tifrunner.gnm2.ann1.NK9NB9.1	435	255.363	0	0
arahy.Tifrunner.gnm2.ann1.2JSS8R.1	702	521.075	121	4.25481
arahy.Tifrunner.gnm2.ann1.Y01GTZ.1	1776	1595.03	99.0027	1.13729
arahy.Tifrunner.gnm2.ann1.CCG0UK.1	717	536.075	0	0
arahy.Tifrunner.gnm2.ann1.9G140L.1	249	85.453	0	0
arahy.Tifrunner.gnm2.ann1.XTV6UZ.1	2820	2639.03	1.08309	0.00751998
