target_id	length	eff_length	Adur_2	Adur_2_tpm
arahy.Tifrunner.gnm2.ann1.5D9CQE.1	1158	979.131	0	0
arahy.Tifrunner.gnm2.ann1.3BKK3V.1	2199	2020.13	47.3684	0.421162
arahy.Tifrunner.gnm2.ann1.84CMUG.1	2460	2281.13	7.72414	0.060819
arahy.Tifrunner.gnm2.ann1.81PI7Z.1	636	457.437	1	0.0392653
arahy.Tifrunner.gnm2.ann1.MEA9U7.1	693	514.34	28	0.977794
arahy.Tifrunner.gnm2.ann1.F58IRU.1	891	712.168	108.326	2.73206
arahy.Tifrunner.gnm2.ann1.R8NX8D.1	876	697.168	0	0
arahy.Tifrunner.gnm2.ann1.Q79S7S.1	456	278.055	4	0.258386
arahy.Tifrunner.gnm2.ann1.9R5XSH.1	288	118.476	0	0
arahy.Tifrunner.gnm2.ann1.B04QBU.1	633	454.448	4.03054	0.159301
arahy.Tifrunner.gnm2.ann1.0SF8RD.2	2025	1846.13	7.50057	0.0729745
arahy.Tifrunner.gnm2.ann1.62YL11.1	3405	3226.13	1186	6.60302
arahy.Tifrunner.gnm2.ann1.U584NJ.1	876	697.168	0	0
arahy.Tifrunner.gnm2.ann1.N9KV24.1	423	245.558	0	0
arahy.Tifrunner.gnm2.ann1.4VI0YY.1	903	724.15	0	0
arahy.Tifrunner.gnm2.ann1.J4CY8C.1	669	490.39	17.452	0.639211
arahy.Tifrunner.gnm2.ann1.FZJA3R.1	345	170.549	0	0
arahy.Tifrunner.gnm2.ann1.ARP3W5.1	1344	1165.13	0	0
arahy.Tifrunner.gnm2.ann1.A2CBC1.1	1152	973.131	0	0
arahy.Tifrunner.gnm2.ann1.C6LA65.1	672	493.365	5	0.182029
arahy.Tifrunner.gnm2.ann1.CDG6HX.1	3270	3091.13	6.83562	0.0397192
arahy.Tifrunner.gnm2.ann1.7XT6FG.1	462	284.027	0	0
arahy.Tifrunner.gnm2.ann1.YISM4Y.1	1254	1075.13	0	0
arahy.Tifrunner.gnm2.ann1.UTGK89.2	924	745.15	0	0
arahy.Tifrunner.gnm2.ann1.I7RWJW.2	390	213.46	0	0
arahy.Tifrunner.gnm2.ann1.RBT75F.1	2304	2125.13	53	0.44795
arahy.Tifrunner.gnm2.ann1.NLL99B.1	270	102.806	0	0
arahy.Tifrunner.gnm2.ann1.2DE5X7.1	252	87.9155	0	0
arahy.Tifrunner.gnm2.ann1.XG4VM3.1	711	532.314	2.38719	0.0805488
arahy.Tifrunner.gnm2.ann1.31DYP6.1_arahy.Tifrunner.gnm2.ann1.V7M4XR.1	1185	1006.13	98	1.74949
arahy.Tifrunner.gnm2.ann1.D6F7EV.1	267	100.243	0	0
arahy.Tifrunner.gnm2.ann1.DMZ0MV.1	1311	1132.13	3.78826	0.0601011
arahy.Tifrunner.gnm2.ann1.9BJW6C.1	585	406.513	65.2679	2.8838
arahy.Tifrunner.gnm2.ann1.GU2JPA.1	243	80.7034	0	0
arahy.Tifrunner.gnm2.ann1.NG9QQJ.1	1737	1558.13	174	2.00579
arahy.Tifrunner.gnm2.ann1.4JQ70I.1	591	412.513	0	0
arahy.Tifrunner.gnm2.ann1.HKZ8UA.1	384	207.688	15.355	1.32794
arahy.Tifrunner.gnm2.ann1.ITG5Q4.1	1065	886.131	1	0.0202694
arahy.Tifrunner.gnm2.ann1.778CML.1	1257	1078.13	0	0
arahy.Tifrunner.gnm2.ann1.F0505K.1	153	24.054	0	0
arahy.Tifrunner.gnm2.ann1.66I7RK.1	177	35.876	0	0
arahy.Tifrunner.gnm2.ann1.ADF2XW.1	1260	1081.13	243.497	4.04534
arahy.Tifrunner.gnm2.ann1.SQPQ35.1	3351	3172.13	12.6121	0.0714128
arahy.Tifrunner.gnm2.ann1.RE0MVK.1	372	196.193	1	0.0915495
arahy.Tifrunner.gnm2.ann1.7P1X5G.1	453	275.104	18.287	1.19395
arahy.Tifrunner.gnm2.ann1.WYNT2C.1	666	487.39	8.5322	0.31443
arahy.Tifrunner.gnm2.ann1.UCK419.1	1254	1075.13	64.6543	1.08013
arahy.Tifrunner.gnm2.ann1.0QGS2E.1	1233	1054.13	2142.27	36.5022
arahy.Tifrunner.gnm2.ann1.TJ5X7R.1	504	325.693	4	0.220593
arahy.Tifrunner.gnm2.ann1.R8EBSD.1	1239	1060.13	2	0.0338852
arahy.Tifrunner.gnm2.ann1.DGZF1S.1	510	331.677	958	51.8788
arahy.Tifrunner.gnm2.ann1.YHE31T.1	930	751.15	0	0
arahy.Tifrunner.gnm2.ann1.IY6VBP.1	1362	1183.13	42	0.637612
arahy.Tifrunner.gnm2.ann1.2161LW.1	1113	934.131	16.6301	0.319762
arahy.Tifrunner.gnm2.ann1.I95HTR.1	2262	2083.13	0	0
arahy.Tifrunner.gnm2.ann1.FGQF31.2_arahy.Tifrunner.gnm2.ann1.HIE0E0.2	1857	1678.13	791	8.46623
arahy.Tifrunner.gnm2.ann1.EZ5RGK.1	1032	853.131	0	0
arahy.Tifrunner.gnm2.ann1.7YSS56.1	2556	2377.13	78.466	0.592882
arahy.Tifrunner.gnm2.ann1.42SP3V.1	1857	1678.13	1396.35	14.9454
arahy.Tifrunner.gnm2.ann1.5E44W3.1	345	170.549	0	0
arahy.Tifrunner.gnm2.ann1.R181LA.1	1032	853.131	0	0
arahy.Tifrunner.gnm2.ann1.4A54GV.1	294	123.725	10	1.45172
arahy.Tifrunner.gnm2.ann1.JYJ007.1	3237	3058.13	10.8649	0.0638128
arahy.Tifrunner.gnm2.ann1.SSCV96.1	981	802.131	62	1.38831
arahy.Tifrunner.gnm2.ann1.83L7WY.1	303	131.788	61	8.31366
arahy.Tifrunner.gnm2.ann1.IGU960.1	1104	925.131	0	0
arahy.Tifrunner.gnm2.ann1.JMJW5B.1	441	263.279	114	7.77728
arahy.Tifrunner.gnm2.ann1.E1C7YQ.1	579	400.513	1	0.044846
arahy.Tifrunner.gnm2.ann1.P90V4Z.1	2718	2539.13	26.7254	0.189051
arahy.Tifrunner.gnm2.ann1.76N0VV.1	1464	1285.13	0	0
arahy.Tifrunner.gnm2.ann1.6QBV89.1	1491	1312.13	145.651	1.99378
arahy.Tifrunner.gnm2.ann1.D02CS5.1	2877	2698.13	192	1.27814
arahy.Tifrunner.gnm2.ann1.PS7FJ4.2	2070	1891.13	217.897	2.06952
arahy.Tifrunner.gnm2.ann1.L8WHR6.1	1320	1141.13	801	12.6077
arahy.Tifrunner.gnm2.ann1.3PZ9K2.1	1038	859.131	0	0
arahy.Tifrunner.gnm2.ann1.L2Q6WP.1	3480	3301.13	178.774	0.972704
arahy.Tifrunner.gnm2.ann1.K84HK7.1	387	210.583	0	0
arahy.Tifrunner.gnm2.ann1.AMR3HT.1	354	179.071	3.39157	0.340186
arahy.Tifrunner.gnm2.ann1.65EKU6.1	753	574.245	8.46122	0.264652
arahy.Tifrunner.gnm2.ann1.AR1CII.1	2529	2350.13	0	0
arahy.Tifrunner.gnm2.ann1.BH3JLW.2	1482	1303.13	0	0
arahy.Tifrunner.gnm2.ann1.0LT2FK.1	1713	1534.13	0	0
arahy.Tifrunner.gnm2.ann1.42DQ0K.1	801	622.201	23	0.663952
arahy.Tifrunner.gnm2.ann1.X0AFQ9.1	903	724.15	258.992	6.42389
arahy.Tifrunner.gnm2.ann1.E2X5ES.2	1377	1198.13	1.28029	0.019193
arahy.Tifrunner.gnm2.ann1.D35N6W.1	357	181.901	0	0
arahy.Tifrunner.gnm2.ann1.09XT1N.1	1431	1252.13	73	1.04716
arahy.Tifrunner.gnm2.ann1.0S7KVV.1	756	577.245	0	0
arahy.Tifrunner.gnm2.ann1.UG0BK6.1	882	703.168	0	0
arahy.Tifrunner.gnm2.ann1.F17H6Y.1	546	367.598	0	0
arahy.Tifrunner.gnm2.ann1.U32GI2.1	1659	1480.13	27.2581	0.330777
arahy.Tifrunner.gnm2.ann1.MAGV51.1	1146	967.131	0	0
arahy.Tifrunner.gnm2.ann1.K7XGSU.1	648	469.402	0	0
arahy.Tifrunner.gnm2.ann1.BXR9N5.1	519	340.66	0	0
arahy.Tifrunner.gnm2.ann1.XAAH2N.1	285	115.884	0	0
arahy.Tifrunner.gnm2.ann1.T5U714.1	2838	2659.13	2	0.0135092
arahy.Tifrunner.gnm2.ann1.P50PF0.1	2211	2032.13	5.85292	0.0517321
arahy.Tifrunner.gnm2.ann1.CZL3S8.1	495	316.781	0	0
arahy.Tifrunner.gnm2.ann1.NL0HTV.1	1284	1105.13	0	0
arahy.Tifrunner.gnm2.ann1.AE80VE.2	2211	2032.13	89.1938	0.788356
arahy.Tifrunner.gnm2.ann1.A44469.1	246	83.1213	0	0
arahy.Tifrunner.gnm2.ann1.91ARJF.1	1941	1762.13	152.588	1.55532
arahy.Tifrunner.gnm2.ann1.XAN60E.2	2133	1954.13	4.55252	0.0418444
arahy.Tifrunner.gnm2.ann1.6XFQ3U.2	1431	1252.13	0	0
arahy.Tifrunner.gnm2.ann1.HAHB2V.1	702	523.314	0	0
arahy.Tifrunner.gnm2.ann1.X3NAFX.1	2439	2260.13	51.4782	0.4091
arahy.Tifrunner.gnm2.ann1.IY9G2I.1	1341	1162.13	8.60124	0.132937
arahy.Tifrunner.gnm2.ann1.T44466.1	240	78.3157	0	0
arahy.Tifrunner.gnm2.ann1.H1DAXK.1	2115	1936.13	15.9337	0.147816
arahy.Tifrunner.gnm2.ann1.5G2DHT.1	741	562.273	1	0.0319442
arahy.Tifrunner.gnm2.ann1.NJAK7N.1	1503	1324.13	6.20896	0.0842223
arahy.Tifrunner.gnm2.ann1.QUTE6V.1	1002	823.131	2.6634	0.0581175
arahy.Tifrunner.gnm2.ann1.EG26MQ.1	3552	3373.13	11.8258	0.0629706
arahy.Tifrunner.gnm2.ann1.9FL7A6.2	1422	1243.13	575.837	8.31998
arahy.Tifrunner.gnm2.ann1.A2LLI3.1	1164	985.131	0	0
arahy.Tifrunner.gnm2.ann1.UD52B8.2	1080	901.131	0	0
arahy.Tifrunner.gnm2.ann1.60AECD.2	660	481.39	17	0.634295
arahy.Tifrunner.gnm2.ann1.JRPX5I.1	579	400.513	0	0
arahy.Tifrunner.gnm2.ann1.B8TMVD.1	987	808.131	0	0
arahy.Tifrunner.gnm2.ann1.FYEN8G.1	3462	3283.13	23.3869	0.127945
arahy.Tifrunner.gnm2.ann1.SV4UMN.1	726	547.287	0	0
arahy.Tifrunner.gnm2.ann1.S8KTUY.1	822	643.185	5.67638	0.158517
arahy.Tifrunner.gnm2.ann1.65I9ND.1	534	355.616	1155.86	58.3799
arahy.Tifrunner.gnm2.ann1.YIRY4V.1	1308	1129.13	0	0
arahy.Tifrunner.gnm2.ann1.K3C6I3.1	744	565.273	0	0
arahy.Tifrunner.gnm2.ann1.DMZX0C.1	1122	943.131	1	0.0190444
arahy.Tifrunner.gnm2.ann1.V2BP3N.1	1860	1681.13	7.44845	0.07958
arahy.Tifrunner.gnm2.ann1.RNU1AH.1	1923	1744.13	0	0
arahy.Tifrunner.gnm2.ann1.WQY9JW.1	813	634.201	0	0
arahy.Tifrunner.gnm2.ann1.50CAXW.1	1767	1588.13	0	0
arahy.Tifrunner.gnm2.ann1.FGM9QK.1	909	730.15	0	0
arahy.Tifrunner.gnm2.ann1.SNR3S1.1	1530	1351.13	640.556	8.51529
arahy.Tifrunner.gnm2.ann1.IUZX85.1	270	102.806	2.16043	0.37745
arahy.Tifrunner.gnm2.ann1.E3T4X8.1	846	667.185	0	0
arahy.Tifrunner.gnm2.ann1.3C7G22.1	1182	1003.13	21	0.376012
arahy.Tifrunner.gnm2.ann1.USK7GU.1	639	460.437	2	0.0780189
arahy.Tifrunner.gnm2.ann1.3A9Z3I.1	375	199.103	0	0
arahy.Tifrunner.gnm2.ann1.M09C1Y.1	123	14.9182	0	0
arahy.Tifrunner.gnm2.ann1.66CWE3.1	2529	2350.13	0	0
arahy.Tifrunner.gnm2.ann1.KVB0K0.1	696	517.34	383.414	13.3116
arahy.Tifrunner.gnm2.ann1.78DCKG.1	1032	853.131	0	0
arahy.Tifrunner.gnm2.ann1.5G4PYE.1	1407	1228.13	15	0.219375
arahy.Tifrunner.gnm2.ann1.ARQ4UL.2	2643	2464.13	51.7718	0.377372
arahy.Tifrunner.gnm2.ann1.7S1AZB.1	1641	1462.13	91.993	1.13008
arahy.Tifrunner.gnm2.ann1.PM7ZWD.1	750	571.245	272.601	8.57126
arahy.Tifrunner.gnm2.ann1.DBX871.1	321	148.152	0	0
arahy.Tifrunner.gnm2.ann1.VLV967.1	207	54.2023	2	0.662753
arahy.Tifrunner.gnm2.ann1.2PPB1V.1	948	769.131	24.3025	0.567532
arahy.Tifrunner.gnm2.ann1.Q0MPW2.2	897	718.15	0	0
arahy.Tifrunner.gnm2.ann1.T2KYGX.1	891	712.168	0	0
arahy.Tifrunner.gnm2.ann1.DN2LTW.1	489	310.797	35	2.0227
arahy.Tifrunner.gnm2.ann1.Y46IFH.1	1689	1510.13	0	0
arahy.Tifrunner.gnm2.ann1.GK41W1.1	369	193.301	0	0
arahy.Tifrunner.gnm2.ann1.95ZVRF.1	201	50.0039	0	0
arahy.Tifrunner.gnm2.ann1.AF957F.1	1068	889.131	0	0
arahy.Tifrunner.gnm2.ann1.5QQS73.1	219	62.5873	0	0
arahy.Tifrunner.gnm2.ann1.Q80APQ.1	1368	1189.13	0	0
arahy.Tifrunner.gnm2.ann1.JM0Z6L.1	222	64.7578	0	0
arahy.Tifrunner.gnm2.ann1.Y4MS9C.1	588	409.513	0	0
arahy.Tifrunner.gnm2.ann1.GNE3C0.1	468	289.991	0	0
arahy.Tifrunner.gnm2.ann1.FTVA6C.1	816	637.201	82.0041	2.31153
arahy.Tifrunner.gnm2.ann1.JRVJ4Y.1	240	78.3157	30	6.88037
arahy.Tifrunner.gnm2.ann1.H9TVU5.1	906	727.15	0	0
arahy.Tifrunner.gnm2.ann1.V911MA.1	246	83.1213	0	0
arahy.Tifrunner.gnm2.ann1.3K6C5E.1	1452	1273.13	19.2395	0.271432
arahy.Tifrunner.gnm2.ann1.NSP7CP.1	1383	1204.13	0	0
arahy.Tifrunner.gnm2.ann1.654T2H.1	798	619.201	0	0
arahy.Tifrunner.gnm2.ann1.47454T.1	2601	2422.13	18.8089	0.139478
arahy.Tifrunner.gnm2.ann1.AJ719V.1	885	706.168	6.37841	0.162235
arahy.Tifrunner.gnm2.ann1.DC5KMV.1	780	601.201	0	0
arahy.Tifrunner.gnm2.ann1.74AMIJ.1	987	808.131	80	1.77807
arahy.Tifrunner.gnm2.ann1.GI26I6.1	276	107.984	0	0
arahy.Tifrunner.gnm2.ann1.MX4DT2.1	2205	2026.13	73	0.647135
arahy.Tifrunner.gnm2.ann1.K9KY54.1	936	757.15	0	0
arahy.Tifrunner.gnm2.ann1.0RH2A3.2	1521	1342.13	1	0.0133827
arahy.Tifrunner.gnm2.ann1.YXC3CU.1	1413	1234.13	6.43987	0.0937251
arahy.Tifrunner.gnm2.ann1.W3HBVG.1	996	817.131	50.3529	1.10681
arahy.Tifrunner.gnm2.ann1.0H97XI.1	1830	1651.13	19.0081	0.206775
arahy.Tifrunner.gnm2.ann1.E5IAKT.1	2181	2002.13	1	0.00897113
arahy.Tifrunner.gnm2.ann1.GUDD2Y.1	468	289.991	26	1.61038
arahy.Tifrunner.gnm2.ann1.K93WBA.1	1251	1072.13	2.0309	0.0340236
arahy.Tifrunner.gnm2.ann1.MS5B2G.1	534	355.616	0	0
arahy.Tifrunner.gnm2.ann1.51RB73.1	1416	1237.13	0	0
arahy.Tifrunner.gnm2.ann1.826T7K.1	1350	1171.13	195	2.99067
arahy.Tifrunner.gnm2.ann1.U7PVTP.1	924	745.15	0	0
arahy.Tifrunner.gnm2.ann1.MAU5T0.1	513	334.677	59	3.1664
arahy.Tifrunner.gnm2.ann1.02QZYL.1	1764	1585.13	0	0
arahy.Tifrunner.gnm2.ann1.TC32UL.1	891	712.168	0.0280322	0.000706993
arahy.Tifrunner.gnm2.ann1.TUP8NV.1	483	304.858	0	0
arahy.Tifrunner.gnm2.ann1.A2FF76.1	2019	1840.13	83	0.810157
arahy.Tifrunner.gnm2.ann1.UWV4C8.1	2160	1981.13	23.2258	0.21057
arahy.Tifrunner.gnm2.ann1.RS2Z5K.1	2121	1942.13	175.529	1.62334
arahy.Tifrunner.gnm2.ann1.E2H3M1.1	1755	1576.13	7.84644	0.089417
arahy.Tifrunner.gnm2.ann1.42QDDD.1	615	436.481	8.86493	0.364795
arahy.Tifrunner.gnm2.ann1.3BKB6J.1	636	457.437	18.087	0.710189
arahy.Tifrunner.gnm2.ann1.9M8SYH.1	2787	2608.13	130.168	0.896427
arahy.Tifrunner.gnm2.ann1.GB3LZN.1	765	586.216	2.55556	0.078301
arahy.Tifrunner.gnm2.ann1.ZRB62E.1	330	156.488	0	0
arahy.Tifrunner.gnm2.ann1.56F275.1	2202	2023.13	278.39	2.47155
arahy.Tifrunner.gnm2.ann1.6Y8RG6.1	432	254.37	0	0
arahy.Tifrunner.gnm2.ann1.322DBQ.1_arahy.Tifrunner.gnm2.ann1.WAU4HL.1	528	349.634	4	0.205488
arahy.Tifrunner.gnm2.ann1.W5KLKY.1	1566	1387.13	0	0
arahy.Tifrunner.gnm2.ann1.SV4Q3J.1	771	592.216	0	0
arahy.Tifrunner.gnm2.ann1.X6KMFA.1	1497	1318.13	502.75	6.85067
arahy.Tifrunner.gnm2.ann1.98Y59K.1	1698	1519.13	0	0
arahy.Tifrunner.gnm2.ann1.T687E0.1	918	739.15	77.1555	1.87488
arahy.Tifrunner.gnm2.ann1.BN4VGF.1	1134	955.131	132.429	2.49034
arahy.Tifrunner.gnm2.ann1.QHEY06.1	2538	2359.13	7.24068	0.0551273
arahy.Tifrunner.gnm2.ann1.CRFF1E.1	1737	1558.13	0	0
arahy.Tifrunner.gnm2.ann1.5QW7B0.1	1188	1009.13	14.7209	0.262015
arahy.Tifrunner.gnm2.ann1.U36663.1	501	322.701	0	0
arahy.Tifrunner.gnm2.ann1.J58VLE.1	1116	937.131	0	0
arahy.Tifrunner.gnm2.ann1.1A97AW.1	2646	2467.13	422.537	3.07618
arahy.Tifrunner.gnm2.ann1.73PV7W.1	1410	1231.13	94	1.3714
arahy.Tifrunner.gnm2.ann1.X9ZCKB.1	276	107.984	1	0.166334
arahy.Tifrunner.gnm2.ann1.EG7BHI.1	1014	835.131	8	0.172058
arahy.Tifrunner.gnm2.ann1.RQNS35.1	1251	1072.13	2	0.0335059
arahy.Tifrunner.gnm2.ann1.S8WQY8.1	480	301.866	0	0
arahy.Tifrunner.gnm2.ann1.4BJ4TX.1	1125	946.131	0	0
arahy.Tifrunner.gnm2.ann1.5ZZ6F4.1	1365	1186.13	113.287	1.71549
arahy.Tifrunner.gnm2.ann1.YT02HX.2	1272	1093.13	0	0
arahy.Tifrunner.gnm2.ann1.XPVA7D.1	1425	1246.13	53.8333	0.775938
arahy.Tifrunner.gnm2.ann1.1E7NTK.1	249	85.4868	8	1.68086
arahy.Tifrunner.gnm2.ann1.N9DL5C.1	498	319.741	0	0
arahy.Tifrunner.gnm2.ann1.35U2WI.2	696	517.34	20.2455	0.702896
arahy.Tifrunner.gnm2.ann1.Z50VDZ.1	342	167.725	72.033	7.71388
arahy.Tifrunner.gnm2.ann1.G33D6N.1	582	403.513	397	17.6715
arahy.Tifrunner.gnm2.ann1.YULU3C.1	1248	1069.13	0	0
arahy.Tifrunner.gnm2.ann1.TQ64T1.2	729	550.273	61.8469	2.01873
arahy.Tifrunner.gnm2.ann1.GJLC5G.1	3027	2848.13	0	0
arahy.Tifrunner.gnm2.ann1.BE9V1M.1	1050	871.131	7	0.144329
arahy.Tifrunner.gnm2.ann1.8H2RAY.1	240	78.3157	0	0
arahy.Tifrunner.gnm2.ann1.KB3F3W.1	603	424.481	0	0
arahy.Tifrunner.gnm2.ann1.9QT5JT.1	1074	895.131	487	9.77197
arahy.Tifrunner.gnm2.ann1.MFI07V.1	543	364.598	0	0
arahy.Tifrunner.gnm2.ann1.46GJXK.1	2529	2350.13	23	0.175782
arahy.Tifrunner.gnm2.ann1.CMMP9X.1	3942	3763.13	643.308	3.0705
arahy.Tifrunner.gnm2.ann1.28W6CD.1	1488	1309.13	73.4973	1.00839
arahy.Tifrunner.gnm2.ann1.7ZK9KC.1	747	568.245	0	0
arahy.Tifrunner.gnm2.ann1.XSX4PG.1	255	90.3638	1.05659	0.210016
arahy.Tifrunner.gnm2.ann1.03S8MC.1	2124	1945.13	12.375	0.114271
arahy.Tifrunner.gnm2.ann1.YX3ICE.1	1035	856.131	25.1911	0.528503
arahy.Tifrunner.gnm2.ann1.CJR1AW.1	1608	1429.13	1.15727	0.0145446
arahy.Tifrunner.gnm2.ann1.GNTR4L.1	468	289.991	0	0
arahy.Tifrunner.gnm2.ann1.V6Q3P2.1	276	107.984	0	0
arahy.Tifrunner.gnm2.ann1.3F7RX4.1	891	712.168	0	0
arahy.Tifrunner.gnm2.ann1.0LH7PF.1	1152	973.131	9	0.166116
arahy.Tifrunner.gnm2.ann1.H3TQMF.1	2979	2800.13	0	0
arahy.Tifrunner.gnm2.ann1.7BJ6UQ.1	2235	2056.13	184.328	1.61021
arahy.Tifrunner.gnm2.ann1.61643A.1	429	251.439	17	1.21438
arahy.Tifrunner.gnm2.ann1.S4JT24.1	528	349.634	5.96404	0.306384
arahy.Tifrunner.gnm2.ann1.09GV4T.1	531	352.625	0	0
arahy.Tifrunner.gnm2.ann1.SKHV7F.1	351	176.228	0	0
arahy.Tifrunner.gnm2.ann1.947MRR.1	192	44.5455	0	0
arahy.Tifrunner.gnm2.ann1.26R06I.1	1620	1441.13	0	0
arahy.Tifrunner.gnm2.ann1.EP6HK9.1	501	322.701	14	0.779233
arahy.Tifrunner.gnm2.ann1.2LDC6J.1	1410	1231.13	3.07299	0.0448329
arahy.Tifrunner.gnm2.ann1.5KS94B.1	1794	1615.13	2	0.0222414
arahy.Tifrunner.gnm2.ann1.S7JP6V.1	3318	3139.13	2	0.0114435
arahy.Tifrunner.gnm2.ann1.V07LAM.1	822	643.185	14	0.39096
arahy.Tifrunner.gnm2.ann1.I3574Z.1	1794	1615.13	164.285	1.82696
arahy.Tifrunner.gnm2.ann1.52ECNB.1	1272	1093.13	0	0
arahy.Tifrunner.gnm2.ann1.8V1V91.1	801	622.201	0	0
arahy.Tifrunner.gnm2.ann1.HIPE3F.1	762	583.216	11	0.338769
arahy.Tifrunner.gnm2.ann1.U4D1ML.1	237	75.8864	0	0
arahy.Tifrunner.gnm2.ann1.X2DQ6L.1	603	424.481	0	0
arahy.Tifrunner.gnm2.ann1.VN0MC0.1	1332	1153.13	3.6122	0.0562642
arahy.Tifrunner.gnm2.ann1.H0A24T.1	2583	2404.13	2.88141	0.0215272
arahy.Tifrunner.gnm2.ann1.8957SA.1	2010	1831.13	29.5289	0.289646
arahy.Tifrunner.gnm2.ann1.JTW9M4.1	1716	1537.13	0	0
arahy.Tifrunner.gnm2.ann1.V4R66N.1	417	239.667	3.47505	0.260431
arahy.Tifrunner.gnm2.ann1.A0C0SS.1	1746	1567.13	195.54	2.24115
arahy.Tifrunner.gnm2.ann1.INQ3MB.1	828	649.185	7.21145	0.199523
arahy.Tifrunner.gnm2.ann1.VZGM4G.1	750	571.245	12.1084	0.380719
arahy.Tifrunner.gnm2.ann1.QLB2K4.1	474	295.925	0	0
arahy.Tifrunner.gnm2.ann1.6G2TCX.2	786	607.201	10.7284	0.317352
arahy.Tifrunner.gnm2.ann1.TT4V5R.1	252	87.9155	3	0.612908
arahy.Tifrunner.gnm2.ann1.EF0AHW.1	2034	1855.13	12	0.116184
arahy.Tifrunner.gnm2.ann1.T7ALQX.1	882	703.168	8	0.204348
arahy.Tifrunner.gnm2.ann1.Z6E1QU.1	3054	2875.13	84.0163	0.524863
arahy.Tifrunner.gnm2.ann1.195NUB.1	2685	2506.13	1.36943	0.0098147
arahy.Tifrunner.gnm2.ann1.XI4KKT.1	831	652.185	27.2264	0.749824
arahy.Tifrunner.gnm2.ann1.XHBX5X.1	1248	1069.13	0	0
arahy.Tifrunner.gnm2.ann1.8ZID0Q.3	1881	1702.13	0	0
arahy.Tifrunner.gnm2.ann1.L2FX1G.1	2208	2029.13	0	0
arahy.Tifrunner.gnm2.ann1.TX730R.1	1683	1504.13	0	0
arahy.Tifrunner.gnm2.ann1.IT3SMZ.1	1002	823.131	0	0
arahy.Tifrunner.gnm2.ann1.6M26EG.1	345	170.549	0	0
arahy.Tifrunner.gnm2.ann1.IMKH6C.1	414	236.733	1	0.075872
arahy.Tifrunner.gnm2.ann1.UX1PRD.1	237	75.8864	0	0
arahy.Tifrunner.gnm2.ann1.QXN52H.2	2133	1954.13	328.971	3.02374
arahy.Tifrunner.gnm2.ann1.PEZ2QL.1	1755	1576.13	0	0
arahy.Tifrunner.gnm2.ann1.CWYE3I.1	201	50.0039	0	0
arahy.Tifrunner.gnm2.ann1.539JAG.1	210	56.2854	0	0
arahy.Tifrunner.gnm2.ann1.8VV32I.1	177	35.876	0	0
arahy.Tifrunner.gnm2.ann1.JYF968.1	894	715.168	4.90793	0.123262
arahy.Tifrunner.gnm2.ann1.U9RCFT.1	1224	1045.13	30.2297	0.51952
arahy.Tifrunner.gnm2.ann1.ZKTD7I.1	2547	2368.13	0	0
arahy.Tifrunner.gnm2.ann1.V14AVL.1	138	18.7936	0	0
arahy.Tifrunner.gnm2.ann1.M05HM0.1	1056	877.131	0.5	0.0102387
arahy.Tifrunner.gnm2.ann1.31R89H.1	1353	1174.13	19.6364	0.300389
arahy.Tifrunner.gnm2.ann1.FNHU3U.1	168	31.172	2	1.15241
arahy.Tifrunner.gnm2.ann1.AJW4DU.1	534	355.616	0	0
arahy.Tifrunner.gnm2.ann1.HA8THR.1	3102	2923.13	312.391	1.91951
arahy.Tifrunner.gnm2.ann1.X5I3PL.1	240	78.3157	9	2.06411
arahy.Tifrunner.gnm2.ann1.89LLML.1	609	430.481	0	0
arahy.Tifrunner.gnm2.ann1.G4ALAV.1	759	580.216	0	0
arahy.Tifrunner.gnm2.ann1.GHM8NP.1	747	568.245	197.868	6.25432
arahy.Tifrunner.gnm2.ann1.EF8F1S.1	477	298.896	78.7604	4.73291
arahy.Tifrunner.gnm2.ann1.HKAM97.1	1689	1510.13	0	0
arahy.Tifrunner.gnm2.ann1.VH57H4.1	1188	1009.13	0	0
arahy.Tifrunner.gnm2.ann1.NVF0I9.1	555	376.58	0	0
arahy.Tifrunner.gnm2.ann1.Q8AGNQ.1	5130	4951.13	544.485	1.97525
arahy.Tifrunner.gnm2.ann1.W17J2J.1	570	391.513	8.32694e-07	3.82014e-08
arahy.Tifrunner.gnm2.ann1.T66IS6.1	423	245.558	24	1.75549
arahy.Tifrunner.gnm2.ann1.9276D1.1	171	32.7187	0	0
arahy.Tifrunner.gnm2.ann1.9W4WUG.1	930	751.15	0	0
arahy.Tifrunner.gnm2.ann1.N1LJUX.1	2352	2173.13	414.25	3.42386
arahy.Tifrunner.gnm2.ann1.9ZWK3I.1	1188	1009.13	54.7076	0.973733
arahy.Tifrunner.gnm2.ann1.8FUA72.1	1218	1039.13	6.35155	0.109787
arahy.Tifrunner.gnm2.ann1.GGS4HZ.2	618	439.481	0	0
arahy.Tifrunner.gnm2.ann1.0T71ZQ.1	1179	1000.13	0	0
arahy.Tifrunner.gnm2.ann1.V5CRDX.1	261	95.2768	54	10.18
arahy.Tifrunner.gnm2.ann1.893SZW.1	960	781.131	1	0.0229941
arahy.Tifrunner.gnm2.ann1.L7HRZC.1	1308	1129.13	1.83097	0.0291258
arahy.Tifrunner.gnm2.ann1.IL2A8L.1	1734	1555.13	35.2596	0.40724
arahy.Tifrunner.gnm2.ann1.WKY87L.1	543	364.598	0	0
