target_id	length	eff_length	Ahyp_5	Ahyp_5_tpm
arahy.Tifrunner.gnm2.ann1.WT9QCD.1	1593	1416.2	86.8636	1.28451
arahy.Tifrunner.gnm2.ann1.7WG789.1	2064	1887.2	157.333	1.74594
arahy.Tifrunner.gnm2.ann1.2YRL0L.1	1734	1557.2	0	0
arahy.Tifrunner.gnm2.ann1.68ANLM.1	1176	999.204	326.275	6.83843
arahy.Tifrunner.gnm2.ann1.NB14L4.1	237	75.4723	0	0
arahy.Tifrunner.gnm2.ann1.CI1GV9.1	1164	987.204	24.75	0.525043
arahy.Tifrunner.gnm2.ann1.ZJ2Y1P.1	2472	2295.2	0	0
arahy.Tifrunner.gnm2.ann1.6KU1RV.1	1074	897.204	7.125	0.166311
arahy.Tifrunner.gnm2.ann1.0ET7PE.1	1194	1017.2	13.5059	0.278062
arahy.Tifrunner.gnm2.ann1.7Q5U2D.1	852	675.326	0	0
arahy.Tifrunner.gnm2.ann1.53NGA2.1	267	99.8731	0	0
arahy.Tifrunner.gnm2.ann1.5320XR.1	2487	2310.2	109.193	0.989849
arahy.Tifrunner.gnm2.ann1.EJ8M4M.1	2016	1839.2	145.419	1.65584
arahy.Tifrunner.gnm2.ann1.D661VL.1	840	663.326	0	0
arahy.Tifrunner.gnm2.ann1.C0VUU4.1	1416	1239.2	31.2702	0.528463
arahy.Tifrunner.gnm2.ann1.S7AZH9.1	2058	1881.2	2	0.0222649
arahy.Tifrunner.gnm2.ann1.51WMV0.1	1083	906.204	0	0
arahy.Tifrunner.gnm2.ann1.7N13V0.1	1050	873.204	0	0
arahy.Tifrunner.gnm2.ann1.URCG3S.1	1878	1701.2	1	0.0123103
arahy.Tifrunner.gnm2.ann1.34AD6Z.1	1941	1764.2	78.437	0.931105
arahy.Tifrunner.gnm2.ann1.4S1ZVA.1	972	795.231	15	0.395025
arahy.Tifrunner.gnm2.ann1.1T462X.1	2166	1989.2	119.87	1.262
arahy.Tifrunner.gnm2.ann1.ZDN7NR.1	474	297.842	2	0.140628
arahy.Tifrunner.gnm2.ann1.GNX4LQ.1	339	165.593	0	0
arahy.Tifrunner.gnm2.ann1.VW0VG8.1	3132	2955.2	216.731	1.53589
arahy.Tifrunner.gnm2.ann1.CL4QH0.1	750	573.408	57.0191	2.08249
arahy.Tifrunner.gnm2.ann1.7J6N7U.1	642	465.492	14.0972	0.634231
arahy.Tifrunner.gnm2.ann1.JF639K.1	1005	828.204	14	0.354011
arahy.Tifrunner.gnm2.ann1.Q41GJA.1	213	57.8368	0	0
arahy.Tifrunner.gnm2.ann1.K1NV0H.1	384	208.927	0	0
arahy.Tifrunner.gnm2.ann1.K96EGP.2	567	390.578	1421.37	76.2122
arahy.Tifrunner.gnm2.ann1.I8D6U4.1	984	807.231	0	0
arahy.Tifrunner.gnm2.ann1.7YN7DY.1	1632	1455.2	1.50841	0.0217081
arahy.Tifrunner.gnm2.ann1.FUL0ZC.1	816	639.348	0	0
arahy.Tifrunner.gnm2.ann1.BYTU3P.1	2448	2271.2	39.1587	0.361076
arahy.Tifrunner.gnm2.ann1.Q6MQNA.1	1503	1326.2	0	0
arahy.Tifrunner.gnm2.ann1.UE78BX.1_arahy.Tifrunner.gnm2.ann1.XXZI65.1	312	140.227	69	10.3049
arahy.Tifrunner.gnm2.ann1.R4H24K.1	4812	4635.2	36.9962	0.167153
arahy.Tifrunner.gnm2.ann1.KWE45A.1	1200	1023.2	0	0
arahy.Tifrunner.gnm2.ann1.6XWD2H.1_arahy.Tifrunner.gnm2.ann1.M3KAW1.1	699	522.425	97	3.88843
arahy.Tifrunner.gnm2.ann1.Q6HX7B.1	3687	3510.2	24.8824	0.148452
arahy.Tifrunner.gnm2.ann1.68MNY7.1	1752	1575.2	55.1314	0.732974
arahy.Tifrunner.gnm2.ann1.QEFX0Z.1	969	792.231	9	0.237912
arahy.Tifrunner.gnm2.ann1.39Z7HW.1	1245	1068.2	15.6482	0.306786
arahy.Tifrunner.gnm2.ann1.3P0VVA.3	1992	1815.2	96.1508	1.10931
arahy.Tifrunner.gnm2.ann1.BT7TF3.1	1368	1191.2	152.205	2.67589
arahy.Tifrunner.gnm2.ann1.JP0MMK.1	624	447.507	9	0.421181
arahy.Tifrunner.gnm2.ann1.J1JBQA.1	795	618.348	46.2817	1.56748
arahy.Tifrunner.gnm2.ann1.NHRK07.1	1665	1488.2	42.5509	0.598787
arahy.Tifrunner.gnm2.ann1.J7N4Q5.1	1467	1290.2	4.66667	0.0757486
arahy.Tifrunner.gnm2.ann1.7ESB3K.2	3738	3561.2	138.383	0.813787
arahy.Tifrunner.gnm2.ann1.A58RJ7.1	4377	4200.2	313.363	1.56244
arahy.Tifrunner.gnm2.ann1.6736TM.1	615	438.537	60.4286	2.88578
arahy.Tifrunner.gnm2.ann1.A4CVPZ.1	1044	867.204	5.59068	0.135011
arahy.Tifrunner.gnm2.ann1.U6IG51.1	2052	1875.2	6	0.0670084
arahy.Tifrunner.gnm2.ann1.FWM2ZC.1	1026	849.204	0	0
arahy.Tifrunner.gnm2.ann1.J3C0MM.1	1374	1197.2	26.6182	0.465625
arahy.Tifrunner.gnm2.ann1.NNAX19.1	309	137.464	41.5158	6.32487
arahy.Tifrunner.gnm2.ann1.V2HZSR.1	2280	2103.2	343.275	3.41812
arahy.Tifrunner.gnm2.ann1.DX1TMZ.1	1146	969.204	0	0
arahy.Tifrunner.gnm2.ann1.5I4LWG.1	807	630.348	0	0
arahy.Tifrunner.gnm2.ann1.8FIZ44.1	1059	882.204	1	0.0237387
arahy.Tifrunner.gnm2.ann1.SV9BBZ.1	315	143.039	0	0
arahy.Tifrunner.gnm2.ann1.WLJ197.1	495	318.729	0	0
arahy.Tifrunner.gnm2.ann1.40UHTZ.1	621	444.507	456.77	21.5201
arahy.Tifrunner.gnm2.ann1.SQM4K2.1	936	759.231	247.094	6.81575
arahy.Tifrunner.gnm2.ann1.UDMP5V.1	561	384.578	0	0
arahy.Tifrunner.gnm2.ann1.W8K9ES.2	3438	3261.2	89.034	0.571747
arahy.Tifrunner.gnm2.ann1.PMK9IX.1	480	303.812	0	0
arahy.Tifrunner.gnm2.ann1.CY3MBD.1	213	57.8368	0	0
arahy.Tifrunner.gnm2.ann1.9Z35AF.1	453	276.957	0	0
arahy.Tifrunner.gnm2.ann1.EL0I67.1	2325	2148.2	28.6513	0.279316
arahy.Tifrunner.gnm2.ann1.SE8FHD.2	927	750.257	27.9801	0.781026
arahy.Tifrunner.gnm2.ann1.CA4G6V.1	1224	1047.2	28.5373	0.5707
arahy.Tifrunner.gnm2.ann1.M99KVR.1	636	459.492	0	0
arahy.Tifrunner.gnm2.ann1.DZTW61.1	2409	2232.2	3	0.0281458
arahy.Tifrunner.gnm2.ann1.68YRKD.1	1503	1326.2	45.8496	0.724021
arahy.Tifrunner.gnm2.ann1.0K0RUT.1	267	99.8731	0	0
arahy.Tifrunner.gnm2.ann1.87PIUS.1	1941	1764.2	8	0.0949659
arahy.Tifrunner.gnm2.ann1.Q3MDE0.1	450	273.975	0	0
arahy.Tifrunner.gnm2.ann1.9CB462.1	2499	2322.2	1	0.00901833
arahy.Tifrunner.gnm2.ann1.KJ3KZU.1	492	315.75	36	2.38773
arahy.Tifrunner.gnm2.ann1.89T9QI.1	324	151.474	0	0
arahy.Tifrunner.gnm2.ann1.L83YFI.1	582	405.578	61.013	3.15046
arahy.Tifrunner.gnm2.ann1.RZZD7S.1	1896	1719.2	96.5152	1.17569
arahy.Tifrunner.gnm2.ann1.HTI97C.1	477	300.832	12.4184	0.864506
arahy.Tifrunner.gnm2.ann1.HG61QK.1_arahy.Tifrunner.gnm2.ann1.YP763J.1	321	148.647	32	4.50837
arahy.Tifrunner.gnm2.ann1.6L045R.1	2886	2709.2	140.107	1.08304
arahy.Tifrunner.gnm2.ann1.9N5J50.1	606	429.537	1807.82	88.1418
arahy.Tifrunner.gnm2.ann1.Q9KDDQ.1	255	90.0162	0	0
arahy.Tifrunner.gnm2.ann1.YC0LYL.1	180	37.2625	0	0
arahy.Tifrunner.gnm2.ann1.34RET0.1	1011	834.204	0	0
arahy.Tifrunner.gnm2.ann1.ZX9CFH.1	1830	1653.2	136	1.72282
arahy.Tifrunner.gnm2.ann1.BI1U7J.1	360	185.716	151	17.0276
arahy.Tifrunner.gnm2.ann1.7VB1JU.1	1092	915.204	3.38548	0.0774691
arahy.Tifrunner.gnm2.ann1.RR2QSI.1_arahy.Tifrunner.gnm2.ann1.U9Q9TP.1	1716	1539.2	0	0
arahy.Tifrunner.gnm2.ann1.9BA1LG.1	2355	2178.2	1	0.00961453
arahy.Tifrunner.gnm2.ann1.E5CV98.1	3909	3732.2	311.228	1.74638
arahy.Tifrunner.gnm2.ann1.T3J3D1.1	1284	1107.2	2	0.0378293
arahy.Tifrunner.gnm2.ann1.2070PF.1	609	432.537	37.4786	1.81463
arahy.Tifrunner.gnm2.ann1.5XM0GJ.1	1023	846.204	0	0
arahy.Tifrunner.gnm2.ann1.AE0MGY.1	207	53.5845	0	0
arahy.Tifrunner.gnm2.ann1.NSEE4W.1	2055	1878.2	805.154	8.97765
arahy.Tifrunner.gnm2.ann1.CNN114.1	1722	1545.2	70.7205	0.958486
arahy.Tifrunner.gnm2.ann1.IE5KAY.1	747	570.408	54	1.9826
arahy.Tifrunner.gnm2.ann1.LI48FV.1	207	53.5845	6	2.34498
arahy.Tifrunner.gnm2.ann1.DSZ5MX.1	231	70.8358	0	0
arahy.Tifrunner.gnm2.ann1.ZMF41F.1	219	62.0236	2.2284	0.752423
arahy.Tifrunner.gnm2.ann1.54H83L.1	1308	1131.2	0	0
arahy.Tifrunner.gnm2.ann1.4S02NL.1	4452	4275.2	60.4638	0.296186
arahy.Tifrunner.gnm2.ann1.A10G6J.1	267	99.8731	612	128.33
arahy.Tifrunner.gnm2.ann1.8FG0EB.1	1989	1812.2	39.2727	0.453848
arahy.Tifrunner.gnm2.ann1.Y4ERM2.1	639	462.492	3	0.135845
arahy.Tifrunner.gnm2.ann1.RWL129.1	639	462.492	1	0.0452816
arahy.Tifrunner.gnm2.ann1.34K6GT.1	822	645.348	152.03	4.93358
arahy.Tifrunner.gnm2.ann1.Q8XZQ6.1	1341	1164.2	0	0
arahy.Tifrunner.gnm2.ann1.T919XD.1	231	70.8358	0	0
arahy.Tifrunner.gnm2.ann1.YFX1MF.1	420	244.238	0	0
arahy.Tifrunner.gnm2.ann1.5G1BL4.2	1491	1314.2	86.2979	1.37519
arahy.Tifrunner.gnm2.ann1.RWG9MN.1	993	816.231	123.955	3.18036
arahy.Tifrunner.gnm2.ann1.SZ6Y7J.1	2448	2271.2	7.70602	0.0710559
arahy.Tifrunner.gnm2.ann1.A5JBZH.1	1383	1206.2	44.2361	0.768038
arahy.Tifrunner.gnm2.ann1.F2KJX5.1	5247	5070.2	258.933	1.06952
arahy.Tifrunner.gnm2.ann1.GAUN3U.1_arahy.Tifrunner.gnm2.ann1.JPC2KC.1	1992	1815.2	65	0.749919
arahy.Tifrunner.gnm2.ann1.2H6W8Q.1_arahy.Tifrunner.gnm2.ann1.F20K0V.1	1215	1038.2	0	0
arahy.Tifrunner.gnm2.ann1.IIT86V.1	279	110.261	1	0.189934
arahy.Tifrunner.gnm2.ann1.ARGW3J.1	1080	903.204	4.8	0.111297
arahy.Tifrunner.gnm2.ann1.A1CNSV.1	1641	1464.2	1	0.0143029
arahy.Tifrunner.gnm2.ann1.T2TQFP.1	432	256.063	0	0
arahy.Tifrunner.gnm2.ann1.S4RYGS.1	420	244.238	6.5	0.557348
arahy.Tifrunner.gnm2.ann1.7QYE8T.1	924	747.257	0	0
arahy.Tifrunner.gnm2.ann1.IBCJ8E.1	810	633.348	0	0
arahy.Tifrunner.gnm2.ann1.GR1INA.1	561	384.578	4.26038	0.232001
arahy.Tifrunner.gnm2.ann1.44X20L.1	447	270.975	126.541	9.77976
arahy.Tifrunner.gnm2.ann1.I1SMWM.1	573	396.578	243.208	12.8433
arahy.Tifrunner.gnm2.ann1.4K87U1.1	2631	2454.2	269.254	2.29762
arahy.Tifrunner.gnm2.ann1.HW01DK.1	969	792.231	1	0.0264347
arahy.Tifrunner.gnm2.ann1.P9UX8E.1	1626	1449.2	84.4516	1.22041
arahy.Tifrunner.gnm2.ann1.HTFE1H.1	273	105.007	0	0
arahy.Tifrunner.gnm2.ann1.NC6DU2.1	1161	984.204	555.875	11.8282
arahy.Tifrunner.gnm2.ann1.KAA13Z.1	516	339.663	0	0
arahy.Tifrunner.gnm2.ann1.V46WJU.1	666	489.476	24	1.02685
arahy.Tifrunner.gnm2.ann1.6VZ6G8.1	1257	1080.2	110.767	2.14749
arahy.Tifrunner.gnm2.ann1.NBP35I.1	390	214.814	0	0
arahy.Tifrunner.gnm2.ann1.C9SJ52.2	1614	1437.2	34.5088	0.502849
arahy.Tifrunner.gnm2.ann1.C1QR5S.1	1143	966.204	28	0.606898
arahy.Tifrunner.gnm2.ann1.1YD6DB.1	222	64.2027	0	0
arahy.Tifrunner.gnm2.ann1.E4YT9U.2	1470	1293.2	1.99957	0.0323815
arahy.Tifrunner.gnm2.ann1.F01Q5M.1	843	666.326	0	0
arahy.Tifrunner.gnm2.ann1.FJTN2Z.1	1686	1509.2	3	0.0416294
arahy.Tifrunner.gnm2.ann1.39WPG8.1	1590	1413.2	127.024	1.88239
arahy.Tifrunner.gnm2.ann1.B78CUX.1	1413	1236.2	0	0
arahy.Tifrunner.gnm2.ann1.F9SDQQ.1	1095	918.204	4.24322	0.0967794
arahy.Tifrunner.gnm2.ann1.WH0Y0U.1	444	267.984	46	3.5948
arahy.Tifrunner.gnm2.ann1.HY98G0.1	2202	2025.2	3	0.0310226
arahy.Tifrunner.gnm2.ann1.683RJ2.1	597	420.537	0	0
arahy.Tifrunner.gnm2.ann1.SJPB47.1	1704	1527.2	242.037	3.31904
arahy.Tifrunner.gnm2.ann1.202SR0.1	1599	1422.2	6.6	0.0971871
arahy.Tifrunner.gnm2.ann1.CIXP9N.1	669	492.459	44	1.87115
arahy.Tifrunner.gnm2.ann1.8VTF5M.1	603	426.537	7.5	0.36824
arahy.Tifrunner.gnm2.ann1.B51AEH.1	573	396.578	0	0
arahy.Tifrunner.gnm2.ann1.SZLU9V.1	2208	2031.2	354.728	3.65737
arahy.Tifrunner.gnm2.ann1.WLPG7T.1	1080	903.204	1	0.0231868
arahy.Tifrunner.gnm2.ann1.SX6F5A.1	690	513.425	0	0
arahy.Tifrunner.gnm2.ann1.8UCL89.1	2877	2700.2	0	0
arahy.Tifrunner.gnm2.ann1.LD5RUW.1	720	543.408	27.7532	1.06958
arahy.Tifrunner.gnm2.ann1.CU1T9Z.1	1647	1470.2	26.9787	0.384299
arahy.Tifrunner.gnm2.ann1.Z44N3D.1	1236	1059.2	0	0
arahy.Tifrunner.gnm2.ann1.W0WM15.1	2223	2046.2	72.7757	0.744841
arahy.Tifrunner.gnm2.ann1.13NVN2.1	369	194.36	0	0
arahy.Tifrunner.gnm2.ann1.Q3N11L.1	1788	1611.2	0	0
arahy.Tifrunner.gnm2.ann1.BT624K.1	789	612.348	60.75	2.07766
arahy.Tifrunner.gnm2.ann1.769SQC.1	354	179.937	1	0.116387
arahy.Tifrunner.gnm2.ann1.Z6QUW3.1	858	681.326	1.55317	0.0477409
arahy.Tifrunner.gnm2.ann1.X9WXHT.1	876	699.28	2.19155	0.0656338
arahy.Tifrunner.gnm2.ann1.2T5YK4.1_arahy.Tifrunner.gnm2.ann1.S7U8LP.1	504	327.696	26.6755	1.70478
arahy.Tifrunner.gnm2.ann1.QCZR2J.1	2013	1836.2	362.118	4.13005
arahy.Tifrunner.gnm2.ann1.Y46Q6K.1	777	600.348	88.7671	3.09653
arahy.Tifrunner.gnm2.ann1.3YZ3MF.1	3846	3669.2	52.9784	0.30238
arahy.Tifrunner.gnm2.ann1.6CK6EB.1	2808	2631.2	13.6953	0.109004
arahy.Tifrunner.gnm2.ann1.RYBS1X.1	324	151.474	0	0
arahy.Tifrunner.gnm2.ann1.7E53FC.1	552	375.591	3.81583	0.212765
arahy.Tifrunner.gnm2.ann1.6UK9J8.1	699	522.425	0	0
arahy.Tifrunner.gnm2.ann1.C9BI3G.1	3084	2907.2	359.711	2.59122
arahy.Tifrunner.gnm2.ann1.6F9B47.1	1191	1014.2	6.75369	0.139458
arahy.Tifrunner.gnm2.ann1.9L8GEJ.1	510	333.696	10.8647	0.681856
arahy.Tifrunner.gnm2.ann1.036Q5Z.1	1569	1392.2	50.7331	0.763158
arahy.Tifrunner.gnm2.ann1.W7YL8X.2	393	217.72	37.5552	3.61242
arahy.Tifrunner.gnm2.ann1.7TNK9R.1	1350	1173.2	119.64	2.13564
arahy.Tifrunner.gnm2.ann1.UYR1NF.1	240	77.8502	0	0
arahy.Tifrunner.gnm2.ann1.091QIK.1	1785	1608.2	13.8949	0.180943
arahy.Tifrunner.gnm2.ann1.C5M9FF.1	1473	1296.2	77.8639	1.25802
arahy.Tifrunner.gnm2.ann1.XSR2AY.1	999	822.204	53	1.34997
arahy.Tifrunner.gnm2.ann1.FBG7WK.1	210	55.7296	10	3.75786
arahy.Tifrunner.gnm2.ann1.F87G4A.1	522	345.663	0	0
arahy.Tifrunner.gnm2.ann1.0LD5E8.1	1356	1179.2	62.0987	1.10286
arahy.Tifrunner.gnm2.ann1.LEB2TA.1_arahy.Tifrunner.gnm2.ann1.URRP40.1	441	265.02	5	0.39511
arahy.Tifrunner.gnm2.ann1.PW6FZP.1	1614	1437.2	233.546	3.40315
arahy.Tifrunner.gnm2.ann1.3SGI17.1	2637	2460.2	94.4229	0.803771
arahy.Tifrunner.gnm2.ann1.1GR1XB.1	1119	942.204	0	0
arahy.Tifrunner.gnm2.ann1.KF5CXC.1	1068	891.204	0	0
arahy.Tifrunner.gnm2.ann1.60ZRSI.1	768	591.408	15.5357	0.550137
arahy.Tifrunner.gnm2.ann1.FWV4H3.1	438	262.037	72.6517	5.80642
arahy.Tifrunner.gnm2.ann1.4Z4H5J.1	1368	1191.2	155.684	2.73706
arahy.Tifrunner.gnm2.ann1.6CNS1E.1	255	90.0162	0	0
arahy.Tifrunner.gnm2.ann1.1267MI.1	1104	927.204	0	0
arahy.Tifrunner.gnm2.ann1.XA3BQV.2	1395	1218.2	24.6763	0.424216
arahy.Tifrunner.gnm2.ann1.CHI0HZ.1	819	642.348	0	0
arahy.Tifrunner.gnm2.ann1.LY0G2U.1	2040	1863.2	1	0.01124
arahy.Tifrunner.gnm2.ann1.FTD0UZ.1	738	561.408	0	0
arahy.Tifrunner.gnm2.ann1.438NR4.1	858	681.326	32.6703	1.00421
arahy.Tifrunner.gnm2.ann1.GSF7DG.1	1146	969.204	1	0.0216078
arahy.Tifrunner.gnm2.ann1.43UGZW.1	4329	4152.2	13	0.0655679
arahy.Tifrunner.gnm2.ann1.NBB910.1	357	182.846	2.17324	0.248914
arahy.Tifrunner.gnm2.ann1.FX14A4.1	867	690.326	0	0
arahy.Tifrunner.gnm2.ann1.50G1SM.1	606	429.537	0	0
arahy.Tifrunner.gnm2.ann1.3P2RD1.1	324	151.474	3	0.414773
arahy.Tifrunner.gnm2.ann1.KEE7NS.1	834	657.326	106.532	3.3941
arahy.Tifrunner.gnm2.ann1.GHYM75.1	204	51.4417	2	0.814219
arahy.Tifrunner.gnm2.ann1.S2JPPU.1	906	729.257	128.295	3.68431
arahy.Tifrunner.gnm2.ann1.64K373.2	4392	4215.2	1.4029	0.00697003
arahy.Tifrunner.gnm2.ann1.N9NNRP.1	885	708.257	0	0
arahy.Tifrunner.gnm2.ann1.HB8LVY.1	873	696.28	130.655	3.92979
arahy.Tifrunner.gnm2.ann1.RUN3GV.1	1275	1098.2	0	0
arahy.Tifrunner.gnm2.ann1.CB8F3G.1	930	753.257	19.4595	0.541021
arahy.Tifrunner.gnm2.ann1.W4ZQ00.1	885	708.257	60	1.77414
arahy.Tifrunner.gnm2.ann1.6K2AQG.1	1920	1743.2	487.262	5.85384
arahy.Tifrunner.gnm2.ann1.VCF5QC.1	471	294.872	2.02139	0.143563
arahy.Tifrunner.gnm2.ann1.4N3F0D.1	615	438.537	0	0
arahy.Tifrunner.gnm2.ann1.RC54CN.2	2196	2019.2	8	0.0829729
arahy.Tifrunner.gnm2.ann1.5L6N15.1	1182	1005.2	6	0.125004
arahy.Tifrunner.gnm2.ann1.CA2PKU.1	840	663.326	0	0
arahy.Tifrunner.gnm2.ann1.0E5ATV.1	180	37.2625	0	0
arahy.Tifrunner.gnm2.ann1.RGU3X9.1	2637	2460.2	14.8571	0.126471
arahy.Tifrunner.gnm2.ann1.G4ISE5.1	534	357.628	1	0.0585592
arahy.Tifrunner.gnm2.ann1.N7EFUM.1	1434	1257.2	33.0528	0.55059
arahy.Tifrunner.gnm2.ann1.MB6KVE.1	2601	2424.2	131.371	1.1349
arahy.Tifrunner.gnm2.ann1.Y4VPDJ.1	294	123.626	0	0
arahy.Tifrunner.gnm2.ann1.XQ00W0.1	339	165.593	0	0
arahy.Tifrunner.gnm2.ann1.S0A29X.1	846	669.326	47.2375	1.478
arahy.Tifrunner.gnm2.ann1.3E45QB.1	540	363.628	1	0.057593
arahy.Tifrunner.gnm2.ann1.G2N9P3.1	570	393.578	3	0.159631
arahy.Tifrunner.gnm2.ann1.11FWLC.1	234	73.1348	4	1.14541
arahy.Tifrunner.gnm2.ann1.IGY6G6.1	936	759.231	31.0189	0.855616
arahy.Tifrunner.gnm2.ann1.KVAQ3A.1	1500	1323.2	0	0
arahy.Tifrunner.gnm2.ann1.K2SWWG.1	609	432.537	10	0.484176
arahy.Tifrunner.gnm2.ann1.YAEJ5M.1	795	618.348	13.0776	0.442917
arahy.Tifrunner.gnm2.ann1.RL5IPB.1	690	513.425	1	0.0407896
arahy.Tifrunner.gnm2.ann1.FI6TLI.2	888	711.257	100.074	2.9466
arahy.Tifrunner.gnm2.ann1.N7G789.1	654	477.492	0	0
arahy.Tifrunner.gnm2.ann1.D9PY3H.1	2058	1881.2	0	0
arahy.Tifrunner.gnm2.ann1.GE1UVX.2	1278	1101.2	9.27318	0.176355
arahy.Tifrunner.gnm2.ann1.YKH51Y.1	1398	1221.2	397.383	6.81471
arahy.Tifrunner.gnm2.ann1.B43GKP.1	1071	894.204	5	0.117101
arahy.Tifrunner.gnm2.ann1.HWJ5MG.1	1122	945.204	27.0263	0.598808
arahy.Tifrunner.gnm2.ann1.WDLA50.2	1461	1284.2	33.6	0.547938
arahy.Tifrunner.gnm2.ann1.4VFQ7F.1_arahy.Tifrunner.gnm2.ann1.8SX3C7.1	1686	1509.2	1013	14.0568
arahy.Tifrunner.gnm2.ann1.CJ4QVY.1	1170	993.204	21.7952	0.459568
arahy.Tifrunner.gnm2.ann1.3D52X3.1_arahy.Tifrunner.gnm2.ann1.YQ5RXI.1	1479	1302.2	2	0.0321645
arahy.Tifrunner.gnm2.ann1.UK1QXI.1	1824	1647.2	3.33869	0.0424479
arahy.Tifrunner.gnm2.ann1.WU7MVQ.1	396	220.625	0	0
arahy.Tifrunner.gnm2.ann1.EP7QRG.1	882	705.257	14	0.415726
arahy.Tifrunner.gnm2.ann1.XRIR7A.1	318	145.847	26.8928	3.86156
arahy.Tifrunner.gnm2.ann1.SXYI7M.1	1317	1140.2	38	0.697955
arahy.Tifrunner.gnm2.ann1.C4UAPE.1	1497	1320.2	90.2728	1.432
arahy.Tifrunner.gnm2.ann1.T1SDU7.2	1962	1785.2	0	0
arahy.Tifrunner.gnm2.ann1.I7JLU4.1	1647	1470.2	63.6451	0.906595
arahy.Tifrunner.gnm2.ann1.8XX2CF.1	312	140.227	0	0
arahy.Tifrunner.gnm2.ann1.1CL4KB.1	1374	1197.2	21.7647	0.380725
arahy.Tifrunner.gnm2.ann1.KY4EEB.1	444	267.984	13	1.01592
arahy.Tifrunner.gnm2.ann1.B54JNT.1	1338	1161.2	119.491	2.15503
arahy.Tifrunner.gnm2.ann1.L1XN9H.1	1320	1143.2	20.3855	0.373443
arahy.Tifrunner.gnm2.ann1.W8972N.2	408	232.39	1	0.0901176
arahy.Tifrunner.gnm2.ann1.2NCV7Z.1	240	77.8502	15.909	4.27967
arahy.Tifrunner.gnm2.ann1.YXX0BK.2	771	594.408	66.0896	2.3285
arahy.Tifrunner.gnm2.ann1.H4FASW.2	1578	1401.2	4	0.059784
arahy.Tifrunner.gnm2.ann1.9639NF.1	471	294.872	209.875	14.9058
arahy.Tifrunner.gnm2.ann1.74ZUP2.1	444	267.984	0	0
arahy.Tifrunner.gnm2.ann1.BRB394.1	1293	1116.2	0	0
arahy.Tifrunner.gnm2.ann1.FPX6WQ.1	2082	1905.2	110.685	1.21668
arahy.Tifrunner.gnm2.ann1.QRE1RK.1	468	291.881	161.223	11.5677
arahy.Tifrunner.gnm2.ann1.4056ES.1	261	94.925	0	0
arahy.Tifrunner.gnm2.ann1.QP8I27.1	3588	3411.2	0	0
arahy.Tifrunner.gnm2.ann1.HZ3BCY.1	1917	1740.2	1	0.0120344
arahy.Tifrunner.gnm2.ann1.2TXM5I.1	393	217.72	219.058	21.0711
arahy.Tifrunner.gnm2.ann1.ZI77TA.1	1605	1428.2	0	0
arahy.Tifrunner.gnm2.ann1.K5WLKP.1	204	51.4417	2.5	1.01777
arahy.Tifrunner.gnm2.ann1.VXU4K7.1	1659	1482.2	3.15247	0.044542
arahy.Tifrunner.gnm2.ann1.MI72XM.1	1104	927.204	138.979	3.13907
arahy.Tifrunner.gnm2.ann1.9L0EV7.2	906	729.257	9.90891	0.284559
arahy.Tifrunner.gnm2.ann1.U75ZTX.1	363	188.603	0	0
arahy.Tifrunner.gnm2.ann1.CMC436.1	471	294.872	0	0
arahy.Tifrunner.gnm2.ann1.IAC0XP.1	2061	1884.2	1	0.0111147
arahy.Tifrunner.gnm2.ann1.VD33WX.1	90	11.6748	0	0
arahy.Tifrunner.gnm2.ann1.J4RX0N.1	2442	2265.2	0	0
arahy.Tifrunner.gnm2.ann1.MGS08G.1	5535	5358.2	44	0.171973
arahy.Tifrunner.gnm2.ann1.44JBNB.1	1401	1224.2	1	0.017107
arahy.Tifrunner.gnm2.ann1.60E57G.1	840	663.326	45.4902	1.43621
arahy.Tifrunner.gnm2.ann1.LCU3UP.1	1284	1107.2	0	0
arahy.Tifrunner.gnm2.ann1.QH56IV.1	780	603.348	35.8267	1.24356
arahy.Tifrunner.gnm2.ann1.Q2VA13.1	675	498.459	0	0
arahy.Tifrunner.gnm2.ann1.ZJZ8JH.1	825	648.326	0	0
arahy.Tifrunner.gnm2.ann1.SBEJ10.2	5973	5796.2	375.46	1.35658
arahy.Tifrunner.gnm2.ann1.DLJ4IN.1	279	110.261	0	0
arahy.Tifrunner.gnm2.ann1.7TK6AX.1	651	474.492	7.8446	0.346233
arahy.Tifrunner.gnm2.ann1.624G49.1	4464	4287.2	85.4626	0.417473
arahy.Tifrunner.gnm2.ann1.32JDYG.1	315	143.039	6	0.878464
arahy.Tifrunner.gnm2.ann1.9KUV83.1	1470	1293.2	17.7642	0.287676
arahy.Tifrunner.gnm2.ann1.WA2T32.1	1566	1389.2	0	0
arahy.Tifrunner.gnm2.ann1.L0RMYJ.1	771	594.408	0	0
arahy.Tifrunner.gnm2.ann1.DZ6TCD.1	804	627.348	9.22689	0.308016
arahy.Tifrunner.gnm2.ann1.LTM5NF.1	3615	3438.2	24.5475	0.149521
arahy.Tifrunner.gnm2.ann1.F02FPT.1	585	408.565	29.6097	1.51775
arahy.Tifrunner.gnm2.ann1.29NN0H.1_arahy.Tifrunner.gnm2.ann1.ID13Y7.1	1521	1344.2	58	0.903627
arahy.Tifrunner.gnm2.ann1.W5PE0L.1	720	543.408	5331.43	205.468
arahy.Tifrunner.gnm2.ann1.D75HXY.1	870	693.326	0	0
