target_id	length	eff_length	Ahyp_1	Ahyp_1_tpm
arahy.Tifrunner.gnm2.ann1.NGU2DL.1	2157	2006.79	3	0.0705947
arahy.Tifrunner.gnm2.ann1.JCH4FE.1	546	395.877	20.9655	2.50091
arahy.Tifrunner.gnm2.ann1.BXG54S.1	2760	2609.79	0	0
arahy.Tifrunner.gnm2.ann1.LUB4JJ.1	3108	2957.79	17.0283	0.271868
arahy.Tifrunner.gnm2.ann1.G6KE9R.1	669	518.792	0	0
arahy.Tifrunner.gnm2.ann1.QAV3X6.1	1770	1619.79	0	0
arahy.Tifrunner.gnm2.ann1.T4HAMV.1	501	350.973	0	0
arahy.Tifrunner.gnm2.ann1.GSB50Y.1	684	533.792	2.66667	0.235912
arahy.Tifrunner.gnm2.ann1.DXQ6L2.1	660	509.792	6	0.555791
arahy.Tifrunner.gnm2.ann1.P6P7G9.1	1878	1727.79	5.31377	0.145233
arahy.Tifrunner.gnm2.ann1.HGB3TX.1	591	440.792	0	0
arahy.Tifrunner.gnm2.ann1.EA2ZEQ.1	693	542.792	1	0.0870001
arahy.Tifrunner.gnm2.ann1.RQKH3A.1	2136	1985.79	2.6575	0.0631964
arahy.Tifrunner.gnm2.ann1.89WI9D.1	567	416.85	13	1.47271
arahy.Tifrunner.gnm2.ann1.X4EFQK.1	537	386.877	4.21448	0.514428
arahy.Tifrunner.gnm2.ann1.6CK8Q4.1	3705	3554.79	0	0
arahy.Tifrunner.gnm2.ann1.89IDD9.1	2094	1943.79	7.22169	0.175445
arahy.Tifrunner.gnm2.ann1.R4ID1P.1	1512	1361.79	0	0
arahy.Tifrunner.gnm2.ann1.ZN1LAP.1	912	761.792	5.61867	0.348298
arahy.Tifrunner.gnm2.ann1.Q9WW27.1_arahy.Tifrunner.gnm2.ann1.Z95P5D.1	2058	1907.79	19	0.470301
arahy.Tifrunner.gnm2.ann1.937J55.1	1086	935.792	3	0.151389
arahy.Tifrunner.gnm2.ann1.8ZX8LU.1	1359	1208.79	0	0
arahy.Tifrunner.gnm2.ann1.D340KN.2	2022	1871.79	3	0.0756862
arahy.Tifrunner.gnm2.ann1.GCX8RD.1	618	467.792	0	0
arahy.Tifrunner.gnm2.ann1.MED9K0.1	1626	1475.79	1	0.0319984
arahy.Tifrunner.gnm2.ann1.NMY9PD.1	327	179.599	0	0
arahy.Tifrunner.gnm2.ann1.10EZJ8.1	777	626.792	0	0
arahy.Tifrunner.gnm2.ann1.TUXA73.1	534	383.877	0	0
arahy.Tifrunner.gnm2.ann1.N0BIWD.1	2223	2072.79	5.3117	0.121013
arahy.Tifrunner.gnm2.ann1.0U4NMV.1_arahy.Tifrunner.gnm2.ann1.Y0J304.1	2004	1853.79	11	0.280211
arahy.Tifrunner.gnm2.ann1.Y7N63K.1	597	446.792	0	0
arahy.Tifrunner.gnm2.ann1.T6L02K.1	1083	932.792	0	0
arahy.Tifrunner.gnm2.ann1.3VSL80.1	246	104.037	3.3	1.49789
arahy.Tifrunner.gnm2.ann1.80FISQ.1	1734	1583.79	0	0
arahy.Tifrunner.gnm2.ann1.AK0KUT.1	456	306.276	0	0
arahy.Tifrunner.gnm2.ann1.BPFF9R.1	201	65.5043	0	0
arahy.Tifrunner.gnm2.ann1.G1ZF0U.1	1566	1415.79	10.5828	0.352983
arahy.Tifrunner.gnm2.ann1.018Q39.1	2412	2261.79	8.02881	0.16763
arahy.Tifrunner.gnm2.ann1.USR92P.1	126	20.6434	0	0
arahy.Tifrunner.gnm2.ann1.G24EMA.1	1452	1301.79	2	0.0725507
arahy.Tifrunner.gnm2.ann1.12T6YF.1	225	85.7024	0	0
arahy.Tifrunner.gnm2.ann1.WB9EUJ.1	1647	1496.79	3.50235	0.110497
arahy.Tifrunner.gnm2.ann1.8GD44U.1	222	83.1322	0	0
arahy.Tifrunner.gnm2.ann1.KW7V4L.1	396	246.65	6.28571	1.20345
arahy.Tifrunner.gnm2.ann1.0IUR8P.1_arahy.Tifrunner.gnm2.ann1.XYB1GT.1	3018	2867.79	0	0
arahy.Tifrunner.gnm2.ann1.5ZE4QE.1	1026	875.792	23.4	1.26173
arahy.Tifrunner.gnm2.ann1.SGD0VK.1	729	578.792	0	0
arahy.Tifrunner.gnm2.ann1.6PM354.1	1215	1064.79	0	0
arahy.Tifrunner.gnm2.ann1.L02ZF5.1_arahy.Tifrunner.gnm2.ann1.TWD5YV.1	351	202.737	0	0
arahy.Tifrunner.gnm2.ann1.9X1AFC.1	1026	875.792	0	0
arahy.Tifrunner.gnm2.ann1.HRD8MN.1	804	653.792	0	0
arahy.Tifrunner.gnm2.ann1.9HGS1L.1	846	695.792	0	0
arahy.Tifrunner.gnm2.ann1.DU6PK2.1	219	80.5377	3	1.75904
arahy.Tifrunner.gnm2.ann1.ICL3YR.1	726	575.792	0	0
arahy.Tifrunner.gnm2.ann1.R5WWIH.1	2517	2366.79	1.53465	0.0306198
arahy.Tifrunner.gnm2.ann1.WI1GF8.1	630	479.792	0	0
arahy.Tifrunner.gnm2.ann1.LI5S49.1	1020	869.792	0	0
arahy.Tifrunner.gnm2.ann1.8MI8ED.1	129	21.6507	0	0
arahy.Tifrunner.gnm2.ann1.UB20S2.1	336	188.241	0	0
arahy.Tifrunner.gnm2.ann1.G7XNRG.1	657	506.792	7.5	0.698851
arahy.Tifrunner.gnm2.ann1.4KY3H2.1	285	139.683	0	0
arahy.Tifrunner.gnm2.ann1.74VGR2.1	897	746.792	2	0.126469
arahy.Tifrunner.gnm2.ann1.6MN492.1	1818	1667.79	0	0
arahy.Tifrunner.gnm2.ann1.E5962H.1	198	63.1628	0	0
arahy.Tifrunner.gnm2.ann1.CJMR3A.1	789	638.792	9.77036	0.722278
arahy.Tifrunner.gnm2.ann1.2VK371.1	366	217.286	7.38295	1.60454
arahy.Tifrunner.gnm2.ann1.J3GVLS.1	1305	1154.79	7	0.286251
arahy.Tifrunner.gnm2.ann1.AN6HNQ.1	750	599.792	0	0
arahy.Tifrunner.gnm2.ann1.B6KC6C.1	1209	1058.79	0	0
arahy.Tifrunner.gnm2.ann1.EMV9BJ.1	2742	2591.79	0	0
arahy.Tifrunner.gnm2.ann1.XPU1PK.1	1203	1052.79	3	0.134565
arahy.Tifrunner.gnm2.ann1.FC9ZM5.1	765	614.792	0	0
arahy.Tifrunner.gnm2.ann1.GRPT2Q.1	2736	2585.79	1	0.0182625
arahy.Tifrunner.gnm2.ann1.7B7L4H.3	1941	1790.79	20.2085	0.532896
arahy.Tifrunner.gnm2.ann1.KIGA72.1	1026	875.792	0	0
arahy.Tifrunner.gnm2.ann1.L8092G.1	1275	1124.79	0	0
arahy.Tifrunner.gnm2.ann1.72TST8.1	354	205.655	4.2	0.964414
arahy.Tifrunner.gnm2.ann1.Y8BAPN.1	78	16.6651	0	0
arahy.Tifrunner.gnm2.ann1.MP0EZL.1	3348	3197.79	7.8652	0.116148
arahy.Tifrunner.gnm2.ann1.S5RQ5L.1	447	297.276	0	0
arahy.Tifrunner.gnm2.ann1.CY5RP0.1	1407	1256.79	0	0
arahy.Tifrunner.gnm2.ann1.3VR7C0.1	1446	1295.79	13.1596	0.479581
arahy.Tifrunner.gnm2.ann1.ZQTJ2Z.1	495	345.02	4	0.547481
arahy.Tifrunner.gnm2.ann1.D6GULQ.1	3474	3323.79	0	0
arahy.Tifrunner.gnm2.ann1.E1ST0W.1	900	749.792	0	0
arahy.Tifrunner.gnm2.ann1.E8HPD1.1	897	746.792	0	0
arahy.Tifrunner.gnm2.ann1.C4PR70.1	816	665.792	18.5679	1.31698
arahy.Tifrunner.gnm2.ann1.KBQI3L.1	1398	1247.79	0	0
arahy.Tifrunner.gnm2.ann1.I2HDTW.1	432	282.354	4	0.668989
arahy.Tifrunner.gnm2.ann1.5609Z6.1	612	461.792	0	0
arahy.Tifrunner.gnm2.ann1.V20XH1.1	618	467.792	9	0.908538
arahy.Tifrunner.gnm2.ann1.UYG9TZ.1	216	78.1308	0	0
arahy.Tifrunner.gnm2.ann1.TBZT1P.1	2772	2621.79	0	0
arahy.Tifrunner.gnm2.ann1.PAL3F5.1	408	258.464	0	0
arahy.Tifrunner.gnm2.ann1.KLBG5A.1	3246	3095.79	0	0
arahy.Tifrunner.gnm2.ann1.79VNNQ.1	1989	1838.79	0	0
arahy.Tifrunner.gnm2.ann1.CHU3M4.1	1677	1526.79	10	0.309295
arahy.Tifrunner.gnm2.ann1.CN31X8.1	1227	1076.79	1.2	0.0526263
arahy.Tifrunner.gnm2.ann1.XD1DUS.1	786	635.792	0	0
arahy.Tifrunner.gnm2.ann1.C1P266.1	504	353.95	4	0.533668
arahy.Tifrunner.gnm2.ann1.NB8KRW.1	1089	938.792	58.5324	2.94429
arahy.Tifrunner.gnm2.ann1.7I73C9.1	1494	1343.79	13	0.45684
arahy.Tifrunner.gnm2.ann1.LM1Q4V.1	1311	1160.79	12.6789	0.5158
arahy.Tifrunner.gnm2.ann1.FPV96P.1	1266	1115.79	0	0
arahy.Tifrunner.gnm2.ann1.XPH989.2	1887	1736.79	1.5146	0.0411817
arahy.Tifrunner.gnm2.ann1.BY2NJ5.1	336	188.241	0	0
arahy.Tifrunner.gnm2.ann1.KT5UU3.1	648	497.792	0	0
arahy.Tifrunner.gnm2.ann1.0HBI00.1	282	136.844	0	0
arahy.Tifrunner.gnm2.ann1.ID8SUW.1	1080	929.792	9.67014	0.491134
arahy.Tifrunner.gnm2.ann1.94UTWG.1	1869	1718.79	2.68488	0.0737657
arahy.Tifrunner.gnm2.ann1.NW6HCP.1	312	165.137	0	0
arahy.Tifrunner.gnm2.ann1.BFA0AJ.1	402	252.532	1	0.186998
arahy.Tifrunner.gnm2.ann1.Z3DM2X.1	1920	1769.79	2	0.0533655
arahy.Tifrunner.gnm2.ann1.FAHJ9F.1	624	473.792	0	0
arahy.Tifrunner.gnm2.ann1.BVC6L3.1	1503	1352.79	2.49511	0.0870988
arahy.Tifrunner.gnm2.ann1.CSZ51X.2	750	599.792	0	0
arahy.Tifrunner.gnm2.ann1.2821YK.1	1116	965.792	4.66505	0.2281
arahy.Tifrunner.gnm2.ann1.L7UR79.1	2703	2552.79	0	0
arahy.Tifrunner.gnm2.ann1.BIDD64.1	1707	1556.79	0	0
arahy.Tifrunner.gnm2.ann1.XQPR1E.1	1401	1250.79	4.13221	0.156009
arahy.Tifrunner.gnm2.ann1.0A1TZX.1	921	770.792	1	0.0612655
arahy.Tifrunner.gnm2.ann1.VH0MPJ.1	618	467.792	2	0.201897
arahy.Tifrunner.gnm2.ann1.IZH9YM.1	699	548.792	0	0
arahy.Tifrunner.gnm2.ann1.CSHU8D.1	366	217.286	0	0
arahy.Tifrunner.gnm2.ann1.83PR19.1	1080	929.792	0	0
arahy.Tifrunner.gnm2.ann1.L6PVWG.1	225	85.7024	0.148976	0.0820873
arahy.Tifrunner.gnm2.ann1.RC57KJ.1	1065	914.792	6.51241	0.336181
arahy.Tifrunner.gnm2.ann1.F7SDYX.1	336	188.241	0	0
arahy.Tifrunner.gnm2.ann1.D20UA7.1	2052	1901.79	11.9	0.295486
arahy.Tifrunner.gnm2.ann1.E4S27Z.1	1611	1460.79	7.74303	0.250309
arahy.Tifrunner.gnm2.ann1.YR7R6W.1	1110	959.792	1.36811	0.0673127
arahy.Tifrunner.gnm2.ann1.ZZYW0T.1	993	842.792	4.64291	0.260149
arahy.Tifrunner.gnm2.ann1.Z4GUSD.1	1353	1202.79	19164.1	752.405
arahy.Tifrunner.gnm2.ann1.H68ILU.1	294	148.037	0	0
arahy.Tifrunner.gnm2.ann1.83Q2SU.1	606	455.792	4	0.414426
arahy.Tifrunner.gnm2.ann1.KF9MFH.1	894	743.792	0	0
arahy.Tifrunner.gnm2.ann1.PHFK3I.1	411	261.464	0	0
arahy.Tifrunner.gnm2.ann1.NYWW00.1	579	428.821	0	0
arahy.Tifrunner.gnm2.ann1.KX3SEG.1	267	122.89	0	0
arahy.Tifrunner.gnm2.ann1.6QFS74.1	2514	2363.79	0	0
arahy.Tifrunner.gnm2.ann1.89FC4C.1	318	170.92	0	0
arahy.Tifrunner.gnm2.ann1.MVX7KJ.1	1359	1208.79	2	0.0781325
arahy.Tifrunner.gnm2.ann1.7Z2BPT.1	1401	1250.79	0	0
arahy.Tifrunner.gnm2.ann1.L98ZRN.1	465	315.172	0	0
arahy.Tifrunner.gnm2.ann1.7J23VE.1	1224	1073.79	0	0
arahy.Tifrunner.gnm2.ann1.14A9EJ.1	831	680.792	0	0
arahy.Tifrunner.gnm2.ann1.VT7US1.1	345	196.981	0	0
arahy.Tifrunner.gnm2.ann1.H1JXTH.1	4431	4280.79	10	0.110314
arahy.Tifrunner.gnm2.ann1.GIB83P.1	2022	1871.79	16.5764	0.418202
arahy.Tifrunner.gnm2.ann1.829WT2.1	279	134.03	0	0
arahy.Tifrunner.gnm2.ann1.5I6DN4.1	1065	914.792	39.0041	2.01345
arahy.Tifrunner.gnm2.ann1.739RPY.1	1554	1403.79	105.019	3.5328
arahy.Tifrunner.gnm2.ann1.B1IT3E.3	1407	1256.79	5.71317	0.214668
arahy.Tifrunner.gnm2.ann1.ZC4B2S.1	1038	887.792	0	0
arahy.Tifrunner.gnm2.ann1.3MFN7L.1	447	297.276	0	0
arahy.Tifrunner.gnm2.ann1.ZQ8M7L.1	372	223.198	0	0
arahy.Tifrunner.gnm2.ann1.KFV4RW.1	516	365.902	0	0
arahy.Tifrunner.gnm2.ann1.BCD3BN.1	387	237.764	1.81972	0.361419
arahy.Tifrunner.gnm2.ann1.7JJ660.1	300	153.696	0	0
arahy.Tifrunner.gnm2.ann1.7GV9YT.1	276	131.285	0	0
arahy.Tifrunner.gnm2.ann1.FF6Y25.1	327	179.599	1	0.262935
arahy.Tifrunner.gnm2.ann1.HUSQ38.1	2091	1940.79	0	0
arahy.Tifrunner.gnm2.ann1.3M216F.1	1599	1448.79	0	0
arahy.Tifrunner.gnm2.ann1.PN5ECJ.1	1581	1430.79	4.55315	0.150276
arahy.Tifrunner.gnm2.ann1.151DVX.1	1056	905.792	63.875	3.33009
arahy.Tifrunner.gnm2.ann1.GM1YIR.1	1383	1232.79	1.09532	0.0419569
arahy.Tifrunner.gnm2.ann1.RCT00R.2	1668	1517.79	14.5719	0.453374
arahy.Tifrunner.gnm2.ann1.83566S.1	2892	2741.79	20.8424	0.358978
arahy.Tifrunner.gnm2.ann1.25UELG.1	339	191.164	0	0
arahy.Tifrunner.gnm2.ann1.B9CQCD.1_arahy.Tifrunner.gnm2.ann1.HW9JRE.1	2874	2723.79	6	0.104023
arahy.Tifrunner.gnm2.ann1.B9BF1J.1	258	114.763	0	0
arahy.Tifrunner.gnm2.ann1.0W3N4A.1	2070	1919.79	0	0
arahy.Tifrunner.gnm2.ann1.CT4JMD.1	2484	2333.79	11.2237	0.227105
arahy.Tifrunner.gnm2.ann1.6D2G91.1	2211	2060.79	14	0.320809
arahy.Tifrunner.gnm2.ann1.9V8R16.1	1497	1346.79	0	0
arahy.Tifrunner.gnm2.ann1.BYM6W0.1	903	752.792	0	0
arahy.Tifrunner.gnm2.ann1.Q4IKET.1	663	512.792	0	0
arahy.Tifrunner.gnm2.ann1.HUEQ7K.1	144	27.2273	0	0
arahy.Tifrunner.gnm2.ann1.J9YZDG.1	282	136.844	0	0
arahy.Tifrunner.gnm2.ann1.4BR56W.1	2679	2528.79	0	0
arahy.Tifrunner.gnm2.ann1.D42LT0.1	702	551.792	0	0
arahy.Tifrunner.gnm2.ann1.NV8RYU.2	1536	1385.79	0	0
arahy.Tifrunner.gnm2.ann1.ZXSK0N.2	840	689.792	0.671058	0.0459404
arahy.Tifrunner.gnm2.ann1.S2F7G6.1	588	437.792	5.06557	0.546404
arahy.Tifrunner.gnm2.ann1.TF9Q1X.1	2076	1925.79	0	0
arahy.Tifrunner.gnm2.ann1.S6W881.1	1218	1067.79	0	0
arahy.Tifrunner.gnm2.ann1.G7HECD.1	2070	1919.79	0	0
arahy.Tifrunner.gnm2.ann1.JJI54I.1	4707	4556.79	9.46455	0.0980831
arahy.Tifrunner.gnm2.ann1.24PAJQ.1	1026	875.792	0	0
arahy.Tifrunner.gnm2.ann1.E8WJC9.1	696	545.792	0	0
arahy.Tifrunner.gnm2.ann1.53PLGZ.1	2883	2732.79	10.8139	0.186866
arahy.Tifrunner.gnm2.ann1.ZYNV17.1	1524	1373.79	16.6154	0.57114
arahy.Tifrunner.gnm2.ann1.Z1Y8P7.1	453	303.276	0	0
arahy.Tifrunner.gnm2.ann1.B46INW.1	939	788.792	0	0
arahy.Tifrunner.gnm2.ann1.KRCN8E.1	1137	986.792	5	0.239275
arahy.Tifrunner.gnm2.ann1.88XJ4T.1	309	162.182	4	1.16469
arahy.Tifrunner.gnm2.ann1.7M9C67.1	3606	3455.79	4	0.0546595
arahy.Tifrunner.gnm2.ann1.JW2F94.1	1119	968.792	0	0
arahy.Tifrunner.gnm2.ann1.08NT18.1	147	28.7406	0	0
arahy.Tifrunner.gnm2.ann1.Z4NP2W.1	1071	920.792	0	0
arahy.Tifrunner.gnm2.ann1.FSLJ8G.1	306	159.302	0	0
arahy.Tifrunner.gnm2.ann1.B2555G.1	513	362.902	0	0
arahy.Tifrunner.gnm2.ann1.UDMD5S.1	1380	1229.79	0	0
arahy.Tifrunner.gnm2.ann1.D0TPSC.1	639	488.792	6	0.579669
arahy.Tifrunner.gnm2.ann1.J5Y3U9.1	1251	1100.79	5.33333	0.228795
arahy.Tifrunner.gnm2.ann1.LC5TG0.1	243	101.334	0	0
arahy.Tifrunner.gnm2.ann1.D032ER.1	7017	6866.79	40.5502	0.278864
arahy.Tifrunner.gnm2.ann1.484MVI.1	690	539.792	0	0
arahy.Tifrunner.gnm2.ann1.1UR6MI.1	483	333.043	0	0
arahy.Tifrunner.gnm2.ann1.66EI83.1	1041	890.792	4.65966	0.247019
arahy.Tifrunner.gnm2.ann1.U5XJV3.1	678	527.792	2.42756	0.217201
arahy.Tifrunner.gnm2.ann1.UCJA0M.1	1722	1571.79	0	0
arahy.Tifrunner.gnm2.ann1.134PWN.1	393	243.732	0	0
arahy.Tifrunner.gnm2.ann1.8JQ024.1	3579	3428.79	45.6404	0.628581
arahy.Tifrunner.gnm2.ann1.E1NLAK.1	1434	1283.79	7.58699	0.27908
arahy.Tifrunner.gnm2.ann1.Q30J3K.1	1554	1403.79	8.72341	0.293452
arahy.Tifrunner.gnm2.ann1.M7PZJZ.1	483	333.043	0	0
arahy.Tifrunner.gnm2.ann1.FQ5DUL.1	882	731.792	0	0
arahy.Tifrunner.gnm2.ann1.SEW56W.1	2355	2204.79	36.6316	0.784587
arahy.Tifrunner.gnm2.ann1.3G8CGI.1	291	145.177	0	0
arahy.Tifrunner.gnm2.ann1.V5Y7DP.1	1371	1220.79	1	0.0386822
arahy.Tifrunner.gnm2.ann1.0V6XPG.1	213	75.5798	0	0
arahy.Tifrunner.gnm2.ann1.X9S6DI.1	4638	4487.79	6.99778	0.0736344
arahy.Tifrunner.gnm2.ann1.DPYD9S.1	402	252.532	0	0
arahy.Tifrunner.gnm2.ann1.00E8H2.1	2112	1961.79	0	0
arahy.Tifrunner.gnm2.ann1.M82AL9.1	642	491.792	0	0
arahy.Tifrunner.gnm2.ann1.N4BWVD.2	306	159.302	0	0
arahy.Tifrunner.gnm2.ann1.D8DD79.1	5391	5240.79	13.9759	0.125932
arahy.Tifrunner.gnm2.ann1.Z732GN.1	231	90.7831	0	0
arahy.Tifrunner.gnm2.ann1.4S6BVU.1	456	306.276	0	0
arahy.Tifrunner.gnm2.ann1.PK3VQC.2	2547	2396.79	4.51017	0.088862
arahy.Tifrunner.gnm2.ann1.8FQY9T.1	819	668.792	5.96306	0.421048
arahy.Tifrunner.gnm2.ann1.J1HUHD.1	489	339.043	0	0
arahy.Tifrunner.gnm2.ann1.JDZ0RF.2	2718	2567.79	8.08354	0.14866
arahy.Tifrunner.gnm2.ann1.FFY9SF.1	1923	1772.79	1.51186	0.0402725
arahy.Tifrunner.gnm2.ann1.2346WI.1	1137	986.792	0	0
arahy.Tifrunner.gnm2.ann1.A58C4F.1	2430	2279.79	22	0.455702
arahy.Tifrunner.gnm2.ann1.8NA9N0.1	408	258.464	0	0
arahy.Tifrunner.gnm2.ann1.8CD6MN.1_arahy.Tifrunner.gnm2.ann1.LPT1V0.1	1170	1019.79	1	0.0463065
arahy.Tifrunner.gnm2.ann1.PV2HG6.1	204	68.0126	4	2.77731
arahy.Tifrunner.gnm2.ann1.L4EP3N.1	1263	1112.79	77.9381	3.30742
arahy.Tifrunner.gnm2.ann1.9FQB9W.1	681	530.792	0	0
arahy.Tifrunner.gnm2.ann1.ZSS812.1	1029	878.792	1	0.0537362
arahy.Tifrunner.gnm2.ann1.DX8RYA.1	1920	1769.79	4	0.106731
arahy.Tifrunner.gnm2.ann1.D3ZUUX.1	582	431.821	4.66667	0.510336
arahy.Tifrunner.gnm2.ann1.SZ2X5E.1	2196	2045.79	0	0
arahy.Tifrunner.gnm2.ann1.HGQ6MN.1	468	318.129	0	0
arahy.Tifrunner.gnm2.ann1.8F9XT7.1	789	638.792	3	0.221776
arahy.Tifrunner.gnm2.ann1.2M0S5R.2	2103	1952.79	11.1101	0.268666
arahy.Tifrunner.gnm2.ann1.7SB82T.1	2454	2303.79	7.58845	0.155547
arahy.Tifrunner.gnm2.ann1.99ED2B.1	651	500.792	33.6778	3.17571
arahy.Tifrunner.gnm2.ann1.N1S3JP.1	2913	2762.79	0	0
arahy.Tifrunner.gnm2.ann1.7JS874.1	507	356.926	0	0
arahy.Tifrunner.gnm2.ann1.9VJJ5C.1	1674	1523.79	0	0
arahy.Tifrunner.gnm2.ann1.V3WY5P.1	777	626.792	0	0
arahy.Tifrunner.gnm2.ann1.G4BUBZ.1	897	746.792	0	0
arahy.Tifrunner.gnm2.ann1.2VSI1B.1	258	114.763	0	0
arahy.Tifrunner.gnm2.ann1.MR7539.1	3096	2945.79	0	0
arahy.Tifrunner.gnm2.ann1.9XBZ0Q.1	300	153.696	0	0
arahy.Tifrunner.gnm2.ann1.C9WHHY.2	477	327.043	1	0.144394
arahy.Tifrunner.gnm2.ann1.XQH8GL.1	1131	980.792	1	0.0481478
arahy.Tifrunner.gnm2.ann1.H4YX61.1	861	710.792	4.35309	0.289207
arahy.Tifrunner.gnm2.ann1.D8X79L.1	309	162.182	0	0
arahy.Tifrunner.gnm2.ann1.41DJP9.1	750	599.792	0	0
arahy.Tifrunner.gnm2.ann1.SV1F8B.1	1026	875.792	0	0
arahy.Tifrunner.gnm2.ann1.277KMD.1	684	533.792	0.5	0.0442335
arahy.Tifrunner.gnm2.ann1.XW59SW.1	837	686.792	4	0.275035
arahy.Tifrunner.gnm2.ann1.6T0369.1	1137	986.792	4.8565	0.232408
arahy.Tifrunner.gnm2.ann1.16295S.1	687	536.792	0	0
arahy.Tifrunner.gnm2.ann1.MQBX15.1	825	674.792	0	0
arahy.Tifrunner.gnm2.ann1.Z6G03S.1	1767	1616.79	3.83584	0.112036
arahy.Tifrunner.gnm2.ann1.MCE3E8.1	1500	1349.79	0	0
arahy.Tifrunner.gnm2.ann1.8KF55G.2	1161	1010.79	0	0
arahy.Tifrunner.gnm2.ann1.Y6E3CC.1	573	422.85	5	0.558389
arahy.Tifrunner.gnm2.ann1.PV9S24.1	1872	1721.79	0	0
arahy.Tifrunner.gnm2.ann1.UC42H8.1	3288	3137.79	7.83065	0.117849
arahy.Tifrunner.gnm2.ann1.L1D11P.1	519	368.902	0	0
arahy.Tifrunner.gnm2.ann1.66PMV3.1	699	548.792	0	0
arahy.Tifrunner.gnm2.ann1.5U7DNF.2	2901	2750.79	61.2905	1.05218
arahy.Tifrunner.gnm2.ann1.U768BP.1	1647	1496.79	1	0.0315494
arahy.Tifrunner.gnm2.ann1.Q9SDJ5.1	393	243.732	13	2.51874
arahy.Tifrunner.gnm2.ann1.0BLG9X.1	996	845.792	4.80068	0.268035
arahy.Tifrunner.gnm2.ann1.BLF82K.1	504	353.95	0	0
arahy.Tifrunner.gnm2.ann1.43EIBT.1	717	566.792	23.6111	1.96719
arahy.Tifrunner.gnm2.ann1.PRC4RT.1	666	515.792	0	0
arahy.Tifrunner.gnm2.ann1.D68QSS.1	447	297.276	0	0
arahy.Tifrunner.gnm2.ann1.7Y7MXI.1_arahy.Tifrunner.gnm2.ann1.PTZ9GF.1	1137	986.792	10	0.47855
arahy.Tifrunner.gnm2.ann1.J5699Y.1	1602	1451.79	15.9631	0.519237
arahy.Tifrunner.gnm2.ann1.3UR6JB.1	2106	1955.79	101.749	2.45676
arahy.Tifrunner.gnm2.ann1.B3F3VS.1	1275	1124.79	2	0.0839674
arahy.Tifrunner.gnm2.ann1.2K72KI.1	432	282.354	5	0.836236
arahy.Tifrunner.gnm2.ann1.MI7J54.1	498	347.973	0	0
arahy.Tifrunner.gnm2.ann1.NI3B5C.1	1338	1187.79	1	0.0397569
arahy.Tifrunner.gnm2.ann1.Z3AS8D.1	285	139.683	0	0
arahy.Tifrunner.gnm2.ann1.EFL7R6.1	1089	938.792	2	0.100604
arahy.Tifrunner.gnm2.ann1.MK9Y65.1	612	461.792	1	0.10226
arahy.Tifrunner.gnm2.ann1.BEYW9S.1	744	593.792	0	0
arahy.Tifrunner.gnm2.ann1.GRSA84.1	1188	1037.79	0	0
arahy.Tifrunner.gnm2.ann1.VJ5QJ8.1	1044	893.792	0	0
arahy.Tifrunner.gnm2.ann1.V3922U.1	888	737.792	1.54301	0.0987615
arahy.Tifrunner.gnm2.ann1.G729YX.1	963	812.792	49.2029	2.85867
arahy.Tifrunner.gnm2.ann1.PKRQ38.1	765	614.792	1	0.0768113
arahy.Tifrunner.gnm2.ann1.VIZ2WZ.1	1257	1106.79	0	0
arahy.Tifrunner.gnm2.ann1.ZFWV5X.1	648	497.792	0	0
arahy.Tifrunner.gnm2.ann1.D0HZG2.3	588	437.792	0	0
arahy.Tifrunner.gnm2.ann1.898NT1.1	357	208.501	0	0
arahy.Tifrunner.gnm2.ann1.Z6T6TW.1	465	315.172	2	0.299665
arahy.Tifrunner.gnm2.ann1.10W9XD.1	771	620.792	6.84149	0.520424
arahy.Tifrunner.gnm2.ann1.9P3T0C.1	582	431.821	0	0
arahy.Tifrunner.gnm2.ann1.M1H4LG.1	948	797.792	3.5	0.207172
arahy.Tifrunner.gnm2.ann1.F40DCN.1	936	785.792	0	0
arahy.Tifrunner.gnm2.ann1.8M1QUZ.1	315	168.058	0	0
arahy.Tifrunner.gnm2.ann1.P209V5.1	2154	2003.79	16.8832	0.397884
arahy.Tifrunner.gnm2.ann1.2A8LJJ.1	618	467.792	0	0
arahy.Tifrunner.gnm2.ann1.NPYP4Z.1	711	560.792	0	0
arahy.Tifrunner.gnm2.ann1.X6HICW.1	3087	2936.79	2	0.0321595
arahy.Tifrunner.gnm2.ann1.DCKS39.1	453	303.276	0	0
arahy.Tifrunner.gnm2.ann1.AYP5QI.1	2472	2321.79	0	0
arahy.Tifrunner.gnm2.ann1.CK3BIN.1	765	614.792	0	0
arahy.Tifrunner.gnm2.ann1.7Y3RHD.1	2199	2048.79	27.816	0.641136
arahy.Tifrunner.gnm2.ann1.P8LEZG.1	525	374.902	0	0
arahy.Tifrunner.gnm2.ann1.YRN4PU.1	1956	1805.79	0	0
arahy.Tifrunner.gnm2.ann1.ZVK5KU.1	1425	1274.79	3.76311	0.139399
arahy.Tifrunner.gnm2.ann1.UE8RN5.1	597	446.792	2	0.211387
arahy.Tifrunner.gnm2.ann1.BKBE25.1	1011	860.792	0	0
arahy.Tifrunner.gnm2.ann1.CSXK13.1	1152	1001.79	10.6875	0.503793
arahy.Tifrunner.gnm2.ann1.ZQ8NAS.1	1230	1079.79	0	0
