target_id	length	eff_length	Aipadur_3	Aipadur_3_tpm
arahy.Tifrunner.gnm2.ann1.65NT4G.1	1098	919.756	13.8504	0.249804
arahy.Tifrunner.gnm2.ann1.GIH91M.2	633	454.879	0	0
arahy.Tifrunner.gnm2.ann1.3SV7H4.1	567	388.912	41.0191	1.74962
arahy.Tifrunner.gnm2.ann1.PYC0TU.1	1179	1000.76	144	2.38695
arahy.Tifrunner.gnm2.ann1.L9XJAQ.1	204	51.3133	0	0
arahy.Tifrunner.gnm2.ann1.G4Z2H5.1	2544	2365.76	1	0.00701196
arahy.Tifrunner.gnm2.ann1.71GTDD.1	741	562.819	0	0
arahy.Tifrunner.gnm2.ann1.ZY293U.1	1857	1678.76	0	0
arahy.Tifrunner.gnm2.ann1.52E6WN.1	573	394.904	45.2023	1.8988
arahy.Tifrunner.gnm2.ann1.K3KF3P.1	294	122.608	0	0
arahy.Tifrunner.gnm2.ann1.P9H0TJ.1	435	257.514	3	0.193254
arahy.Tifrunner.gnm2.ann1.K7325H.1	1668	1489.76	42.0968	0.468752
arahy.Tifrunner.gnm2.ann1.YCKM6W.1	2952	2773.76	108.131	0.646685
arahy.Tifrunner.gnm2.ann1.CQ5D4N.1	309	136.249	1	0.121752
arahy.Tifrunner.gnm2.ann1.KZ2H7U.1	540	361.956	0	0
arahy.Tifrunner.gnm2.ann1.BG060F.1	537	358.964	0	0
arahy.Tifrunner.gnm2.ann1.BA5IRE.1	1950	1771.76	0	0
arahy.Tifrunner.gnm2.ann1.R9EJ0D.1	558	379.919	13.6979	0.598096
arahy.Tifrunner.gnm2.ann1.EX4ZWX.1	1161	982.756	13.1053	0.221212
arahy.Tifrunner.gnm2.ann1.I6H5JG.1_arahy.Tifrunner.gnm2.ann1.M7W1W9.1	2292	2113.76	286	2.2445
arahy.Tifrunner.gnm2.ann1.QGVR5Q.1	1737	1558.76	94.9608	1.01059
arahy.Tifrunner.gnm2.ann1.G52PLI.1	2988	2809.76	119.551	0.705819
arahy.Tifrunner.gnm2.ann1.KLUJ4I.1	435	257.514	0	0
arahy.Tifrunner.gnm2.ann1.U69SRW.1	2034	1855.76	15	0.134085
arahy.Tifrunner.gnm2.ann1.23EZU0.1	1899	1720.76	1.12412	0.0108368
arahy.Tifrunner.gnm2.ann1.1KQ2NT.1	594	415.888	0	0
arahy.Tifrunner.gnm2.ann1.DK17QK.1	765	586.819	9.57271	0.270608
arahy.Tifrunner.gnm2.ann1.FL369X.1	4869	4690.76	117.941	0.417092
arahy.Tifrunner.gnm2.ann1.QF05X4.1	702	523.84	295.923	9.37109
arahy.Tifrunner.gnm2.ann1.KF653I.1	4131	3952.76	0	0
arahy.Tifrunner.gnm2.ann1.3ZGL1M.1	258	91.7369	5	0.904139
arahy.Tifrunner.gnm2.ann1.HESX93.1	465	287.288	0	0
arahy.Tifrunner.gnm2.ann1.VUVZ8L.1	831	652.77	2	0.0508252
arahy.Tifrunner.gnm2.ann1.TSCV7K.1	2091	1912.76	21.0604	0.182649
arahy.Tifrunner.gnm2.ann1.L23BE1.1	852	673.756	0	0
arahy.Tifrunner.gnm2.ann1.U80ME1.1	1851	1672.76	3	0.0297508
arahy.Tifrunner.gnm2.ann1.7NTE19.1	396	219.108	39	2.95267
arahy.Tifrunner.gnm2.ann1.T2CQE4.1	3444	3265.76	0	0
arahy.Tifrunner.gnm2.ann1.PAI5YG.1	210	55.4239	0	0
arahy.Tifrunner.gnm2.ann1.ME62WN.1	351	175.618	8	0.755666
arahy.Tifrunner.gnm2.ann1.YX70Z8.1	1080	901.756	15.9231	0.292919
arahy.Tifrunner.gnm2.ann1.B36Y9U.1	1938	1759.76	126.788	1.19518
arahy.Tifrunner.gnm2.ann1.27MXSE.1	855	676.756	108.571	2.66129
arahy.Tifrunner.gnm2.ann1.YY1YYX.1	762	583.819	0	0
arahy.Tifrunner.gnm2.ann1.0DY3J5.1	1125	946.756	119.722	2.0977
arahy.Tifrunner.gnm2.ann1.1R27RR.1	474	296.224	181.454	10.1614
arahy.Tifrunner.gnm2.ann1.U9C9L7.1	153	23.6411	0	0
arahy.Tifrunner.gnm2.ann1.TREG0V.1	2247	2068.76	4.36364	0.0349904
arahy.Tifrunner.gnm2.ann1.1C16DM.1	657	478.87	0	0
arahy.Tifrunner.gnm2.ann1.42M9UJ.1	612	433.879	9	0.344099
arahy.Tifrunner.gnm2.ann1.5X59J9.1	4341	4162.76	26.4	0.105204
arahy.Tifrunner.gnm2.ann1.TSSJ4D.1	159	26.3809	0	0
arahy.Tifrunner.gnm2.ann1.E6CWZU.1	642	463.879	0	0
arahy.Tifrunner.gnm2.ann1.PXC5PH.1	1428	1249.76	5.25	0.0696857
arahy.Tifrunner.gnm2.ann1.U3WWWH.1	813	634.77	6.36364	0.166302
arahy.Tifrunner.gnm2.ann1.TA8DPM.1	453	275.361	33.0616	1.99173
arahy.Tifrunner.gnm2.ann1.53PT05.2_arahy.Tifrunner.gnm2.ann1.Q2RJE3.2	693	514.85	17.5682	0.566052
arahy.Tifrunner.gnm2.ann1.PA1DXY.1	1404	1225.76	15.9931	0.21644
arahy.Tifrunner.gnm2.ann1.850ERF.1	1122	943.756	3.85714	0.0677978
arahy.Tifrunner.gnm2.ann1.ZR0QLK.1	1290	1111.76	20.8161	0.310598
arahy.Tifrunner.gnm2.ann1.XTB7C6.1	459	281.328	0	0
arahy.Tifrunner.gnm2.ann1.087C8T.1	1566	1387.76	91.5472	1.09431
arahy.Tifrunner.gnm2.ann1.P7UIV5.1	1728	1549.76	42.544	0.455391
arahy.Tifrunner.gnm2.ann1.AB13B4.1_arahy.Tifrunner.gnm2.ann1.R0DZQ3.1	1152	973.756	71.0821	1.21093
arahy.Tifrunner.gnm2.ann1.VB8JJE.1	2169	1990.76	282.52	2.35418
arahy.Tifrunner.gnm2.ann1.Z131DN.1	762	583.819	45.3956	1.28987
arahy.Tifrunner.gnm2.ann1.P6GDL5.1	375	198.754	0	0
arahy.Tifrunner.gnm2.ann1.3PZ9PI.1	2583	2404.76	24.6101	0.169767
arahy.Tifrunner.gnm2.ann1.UZD152.1	2913	2734.76	677.378	4.10887
arahy.Tifrunner.gnm2.ann1.H79CVP.1	261	94.2631	5	0.879909
arahy.Tifrunner.gnm2.ann1.C2GR1Y.1	2160	1981.76	2.68008	0.022434
arahy.Tifrunner.gnm2.ann1.Y93M2M.1	1572	1393.76	10	0.119021
arahy.Tifrunner.gnm2.ann1.S7XF8N.1	1866	1687.76	2217.45	21.7948
arahy.Tifrunner.gnm2.ann1.D47N05.1	492	314.145	1.34451	0.0709977
arahy.Tifrunner.gnm2.ann1.PD6YD2.1	1728	1549.76	191.653	2.05145
arahy.Tifrunner.gnm2.ann1.B91QL7.1	540	361.956	0	0
arahy.Tifrunner.gnm2.ann1.474N16.1	270	101.759	0	0
arahy.Tifrunner.gnm2.ann1.X4NRZZ.1	195	45.7986	11	3.98428
arahy.Tifrunner.gnm2.ann1.RVY34D.1	1341	1162.76	1.06282	0.0151628
arahy.Tifrunner.gnm2.ann1.E7IDF3.1	297	125.338	0	0
arahy.Tifrunner.gnm2.ann1.0X8X9Q.1_arahy.Tifrunner.gnm2.ann1.4V0AV8.1	2400	2221.76	85.2779	0.636722
arahy.Tifrunner.gnm2.ann1.YM3TT0.1	690	511.85	0	0
arahy.Tifrunner.gnm2.ann1.CK8A38.1	654	475.879	0	0
arahy.Tifrunner.gnm2.ann1.7MZS4M.1	1548	1369.76	22.1864	0.268691
arahy.Tifrunner.gnm2.ann1.FI7QKA.2	288	117.311	48.1217	6.80475
arahy.Tifrunner.gnm2.ann1.MM1MHA.1	1215	1036.76	0	0
arahy.Tifrunner.gnm2.ann1.S84FDV.1	363	187.094	2	0.177329
arahy.Tifrunner.gnm2.ann1.3K3C0B.1	861	682.756	5	0.121482
arahy.Tifrunner.gnm2.ann1.75MSWL.1	3243	3064.76	61.5597	0.333204
arahy.Tifrunner.gnm2.ann1.ZFLJ4E.1	1914	1735.76	99.3812	0.949784
arahy.Tifrunner.gnm2.ann1.2WB24X.1_arahy.Tifrunner.gnm2.ann1.BS65EZ.1	306	133.493	68.1394	8.46738
arahy.Tifrunner.gnm2.ann1.ETY13H.1	2097	1918.76	143.716	1.24249
arahy.Tifrunner.gnm2.ann1.FG107U.1	1329	1150.76	87.6407	1.26337
arahy.Tifrunner.gnm2.ann1.81A43L.1	975	796.756	0	0
arahy.Tifrunner.gnm2.ann1.VXL9CA.1	735	556.819	3.43637	0.102375
arahy.Tifrunner.gnm2.ann1.SFYR1S.1	1224	1045.76	25.5874	0.405886
arahy.Tifrunner.gnm2.ann1.9QPF88.1	888	709.756	28.1256	0.657357
arahy.Tifrunner.gnm2.ann1.TQT10Z.1	498	320.12	0	0
arahy.Tifrunner.gnm2.ann1.74SC4C.1	666	487.86	4.43685	0.150865
arahy.Tifrunner.gnm2.ann1.P9GJ6G.1	309	136.249	0	0
arahy.Tifrunner.gnm2.ann1.09AHRV.1	714	535.829	0	0
arahy.Tifrunner.gnm2.ann1.3AS7PC.7	2310	2131.76	39.7029	0.308954
arahy.Tifrunner.gnm2.ann1.7R55CH.1	1677	1498.76	0	0
arahy.Tifrunner.gnm2.ann1.IA0PF7.1	2226	2047.76	34.9433	0.283071
arahy.Tifrunner.gnm2.ann1.E6TDML.1	336	161.373	0	0
arahy.Tifrunner.gnm2.ann1.4EXH7Q.1	372	195.802	0	0
arahy.Tifrunner.gnm2.ann1.CH9KSW.1	1920	1741.76	533.007	5.07639
arahy.Tifrunner.gnm2.ann1.ETNK13.1	1029	850.756	85.1782	1.66086
arahy.Tifrunner.gnm2.ann1.I00TBF.1	234	72.7976	0	0
arahy.Tifrunner.gnm2.ann1.S7KJ0A.1	297	125.338	79.5678	10.5309
arahy.Tifrunner.gnm2.ann1.GTL81D.1	1392	1213.76	0	0
arahy.Tifrunner.gnm2.ann1.5E8RKC.1	762	583.819	3	0.0852418
arahy.Tifrunner.gnm2.ann1.8WUD4V.1	477	299.212	0.356816	0.0197822
arahy.Tifrunner.gnm2.ann1.CR3TYE.1	3426	3247.76	6.31469	0.0322536
arahy.Tifrunner.gnm2.ann1.EBY6Y5.3	1725	1546.76	305.537	3.27681
arahy.Tifrunner.gnm2.ann1.ISE35F.1	1524	1345.76	0	0
arahy.Tifrunner.gnm2.ann1.7VD04T.1	2088	1909.76	51.2522	0.445188
arahy.Tifrunner.gnm2.ann1.VCC1QP.1	435	257.514	4	0.257672
arahy.Tifrunner.gnm2.ann1.H1RCPR.1	543	364.949	0	0
arahy.Tifrunner.gnm2.ann1.KJ9MA8.1	2295	2116.76	1	0.0078368
arahy.Tifrunner.gnm2.ann1.8MLT52.1	1101	922.756	57.132	1.02707
arahy.Tifrunner.gnm2.ann1.M36Q6P.1	3144	2965.76	30.4925	0.170556
arahy.Tifrunner.gnm2.ann1.TZ0SCR.1	354	178.504	0	0
arahy.Tifrunner.gnm2.ann1.64KPHH.1	366	189.973	0	0
arahy.Tifrunner.gnm2.ann1.KZ7LLB.1	2424	2245.76	941.385	6.95367
arahy.Tifrunner.gnm2.ann1.1HUL85.1	3855	3676.76	1	0.00451175
arahy.Tifrunner.gnm2.ann1.XGM7WG.1	1623	1444.76	16.9856	0.195027
arahy.Tifrunner.gnm2.ann1.925H3N.1	1071	892.756	218	4.05073
arahy.Tifrunner.gnm2.ann1.NUH3V1.2	630	451.879	40.2276	1.47677
arahy.Tifrunner.gnm2.ann1.00AX0T.1	3111	2932.76	0	0
arahy.Tifrunner.gnm2.ann1.KE8JKR.1	396	219.108	8	0.605676
arahy.Tifrunner.gnm2.ann1.PQ8ST8.1	945	766.756	43.6462	0.944276
arahy.Tifrunner.gnm2.ann1.34FLJ3.1	435	257.514	0	0
arahy.Tifrunner.gnm2.ann1.W6Q2IR.1	201	49.3519	8417.01	2829.2
arahy.Tifrunner.gnm2.ann1.8KJM5C.1	687	508.85	12.2653	0.39985
arahy.Tifrunner.gnm2.ann1.M8VE2Y.1	480	302.188	110.727	6.07836
arahy.Tifrunner.gnm2.ann1.I9AI1J.2	2700	2521.76	19.4369	0.127859
arahy.Tifrunner.gnm2.ann1.L34ABA.1	576	397.904	2	0.0833798
arahy.Tifrunner.gnm2.ann1.5S8ANV.1	183	38.7977	7.6245	3.25998
arahy.Tifrunner.gnm2.ann1.H48LPA.1	1581	1402.76	85.6642	1.01304
arahy.Tifrunner.gnm2.ann1.G8TIVB.1	1743	1564.76	173.677	1.84121
arahy.Tifrunner.gnm2.ann1.T3GXYT.1	387	210.358	0	0
arahy.Tifrunner.gnm2.ann1.JNE862.1	1275	1096.76	0	0
arahy.Tifrunner.gnm2.ann1.Q5X08K.1	2838	2659.76	0	0
arahy.Tifrunner.gnm2.ann1.D7QXWT.1	5766	5587.76	30.9164	0.0917826
arahy.Tifrunner.gnm2.ann1.IGX8D3.1	1668	1489.76	11	0.122486
arahy.Tifrunner.gnm2.ann1.RTE7SH.1	1953	1774.76	391.292	3.65739
arahy.Tifrunner.gnm2.ann1.YP8KSB.1	1947	1768.76	7.58154	0.0711048
arahy.Tifrunner.gnm2.ann1.2JRG5D.1	438	260.483	0	0
arahy.Tifrunner.gnm2.ann1.T6Y945.1	789	610.795	7.33297	0.199156
arahy.Tifrunner.gnm2.ann1.HFGS9U.1	3279	3100.76	575.989	3.08146
arahy.Tifrunner.gnm2.ann1.421VWJ.1	303	130.771	0	0
arahy.Tifrunner.gnm2.ann1.T021ZF.1	444	266.41	0	0
arahy.Tifrunner.gnm2.ann1.QVC0B1.1	1035	856.756	34.6514	0.670924
arahy.Tifrunner.gnm2.ann1.V6AFRQ.1	1566	1387.76	173.266	2.07114
arahy.Tifrunner.gnm2.ann1.9J1L2I.1	2835	2656.76	30.1296	0.188127
arahy.Tifrunner.gnm2.ann1.F4TQ07.1	1386	1207.76	8.54523	0.117369
arahy.Tifrunner.gnm2.ann1.2GQ0W5.1	963	784.756	27.1515	0.573943
arahy.Tifrunner.gnm2.ann1.EX0P4L.1	684	505.85	0	0
arahy.Tifrunner.gnm2.ann1.9FKG6V.1	2517	2338.76	340.99	2.41861
arahy.Tifrunner.gnm2.ann1.D3I1BB.1_arahy.Tifrunner.gnm2.ann1.G1U7C0.1	615	436.879	0	0
arahy.Tifrunner.gnm2.ann1.TFL5QC.1	4089	3910.76	450.83	1.91233
arahy.Tifrunner.gnm2.ann1.ME0HAD.1	1104	925.756	0	0
arahy.Tifrunner.gnm2.ann1.F5KZNW.1	1020	841.756	41	0.807992
arahy.Tifrunner.gnm2.ann1.ZP6T3L.2	1398	1219.76	71.2618	0.969155
arahy.Tifrunner.gnm2.ann1.9WJW1L.1	1371	1192.76	0	0
arahy.Tifrunner.gnm2.ann1.D6190P.1	1488	1309.76	0	0
arahy.Tifrunner.gnm2.ann1.GI7YFN.1	258	91.7369	0	0
arahy.Tifrunner.gnm2.ann1.L7CY27.1	426	248.601	103.413	6.90053
arahy.Tifrunner.gnm2.ann1.V9KPM0.1	333	158.525	2	0.209286
arahy.Tifrunner.gnm2.ann1.T9WNCM.1	597	418.888	144.486	5.72185
arahy.Tifrunner.gnm2.ann1.E78GDQ.1_arahy.Tifrunner.gnm2.ann1.XZ9N91.1	984	805.756	25.4417	0.523783
arahy.Tifrunner.gnm2.ann1.49BDLC.1	1488	1309.76	277.467	3.51424
arahy.Tifrunner.gnm2.ann1.9Z13IR.1	1200	1021.76	29.0858	0.472219
arahy.Tifrunner.gnm2.ann1.90HUEH.1	3114	2935.76	319.916	1.8077
arahy.Tifrunner.gnm2.ann1.NX52FE.1	1485	1306.76	20.1658	0.255994
arahy.Tifrunner.gnm2.ann1.I4SZA7.1	2127	1948.76	173.093	1.47344
arahy.Tifrunner.gnm2.ann1.BQ76MQ.1	378	201.686	0	0
arahy.Tifrunner.gnm2.ann1.C6629Z.1	1203	1024.76	0	0
arahy.Tifrunner.gnm2.ann1.RPJ1YH.1	477	299.212	18.9444	1.0503
arahy.Tifrunner.gnm2.ann1.30WWKM.1	354	178.504	0	0
arahy.Tifrunner.gnm2.ann1.0D471F.1	471	293.236	12	0.678849
arahy.Tifrunner.gnm2.ann1.AA4TLV.1	408	230.86	0	0
arahy.Tifrunner.gnm2.ann1.P7LEFE.1	2775	2596.76	0	0
arahy.Tifrunner.gnm2.ann1.G0YHEE.3	1434	1255.76	10.6109	0.140171
arahy.Tifrunner.gnm2.ann1.50CR87.1	432	254.54	0	0
arahy.Tifrunner.gnm2.ann1.QE05K9.1	1002	823.756	196.224	3.9515
arahy.Tifrunner.gnm2.ann1.XK1BEG.1	756	577.819	0	0
arahy.Tifrunner.gnm2.ann1.RRM2UF.1	1383	1204.76	0	0
arahy.Tifrunner.gnm2.ann1.9D3YM3.1	1317	1138.76	3	0.0437019
arahy.Tifrunner.gnm2.ann1.LTC0T5.1	1710	1531.76	0	0
arahy.Tifrunner.gnm2.ann1.K193BP.1	1038	859.756	45.8146	0.883972
arahy.Tifrunner.gnm2.ann1.KNB6WM.1	162	27.7736	0	0
arahy.Tifrunner.gnm2.ann1.NL2WBX.1	1854	1675.76	1205.85	11.9369
arahy.Tifrunner.gnm2.ann1.QK659P.1	1599	1420.76	1	0.0116759
arahy.Tifrunner.gnm2.ann1.CF90NA.1	990	811.756	0	0
arahy.Tifrunner.gnm2.ann1.2L6AT5.1	765	586.819	117.327	3.31669
arahy.Tifrunner.gnm2.ann1.M9ART2.1	1218	1039.76	0	0
arahy.Tifrunner.gnm2.ann1.J4CNX7.1	576	397.904	39.3509	1.64054
arahy.Tifrunner.gnm2.ann1.9G9Q3I.1	540	361.956	0	0
arahy.Tifrunner.gnm2.ann1.C4BPDT.1	555	376.919	23.9567	1.05436
arahy.Tifrunner.gnm2.ann1.8T51UP.1	285	114.677	0	0
arahy.Tifrunner.gnm2.ann1.6NY9B7.1	810	631.77	0	0
arahy.Tifrunner.gnm2.ann1.EHG7VU.1	1257	1078.76	670.254	10.3068
arahy.Tifrunner.gnm2.ann1.8160Y2.1	2961	2782.76	228.988	1.36504
arahy.Tifrunner.gnm2.ann1.QNR046.1	2235	2056.76	3	0.0241962
arahy.Tifrunner.gnm2.ann1.U5BQ4B.1	2388	2209.76	38.7424	0.290838
arahy.Tifrunner.gnm2.ann1.AB3QW9.1	1392	1213.76	0	0
arahy.Tifrunner.gnm2.ann1.MBGH1B.1	867	688.756	7	0.168594
arahy.Tifrunner.gnm2.ann1.EZ9WFK.1	1257	1078.76	20.1647	0.310083
arahy.Tifrunner.gnm2.ann1.E26VFZ.1	342	167.037	0	0
arahy.Tifrunner.gnm2.ann1.28ZGNX.1	2259	2080.76	152.298	1.21418
arahy.Tifrunner.gnm2.ann1.K58CAP.1	801	622.782	0	0
arahy.Tifrunner.gnm2.ann1.EH4MQT.1	417	239.733	0.69548	0.0481245
arahy.Tifrunner.gnm2.ann1.BNTD67.1	819	640.77	376.693	9.75203
arahy.Tifrunner.gnm2.ann1.CMX2VV.1	2073	1894.76	63.8187	0.558732
arahy.Tifrunner.gnm2.ann1.BXC00F.1	1278	1099.76	0	0
arahy.Tifrunner.gnm2.ann1.59LQY5.1	1182	1003.76	5	0.0826325
arahy.Tifrunner.gnm2.ann1.8VG426.2	2550	2371.76	31.3176	0.219042
arahy.Tifrunner.gnm2.ann1.KY2C4A.2	2886	2707.76	77.0157	0.471823
arahy.Tifrunner.gnm2.ann1.S3NUW0.1	420	242.714	0	0
arahy.Tifrunner.gnm2.ann1.2SGY08.1	822	643.77	31.8959	0.82189
arahy.Tifrunner.gnm2.ann1.XXIH72.1	945	766.756	0	0
arahy.Tifrunner.gnm2.ann1.0ZJB3J.1	1635	1456.76	0	0
arahy.Tifrunner.gnm2.ann1.4MM1AD.1	1668	1489.76	115.482	1.2859
arahy.Tifrunner.gnm2.ann1.9C73IW.1	2823	2644.76	525.015	3.29303
arahy.Tifrunner.gnm2.ann1.2NR2PL.1	366	189.973	0.5	0.0436605
arahy.Tifrunner.gnm2.ann1.UPRT0F.1	1356	1177.76	2	0.0281698
arahy.Tifrunner.gnm2.ann1.91YEB7.1	678	499.85	0	0
arahy.Tifrunner.gnm2.ann1.87IXZQ.1_arahy.Tifrunner.gnm2.ann1.TPV7BZ.1	1512	1333.76	5	0.0621875
arahy.Tifrunner.gnm2.ann1.913R4E.1	546	367.949	23.5559	1.06199
arahy.Tifrunner.gnm2.ann1.1KTY7R.1	1353	1174.76	24	0.338901
arahy.Tifrunner.gnm2.ann1.RW66HN.1	795	616.795	0	0
arahy.Tifrunner.gnm2.ann1.0F06NC.1	168	30.8008	0	0
arahy.Tifrunner.gnm2.ann1.50DDZI.1	1155	976.756	0	0
arahy.Tifrunner.gnm2.ann1.6BK6B8.1	2142	1963.76	0	0
arahy.Tifrunner.gnm2.ann1.055XWR.1	204	51.3133	0	0
arahy.Tifrunner.gnm2.ann1.RT05UY.1	1845	1666.76	0	0
arahy.Tifrunner.gnm2.ann1.KS8K1P.2	747	568.819	14.9687	0.436535
arahy.Tifrunner.gnm2.ann1.Z9URD8.1	825	646.77	4	0.102593
arahy.Tifrunner.gnm2.ann1.V6MC97.1	1329	1150.76	0	0
arahy.Tifrunner.gnm2.ann1.Z2YVAL.1	1170	991.756	223.724	3.74211
arahy.Tifrunner.gnm2.ann1.XGK89K.1	819	640.77	111.459	2.88551
arahy.Tifrunner.gnm2.ann1.EZB5Q6.1	567	388.912	18.9	0.806158
arahy.Tifrunner.gnm2.ann1.6FX8FC.1_arahy.Tifrunner.gnm2.ann1.75KP2R.1	510	332.074	145.966	7.29168
arahy.Tifrunner.gnm2.ann1.WFP9WJ.1	354	178.504	60	5.57588
arahy.Tifrunner.gnm2.ann1.W1CJMN.1	951	772.756	0	0
arahy.Tifrunner.gnm2.ann1.Z2MV1Y.1	5406	5227.76	21.893	0.0694704
arahy.Tifrunner.gnm2.ann1.A6C4Q6.1	972	793.756	36.6103	0.765112
arahy.Tifrunner.gnm2.ann1.Q5YAPI.1	1296	1117.76	41.25	0.61219
arahy.Tifrunner.gnm2.ann1.46PQYR.1	1422	1243.76	25.0219	0.333729
arahy.Tifrunner.gnm2.ann1.TSQH89.1	1788	1609.76	18.5722	0.191387
arahy.Tifrunner.gnm2.ann1.FLQ7SK.1	1122	943.756	9.09653	0.159891
arahy.Tifrunner.gnm2.ann1.2UV9R4.1	2655	2476.76	3.88183	0.0259993
arahy.Tifrunner.gnm2.ann1.4JE5T6.1	1425	1246.76	199.897	2.65971
arahy.Tifrunner.gnm2.ann1.GR2U56.1	468	290.259	4	0.228604
arahy.Tifrunner.gnm2.ann1.DP8J1P.1	240	77.4959	0	0
arahy.Tifrunner.gnm2.ann1.R1FZ8C.1	1008	829.756	157.354	3.14584
arahy.Tifrunner.gnm2.ann1.5V1P5H.1	1152	973.756	0	0
arahy.Tifrunner.gnm2.ann1.X9RD42.1	2724	2545.76	2.2183	0.0144548
arahy.Tifrunner.gnm2.ann1.LJCR4H.1	1023	844.756	68.454	1.34424
arahy.Tifrunner.gnm2.ann1.AGSV49.1	1182	1003.76	1	0.0165265
arahy.Tifrunner.gnm2.ann1.0DZS3V.1	3288	3109.76	60.2012	0.321135
arahy.Tifrunner.gnm2.ann1.J0QWW1.1	1485	1306.76	0	0
arahy.Tifrunner.gnm2.ann1.G2H5J3.1	924	745.756	57.0049	1.26802
arahy.Tifrunner.gnm2.ann1.RJ5P85.1	1575	1396.76	6.41942	0.0762403
arahy.Tifrunner.gnm2.ann1.2E2A40.1	1311	1132.76	19.9708	0.292462
arahy.Tifrunner.gnm2.ann1.IZ7QTP.1	594	415.888	0	0
arahy.Tifrunner.gnm2.ann1.6JUD3I.1	897	718.756	8.23719	0.190111
arahy.Tifrunner.gnm2.ann1.DK6BL4.1	1074	895.756	139.83	2.58952
arahy.Tifrunner.gnm2.ann1.JDFT5B.1	1656	1477.76	0	0
arahy.Tifrunner.gnm2.ann1.UI26XR.1	315	141.713	0	0
arahy.Tifrunner.gnm2.ann1.S3TFE0.1	480	302.188	47.708	2.61893
arahy.Tifrunner.gnm2.ann1.V5VKR8.1	2961	2782.76	0	0
arahy.Tifrunner.gnm2.ann1.CKNT4J.1	3729	3550.76	319.203	1.49127
arahy.Tifrunner.gnm2.ann1.6JN252.1	894	715.756	108.148	2.50646
arahy.Tifrunner.gnm2.ann1.S0NNWS.1	693	514.85	23.6188	0.761004
arahy.Tifrunner.gnm2.ann1.339BKI.2	1233	1054.76	461	7.25034
arahy.Tifrunner.gnm2.ann1.C8TPBC.2	1290	1111.76	84.7368	1.26436
arahy.Tifrunner.gnm2.ann1.H4HZRI.1	1386	1207.76	49	0.673017
arahy.Tifrunner.gnm2.ann1.ZVX95B.1	999	820.756	0	0
arahy.Tifrunner.gnm2.ann1.DN66JW.1	1806	1627.76	51.4052	0.523875
arahy.Tifrunner.gnm2.ann1.N3JLUQ.1	282	112.045	0	0
arahy.Tifrunner.gnm2.ann1.L4P2PH.1_arahy.Tifrunner.gnm2.ann1.VC0Q3E.1	891	712.756	1	0.0232739
arahy.Tifrunner.gnm2.ann1.XPYE9K.1	534	355.971	0	0
arahy.Tifrunner.gnm2.ann1.I1PY21.1	1455	1276.76	0	0
arahy.Tifrunner.gnm2.ann1.S30E02.1	1098	919.756	0	0
arahy.Tifrunner.gnm2.ann1.616PIC.1	2682	2503.76	346	2.29242
arahy.Tifrunner.gnm2.ann1.DC2VU6.1	1179	1000.76	36.962	0.612684
arahy.Tifrunner.gnm2.ann1.9Q9YM0.1	1302	1123.76	0	0
arahy.Tifrunner.gnm2.ann1.G9AZJ3.1	753	574.819	40.1351	1.15825
arahy.Tifrunner.gnm2.ann1.S3WFR9.1	1032	853.756	189.419	3.68044
arahy.Tifrunner.gnm2.ann1.8PL31V.1	237	75.0964	0	0
arahy.Tifrunner.gnm2.ann1.GBW8AP.1	738	559.819	0	0
arahy.Tifrunner.gnm2.ann1.N69S22.1	894	715.756	0	0
arahy.Tifrunner.gnm2.ann1.AUTP2H.1	489	311.158	0	0
arahy.Tifrunner.gnm2.ann1.CUW4HR.1	276	106.885	0	0
arahy.Tifrunner.gnm2.ann1.IX8U4X.1	201	49.3519	0	0
arahy.Tifrunner.gnm2.ann1.Y7HUGW.1	1002	823.756	9815.67	197.665
arahy.Tifrunner.gnm2.ann1.WU89FT.1	1983	1804.76	61.1739	0.562286
arahy.Tifrunner.gnm2.ann1.8RBA5F.1	1833	1654.76	77.0116	0.772025
arahy.Tifrunner.gnm2.ann1.T6X9B2.1	696	517.84	5.20833	0.166845
arahy.Tifrunner.gnm2.ann1.GBY2EB.1	2712	2533.76	3.05821	0.0200222
arahy.Tifrunner.gnm2.ann1.D5KN8T.1	330	155.704	0	0
arahy.Tifrunner.gnm2.ann1.228WZM.1	1641	1462.76	24	0.272175
arahy.Tifrunner.gnm2.ann1.FBGI2B.1	1350	1171.76	0	0
arahy.Tifrunner.gnm2.ann1.LMH5CF.1	531	352.978	1	0.0469961
arahy.Tifrunner.gnm2.ann1.2E7PU8.1	981	802.756	5	0.103323
arahy.Tifrunner.gnm2.ann1.B1JCFK.1	1392	1213.76	0	0
arahy.Tifrunner.gnm2.ann1.BES7CG.1	468	290.259	0	0
arahy.Tifrunner.gnm2.ann1.UHZ3Z6.1	1497	1318.76	3	0.0377369
arahy.Tifrunner.gnm2.ann1.PNAU2R.1	603	424.888	0	0
arahy.Tifrunner.gnm2.ann1.HR99RL.1	1482	1303.76	0	0
arahy.Tifrunner.gnm2.ann1.T4CX6H.1	1095	916.756	1	0.0180949
arahy.Tifrunner.gnm2.ann1.9L8CC3.1	1842	1663.76	6.64369	0.0662414
arahy.Tifrunner.gnm2.ann1.FB9VDL.1	1971	1792.76	83.7517	0.774965
arahy.Tifrunner.gnm2.ann1.TDR434.1	645	466.879	2	0.0710616
