target_id	length	eff_length	Aipadur_1	Aipadur_1_tpm
arahy.Tifrunner.gnm2.ann1.FF7FBD.1	972	788.533	154.987	3.98155
arahy.Tifrunner.gnm2.ann1.44VHKN.1	1317	1133.49	75.161	1.34323
arahy.Tifrunner.gnm2.ann1.5SR3N0.1	390	208.965	189.285	18.3494
arahy.Tifrunner.gnm2.ann1.DR26TA.1	1320	1136.49	6.875	0.122541
arahy.Tifrunner.gnm2.ann1.070IQ9.1	267	96.8928	0	0
arahy.Tifrunner.gnm2.ann1.6ES8UT.1	1401	1217.49	0	0
arahy.Tifrunner.gnm2.ann1.HW3C0L.1	405	223.42	1	0.0906682
arahy.Tifrunner.gnm2.ann1.LZ1976.1	732	548.76	779.778	28.7849
arahy.Tifrunner.gnm2.ann1.49ZYT6.1	1002	818.492	1763.46	43.6443
arahy.Tifrunner.gnm2.ann1.FH5WCV.1	246	80.3836	1.08994	0.27467
arahy.Tifrunner.gnm2.ann1.8U9H8D.1	513	330.155	137.581	8.44145
arahy.Tifrunner.gnm2.ann1.D7YV7C.1	555	372.023	2	0.108902
arahy.Tifrunner.gnm2.ann1.G8UNI2.1	387	206.074	2	0.1966
arahy.Tifrunner.gnm2.ann1.H6P3X0.1	948	764.552	40.0167	1.06026
arahy.Tifrunner.gnm2.ann1.L80AHZ.1	774	590.688	0	0
arahy.Tifrunner.gnm2.ann1.F5LS3K.1	717	533.787	4	0.151799
arahy.Tifrunner.gnm2.ann1.NG2XET.1	1179	995.492	86.8887	1.76808
arahy.Tifrunner.gnm2.ann1.E3SE4T.1	3522	3338.49	21.9351	0.133096
arahy.Tifrunner.gnm2.ann1.021TT5.1	744	560.76	163.947	5.92247
arahy.Tifrunner.gnm2.ann1.8P26IK.1	324	146.697	0	0
arahy.Tifrunner.gnm2.ann1.JQ1G2Q.1	399	217.569	0	0
arahy.Tifrunner.gnm2.ann1.V4EFIG.1	1254	1070.49	0	0
arahy.Tifrunner.gnm2.ann1.X012TI.1	2025	1841.49	215.27	2.36805
arahy.Tifrunner.gnm2.ann1.Y2W1T6.1	2007	1823.49	44.3387	0.492557
arahy.Tifrunner.gnm2.ann1.N3UVLG.1	291	117.094	0	0
arahy.Tifrunner.gnm2.ann1.G9L240.1	189	41.7556	0	0
arahy.Tifrunner.gnm2.ann1.5G2EZD.1	738	554.76	53.3669	1.9487
arahy.Tifrunner.gnm2.ann1.UT0IET.1	2025	1841.49	33.8333	0.372179
arahy.Tifrunner.gnm2.ann1.72L17L.1	270	99.386	0	0
arahy.Tifrunner.gnm2.ann1.NTT2QB.1	1650	1466.49	83.1096	1.14802
arahy.Tifrunner.gnm2.ann1.X41C4K.1	891	707.607	0	0
arahy.Tifrunner.gnm2.ann1.MZ4JGP.1	270	99.386	0	0
arahy.Tifrunner.gnm2.ann1.YN5V9H.1	2757	2573.49	0	0
arahy.Tifrunner.gnm2.ann1.5E0JPW.1	504	321.196	0	0
arahy.Tifrunner.gnm2.ann1.I7X68W.1	1299	1115.49	1	0.0181598
arahy.Tifrunner.gnm2.ann1.0Z4KK5.1	1089	905.492	1.01361	0.0226757
arahy.Tifrunner.gnm2.ann1.5JYR3N.4	1800	1616.49	59.0382	0.739837
arahy.Tifrunner.gnm2.ann1.WSU996.1	2025	1841.49	2	0.0220007
arahy.Tifrunner.gnm2.ann1.F9YKNC.1	741	557.76	21.8377	0.793116
arahy.Tifrunner.gnm2.ann1.X4CKXJ.1	2412	2228.49	9	0.0818103
arahy.Tifrunner.gnm2.ann1.H9TV53.1	945	761.552	1.26087	0.0335388
arahy.Tifrunner.gnm2.ann1.5WUG4L.1	402	220.476	5	0.459395
arahy.Tifrunner.gnm2.ann1.LD7MZL.1	1383	1199.49	40.4866	0.683739
arahy.Tifrunner.gnm2.ann1.FM8Y5N.1	273	101.839	0	0
arahy.Tifrunner.gnm2.ann1.ZP4PDK.1	1197	1013.49	5.45455	0.109022
arahy.Tifrunner.gnm2.ann1.P8HXAC.1	780	596.688	21	0.712933
arahy.Tifrunner.gnm2.ann1.X09WXA.1	909	725.607	2	0.0558348
arahy.Tifrunner.gnm2.ann1.79PBZ8.1	807	623.657	0	0
arahy.Tifrunner.gnm2.ann1.31JHKV.1	2223	2039.49	12.9787	0.12891
arahy.Tifrunner.gnm2.ann1.7P630Y.1	240	75.8409	23	6.14329
arahy.Tifrunner.gnm2.ann1.TLMZ5G.1	390	208.965	0	0
arahy.Tifrunner.gnm2.ann1.69CMND.1	375	194.524	8	0.833094
arahy.Tifrunner.gnm2.ann1.ISY40W.1	1500	1316.49	99.7879	1.53545
arahy.Tifrunner.gnm2.ann1.2YFD5H.1	489	306.297	0	0
arahy.Tifrunner.gnm2.ann1.G3JQSN.1_arahy.Tifrunner.gnm2.ann1.I01BWW.1	636	452.837	142.319	6.36643
arahy.Tifrunner.gnm2.ann1.E65I8K.1	1416	1232.49	11.2729	0.185279
arahy.Tifrunner.gnm2.ann1.73DHZN.1	1242	1058.49	2.73469	0.0523356
arahy.Tifrunner.gnm2.ann1.BYM2EW.1	522	339.13	228.293	13.6365
arahy.Tifrunner.gnm2.ann1.4Q2LQE.1	1170	986.492	105.738	2.17128
arahy.Tifrunner.gnm2.ann1.XXY8CF.1	405	223.42	7	0.634678
arahy.Tifrunner.gnm2.ann1.J2ZA2N.1	1371	1187.49	349.119	5.95552
arahy.Tifrunner.gnm2.ann1.8KM1NQ.1	213	56.5741	0	0
arahy.Tifrunner.gnm2.ann1.R73VTB.1	1671	1487.49	104.544	1.42372
arahy.Tifrunner.gnm2.ann1.WVEK9H.1	2202	2018.49	54.7947	0.549905
arahy.Tifrunner.gnm2.ann1.S40J27.1	513	330.155	0	0
arahy.Tifrunner.gnm2.ann1.9U2L6D.1	753	569.746	110.141	3.91601
arahy.Tifrunner.gnm2.ann1.V67U6Z.1	999	815.492	0	0
arahy.Tifrunner.gnm2.ann1.UW67E8.1	219	60.7255	0	0
arahy.Tifrunner.gnm2.ann1.E1FMMY.1	4299	4115.49	75.1177	0.36974
arahy.Tifrunner.gnm2.ann1.J2MEI5.1	2697	2513.49	13.079	0.105408
arahy.Tifrunner.gnm2.ann1.G8C5HU.1	930	746.571	0	0
arahy.Tifrunner.gnm2.ann1.ZFZQ7Q.1	1902	1718.49	3.6946	0.0435508
arahy.Tifrunner.gnm2.ann1.BBM6FL.1	5163	4979.49	155.702	0.633411
arahy.Tifrunner.gnm2.ann1.HA5ZC6.1	441	258.749	2108.8	165.095
arahy.Tifrunner.gnm2.ann1.M9RXKC.1	654	470.837	0	0
arahy.Tifrunner.gnm2.ann1.USLU8T.1	1410	1226.49	34.1662	0.564298
arahy.Tifrunner.gnm2.ann1.G8MRKC.1	762	578.703	0	0
arahy.Tifrunner.gnm2.ann1.ILC9IN.1	849	665.641	81.0476	2.46647
arahy.Tifrunner.gnm2.ann1.B0TM90.1	426	244.006	0	0
arahy.Tifrunner.gnm2.ann1.1N4KQX.1	624	440.871	2	0.0918957
arahy.Tifrunner.gnm2.ann1.4QL4NU.1	2067	1883.49	375.33	4.0367
arahy.Tifrunner.gnm2.ann1.YFZF4W.1_arahy.Tifrunner.gnm2.ann1.ZU9GYC.1	1650	1466.49	302	4.17161
arahy.Tifrunner.gnm2.ann1.SFNX64.1	372	191.617	0	0
arahy.Tifrunner.gnm2.ann1.70SKLQ.1	2496	2312.49	652.443	5.7153
arahy.Tifrunner.gnm2.ann1.B4R3WF.1	477	294.357	12.963	0.892085
arahy.Tifrunner.gnm2.ann1.K90Y16.1	621	437.882	4.8	0.222055
arahy.Tifrunner.gnm2.ann1.W5I6UL.1	1821	1637.49	17.8034	0.220242
arahy.Tifrunner.gnm2.ann1.BID6S2.1	2229	2045.49	75.8287	0.750953
arahy.Tifrunner.gnm2.ann1.H4GRZ1.1_arahy.Tifrunner.gnm2.ann1.Q6GT2S.1	1002	818.492	42	1.03947
arahy.Tifrunner.gnm2.ann1.33L6CA.1	606	422.914	37.8511	1.81302
arahy.Tifrunner.gnm2.ann1.U3Z2PN.1	1323	1139.49	2.34043	0.0416064
arahy.Tifrunner.gnm2.ann1.BD4LN0.1	867	683.607	0	0
arahy.Tifrunner.gnm2.ann1.QMP5TS.1	609	425.914	31.2641	1.48697
arahy.Tifrunner.gnm2.ann1.H9UV17.3	1590	1406.49	54.096	0.77912
arahy.Tifrunner.gnm2.ann1.X84LJS.1	999	815.492	20.0606	0.498311
arahy.Tifrunner.gnm2.ann1.VI565W.1	330	152.172	2	0.26624
arahy.Tifrunner.gnm2.ann1.RVM1DJ.1	1182	998.492	131.984	2.67765
arahy.Tifrunner.gnm2.ann1.V3AFID.1	1608	1424.49	0	0
arahy.Tifrunner.gnm2.ann1.ESZ5GR.1	3030	2846.49	90.4385	0.643606
arahy.Tifrunner.gnm2.ann1.VAS4HN.1	573	389.975	7	0.363612
arahy.Tifrunner.gnm2.ann1.I1MI1E.1	1191	1007.49	0	0
arahy.Tifrunner.gnm2.ann1.TRRP7J.1	2694	2510.49	176.713	1.42589
arahy.Tifrunner.gnm2.ann1.ND4IN6.1	789	605.673	0	0
arahy.Tifrunner.gnm2.ann1.XNV9EM.1	690	506.813	0	0
arahy.Tifrunner.gnm2.ann1.P5EA1Z.1	861	677.625	7	0.20926
arahy.Tifrunner.gnm2.ann1.Z3DFC9.2	429	246.951	0	0
arahy.Tifrunner.gnm2.ann1.3CSZ1D.1	564	380.994	15.4845	0.823294
arahy.Tifrunner.gnm2.ann1.C41ANZ.1	969	785.552	9.6	0.247556
arahy.Tifrunner.gnm2.ann1.L5HKCU.1	2016	1832.49	2	0.0221088
arahy.Tifrunner.gnm2.ann1.E3Z39S.1	885	701.607	73.8468	2.13213
arahy.Tifrunner.gnm2.ann1.TES1CN.1	1014	830.492	0	0
arahy.Tifrunner.gnm2.ann1.5LCC4C.1	357	177.437	0	0
arahy.Tifrunner.gnm2.ann1.QS3S2N.1	2568	2384.49	17.4898	0.148582
arahy.Tifrunner.gnm2.ann1.0KI29H.1	300	125.125	3	0.485684
arahy.Tifrunner.gnm2.ann1.F47PV3.1	933	749.571	0	0
arahy.Tifrunner.gnm2.ann1.5PC6AH.1	990	806.513	2	0.0502337
arahy.Tifrunner.gnm2.ann1.MJD0TM.1	1107	923.492	17.6402	0.386943
arahy.Tifrunner.gnm2.ann1.4G1GU7.2	2010	1826.49	211.389	2.34445
arahy.Tifrunner.gnm2.ann1.DC9CZQ.1	432	249.895	0	0
arahy.Tifrunner.gnm2.ann1.GLEC2S.1	1050	866.492	23.5697	0.551019
arahy.Tifrunner.gnm2.ann1.UR2VUR.1	549	366.069	3	0.16601
arahy.Tifrunner.gnm2.ann1.S6KYF2.1	504	321.196	6.3	0.397326
arahy.Tifrunner.gnm2.ann1.T53UMC.1	825	641.657	129.025	4.07332
arahy.Tifrunner.gnm2.ann1.D6QP22.1_arahy.Tifrunner.gnm2.ann1.KCS4U6.1	651	467.837	121	5.23923
arahy.Tifrunner.gnm2.ann1.F35JL9.1	360	180.265	0	0
arahy.Tifrunner.gnm2.ann1.A9DRMK.1	1410	1226.49	0	0
arahy.Tifrunner.gnm2.ann1.49T1EQ.1	456	273.548	0	0
arahy.Tifrunner.gnm2.ann1.WNE9PJ.1	375	194.524	4.38643	0.456788
arahy.Tifrunner.gnm2.ann1.YE7TPW.1	2157	1973.49	15.2963	0.15701
arahy.Tifrunner.gnm2.ann1.QT2X3H.1	468	285.415	0	0
arahy.Tifrunner.gnm2.ann1.C9TTE9.1_arahy.Tifrunner.gnm2.ann1.ZR769L.1	1554	1370.49	84	1.24159
arahy.Tifrunner.gnm2.ann1.VPI6AD.1	1278	1094.49	0	0
arahy.Tifrunner.gnm2.ann1.0C3NU9.1_arahy.Tifrunner.gnm2.ann1.VLJJ4G.1	2247	2063.49	0	0
arahy.Tifrunner.gnm2.ann1.L2DS42.1	579	395.955	29	1.48364
arahy.Tifrunner.gnm2.ann1.LRUS99.1	546	363.069	92.2699	5.14811
arahy.Tifrunner.gnm2.ann1.EMW6YX.1	363	183.104	0	0
arahy.Tifrunner.gnm2.ann1.0IR6V9.1	333	154.917	259	33.8671
arahy.Tifrunner.gnm2.ann1.228PAQ.2	1893	1709.49	4.70588	0.0557636
arahy.Tifrunner.gnm2.ann1.NZR7KS.1	1044	860.492	0	0
arahy.Tifrunner.gnm2.ann1.F9LHU9.1	150	22.5097	0	0
arahy.Tifrunner.gnm2.ann1.5SK0BH.1	1548	1364.49	2.54795	0.0378266
arahy.Tifrunner.gnm2.ann1.2TKZ7Y.1	687	503.813	3.08364	0.123986
arahy.Tifrunner.gnm2.ann1.Z88H36.1	2856	2672.49	93.0065	0.704975
arahy.Tifrunner.gnm2.ann1.Y8TL9A.1	273	101.839	2	0.397827
arahy.Tifrunner.gnm2.ann1.H9YK32.1_arahy.Tifrunner.gnm2.ann1.VCR8WK.1	1266	1082.49	0	0
arahy.Tifrunner.gnm2.ann1.PL3QI7.1	2439	2255.49	0	0
arahy.Tifrunner.gnm2.ann1.W5C21C.1	546	363.069	259	14.4507
arahy.Tifrunner.gnm2.ann1.U1QXXC.1	1737	1553.49	63.3125	0.825577
arahy.Tifrunner.gnm2.ann1.L8VQTA.1	1260	1076.49	290.752	5.47128
arahy.Tifrunner.gnm2.ann1.BU8BGR.1	948	764.552	391.668	10.3774
arahy.Tifrunner.gnm2.ann1.X8RB79.1	969	785.552	23.4711	0.605251
arahy.Tifrunner.gnm2.ann1.1REK3N.2	657	473.837	25.2408	1.07907
arahy.Tifrunner.gnm2.ann1.Q3I7K5.1	309	133.216	25.5237	3.88118
arahy.Tifrunner.gnm2.ann1.2HKE0Z.1	780	596.688	1.09697	0.0372412
arahy.Tifrunner.gnm2.ann1.8HL8AF.1	1107	923.492	175.102	3.84091
arahy.Tifrunner.gnm2.ann1.6C44PS.1	507	324.18	0	0
arahy.Tifrunner.gnm2.ann1.V63YUP.1	747	563.76	2	0.0718642
arahy.Tifrunner.gnm2.ann1.F1MI29.1	1554	1370.49	3	0.0443426
arahy.Tifrunner.gnm2.ann1.KSX8X1.2	1974	1790.49	26.7497	0.302638
arahy.Tifrunner.gnm2.ann1.76U6XQ.1	855	671.625	89	2.68436
arahy.Tifrunner.gnm2.ann1.UNKY9Y.1	1014	830.492	35.2	0.858586
arahy.Tifrunner.gnm2.ann1.TFU8D3.1	1143	959.492	47.1227	0.994867
arahy.Tifrunner.gnm2.ann1.RL25CR.1	1302	1118.49	32.093	0.581238
arahy.Tifrunner.gnm2.ann1.M7A2ZD.1	960	776.552	0	0
arahy.Tifrunner.gnm2.ann1.PPJ6CE.1	1077	893.492	92.6799	2.10122
arahy.Tifrunner.gnm2.ann1.QM99BA.1	1629	1445.49	1	0.014014
arahy.Tifrunner.gnm2.ann1.HNT14Y.1	2025	1841.49	2.00312	0.022035
arahy.Tifrunner.gnm2.ann1.12U4ZA.1	387	206.074	133	13.0739
arahy.Tifrunner.gnm2.ann1.RCIJ6R.1	1002	818.492	120.789	2.98943
arahy.Tifrunner.gnm2.ann1.9VED02.2	1404	1220.49	63.5185	1.05425
arahy.Tifrunner.gnm2.ann1.V9TT8K.1	357	177.437	0	0
arahy.Tifrunner.gnm2.ann1.8AEQ4X.1	945	761.552	0	0
arahy.Tifrunner.gnm2.ann1.3M3YVQ.1	2283	2099.49	9.75144	0.0940874
arahy.Tifrunner.gnm2.ann1.5T4C52.1	369	188.77	2	0.214622
arahy.Tifrunner.gnm2.ann1.94J17Q.1	729	545.773	7.46141	0.27694
arahy.Tifrunner.gnm2.ann1.887C9B.1	339	160.514	1	0.126201
arahy.Tifrunner.gnm2.ann1.JF121L.1	1512	1328.49	5.3522	0.0816113
arahy.Tifrunner.gnm2.ann1.EAA3GC.1	2319	2135.49	72.4045	0.686822
arahy.Tifrunner.gnm2.ann1.YJ3JQK.1	1851	1667.49	21.0602	0.255844
arahy.Tifrunner.gnm2.ann1.KSX4DU.2	816	632.657	131.264	4.20293
arahy.Tifrunner.gnm2.ann1.MS2B16.1	552	369.032	0	0
arahy.Tifrunner.gnm2.ann1.7C1X7M.1	258	89.6255	0	0
arahy.Tifrunner.gnm2.ann1.TD5B13.1	1002	818.492	0	0
arahy.Tifrunner.gnm2.ann1.KVU3ZE.1	2007	1823.49	100.794	1.11972
arahy.Tifrunner.gnm2.ann1.SXW24S.1	387	206.074	0	0
arahy.Tifrunner.gnm2.ann1.E3DXNV.1	621	437.882	236.476	10.9398
arahy.Tifrunner.gnm2.ann1.XZH3XT.1	1146	962.492	62.9853	1.32562
arahy.Tifrunner.gnm2.ann1.ZBIU3F.1	660	476.837	2	0.0849643
arahy.Tifrunner.gnm2.ann1.YFRU1Z.1	1236	1052.49	130.155	2.50507
arahy.Tifrunner.gnm2.ann1.NZ22HG.1_arahy.Tifrunner.gnm2.ann1.Y8ANLA.1	192	43.5616	0	0
arahy.Tifrunner.gnm2.ann1.T5S4IS.1	1905	1721.49	4	0.0470686
arahy.Tifrunner.gnm2.ann1.7IT8A8.1	828	644.657	1	0.031423
arahy.Tifrunner.gnm2.ann1.6A530T.1	1134	950.492	0	0
arahy.Tifrunner.gnm2.ann1.TN29YG.1	1071	887.492	0	0
arahy.Tifrunner.gnm2.ann1.FTQ0XZ.1	552	369.032	0	0
arahy.Tifrunner.gnm2.ann1.HVVY76.1	894	710.607	32.381	0.923074
arahy.Tifrunner.gnm2.ann1.WXUV3N.1	1029	845.492	33.2505	0.796645
arahy.Tifrunner.gnm2.ann1.TZ3ZMM.1	744	560.76	0.5	0.0180622
arahy.Tifrunner.gnm2.ann1.A0FQNH.1	288	114.5	15.0035	2.65439
arahy.Tifrunner.gnm2.ann1.3IM2GG.1	897	713.607	0	0
arahy.Tifrunner.gnm2.ann1.LTZY89.2_arahy.Tifrunner.gnm2.ann1.S1DMKE.2	1410	1226.49	9.72533	0.160626
arahy.Tifrunner.gnm2.ann1.VF1XZU.1	954	770.552	0	0
arahy.Tifrunner.gnm2.ann1.7Q31U7.1	1023	839.492	150.117	3.62234
arahy.Tifrunner.gnm2.ann1.UGT8LX.1	225	64.9167	6.41973	2.00326
arahy.Tifrunner.gnm2.ann1.HWCZ3H.1	2736	2552.49	311.278	2.47036
arahy.Tifrunner.gnm2.ann1.C34INF.1	1551	1367.49	0	0
arahy.Tifrunner.gnm2.ann1.D7UM6X.1	675	491.813	0	0
arahy.Tifrunner.gnm2.ann1.QBWS39.1	294	119.682	0	0
arahy.Tifrunner.gnm2.ann1.FFY74H.1	993	809.513	168.362	4.21305
arahy.Tifrunner.gnm2.ann1.6LQ9DQ.1	891	707.607	4.1865	0.119849
arahy.Tifrunner.gnm2.ann1.N29Z6M.1	1329	1145.49	188.611	3.33542
arahy.Tifrunner.gnm2.ann1.324ZN3.1	2328	2144.49	40.9096	0.386436
arahy.Tifrunner.gnm2.ann1.ZBZ102.1	903	719.607	1	0.0281502
arahy.Tifrunner.gnm2.ann1.VGSY7T.1	1050	866.492	0	0
arahy.Tifrunner.gnm2.ann1.MXS7GY.1	339	160.514	134.705	16.9999
arahy.Tifrunner.gnm2.ann1.24SSM1.1	693	509.813	16.0741	0.638692
arahy.Tifrunner.gnm2.ann1.QM6TI7.1	1281	1097.49	3.55299	0.0655796
arahy.Tifrunner.gnm2.ann1.26WQCY.1	849	665.641	6	0.182595
arahy.Tifrunner.gnm2.ann1.TFGA9S.1	666	482.825	0	0
arahy.Tifrunner.gnm2.ann1.KP5LKI.1	996	812.492	57.074	1.42297
arahy.Tifrunner.gnm2.ann1.DT5JRU.1	1242	1058.49	21.9142	0.419386
arahy.Tifrunner.gnm2.ann1.25NBW7.1	1326	1142.49	78	1.38299
arahy.Tifrunner.gnm2.ann1.4HL1MH.1	615	431.893	653.25	30.6394
arahy.Tifrunner.gnm2.ann1.Z77BB1.1	825	641.657	51	1.61007
arahy.Tifrunner.gnm2.ann1.C43PR6.1	690	506.813	54.0343	2.15973
arahy.Tifrunner.gnm2.ann1.PE4KQF.1	1242	1058.49	54.6396	1.04568
arahy.Tifrunner.gnm2.ann1.8V1CUP.1	1260	1076.49	59.1039	1.1122
arahy.Tifrunner.gnm2.ann1.121MI5.1	774	590.688	0	0
arahy.Tifrunner.gnm2.ann1.E7EREU.1	258	89.6255	3	0.678057
arahy.Tifrunner.gnm2.ann1.I0VBSZ.1	333	154.917	0	0
arahy.Tifrunner.gnm2.ann1.S8W2EX.1	252	84.9481	0	0
arahy.Tifrunner.gnm2.ann1.1X0C2C.1	2007	1823.49	7.60616	0.0844964
arahy.Tifrunner.gnm2.ann1.UB3QJP.1	729	545.773	0	0
arahy.Tifrunner.gnm2.ann1.H1LUDS.1	876	692.607	79.6119	2.32845
arahy.Tifrunner.gnm2.ann1.0R956I.1	4785	4601.49	0	0
arahy.Tifrunner.gnm2.ann1.BZ8U3A.1	3285	3101.49	76.857	0.501984
arahy.Tifrunner.gnm2.ann1.D26UBJ.1	2127	1943.49	317.34	3.30764
arahy.Tifrunner.gnm2.ann1.5L8WT2.1	990	806.513	0	0
arahy.Tifrunner.gnm2.ann1.SQ9ID6.1	1293	1109.49	0	0
arahy.Tifrunner.gnm2.ann1.PE3CF6.1	711	527.8	0	0
arahy.Tifrunner.gnm2.ann1.Q1LPYZ.2	480	297.342	0	0
arahy.Tifrunner.gnm2.ann1.EU6ASS.1	1581	1397.49	2.4462	0.0354583
arahy.Tifrunner.gnm2.ann1.97A83C.1	2031	1847.49	108.161	1.18595
arahy.Tifrunner.gnm2.ann1.GZGN8Y.1	1320	1136.49	158.242	2.82053
arahy.Tifrunner.gnm2.ann1.JCCX09.1	957	773.552	6	0.157122
arahy.Tifrunner.gnm2.ann1.ZRDJ5X.1	1533	1349.49	8.07375	0.121194
arahy.Tifrunner.gnm2.ann1.G4K82F.1	216	58.6411	0	0
arahy.Tifrunner.gnm2.ann1.JA012F.1	813	629.657	15	0.482574
arahy.Tifrunner.gnm2.ann1.12ISLR.1	891	707.607	0	0
arahy.Tifrunner.gnm2.ann1.Q4G2HA.1	1725	1541.49	60.2597	0.791886
arahy.Tifrunner.gnm2.ann1.BYNY5R.1	1338	1154.49	36.0027	0.631715
arahy.Tifrunner.gnm2.ann1.BZJ16Q.1	681	497.813	622.523	25.3318
arahy.Tifrunner.gnm2.ann1.1EQ82B.1	291	117.094	1	0.172999
arahy.Tifrunner.gnm2.ann1.MP45AK.1	1620	1436.49	84.9176	1.19749
arahy.Tifrunner.gnm2.ann1.P6YRJD.1	651	467.837	0	0
arahy.Tifrunner.gnm2.ann1.3I2REB.1	717	533.787	0	0
arahy.Tifrunner.gnm2.ann1.41HRQM.1	1332	1148.49	227.251	4.00825
arahy.Tifrunner.gnm2.ann1.8C69TY.1	504	321.196	1	0.0630677
arahy.Tifrunner.gnm2.ann1.G9T3SU.1	1020	836.492	7	0.169517
arahy.Tifrunner.gnm2.ann1.21WID0.1	1185	1001.49	0	0
arahy.Tifrunner.gnm2.ann1.HZWF25.1	3297	3113.49	88.618	0.576569
arahy.Tifrunner.gnm2.ann1.MHQ5U3.1	1065	881.492	3	0.0689413
arahy.Tifrunner.gnm2.ann1.PDEG0B.1	552	369.032	0	0
arahy.Tifrunner.gnm2.ann1.N7XQZF.1	1053	869.492	242.706	5.65446
arahy.Tifrunner.gnm2.ann1.T3L04J.1	498	315.228	0	0
arahy.Tifrunner.gnm2.ann1.DD6N9K.1	450	267.643	0	0
arahy.Tifrunner.gnm2.ann1.V1T1NY.1	405	223.42	4	0.362673
arahy.Tifrunner.gnm2.ann1.D4BTID.2	1053	869.492	5	0.116488
arahy.Tifrunner.gnm2.ann1.3M60GY.1	828	644.657	1.5	0.0471345
arahy.Tifrunner.gnm2.ann1.0G5WTH.1	1476	1292.49	2	0.0313458
arahy.Tifrunner.gnm2.ann1.V9H150.1	231	69.1146	0	0
arahy.Tifrunner.gnm2.ann1.08PUCD.1	594	410.935	0	0
arahy.Tifrunner.gnm2.ann1.XE9EJK.1	630	446.849	1	0.0453332
arahy.Tifrunner.gnm2.ann1.4IR4JS.1	633	449.837	4	0.180128
arahy.Tifrunner.gnm2.ann1.F2WL4X.1	1026	842.492	66.3897	1.59629
arahy.Tifrunner.gnm2.ann1.T5CKSJ.1	1980	1796.49	115.633	1.30386
arahy.Tifrunner.gnm2.ann1.KZXB3X.2	1839	1655.49	167.958	2.05518
arahy.Tifrunner.gnm2.ann1.GL1MLB.1	3585	3401.49	273.635	1.62959
arahy.Tifrunner.gnm2.ann1.BV92JB.1	237	73.5847	0	0
arahy.Tifrunner.gnm2.ann1.RW9HBG.1	798	614.673	0	0
arahy.Tifrunner.gnm2.ann1.1IF95K.1	555	372.023	0	0
arahy.Tifrunner.gnm2.ann1.J06UL8.1_arahy.Tifrunner.gnm2.ann1.NX31P6.1	1293	1109.49	46	0.839866
arahy.Tifrunner.gnm2.ann1.CR3DPP.1	669	485.813	18.77	0.782655
arahy.Tifrunner.gnm2.ann1.D6VJF6.1	663	479.837	0	0
arahy.Tifrunner.gnm2.ann1.S7AN2D.1	1695	1511.49	781.797	10.4777
arahy.Tifrunner.gnm2.ann1.RZZ8M9.1	1347	1163.49	0	0
arahy.Tifrunner.gnm2.ann1.86AC6C.1	1668	1484.49	11.8978	0.162354
arahy.Tifrunner.gnm2.ann1.63A9GQ.1	1518	1334.49	0	0
arahy.Tifrunner.gnm2.ann1.9YIE86.1	369	188.77	1.19076	0.127781
arahy.Tifrunner.gnm2.ann1.GP51Y0.1	879	695.607	1	0.0291214
arahy.Tifrunner.gnm2.ann1.NCU55Y.1	531	348.113	13.6842	0.796299
arahy.Tifrunner.gnm2.ann1.WJ3SQN.2	1761	1577.49	153.473	1.9708
arahy.Tifrunner.gnm2.ann1.R2P9RB.1	1161	977.492	2317.88	48.0345
arahy.Tifrunner.gnm2.ann1.QV8Q6T.1	2475	2291.49	0	0
arahy.Tifrunner.gnm2.ann1.ZX85RL.1	696	512.813	30.0503	1.18704
arahy.Tifrunner.gnm2.ann1.VJNQ2E.1	1422	1238.49	0.0265084	0.000433577
arahy.Tifrunner.gnm2.ann1.EBZQ4K.1	771	587.688	1	0.0344691
arahy.Tifrunner.gnm2.ann1.6HAR6G.1	1548	1364.49	36.6533	0.54415
arahy.Tifrunner.gnm2.ann1.ULT6DJ.1	1590	1406.49	0	0
arahy.Tifrunner.gnm2.ann1.0NF80D.1	276	104.295	0	0
arahy.Tifrunner.gnm2.ann1.ADUG2Q.1	444	261.722	0	0
arahy.Tifrunner.gnm2.ann1.P3E3V7.1	876	692.607	43.2929	1.26621
arahy.Tifrunner.gnm2.ann1.20YP49.1	780	596.688	21	0.712933
arahy.Tifrunner.gnm2.ann1.SQ83HC.1	222	62.7588	12	3.87332
arahy.Tifrunner.gnm2.ann1.62YWNW.1	942	758.552	0	0
arahy.Tifrunner.gnm2.ann1.EHT35G.1	537	354.087	0	0
arahy.Tifrunner.gnm2.ann1.UWF28E.1	429	246.951	49.9535	4.09763
arahy.Tifrunner.gnm2.ann1.ST33QA.1	1308	1124.49	15.4333	0.278023
arahy.Tifrunner.gnm2.ann1.NK9Z7F.1	1104	920.492	60.8583	1.33929
arahy.Tifrunner.gnm2.ann1.85JQ8C.1	3228	3044.49	14	0.0931515
arahy.Tifrunner.gnm2.ann1.VSCY1A.1	5625	5441.49	217.24	0.808722
arahy.Tifrunner.gnm2.ann1.BEZL7V.1	555	372.023	0	0
arahy.Tifrunner.gnm2.ann1.60INJ8.1	1395	1211.49	0	0
arahy.Tifrunner.gnm2.ann1.S7N084.1	237	73.5847	5.365	1.47693
arahy.Tifrunner.gnm2.ann1.4749WV.1	2229	2045.49	11	0.108936
arahy.Tifrunner.gnm2.ann1.86LGQR.1	855	671.625	1	0.0301613
arahy.Tifrunner.gnm2.ann1.L89NVK.1	630	446.849	1	0.0453332
