target_id	length	eff_length	Ahyp_2	Ahyp_2_tpm
arahy.Tifrunner.gnm2.ann1.EZRH7V.1	819	635.94	37.8255	1.0389
arahy.Tifrunner.gnm2.ann1.D59EVQ.1	984	800.849	0	0
arahy.Tifrunner.gnm2.ann1.WIHA4V.1	609	426.02	0	0
arahy.Tifrunner.gnm2.ann1.AXD4AC.1	6711	6527.85	481.778	1.28908
arahy.Tifrunner.gnm2.ann1.NH5KQA.1	3639	3455.85	16.3654	0.082713
arahy.Tifrunner.gnm2.ann1.BU196G.1	498	315.42	2	0.11075
arahy.Tifrunner.gnm2.ann1.S5QGNM.1	1278	1094.85	17.3356	0.27656
arahy.Tifrunner.gnm2.ann1.DL5MW3.1	387	206.295	679.026	57.4911
arahy.Tifrunner.gnm2.ann1.1RT5K2.2	2730	2546.85	153.92	1.05559
arahy.Tifrunner.gnm2.ann1.H21J0D.2	3057	2873.85	18.2757	0.111074
arahy.Tifrunner.gnm2.ann1.FMR35J.1	2976	2792.85	47.6962	0.29829
arahy.Tifrunner.gnm2.ann1.A1WLL6.1	1245	1061.85	434.979	7.15498
arahy.Tifrunner.gnm2.ann1.6V8N23.1	3270	3086.85	1.2301	0.00696032
arahy.Tifrunner.gnm2.ann1.A4B6B0.1	2139	1955.85	42.0794	0.375783
arahy.Tifrunner.gnm2.ann1.42IH8X.2	1464	1280.85	9	0.122729
arahy.Tifrunner.gnm2.ann1.9FBM9V.1	1029	845.849	61.6258	1.27254
arahy.Tifrunner.gnm2.ann1.65T66L.1	297	122.961	0	0
arahy.Tifrunner.gnm2.ann1.Y4J51Z.2	441	258.976	0	0
arahy.Tifrunner.gnm2.ann1.1Y8NUF.1	1569	1385.85	263.281	3.31823
arahy.Tifrunner.gnm2.ann1.96F2EX.1	459	276.753	299.92	18.9285
arahy.Tifrunner.gnm2.ann1.721SP0.1	2694	2510.85	0	0
arahy.Tifrunner.gnm2.ann1.PK5MX9.1	447	264.898	0	0
arahy.Tifrunner.gnm2.ann1.FNBU82.1	2208	2024.85	38.6459	0.33336
arahy.Tifrunner.gnm2.ann1.QFF52I.1	918	734.874	0	0
arahy.Tifrunner.gnm2.ann1.B7IFRJ.1	288	115.093	0	0
arahy.Tifrunner.gnm2.ann1.WYH7K2.1	615	432.005	102.784	4.15566
arahy.Tifrunner.gnm2.ann1.VUGA5D.1	2514	2330.85	9.50571	0.0712318
arahy.Tifrunner.gnm2.ann1.JU0NWU.1	1362	1178.85	4	0.0592659
arahy.Tifrunner.gnm2.ann1.I3AU87.2	1272	1088.85	167.82	2.69203
arahy.Tifrunner.gnm2.ann1.XD58IC.1	1485	1301.85	217.022	2.9117
arahy.Tifrunner.gnm2.ann1.09LR4A.1	2151	1967.85	90.284	0.80135
arahy.Tifrunner.gnm2.ann1.A895H6.1	471	288.649	13	0.78664
arahy.Tifrunner.gnm2.ann1.XTE2M1.1	369	188.999	4.4959	0.415489
arahy.Tifrunner.gnm2.ann1.QE9Y4I.1	327	149.838	2.39863	0.279605
arahy.Tifrunner.gnm2.ann1.QQ7287.1	738	554.959	0	0
arahy.Tifrunner.gnm2.ann1.R3FSDD.1	933	749.874	12	0.279509
arahy.Tifrunner.gnm2.ann1.DF1MTK.1	912	728.874	99.0936	2.37463
arahy.Tifrunner.gnm2.ann1.V1PJFK.1	543	360.252	0	0
arahy.Tifrunner.gnm2.ann1.ZQ0U08.1	1371	1187.85	44.708	0.657396
arahy.Tifrunner.gnm2.ann1.TUNW8N.1	3000	2816.85	9.81818	0.0608794
arahy.Tifrunner.gnm2.ann1.ZHV6CG.1	2367	2183.85	16	0.127968
arahy.Tifrunner.gnm2.ann1.YDQ82R.1	1413	1229.85	172.963	2.45643
arahy.Tifrunner.gnm2.ann1.BKVR43.1	483	300.503	0	0
arahy.Tifrunner.gnm2.ann1.93VXD5.1	303	128.304	1	0.136133
arahy.Tifrunner.gnm2.ann1.IJN1JI.1	1269	1085.85	23.9436	0.385143
arahy.Tifrunner.gnm2.ann1.22AMRS.1	909	725.874	2891.47	69.5761
arahy.Tifrunner.gnm2.ann1.CMI3DX.1	537	354.264	20	0.986066
arahy.Tifrunner.gnm2.ann1.8K0ZU0.1	1224	1040.85	0	0
arahy.Tifrunner.gnm2.ann1.R0SDX6.1	1845	1661.85	35.0299	0.368172
arahy.Tifrunner.gnm2.ann1.9Y4GVD.1	708	524.959	28.5091	0.948554
arahy.Tifrunner.gnm2.ann1.U6L591.1	1167	983.849	693.742	12.3161
arahy.Tifrunner.gnm2.ann1.HS5100.1	1047	863.849	0	0
arahy.Tifrunner.gnm2.ann1.65IBAG.1	1632	1448.85	0	0
arahy.Tifrunner.gnm2.ann1.N9KY97.1	1719	1535.85	15.5303	0.176617
arahy.Tifrunner.gnm2.ann1.RE315M.2	198	46.6656	0	0
arahy.Tifrunner.gnm2.ann1.ZL8RP9.1	534	351.264	48	2.38677
arahy.Tifrunner.gnm2.ann1.KR4RW2.1	336	158.081	0	0
arahy.Tifrunner.gnm2.ann1.87R3Z9.1_arahy.Tifrunner.gnm2.ann1.EWS3UP.1	435	253.096	5	0.345055
arahy.Tifrunner.gnm2.ann1.BZC6S9.1_arahy.Tifrunner.gnm2.ann1.JA6ACH.1	777	593.94	0	0
arahy.Tifrunner.gnm2.ann1.98NF3L.1	255	87.7168	0	0
arahy.Tifrunner.gnm2.ann1.8IP52C.1	1479	1295.85	56.1389	0.756681
arahy.Tifrunner.gnm2.ann1.3KE8SU.1	420	238.308	0	0
arahy.Tifrunner.gnm2.ann1.SWM3ME.1	711	527.959	7	0.23158
arahy.Tifrunner.gnm2.ann1.JM622P.1	372	191.852	0	0
arahy.Tifrunner.gnm2.ann1.WL6NYT.1	429	247.163	23.6842	1.67371
arahy.Tifrunner.gnm2.ann1.5M1T04.1	1353	1169.85	37.3077	0.557021
arahy.Tifrunner.gnm2.ann1.V574CD.1	639	455.976	500.37	19.1669
arahy.Tifrunner.gnm2.ann1.TSL19N.1	1935	1751.85	52.5694	0.52413
arahy.Tifrunner.gnm2.ann1.CDCU9R.1	1647	1463.85	0	0
arahy.Tifrunner.gnm2.ann1.DSJP0L.1	375	194.806	0	0
arahy.Tifrunner.gnm2.ann1.RNL9EZ.1	747	563.959	17.0625	0.528443
arahy.Tifrunner.gnm2.ann1.LWQV1C.1_arahy.Tifrunner.gnm2.ann1.P4XZCB.1	840	656.919	379.634	10.0938
arahy.Tifrunner.gnm2.ann1.7I6F51.1	222	62.8847	0	0
arahy.Tifrunner.gnm2.ann1.8EK9UN.1	843	659.919	3	0.0794025
arahy.Tifrunner.gnm2.ann1.5IVJ41.1	591	408.048	5.51361	0.236009
arahy.Tifrunner.gnm2.ann1.TQ9G2A.1	1308	1124.85	3.35486	0.0520935
arahy.Tifrunner.gnm2.ann1.GLFE0R.1	1401	1217.85	52.8178	0.757512
arahy.Tifrunner.gnm2.ann1.QD1ITD.1	501	318.41	4.5409	0.249091
arahy.Tifrunner.gnm2.ann1.99PJJG.1	1737	1553.85	36.7158	0.412712
arahy.Tifrunner.gnm2.ann1.FCT25S.1	756	572.94	0	0
arahy.Tifrunner.gnm2.ann1.QH65V6.1	468	285.697	0	0
arahy.Tifrunner.gnm2.ann1.XBG8XU.1	1068	884.849	0	0
arahy.Tifrunner.gnm2.ann1.ID2I7H.1	645	461.976	18.0037	0.680683
arahy.Tifrunner.gnm2.ann1.B3UXS8.1	423	241.236	6.16623	0.446459
arahy.Tifrunner.gnm2.ann1.EEZ4Y8.1	2187	2003.85	5.21827	0.0454846
arahy.Tifrunner.gnm2.ann1.K71LSV.1	600	417.034	0	0
arahy.Tifrunner.gnm2.ann1.VKT26L.1	558	375.178	1	0.046555
arahy.Tifrunner.gnm2.ann1.4Q4EL1.1	594	411.048	2	0.0849848
arahy.Tifrunner.gnm2.ann1.V4RAWB.1	1062	878.849	0	0
arahy.Tifrunner.gnm2.ann1.TW5YT9.1	1500	1316.85	2	0.0265276
arahy.Tifrunner.gnm2.ann1.G6H2NL.1	591	408.048	0	0
arahy.Tifrunner.gnm2.ann1.UA3R8A.1	1647	1463.85	6.23144	0.0743525
arahy.Tifrunner.gnm2.ann1.FCSG49.1	1089	905.849	58.5953	1.12982
arahy.Tifrunner.gnm2.ann1.QT7BNH.1	1500	1316.85	28.5167	0.378239
arahy.Tifrunner.gnm2.ann1.VETR4L.1	1077	893.849	0	0
arahy.Tifrunner.gnm2.ann1.68WIDH.1	1590	1406.85	37.2	0.461848
arahy.Tifrunner.gnm2.ann1.ZTQ30L.1	276	104.865	0	0
arahy.Tifrunner.gnm2.ann1.WU27AT.1	681	497.976	0	0
arahy.Tifrunner.gnm2.ann1.AJP7R9.1	5622	5438.85	299.798	0.962776
arahy.Tifrunner.gnm2.ann1.N09E78.1	1476	1292.85	200.257	2.70547
arahy.Tifrunner.gnm2.ann1.WXC194.1	855	671.874	43.342	1.12674
arahy.Tifrunner.gnm2.ann1.HU2V9F.1	1461	1277.85	72.7823	0.994831
arahy.Tifrunner.gnm2.ann1.0DN2NX.1	780	596.94	188.148	5.50518
arahy.Tifrunner.gnm2.ann1.QPSB5Y.1	942	758.874	0	0
arahy.Tifrunner.gnm2.ann1.J7LX5I.1	1164	980.849	31	0.55203
arahy.Tifrunner.gnm2.ann1.L27P26.1	1986	1802.85	154.976	1.50144
arahy.Tifrunner.gnm2.ann1.2UV3PU.1	1686	1502.85	0	0
arahy.Tifrunner.gnm2.ann1.T8BZ0X.1	699	515.959	0	0
arahy.Tifrunner.gnm2.ann1.0XE69C.1	414	232.403	10.9708	0.824519
arahy.Tifrunner.gnm2.ann1.G48QZZ.1	1056	872.849	0	0
arahy.Tifrunner.gnm2.ann1.D82R4K.1	420	238.308	36	2.63856
arahy.Tifrunner.gnm2.ann1.HM2HLZ.1	1290	1106.85	49.4813	0.780829
arahy.Tifrunner.gnm2.ann1.WAX40B.2	444	261.933	6.67709	0.445246
arahy.Tifrunner.gnm2.ann1.6U5XAJ.1	3651	3467.85	0	0
arahy.Tifrunner.gnm2.ann1.9Z3H1P.1	726	542.959	1	0.0321689
arahy.Tifrunner.gnm2.ann1.42P036.1	498	315.42	0	0
arahy.Tifrunner.gnm2.ann1.U204L7.1	549	366.252	0	0
arahy.Tifrunner.gnm2.ann1.8N3EDT.1	1383	1199.85	1238.65	18.0312
arahy.Tifrunner.gnm2.ann1.Z7PTT4.1	315	139.001	2	0.251313
arahy.Tifrunner.gnm2.ann1.4TMU9W.1	1113	929.849	0	0
arahy.Tifrunner.gnm2.ann1.FWR109.1	462	279.725	1	0.0624412
arahy.Tifrunner.gnm2.ann1.Q4JJK1.1	1383	1199.85	0	0
arahy.Tifrunner.gnm2.ann1.AFV8NH.2	606	423.034	0	0
arahy.Tifrunner.gnm2.ann1.I8M745.1_arahy.Tifrunner.gnm2.ann1.L94IR5.1	387	206.295	326	27.6015
arahy.Tifrunner.gnm2.ann1.V2LZHF.1	927	743.874	0	0
arahy.Tifrunner.gnm2.ann1.Q53A11.1	450	267.862	0	0
arahy.Tifrunner.gnm2.ann1.U3C5QR.1	1137	953.849	0	0
arahy.Tifrunner.gnm2.ann1.6ST5A0.1	2271	2087.85	0	0
arahy.Tifrunner.gnm2.ann1.X8VFTB.1	672	488.976	0	0
arahy.Tifrunner.gnm2.ann1.K5TUWL.1	1257	1073.85	87.8084	1.42822
arahy.Tifrunner.gnm2.ann1.FZYM2W.1	1923	1739.85	0	0
arahy.Tifrunner.gnm2.ann1.ENRJ0V.1	357	177.654	68	6.68553
arahy.Tifrunner.gnm2.ann1.0UZT5Y.1	1926	1742.85	25.8	0.258561
arahy.Tifrunner.gnm2.ann1.NH8LJ7.1	465	282.716	1.00739	0.0622371
arahy.Tifrunner.gnm2.ann1.W71BFG.1	1176	992.849	1510.75	26.5774
arahy.Tifrunner.gnm2.ann1.QI9TW4.1	504	321.41	10	0.54343
arahy.Tifrunner.gnm2.ann1.IA583T.1	435	253.096	9	0.621098
arahy.Tifrunner.gnm2.ann1.GQW313.1	2262	2078.85	0.2334	0.00196101
arahy.Tifrunner.gnm2.ann1.HJ0ARX.1	1299	1115.85	2	0.031306
arahy.Tifrunner.gnm2.ann1.PI3BER.1	1161	977.849	0	0
arahy.Tifrunner.gnm2.ann1.87K6D4.2	1215	1031.85	0	0
arahy.Tifrunner.gnm2.ann1.T9W1WX.1	1083	899.849	0	0
arahy.Tifrunner.gnm2.ann1.LQ935E.1	3924	3740.85	213.608	0.997355
arahy.Tifrunner.gnm2.ann1.9G159B.1	2202	2018.85	241.456	2.089
arahy.Tifrunner.gnm2.ann1.B35230.1_arahy.Tifrunner.gnm2.ann1.QU4087.1	1176	992.849	114	2.00551
arahy.Tifrunner.gnm2.ann1.VF87J9.1	1614	1430.85	12.0692	0.147329
arahy.Tifrunner.gnm2.ann1.LNEK2H.1	915	731.874	17.2727	0.412219
arahy.Tifrunner.gnm2.ann1.R92L2M.1	723	539.959	7.64501	0.247298
arahy.Tifrunner.gnm2.ann1.236ESJ.2	1248	1064.85	29.8565	0.489727
arahy.Tifrunner.gnm2.ann1.5G9HQY.1	1065	881.849	0	0
arahy.Tifrunner.gnm2.ann1.U6UPFE.1	1668	1484.85	20.4724	0.240818
arahy.Tifrunner.gnm2.ann1.I5B2UF.1_arahy.Tifrunner.gnm2.ann1.MHX50Y.1	786	602.94	0	0
arahy.Tifrunner.gnm2.ann1.5SGN01.1	297	122.961	0	0
arahy.Tifrunner.gnm2.ann1.HJ5J7F.1	1773	1589.85	114.857	1.26184
arahy.Tifrunner.gnm2.ann1.503TH3.1	2505	2321.85	142.376	1.07104
arahy.Tifrunner.gnm2.ann1.QB55VK.1	873	689.874	160.417	4.06146
arahy.Tifrunner.gnm2.ann1.7LC16L.1	234	71.5811	0	0
arahy.Tifrunner.gnm2.ann1.LT27CW.1	135	16.9854	0	0
arahy.Tifrunner.gnm2.ann1.U64AY7.1	846	662.919	35.0857	0.924429
arahy.Tifrunner.gnm2.ann1.ETCQ8Z.1	1635	1451.85	29.0889	0.349953
arahy.Tifrunner.gnm2.ann1.MMR742.1	465	282.716	9	0.556026
arahy.Tifrunner.gnm2.ann1.QBT4P1.1	315	139.001	0	0
arahy.Tifrunner.gnm2.ann1.YH4NKV.1	426	244.187	0	0
arahy.Tifrunner.gnm2.ann1.YEIN47.1	1647	1463.85	241.821	2.88536
arahy.Tifrunner.gnm2.ann1.MH5UBF.2	1386	1202.85	22.8776	0.332202
arahy.Tifrunner.gnm2.ann1.BF7HNV.1	894	710.874	175.633	4.31537
arahy.Tifrunner.gnm2.ann1.Z8M7EL.1	204	50.4999	0	0
arahy.Tifrunner.gnm2.ann1.PT01GP.1	345	166.507	174.022	18.2547
arahy.Tifrunner.gnm2.ann1.0BQ7G9.1	1506	1322.85	0	0
arahy.Tifrunner.gnm2.ann1.I16N60.1	2409	2225.85	3	0.0235412
arahy.Tifrunner.gnm2.ann1.C5Z0KU.1	2310	2126.85	0	0
arahy.Tifrunner.gnm2.ann1.A8RGCZ.1	1224	1040.85	0	0
arahy.Tifrunner.gnm2.ann1.W2YUTZ.2	1572	1388.85	19	0.238947
arahy.Tifrunner.gnm2.ann1.KSCZ0Y.1	96	11.1765	0	0
arahy.Tifrunner.gnm2.ann1.1JKN9R.1	459	276.753	0	0
arahy.Tifrunner.gnm2.ann1.EQQ960.1	807	623.94	0	0
arahy.Tifrunner.gnm2.ann1.46UCAK.1	252	85.3036	0	0
arahy.Tifrunner.gnm2.ann1.0Z1YQG.1	2577	2393.85	95.8389	0.699276
arahy.Tifrunner.gnm2.ann1.QPVZ86.1	978	794.849	0	0
arahy.Tifrunner.gnm2.ann1.U25A6K.1	1749	1565.85	24.9483	0.278287
arahy.Tifrunner.gnm2.ann1.C21L6K.1	618	435.005	0	0
arahy.Tifrunner.gnm2.ann1.U8TZLL.1	753	569.94	87.4727	2.68069
arahy.Tifrunner.gnm2.ann1.F5ZUXP.1	504	321.41	0	0
arahy.Tifrunner.gnm2.ann1.BDV2LV.1	1545	1361.85	17.5632	0.225256
arahy.Tifrunner.gnm2.ann1.YR9HNH.1	603	420.034	7.3263	0.304652
arahy.Tifrunner.gnm2.ann1.A09QMR.1	1674	1490.85	3	0.0351472
arahy.Tifrunner.gnm2.ann1.QEX5C0.1	1566	1382.85	0	0
arahy.Tifrunner.gnm2.ann1.ZI8BLB.1	612	429.02	4	0.162849
arahy.Tifrunner.gnm2.ann1.AL4TLG.1	1587	1403.85	0	0
arahy.Tifrunner.gnm2.ann1.568RE3.1	900	716.874	144.669	3.52482
arahy.Tifrunner.gnm2.ann1.71JV2D.1_arahy.Tifrunner.gnm2.ann1.L043MH.1	246	80.649	176.062	38.1302
arahy.Tifrunner.gnm2.ann1.6P4JRH.1_arahy.Tifrunner.gnm2.ann1.7JI950.1	366	186.151	8	0.750634
arahy.Tifrunner.gnm2.ann1.X2SP28.1	240	76.0306	0	0
arahy.Tifrunner.gnm2.ann1.CQ9Q2Z.1	417	235.363	0	0
arahy.Tifrunner.gnm2.ann1.5BX78X.1	459	276.753	0	0
arahy.Tifrunner.gnm2.ann1.90E6RV.1	1803	1619.85	0	0
arahy.Tifrunner.gnm2.ann1.E51YXR.1	300	125.609	1.73076	0.240667
arahy.Tifrunner.gnm2.ann1.R1I8D9.1	936	752.874	88.0834	2.0435
arahy.Tifrunner.gnm2.ann1.PR32JD.1	579	396.088	0	0
arahy.Tifrunner.gnm2.ann1.PI1FXK.1	834	650.919	234.777	6.29987
arahy.Tifrunner.gnm2.ann1.U9XH78.1	1161	977.849	0	0
arahy.Tifrunner.gnm2.ann1.N83A6V.1	1173	989.849	20.2068	0.356558
arahy.Tifrunner.gnm2.ann1.50C79E.1	204	50.4999	0	0
arahy.Tifrunner.gnm2.ann1.FX5SIN.1	549	366.252	0	0
arahy.Tifrunner.gnm2.ann1.26E0CL.1	219	60.7664	0	0
arahy.Tifrunner.gnm2.ann1.KPAX6K.1	240	76.0306	20.9777	4.81918
arahy.Tifrunner.gnm2.ann1.TSV1ZH.2	1242	1058.85	243.193	4.01162
arahy.Tifrunner.gnm2.ann1.ND79ZZ.1	1398	1214.85	118.043	1.69715
arahy.Tifrunner.gnm2.ann1.HG1CGX.1	918	734.874	411.328	9.77638
arahy.Tifrunner.gnm2.ann1.V2TLG0.1	1977	1793.85	5	0.0486841
arahy.Tifrunner.gnm2.ann1.MX9883.1	1170	986.849	0	0
arahy.Tifrunner.gnm2.ann1.KT0WW2.1	438	256.036	121.348	8.27818
arahy.Tifrunner.gnm2.ann1.YNET3T.1	828	644.919	24	0.649994
arahy.Tifrunner.gnm2.ann1.I4880T.1	741	557.959	116.169	3.63658
arahy.Tifrunner.gnm2.ann1.CR9T9Z.1	411	229.464	0	0
arahy.Tifrunner.gnm2.ann1.PGH5QY.1	207	52.5775	0	0
arahy.Tifrunner.gnm2.ann1.GVJC4J.1	1023	839.849	120.88	2.51395
arahy.Tifrunner.gnm2.ann1.TS08QV.1	402	220.667	0	0
arahy.Tifrunner.gnm2.ann1.NR3S8D.1	612	429.02	28	1.13995
arahy.Tifrunner.gnm2.ann1.PS1AJ7.1	1335	1151.85	0	0
arahy.Tifrunner.gnm2.ann1.KKW1YJ.1	339	160.874	0	0
arahy.Tifrunner.gnm2.ann1.SP6TSB.1	684	500.976	15	0.522971
arahy.Tifrunner.gnm2.ann1.TCGB66.1	1221	1037.85	343	5.77249
arahy.Tifrunner.gnm2.ann1.XFX8LJ.1	318	141.672	0	0
arahy.Tifrunner.gnm2.ann1.08RSMA.1_arahy.Tifrunner.gnm2.ann1.CDI55T.1	1995	1811.85	0	0
arahy.Tifrunner.gnm2.ann1.AU03DZ.1	534	351.264	0	0
arahy.Tifrunner.gnm2.ann1.EL834L.1	2502	2318.85	181.382	1.36623
arahy.Tifrunner.gnm2.ann1.IM3547.1	969	785.849	24.5201	0.544988
arahy.Tifrunner.gnm2.ann1.V739AW.1	1170	986.849	0.5	0.00884958
arahy.Tifrunner.gnm2.ann1.P0FE7Q.1	1593	1409.85	9	0.1115
arahy.Tifrunner.gnm2.ann1.GC19V0.1	3117	2933.85	24.5318	0.146048
arahy.Tifrunner.gnm2.ann1.KW5NHF.1	2166	1982.85	355.565	3.13208
arahy.Tifrunner.gnm2.ann1.W4KKVA.1	828	644.919	0	0
arahy.Tifrunner.gnm2.ann1.BKNL7R.1	240	76.0306	0	0
arahy.Tifrunner.gnm2.ann1.F7FICR.1	585	402.074	111.595	4.84778
arahy.Tifrunner.gnm2.ann1.B833GN.1	603	420.034	0	0
arahy.Tifrunner.gnm2.ann1.P6QIT2.1_arahy.Tifrunner.gnm2.ann1.UK8PK2.1	3633	3449.85	71.096	0.359955
arahy.Tifrunner.gnm2.ann1.16MNR3.1_arahy.Tifrunner.gnm2.ann1.HF8X40.1	327	149.838	304.485	35.4934
arahy.Tifrunner.gnm2.ann1.UZB4HH.1	1203	1019.85	0	0
arahy.Tifrunner.gnm2.ann1.7V2LAA.1	1161	977.849	22.5	0.401896
arahy.Tifrunner.gnm2.ann1.GLQ651.1	858	674.874	86.8962	2.24896
arahy.Tifrunner.gnm2.ann1.M2AJRY.2	1419	1235.85	344.017	4.86203
arahy.Tifrunner.gnm2.ann1.66YQP5.1	1317	1133.85	118.36	1.82327
arahy.Tifrunner.gnm2.ann1.PG6D45.1	1503	1319.85	0	0
arahy.Tifrunner.gnm2.ann1.EU6W4P.1	3021	2837.85	0	0
arahy.Tifrunner.gnm2.ann1.K6DLXL.1	666	482.976	33.0233	1.19426
arahy.Tifrunner.gnm2.ann1.27E6QC.1	762	578.94	31	0.935258
arahy.Tifrunner.gnm2.ann1.3ZT5WL.1	171	31.9739	1	0.546271
arahy.Tifrunner.gnm2.ann1.YVY8FL.1	891	707.874	3	0.0740233
arahy.Tifrunner.gnm2.ann1.1V3BQG.1	1284	1100.85	21.8121	0.346077
arahy.Tifrunner.gnm2.ann1.28YW2N.1	201	48.5326	0	0
arahy.Tifrunner.gnm2.ann1.M32WB3.1	1119	935.849	0	0
arahy.Tifrunner.gnm2.ann1.N01QY3.1	1530	1346.85	9	0.116715
arahy.Tifrunner.gnm2.ann1.CX15YK.1	3024	2840.85	107.948	0.663694
arahy.Tifrunner.gnm2.ann1.X9ULGB.2	333	155.321	0	0
arahy.Tifrunner.gnm2.ann1.M8HB72.1	1956	1772.85	3	0.0295565
arahy.Tifrunner.gnm2.ann1.3X96H9.1_arahy.Tifrunner.gnm2.ann1.H9TBH9.1	492	309.462	9.004	0.508196
arahy.Tifrunner.gnm2.ann1.U6965R.1	1521	1337.85	0	0
arahy.Tifrunner.gnm2.ann1.74LVMP.1	1875	1691.85	0	0
arahy.Tifrunner.gnm2.ann1.3469MM.1	2100	1916.85	57.3495	0.52257
arahy.Tifrunner.gnm2.ann1.TTX9EL.1	339	160.874	0	0
arahy.Tifrunner.gnm2.ann1.U4SMFG.1	273	102.305	0	0
arahy.Tifrunner.gnm2.ann1.H6JZ6S.1	1410	1226.85	160.74	2.28842
arahy.Tifrunner.gnm2.ann1.JS3HL2.1	999	815.849	25.4201	0.544216
arahy.Tifrunner.gnm2.ann1.ZRI07H.1	222	62.8847	0	0
arahy.Tifrunner.gnm2.ann1.VN7VM2.1	1959	1775.85	84.8571	0.834614
arahy.Tifrunner.gnm2.ann1.KVH5PD.1	1521	1337.85	79	1.03139
arahy.Tifrunner.gnm2.ann1.10AJ2C.1	354	174.899	0	0
arahy.Tifrunner.gnm2.ann1.QWAF11.1	1008	824.849	0	0
arahy.Tifrunner.gnm2.ann1.JNS4CJ.2	3420	3236.85	25.9667	0.140119
arahy.Tifrunner.gnm2.ann1.97J55U.1	264	94.9262	0	0
arahy.Tifrunner.gnm2.ann1.347VPH.1	852	668.874	0	0
arahy.Tifrunner.gnm2.ann1.XUN6R5.1	1263	1079.85	4	0.0646994
arahy.Tifrunner.gnm2.ann1.TQQ1ST.1	2145	1961.85	0	0
arahy.Tifrunner.gnm2.ann1.3GP07U.1	2178	1994.85	92.7439	0.812042
arahy.Tifrunner.gnm2.ann1.91ILIR.1	2259	2075.85	45.5603	0.383349
arahy.Tifrunner.gnm2.ann1.3SBY8X.1	519	336.345	51.9428	2.69739
arahy.Tifrunner.gnm2.ann1.02NPIP.1	453	270.817	2	0.12899
arahy.Tifrunner.gnm2.ann1.F01EC9.2	456	273.772	5.45062	0.347745
arahy.Tifrunner.gnm2.ann1.IF0A72.1	1098	914.849	13.0455	0.249066
arahy.Tifrunner.gnm2.ann1.X554XP.1	1374	1190.85	27.72	0.406574
arahy.Tifrunner.gnm2.ann1.Q1J1HJ.1	1257	1073.85	25.7143	0.418249
arahy.Tifrunner.gnm2.ann1.3Y49AF.1	954	770.849	0	0
arahy.Tifrunner.gnm2.ann1.LTXE73.1	1236	1052.85	0	0
arahy.Tifrunner.gnm2.ann1.AMD511.1	267	97.281	50.3406	9.03844
arahy.Tifrunner.gnm2.ann1.HC597B.1	987	803.849	0	0
arahy.Tifrunner.gnm2.ann1.KFP2BM.1	1278	1094.85	41.2017	0.6573
arahy.Tifrunner.gnm2.ann1.VNQJ6T.1	411	229.464	13.2309	1.00711
arahy.Tifrunner.gnm2.ann1.Z2DAXP.1	1107	923.849	28.7665	0.543863
arahy.Tifrunner.gnm2.ann1.ITE58K.1	1233	1049.85	0	0
arahy.Tifrunner.gnm2.ann1.RZ8KW2.1	459	276.753	0	0
arahy.Tifrunner.gnm2.ann1.M4LE0B.1	831	647.919	3.18089	0.0857495
arahy.Tifrunner.gnm2.ann1.7R7SHJ.1	1155	971.849	1.0449	0.0187793
arahy.Tifrunner.gnm2.ann1.TA9RGY.1	927	743.874	2.66547	0.062586
arahy.Tifrunner.gnm2.ann1.QKP2RW.1	654	470.976	0	0
arahy.Tifrunner.gnm2.ann1.H6TY1V.1	1209	1025.85	0	0
arahy.Tifrunner.gnm2.ann1.L6Y1E3.1	1830	1646.85	61	0.646963
arahy.Tifrunner.gnm2.ann1.BDP107.2	2274	2090.85	63.2596	0.528454
arahy.Tifrunner.gnm2.ann1.2WG9BE.1	1104	920.849	439.535	8.33697
arahy.Tifrunner.gnm2.ann1.N7QM32.1	741	557.959	73.3852	2.29726
arahy.Tifrunner.gnm2.ann1.7APH84.1	942	758.874	417.584	9.61118
arahy.Tifrunner.gnm2.ann1.VF62LV.1	678	494.976	0	0
arahy.Tifrunner.gnm2.ann1.F1RNW4.2	771	587.94	74.8739	2.22434
arahy.Tifrunner.gnm2.ann1.LSW17J.1	1185	1001.85	12.6742	0.220964
arahy.Tifrunner.gnm2.ann1.D1NLS5.1	819	635.94	0	0
arahy.Tifrunner.gnm2.ann1.VU08LY.1	1158	974.849	139	2.49047
arahy.Tifrunner.gnm2.ann1.G9AJXB.1	219	60.7664	0	0
arahy.Tifrunner.gnm2.ann1.TBD9DX.1	1419	1235.85	102.563	1.44954
arahy.Tifrunner.gnm2.ann1.2IG2A1.1	2235	2051.85	50.3605	0.428695
arahy.Tifrunner.gnm2.ann1.A3XBU4.1	465	282.716	0	0
arahy.Tifrunner.gnm2.ann1.CRBZ62.1	897	713.874	5.08275	0.12436
arahy.Tifrunner.gnm2.ann1.NYL5F5.1	609	426.02	10.5767	0.433635
arahy.Tifrunner.gnm2.ann1.06HUX3.1	2205	2021.85	786.925	6.7981
arahy.Tifrunner.gnm2.ann1.67HPDN.1	936	752.874	219.716	5.09734
arahy.Tifrunner.gnm2.ann1.32D49K.1	342	163.709	8	0.853534
arahy.Tifrunner.gnm2.ann1.VJWZ4U.1	1044	860.849	19.7037	0.399783
arahy.Tifrunner.gnm2.ann1.89A9VD.1	1878	1694.85	1	0.0103056
arahy.Tifrunner.gnm2.ann1.P11UPH.1	1944	1760.85	63.0789	0.625699
arahy.Tifrunner.gnm2.ann1.6Y289T.1	549	366.252	0	0
