target_id	length	eff_length	Cq_6	Cq_6_tpm
AUR62000933	957	774.213	118.984	2.00133
AUR62041135	1863	1680.18	286.765	2.22261
AUR62002882	864	681.313	95	1.81581
AUR62013155	1548	1365.18	1219.37	11.6315
AUR62000900	978	795.197	181	2.96412
AUR62019574	1725	1542.18	59	0.498206
AUR62017977	1728	1545.18	49	0.412961
AUR62000561	363	184.928	0	0
AUR62038316	930	747.243	85.6489	1.49263
AUR62019596	2400	2217.18	23.2464	0.136536
AUR62028133	1023	840.181	23	0.35649
AUR62022128	1863	1680.18	215.537	1.67055
AUR62024222	336	159.694	0	0
AUR62032822	567	384.693	59	1.99724
AUR62009575	2778	2595.18	67	0.336201
AUR62040639	300	127.255	18	1.84201
AUR62004009	1179	996.181	19.6129	0.256387
AUR62010634	3150	2967.18	46.6798	0.204869
AUR62041301	477	295.371	0	0
AUR62043560	201	49.7065	0	0
AUR62030710	654	471.546	0	0
AUR62035282	2088	1905.18	876.878	5.9937
AUR62007087	1821	1638.18	2.12504	0.0168926
AUR62022347	1632	1449.18	68.4364	0.614974
AUR62008125	285	114.204	0	0
AUR62008111	843	660.313	0	0
AUR62042041	3048	2865.18	426.796	1.93981
AUR62010026	432	251.24	22.8	1.18178
AUR62000873	1194	1011.18	7	0.0901491
AUR62022651	1617	1434.18	28	0.254241
AUR62005987	1020	837.181	158.812	2.47034
AUR62025939	1239	1056.18	8	0.0986379
AUR62036980	1080	897.181	0	0
AUR62036899	672	489.517	1521.32	40.4712
AUR62002242	1089	906.181	83	1.19277
AUR62030902	1284	1101.18	84	0.993374
AUR62005047	993	810.181	0	0
AUR62014423	2256	2073.18	183.083	1.15001
AUR62014206	789	606.389	48.7333	1.04657
AUR62036271	657	474.537	12	0.329309
AUR62036378	1467	1284.18	6	0.0608439
AUR62030089	1341	1158.18	137.079	1.5413
AUR62004895	1722	1539.18	125	1.05758
AUR62006939	2442	2259.18	0	0
AUR62014871	2985	2802.18	99.4742	0.462281
AUR62012593	2028	1845.18	35	0.247014
AUR62011770	750	567.412	100.956	2.31699
AUR62026589	1806	1623.18	0	0
AUR62042985	3361	3178.18	139.891	0.573196
AUR62030417	636	453.555	0	0
AUR62040358	534	351.907	111.442	4.12395
AUR62024031	2463	2280.18	69.7068	0.398105
AUR62019529	2130	1947.18	4	0.0267514
AUR62007341	666	483.527	116.416	3.13532
AUR62012222	858	675.313	2956.17	57.0055
AUR62006996	2493	2310.18	176.846	0.996879
AUR62001293	1311	1128.18	534.978	6.17517
AUR62027705	738	555.435	105	2.46178
AUR62006195	288	116.77	0	0
AUR62007483	1431	1248.18	231.453	2.41478
AUR62040783	780	597.389	0	0
AUR62025843	1977	1794.18	69.9561	0.507752
AUR62038081	3666	3483.18	15	0.0560799
AUR62008949	1158	975.181	3	0.0400616
AUR62038955	2442	2259.18	107.014	0.616855
AUR62041741	810	627.377	387.724	8.04797
AUR62032819	975	792.213	53.1061	0.872961
AUR62028363	1173	990.181	243.191	3.19835
AUR62025124	1197	1014.18	36.7703	0.472143
AUR62024298	1299	1116.18	214.194	2.49899
AUR62019906	804	621.377	3	0.0628722
AUR62030560	996	813.181	30.9536	0.495697
AUR62019445	1425	1242.18	152.868	1.60259
AUR62019370	432	251.24	1	0.0518326
AUR62032007	1113	930.181	0	0
AUR62028405	1122	939.181	0	0
AUR62026825	1290	1107.18	33.5704	0.394849
AUR62020116	432	251.24	60	3.10995
AUR62026233	1932	1749.18	0	0
AUR62007039	2238	2055.18	49.5932	0.314242
AUR62026599	2700	2517.18	71.2676	0.368697
AUR62011492	525	342.969	0	0
AUR62027623	702	519.477	48	1.20328
AUR62027361	1143	960.181	11	0.149187
AUR62004719	1131	948.181	2	0.0274682
AUR62009629	939	756.213	0	0
AUR62037703	1605	1422.18	19	0.173977
AUR62026899	1143	960.181	1	0.0135625
AUR62010058	432	251.24	36.75	1.90485
AUR62003511	789	606.389	344.627	7.401
AUR62022958	1014	831.181	0	0
AUR62032112	1602	1419.18	0	0
AUR62000899	1665	1482.18	0	0
AUR62042573	2286	2103.18	3	0.0185753
AUR62019167	759	576.412	27	0.60999
AUR62031980	363	184.928	1.94734	0.137129
AUR62002574	3129	2946.18	6.11218	0.0270165
AUR62034873	702	519.477	0	0
AUR62044272	1524	1341.18	78.8084	0.765204
AUR62007768	2361	2178.18	10.2511	0.0612869
AUR62036986	690	507.487	34	0.87246
AUR62031976	921	738.243	3	0.0529193
AUR62020643	585	402.623	0	0
AUR62006976	465	283.545	133.746	6.14257
AUR62009874	1581	1398.18	0	0
AUR62000190	1962	1779.18	0	0
AUR62023684	1233	1050.18	126.403	1.56742
AUR62034214	579	396.623	0	0
AUR62029477	513	331.076	1	0.0393337
AUR62003286	747	564.412	249.702	5.76126
AUR62000806	4764	4581.18	109.3	0.310696
AUR62010037	1314	1131.18	102.21	1.17666
AUR62029891	3744	3561.18	80.0759	0.292819
AUR62011963	1719	1536.18	148.303	1.25718
AUR62038694	873	690.285	0	0
AUR62032461	687	504.487	4	0.103253
AUR62035069	2250	2067.18	173.545	1.09326
AUR62005768	792	609.389	94.5298	2.02007
AUR62030996	1320	1137.18	1.00203	0.0114747
AUR62042691	3306	3123.18	31	0.129258
AUR62000975	2088	1905.18	237.684	1.62464
AUR62030465	1713	1530.18	15.6139	0.13288
AUR62016174	423	242.498	1389.32	74.6079
AUR62018929	1902	1719.18	675.428	5.11622
AUR62042764	1509	1326.18	58.2327	0.571816
AUR62000208	1401	1218.18	169	1.80662
AUR62023003_AUR62044568	372	193.442	7.68707	0.517491
AUR62000271	597	414.59	130	4.08335
AUR62004868	357	179.292	0	0
AUR62032365	2349	2166.18	166.336	0.999964
AUR62029347	954	771.213	1	0.0168857
AUR62037617	945	762.213	0	0
AUR62036646	369	190.57	2	0.136668
AUR62015752	309	135.21	16.1111	1.55171
AUR62004566	192	44.3438	1217.34	357.495
AUR62022388	108	14.0387	0	0
AUR62027039	489	307.281	351	14.8752
AUR62022028_AUR62044447	1857	1674.18	0	0
AUR62022528	579	396.623	9	0.295499
AUR62008601	1257	1074.18	0	0
AUR62014134	1446	1263.18	146	1.50515
AUR62012765	960	777.213	416.948	6.98609
AUR62027759	369	190.57	100	6.8334
AUR62011213	1062	879.181	19	0.281428
AUR62039209	789	606.389	0	0
AUR62008888	912	729.243	0	0
AUR62019478	1062	879.181	0	0
AUR62030978	1461	1278.18	174	1.77276
AUR62017642	810	627.377	4.18459	0.0868594
AUR62002379	849	666.313	64.6071	1.26268
AUR62034529	486	304.305	215	9.20071
AUR62002709	516	334.003	0	0
AUR62015046	795	612.389	19412.9	412.815
AUR62007309	942	759.213	10	0.171525
AUR62028213	1095	912.181	458.983	6.55252
AUR62041242	1677	1494.18	62	0.540357
AUR62022164	636	453.555	582.58	16.727
AUR62000779	1731	1548.18	45	0.378515
AUR62013074	1059	876.181	2	0.0297254
AUR62042722	318	143.333	0	0
AUR62036126	381	201.958	32.6761	2.10698
AUR62002371	1527	1344.18	18	0.174384
AUR62016160	1707	1524.18	110.866	0.947223
AUR62024582_AUR62024588	2154	1971.18	197.741	1.30636
AUR62008341	1764	1581.18	187.732	1.54614
AUR62012944	2355	2172.18	34.6283	0.2076
AUR62021757	1617	1434.18	62.2678	0.565394
AUR62000436	546	363.828	902.298	32.2958
AUR62024218	1065	882.181	1	0.0147616
AUR62024822	834	651.313	54.7431	1.09454
AUR62016769	1878	1695.18	611.232	4.6955
AUR62030871	636	453.555	194.935	5.59695
AUR62040412	1503	1320.18	0	0
AUR62009468	921	738.243	26.5609	0.468527
AUR62015878	5076	4893.18	80.4316	0.214056
AUR62003768	969	786.213	0	0
AUR62015490	1626	1443.18	149.307	1.34726
AUR62031787	930	747.243	0	0
AUR62004212	1794	1611.18	0	0
AUR62023702	849	666.313	1.68943	0.0330182
AUR62024624	2535	2352.18	67.7666	0.375178
AUR62033197	2742	2559.18	103.084	0.524543
AUR62026369	1428	1245.18	589	6.15992
AUR62031766	1167	984.181	1991.7	26.3537
AUR62022120	960	777.213	36.7676	0.616052
AUR62012130	708	525.467	0	0
AUR62030836	870	687.285	551.126	10.4425
AUR62016753	1467	1284.18	67	0.679424
AUR62029166	969	786.213	0	0
AUR62023747	1809	1626.18	19	0.152152
AUR62037728	1137	954.181	19	0.259307
AUR62021363	1521	1338.18	650.17	6.3271
AUR62024039	1263	1080.18	0	0
AUR62008027	1152	969.181	2	0.0268731
AUR62026465	2535	2352.18	123.8	0.685399
AUR62017228	1833	1650.18	2	0.015783
AUR62032088	549	366.813	4	0.142006
AUR62028344	864	681.313	53	1.01303
AUR62035639	1227	1044.18	168.68	2.10368
AUR62004620	1446	1263.18	14	0.144329
AUR62023597	5268	5085.18	154.595	0.395895
AUR62018238	3342	3159.18	95.6508	0.394281
AUR62000053	1722	1539.18	262.759	2.2231
AUR62033010	1404	1221.18	47	0.501199
AUR62003024	621	438.582	0	0
AUR62026426	678	495.517	71	1.86591
AUR62024368	1038	855.181	37.5692	0.572093
AUR62034327	789	606.389	1	0.0214754
AUR62037240	399	219.208	0	0
AUR62040077	900	717.257	0	0
AUR62020979	2316	2133.18	35	0.213665
AUR62038632	594	411.599	11.275	0.356726
AUR62016954	984	801.197	0	0
AUR62013710	719	536.445	36.5249	0.886656
AUR62023151	1653	1470.18	178	1.57667
AUR62000412	690	507.487	301.102	7.72646
AUR62016065	528	345.948	1	0.0376427
AUR62006668	1113	930.181	81.6372	1.14291
AUR62012072	2334	2151.18	218.485	1.32262
AUR62026552	345	168.016	3	0.232521
AUR62028947	1572	1389.18	50	0.468709
AUR62001225	1818	1635.18	0	0
AUR62030916	1800	1617.18	134.17	1.08041
AUR62040347	303	129.919	0	0
AUR62041610	747	564.412	0	0
AUR62001854	2760	2577.18	118.396	0.598254
AUR62044062	3081	2898.18	0	0
AUR62037767	462	280.602	1	0.0464089
AUR62004872	888	705.257	0	0
AUR62029555	1056	873.181	41.5142	0.619134
AUR62023976	1095	912.181	0	0
AUR62015666	552	369.776	819.954	28.8764
AUR62028589	1428	1245.18	0	0
AUR62009407	909	726.243	1.19727	0.0214686
AUR62028853	1632	1449.18	57.0005	0.51221
AUR62043196	3069	2886.18	2	0.00902399
AUR62031834	936	753.243	9	0.155596
AUR62022017	621	438.582	26	0.771995
AUR62016497	1083	900.181	61	0.882454
AUR62027875	3186	3003.18	218.112	0.945782
AUR62035613	903	720.257	74.7492	1.35148
AUR62011934	1633	1450.18	70.0245	0.628811
AUR62003749	1131	948.181	94.7774	1.30168
AUR62017896	675	492.517	0	0
AUR62009141	369	190.57	0	0
AUR62018709	2880	2697.18	0	0
AUR62021382	1095	912.181	178	2.54116
AUR62009334	1788	1605.18	16	0.129804
AUR62042965	672	489.517	31.111	0.827633
AUR62009174	885	702.257	96.5818	1.79098
AUR62009279	1479	1296.18	0	0
AUR62037630	333	156.945	0	0
AUR62037627	2142	1959.18	0	0
AUR62038471	667	484.527	0	0
AUR62038180	945	762.213	6.49307	0.110934
AUR62029529	258	91.6329	16	2.27384
AUR62028042	1416	1233.18	16	0.168961
AUR62009311	1080	897.181	82	1.19022
AUR62017702	1743	1560.18	0	0
AUR62026554	843	660.313	0	0
AUR62018879	813	630.377	982	20.2863
AUR62043504	3171	2988.18	401.179	1.74833
AUR62009478	1290	1107.18	49	0.576328
AUR62041756	1344	1161.18	187.284	2.10036
AUR62011741	861	678.313	156	2.99493
AUR62035483	954	771.213	0	0
AUR62032144	2250	2067.18	103	0.64886
AUR62013569	1155	972.181	37	0.495618
AUR62018231	1431	1248.18	58.1133	0.606304
AUR62009484	1704	1521.18	15.4374	0.132156
AUR62007392	528	345.948	5.30427	0.199667
AUR62041656	423	242.498	1	0.0537012
AUR62034227	507	325.128	5	0.200266
AUR62006567	759	576.412	385	8.698
AUR62030516	522	339.976	352.084	13.4862
AUR62040800	1584	1401.18	1	0.0092939
AUR62014910	471	289.465	9	0.404892
AUR62033660	306	132.554	0	0
AUR62006975	1038	855.181	0	0
AUR62034135	1974	1791.18	2	0.0145406
AUR62019556	270	101.453	0	0
AUR62023541	1197	1014.18	1	0.0128403
AUR62017913	1002	819.181	0	0
AUR62016794	741	558.435	60	1.39917
AUR62001000	1113	930.181	11.7357	0.164299
AUR62033955	1440	1257.18	1	0.0103584
AUR62001497	648	465.546	9	0.251751
AUR62027226	1527	1344.18	83	0.804105
AUR62030153	2061	1878.18	91	0.630952
AUR62034387	1236	1053.18	18	0.222567
AUR62006529	813	630.377	0	0
AUR62008440	444	263.004	89.5776	4.43536
AUR62044438	1206	1023.18	8.85953	0.112759
AUR62041056	1071	888.181	150.883	2.21223
AUR62012626	1998	1815.18	66	0.473496
AUR62041441	1485	1302.18	408.308	4.08328
AUR62026457	252	86.7497	52	7.80598
AUR62029383	1811	1628.18	3299.41	26.3891
AUR62002259	2283	2100.18	44.826	0.277949
AUR62044440	1512	1329.18	0	0
AUR62008433	846	663.313	68.8302	1.3513
AUR62043005	4635	4452.18	466.005	1.36304
AUR62037399	1377	1194.18	0	0
AUR62029896	1131	948.181	71	0.975123
AUR62008728	378	199.128	16	1.04636
AUR62003938	1281	1098.18	92	1.09095
AUR62036301	450	268.823	14	0.678194
AUR62034553	3645	3462.18	292.105	1.0987
AUR62044769_AUR62043365	453	271.785	1	0.0479145
AUR62022441	654	471.546	3	0.0828494
AUR62025185	873	690.285	0	0
AUR62035513	783	600.389	0	0
AUR62020240	1419	1236.18	5	0.052672
AUR62027601	1236	1053.18	0	0
AUR62043415	873	690.285	36	0.67915
AUR62035598	1203	1020.18	3	0.0382945
AUR62030031	2400	2217.18	128.167	0.752778
AUR62033755	741	558.435	225	5.24689
AUR62028893	1074	891.181	20.3636	0.297565
AUR62032539	270	101.453	0	0
AUR62014303	2667	2484.18	8.29351	0.0434757
AUR62035967	672	489.517	4.41332	0.117406
AUR62021027	4185	4002.18	76	0.247291
AUR62026592	1464	1281.18	12	0.121973
AUR62015927	1134	951.181	4	0.0547632
AUR62011629	2319	2136.18	864.357	5.26923
AUR62015731	270	101.453	7	0.898512
AUR62036553	1119	936.181	4	0.0556407
AUR62009815	1485	1302.18	190.044	1.90053
AUR62005390	1905	1722.18	40	0.302464
AUR62039062	267	98.9899	18.4168	2.42279
AUR62032652	6381	6198.18	160.503	0.337218
AUR62026684	387	207.652	328	20.5698
AUR62040752	627	444.573	0	0
AUR62031840	1794	1611.18	340.226	2.74989
AUR62003338	1347	1164.18	238.95	2.67287
AUR62022843	1476	1293.18	157	1.581
AUR62031286	348	170.812	0	0
AUR62023509	510	328.102	4497.31	178.499
AUR62018741	2673	2490.18	0	0
AUR62015131	1560	1377.18	44	0.416058
AUR62020863	2811	2628.18	33.2808	0.164904
AUR62015295	2415	2232.18	160.829	0.938271
AUR62007646	1569	1386.18	229	2.15133
AUR62014975	1797	1614.18	172.486	1.39153
AUR62016221	1026	843.181	0	0
AUR62024200	1026	843.181	232.605	3.59245
AUR62040377	222	63.8768	0	0
AUR62030367	348	170.812	29	2.21091
AUR62040466	1224	1041.18	244.277	3.05526
AUR62021078	681	498.507	54.4521	1.42244
AUR62018983	1227	1044.18	0	0
AUR62035569	1485	1302.18	36.6765	0.366782
AUR62018761	942	759.213	0	0
AUR62038868	1347	1164.18	3.5	0.0391507
AUR62016143	1062	879.181	2	0.029624
AUR62008213	969	786.213	21	0.347833
AUR62024512	4731	4548.18	359.634	1.02971
AUR62015622	513	331.076	36.1386	1.42146
AUR62042158	459	277.68	0	0
AUR62027112	1308	1125.18	2	0.0231473
AUR62009516	1449	1266.18	29.5124	0.303529
AUR62032995	2460	2277.18	20	0.114373
AUR62039258	2400	2217.18	76.5101	0.449376
AUR62032274	2058	1875.18	58.0839	0.403371
AUR62003885	1299	1116.18	162.235	1.89279
AUR62008969	375	196.244	1	0.0663583
AUR62033929	1353	1170.18	8	0.0890285
AUR62025649	1941	1758.18	49	0.362931
AUR62004663	513	331.076	37	1.45535
AUR62020298	1568	1385.18	2.83012	0.0266066
AUR62039261	576	393.639	58.0654	1.92093
AUR62004080	783	600.389	56.3512	1.22226
AUR62023745	1371	1188.18	89.5597	0.981573
AUR62003614	300	127.255	26	2.66068
AUR62004425	924	741.243	106.649	1.87366
AUR62016145	723	540.445	0	0
AUR62026655	663	480.527	1	0.0271003
AUR62035561	801	618.389	111.165	2.34098
AUR62032124	1109	926.181	0	0
AUR62035464	1743	1560.18	1448.05	12.0865
AUR62010719	4074	3891.18	235	0.786463
AUR62009208	813	630.377	13664.3	282.28
AUR62034344	1050	867.181	63.2932	0.950473
AUR62035016	1470	1287.18	77.9588	0.78871
AUR62023432	348	170.812	15	1.14357
AUR62014893	1041	858.181	0	0
AUR62019129	1284	1101.18	22.8	0.26963
AUR62003707	2067	1884.18	19	0.131318
AUR62022156	582	399.623	1206	39.2996
AUR62028179	3426	3243.18	265.563	1.06632
AUR62025564	726	543.435	56.2791	1.34863
AUR62014223	702	519.477	3.0139	0.0755534
AUR62024333	1221	1038.18	37	0.46411
AUR62038723	1380	1197.18	6.42857	0.0699273
AUR62035468	699	516.477	86.5629	2.18259
AUR62013104	786	603.389	1	0.0215821
AUR62016925	1335	1152.18	82.9756	0.937825
AUR62024618	441	260.046	14	0.701084
AUR62019265	1251	1068.18	7	0.0853386
AUR62010900	2037	1854.18	64.8712	0.455609
AUR62042685	4365	4182.18	23	0.0716172
AUR62042439	3711	3528.18	9.0656	0.0334609
AUR62037706	972	789.213	71.2655	1.17592
AUR62007322	1674	1491.18	0	0
AUR62033167	288	116.77	0	0
AUR62033269	1755	1572.18	56.1994	0.465502
AUR62023892	582	399.623	72	2.34625
AUR62024983	2770	2587.18	15.7527	0.0792905
AUR62009621	1869	1686.18	34.4105	0.265753
AUR62026144	2172	1989.18	66	0.432078
AUR62008748	1467	1284.18	15.5394	0.15758
AUR62027777	1623	1440.18	31	0.280309
AUR62028836	585	402.623	355.379	11.4944
AUR62002254	3444	3261.18	334.591	1.33608
AUR62023331	642	459.546	0	0
AUR62001980	786	603.389	0	0
AUR62042272	5358	5175.18	146.538	0.368738
AUR62018176	1140	957.181	27	0.367335
AUR62028333	1581	1398.18	512	4.76869
AUR62039057	2424	2241.18	182.163	1.05846
AUR62002541	1875	1692.18	404.663	3.11414
AUR62020141	1707	1524.18	10	0.0854389
AUR62018442	1320	1137.18	88.4704	1.01312
AUR62028918	1668	1485.18	0	0
AUR62044001	672	489.517	0	0
AUR62016051	891	708.257	0	0
AUR62016963	6378	6195.18	77.3481	0.162588
AUR62020221	1608	1425.18	489.847	4.47592
AUR62026916	1536	1353.18	224.486	2.16036
AUR62015272	933	750.243	50	0.867881
AUR62019539	423	242.498	25.1399	1.35004
AUR62016153	273	103.947	3	0.37584
AUR62042033	1068	885.181	0	0
AUR62016654	654	471.546	0	0
AUR62000378	237	75.0714	0	0
AUR62020415	738	555.435	0	0
AUR62035076	1317	1134.18	100.017	1.14837
AUR62007534	1314	1131.18	4	0.046049
AUR62016733	1383	1200.18	6	0.0651024
AUR62035276	810	627.377	217.621	4.51716
AUR62024099	1251	1068.18	5	0.0609561
AUR62041602	324	148.792	6	0.525125
AUR62016911	1476	1293.18	37.4723	0.377349
AUR62019952	303	129.919	35.971	3.60554
AUR62032168	3295	3112.18	24	0.100424
AUR62038682	1008	825.181	23	0.36297
AUR62005958	627	444.573	1680.08	49.2127
AUR62001781	1110	927.181	0	0
AUR62019554	840	657.313	121.223	2.40163
AUR62037329	5721	5538.18	426.936	1.00389
AUR62003198	972	789.213	519.729	8.5758
AUR62036062	372	193.442	0	0
AUR62035805	453	271.785	0	0
AUR62016264	417	236.609	0	0
AUR62019290	1197	1014.18	1	0.0128403
AUR62040265	423	242.498	339	18.2047
AUR62028599	1395	1212.18	54	0.580121
AUR62026498	738	555.435	44	1.0316
AUR62019792	2058	1875.18	0	0
AUR62011078	1212	1029.18	59.3095	0.750455
AUR62019935	1053	870.181	0	0
AUR62026811	1188	1005.18	35	0.453436
AUR62028421	657	474.537	57	1.56422
AUR62008290	1773	1590.18	0	0
AUR62027970	1731	1548.18	145.97	1.22782
AUR62026962	1461	1278.18	61.6495	0.6281
AUR62028608	546	363.828	402.412	14.4035
AUR62013488	426	245.415	0	0
AUR62041760	453	271.785	0	0
AUR62032474	1356	1173.18	68.5548	0.760966
AUR62018855	552	369.776	42	1.47912
AUR62006009	1818	1635.18	6.66667	0.0530927
AUR62007656	2166	1983.18	18.3321	0.120377
AUR62000262	2118	1935.18	129.766	0.873233
AUR62034533	2508	2325.18	1785.43	9.9995
AUR62041483	342	165.251	7	0.551626
AUR62020479	2247	2064.18	0	0
AUR62020364	1527	1344.18	0	0
AUR62001997	1470	1287.18	47	0.4755
AUR62011700	450	268.823	1	0.0484424
AUR62022131	1848	1665.18	8.34825	0.0652869
AUR62034573	3054	2871.18	9.38263e-07	4.25556e-09
AUR62020147	1230	1047.18	13	0.161664
AUR62032463	714	531.467	1	0.0245028
AUR62008535	1881	1698.18	426.147	3.26789
AUR62040188	2130	1947.18	65.1222	0.435527
AUR62029245	741	558.435	0	0
AUR62005574	384	204.789	27	1.71691
AUR62017935	1215	1032.18	149.393	1.8848
AUR62020235	1146	963.181	73.4915	0.993622
AUR62011419	888	705.257	9	0.166183
AUR62035969	642	459.546	0	0
AUR62036922	1152	969.181	166.48	2.23692
AUR62038446	583	400.623	2	0.0650109
AUR62043250	3885	3702.18	109.129	0.383862
AUR62029140	474	292.418	0	0
AUR62038751	2307	2124.18	23	0.141003
AUR62025596	1473	1290.18	155.466	1.5692
AUR62016924	1518	1335.18	23.5197	0.229395
AUR62005387	1293	1110.18	11	0.12903
AUR62029592	684	501.497	0	0
AUR62015701	849	666.313	31	0.605865
AUR62020307	918	735.243	1059.6	18.7674
AUR62039066	654	471.546	39	1.07704
AUR62018915	1413	1230.18	52	0.550461
AUR62024486	645	462.546	0	0
AUR62024167	996	813.181	0	0
AUR62036547	714	531.467	0	0
AUR62013595	1320	1137.18	43	0.492415
AUR62012292	1446	1263.18	11.4058	0.117585
AUR62028568	2223	2040.18	36.5761	0.233464
AUR62043836	834	651.313	7.60123	0.15198
AUR62008776	903	720.257	359.447	6.49889
AUR62028412	1770	1587.18	80.7846	0.662818
AUR62002869_AUR62044501	963	780.213	23	0.38389
AUR62007895	1098	915.181	59	0.839532
AUR62024134	2172	1989.18	52	0.340425
AUR62012346	1494	1311.18	0	0
AUR62017867	390	210.563	75	4.63843
AUR62019631	1509	1326.18	10	0.098195
AUR62023202	825	642.364	6.38333	0.129407
AUR62032027	549	366.813	6	0.213009
AUR62027853	969	786.213	32	0.530032
AUR62022184	2508	2325.18	193.393	1.08312
AUR62000858	945	762.213	38.3275	0.654827
AUR62000916	780	597.389	18.7685	0.409133
AUR62016007	579	396.623	183	6.00849
AUR62007970	1677	1494.18	1	0.00871543
AUR62026496	846	663.313	0	0
AUR62029781	1299	1116.18	83	0.968357
AUR62017437	3135	2952.18	51	0.224967
AUR62003622	7044	6861.18	227.464	0.431724
AUR62039509	723	540.445	6	0.144574
AUR62023159	726	543.435	32.5453	0.77989
AUR62017062	1401	1218.18	91	0.972796
AUR62002289	2200	2017.18	398.747	2.57422
AUR62037211	309	135.21	0	0
AUR62006825	1860	1677.18	71	0.551278
AUR62035673	1761	1578.18	54.2489	0.447637
AUR62036820	1278	1095.18	0	0
AUR62004177	474	292.418	2	0.0890672
AUR62022479	1104	921.181	30	0.4241
AUR62033046	2091	1908.18	0	0
AUR62031988	1938	1755.18	1.43579	0.0106527
AUR62041764	1263	1080.18	235	2.83311
AUR62005263	1755	1572.18	82	0.679209
AUR62034180	327	151.532	0	0
AUR62013980	942	759.213	0	0
AUR62018962	1167	984.181	0	0
AUR62014022	1242	1059.18	0	0
AUR62033865	294	121.988	0	0
AUR62026590	300	127.255	0	0
AUR62006441	585	402.623	0	0
AUR62005742	813	630.377	0	0
AUR62044457	498	316.218	0	0
AUR62017388	1038	855.181	51.2478	0.780385
AUR62007113	714	531.467	5	0.122514
AUR62017485	2208	2025.18	320.815	2.06292
AUR62021058	4455	4272.18	1847.06	5.63019
AUR62044368	1392	1209.18	1849	19.9131
AUR62021992	1467	1284.18	7.08807	0.0718776
AUR62025751	366	187.77	2	0.138706
AUR62033435	276	106.489	0	0
AUR62029585	1191	1008.18	0	0
AUR62004082	1029	846.181	0	0
AUR62037010	1500	1317.18	0	0
AUR62004940	1059	876.181	16.818	0.249962
AUR62039615	669	486.527	0	0
AUR62043210	1704	1521.18	40.211	0.344236
AUR62004751	1569	1386.18	261	2.45196
AUR62036431	321	146.051	12	1.06996
AUR62021746	1806	1623.18	12	0.0962734
AUR62008675	1530	1347.18	51.848	0.501185
AUR62011095	2472	2289.18	21	0.119462
AUR62031622	660	477.527	1	0.0272706
AUR62017493	432	251.24	0	0
AUR62036279	1845	1662.18	328.2	2.5713
AUR62004733	810	627.377	68.6313	1.42458
AUR62002293	1773	1590.18	375.072	3.07157
AUR62035767	702	519.477	12.4035	0.310935
AUR62017811	924	741.243	7.26259	0.127592
AUR62029549	786	603.389	0	0
AUR62011438	1062	879.181	0	0
AUR62016482	369	190.57	3632.54	248.226
AUR62010774	678	495.517	2	0.052561
AUR62041998	597	414.59	12	0.376924
AUR62021575	1554	1371.18	6	0.0569834
AUR62029463	945	762.213	38	0.649231
AUR62034725	282	111.58	1	0.116709
AUR62026529	324	148.792	2	0.175042
AUR62039513	891	708.257	2	0.0367732
AUR62034599	2088	1905.18	0	0
AUR62006934	1599	1416.18	53.9272	0.495885
AUR62020443	345	168.016	0	0
AUR62018144	462	280.602	0	0
AUR62004311	246	81.9672	146.49	23.2734
AUR62010654	948	765.213	9	0.153162
AUR62004061	387	207.652	4	0.250851
AUR62003083	1710	1527.18	201.691	1.71984
AUR62008874	669	486.527	69	1.84686
AUR62023478	1992	1809.18	1	0.00719797
AUR62012213	585	402.623	0	0
AUR62025776	2127	1944.18	87.8685	0.588557
AUR62040164	1296	1113.18	55.7028	0.651634
AUR62015932	852	669.313	19	0.369672
AUR62033839	1182	999.181	91.7008	1.19515
AUR62009938	1953	1770.18	204.338	1.50322
AUR62037005	1068	885.181	14	0.205963
AUR62016097	1323	1140.18	51	0.58249
AUR62024321	570	387.662	0	0
AUR62012134	1760	1577.18	22	0.181649
AUR62021698	1428	1245.18	0	0
AUR62026466	1200	1017.18	183.326	2.34703
AUR62009792	537	354.907	15	0.550388
AUR62009898	1551	1368.18	0	0
AUR62011681	408	227.857	740.39	42.3147
AUR62042406	1911	1728.18	3	0.022606
AUR62043958	462	280.602	53	2.45967
AUR62028980	1416	1233.18	82	0.865923
AUR62001525	969	786.213	33.4256	0.553646
AUR62030627	702	519.477	413	10.3532
AUR62004000	2967	2784.18	3083.1	14.4206
AUR62029496	1416	1233.18	0	0
AUR62006488	1389	1206.18	72.8856	0.786904
AUR62037427	1245	1062.18	285.375	3.49872
AUR62019870	1860	1677.18	127.618	0.990885
AUR62042312	432	251.24	1	0.0518326
AUR62006967	216	59.7175	1	0.218067
AUR62035998	2241	2058.18	84.4011	0.534019
AUR62001499	1029	846.181	15.4859	0.238323
AUR62031535	375	196.244	1835	121.768
AUR62005231	1941	1758.18	0	0
AUR62016455	1524	1341.18	6	0.0582581
AUR62002368	492	310.262	31	1.30114
AUR62043941	900	717.257	9.4767	0.172058
AUR62040781	480	298.353	180.409	7.87444
AUR62010162	1917	1734.18	111.964	0.840766
AUR62039378	705	522.467	0	0
AUR62016786	1331	1148.18	75.8308	0.860058
AUR62001242	636	453.555	0	0
AUR62018566	8115	7932.18	489.116	0.802992
AUR62000664	585	402.623	4.0993	0.132588
AUR62041663	1023	840.181	42	0.650982
AUR62024038	3081	2898.18	197.991	0.889634
AUR62039899	1029	846.181	0	0
AUR62039268	294	121.988	44	4.69709
AUR62010289	1509	1326.18	8	0.078556
