target_id	length	eff_length	Cs_1	Cs_1_tpm
AUR62034873	702	517.222	0	0
AUR62044272	1524	1339.05	34.4993	0.401054
AUR62007768	2361	2176.05	0	0
AUR62036986	690	505.222	111	3.42004
AUR62031976	921	736.069	1	0.0211481
AUR62020643	585	400.352	0	0
AUR62006976	465	280.996	213.937	11.8516
AUR62009874	1581	1396.05	0	0
AUR62000190	1962	1777.05	3	0.0262792
AUR62023684	1233	1048.05	132	1.96056
AUR62034214	579	394.36	3	0.118418
AUR62029477	513	328.635	0	0
AUR62003286	747	562.19	175.142	4.84951
AUR62000806	4764	4579.05	107.579	0.365715
AUR62010037	1314	1129.05	243.658	3.35936
AUR62029891	3744	3559.05	3.72683	0.0163003
AUR62011963	1719	1534.05	58.4183	0.592788
AUR62038694	873	688.069	0	0
AUR62032461	687	502.222	0	0
AUR62035069	2250	2065.05	19	0.143223
AUR62005768	792	607.144	107.554	2.75757
AUR62030996	1320	1135.05	3	0.041143
AUR62042691	3306	3121.05	0	0
AUR62000975	2088	1903.05	315.428	2.58012
AUR62030465	1713	1528.05	165.396	1.68491
AUR62016174	423	239.748	556.415	36.1273
AUR62018929	1902	1717.05	61.6582	0.558982
AUR62042764	1509	1324.05	19.4711	0.228916
AUR62000208	1401	1216.05	79	1.01127
AUR62023003_AUR62044568	372	190.413	0	0
AUR62000271	597	412.311	43.9466	1.65917
AUR62004868	357	176.341	1	0.0882747
AUR62032365	2349	2164.05	105.78	0.760894
AUR62029347	954	769.069	62	1.25492
AUR62037617	945	760.069	6	0.122882
AUR62036646	369	187.631	1.63033	0.135258
AUR62015752	309	132.158	6.92935	0.816188
AUR62004566	192	41.745	2475.52	923.108
AUR62022388	108	11.64	0	0
AUR62027039	489	304.793	309.897	15.8272
AUR62022028_AUR62044447	1857	1672.05	0	0
AUR62022528	579	394.36	0	0
AUR62008601	1257	1072.05	0	0
AUR62014134	1446	1261.05	12	0.148128
AUR62012765	960	775.069	651.559	13.0859
AUR62027759	369	187.631	63	5.22669
AUR62011213	1062	877.053	276.439	4.90641
AUR62039209	789	604.144	1	0.0257662
AUR62008888	912	727.069	0	0
AUR62019478	1062	877.053	0	0
AUR62030978	1461	1276.05	0	0
AUR62017642	810	625.108	9.50501	0.236695
AUR62002379	849	664.069	52.4348	1.22913
AUR62034529	486	301.805	304	15.6797
AUR62002709	516	331.615	0	0
AUR62015046	795	610.12	6442.89	164.383
AUR62007309	942	757.069	0	0
AUR62028213	1095	910.053	526.761	9.01026
AUR62041242	1677	1492.05	110.739	1.15533
AUR62022164	636	451.25	891.289	30.7462
AUR62000779	1731	1546.05	33.0967	0.333235
AUR62013074	1059	874.053	1	0.0178095
AUR62042722	318	140.261	0	0
AUR62036126	381	199.004	14	1.09511
AUR62002371	1527	1342.05	9	0.104391
AUR62016160	1707	1522.05	56.3855	0.576671
AUR62024582_AUR62024588	2154	1969.05	334.496	2.64438
AUR62008341	1764	1579.05	108.597	1.07056
AUR62012944	2355	2170.05	110.883	0.795398
AUR62021757	1617	1432.05	66.4027	0.7218
AUR62000436	546	361.427	473.508	20.3937
AUR62024218	1065	880.053	0	0
AUR62024822	834	649.082	82.5586	1.97994
AUR62016769	1878	1693.05	907.07	8.3399
AUR62030871	636	451.25	849.74	29.3129
AUR62040412	1503	1318.05	0	0
AUR62009468	921	736.069	14	0.296074
AUR62015878	5076	4891.05	175.208	0.557626
AUR62003768	969	784.053	0	0
AUR62015490	1626	1441.05	127.723	1.37969
AUR62031787	930	745.069	0	0
AUR62004212	1794	1609.05	6	0.0580459
AUR62023702	849	664.069	0	0
AUR62024624	2535	2350.05	65.2069	0.431923
AUR62033197	2742	2557.05	61.3901	0.373722
AUR62026369	1428	1243.05	357.221	4.4734
AUR62031766	1167	982.053	1584.15	25.1103
AUR62022120	960	775.069	30.4542	0.611642
AUR62012130	708	523.222	0	0
AUR62030836	870	685.069	211.822	4.81313
AUR62016753	1467	1282.05	37.7099	0.457868
AUR62029166	969	784.053	0	0
AUR62023747	1809	1624.05	9	0.0862646
AUR62037728	1137	952.053	21	0.343359
AUR62021363	1521	1336.05	853.574	9.94508
AUR62024039	1263	1078.05	0	0
AUR62008027	1152	967.053	2	0.0321936
AUR62026465	2535	2350.05	76.662	0.507801
AUR62017228	1833	1648.05	11	0.103899
AUR62032088	549	364.42	2	0.0854316
AUR62028344	864	679.069	63	1.44417
AUR62035639	1227	1042.05	136.602	2.0406
AUR62004620	1446	1261.05	462	5.70294
AUR62023597	5268	5083.05	151.016	0.462475
AUR62018238	3342	3157.05	44.2027	0.21795
AUR62000053	1722	1537.05	197.625	2.00145
AUR62033010	1404	1219.05	91	1.16201
AUR62003024	621	436.277	0	0
AUR62026426	678	493.222	1	0.0315608
AUR62024368	1038	853.053	27.9	0.509118
AUR62034327	789	604.144	8	0.206129
AUR62037240	399	216.371	0	0
AUR62040077	900	715.069	0	0
AUR62020979	2316	2131.05	53.5538	0.391189
AUR62038632	594	409.336	5	0.190143
AUR62016954	984	799.053	1	0.0194812
AUR62013710	719	534.201	30	0.874192
AUR62023151	1653	1468.05	64.9965	0.689189
AUR62000412	690	505.222	207.01	6.37821
AUR62016065	528	343.547	0	0
AUR62006668	1113	928.053	146.365	2.45501
AUR62012072	2334	2149.05	161.2	1.16764
AUR62026552	345	165.101	125	11.7856
AUR62028947	1572	1387.05	23.3379	0.261914
AUR62001225	1818	1633.05	0	0
AUR62030916	1800	1615.05	450.985	4.34676
AUR62040347	303	126.677	0	0
AUR62041610	747	562.19	0	0
AUR62001854	2760	2575.05	109.029	0.659094
AUR62044062	3081	2896.05	0	0
AUR62037767	462	278.029	0	0
AUR62004872	888	703.069	0	0
AUR62029555	1056	871.053	21.8269	0.390065
AUR62023976	1095	910.053	0	0
AUR62015666	552	367.413	1221.31	51.7444
AUR62028589	1428	1243.05	1	0.0125228
AUR62009407	909	724.069	0	0
AUR62028853	1632	1447.05	47.9845	0.516187
AUR62043196	3069	2884.05	0	0
AUR62031834	936	751.069	26	0.53887
AUR62022017	621	436.277	89	3.17555
AUR62016497	1083	898.053	40	0.693343
AUR62027875	3186	3001.05	600.231	3.1134
AUR62035613	903	718.069	165.711	3.59232
AUR62011934	1633	1448.05	169.55	1.82266
AUR62003749	1131	946.053	194.576	3.20157
AUR62017896	675	490.222	0	0
AUR62009141	369	187.631	0	0
AUR62018709	2880	2695.05	2	0.0115519
AUR62021382	1095	910.053	52	0.889461
AUR62009334	1788	1603.05	13	0.126237
AUR62042965	672	487.222	75.0852	2.39893
AUR62009174	885	700.069	99.2927	2.20784
AUR62009279	1479	1294.05	0	0
AUR62037630	333	153.928	0	0
AUR62037627	2142	1957.05	0	0
AUR62038471	667	482.222	0	0
AUR62038180	945	760.069	2.80463	0.0574399
AUR62029529	258	88.3753	0	0
AUR62028042	1416	1231.05	15	0.189673
AUR62009311	1080	895.053	83.4035	1.45053
AUR62017702	1743	1558.05	11	0.109901
AUR62026554	843	658.082	0	0
AUR62018879	813	628.108	106	2.62701
AUR62043504	3171	2986.05	1029.62	5.36747
AUR62009478	1290	1105.05	1	0.0140866
AUR62041756	1344	1159.05	171.131	2.29835
AUR62011741	861	676.069	70	1.61175
AUR62035483	954	769.069	2	0.0404814
AUR62032144	2250	2065.05	101.089	0.762014
AUR62013569	1155	970.053	28	0.449317
AUR62018231	1431	1246.05	40.2976	0.503423
AUR62009484	1704	1519.05	386.65	3.96219
AUR62007392	528	343.547	7	0.317177
AUR62041656	423	239.748	0	0
AUR62034227	507	322.641	0	0
AUR62006567	759	574.167	195	5.28672
AUR62030516	522	337.595	71.2172	3.28382
AUR62040800	1584	1399.05	0	0
AUR62014910	471	286.911	1	0.0542555
AUR62033660	306	129.428	7	0.841901
AUR62006975	1038	853.053	1.12923	0.0206062
AUR62034135	1974	1789.05	0	0
AUR62019556	270	98.1925	1	0.15853
AUR62023541	1197	1012.05	4.60409	0.0708159
AUR62017913	1002	817.053	14.8542	0.283002
AUR62016794	741	556.19	366	10.2435
AUR62001000	1113	928.053	6.36425	0.106749
AUR62033955	1440	1255.05	0	0
AUR62001497	648	463.241	21	0.705672
AUR62027226	1527	1342.05	42	0.487158
AUR62030153	2061	1876.05	112.296	0.931774
AUR62034387	1236	1051.05	93.0562	1.3782
AUR62006529	813	628.108	0	0
AUR62008440	444	260.353	189.994	11.3597
AUR62044438	1206	1021.05	0	0
AUR62041056	1071	886.053	243.938	4.28559
AUR62012626	1998	1813.05	70	0.601005
AUR62041441	1485	1300.05	446.126	5.34179
AUR62026457	252	83.4305	31.7413	5.92231
AUR62029383	1811	1626.05	1717.31	16.4401
AUR62002259	2283	2098.05	61.4416	0.455865
AUR62044440	1512	1327.05	0	0
AUR62008433	846	661.082	91.1429	2.14614
AUR62043005	4635	4450.05	2056.05	7.19215
AUR62037399	1377	1192.05	0	0
AUR62029896	1131	946.053	156.761	2.57937
AUR62008728	378	196.128	1.02835	0.081619
AUR62003938	1281	1096.05	221	3.13871
AUR62036301	450	266.237	38	2.22181
AUR62034553	3645	3460.05	208.949	0.940042
AUR62044769_AUR62043365	453	269.178	0	0
AUR62022441	654	469.232	0	0
AUR62025185	873	688.069	0	0
AUR62035513	783	598.144	0	0
AUR62020240	1419	1234.05	2	0.0252282
AUR62027601	1236	1051.05	0	0
AUR62043415	873	688.069	35	0.79182
AUR62035598	1203	1018.05	0	0
AUR62030031	2400	2215.05	361	2.53696
AUR62033755	741	556.19	453.845	12.7021
AUR62028893	1074	889.053	10	0.175091
AUR62032539	270	98.1925	0	0
AUR62014303	2667	2482.05	28.8694	0.181058
AUR62035967	672	487.222	0	0
AUR62021027	4185	4000.05	323.02	1.25705
AUR62026592	1464	1279.05	28.2049	0.343263
AUR62015927	1134	949.053	0	0
AUR62011629	2319	2134.05	556.31	4.0579
AUR62015731	270	98.1925	0	0
AUR62036553	1119	934.053	0	0
AUR62009815	1485	1300.05	133.637	1.60014
AUR62005390	1905	1720.05	16	0.1448
AUR62039062	267	95.7681	95	15.4416
AUR62032652	6381	6196.05	279.242	0.701546
AUR62026684	387	204.76	71	5.39763
AUR62040752	627	442.259	0	0
AUR62031840	1794	1609.05	104.241	1.00846
AUR62003338	1347	1162.05	557.036	7.46188
AUR62022843	1476	1291.05	709.901	8.55942
AUR62031286	348	167.911	0	0
AUR62023509	510	325.635	587.446	28.082
AUR62018741	2673	2488.05	0	0
AUR62015131	1560	1375.05	11	0.124527
AUR62020863	2811	2626.05	54.2108	0.321346
AUR62015295	2415	2230.05	299.122	2.08797
AUR62007646	1569	1384.05	1656	18.6251
AUR62014975	1797	1612.05	139.663	1.34863
AUR62016221	1026	841.053	1	0.0185083
AUR62024200	1026	841.053	176	3.25746
AUR62040377	222	60.9362	0	0
AUR62030367	348	167.911	7.18421	0.666024
AUR62040466	1224	1039.05	138.077	2.06859
AUR62021078	681	496.222	235.768	7.39604
AUR62018983	1227	1042.05	15.6721	0.234114
AUR62035569	1485	1300.05	84	1.00579
AUR62018761	942	757.069	0	0
AUR62038868	1347	1162.05	8	0.107165
AUR62016143	1062	877.053	69	1.22465
AUR62008213	969	784.053	24.8327	0.493026
AUR62024512	4731	4546.05	620.349	2.12418
AUR62015622	513	328.635	22	1.04208
AUR62042158	459	275.101	0	0
AUR62027112	1308	1123.05	0	0
AUR62009516	1449	1264.05	29.167	0.359184
AUR62032995	2460	2275.05	91	0.622645
AUR62039258	2400	2215.05	142.221	0.999472
AUR62032274	2058	1873.05	22.9454	0.190694
AUR62003885	1299	1114.05	483.472	6.75547
AUR62008969	375	193.262	0	0
AUR62033929	1353	1168.05	0	0
AUR62025649	1941	1756.05	63	0.558462
AUR62004663	513	328.635	39	1.84732
AUR62020298	1568	1383.05	0	0
AUR62039261	576	391.36	21.3559	0.849441
AUR62004080	783	598.144	64.8396	1.68743
AUR62023745	1371	1186.05	389.285	5.10921
AUR62003614	300	124.002	19	2.38515
AUR62004425	924	739.069	156.847	3.30357
AUR62016145	723	538.201	0	0
AUR62026655	663	478.222	0	0
AUR62035561	801	616.108	90.5378	2.28751
AUR62032124	1109	924.053	0	0
AUR62035464	1743	1558.05	1104.93	11.0393
AUR62010719	4074	3889.05	194.383	0.778045
AUR62009208	813	628.108	7732.24	191.629
AUR62034344	1050	865.053	148.715	2.6761
AUR62035016	1470	1285.05	117.67	1.4254
AUR62023432	348	167.911	18	1.66872
AUR62014893	1041	856.053	0	0
AUR62019129	1284	1099.05	35.0698	0.496712
AUR62003707	2067	1882.05	8	0.0661681
AUR62022156	582	397.352	4471	175.154
AUR62028179	3426	3241.05	348.449	1.67357
AUR62025564	726	541.201	46.8387	1.34721
AUR62014223	702	517.222	0	0
AUR62024333	1221	1036.05	31	0.465769
AUR62038723	1380	1195.05	10.1335	0.131997
AUR62035468	699	514.222	176.101	5.3309
AUR62013104	786	601.144	14	0.362527
AUR62016925	1335	1150.05	72.3077	0.978717
AUR62024618	441	257.405	14	0.846645
AUR62019265	1251	1066.05	3	0.0438059
AUR62010900	2037	1852.05	43.9272	0.369208
AUR62042685	4365	4180.05	117.303	0.436837
AUR62042439	3711	3526.05	5.04231	0.0222603
AUR62037706	972	787.053	42.0318	0.831313
AUR62007322	1674	1489.05	1	0.0104539
AUR62033167	288	113.37	0	0
AUR62033269	1755	1570.05	45.0447	0.446602
AUR62023892	582	397.352	19	0.744336
AUR62024983	2770	2585.05	2.33623	0.0140682
AUR62009621	1869	1684.05	14.8207	0.136995
AUR62026144	2172	1987.05	50	0.391698
AUR62008748	1467	1282.05	42.6354	0.517672
AUR62027777	1623	1438.05	22	0.238143
AUR62028836	585	400.352	532.909	20.7206
AUR62002254	3444	3259.05	320.788	1.53221
AUR62023331	642	457.241	0	0
AUR62001980	786	601.144	0	0
AUR62042272	5358	5173.05	293.876	0.884317
AUR62018176	1140	955.053	19	0.309682
AUR62028333	1581	1396.05	108	1.20424
AUR62039057	2424	2239.05	193.725	1.34683
AUR62002541	1875	1690.05	170.407	1.56956
AUR62020141	1707	1522.05	0	0
AUR62018442	1320	1135.05	70	0.960002
AUR62028918	1668	1483.05	0	0
AUR62044001	672	487.222	0	0
AUR62016051	891	706.069	0	0
AUR62016963	6378	6193.05	145.418	0.365513
AUR62020221	1608	1423.05	339.745	3.7164
AUR62026916	1536	1351.05	179.205	2.06475
AUR62015272	933	748.069	45	0.9364
AUR62019539	423	239.748	21.4762	1.39442
AUR62016153	273	100.659	3.76121	0.581653
AUR62042033	1068	883.053	0	0
AUR62016654	654	469.232	0	0
AUR62000378	237	71.8106	0	0
AUR62020415	738	553.19	0	0
AUR62035076	1317	1132.05	143.065	1.96724
AUR62007534	1314	1129.05	24	0.330893
AUR62016733	1383	1198.05	35	0.45476
AUR62035276	810	625.108	187.504	4.66924
AUR62024099	1251	1066.05	2	0.029204
AUR62041602	324	145.678	5.11383	0.54644
AUR62016911	1476	1291.05	3.20796	0.038679
AUR62019952	303	126.677	6.17647	0.758987
AUR62032168	3295	3110.05	32.1456	0.160896
AUR62038682	1008	823.053	71	1.34283
AUR62005958	627	442.259	607.512	21.383
AUR62001781	1110	925.053	0	0
AUR62019554	840	655.082	34.5752	0.821598
AUR62037329	5721	5536.05	196.157	0.551561
AUR62003198	972	787.053	1176.48	23.2686
AUR62036062	372	190.413	2	0.163502
AUR62035805	453	269.178	0	0
AUR62016264	417	233.861	0	0
AUR62019290	1197	1012.05	0	0
AUR62040265	423	239.748	383	24.8677
AUR62028599	1395	1210.05	29.8413	0.383887
AUR62026498	738	553.19	32	0.900463
AUR62019792	2058	1873.05	0	0
AUR62011078	1212	1027.05	95.2611	1.44382
AUR62019935	1053	868.053	0	0
AUR62026811	1188	1003.05	189	2.93311
AUR62028421	657	472.232	78	2.57116
AUR62008290	1773	1588.05	0	0
AUR62027970	1731	1546.05	303.31	3.05389
AUR62026962	1461	1276.05	0	0
AUR62028608	546	361.427	317.566	13.6774
AUR62013488	426	242.656	0	0
AUR62041760	453	269.178	1	0.0578297
AUR62032474	1356	1171.05	63.4175	0.842991
AUR62018855	552	367.413	37.897	1.60561
AUR62006009	1818	1633.05	1	0.00953214
AUR62007656	2166	1981.05	20.3813	0.160149
AUR62000262	2118	1933.05	81.0939	0.653032
AUR62034533	2508	2323.05	514.335	3.44649
AUR62041483	342	162.281	7	0.671459
AUR62020479	2247	2062.05	0	0
AUR62020364	1527	1342.05	0	0
AUR62001997	1470	1285.05	19	0.230156
AUR62011700	450	266.237	2	0.116937
AUR62022131	1848	1663.05	0	0
AUR62034573	3054	2869.05	5	0.0271283
AUR62020147	1230	1045.05	10	0.148954
AUR62032463	714	529.222	0	0
AUR62008535	1881	1696.05	581.63	5.33823
AUR62040188	2130	1945.05	36.4217	0.291487
AUR62029245	741	556.19	1	0.0279877
AUR62005574	384	201.875	13.1546	1.01434
AUR62017935	1215	1030.05	103.536	1.56467
AUR62020235	1146	961.053	89.7978	1.45448
AUR62011419	888	703.069	15	0.332112
AUR62035969	642	457.241	0	0
AUR62036922	1152	967.053	82.6977	1.33117
AUR62038446	583	398.352	5	0.195386
AUR62043250	3885	3700.05	199.088	0.837584
AUR62029140	474	289.888	1	0.0536983
AUR62038751	2307	2122.05	102.292	0.750374
AUR62025596	1473	1288.05	109	1.3173
AUR62016924	1518	1333.05	39.5867	0.462266
AUR62005387	1293	1108.05	26.7486	0.375777
AUR62029592	684	499.222	5.28973	0.164941
AUR62015701	849	664.069	84.163	1.97287
AUR62020307	918	733.069	1210.74	25.7096
AUR62039066	654	469.232	73	2.42173
AUR62018915	1413	1228.05	32.0413	0.406147
AUR62024486	645	460.241	0	0
AUR62024167	996	811.053	0	0
AUR62036547	714	529.222	0	0
AUR62013595	1320	1135.05	12	0.164572
AUR62012292	1446	1261.05	82	1.01221
AUR62028568	2223	2038.05	59.1302	0.451632
AUR62043836	834	649.082	2.46707	0.0591659
AUR62008776	903	718.069	242.088	5.24805
AUR62028412	1770	1585.05	80.6402	0.791951
AUR62002869_AUR62044501	963	778.069	41	0.820269
AUR62007895	1098	913.053	33	0.562611
AUR62024134	2172	1987.05	46	0.360362
AUR62012346	1494	1309.05	0	0
AUR62017867	390	207.631	17	1.27452
AUR62019631	1509	1324.05	0	0
AUR62023202	825	640.095	3.40266	0.0827493
AUR62032027	549	364.42	10	0.427158
AUR62027853	969	784.053	33	0.655177
AUR62022184	2508	2323.05	111.464	0.746909
AUR62000858	945	760.069	17.9485	0.367591
AUR62000916	780	595.144	7	0.183091
AUR62016007	579	394.36	32	1.26313
AUR62007970	1677	1492.05	0	0
AUR62026496	846	661.082	23.1977	0.546235
AUR62029781	1299	1114.05	101	1.41126
AUR62017437	3135	2950.05	35	0.184684
AUR62003622	7044	6859.05	398.933	0.905369
AUR62039509	723	538.201	142	4.10709
AUR62023159	726	541.201	12.3405	0.354947
AUR62017062	1401	1216.05	141	1.80492
AUR62002289	2200	2015.05	20.5969	0.159113
AUR62037211	309	132.158	0	0
AUR62006825	1860	1675.05	702.477	6.52821
AUR62035673	1761	1576.05	29.8844	0.295165
AUR62036820	1278	1093.05	0	0
AUR62004177	474	289.888	0	0
AUR62022479	1104	919.053	23	0.389563
AUR62033046	2091	1906.05	0	0
AUR62031988	1938	1753.05	0	0
AUR62041764	1263	1078.05	99	1.4295
AUR62005263	1755	1570.05	64.9062	0.643521
AUR62034180	327	148.491	0	0
AUR62013980	942	757.069	0	0
AUR62018962	1167	982.053	1	0.015851
AUR62014022	1242	1057.05	1	0.0147263
AUR62033865	294	118.574	0	0
AUR62026590	300	124.002	0	0
AUR62006441	585	400.352	0	0
AUR62005742	813	628.108	6.94143	0.17203
AUR62044457	498	313.737	0	0
AUR62017388	1038	853.053	210.518	3.84152
AUR62007113	714	529.222	4	0.117656
AUR62017485	2208	2023.05	279.313	2.14919
AUR62021058	4455	4270.05	1259.76	4.59244
AUR62044368	1392	1207.05	1648	21.2531
AUR62021992	1467	1282.05	55.9023	0.678756
AUR62025751	366	184.801	2	0.168468
AUR62033435	276	103.149	0	0
AUR62029585	1191	1006.05	0	0
AUR62004082	1029	844.053	0	0
AUR62037010	1500	1315.05	0	0
AUR62004940	1059	874.053	0	0
AUR62039615	669	484.222	0	0
AUR62043210	1704	1519.05	8	0.0819799
AUR62004751	1569	1384.05	214	2.40686
AUR62036431	321	143.021	0	0
AUR62021746	1806	1621.05	6	0.0576162
AUR62008675	1530	1345.05	36.5223	0.422677
AUR62011095	2472	2287.05	5	0.0340317
AUR62031622	660	475.232	0	0
AUR62017493	432	248.552	0	0
AUR62036279	1845	1660.05	1002.53	9.40079
AUR62004733	810	625.108	87.2143	2.17182
AUR62002293	1773	1588.05	94.7874	0.929129
AUR62035767	702	517.222	19.593	0.589676
AUR62017811	924	739.069	24.3742	0.513376
AUR62029549	786	601.144	0	0
AUR62011438	1062	877.053	1	0.0177486
AUR62016482	369	187.631	4185.92	347.277
AUR62010774	678	493.222	4	0.126243
AUR62041998	597	412.311	46	1.73669
AUR62021575	1554	1369.05	9	0.102332
AUR62029463	945	760.069	80	1.63843
AUR62034725	282	108.178	0	0
AUR62026529	324	145.678	0	0
AUR62039513	891	706.069	0	0
AUR62034599	2088	1903.05	10	0.0817974
AUR62006934	1599	1414.05	0	0
AUR62020443	345	165.101	0	0
AUR62018144	462	278.029	0	0
AUR62004311	246	78.7029	95.5798	18.9045
AUR62010654	948	763.069	2	0.0407997
AUR62004061	387	204.76	1	0.076023
AUR62003083	1710	1525.05	199.8	2.0394
AUR62008874	669	484.222	160	5.14358
AUR62023478	1992	1807.05	0	0
AUR62012213	585	400.352	0	0
AUR62025776	2127	1942.05	286.435	2.29592
AUR62040164	1296	1111.05	127.461	1.7858
AUR62015932	852	667.069	41.8417	0.976404
AUR62033839	1182	997.053	102.935	1.60707
AUR62009938	1953	1768.05	443.903	3.90826
AUR62037005	1068	883.053	31	0.546469
AUR62016097	1323	1138.05	67.8936	0.928661
AUR62024321	570	385.36	1.50866	0.0609417
AUR62012134	1760	1575.05	82	0.810418
AUR62021698	1428	1243.05	4	0.0500911
AUR62026466	1200	1015.05	153.287	2.35076
AUR62009792	537	352.485	28.5985	1.26297
AUR62009898	1551	1366.05	2	0.0227905
AUR62011681	408	225.106	546.224	37.7724
AUR62042406	1911	1726.05	4	0.0360742
AUR62043958	462	278.029	31	1.73565
AUR62028980	1416	1231.05	37	0.467859
AUR62001525	969	784.053	37.8965	0.752392
AUR62030627	702	517.222	312.725	9.41186
AUR62004000	2967	2782.05	393.414	2.20128
AUR62029496	1416	1231.05	3	0.0379346
AUR62006488	1389	1204.05	64.6639	0.836001
AUR62037427	1245	1060.05	306.6	4.50231
AUR62019870	1860	1675.05	19.298	0.179339
AUR62042312	432	248.552	0	0
AUR62006967	216	56.8565	1	0.273786
AUR62035998	2241	2056.05	45.7702	0.346529
AUR62001499	1029	844.053	9.50292	0.175258
AUR62031535	375	193.262	612	49.2942
AUR62005231	1941	1756.05	0	0
AUR62016455	1524	1339.05	6	0.06975
AUR62002368	492	307.762	14	0.708115
AUR62043941	900	715.069	8.15707	0.177573
AUR62040781	480	295.847	143.7	7.56101
AUR62010162	1917	1732.05	0	0
AUR62039378	705	520.222	0	0
AUR62016786	1331	1146.05	229	3.11044
AUR62001242	636	451.25	0	0
AUR62018566	8115	7930.05	341.551	0.670456
AUR62000664	585	400.352	0	0
AUR62041663	1023	838.053	42.129	0.782528
AUR62024038	3081	2896.05	113.217	0.608549
AUR62039899	1029	844.053	0	0
AUR62039268	294	118.574	92	12.0778
AUR62010289	1509	1324.05	171	2.01039
AUR62026965	201	47.0347	10.7045	3.54274
AUR62034609	1650	1465.05	45.3873	0.482249
AUR62015673	1809	1624.05	15	0.143774
AUR62012044	984	799.053	95.4743	1.85995
AUR62031067	2634	2449.05	27.976	0.177819
AUR62003790	777	592.144	35.329	0.928741
AUR62018091	228	65.1694	0	0
AUR62008900	2529	2344.05	26	0.172662
AUR62009300	1635	1450.05	425	4.56242
AUR62031109	699	514.222	0	0
AUR62014820	879	694.069	48.8981	1.09668
AUR62031643	1002	817.053	25.3345	0.482673
AUR62026907	594	409.336	34.3367	1.30578
AUR62016598	909	724.069	52.8423	1.13604
AUR62019862	585	400.352	5	0.19441
AUR62008069	738	553.19	102.886	2.89517
AUR62012709	2970	2785.05	36.3542	0.203194
AUR62009817	1017	832.053	0	0
AUR62019856	3737	3552.05	219.104	0.960198
AUR62005079	1128	943.053	0	0
AUR62040135	729	544.19	2	0.0572097
AUR62001450	516	331.615	106	4.97579
AUR62026736	1197	1012.05	1	0.0153811
AUR62011781	696	511.222	17.9189	0.545623
AUR62017396	1449	1264.05	41.8978	0.515961
AUR62020678	1527	1342.05	0	0
AUR62016168	852	667.069	20.7314	0.48378
AUR62011581	603	418.303	2	0.0744269
AUR62038472	1605	1420.05	205.773	2.25566
AUR62011984	1977	1792.05	108.937	0.946274
AUR62027061	1191	1006.05	91.2914	1.41254
AUR62041822	267	95.7681	0	0
AUR62039628	1116	931.053	0	0
AUR62016043	2043	1858.05	6	0.0502671
AUR62025337	2625	2440.05	1111.39	7.09016
AUR62036055	471	286.911	0	0
AUR62008709	654	469.232	9.24967	0.306852
AUR62020587	588	403.336	49.7723	1.92093
AUR62000342	1596	1411.05	0	0
AUR62002119	1443	1258.05	1	0.0123735
AUR62044481_AUR62044115_AUR62044109_AUR62044112_AUR62044169_AUR62028784	639	454.25	463.345	15.8782
AUR62033354	375	193.262	0	0
AUR62021820	696	511.222	145.797	4.43945
AUR62011152	1191	1006.05	24	0.371348
AUR62007935	1446	1261.05	97.3625	1.20185
AUR62010158	1548	1363.05	645.28	7.3693
AUR62040971	879	694.069	0	0
AUR62033079	639	454.25	1543.71	52.9005
AUR62035394	1203	1018.05	0	0
AUR62011671	1989	1804.05	86.8958	0.749791
AUR62013734	1446	1261.05	34.7145	0.428517
AUR62008520	579	394.36	12.1786	0.480723
AUR62008550	1812	1627.05	19.4524	0.186106
AUR62025513	486	301.805	2	0.103156
AUR62015637	1041	856.053	130	2.36392
AUR62037831	1335	1150.05	26.3971	0.357297
AUR62022775	1713	1528.05	0	0
AUR62015381	2076	1891.05	341.819	2.81373
AUR62031401	1365	1180.05	73.4426	0.968806
AUR62043004	1155	970.053	276.009	4.42912
AUR62038314	501	316.725	0	0
AUR62011272	2013	1828.05	14.531	0.123737
AUR62001432	2874	2689.05	106.695	0.617637
AUR62002451	1026	841.053	138.48	2.56304
AUR62016887	1890	1705.05	7	0.0639073
AUR62028610	3012	2827.05	0	0
AUR62032329	768	583.156	0	0
AUR62044386	522	337.595	10.3696	0.478142
AUR62044304	573	388.36	0	0
AUR62020428	360	179.129	95.0683	8.26154
AUR62034519	507	322.641	9.61864	0.464071
AUR62031645	411	228.001	81	5.53017
AUR62021636	1641	1456.05	428.806	4.58431
AUR62024985	597	412.311	9.25546	0.349433
AUR62008560	1356	1171.05	6.99292	0.0929549
AUR62017602	786	601.144	42.6849	1.10532
AUR62002387	657	472.232	139.024	4.58274
AUR62018979	792	607.144	6.5526	0.168001
AUR62007802	1272	1087.05	0	0
AUR62027298	2337	2152.05	78.4077	0.567148
AUR62023515	429	245.616	11	0.697149
AUR62006902	1416	1231.05	107.534	1.35975
AUR62031088	3081	2896.05	142.41	0.765462
AUR62008758	2013	1828.05	43	0.366159
AUR62012437	672	487.222	4	0.127798
AUR62031130	2118	1933.05	0	0
AUR62012512	750	565.19	32.8987	0.906098
AUR62024156	336	156.706	55.8454	5.54745
AUR62017900	696	511.222	40.7534	1.24092
AUR62030546	3441	3256.05	0	0
AUR62005035	1656	1471.05	1443.39	15.2737
AUR62034032	2142	1957.05	2	0.0159081
AUR62020455	2091	1906.05	14.8485	0.121266
AUR62006812	2292	2107.05	110.778	0.818409
AUR62037473	993	808.053	82	1.57966
AUR62010489	669	484.222	0	0
