target_id	length	eff_length	Cq_4	Cq_4_tpm
AUR62014223	702	515.565	4.05508	0.0818714
AUR62024333	1221	1034.55	60	0.603692
AUR62038723	1380	1193.55	0	0
AUR62035468	699	512.565	116.297	2.36176
AUR62013104	786	599.551	0	0
AUR62016925	1335	1148.55	116.183	1.05295
AUR62024618	441	255.846	32	1.30193
AUR62019265	1251	1064.55	12	0.117336
AUR62010900	2037	1850.55	73.6998	0.414554
AUR62042685	4365	4178.55	23.6049	0.0588021
AUR62042439	3711	3524.55	9.19734	0.0271628
AUR62037706	972	785.551	142.829	1.8926
AUR62007322	1674	1487.55	0	0
AUR62033167	288	112.323	0	0
AUR62033269	1755	1568.55	69.7279	0.462726
AUR62023892	582	395.654	75	1.97316
AUR62024983	2770	2583.55	29	0.116842
AUR62009621	1869	1682.55	42.8504	0.265096
AUR62026144	2172	1985.55	131	0.686762
AUR62008748	1467	1280.55	35.5766	0.289191
AUR62027777	1623	1436.55	31	0.224624
AUR62028836	585	398.654	444	11.5932
AUR62002254	3444	3257.55	481.935	1.53998
AUR62023331	642	455.589	1	0.0228477
AUR62001980	786	599.551	0	0
AUR62042272	5358	5171.55	184.624	0.371607
AUR62018176	1140	953.551	53	0.57856
AUR62028333	1581	1394.55	288	2.14968
AUR62039057	2424	2237.55	120.403	0.560119
AUR62002541	1875	1688.55	408.931	2.52088
AUR62020141	1707	1520.55	5.61596	0.0384449
AUR62018442	1320	1133.55	203.477	1.86849
AUR62028918	1668	1481.55	0	0
AUR62044001	672	485.565	0	0
AUR62016051	891	704.551	1	0.0147742
AUR62016963	6378	6191.55	157.026	0.26399
AUR62020221	1608	1421.55	566.532	4.14837
AUR62026916	1536	1349.55	341.188	2.63161
AUR62015272	933	746.551	160	2.23088
AUR62019539	423	238.261	43.0669	1.88151
AUR62016153	273	99.5506	3	0.313685
AUR62042033	1068	881.551	0	0
AUR62016654	654	467.577	3	0.0667858
AUR62000378	237	71.3375	0	0
AUR62020415	738	551.565	0	0
AUR62035076	1317	1130.55	113.317	1.04333
AUR62007534	1314	1127.55	4	0.0369267
AUR62016733	1383	1196.55	4	0.0347973
AUR62035276	810	623.551	328.728	5.48759
AUR62024099	1251	1064.55	5	0.04889
AUR62041602	324	144.556	9	0.648069
AUR62016911	1476	1289.55	28	0.226014
AUR62019952	303	125.719	42	3.47748
AUR62032168	3295	3108.55	28	0.0937597
AUR62038682	1008	821.551	48	0.608167
AUR62005958	627	440.611	1467.32	34.6646
AUR62001781	1110	923.551	0	0
AUR62019554	840	653.551	179.289	2.85555
AUR62037329	5721	5534.55	673.549	1.26679
AUR62003198	972	785.551	874.46	11.5873
AUR62036062	372	189.28	1	0.0549935
AUR62035805	453	267.63	0	0
AUR62016264	417	232.408	1	0.0447883
AUR62019290	1197	1010.55	0	0
AUR62040265	423	238.261	369	16.1209
AUR62028599	1395	1208.55	68.4575	0.58962
AUR62026498	738	551.565	112	2.11367
AUR62019792	2058	1871.55	0	0
AUR62011078	1212	1025.55	92.0811	0.934608
AUR62019935	1053	866.551	1	0.0120122
AUR62026811	1188	1001.55	58	0.602797
AUR62028421	657	470.565	80	1.76965
AUR62008290	1773	1586.55	0	0
AUR62027970	1731	1544.55	251.483	1.69481
AUR62026962	1461	1274.55	67.26	0.549308
AUR62028608	546	359.822	350.176	10.1301
AUR62013488	426	241.201	0	0
AUR62041760	453	267.63	0	0
AUR62032474	1356	1169.55	104.654	0.931432
AUR62018855	552	365.786	45.7738	1.30258
AUR62006009	1818	1631.55	9.33333	0.059546
AUR62007656	2166	1979.55	41.9558	0.220618
AUR62000262	2118	1931.55	237.002	1.27721
AUR62034533	2508	2321.55	1479.09	6.63182
AUR62041483	342	161.156	11	0.710496
AUR62020479	2247	2060.55	0	0
AUR62020364	1527	1340.55	0	0
AUR62001997	1470	1283.55	58	0.470361
AUR62011700	450	264.683	3	0.117981
AUR62022131	1848	1661.55	2	0.0125295
AUR62034573	3054	2867.55	9.50788e-08	3.45135e-10
AUR62020147	1230	1043.55	3	0.0299243
AUR62032463	714	527.565	1	0.0197306
AUR62008535	1881	1694.55	838.551	5.15099
AUR62040188	2130	1943.55	118.479	0.634544
AUR62029245	741	554.565	0	0
AUR62005574	384	200.575	47.4414	2.46205
AUR62017935	1215	1028.55	236.888	2.39736
AUR62020235	1146	959.551	82	0.889533
AUR62011419	888	701.551	13	0.192886
AUR62035969	642	455.589	0	0
AUR62036922	1152	965.551	195.336	2.10583
AUR62038446	583	396.654	11	0.288667
AUR62043250	3885	3698.55	207.771	0.584749
AUR62029140	474	288.354	0	0
AUR62038751	2307	2120.55	46.8691	0.230067
AUR62025596	1473	1286.55	180.266	1.45849
AUR62016924	1518	1331.55	37.9417	0.296603
AUR62005387	1293	1106.55	20	0.188137
AUR62029592	684	497.565	3	0.0627606
AUR62015701	849	662.551	126	1.97956
AUR62020307	918	731.551	1344.55	19.1315
AUR62039066	654	467.577	78	1.73643
AUR62018915	1413	1226.55	80	0.678923
AUR62024486	645	458.589	0	0
AUR62024167	996	809.551	1	0.012858
AUR62036547	714	527.565	2.3674	0.0467101
AUR62013595	1320	1133.55	37	0.339764
AUR62012292	1446	1259.55	24	0.198341
AUR62028568	2223	2036.55	41.3262	0.211226
AUR62043836	834	647.551	11.7517	0.188905
AUR62008776	903	716.551	747.049	10.8522
AUR62028412	1770	1583.55	125.436	0.824531
AUR62002869_AUR62044501	963	776.551	16	0.21447
AUR62007895	1098	911.551	85	0.970631
AUR62024134	2172	1985.55	33	0.173001
AUR62012346	1494	1307.55	0	0
AUR62017867	390	206.282	8	0.403687
AUR62019631	1509	1322.55	20	0.157411
AUR62023202	825	638.551	10	0.163012
AUR62032027	549	362.822	11	0.315584
AUR62027853	969	782.551	34	0.452254
AUR62022184	2508	2321.55	208.097	0.933048
AUR62000858	945	758.551	56	0.768457
AUR62000916	780	593.551	17.2241	0.302061
AUR62016007	579	392.663	306	8.1118
AUR62007970	1677	1490.55	7	0.0488841
AUR62026496	846	659.551	0	0
AUR62029781	1299	1112.55	101	0.944969
AUR62017437	3135	2948.55	45	0.158862
AUR62003622	7044	6857.55	348.21	0.528554
AUR62039509	723	536.565	12	0.232796
AUR62023159	726	539.565	40.3512	0.778446
AUR62017062	1401	1214.55	89.0282	0.763006
AUR62002289	2200	2013.55	533.685	2.75891
AUR62037211	309	131.062	2	0.158844
AUR62006825	1860	1673.55	89	0.553563
AUR62035673	1761	1574.55	84.4601	0.558356
AUR62036820	1278	1091.55	0	0
AUR62004177	474	288.354	6	0.216592
AUR62022479	1104	917.551	51	0.578571
AUR62033046	2091	1904.55	1.16114	0.00634615
AUR62031988	1938	1751.55	5.67453	0.0337228
AUR62041764	1263	1076.55	252	2.43659
AUR62005263	1755	1568.55	107.767	0.715158
AUR62034180	327	147.293	0	0
AUR62013980	942	755.551	0	0
AUR62018962	1167	980.551	1	0.0106156
AUR62014022	1242	1055.55	0	0
AUR62033865	294	117.651	0	0
AUR62026590	300	123.042	0	0
AUR62006441	585	398.654	0	0
AUR62005742	813	626.551	8.64735	0.143662
AUR62044457	498	312.146	0	0
AUR62017388	1038	851.551	93.2998	1.14048
AUR62007113	714	527.565	2	0.0394612
AUR62017485	2208	2021.55	421.023	2.16789
AUR62021058	4455	4268.55	1999.22	4.87524
AUR62044368	1392	1205.55	4033	34.8224
AUR62021992	1467	1280.55	9	0.073158
AUR62025751	366	183.616	1	0.05669
AUR62033435	276	102.089	0	0
AUR62029585	1191	1004.55	0	0
AUR62004082	1029	842.551	3	0.0370631
AUR62037010	1500	1313.55	0	0
AUR62004940	1059	872.551	12.7194	0.151737
AUR62039615	669	482.565	0	0
AUR62043210	1704	1517.55	11	0.0754511
AUR62004751	1569	1382.55	333	2.50714
AUR62036431	321	141.782	11	0.807583
AUR62021746	1806	1619.55	5	0.032136
AUR62008675	1530	1343.55	100.782	0.780812
AUR62011095	2472	2285.55	36	0.163956
AUR62031622	660	473.565	7	0.153863
AUR62017493	432	247.029	0	0
AUR62036279	1845	1658.55	546.283	3.42851
AUR62004733	810	623.551	73.75	1.23114
AUR62002293	1773	1586.55	430.334	2.82337
AUR62035767	702	515.565	13.4485	0.271523
AUR62017811	924	737.551	14.3598	0.202662
AUR62029549	786	599.551	0	0
AUR62011438	1062	875.551	0	0
AUR62016482	369	186.451	3444.71	192.311
AUR62010774	678	491.565	2	0.0423511
AUR62041998	597	410.654	26	0.659043
AUR62021575	1554	1367.55	10	0.0761154
AUR62029463	945	758.551	43	0.590065
AUR62034725	282	107.161	5	0.485679
AUR62026529	324	144.556	1	0.0720077
AUR62039513	891	704.551	0	0
AUR62034599	2088	1901.55	5	0.0273702
AUR62006934	1599	1412.55	80.731	0.594911
AUR62020443	345	163.994	0	0
AUR62018144	462	276.453	0	0
AUR62004311	246	78.0507	168	22.4052
AUR62010654	948	761.551	6	0.0820103
AUR62004061	387	203.432	4	0.204671
AUR62003083	1710	1523.55	314.752	2.15044
AUR62008874	669	482.565	49	1.05695
AUR62023478	1992	1805.55	1	0.0057651
AUR62012213	585	398.654	0	0
AUR62025776	2127	1940.55	157.71	0.84596
AUR62040164	1296	1109.55	80.1606	0.752021
AUR62015932	852	665.551	15	0.234599
AUR62033839	1182	995.551	133.781	1.39877
AUR62009938	1953	1766.55	304.508	1.79427
AUR62037005	1068	881.551	25	0.295195
AUR62016097	1323	1136.55	72.5978	0.664891
AUR62024321	570	383.683	1	0.0271296
AUR62012134	1760	1573.55	22.1464	0.1465
AUR62021698	1428	1241.55	0	0
AUR62026466	1200	1013.55	245.231	2.51853
AUR62009792	537	350.849	23.3294	0.692149
AUR62009898	1551	1364.55	1	0.00762828
AUR62011681	408	223.637	925.432	43.0742
AUR62042406	1911	1724.55	5	0.0301794
AUR62043958	462	276.453	49	1.84498
AUR62028980	1416	1229.55	111	0.939708
AUR62001525	969	782.551	58.4326	0.777247
AUR62030627	702	515.565	597.035	12.054
AUR62004000	2967	2780.55	6144.43	23.0021
AUR62029496	1416	1229.55	0	0
AUR62006488	1389	1202.55	102.335	0.885799
AUR62037427	1245	1058.55	397.094	3.90479
AUR62019870	1860	1673.55	99	0.615761
AUR62042312	432	247.029	4	0.16855
AUR62006967	216	56.4499	1	0.184397
AUR62035998	2241	2054.55	145.608	0.737709
AUR62001499	1029	842.551	10	0.123544
AUR62031535	375	192.092	763.951	41.3974
AUR62005231	1941	1754.55	0	0
AUR62016455	1524	1337.55	8.14608	0.063395
AUR62002368	492	306.162	43	1.46195
AUR62043941	900	713.551	16.4464	0.239918
AUR62040781	480	294.244	207.513	7.34098
AUR62010162	1917	1730.55	197	1.18494
AUR62039378	705	518.565	1.6089	0.0322955
AUR62016786	1331	1144.55	97.344	0.8853
AUR62001242	636	449.6	0	0
AUR62018566	8115	7928.55	615.391	0.80793
AUR62000664	585	398.654	6.83897	0.178571
AUR62041663	1023	836.551	77	0.958108
AUR62024038	3081	2894.55	224.479	0.807256
AUR62039899	1029	842.551	0	0
AUR62039268	294	117.651	76	6.72412
AUR62010289	1509	1322.55	39	0.306951
AUR62026965	201	46.7343	18.3196	4.08033
AUR62034609	1650	1463.55	63.8097	0.453832
AUR62015673	1809	1622.55	1	0.00641531
AUR62012044	984	797.551	180.033	2.34969
AUR62031067	2634	2447.55	70	0.297703
AUR62003790	777	590.551	104.674	1.845
AUR62018091	228	64.7921	0	0
AUR62008900	2529	2342.55	143	0.635423
AUR62009300	1635	1448.55	126	0.905426
AUR62031109	699	512.565	0	0
AUR62014820	879	692.551	39.5808	0.594907
AUR62031643	1002	815.551	77.1498	0.984691
AUR62026907	594	407.654	177	4.51958
AUR62016598	909	722.551	52	0.74912
AUR62019862	585	398.654	23	0.600549
AUR62008069	738	551.565	78.5882	1.48312
AUR62012709	2970	2783.55	60	0.224372
AUR62009817	1017	830.551	12.3412	0.15467
AUR62019856	3737	3550.55	292.437	0.85734
AUR62005079	1128	941.551	1	0.0110553
AUR62040135	729	542.565	0	0
AUR62001450	516	330.017	96	3.02796
AUR62026736	1197	1010.55	0	0
AUR62011781	696	509.565	202.937	4.14551
AUR62017396	1449	1262.55	57	0.46994
AUR62020678	1527	1340.55	3.08193	0.0239307
AUR62016168	852	665.551	88	1.37631
AUR62011581	603	416.643	0	0
AUR62038472	1605	1418.55	228	1.67304
AUR62011984	1977	1790.55	478	2.7788
AUR62027061	1191	1004.55	66	0.683893
AUR62041822	267	94.6393	0	0
AUR62039628	1116	929.551	13	0.145575
AUR62016043	2043	1856.55	12	0.0672807
AUR62025337	2625	2438.55	384.876	1.64288
AUR62036055	471	285.382	2.07744	0.0757737
AUR62008709	654	467.577	0	0
AUR62020587	588	401.654	69.8798	1.81099
AUR62000342	1596	1409.55	0	0
AUR62002119	1443	1256.55	0	0
AUR62044481_AUR62044115_AUR62044109_AUR62044112_AUR62044169_AUR62028784	639	452.6	13720.4	315.551
AUR62033354	375	192.092	2.03473	0.110259
AUR62021820	696	509.565	61.6451	1.25926
AUR62011152	1191	1004.55	146	1.51285
AUR62007935	1446	1259.55	326.368	2.69716
AUR62010158	1548	1361.55	886.12	6.77446
AUR62040971	879	692.551	2	0.0300604
AUR62033079	639	452.6	1380.87	31.7582
AUR62035394	1203	1016.55	0	0
AUR62011671	1989	1802.55	51.7979	0.299117
AUR62013734	1446	1259.55	97.4776	0.805574
AUR62008520	579	392.663	3	0.0795274
AUR62008550	1812	1625.55	18	0.115263
AUR62025513	486	300.185	0	0
AUR62015637	1041	854.551	140	1.70532
AUR62037831	1335	1148.55	136.528	1.23734
AUR62022775	1713	1526.55	14.9602	0.10201
AUR62015381	2076	1889.55	157.525	0.867773
AUR62031401	1365	1178.55	164.644	1.45417
AUR62043004	1155	968.551	296	3.18116
AUR62038314	501	315.138	0	0
AUR62011272	2013	1826.55	66.1074	0.376734
AUR62001432	2874	2687.55	194.252	0.752358
AUR62002451	1026	839.551	254	3.14922
AUR62016887	1890	1703.55	9	0.0549925
AUR62028610	3012	2825.55	16	0.0589431
AUR62032329	768	581.565	1.14447	0.0204843
AUR62044386	522	335.943	0	0
AUR62044304	573	386.683	0	0
AUR62020428	360	177.982	429.148	25.0984
AUR62034519	507	321.107	11	0.356582
AUR62031645	411	226.547	144.465	6.63773
AUR62021636	1641	1454.55	751.438	5.3775
AUR62024985	597	410.654	178.251	4.51827
AUR62008560	1356	1169.55	36.9619	0.328966
AUR62017602	786	599.551	13	0.225701
AUR62002387	657	470.565	191.762	4.24189
AUR62018979	792	605.551	0	0
AUR62007802	1272	1085.55	0	0
AUR62027298	2337	2150.55	102.145	0.494407
AUR62023515	429	244.115	51	2.17466
AUR62006902	1416	1229.55	83.2165	0.704497
AUR62031088	3081	2894.55	388.909	1.39857
AUR62008758	2013	1826.55	255	1.4532
AUR62012437	672	485.565	29	0.62168
AUR62031130	2118	1931.55	0	0
AUR62012512	750	563.565	17	0.313994
AUR62024156	336	155.537	46.5586	3.11589
AUR62017900	696	509.565	129.93	2.65415
AUR62030546	3441	3254.55	17.2449	0.0551551
AUR62005035	1656	1469.55	1308.65	9.2695
AUR62034032	2142	1955.55	6	0.0319373
AUR62020455	2091	1904.55	25.6098	0.139968
AUR62006812	2292	2105.55	85	0.420213
AUR62037473	993	806.551	53.4434	0.689729
AUR62010489	669	482.565	0	0
AUR62025652	363	180.791	0	0
AUR62026314	420	235.338	0	0
AUR62018634	3246	3059.55	1224.47	4.16587
AUR62005567	2001	1814.55	7	0.0401555
AUR62014706	834	647.551	20	0.321494
AUR62002239	798	611.551	33.9706	0.578212
AUR62033753	696	509.565	1	0.0204276
AUR62012587	576	389.683	57	1.52258
AUR62012259	1566	1379.55	2409.74	18.1823
AUR62031385	1584	1397.55	25	0.186204
AUR62020820_AUR62020822	2529	2342.55	4	0.0177741
AUR62011143	417	232.408	745.793	33.4028
AUR62036575	750	563.565	0	0
AUR62036648	1035	848.551	0	0
AUR62023443	1737	1550.55	511.331	3.43267
AUR62021292	1050	863.551	9	0.108485
AUR62018356	1167	980.551	125.788	1.33532
AUR62011669	1002	815.551	42.8067	0.546358
AUR62021901	1275	1088.55	0	0
AUR62040830	1128	941.551	0	0
AUR62014785	2589	2402.55	135.334	0.58634
AUR62021677	1476	1289.55	58.3408	0.470924
AUR62019080	576	389.683	272	7.26563
AUR62010264	663	476.565	0	0
AUR62040874	384	200.575	0	0
AUR62030021	864	677.551	37	0.568429
AUR62044584	1551	1364.55	0	0
AUR62003360	1164	977.551	0	0
AUR62015339	414	229.484	0	0
AUR62002664	2427	2240.55	144.568	0.671635
AUR62024401	816	629.551	199.596	3.30018
AUR62025047	1185	998.551	2	0.0208486
AUR62018663	876	689.551	83.5665	1.26148
AUR62040630	1809	1622.55	4	0.0256613
AUR62002309	2112	1925.55	145.475	0.786413
AUR62028679	1743	1556.55	0	0
AUR62036101	1263	1076.55	3	0.029007
AUR62016809	2973	2786.55	145.772	0.544532
AUR62008551	1047	860.551	42.3993	0.512859
AUR62026494	1200	1013.55	5	0.05135
AUR62008778	1449	1262.55	5	0.0412228
AUR62025805	1365	1178.55	148.355	1.3103
AUR62006486	1815	1628.55	1	0.00639168
AUR62041612	876	689.551	134	2.02281
AUR62039896	1458	1271.55	81.6939	0.668763
AUR62021861	1683	1496.55	3	0.0208663
AUR62013689	1947	1760.55	0	0
AUR62037228	606	419.643	0	0
AUR62032419	2277	2090.55	0	0
AUR62013367	1056	869.551	499.605	5.98064
AUR62025219	627	440.611	0	0
AUR62025299	1125	938.551	0	0
AUR62032393	834	647.551	119.199	1.91608
AUR62017770	1740	1553.55	0	0
AUR62022895	1332	1145.55	6271.67	56.9882
AUR62044023	1119	932.551	5.21097	0.0581651
AUR62017595	579	392.663	216.753	5.74593
AUR62026343	1341	1154.55	595	5.36439
AUR62001599	1197	1010.55	212.645	2.19035
AUR62004674	1020	833.551	0	0
AUR62001116	816	629.551	6.03276	0.0997474
AUR62027154	903	716.551	0	0
AUR62025441	1695	1508.55	54.4254	0.375541
AUR62017087	270	97.1069	16	1.71509
AUR62036755	3072	2885.55	0	0
AUR62041996	1860	1673.55	7	0.0435387
AUR62030084	222	60.5208	0	0
AUR62041648	342	161.156	31	2.00231
AUR62043058	720	533.565	18	0.351157
AUR62033012	1164	977.551	78.3907	0.834722
AUR62036462	2067	1880.55	1	0.00553517
AUR62012479	3132	2945.55	85	0.300378
AUR62004572	1167	980.551	1	0.0106156
AUR62041721	2889	2702.55	613.996	2.36487
AUR62001196	936	749.551	4	0.0555489
AUR62031621	450	264.683	0	0
AUR62028925	570	383.683	399	10.8247
AUR62020686	2163	1976.55	51.7276	0.272415
AUR62022374	1065	878.551	79	0.936001
AUR62042813	747	560.565	2	0.0371381
AUR62001541	1743	1556.55	0	0
AUR62026858	2244	2057.55	3.5	0.0177065
AUR62004169	378	194.955	25	1.33482
AUR62014960	2271	2084.55	47	0.234694
AUR62025211	2271	2084.55	6.97801	0.0348446
AUR62044043	362	179.832	0	0
AUR62012368	3609	3422.55	76.6513	0.233123
AUR62024954	759	572.565	539.454	9.80721
AUR62015084	864	677.551	0	0
AUR62030893	789	602.551	41.0812	0.709685
AUR62026020	651	464.589	1	0.0224051
AUR62013437	1350	1163.55	7	0.0626223
AUR62038238	1017	830.551	119.631	1.49932
AUR62027104	732	545.565	126	2.40403
AUR62034536	732	545.565	0	0
AUR62036095	894	707.551	0	0
AUR62001209	705	518.565	20.1962	0.405398
AUR62002854	489	303.177	5	0.171668
AUR62026414	1149	962.551	123	1.33014
AUR62006681	1341	1154.55	60	0.540947
AUR62031299	2343	2156.55	55.2363	0.266613
AUR62020446	2043	1856.55	8	0.0448538
AUR62037057	2202	2015.55	245.891	1.26989
AUR62016334	3651	3464.55	29	0.0871299
AUR62011765	1176	989.551	108.548	1.14183
AUR62016524	990	803.551	220.612	2.85781
AUR62019731	1191	1004.55	0	0
AUR62023686	555	368.777	2	0.0564524
AUR62024470	1770	1583.55	0	0
AUR62029250	1743	1556.55	351.972	2.35375
AUR62028093	462	276.453	605	22.7798
AUR62031280	948	761.551	0	0
AUR62014077	1128	941.551	87	0.961815
AUR62012560	423	238.261	0	0
AUR62002463	1851	1664.55	0	0
AUR62021042	1050	863.551	0	0
AUR62004222	2172	1985.55	23	0.120577
AUR62012455	1116	929.551	1412	15.8117
AUR62000415	894	707.551	0	0
AUR62043825	723	536.565	40.0529	0.777011
AUR62018003	1182	995.551	38.6957	0.40459
AUR62012621	1812	1625.55	1	0.00640347
AUR62010710	1770	1583.55	15	0.0985997
AUR62041527	888	701.551	0	0
AUR62024874	666	479.565	1380.47	29.9636
AUR62008690	1785	1598.55	0	0
AUR62011506	1944	1757.55	18.3792	0.108852
AUR62010600	2277	2090.55	144.936	0.72166
AUR62001776	789	602.551	24	0.414604
AUR62000123	1608	1421.55	176.265	1.29068
AUR62006653	2148	1961.55	198.828	1.0551
AUR62000360	1770	1583.55	4.0157	0.0263965
AUR62025959	2463	2276.55	398.949	1.82413
AUR62024326	489	303.177	382.546	13.1342
AUR62036121	369	186.451	3.13285	0.1749
AUR62019908	936	749.551	159	2.20807
AUR62032014	2169	1982.55	439.473	2.3074
AUR62006315	411	226.547	0	0
AUR62002987	648	461.589	0	0
AUR62022840	1044	857.551	142.823	1.73363
AUR62009451	1266	1079.55	0	0
AUR62038457	1194	1007.55	0	0
AUR62042268	552	365.786	105.58	3.00449
AUR62043787	564	377.721	76	2.0944
AUR62019550	2547	2360.55	56	0.24694
AUR62024000	1215	1028.55	97.9228	0.991001
AUR62013504	1809	1622.55	18	0.115476
AUR62011677	1086	899.551	639	7.3942
AUR62018346	489	303.177	2	0.0686673
AUR62002786	480	294.244	0	0
AUR62035585	405	220.682	0	0
AUR62007838	1221	1034.55	0	0
AUR62014453	1488	1301.55	141.48	1.13149
AUR62044186	783	596.551	2.07819	0.0362623
AUR62004046	411	226.547	0	0
AUR62020693	2304	2117.55	0	0
AUR62017173	2556	2369.55	138.066	0.606508
AUR62014276	1230	1043.55	0	0
AUR62015612	573	386.683	117	3.14954
AUR62036260	423	238.261	16.3333	0.713573
AUR62008310	1395	1208.55	75.9804	0.654414
AUR62010083	939	752.551	29.056	0.401898
AUR62040661	843	656.551	13.8966	0.220321
AUR62033671	588	401.654	62	1.60678
AUR62017905	636	449.6	0	0
AUR62006435	2640	2453.55	865.479	3.67179
AUR62016372	1818	1631.55	863.992	5.51221
AUR62025244	324	144.556	48.1824	3.4695
AUR62018505	777	590.551	1	0.0176262
AUR62008345	1626	1439.55	289.876	2.09605
AUR62043987	2400	2213.55	17.4438	0.0820293
AUR62040644	1041	854.551	6	0.0730852
AUR62033983	1080	893.551	172.361	2.00787
AUR62022252	678	491.565	434.9	9.20926
AUR62009418	1011	824.551	85.2648	1.07639
AUR62019691	1572	1385.55	1242.88	9.33731
AUR62001344	423	238.261	33.0693	1.44474
AUR62025657	390	206.282	1	0.0504608
AUR62023721	1089	902.551	44.4936	0.513148
AUR62038060	228	64.7921	0	0
AUR62042749	357	175.207	6	0.356464
AUR62009986	525	338.917	143.99	4.42235
AUR62037667	1071	884.551	658.951	7.75437
AUR62019152	5598	5411.55	134.991	0.259657
AUR62004686	1428	1241.55	1	0.00838401
AUR62033576	282	107.161	0	0
AUR62005758	771	584.551	0	0
AUR62012227	1152	965.551	0	0
AUR62026516	279	104.635	0	0
AUR62018457	882	695.551	109.677	1.64136
AUR62010175	5910	5723.55	710.747	1.2926
AUR62031889	2508	2321.55	189.903	0.85147
AUR62007246	696	509.565	239.06	4.88341
AUR62028837	1182	995.551	113	1.18149
AUR62006200	528	341.892	391.265	11.9124
AUR62042196	1359	1172.55	55	0.488256
AUR62014712	1512	1325.55	86.5006	0.679265
AUR62014432	894	707.551	1	0.0147116
AUR62043349	972	785.551	0	0
AUR62037822	546	359.822	48.3302	1.39813
AUR62010554	1170	983.551	30	0.317498
AUR62029446	2154	1967.55	206.424	1.09207
AUR62036039	210	52.4951	0	0
AUR62017510	642	455.589	560.834	12.8138
AUR62026581	687	500.565	26.7497	0.556256
AUR62041792	873	686.551	127	1.92552
AUR62031164	1236	1049.55	0	0
AUR62004780	1620	1433.55	63.0411	0.457749
AUR62009980	408	223.637	0	0
AUR62023375	219	58.4481	350.206	62.3692
AUR62002405	732	545.565	0	0
AUR62012031	1293	1106.55	2	0.0188137
AUR62032938	1098	911.551	185.114	2.11386
AUR62015844	2595	2408.55	3	0.0129653
AUR62031400	510	324.074	1	0.0321197
AUR62042611	1449	1262.55	24.4413	0.201508
AUR62007083	666	479.565	255.506	5.54586
AUR62007250	2139	1952.55	758.43	4.04324
AUR62026548	1092	905.551	48.1443	0.553412
AUR62023040	1710	1523.55	0	0
AUR62026645	900	713.551	0	0
AUR62039653	996	809.551	11.3033	0.145338
AUR62032012	738	551.565	32.0197	0.604278
AUR62006000	2586	2399.55	0	0
AUR62010786	2421	2234.55	67	0.312105
AUR62013819	672	485.565	1041.94	22.3363
AUR62041409	582	395.654	1.02772	0.027038
AUR62016182	2028	1841.55	253.635	1.43364
AUR62031463	630	443.611	0	0
AUR62044724	636	449.6	0	0
AUR62033084	1218	1031.55	72	0.726538
AUR62019046	681	494.565	21.8571	0.46003
AUR62023966	1167	980.551	3346.98	35.5303
AUR62024377	1926	1739.55	29	0.173531
AUR62010996	465	279.439	0	0
AUR62028878	1503	1316.55	123.575	0.977031
AUR62040287	3036	2849.55	612.534	2.23754
AUR62010828	930	743.551	7	0.0979949
AUR62000336	4698	4511.55	12	0.0276867
AUR62017452	240	73.5596	3	0.42452
AUR62041658	393	209.172	0	0
AUR62022733	1488	1301.55	0	0
AUR62019305	441	255.846	385.851	15.6984
AUR62018771	2463	2276.55	1	0.00457234
AUR62044148	1608	1421.55	0	0
AUR62040351	399	214.873	0	0
AUR62014332	819	632.551	139.424	2.29434
AUR62010607	2397	2210.55	886.608	4.17491
AUR62024631	1527	1340.55	16	0.124238
AUR62015480	615	428.622	34.4332	0.836217
AUR62000127	639	452.6	2	0.0459972
AUR62022763	246	78.0507	159	21.2049
AUR62033733	5871	5684.55	263.679	0.482832
AUR62001888	639	452.6	16	0.367978
AUR62007508	879	692.551	0	0
AUR62003766	462	276.453	97	3.6523
AUR62023982	447	261.742	0	0
AUR62016966	546	359.822	58.9884	1.70645
AUR62005172	2715	2528.55	60	0.246999
AUR62012776	1314	1127.55	0	0
AUR62038286	1386	1199.55	8.25706	0.0716511
AUR62037448	456	270.542	5	0.192376
AUR62013813	894	707.551	84	1.23577
AUR62018382	2865	2678.55	52.3963	0.203618
AUR62027889	1317	1130.55	0	0
AUR62009899	1533	1346.55	0	0
AUR62028118	792	605.551	1176.16	20.2177
AUR62015697	792	605.551	50.0969	0.861146
AUR62027297	747	560.565	6	0.111414
AUR62009749	351	169.594	158.549	9.73127
AUR62043572_AUR62022905	1065	878.551	86	1.01894
AUR62021287	1266	1079.55	7	0.0674949
AUR62026378	375	192.092	7	0.37932
AUR62041909	1098	911.551	0	0
AUR62029133	1344	1157.55	39.6563	0.356606
AUR62022816	417	232.408	867	38.8315
AUR62010256	1275	1088.55	319.447	3.05468
AUR62003882	1323	1136.55	131.482	1.20418
AUR62005670	1743	1556.55	0	0
AUR62022673	891	704.551	33	0.487549
AUR62004395	1557	1370.55	116	0.881006
AUR62016905	1899	1712.55	623.305	3.78855
AUR62018998	1443	1256.55	40.5377	0.335812
AUR62023971	738	551.565	0	0
AUR62043434	417	232.408	3	0.134365
AUR62008568	1257	1070.55	253.578	2.46559
AUR62016743	660	473.565	33	0.725354
AUR62033829	1212	1025.55	55.4875	0.563189
AUR62006898	915	728.551	3	0.0428625
AUR62013852	321	141.782	0	0
AUR62032718	1089	902.551	0	0
AUR62016864	312	133.717	0	0
AUR62020731	1062	875.551	0	0
AUR62005953	2484	2297.55	437	1.97985
AUR62037993	2256	2069.55	0	0
