target_id	length	eff_length	Cp_7	Cp_7_tpm
AUR62023193	579	392.317	16	0.673292
AUR62028172	1458	1270.78	3	0.0389735
AUR62019637	1062	874.785	2062.37	38.9211
AUR62026579	1293	1105.78	0	0
AUR62041854	447	261.397	0	0
AUR62001693	537	350.531	38	1.78969
AUR62030173	1479	1291.78	61.1972	0.782098
AUR62034567	1467	1279.78	178.176	2.29844
AUR62004549	339	157.976	10	1.04503
AUR62011740	798	610.886	0	0
AUR62043480	1050	862.785	521	9.96909
AUR62042483	1422	1234.78	0	0
AUR62012233	792	604.896	37	1.00981
AUR62010313	1368	1180.78	170.968	2.39036
AUR62026760	573	386.342	0	0
AUR62013118	1239	1051.78	1.18668	0.0186262
AUR62024316	1398	1210.78	1.27586	0.0173963
AUR62019541	2154	1966.78	661.774	5.55485
AUR62006344	999	811.785	0	0
AUR62028336	270	97.4065	822.896	139.469
AUR62038645	567	380.342	0	0
AUR62022641	1095	907.785	67	1.21846
AUR62005938	930	742.785	6	0.133355
AUR62008831	1248	1060.78	7	0.108941
AUR62024965	2463	2275.78	333	2.41565
AUR62044401	1065	877.785	0	0
AUR62029573	2682	2494.78	0	0
AUR62029624	504	317.708	0	0
AUR62028632	2949	2761.78	327.841	1.95972
AUR62001619	1263	1075.78	5	0.0767299
AUR62019310	789	601.896	4	0.109713
AUR62018635	285	110.001	7	1.05056
AUR62011720	297	120.286	6	0.823487
AUR62042225	2172	1984.78	919.287	7.64641
AUR62007286	1926	1738.78	45	0.427255
AUR62014178	1341	1153.78	103	1.47378
AUR62018426	1116	928.785	0	0
AUR62017121	426	240.853	322	22.0711
AUR62019450	480	293.958	2.03815	0.114464
AUR62037074	1428	1240.78	7.46013	0.0992591
AUR62024080	1011	823.785	0	0
AUR62012649	1329	1141.78	24	0.347014
AUR62003173	2265	2077.78	32.399	0.257426
AUR62006276	2248	2060.78	35	0.280385
AUR62019449	420	235.005	11.9537	0.83974
AUR62035806	204	48.6918	0	0
AUR62041598	3168	2980.78	293.617	1.62619
AUR62005828	1743	1555.78	241	2.55734
AUR62040998	540	353.519	0	0
AUR62043313	810	622.886	39.8455	1.05607
AUR62040172	465	279.135	0	0
AUR62002620	1218	1030.78	324.966	5.20463
AUR62036992	1914	1726.78	0	0
AUR62027850	2298	2110.78	7.44915	0.0582617
AUR62010650	687	500.08	1	0.0330126
AUR62001024	534	347.548	308.446	14.6516
AUR62020052	4029	3841.78	0	0
AUR62042553	486	299.909	0	0
AUR62029109	432	246.703	0	0
AUR62016512	729	542.02	2.0237	0.0616384
AUR62040695	207	50.6844	1	0.325721
AUR62014725	606	419.269	0	0
AUR62025761	966	778.785	0	0
AUR62028856	636	449.182	0	0
AUR62033538	3669	3481.78	0	0
AUR62017332	543	356.507	65	3.00999
AUR62021270	1776	1588.78	47.7113	0.495765
AUR62001212	699	512.055	0	0
AUR62028097	978	790.785	0	0
AUR62009211	1638	1450.78	1.10934	0.0126235
AUR62021100	3543	3355.78	19	0.0934716
AUR62000599	780	592.906	6	0.167065
AUR62029106	591	404.296	0	0
AUR62039902	1554	1366.78	0	0
AUR62032231	1491	1303.78	0	0
AUR62021147	2910	2722.78	4.06584	0.0246523
AUR62001767	3933	3745.78	92.9112	0.409492
AUR62015453	864	676.843	38.1299	0.930032
AUR62031052	1062	874.785	0	0
AUR62042146	2850	2662.78	0	0
AUR62036700	2145	1957.78	0	0
AUR62042817	1989	1801.78	29.6441	0.271616
AUR62002131	1551	1363.78	1562.72	18.9171
AUR62012721	1302	1114.78	890.401	13.186
AUR62014619_AUR62044485	690	503.08	12.017	0.394348
AUR62006083	1206	1018.78	110.916	1.79735
AUR62043422	468	282.102	11	0.643734
AUR62010449	1695	1507.78	150.938	1.65264
AUR62043907	1416	1228.78	112.685	1.51394
AUR62011060	1203	1015.78	0	0
AUR62038450	2085	1897.78	19.629	0.170754
AUR62024067	1128	940.785	65	1.14063
AUR62028378	804	616.886	1048	28.0463
AUR62008089	1083	895.785	0	0
AUR62029944	1368	1180.78	3	0.0419441
AUR62024478	2616	2428.78	0	0
AUR62014736	1038	850.785	19	0.368684
AUR62016750	1254	1066.78	5.05636	0.0782495
AUR62018300	1209	1021.78	0	0
AUR62041852	900	712.808	0	0
AUR62042098	768	580.916	0	0
AUR62011068	666	479.105	30.7927	1.06105
AUR62016070	984	796.785	8	0.165756
AUR62023622	1959	1771.78	275.966	2.57137
AUR62034546	735	548.011	12	0.361503
AUR62015199	2553	2365.78	124.238	0.86696
AUR62001260	1833	1645.78	395.677	3.96906
AUR62010442	3156	2968.78	0	0
AUR62019818	867	679.843	8.07971	0.196204
AUR62015338	765	577.935	0	0
AUR62007675	1509	1321.78	2	0.0249798
AUR62015115	1287	1099.78	251.188	3.7706
AUR62022412	1185	997.785	64	1.05892
AUR62010622	693	506.08	0	0
AUR62001592	633	446.182	99	3.66305
AUR62026808	402	217.552	217	16.4671
AUR62037020	1263	1075.78	11	0.168806
AUR62033168	264	92.6242	276.407	49.2657
AUR62003069	1386	1198.78	0	0
AUR62023186	1242	1054.78	202.686	3.17234
AUR62029096	3399	3211.78	100.729	0.517759
AUR62015561	654	467.136	0	0
AUR62017789	267	95.0175	179	31.1007
AUR62012389	369	186.052	0	0
AUR62018555	1404	1216.78	1559.91	21.1644
AUR62038800	1125	937.785	0	0
AUR62010333	1890	1702.78	29	0.281163
AUR62037419	636	449.182	0	0
AUR62038603	5217	5029.78	7.82884	0.0256961
AUR62028406	843	655.854	0	0
AUR62016437	1632	1444.78	14.0165	0.160161
AUR62009145	3528	3340.78	1.07337	0.00530424
AUR62039545	213	54.6491	0	0
AUR62031909	906	718.797	81.6279	1.87479
AUR62041514	1230	1042.78	5.28737	0.0837076
AUR62008366	2676	2488.78	15.7962	0.104782
AUR62027193	2352	2164.78	0	0
AUR62023883	744	556.992	5.47891	0.162392
AUR62019738	603	416.276	1	0.0396587
AUR62041938	1917	1729.78	20.0224	0.191093
AUR62043112	615	428.255	8	0.308395
AUR62038266	864	676.843	177	4.31723
AUR62018027	1164	976.785	72	1.2169
AUR62040530	888	700.82	20	0.471133
AUR62034889	381	197.452	0	0
AUR62018437	1077	889.785	113.372	2.1035
AUR62021181	747	559.992	0	0
AUR62028245	1599	1411.78	0	0
AUR62010734	603	416.276	8	0.31727
AUR62023124	459	273.218	0	0
AUR62002702	1152	964.785	0	0
AUR62011215	1872	1684.78	6	0.0587932
AUR62007127	1020	832.785	357	7.0771
AUR62015440	315	136.129	0	0
AUR62026883	927	739.785	13	0.290107
AUR62016120	1365	1177.78	162.785	2.28176
AUR62002271	792	604.896	131.791	3.59687
AUR62020406	510	323.676	2	0.102009
AUR62026650	312	133.446	0	0
AUR62027313	1932	1744.78	0	0
AUR62030029	429	243.772	0	0
AUR62005232	2148	1960.78	7	0.058937
AUR62003690	3195	3007.78	0	0
AUR62034139	627	440.205	0	0
AUR62033810	3030	2842.78	0	0
AUR62014505	1728	1540.78	0	0
AUR62013834	909	721.785	88.7183	2.0292
AUR62003536	2046	1858.78	63.8829	0.567382
AUR62004698	1059	871.785	7.03255	0.133175
AUR62017184	1326	1138.78	1.34463	0.0194932
AUR62018972	747	559.992	0	0
AUR62005929	1029	841.785	0	0
AUR62030892	342	160.742	14.8	1.52003
AUR62042960	3384	3196.78	946.641	4.88869
AUR62042361	1065	877.785	0	0
AUR62004366	423	237.926	15.0537	1.04453
AUR62028626	1122	934.785	44	0.777072
AUR62028932	1374	1186.78	80.9067	1.12547
AUR62001117	525	338.588	153.871	7.50246
AUR62030192	435	249.649	0	0
AUR62020537	552	365.423	1446.58	65.353
AUR62003474	1857	1669.78	0	0
AUR62030205	2292	2104.78	387	3.03545
AUR62019623	1341	1153.78	0	0
AUR62021737	540	353.519	0	0
AUR62019334	342	160.742	0	0
AUR62010104	1734	1546.78	193	2.05991
AUR62036942	1500	1312.78	28.6796	0.360661
AUR62044728	2322	2134.78	0	0
AUR62032650	1728	1540.78	0	0
AUR62030886	492	305.823	0	0
AUR62022708	1803	1615.78	129.425	1.32238
AUR62036997	792	604.896	7.18182	0.196008
AUR62018744	666	479.105	10.293	0.354677
AUR62038270	345	163.513	15	1.51447
AUR62024441	1119	931.785	0	0
AUR62031271	2442	2254.78	0	0
AUR62036057	5079	4891.78	465.791	1.57197
AUR62002525	723	536.029	42	1.29354
AUR62041500	957	769.785	1	0.0214462
AUR62001951	954	766.785	1	0.0215301
AUR62017943	828	640.876	67	1.72592
AUR62013592	753	565.973	5	0.145846
AUR62030372	540	353.519	0	0
AUR62009165	1590	1402.78	3.23199	0.0380364
AUR62039442	2790	2602.78	0	0
AUR62001640	939	751.785	753	16.5357
AUR62012461	1563	1375.78	0	0
AUR62004771	2043	1855.78	98.5914	0.877065
AUR62027379	567	380.342	0	0
AUR62035914	309	130.858	0	0
AUR62031914	1542	1354.78	256	3.11953
AUR62016406	1533	1345.78	115.69	1.41919
AUR62036204	990	802.785	14	0.287905
AUR62007581	960	772.785	769.91	16.4476
AUR62007655	3120	2932.78	293	1.64933
AUR62035064	2292	2104.78	0	0
AUR62040991	1149	961.785	0	0
AUR62033281	1071	883.785	1	0.0186799
AUR62037294	804	616.886	1	0.0267618
AUR62020668	801	613.886	24	0.645421
AUR62042738	495	308.792	0	0
AUR62014852	1923	1735.78	6.42226	0.0610818
AUR62033352	1599	1411.78	0	0
AUR62024213	471	285.064	0	0
AUR62011280	825	637.876	25	0.647029
AUR62044089	888	700.82	13	0.306236
AUR62031372	2403	2215.78	15.3164	0.114117
AUR62013215	1731	1543.78	119.517	1.2781
AUR62006612	1617	1429.78	15.4655	0.178572
AUR62039095	3534	3346.78	0	0
AUR62009109	783	595.906	0	0
AUR62007183	1758	1570.78	0	0
AUR62013243	1461	1273.78	0	0
AUR62014357	2571	2383.78	7.55673	0.0523343
AUR62014355	825	637.876	0	0
AUR62043396	1098	910.785	0	0
AUR62022859	432	246.703	0	0
AUR62009274	1563	1375.78	1.00763	0.0120912
AUR62039413	216	56.7742	0	0
AUR62028163	2478	2290.78	0	0
AUR62017165	1227	1039.78	12.7045	0.201712
AUR62009671	411	226.221	6.66667	0.486514
AUR62004908	2190	2002.78	0	0
AUR62001369	1257	1069.78	242	3.73456
AUR62024243	1386	1198.78	13.8116	0.190206
AUR62038506	1818	1630.78	8.48845	0.0859314
AUR62002758	522	335.611	2.10169	0.103384
AUR62011296	654	467.136	23	0.812838
AUR62033001	1650	1462.78	0	0
AUR62034723	309	130.858	0	0
AUR62020427	612	425.255	0	0
AUR62001419	2124	1936.78	52.9066	0.450971
AUR62008698	1371	1183.78	3	0.0418378
AUR62020713	1626	1438.78	34	0.390124
AUR62006743	1299	1111.78	4	0.0593963
AUR62027109	627	440.205	9	0.337527
AUR62031588	2694	2506.78	196	1.2908
AUR62008895	486	299.909	0	0
AUR62016699	1428	1240.78	1	0.0133053
AUR62007959	1062	874.785	4175.82	78.8063
AUR62009640	1650	1462.78	0	0
AUR62015716	309	130.858	0	0
AUR62024687	2604	2416.78	13.1141	0.0895823
AUR62042796	1308	1120.78	5.19537	0.0765269
AUR62044561	1677	1489.78	201.651	2.23458
AUR62033659	1848	1660.78	0	0
AUR62014236	1605	1417.78	110.92	1.29158
AUR62027531	1416	1228.78	0	0
AUR62014624	1035	847.785	0	0
AUR62038381	1113	925.785	0	0
AUR62029029	1782	1594.78	1	0.0103519
AUR62029964	984	796.785	0	0
AUR62003819	315	136.129	0	0
AUR62008563	1599	1411.78	0	0
AUR62034761	3213	3025.78	4.35052	0.0237368
AUR62018463	1425	1237.78	0	0
AUR62027649	861	673.854	0	0
AUR62032405	2067	1879.78	2	0.0175648
AUR62002064	1728	1540.78	183	1.96078
AUR62025572	315	136.129	303.44	36.7997
AUR62015934	651	464.16	0	0
AUR62021057	4473	4285.78	1.08844	0.00419271
AUR62030217	498	311.761	0	0
AUR62005154	2553	2365.78	3	0.0209347
AUR62010470	777	589.906	221.723	6.20507
AUR62042941	567	380.342	4	0.173622
AUR62028501	1107	919.785	0.999909	0.0179471
AUR62013414	1695	1507.78	0	0
AUR62003786	1512	1324.78	0	0
AUR62007450	2037	1849.78	18.226	0.162663
AUR62023660	411	226.221	12.0864	0.882032
AUR62022520	399	214.654	0	0
AUR62025978	1926	1738.78	39	0.370287
AUR62023872	697	510.063	0	0
AUR62016935	792	604.896	0	0
AUR62022400	822	634.876	0	0
AUR62037864	858	670.854	0	0
AUR62007472	606	419.269	152.666	6.01131
AUR62024274	1899	1711.78	0	0
AUR62028152	2322	2134.78	4.02009	0.0310886
AUR62017727	1455	1267.78	0	0
AUR62039460	2436	2248.78	47	0.345041
AUR62006561	1824	1636.78	4.02589	0.040606
AUR62015111	618	431.233	2.25454	0.0863109
AUR62040531	783	595.906	5	0.13852
AUR62029627	1578	1390.78	436	5.17543
AUR62022867	1854	1666.78	237	2.34741
AUR62019728	1557	1369.78	3.06199	0.0369038
AUR62040290	1371	1183.78	7.8739	0.109809
AUR62000736	2316	2128.78	12	0.0930614
AUR62020630	360	177.548	27	2.51055
AUR62020833	1326	1138.78	0	0
AUR62018684	1386	1198.78	21	0.2892
AUR62011796	411	226.221	10	0.729771
AUR62033224	357	174.766	19	1.7948
AUR62014676	1773	1585.78	0	0
AUR62041251	720	533.029	0	0
AUR62019810	3078	2890.78	3.26161	0.0186267
AUR62015650	990	802.785	0	0
AUR62041005	207	50.6844	40.6013	13.2247
AUR62002528	585	398.317	0	0
AUR62000409	579	392.317	33.3408	1.40301
AUR62033992	684	497.089	1.25	0.0415141
AUR62033995	2646	2458.78	35	0.235
AUR62010119	2844	2656.78	245.333	1.52448
AUR62036169	735	548.011	0	0
AUR62030474	1473	1285.78	8.4039	0.107903
AUR62038324	219	58.8367	0	0
AUR62032078	1785	1597.78	0	0
AUR62038644_AUR62043183	930	742.785	7	0.155581
AUR62003585	2097	1909.78	1.16667	0.0100852
AUR62033255	855	667.854	41.8149	1.03364
AUR62040044	1602	1414.78	375.903	4.38638
AUR62018944	954	766.785	17	0.366012
AUR62004860	492	305.823	0	0
AUR62002472	1269	1081.78	0	0
AUR62036750	396	211.761	0	0
AUR62011462	1242	1054.78	523.942	8.20049
AUR62015822	1020	832.785	1	0.0198238
AUR62033861	627	440.205	994	37.2779
AUR62011020	1602	1414.78	1826.98	21.3188
AUR62041700	1296	1108.78	16	0.238228
AUR62007827	582	395.317	243	10.148
AUR62031466	390	206.024	0	0
AUR62030344	1041	853.785	0	0
AUR62016129	5001	4813.78	369.009	1.26552
AUR62024949	3405	3217.78	2	0.0102611
AUR62027707	1542	1354.78	13	0.158414
AUR62026994	1494	1306.78	165.411	2.08968
AUR62036058	747	559.992	0	0
AUR62037492	330	149.739	9	0.992265
AUR62001334	1800	1612.78	26	0.266144
AUR62014801	1278	1090.78	4.05712	0.0614044
AUR62017177	969	781.785	1.06586	0.0225079
AUR62025645	249	80.7796	0	0
AUR62015819	2697	2509.78	33.0942	0.217688
AUR62035215	468	282.102	0	0
AUR62034628	1170	982.785	356	5.98015
AUR62022642	267	95.0175	0	0
AUR62032890	336	155.22	243	25.8451
AUR62003600	885	697.82	0	0
AUR62014579	1134	946.785	50.6203	0.88266
AUR62014479	1311	1123.78	24.5573	0.360759
AUR62028454	1548	1360.78	350.912	4.25725
AUR62025111	1044	856.785	133.705	2.57629
AUR62039007	420	235.005	174.188	12.2366
AUR62009567	1170	982.785	0	0
AUR62004085	1005	817.785	0	0
AUR62027067	1557	1369.78	27	0.325411
AUR62040784	780	592.906	8.2438	0.229542
AUR62009455	1608	1420.78	16.3743	0.190263
AUR62017175	1236	1048.78	40.6023	0.639123
AUR62002401	1539	1351.78	116.775	1.42614
AUR62039810	1413	1225.78	0	0
AUR62024844	1575	1387.78	6.64732	0.079076
AUR62042300	1566	1378.78	0	0
AUR62014179	2334	2146.78	295.339	2.27118
AUR62033680	921	733.785	0	0
AUR62018541	315	136.129	284.56	34.5099
AUR62003995	2130	1942.78	12.1082	0.10289
AUR62022087	561	374.38	0	0
AUR62012718	1125	937.785	116.1	2.04385
AUR62030775	303	125.55	520	68.3767
AUR62004631	771	583.906	4	0.113093
AUR62028018	735	548.011	0	0
AUR62019271	1566	1378.78	0	0
AUR62025480	1989	1801.78	281.979	2.58366
AUR62021296	1632	1444.78	0	0
AUR62028413	438	252.577	2.00378	0.130971
AUR62031679	621	434.219	9	0.342179
AUR62037691	1302	1114.78	292.311	4.32886
AUR62006397	222	60.819	0	0
AUR62004421	1347	1159.78	198.871	2.83083
AUR62027582	1065	877.785	0	0
AUR62021692	603	416.276	0	0
AUR62026172	864	676.843	0	0
AUR62014627	2832	2644.78	1	0.00624209
AUR62001889	1455	1267.78	102.937	1.34043
AUR62006786	2169	1981.78	21	0.174938
AUR62020063	462	276.172	0	0
AUR62028726	337	156.137	52	5.49815
AUR62026728	831	643.876	1	0.02564
AUR62025852	519	332.633	0	0
AUR62001800	1620	1432.78	385.939	4.4469
AUR62010581	1626	1438.78	20.5368	0.235644
AUR62013784	594	407.29	11	0.445871
AUR62020217	783	595.906	0	0
AUR62020689	1878	1690.78	924.091	9.02291
AUR62031667	1047	859.785	240	4.60831
AUR62010657	528	341.571	61	2.94828
AUR62000100	1659	1471.78	160.17	1.79662
AUR62034672	936	748.785	0	0
AUR62005143	1770	1582.78	0	0
AUR62012863	993	805.785	0	0
AUR62028582	648	461.167	4.02337	0.144029
AUR62031996	1620	1432.78	2	0.0230446
AUR62031765	1884	1696.78	0	0
AUR62036595	774	586.906	0	0
AUR62011930	360	177.548	0	0
AUR62006674	780	592.906	9.43548	0.262723
AUR62020127	1158	970.785	0	0
AUR62006624	1254	1066.78	21.7229	0.336171
AUR62018198	2898	2710.78	622.862	3.79329
AUR62037367	1929	1741.78	21	0.199042
AUR62008137	540	353.519	0	0
AUR62004292	1134	946.785	0	0
AUR62040553	3114	2926.78	6.37704	0.0359706
AUR62021638	810	622.886	245.841	6.51578
AUR62009520	2766	2578.78	12936.2	82.8154
AUR62020216	1287	1099.78	2.07895	0.0312073
AUR62031775	2253	2065.78	0	0
AUR62016258	786	598.896	1.1456	0.0315792
AUR62026442	504	317.708	0	0
AUR62023924	930	742.785	189	4.20067
AUR62025117	681	494.089	180	6.01433
AUR62010588	2955	2767.78	220.676	1.31626
AUR62027666	558	371.38	0	0
AUR62012777	762	574.955	103.866	2.98236
AUR62007027	1545	1357.78	83	1.00918
AUR62019946	741	554.002	0	0
AUR62021852	1056	868.785	0	0
AUR62044093_AUR62044285_AUR62044387	264	92.6242	0	0
AUR62032160	783	595.906	7	0.193928
AUR62035870	1359	1171.78	2.82604	0.0398154
AUR62033774	1242	1054.78	0	0
AUR62028462	3201	3013.78	103	0.564216
AUR62029300	297	120.286	278	38.1549
AUR62006516	1302	1114.78	0	0
AUR62016196	480	293.958	16	0.898575
AUR62037330	705	518.046	319	10.1658
AUR62028123	1974	1786.78	4	0.0369579
AUR62005193	2115	1927.78	0	0
AUR62020845	351	169.175	0	0
AUR62042558	1107	919.785	0	0
AUR62012936	1467	1279.78	6	0.0773988
AUR62002317	1857	1669.78	15	0.148303
AUR62043785	453	267.331	0	0
AUR62020882	3126	2938.78	11.6608	0.065506
AUR62042527	1446	1258.78	1150.91	15.0942
AUR62032495	273	99.8578	0	0
AUR62041896	1539	1351.78	0	0
AUR62016670	612	425.255	5.04468	0.195841
AUR62022056	633	446.182	198.931	7.36055
AUR62043975	1089	901.785	0	0
AUR62036176	864	676.843	0	0
AUR62024534	2931	2743.78	0	0
AUR62015885	1206	1018.78	1	0.0162046
AUR62022340	468	282.102	0	0
AUR62008875	702	515.055	0	0
AUR62027533	579	392.317	38.3561	1.61405
AUR62040386	1254	1066.78	0	0
AUR62021511	1771	1583.78	3.16832	0.0330258
AUR62043145	1461	1273.78	0	0
AUR62013134	1929	1741.78	0	0
AUR62001416	2241	2053.78	404.512	3.2516
AUR62023866	6123	5935.78	9.02952	0.0251135
AUR62041685	855	667.854	1	0.0247194
AUR62013064	357	174.766	0	0
AUR62001628	333	152.441	335	36.2796
AUR62010296	582	395.317	0	0
AUR62037310	471	285.064	8	0.463305
AUR62005068	1044	856.785	0	0
AUR62041370	578	391.33	0	0
AUR62021508	2229	2041.78	68.4328	0.553318
AUR62019706	758	570.955	1	0.0289147
AUR62017617	786	598.896	2	0.0551313
AUR62029542	768	580.916	5	0.142094
AUR62008677	1515	1327.78	1.08562	0.013498
AUR62017916	1533	1345.78	10	0.122672
AUR62021597	333	152.441	4	0.433189
AUR62033845	1843	1655.78	8.11452	0.0809057
AUR62009146	432	246.703	0	0
AUR62026134	642	455.167	4	0.14508
AUR62041616	927	739.785	3.04681	0.0679923
AUR62004168	777	589.906	0	0
AUR62007347	1320	1132.78	0	0
AUR62033562	1074	886.785	4881.58	90.8787
AUR62024768	1002	814.785	3.14286	0.0636798
AUR62036200	300	122.924	20.4704	2.74922
AUR62026017	1341	1153.78	0	0
AUR62029200	3141	2953.78	758.698	4.24043
AUR62001671	1713	1525.78	0	0
AUR62015197	3219	3031.78	199.868	1.08834
AUR62006818	3045	2857.78	22.5565	0.130305
AUR62023163	756	568.964	12	0.34819
AUR62043566	1401	1213.78	0	0
AUR62001977	1155	967.785	2	0.034117
AUR62009501	1146	958.785	0.00985227	0.000169643
AUR62021799	1461	1273.78	5.09471	0.0660303
AUR62018248	1839	1651.78	51.6923	0.516645
AUR62041098	1173	985.785	2	0.0334941
AUR62029675	966	778.785	1	0.0211984
AUR62041264	822	634.876	0	0
AUR62044338	999	811.785	0	0
AUR62008552	1110	922.785	1.15683	0.0206962
AUR62017631	883	695.82	0	0
AUR62019032	3150	2962.78	13	0.0724375
AUR62032785	546	359.483	0	0
AUR62000891	1017	829.785	193	3.83983
AUR62030548	657	470.129	0	0
AUR62041030	1407	1219.78	77.0677	1.04306
AUR62030536	1152	964.785	0	0
AUR62021428	1020	832.785	0	0
AUR62024334	588	401.303	29.433	1.21083
AUR62001598	1971	1783.78	403.066	3.73038
AUR62026603	378	194.557	0	0
AUR62024886	486	299.909	0	0
AUR62037467	375	191.727	0	0
AUR62008569	1335	1147.78	0	0
AUR62008801	3072	2884.78	0	0
AUR62019612	1404	1216.78	489	6.63461
AUR62005853	600	413.276	0	0
AUR62020073	996	808.785	0	0
AUR62004978	651	464.16	0	0
AUR62022776	1761	1573.78	4121.17	43.231
AUR62037878	1353	1165.78	65.9575	0.934042
AUR62028326	471	285.064	86	4.98053
AUR62014395	459	273.218	0	0
AUR62024350	726	539.02	177	5.42111
AUR62031008	1137	949.785	33	0.5736
AUR62017816	1332	1144.78	11	0.158631
AUR62001958	714	527.038	62.8037	1.96727
AUR62019212	1089	901.785	35.2781	0.645836
AUR62003869	438	252.577	215	14.0528
AUR62000026	450	264.362	3	0.187345
AUR62002573	252	83.1333	0	0
AUR62023429	384	200.298	1.66667	0.13737
AUR62006938	732	545.02	0	0
AUR62023210	450	264.362	28.7686	1.79655
AUR62029018	726	539.02	2	0.0612555
AUR62021596	276	102.348	0	0
AUR62028124	1755	1567.78	3.03297	0.0319375
AUR62005650	2799	2611.78	0	0
AUR62044141	1764	1576.78	0	0
AUR62036766	2475	2287.78	21.1232	0.152428
AUR62034218	1536	1348.78	0	0
AUR62042840	3387	3199.78	427	2.20306
AUR62040443	1446	1258.78	1.00134	0.0131326
AUR62033834	1704	1516.78	16	0.174147
AUR62020584	921	733.785	0	0
AUR62015314	1179	991.785	0	0
AUR62003174	1260	1072.78	1.00786	0.0155099
AUR62011031	1413	1225.78	4	0.0538723
AUR62007275	1185	997.785	14	0.231639
AUR62007559	2049	1861.78	216.89	1.92323
AUR62018053	1500	1312.78	12	0.150906
AUR62006957	2031	1843.78	47.8943	0.428838
AUR62030053	1383	1195.78	0	0
AUR62030350	3939	3751.78	4.39718	0.0193489
AUR62013977	1107	919.785	0	0
AUR62003437	1632	1444.78	1.00826	0.011521
AUR62014292	339	157.976	0	0
AUR62043500	612	425.255	0	0
AUR62032136	3303	3115.78	240.74	1.27556
AUR62016470	1395	1207.78	65.2721	0.892192
AUR62000871	636	449.182	1	0.0367534
AUR62021388	1491	1303.78	0	0
AUR62027959	1161	973.785	41.4058	0.70197
AUR62021444	1305	1117.78	6.02426	0.0889746
AUR62002598	987	799.785	12	0.247701
AUR62040620	762	574.955	0	0
AUR62039369	1590	1402.78	32.874	0.386884
AUR62011918	993	805.785	47.681	0.976892
AUR62020013	621	434.219	64.813	2.46418
AUR62043403	399	214.654	9.1	0.69988
AUR62013763	303	125.55	119	15.6478
AUR62025708	882	694.82	0	0
AUR62037848	429	243.772	126.671	8.57852
AUR62026666	1056	868.785	184	3.49644
AUR62020439	1596	1408.78	1205.91	14.1316
AUR62043521	1116	928.785	0	0
AUR62038552	1203	1015.78	8	0.130019
AUR62029164	1332	1144.78	0	0
AUR62002479	720	533.029	3	0.092916
AUR62043202	888	700.82	0	0
AUR62020418	2277	2089.78	0	0
AUR62018166	3039	2851.78	256	1.48198
AUR62027430	822	634.876	0	0
AUR62015861	291	115.097	0	0
AUR62019311	2067	1879.78	404.195	3.5498
AUR62022699	1287	1099.78	196.629	2.95162
AUR62043887	666	479.105	0	0
AUR62013534	1179	991.785	0	0
AUR62036306	1470	1282.78	42.7307	0.549928
AUR62028595	567	380.342	1	0.0434055
AUR62008637	774	586.906	153.685	4.32297
AUR62036408	2013	1825.78	13.911	0.125785
AUR62014106	957	769.785	682.943	14.6465
AUR62034817	1164	976.785	1.22306	0.0206713
AUR62004184	561	374.38	18	0.793743
AUR62028511	945	757.785	209.136	4.55619
AUR62043338	756	568.964	0	0
AUR62043740	1521	1333.78	3.0411	0.0376413
AUR62026540	921	733.785	151.24	3.40267
AUR62039582	543	356.507	0	0
AUR62044297	765	577.935	0	0
AUR62013947	1203	1015.78	5.07722	0.0825173
AUR62025988	465	279.135	18	1.06458
AUR62025715	552	365.423	3	0.135533
AUR62027249	519	332.633	48	2.3823
AUR62006032	387	203.162	1341.96	109.048
AUR62025914	729	542.02	70.529	2.14819
AUR62002865	792	604.896	0	0
AUR62005553	699	512.055	1205.18	38.8557
AUR62009379	669	482.097	2	0.0684882
AUR62013519	1164	976.785	0	0
AUR62026488	1881	1693.78	0	0
AUR62021616	2076	1888.78	11	0.0961458
AUR62032731	3294	3106.78	1	0.00531385
AUR62034759	921	733.785	0	0
AUR62000058	1959	1771.78	16	0.149083
AUR62007384	771	583.906	0	0
AUR62038796	318	138.805	167.988	19.9799
AUR62016438	1488	1300.78	379.746	4.81956
AUR62024656	4818	4630.78	50.5589	0.180245
AUR62005304	396	211.761	1	0.0779604
AUR62007634	1683	1495.78	145.876	1.61003
AUR62022042	912	724.785	1	0.0227778
AUR62023182	1392	1204.78	70.1956	0.961879
AUR62036888	201	46.9117	0	0
AUR62035514	462	276.172	0	0
AUR62001799	1329	1141.78	1108.84	16.0327
AUR62028194	1107	919.785	0	0
AUR62034349	1926	1738.78	0	0
AUR62030930	684	497.089	0	0
AUR62015857	1476	1288.78	0	0
AUR62002832	741	554.002	0	0
AUR62009019	519	332.633	153	7.59357
AUR62042242	453	267.331	0	0
AUR62026971	3423	3235.78	198.138	1.0109
AUR62009345	3225	3037.78	0	0
AUR62007445	2625	2437.78	467.307	3.16466
AUR62020135	1380	1192.78	0	0
AUR62032861	2517	2329.78	1	0.00708605
AUR62013657	1269	1081.78	293	4.47143
AUR62017833	1410	1222.78	2	0.0270023
AUR62005206	1098	910.785	1.05947	0.019204
AUR62012774	1281	1093.78	75.3725	1.13763
AUR62023570	2166	1978.78	182.511	1.52269
AUR62017529	1104	916.785	0	0
AUR62018877	912	724.785	7.06667	0.160963
AUR62020532	639	452.167	10	0.365108
AUR62031358	846	658.854	0	0
AUR62013891	552	365.423	130.974	5.91711
AUR62037554	729	542.02	2.03894	0.0621025
