target_id	length	eff_length	Cs_2	Cs_2_tpm
AUR62034519	507	332.21	1.08446	0.0740056
AUR62031645	411	237.244	0	0
AUR62021636	1641	1465.97	2.27462	0.0351761
AUR62024985	597	422.034	2	0.107435
AUR62008560	1356	1180.97	18.5469	0.356037
AUR62017602	786	610.979	36	1.33579
AUR62002387	657	481.989	1.01025	0.0475175
AUR62018979	792	616.979	13.6238	0.5006
AUR62007802	1272	1096.97	0	0
AUR62027298	2337	2161.97	100.873	1.05776
AUR62023515	429	254.965	2	0.177833
AUR62006902	1416	1240.97	127.985	2.3381
AUR62031088	3081	2905.97	3.0419	0.023731
AUR62008758	2013	1837.97	27	0.333034
AUR62012437	672	496.989	7	0.319311
AUR62031130	2118	1942.97	0	0
AUR62012512	750	574.989	3.26391	0.128689
AUR62024156	336	165.201	42	5.76366
AUR62017900	696	520.989	2.42553	0.105546
AUR62030546	3441	3265.97	0	0
AUR62005035	1656	1480.97	1213	18.5686
AUR62034032	2142	1966.97	5	0.0576283
AUR62020455	2091	1915.97	0	0
AUR62006812	2292	2116.97	125.967	1.34898
AUR62037473	993	817.967	101	2.79929
AUR62010489	669	493.989	0	0
AUR62025652	363	190.731	0	0
AUR62026314	420	246.082	0	0
AUR62018634	3246	3070.97	102.495	0.75664
AUR62005567	2001	1825.97	1	0.0124157
AUR62014706	834	658.979	32	1.10088
AUR62002239	798	622.979	0	0
AUR62033753	696	520.989	1	0.0435145
AUR62012587	576	401.054	43	2.43068
AUR62012259	1566	1390.97	301.839	4.9195
AUR62031385	1584	1408.97	30	0.482707
AUR62020820_AUR62020822	2529	2353.97	128.963	1.24202
AUR62011143	417	243.131	95	8.85821
AUR62036575	750	574.989	1	0.0394278
AUR62036648	1035	859.967	3	0.0790865
AUR62023443	1737	1561.97	42.5174	0.617103
AUR62021292	1050	874.967	8	0.207282
AUR62018356	1167	991.967	6.09756	0.139355
AUR62011669	1002	826.967	1.01077	0.0277095
AUR62021901	1275	1099.97	0	0
AUR62040830	1128	952.967	0	0
AUR62014785	2589	2413.97	276.924	2.60071
AUR62021677	1476	1300.97	8	0.139408
AUR62019080	576	401.054	1	0.0565275
AUR62010264	663	487.989	0	0
AUR62040874	384	210.949	0	0
AUR62030021	864	688.979	23	0.756806
AUR62044584	1551	1375.97	37.4599	0.617193
AUR62003360	1164	988.967	1.27972	0.0293356
AUR62015339	414	240.196	0	0
AUR62002664	2427	2251.97	87	0.87583
AUR62024401	816	640.979	167.927	5.93934
AUR62025047	1185	1009.97	2	0.0448937
AUR62018663	876	700.979	200	6.46826
AUR62040630	1809	1633.97	21	0.291366
AUR62002309	2112	1936.97	0	0
AUR62028679	1743	1567.97	0	0
AUR62036101	1263	1087.97	1	0.0208376
AUR62016809	2973	2797.97	71.3021	0.577727
AUR62008551	1047	871.967	45.0007	1.16999
AUR62026494	1200	1024.97	0	0
AUR62008778	1449	1273.97	3	0.0533858
AUR62025805	1365	1189.97	13	0.247669
AUR62006486	1815	1639.97	67	0.926195
AUR62041612	876	700.979	195	6.30656
AUR62039896	1458	1282.97	57.5272	1.01653
AUR62021861	1683	1507.97	17	0.255576
AUR62013689	1947	1771.97	0	0
AUR62037228	606	431.034	3	0.157788
AUR62032419	2277	2101.97	0	0
AUR62013367	1056	880.967	685.941	17.6518
AUR62025219	627	451.997	0.5	0.0250782
AUR62025299	1125	949.967	0	0
AUR62032393	834	658.979	0	0
AUR62017770	1740	1564.97	0	0
AUR62022895	1332	1156.97	69.6626	1.36503
AUR62044023	1119	943.967	0	0
AUR62017595	579	404.047	713.957	40.0593
AUR62026343	1341	1165.97	1434.82	27.898
AUR62001599	1197	1021.97	0	0
AUR62004674	1020	844.967	0	0
AUR62001116	816	640.979	1.88626	0.0667145
AUR62027154	903	727.979	2	0.0622836
AUR62025441	1695	1519.97	1.15714	0.017259
AUR62017087	270	105.443	43	9.24514
AUR62036755	3072	2896.97	27	0.211292
AUR62041996	1860	1684.97	87	1.17055
AUR62030084	222	67.0322	1	0.338204
AUR62041648	342	170.857	0	0
AUR62043058	720	544.989	3	0.124795
AUR62033012	1164	988.967	28	0.641858
AUR62036462	2067	1891.97	2	0.0239651
AUR62012479	3132	2956.97	107.744	0.826054
AUR62004572	1167	991.967	0	0
AUR62041721	2889	2713.97	20.7131	0.173023
AUR62001196	936	760.967	0	0
AUR62031621	450	275.653	0	0
AUR62028925	570	395.06	442	25.3642
AUR62020686	2163	1987.97	4.19064	0.0477896
AUR62022374	1065	889.967	0	0
AUR62042813	747	571.989	28	1.10977
AUR62001541	1743	1567.97	0	0
AUR62026858	2244	2068.97	0	0
AUR62004169	378	205.144	7	0.773573
AUR62014960	2271	2095.97	5	0.0540815
AUR62025211	2271	2095.97	5	0.0540815
AUR62044043	362	189.799	0	0
AUR62012368	3609	3433.97	29	0.191454
AUR62024954	759	583.989	8.08191	0.313741
AUR62015084	864	688.979	0	0
AUR62030893	789	613.979	83	3.06469
AUR62026020	651	475.989	0	0
AUR62013437	1350	1174.97	40	0.771786
AUR62038238	1017	841.967	6.20588	0.167098
AUR62027104	732	556.989	6.07258	0.247166
AUR62034536	732	556.989	0	0
AUR62036095	894	718.979	76.955	2.42652
AUR62001209	705	529.989	0	0
AUR62002854	489	314.285	0	0
AUR62026414	1149	973.967	202	4.70186
AUR62006681	1341	1165.97	12	0.233323
AUR62031299	2343	2167.97	72.9001	0.762322
AUR62020446	2043	1867.97	0	0
AUR62037057	2202	2026.97	208.984	2.33738
AUR62016334	3651	3475.97	24	0.15653
AUR62011765	1176	1000.97	0	0
AUR62016524	990	814.967	467.871	13.0151
AUR62019731	1191	1015.97	0	0
AUR62023686	555	380.099	0	0
AUR62024470	1770	1594.97	0	0
AUR62029250	1743	1567.97	5	0.0722929
AUR62028093	462	287.526	596	46.9928
AUR62031280	948	772.967	2	0.0586586
AUR62014077	1128	952.967	405	9.63474
AUR62012560	423	249.016	0	0
AUR62002463	1851	1675.97	0	0
AUR62021042	1050	874.967	1	0.0259102
AUR62004222	2172	1996.97	37	0.420043
AUR62012455	1116	940.967	447	10.7695
AUR62000415	894	718.979	0	0
AUR62043825	723	547.989	0	0
AUR62018003	1182	1006.97	3	0.0675412
AUR62012621	1812	1636.97	1	0.0138491
AUR62010710	1770	1594.97	0	0
AUR62041527	888	712.979	4	0.127188
AUR62024874	666	490.989	2017	93.1315
AUR62008690	1785	1609.97	0	0
AUR62011506	1944	1768.97	12	0.153789
AUR62010600	2277	2101.97	18.6149	0.20077
AUR62001776	789	613.979	0	0
AUR62000123	1608	1432.97	11.304	0.178837
AUR62006653	2148	1972.97	230.925	2.65347
AUR62000360	1770	1594.97	85.167	1.21055
AUR62025959	2463	2287.97	0	0
AUR62024326	489	314.285	94.6351	6.82639
AUR62036121	369	196.481	0	0
AUR62019908	936	760.967	100	2.97918
AUR62032014	2169	1993.97	666.21	7.57454
AUR62006315	411	237.244	0	0
AUR62002987	648	472.989	0	0
AUR62022840	1044	868.967	31.7311	0.827837
AUR62009451	1266	1090.97	0	0
AUR62038457	1194	1018.97	0	0
AUR62042268	552	377.099	31.0016	1.86377
AUR62043787	564	389.08	0	0
AUR62019550	2547	2371.97	8	0.0764617
AUR62024000	1215	1039.97	8.58903	0.187235
AUR62013504	1809	1633.97	24	0.33299
AUR62011677	1086	910.967	9	0.223977
AUR62018346	489	314.285	0	0
AUR62002786	480	305.378	0	0
AUR62035585	405	231.361	0	0
AUR62007838	1221	1045.97	3	0.0650229
AUR62014453	1488	1312.97	108.963	1.88143
AUR62044186	783	607.979	0	0
AUR62004046	411	237.244	1	0.0955583
AUR62020693	2304	2128.97	0	0
AUR62017173	2556	2380.97	190.651	1.8153
AUR62014276	1230	1054.97	0	0
AUR62015612	573	398.054	63	3.58807
AUR62036260	423	249.016	17	1.54769
AUR62008310	1395	1219.97	101.422	1.88471
AUR62010083	939	763.967	0	0
AUR62040661	843	667.979	0	0
AUR62033671	588	413.034	68	3.73238
AUR62017905	636	460.997	0	0
AUR62006435	2640	2464.97	0	0
AUR62016372	1818	1642.97	700.578	9.66698
AUR62025244	324	153.973	58.9005	8.67237
AUR62018505	777	601.979	0	0
AUR62008345	1626	1450.97	588	9.18719
AUR62043987	2400	2224.97	0	0
AUR62040644	1041	865.967	28	0.733026
AUR62033983	1080	904.967	240	6.01231
AUR62022252	678	502.989	275.882	12.4345
AUR62009418	1011	835.967	396.861	10.7625
AUR62019691	1572	1396.97	26.2224	0.425549
AUR62001344	423	249.016	0	0
AUR62025657	390	216.713	3	0.313833
AUR62023721	1089	913.967	81	2.00917
AUR62038060	228	71.5246	12	3.80355
AUR62042749	357	185.029	2	0.245049
AUR62009986	525	350.148	96.6475	6.25752
AUR62037667	1071	895.967	31.4806	0.796552
AUR62019152	5598	5422.97	8.30475	0.0347178
AUR62004686	1428	1252.97	0	0
AUR62033576	282	115.828	1	0.195727
AUR62005758	771	595.989	7	0.26627
AUR62012227	1152	976.967	1	0.0232051
AUR62026516	279	113.247	0	0
AUR62018457	882	706.979	8.75245	0.280663
AUR62010175	5910	5734.97	26.0398	0.102936
AUR62031889	2508	2332.97	1.14815	0.0111571
AUR62007246	696	520.989	14.8455	0.645994
AUR62028837	1182	1006.97	106	2.38646
AUR62006200	528	353.142	58.2117	3.737
AUR62042196	1359	1183.97	240	4.59552
AUR62014712	1512	1336.97	453.943	7.69739
AUR62014432	894	718.979	3	0.0945949
AUR62043349	972	796.967	0	0
AUR62037822	546	371.112	0	0
AUR62010554	1170	994.967	0	0
AUR62029446	2154	1978.97	47.4759	0.543873
AUR62036039	210	58.3062	0	0
AUR62017510	642	466.989	222.773	10.8148
AUR62026581	687	511.989	53	2.34681
AUR62041792	873	697.979	12	0.389764
AUR62031164	1236	1060.97	0	0
AUR62004780	1620	1444.97	61	0.95705
AUR62009980	408	234.303	1	0.0967577
AUR62023375	219	64.8211	524	183.264
AUR62002405	732	556.989	0	0
AUR62012031	1293	1117.97	0	0
AUR62032938	1098	922.967	10.1231	0.248651
AUR62015844	2595	2419.97	1	0.00936814
AUR62031400	510	335.199	0	0
AUR62042611	1449	1273.97	32.0478	0.570298
AUR62007083	666	490.989	20.6761	0.954682
AUR62007250	2139	1963.97	11.0724	0.127811
AUR62026548	1092	916.967	2	0.0494469
AUR62023040	1710	1534.97	0	0
AUR62026645	900	724.979	0	0
AUR62039653	996	820.967	14	0.386603
AUR62032012	738	562.989	360.654	14.5229
AUR62006000	2586	2410.97	5	0.0470156
AUR62010786	2421	2245.97	2	0.0201878
AUR62013819	672	496.989	0	0
AUR62041409	582	407.04	0.310534	0.0172956
AUR62016182	2028	1852.97	29.5758	0.361852
AUR62031463	630	454.997	0	0
AUR62044724	636	460.997	0	0
AUR62033084	1218	1042.97	25	0.543416
AUR62019046	681	505.989	3	0.134413
AUR62023966	1167	991.967	26.5057	0.605767
AUR62024377	1926	1750.97	3	0.0388424
AUR62010996	465	290.517	0	0
AUR62028878	1503	1327.97	177.874	3.03661
AUR62040287	3036	2860.97	536.993	4.25519
AUR62010828	930	754.967	7.27976	0.218601
AUR62000336	4698	4522.97	20.1278	0.100887
AUR62017452	240	80.7175	0	0
AUR62041658	393	219.658	0	0
AUR62022733	1488	1312.97	0	0
AUR62019305	441	266.739	169.957	14.4449
AUR62018771	2463	2287.97	8	0.0792689
AUR62044148	1608	1432.97	2.44889	0.0387432
AUR62040351	399	225.502	0	0
AUR62014332	819	643.979	196	6.89997
AUR62010607	2397	2221.97	28.6776	0.292596
AUR62024631	1527	1351.97	13	0.217992
AUR62015480	615	440.012	0	0
AUR62000127	639	463.997	11	0.537453
AUR62022763	246	85.4817	14	3.71294
AUR62033733	5871	5695.97	571.13	2.27316
AUR62001888	639	463.997	1.03793	0.0507126
AUR62007508	879	703.979	1	0.0322035
AUR62003766	462	287.526	35	2.75964
AUR62023982	447	272.685	0	0
AUR62016966	546	371.112	0	0
AUR62005172	2715	2539.97	70	0.624788
AUR62012776	1314	1138.97	0	0
AUR62038286	1386	1210.97	5.5088	0.103131
AUR62037448	456	281.588	0	0
AUR62013813	894	718.979	53.7834	1.69588
AUR62018382	2865	2689.97	0	0
AUR62027889	1317	1141.97	1	0.0198522
AUR62009899	1533	1357.97	3.00541	0.0501739
AUR62028118	792	616.979	833	30.6082
AUR62015697	792	616.979	51.5755	1.89512
AUR62027297	747	571.989	2	0.0792693
AUR62009749	351	179.342	216.667	27.3888
AUR62043572_AUR62022905	1065	889.967	14	0.356629
AUR62021287	1266	1090.97	2	0.0415605
AUR62026378	375	202.247	13	1.45722
AUR62041909	1098	922.967	0.5	0.0122814
AUR62029133	1344	1168.97	65.9185	1.2784
AUR62022816	417	243.131	241.958	22.5612
AUR62010256	1275	1099.97	2.48604	0.0512378
AUR62003882	1323	1147.97	119.566	2.36125
AUR62005670	1743	1567.97	0	0
AUR62022673	891	715.979	14	0.443292
AUR62004395	1557	1381.97	181	2.96923
AUR62016905	1899	1723.97	0	0
AUR62018998	1443	1267.97	1.0358	0.0185196
AUR62023971	738	562.989	0	0
AUR62043434	417	243.131	0	0
AUR62008568	1257	1081.97	236.966	4.96518
AUR62016743	660	484.989	19	0.888146
AUR62033829	1212	1036.97	1.02786	0.0224714
AUR62006898	915	739.967	1	0.0306373
AUR62013852	321	151.123	0	0
AUR62032718	1089	913.967	0	0
AUR62016864	312	142.829	1	0.158725
AUR62020731	1062	886.967	0	0
AUR62005953	2484	2308.97	244	2.39571
AUR62037993	2256	2080.97	0	0
AUR62008245	627	451.997	51.5272	2.58442
AUR62024295	1044	868.967	32.7057	0.853263
AUR62032330	441	266.739	8	0.679933
AUR62037926	477	302.403	0	0
AUR62005984	1092	916.967	6.15	0.152049
AUR62021421	375	202.247	63	7.0619
AUR62024997	780	604.979	2.14926	0.0805399
AUR62005636	369	196.481	0	0
AUR62003845	693	517.989	13.8125	0.604525
AUR62008195	651	475.989	8	0.381027
AUR62002114	474	299.413	0	0
AUR62036020	1251	1075.97	0	0
AUR62039339	1122	946.967	2	0.0478804
AUR62031073	1221	1045.97	52.6949	1.14212
AUR62021800	1884	1708.97	443.927	5.88899
AUR62035729	825	649.979	1	0.0348789
AUR62011902	2580	2404.97	6.12506	0.0577383
AUR62007423	906	730.967	0	0
AUR62018428	1758	1582.97	0	0
AUR62037478	726	550.989	0	0
AUR62025850	1389	1213.97	99.695	1.86178
AUR62021734	1197	1021.97	0	0
AUR62030134	738	562.989	0	0
AUR62011713	687	511.989	0	0
AUR62015974	2313	2137.97	88	0.933135
AUR62007553	1260	1084.97	3	0.0626856
AUR62019774	2118	1942.97	0	0
AUR62037916	1605	1429.97	0	0
AUR62011992	1020	844.967	1	0.0268301
AUR62031655	363	190.731	1	0.118861
AUR62036923	2331	2155.97	268.971	2.82831
AUR62031695	1014	838.967	0	0
AUR62008300	2697	2521.97	250.864	2.25508
AUR62002860	948	772.967	280	8.2122
AUR62021425	2574	2398.97	4	0.0378006
AUR62016818	855	679.979	63	2.10043
AUR62011339	273	108.016	0	0
AUR62042094	624	448.997	0	0
AUR62037070	300	131.906	0	0
AUR62024378	1197	1021.97	0	0
AUR62040340	729	553.989	0	0
AUR62034823	3252	3076.97	478.478	3.52534
AUR62036832	1857	1681.97	0	0
AUR62040373	507	332.21	0	0
AUR62017739	372	199.378	61	6.93609
AUR62023759	891	715.979	140.973	4.46372
AUR62032703	240	80.7175	0	0
AUR62030550	459	284.55	0	0
AUR62023908	741	565.989	0	0
AUR62012225	1440	1264.97	292.425	5.24081
AUR62014331	1599	1423.97	839.962	13.3728
AUR62000051	663	487.989	0	0
AUR62000592	477	302.403	0	0
AUR62011312	282	115.828	0	0
AUR62008294	1122	946.967	7	0.167581
AUR62041868	666	490.989	55	2.53953
AUR62026978	1125	949.967	0	0
AUR62036549	423	249.016	0	0
AUR62037190	234	76.0656	0	0
AUR62041278	1362	1186.97	10	0.190996
AUR62008474	3630	3454.97	60.8422	0.399231
AUR62025413	729	553.989	0	0
AUR62033951	1521	1345.97	101.281	1.70591
AUR62023115	2769	2593.97	0	0
AUR62007563	810	634.979	11.3916	0.406712
AUR62015325	348	176.498	36.9585	4.74719
AUR62037292	1116	940.967	6	0.144557
AUR62032592	375	202.247	0	0
AUR62016856_AUR62020607	1794	1618.97	0	0
AUR62023171	1314	1138.97	0	0
AUR62007118	2907	2731.97	4.2033	0.0348801
AUR62003136	561	386.087	290	17.0285
AUR62000141	975	799.967	13	0.368412
AUR62036337	1752	1576.97	101	1.45198
AUR62001908	519	344.165	0	0
AUR62027757	462	287.526	39	3.07503
AUR62001691	717	541.989	0	0
AUR62032073	570	395.06	121.822	6.99076
AUR62025056	1650	1474.97	0	0
AUR62029293	2388	2212.97	6.43343	0.0659068
AUR62028709	303	134.697	3	0.504926
AUR62027506	1713	1537.97	1	0.0147406
AUR62021294	1026	850.967	13	0.346333
AUR62044005	462	287.526	0	0
AUR62007789	3702	3526.97	0	0
AUR62017504	786	610.979	6	0.222632
AUR62043430	705	529.989	82	3.5076
AUR62004785	1038	862.967	123	3.23127
AUR62036197	897	721.979	27.4765	0.862778
AUR62026607	1803	1627.97	0	0
AUR62040667	1197	1021.97	0	0
AUR62023211	1560	1384.97	3	0.0491071
AUR62007249	978	802.967	2	0.056467
AUR62039046	834	658.979	0	0
AUR62029898	462	287.526	9	0.709623
AUR62021215	1359	1183.97	20	0.38296
AUR62044265	1554	1378.97	0	0
AUR62037800	381	208.03	760	82.8229
AUR62010824	720	544.989	37	1.53913
AUR62017498	909	733.967	5	0.154439
AUR62004279	3354	3178.97	356.74	2.54407
AUR62000497	954	778.967	0	0
AUR62035830	549	374.099	0	0
AUR62013623	5394	5218.97	50.2132	0.21812
AUR62000977	375	202.247	0	0
AUR62027209	1263	1087.97	21.3321	0.444509
AUR62002821	1311	1135.97	15	0.299356
AUR62002129	729	553.989	0	0
AUR62013694	744	568.989	1	0.0398436
AUR62029213	1581	1405.97	0	0
AUR62037855	1143	967.967	6.11393	0.143193
AUR62017134	687	511.989	839.541	37.1744
AUR62038039	1227	1051.97	6.2817	0.135375
AUR62020766	729	553.989	0	0
AUR62037081	1368	1192.97	3.81966	0.072587
AUR62025719	594	419.034	14	0.757429
AUR62044366	435	260.849	0	0
AUR62016272	720	544.989	0	0
AUR62015106	774	598.989	0	0
AUR62009339	996	820.967	36	0.994122
AUR62020982	756	580.989	4	0.156083
AUR62024920	732	556.989	30	1.22106
AUR62001944	486	311.306	0	0
AUR62025389	651	475.989	0	0
AUR62001811	744	568.989	1	0.0398436
AUR62042699	675	499.989	3	0.136026
AUR62044353	2397	2221.97	0	0
AUR62008853	2961	2785.97	467	3.80018
AUR62042156	1914	1738.97	494	6.44019
AUR62037982	5616	5440.97	41	0.170833
AUR62025243	807	631.979	144	5.16562
AUR62008714	1692	1516.97	54	0.807013
AUR62011888	645	469.989	0	0
AUR62010652	2088	1912.97	0	0
AUR62037690	1164	988.967	74.894	1.71683
AUR62000641	2349	2173.97	2.83543	0.0295685
AUR62015687	1500	1324.97	0	0
AUR62032949	1377	1201.97	0	0
AUR62037216	1068	892.967	25	0.634698
AUR62015008	3417	3241.97	14.1512	0.0989571
AUR62025524	231	73.7542	0	0
AUR62031616	3057	2881.97	0	0
AUR62026019	543	368.124	0	0
AUR62028690	219	64.8211	0	0
AUR62038048	246	85.4817	0	0
AUR62012756	690	514.989	11.9657	0.526746
AUR62021026	1290	1114.97	2	0.0406659
AUR62035403	1797	1621.97	60.875	0.850863
AUR62021966	2331	2155.97	488.912	5.14104
AUR62012637	1800	1624.97	0	0
AUR62040212	5868	5692.97	6.09735	0.0242809
AUR62007047	894	718.979	0	0
AUR62034409	1275	1099.97	39	0.803799
AUR62031683	357	185.029	0	0
AUR62002778	1266	1090.97	0	0
AUR62006278	495	320.254	0	0
AUR62011593	1248	1072.97	13	0.274675
AUR62004669	1959	1783.97	12	0.152496
AUR62009497	1893	1717.97	1074.27	14.1763
AUR62007887	759	583.989	17	0.659944
AUR62012071	1077	901.967	0	0
AUR62003946	1902	1726.97	14	0.183784
AUR62029509	351	179.342	0	0
AUR62025896	1803	1627.97	297	4.13593
AUR62002744	741	565.989	415	16.6227
AUR62000011	495	320.254	9	0.637105
AUR62018324	828	652.979	1	0.0347187
AUR62027128	717	541.989	1.09635	0.0458584
AUR62034297	534	359.136	0	0
AUR62021735	912	736.967	2	0.061524
AUR62026187	306	137.383	0	0
AUR62022755	1089	913.967	0	0
AUR62009609	978	802.967	70.9543	2.00329
AUR62026635	1104	928.967	3.15764	0.0770592
AUR62018089	738	562.989	6.34582	0.255535
AUR62015223	1747	1571.97	29.3343	0.423053
AUR62021009	1476	1300.97	0	0
AUR62019356	3165	2989.97	2	0.0151644
AUR62033904	453	278.63	0	0
AUR62010703	2964	2788.97	0	0
AUR62021751	1053	877.967	0	0
AUR62022046	480	305.378	1	0.0742378
AUR62037265	540	365.136	0	0
AUR62000309	918	742.967	0	0
AUR62038076	1116	940.967	54	1.30101
AUR62002381	864	688.979	0	0
AUR62019520	723	547.989	9.24876	0.382626
AUR62009315	882	706.979	37	1.18647
AUR62014566	651	475.989	3	0.142885
AUR62014959	2076	1900.97	39.5163	0.471264
AUR62032956	447	272.685	1	0.0831383
AUR62004555	507	332.21	17	1.16011
AUR62012862	1554	1378.97	0	0
AUR62039152	2508	2332.97	0	0
AUR62015871	756	580.989	269	10.4966
AUR62010004	1464	1288.97	1	0.0175882
AUR62041978	456	281.588	59.4556	4.78675
AUR62017533	1182	1006.97	344.976	7.7667
AUR62006082	1122	946.967	0	0
AUR62004479	1872	1696.97	737	9.84593
AUR62024857	1125	949.967	2	0.0477292
AUR62015555	1380	1204.97	297.5	5.59725
AUR62018710	1230	1054.97	286.475	6.15616
AUR62001789	1827	1651.97	0	0
AUR62028868	657	481.989	25	1.17589
AUR62028703	237	78.3631	0	0
AUR62038183	837	661.979	2.01432	0.0689836
AUR62030374	1785	1609.97	92.9158	1.30838
AUR62006854	1710	1534.97	13	0.192003
AUR62024185	2787	2611.97	329.978	2.86405
AUR62004805	342	170.857	0	0
AUR62038893	783	607.979	0	0
AUR62035541	1359	1183.97	0	0
AUR62015775	1977	1801.97	63.9082	0.804031
AUR62020143	2490	2314.97	3	0.0293792
AUR62009561	2748	2572.97	2	0.0176221
AUR62004925	564	389.08	22	1.28188
AUR62003181	1263	1087.97	380.106	7.92049
AUR62009646	762	586.989	6.02631	0.232747
AUR62017480	1566	1390.97	104.959	1.71067
AUR62037323	486	311.306	1	0.0728241
AUR62014091	354	182.183	0	0
AUR62001992	933	757.967	0	0
AUR62017342	1749	1573.97	169.957	2.44798
AUR62034814	228	71.5246	82	25.9909
AUR62036529	957	781.967	0	0
AUR62017749	1428	1252.97	270	4.88525
AUR62018798	603	428.034	132	6.99131
AUR62005548	2787	2611.97	1.0216	0.00886703
AUR62007589	1230	1054.97	1	0.0214894
AUR62030971	300	131.906	0	0
AUR62035845	645	469.989	0	0
AUR62009139	735	559.989	0	0
AUR62024943	510	335.199	11	0.743966
AUR62014207	462	287.526	0	0
AUR62037187	2169	1993.97	48.9245	0.556252
AUR62034204	576	401.054	0	0
AUR62005471	387	213.843	0	0
AUR62025952	807	631.979	0	0
AUR62029079	849	673.979	9	0.302732
AUR62004321	2178	2002.97	1	0.0113185
AUR62025720	2367	2191.97	0	0
AUR62000749_AUR62000750	324	153.973	0	0
AUR62019420	231	73.7542	0.000311764	9.58302e-05
AUR62039900	417	243.131	0	0
AUR62005999	1731	1555.97	0	0
AUR62028555	2298	2122.97	6	0.0640724
AUR62021098	1392	1216.97	48.7868	0.908837
AUR62024649	372	199.378	740.956	84.2515
AUR62013849	1095	919.967	0	0
AUR62016581	2514	2338.97	99.6884	0.966236
AUR62019680	639	463.997	0	0
AUR62033822	936	760.967	0	0
AUR62003226	372	199.378	0	0
AUR62007465	2340	2164.97	2.01143	0.0210629
AUR62024780	1197	1021.97	5	0.110916
AUR62000776	2196	2020.97	0	0
AUR62006332	1431	1255.97	1	0.0180503
AUR62017123	3162	2986.97	321.791	2.44234
AUR62018032	2118	1942.97	0	0
AUR62044711_AUR62044305_AUR62044683_AUR62044403	915	739.967	0	0
AUR62028294	828	652.979	11.6667	0.405052
AUR62044165	1206	1030.97	0	0
AUR62025133	1539	1363.97	0	0
AUR62015829	2793	2617.97	66	0.571535
AUR62023955	1464	1288.97	5.07678	0.0892913
AUR62007832	591	416.034	0	0
AUR62001596	2613	2437.97	64.6987	0.601632
AUR62012924	1464	1288.97	172.968	3.04219
AUR62022202	1965	1789.97	1046.54	13.2548
AUR62018227	909	733.967	0	0
AUR62042801	1131	955.967	222	5.26469
AUR62027735	672	496.989	34	1.55094
AUR62013644	2106	1930.97	1	0.0117405
AUR62001051	537	362.136	0	0
AUR62021060	3810	3634.97	5	0.031184
AUR62018873	393	219.658	0	0
AUR62034803	1005	829.967	418.597	11.434
AUR62034798	1068	892.967	0	0
AUR62038591	1659	1483.97	1	0.015277
AUR62030435	372	199.378	5	0.568532
AUR62031577	1836	1660.97	3.02945	0.041349
AUR62010790	333	162.385	0	0
AUR62026238	1365	1189.97	0	0
AUR62031227	990	814.967	3.02848	0.0842456
AUR62018373	2499	2323.97	1	0.00975512
AUR62038986	903	727.979	39	1.21453
AUR62022243	1806	1630.97	674.513	9.37579
AUR62011836	366	193.586	1	0.117109
AUR62014110	3156	2980.97	15.8345	0.120423
AUR62008665	1059	883.967	60	1.53878
AUR62014808	1542	1366.97	21.9048	0.363281
AUR62017671	168	32.4676	8.58855	5.99698
AUR62033134	288	121.176	0	0
AUR62002557	2694	2518.97	0	0
AUR62025268	1215	1039.97	52.2762	1.13959
AUR62012910	390	216.713	0	0
AUR62018197	1212	1036.97	3.18797	0.0696966
AUR62038724_AUR62043827	822	646.979	42	1.47171
AUR62037884	684	508.989	49	2.18248
AUR62038959	1440	1264.97	4	0.0716875
AUR62005230	1353	1177.97	2	0.038491
AUR62012723	1362	1186.97	0	0
AUR62017004	1074	898.967	0	0
AUR62002887	267	102.929	1	0.220255
AUR62029396	1149	973.967	0	0
AUR62042478	228	71.5246	2	0.633924
AUR62026502	1197	1021.97	1135.96	25.1993
AUR62026631	1065	889.967	0	0
AUR62002061	3222	3046.97	22.8664	0.170135
AUR62022397	1080	904.967	30.3731	0.760884
AUR62039994	561	386.087	0	0
AUR62011426	1230	1054.97	44.6217	0.958893
AUR62032745	1170	994.967	11.6425	0.265277
AUR62014753	516	341.165	24	1.59481
AUR62018131	1224	1048.97	0	0
AUR62026148	405	231.361	1	0.097988
AUR62039540	390	216.713	1	0.104611
AUR62026512	537	362.136	1	0.0626024
AUR62039708	3876	3700.97	0	0
AUR62007836	438	263.792	0	0
AUR62040422	786	610.979	0	0
AUR62015835	1290	1114.97	0	0
AUR62004286	609	434.034	0	0
AUR62011997	831	655.979	151.038	5.21987
AUR62023022	2523	2347.97	70.1312	0.677146
AUR62010159	1962	1786.97	126.612	1.60629
AUR62030436	426	251.999	0	0
AUR62021219	1281	1105.97	14.7883	0.303136
AUR62000205	900	724.979	0	0
AUR62023118	1104	928.967	326.465	7.96707
AUR62040487	642	466.989	0	0
AUR62031195	2511	2335.97	1	0.00970501
AUR62036310	372	199.378	0	0
AUR62036073	882	706.979	6.5816	0.211051
AUR62005602	741	565.989	0	0
AUR62004439	507	332.21	1773.75	121.043
AUR62011110	606	431.034	0	0
AUR62013305	462	287.526	31	2.44426
AUR62025954	1164	988.967	0	0
AUR62029087	1278	1102.97	202.82	4.16879
AUR62007357	3246	3070.97	4.50526	0.0332589
AUR62031673	1755	1579.97	3	0.0430463
AUR62030334	402	228.403	19	1.88588
AUR62031718	591	416.034	1	0.0544922
AUR62039054	558	383.093	11	0.650956
AUR62033919	825	649.979	0	0
AUR62000813	837	661.979	6	0.20548
AUR62008936	528	353.142	2	0.128394
