target_id	length	eff_length	Cs_3	Cs_3_tpm
AUR62004776	903	731.251	0	0
AUR62020848	1023	851.251	77	1.64819
AUR62023358	267	105.534	0	0
AUR62040459	2592	2420.25	0	0
AUR62017195	660	488.547	1	0.0372964
AUR62035307	1116	944.251	0	0
AUR62043053	2103	1931.25	6.49254	0.0612561
AUR62038301	3171	2999.25	2	0.0121504
AUR62043251	336	168.545	18	1.94594
AUR62034199	1221	1049.25	12	0.208389
AUR62021186	2277	2105.25	78.5748	0.680069
AUR62004755	546	374.736	2	0.0972475
AUR62028287	846	674.321	48	1.29702
AUR62001531	993	821.251	0	0
AUR62010118	2088	1916.25	1100.58	10.4651
AUR62012205	1746	1574.25	419.964	4.86084
AUR62001904	2205	2033.25	0	0
AUR62026781	615	443.594	0	0
AUR62030262_AUR62002149	1482	1310.25	502.932	6.99404
AUR62034078	543	371.736	54	2.64687
AUR62001665	612	440.605	2	0.0827092
AUR62044563	996	824.251	5.48843	0.121328
AUR62037449	1479	1307.25	353.917	4.93306
AUR62010578	912	740.251	7.32	0.180179
AUR62006337	2592	2420.25	0	0
AUR62005697	2589	2417.25	3.37715	0.0254567
AUR62004537	1599	1427.25	2	0.0255331
AUR62014040	1758	1586.25	6	0.0689212
AUR62006779	426	255.554	6	0.427802
AUR62032754	1662	1490.25	2.12513	0.0259836
AUR62039499	672	500.534	6.78376	0.246951
AUR62021758	1911	1739.25	6	0.0628583
AUR62038148	402	231.906	0	0
AUR62005027	1725	1553.25	126.675	1.48601
AUR62040616	372	202.911	0	0
AUR62040595	333	165.681	2141.69	235.536
AUR62010915	1104	932.251	0	0
AUR62014630	1200	1028.25	0	0
AUR62021691	693	521.534	0	0
AUR62000198	2478	2306.25	0	0
AUR62039394	1302	1130.25	0	0
AUR62037655	303	137.66	0	0
AUR62031485	888	716.269	42	1.06843
AUR62005138	330	162.798	0	0
AUR62006848	1731	1559.25	154.83	1.80931
AUR62040809	1479	1307.25	130.46	1.81841
AUR62039755	1509	1337.25	1640.24	22.3495
AUR62022123	330	162.798	2	0.223849
AUR62013123	3579	3407.25	575.287	3.07648
AUR62025766	1011	839.251	0	0
AUR62019986	1044	872.251	0	0
AUR62003760	735	563.44	508	16.4282
AUR62033276	960	788.251	2.75498	0.0636836
AUR62004322	660	488.547	153.697	5.73233
AUR62031022	1293	1121.25	0	0
AUR62037717	1458	1286.25	0	0
AUR62034930	1398	1226.25	127.745	1.89818
AUR62038971	723	551.454	0	0
AUR62010485	1353	1181.25	0	0
AUR62041922	930	758.251	0	0
AUR62039497	366	197.132	1	0.0924306
AUR62006422	1683	1511.25	10.541	0.127092
AUR62002749	1314	1142.25	0	0
AUR62033630	606	434.627	0	0
AUR62027278	921	749.251	12	0.291828
AUR62029404	756	584.397	0	0
AUR62020620	339	171.316	0	0
AUR62011010	648	476.583	0	0
AUR62027267	771	599.353	0	0
AUR62015727	1077	905.251	0	0
AUR62038743	549	377.726	2	0.0964775
AUR62022968	570	398.668	0	0
AUR62040840	429	258.528	0	0
AUR62023577	1572	1400.25	0	0
AUR62027326	1608	1436.25	0	0
AUR62012310	651	479.583	0	0
AUR62041192	648	476.583	0	0
AUR62013410	462	291.179	0	0
AUR62034050	1344	1172.25	0	0
AUR62039454	1211	1039.25	0	0
AUR62028407	1761	1589.25	375.757	4.30812
AUR62031703	1023	851.251	5	0.107025
AUR62014976	861	689.287	0	0
AUR62016679	468	297.106	0	0
AUR62001223	504	332.842	0	0
AUR62008318	726	554.454	21	0.690124
AUR62037396	1845	1673.25	1.01429	0.0110452
AUR62021257	1047	875.251	3	0.0624542
AUR62013208	3402	3230.25	22	0.124097
AUR62028150	570	398.668	31	1.41685
AUR62031175	1263	1091.25	7.45893	0.124545
AUR62037154	462	291.179	21	1.31411
AUR62009159	984	812.251	90	2.01895
AUR62041832	1184	1012.25	12	0.216006
AUR62012119	816	644.337	106	2.99755
AUR62009352	2316	2144.25	1	0.00849763
AUR62008962	1212	1040.25	0	0
AUR62005814	729	557.454	0	0
AUR62019873	627	455.583	267	10.6787
AUR62035277	540	368.745	11	0.543551
AUR62034275	849	677.321	0	0
AUR62011036	1272	1100.25	1.1434	0.0189356
AUR62009124	1347	1175.25	9	0.139536
AUR62041288	540	368.745	0	0
AUR62004618	321	154.377	148.687	17.5496
AUR62003815	1413	1241.25	29.3946	0.4315
AUR62017605	1479	1307.25	1	0.0139384
AUR62023063	963	791.251	0	0
AUR62015939	1290	1118.25	449	7.31611
AUR62017648	1329	1157.25	67.5151	1.06303
AUR62016291	1455	1283.25	1	0.0141991
AUR62029974	1293	1121.25	3	0.0487519
AUR62017854	2508	2336.25	2.02552	0.0157976
AUR62002837	828	656.321	1	0.0277624
AUR62008316	639	467.583	2	0.0779372
AUR62021908	735	563.44	334	10.8012
AUR62005055	1251	1079.25	49	0.827269
AUR62041798	1332	1160.25	1.02855	0.0161528
AUR62027399	1407	1235.25	2.00657	0.0295987
AUR62015876	1251	1079.25	992.558	16.7574
AUR62040728	1476	1304.25	2	0.027941
AUR62021110	918	746.251	9	0.219751
AUR62024364	675	503.534	17	0.615167
AUR62002491	2034	1862.25	17.3319	0.169583
AUR62039473	282	118.582	0	0
AUR62012933	1083	911.251	93.9106	1.8778
AUR62036438	738	566.44	23	0.739856
AUR62033260	912	740.251	0	0
AUR62011037	396	226.073	0	0
AUR62004605	1665	1493.25	516.998	6.30855
AUR62006188	789	617.353	118.637	3.50156
AUR62008481	2289	2117.25	179	1.54047
AUR62044158	210	59.8477	0	0
AUR62033940	1302	1130.25	258.906	4.17389
AUR62041290	954	782.251	0	0
AUR62015617	1134	962.251	106.975	2.02566
AUR62031048	357	188.473	0	0
AUR62018575	2346	2174.25	2.19175	0.0183677
AUR62009763	1500	1328.25	47	0.64475
AUR62010558	1080	908.251	0	0
AUR62009149	759	587.368	146.49	4.54435
AUR62013173	3738	3566.25	745	3.80643
AUR62014990	1032	860.251	2.03279	0.0430566
AUR62029907	315	148.748	0	0
AUR62010589	642	470.583	0	0
AUR62008022	666	494.534	102	3.75818
AUR62040908	1350	1178.25	172	2.65989
AUR62040305	270	108.112	1	0.168539
AUR62040460	528	356.79	0	0
AUR62007416	258	97.8651	0	0
AUR62044275	360	191.377	0	0
AUR62043662	2415	2243.25	38.137	0.309772
AUR62014967	2037	1865.25	0	0
AUR62030964	2016	1844.25	8.58106	0.0847802
AUR62010081	987	815.251	0	0
AUR62006399	1197	1025.25	27	0.479852
AUR62026034	3015	2843.25	49.2831	0.315832
AUR62013252	957	785.251	39	0.90496
AUR62038913	2037	1865.25	2.07599	0.0202797
AUR62000129	1596	1424.25	71.9796	0.920866
AUR62026557	1395	1223.25	60.7931	0.905549
AUR62022260	1524	1352.25	1.20418	0.0162258
AUR62044689	357	188.473	0	0
AUR62014950	5439	5267.25	0	0
AUR62035480	306	140.396	0	0
AUR62044058	2305	2133.25	9.26763	0.079159
AUR62009336	1239	1067.25	0	0
AUR62000628	1647	1475.25	9.76154	0.120566
AUR62043265	1191	1019.25	0	0
AUR62030823	2805	2633.25	0	0
AUR62026505	396	226.073	124	9.99416
AUR62015389	1887	1715.25	6.3167	0.0671021
AUR62007933	1530	1358.25	0	0
AUR62009645	1545	1373.25	83.0976	1.10259
AUR62026667	1140	968.251	1	0.0188185
AUR62029266	1590	1418.25	0	0
AUR62029634	492	320.883	76.4417	4.34067
AUR62004024	426	255.554	16	1.14081
AUR62001315	1389	1217.25	0	0
AUR62032353	480	308.985	1.27171	0.0749932
AUR62039487	3474	3302.25	20.4821	0.113015
AUR62008932	318	151.556	0	0
AUR62004600	888	716.269	74	1.88247
AUR62020445	2157	1985.25	2.23826	0.0205432
AUR62019374	249	90.2827	90	18.164
AUR62001507	15933	15761.3	18.253	0.0211017
AUR62031553	1650	1478.25	3	0.0369783
AUR62016073	504	332.842	1	0.0547438
AUR62037322	489	317.899	0	0
AUR62010067	519	347.817	0	0
AUR62025787	567	395.668	34.3656	1.58258
AUR62014461	732	560.44	0	0
AUR62044090	501	329.867	0	0
AUR62016216	2028	1856.25	0	0
AUR62032680	1881	1709.25	0	0
AUR62029611	975	803.251	0	0
AUR62022973	1374	1202.25	4.1048	0.0622115
AUR62021192	798	626.353	7	0.203635
AUR62040619	4173	4001.25	609.209	2.77424
AUR62019293	1731	1559.25	40	0.467431
AUR62038892	918	746.251	1	0.0244168
AUR62041853	1560	1388.25	30	0.393755
AUR62040211	438	267.403	1	0.0681408
AUR62011841	456	285.237	0	0
AUR62037259	1242	1070.25	45	0.766126
AUR62006819	1512	1340.25	2069.99	28.1421
AUR62028884	777	605.353	1975.32	59.4569
AUR62026904	1035	863.251	1	0.0211075
AUR62020810	1998	1826.25	13	0.129705
AUR62013530	852	680.304	0	0
AUR62017775	303	137.66	0	0
AUR62001851	3318	3146.25	2	0.0115827
AUR62017386	1575	1403.25	74	0.960881
AUR62006001	1239	1067.25	0	0
AUR62018805	786	614.353	14.154	0.419791
AUR62017044	1008	836.251	16	0.348623
AUR62011692	3804	3632.25	0	0
AUR62017003	1128	956.251	0	0
AUR62038551	276	113.261	0	0
AUR62000563	1161	989.251	0	0
AUR62005312	819	647.337	0	0
AUR62040454	231	75.6921	0	0
AUR62026318	1377	1205.25	0	0
AUR62036623	495	323.875	2	0.112519
AUR62010647	954	782.251	0	0
AUR62024495	1413	1241.25	218.996	3.21477
AUR62001145	1611	1439.25	1	0.0126601
AUR62019701	327	160.003	159	18.1068
AUR62006017	1251	1079.25	0	0
AUR62026947	669	497.534	0	0
AUR62005331	1215	1043.25	22.4698	0.392449
AUR62031857	432	261.495	0	0
AUR62042713	948	776.251	46	1.07976
AUR62038323	477	306.008	0	0
AUR62021997	891	719.269	0	0
AUR62017635	720	548.468	51.9608	1.72623
AUR62019973	2370	2198.25	48	0.397866
AUR62029560	1794	1622.25	12.9296	0.145224
AUR62017221	291	126.67	0	0
AUR62005455	2694	2522.25	126.205	0.911722
AUR62023460	1935	1763.25	17.2712	0.178477
AUR62014896	1710	1538.25	53.537	0.634162
AUR62018968	1455	1283.25	1.02423	0.0145431
AUR62017315	1686	1514.25	146.867	1.76725
AUR62042658	1509	1337.25	0	0
AUR62036675	444	273.369	17	1.13311
AUR62035020	690	518.534	0	0
AUR62012693	864	692.287	2.05248	0.0540215
AUR62035460	681	509.534	0	0
AUR62011635	966	794.251	0	0
AUR62022943	807	635.337	3.87042	0.111001
AUR62032250	2031	1859.25	619.134	6.06764
AUR62037143	597	425.638	61	2.61134
AUR62005755	3096	2924.25	0	0
AUR62042798	825	653.337	0	0
AUR62001742	3870	3698.25	4.03617	0.019886
AUR62008807	2019	1847.25	0	0
AUR62033915	486	314.939	0	0
AUR62019741	1464	1292.25	38	0.535809
AUR62013601	474	303.016	0	0
AUR62003750	480	308.985	46	2.71265
AUR62035831	489	317.899	0	0
AUR62021637	909	737.251	0	0
AUR62007991	1332	1160.25	27	0.424019
AUR62001476	3021	2849.25	35.5147	0.227118
AUR62010882	1839	1667.25	0	0
AUR62036299	861	689.287	3	0.079304
AUR62018387	2376	2204.25	0	0
AUR62025171	756	584.397	126.941	3.95791
AUR62015610	1494	1322.25	39.5097	0.544456
AUR62035853	426	255.554	0	0
AUR62010684	2997	2825.25	51.761	0.333825
AUR62025303	1503	1331.25	7.72514	0.105735
AUR62024032	963	791.251	0	0
AUR62004446	648	476.583	42.0549	1.60787
AUR62023728	2148	1976.25	656	6.04833
AUR62006075	531	359.772	5	0.25323
AUR62020348	2814	2642.25	2.00199	0.0138058
AUR62041151	834	662.321	35	0.962882
AUR62023708	1290	1118.25	346.738	5.64983
AUR62021619	543	371.736	1	0.0490161
AUR62043035	615	443.594	0	0
AUR62007435	528	356.79	5.4491	0.278282
AUR62010540	1647	1475.25	3	0.0370535
AUR62043533	912	740.251	12.2606	0.301791
AUR62027113	486	314.939	3	0.173568
AUR62027344	870	698.269	1.05976	0.027654
AUR62029791	411	240.77	153	11.5788
AUR62038192	429	258.528	212	14.9418
AUR62028666	1503	1331.25	0	0
AUR62013393	822	650.337	42	1.17675
AUR62003163	1416	1244.25	79.7272	1.16754
AUR62043634	732	560.44	0	0
AUR62023578	2781	2609.25	0	0
AUR62015029	2199	2027.25	33.1917	0.298329
AUR62034363	1098	926.251	1	0.0196718
AUR62044608	942	770.251	0	0
AUR62001164	1527	1355.25	0	0
AUR62036348	303	137.66	0	0
AUR62006415	2637	2465.25	4.25364	0.0314393
AUR62014343	924	752.251	84.5075	2.04694
AUR62029021	1659	1487.25	48.5057	0.594268
AUR62034254	1311	1139.25	26	0.415841
AUR62006574	1269	1097.25	14	0.232485
AUR62005215	1191	1019.25	0	0
AUR62035888	1506	1334.25	33.5037	0.457539
AUR62004714	1296	1124.25	0	0
AUR62028174	1230	1058.25	41	0.705941
AUR62032395	717	545.468	0	0
AUR62027414	633	461.583	0	0
AUR62015416	1413	1241.25	8	0.117437
AUR62032595	1575	1403.25	0	0
AUR62024866	1329	1157.25	6	0.0944707
AUR62023065	1749	1577.25	4	0.0462096
AUR62019433	906	734.251	5	0.124079
AUR62042239	633	461.583	22	0.868453
AUR62004228	1935	1763.25	69.9421	0.722767
AUR62035206	1575	1403.25	1	0.0129849
AUR62032839	765	593.353	1463.06	44.9286
AUR62017458	843	671.321	260.473	7.06977
AUR62020390	2586	2414.25	0	0
AUR62003301	1695	1523.25	210	2.51201
AUR62027141	1416	1244.25	0	0
AUR62007164	759	587.368	6.00938	0.18642
AUR62012504	1467	1295.25	0	0
AUR62018239	402	231.906	0	0
AUR62003733	1278	1106.25	14	0.230594
AUR62040424	981	809.251	0	0
AUR62003415	426	255.554	0	0
AUR62010216	990	818.251	0	0
AUR62008925	954	782.251	80.9871	1.88644
AUR62039336	1164	992.251	19	0.348904
AUR62027865	633	461.583	77	3.03959
AUR62034055	315	148.748	0	0
AUR62014000	1386	1214.25	404	6.06242
AUR62033365	1017	845.251	1	0.021557
AUR62013374	1995	1823.25	1	0.00999371
AUR62001371	1110	938.251	6	0.116521
AUR62013544	291	126.67	0	0
AUR62027150	801	629.353	0	0
AUR62022515	627	455.583	0	0
AUR62037754	1146	974.251	104.964	1.9631
AUR62028982	2532	2360.25	5.72236	0.0441764
AUR62020742	2340	2168.25	0	0
AUR62025402	1119	947.251	0	0
AUR62026680	1944	1772.25	25.0907	0.257965
AUR62035278	1107	935.251	10.0988	0.196751
AUR62014701	1170	998.251	16	0.292048
AUR62023760	2268	2096.25	18	0.15646
AUR62007156	1122	950.251	5.06347	0.0970919
AUR62016224	1950	1778.25	0	0
AUR62043594	768	596.353	0	0
AUR62016981	777	605.353	0	0
AUR62031816	1350	1178.25	0	0
AUR62030709	1008	836.251	79	1.72133
AUR62003391	948	776.251	8.89604	0.208818
AUR62038808	3114	2942.25	6.22748	0.0385661
AUR62014817	3420	3248.25	567	3.18058
AUR62038574	468	297.106	0	0
AUR62007495	768	596.353	0	0
AUR62009850	369	199.997	5	0.455533
AUR62005951	438	267.403	0	0
AUR62027979	1449	1277.25	0	0
AUR62032412	1914	1742.25	20.5051	0.214449
AUR62006601	3222	3050.25	6	0.0358417
AUR62041285	447	276.314	2.90135	0.191325
AUR62029075	525	353.799	187	9.63071
AUR62004072	627	455.583	21	0.839896
AUR62000758	1230	1058.25	23.3162	0.40146
AUR62031948	393	223.141	0	0
AUR62005722	3078	2906.25	0	0
AUR62030289	2541	2369.25	4	0.0307625
AUR62000571	1233	1061.25	768.641	13.1971
AUR62036846	570	398.668	1	0.0457048
AUR62015518	1917	1745.25	243.957	2.547
AUR62006047	1428	1256.25	3	0.0435129
AUR62002036	783	611.353	0	0
AUR62010055	1134	962.251	2	0.0378717
AUR62008682	507	335.834	83.9783	4.55634
AUR62022970	1224	1052.25	28.0092	0.485014
AUR62037843	639	467.583	0	0
AUR62011151	708	536.495	0	0
AUR62023652	966	794.251	66.4262	1.52389
AUR62006542	1191	1019.25	2	0.0357538
AUR62008545	1179	1007.25	159	2.87629
AUR62035656	1959	1787.25	29.6833	0.302622
AUR62003924	873	701.269	44	1.14325
AUR62039436	987	815.251	0	0
AUR62034969	1374	1202.25	15.2762	0.231523
AUR62023009	459	288.208	0	0
AUR62018282	774	602.353	0	0
AUR62022057	1374	1202.25	42.0048	0.636616
AUR62042822	219	66.5687	0	0
AUR62010378	2241	2069.25	67.4908	0.594299
AUR62040684	2265	2093.25	0	0
AUR62010980	318	151.556	0	0
AUR62028794	2202	2030.25	429.676	3.85625
AUR62029150	591	419.638	118.993	5.16677
AUR62001125	444	273.369	0	0
AUR62039522	1608	1436.25	0	0
AUR62004138	486	314.939	32.7931	1.89727
AUR62026902	1431	1259.25	0	0
AUR62007518	1533	1361.25	35.4637	0.4747
AUR62032122	417	246.642	0	0
AUR62044688_AUR62042793	204	55.6457	0	0
AUR62044017	2226	2054.25	0	0
AUR62029003	918	746.251	0	0
AUR62038112	483	311.954	0	0
AUR62002011	1044	872.251	14.2297	0.297255
AUR62019507	552	380.726	0	0
AUR62042116	7107	6935.25	550.937	1.44748
AUR62029016	273	110.676	0	0
AUR62030551	249	90.2827	0	0
AUR62010580	3816	3644.25	8	0.0399996
AUR62035823	2196	2024.25	0	0
AUR62025380	810	638.337	1	0.0285446
AUR62013516	2580	2408.25	148.945	1.12693
AUR62039065	711	539.495	13	0.439066
AUR62042256	501	329.867	132.738	7.33214
AUR62025252	213	62.0516	308	90.4423
AUR62040363	864	692.287	1.02716	0.027035
AUR62015386	3006	2834.25	14	0.0900043
AUR62005462	2028	1856.25	0	0
AUR62005123	1380	1208.25	47.7571	0.720202
AUR62029977	2730	2558.25	64	0.455838
AUR62002579	825	653.337	1	0.0278892
AUR62034771	2622	2450.25	51.9446	0.386281
AUR62011732	426	255.554	5	0.356502
AUR62023031	1086	914.251	9	0.17937
AUR62018847	1146	974.251	0	0
AUR62035811	2001	1829.25	0	0
AUR62000705	1035	863.251	20.1181	0.424643
AUR62039534	372	202.911	0	0
AUR62022477	1293	1121.25	0	0
AUR62035089	1581	1409.25	140.336	1.81448
AUR62015239	477	306.008	3	0.178633
AUR62011212	1083	911.251	5	0.0999782
AUR62020515	825	653.337	0	0
AUR62037845	528	356.79	2	0.102139
AUR62010075	3705	3533.25	11.0597	0.0570349
AUR62004236	1089	917.251	4	0.0794594
AUR62000072	2412	2240.25	0	0
AUR62017291	630	458.583	49	1.94694
AUR62044655	825	653.337	0	0
AUR62013478	1452	1280.25	286.806	4.08193
AUR62042814	966	794.251	0	0
AUR62034142	918	746.251	8	0.195334
AUR62027738	834	662.321	14.8807	0.409381
AUR62009328	1422	1250.25	93.7304	1.36602
AUR62006327	1737	1565.25	1	0.011641
AUR62027282	978	806.251	161	3.63855
AUR62030008	1929	1757.25	22.9167	0.237624
AUR62030942	3201	3029.25	260.551	1.56722
AUR62041890	969	797.251	61.9322	1.41545
AUR62012674	1086	914.251	4.31326	0.0859634
AUR62022259	1431	1259.25	0	0
AUR62026708	1281	1109.25	93	1.52766
AUR62030685	849	677.321	0	0
AUR62009906	522	350.817	4	0.207756
AUR62039531	435	264.43	58	3.99661
AUR62006530	891	719.269	137	3.47058
AUR62031517	330	162.798	0	0
AUR62003694	876	704.269	16	0.413956
AUR62037725	771	599.353	1	0.0304012
AUR62032826	1464	1292.25	215	3.03155
AUR62043080	2166	1994.25	4.551	0.0415815
AUR62019078	3087	2915.25	0	0
AUR62015349	768	596.353	0	0
AUR62022394	4484	4312.25	9	0.0380287
AUR62043619	2418	2246.25	0	0
AUR62020157	387	217.329	0	0
AUR62041885	750	578.397	0	0
AUR62019969	783	611.353	236.936	7.06175
AUR62029628	771	599.353	0	0
AUR62008715	1023	851.251	52	1.11306
AUR62003357	669	497.534	30.8563	1.13004
AUR62012770	876	704.269	18	0.465701
AUR62037071	2046	1874.25	268.977	2.61494
AUR62013113	1440	1268.25	3010.42	43.2508
AUR62037914	1467	1295.25	0	0
AUR62008026	1395	1223.25	0	0
AUR62001166	357	188.473	0	0
AUR62020664	3120	2948.25	30.5301	0.188685
AUR62009618	1590	1418.25	2	0.0256951
AUR62042151	2562	2390.25	456.495	3.47989
AUR62032471	1854	1682.25	20.5265	0.22233
AUR62030508	3135	2963.25	132.066	0.812074
AUR62042962	627	455.583	26.5152	1.06048
AUR62031138	744	572.426	0	0
AUR62002041	1992	1820.25	0	0
AUR62026693	462	291.179	5	0.312884
AUR62011570	2712	2540.25	3.07323	0.0220441
AUR62026606	456	285.237	0	0
AUR62039178	1326	1154.25	12425.8	196.154
AUR62020250	1203	1031.25	133.81	2.36428
AUR62030047	891	719.269	0	0
AUR62002376	426	255.554	0	0
AUR62012583	2544	2372.25	2	0.0153618
AUR62041305	2910	2738.25	176.442	1.17409
AUR62002531	579	407.648	2	0.089396
AUR62034718	1218	1046.25	0	0
AUR62021723	1845	1673.25	0	0
AUR62013884	387	217.329	1	0.0838411
AUR62027500	576	404.658	0	0
AUR62023700	2322	2150.25	82.8575	0.702128
AUR62033042	900	728.251	0	0
AUR62041662	636	464.583	0	0
AUR62002750	366	197.132	0	0
AUR62006306	573	401.668	0	0
AUR62013062	1959	1787.25	0	0
AUR62011686	720	548.468	0	0
AUR62032017	861	689.287	0	0
AUR62014614	735	563.44	42	1.35824
AUR62030258	894	722.251	0	0
AUR62042132	294	129.391	5.13299	0.722835
AUR62011201	2355	2183.25	17.5838	0.146751
AUR62028059	1233	1061.25	0	0
AUR62036702	1131	959.251	22	0.417892
AUR62002937	825	653.337	55.6649	1.55245
AUR62034739	930	758.251	0	0
AUR62022064	1008	836.251	0	0
AUR62035343	675	503.534	2	0.0723726
AUR62014567	813	641.337	68	1.93195
AUR62036573	1215	1043.25	0	0
AUR62022287	420	249.617	9.68318	0.706834
AUR62037177	300	134.903	21	2.83643
AUR62027663	1113	941.251	2.00056	0.0387275
AUR62022313	846	674.321	0	0
AUR62026887	603	431.638	0	0
AUR62005167	1599	1427.25	40.1169	0.512154
AUR62020477	1494	1322.25	0	0
AUR62034331	885	713.269	1	0.0255458
AUR62000515	288	123.959	0	0
AUR62011674	1065	893.251	0	0
AUR62021660	846	674.321	1.69811	0.0458853
AUR62003429	2202	2030.25	24.8162	0.22272
AUR62014154	1569	1397.25	0	0
AUR62039707	2772	2600.25	0	0
AUR62030769	1302	1130.25	2	0.0322425
AUR62041655	3516	3344.25	43.0715	0.234674
AUR62026283	1716	1544.25	9	0.106194
AUR62025522	642	470.583	10.3311	0.400023
AUR62029565	1170	998.251	19	0.346806
AUR62030724	633	461.583	0	0
AUR62035945	554	382.707	0	0
AUR62024150	2445	2273.25	3	0.0240462
AUR62044642_AUR62041599_AUR62044636_AUR62044550	813	641.337	0	0
AUR62017978	2139	1967.25	2.17034	0.0201021
AUR62039326	1152	980.251	0	0
AUR62006412	1038	866.251	0	0
AUR62003175	1488	1316.25	0	0
AUR62001250	2229	2057.25	15.98	0.141534
AUR62029452	999	827.251	131	2.88541
AUR62008385	828	656.321	38.8633	1.07894
AUR62032908	3414	3242.25	2.01831	0.0113426
AUR62021494	1527	1355.25	888	11.939
AUR62002649	2331	2159.25	349.952	2.9531
AUR62000653	990	818.251	0	0
AUR62012124	678	506.534	12	0.431664
AUR62042445	2844	2672.25	2	0.0136372
AUR62023990	708	536.495	6	0.203779
AUR62008154	549	377.726	175	8.44178
AUR62005359	1212	1040.25	0	0
AUR62036130	675	503.534	28	1.01322
AUR62001473	1284	1112.25	0	0
AUR62028831	2865	2693.25	1799.34	12.1733
AUR62012666	3018	2846.25	0	0
AUR62003315	4731	4559.25	4.0769	0.0162933
AUR62007560	1674	1502.25	15.3686	0.186409
AUR62010000	1488	1316.25	102.803	1.42312
AUR62036291	2850	2678.25	12939.3	88.0303
AUR62004731	1104	932.251	1	0.0195452
AUR62040279	408	237.818	0	0
AUR62040469	1011	839.251	0	0
AUR62033942	1062	890.251	190.265	3.89421
AUR62032604	585	413.638	0	0
AUR62022619	909	737.251	0	0
AUR62037358	2478	2306.25	4	0.0316029
AUR62033037	3333	3161.25	52	0.299721
AUR62020778	2481	2309.25	2.06486	0.0162927
AUR62033691	1092	920.251	0	0
AUR62038207	870	698.269	0	0
AUR62020633	1329	1157.25	18.596	0.292797
AUR62013786	960	788.251	0	0
AUR62041088	591	419.638	302	13.1131
AUR62043331	627	455.583	10.9183	0.436678
AUR62001171	1785	1613.25	0	0
AUR62017704	1311	1139.25	109.529	1.75179
AUR62038077	426	255.554	24	1.71121
AUR62015059	441	270.396	1.12836	0.0760361
AUR62011603	2295	2123.25	0	0
AUR62012844	1095	923.251	5	0.0986787
AUR62023081	1107	935.251	94	1.83136
AUR62010364	387	217.329	0	0
AUR62031281	1416	1244.25	0	0
AUR62016071	2607	2435.25	4	0.0299288
AUR62006712_AUR62006711	1137	965.251	50.7353	0.95773
AUR62016635	834	662.321	49	1.34803
AUR62041076	1895	1723.25	1	0.0105736
AUR62013753	957	785.251	0	0
AUR62038950	432	261.495	1	0.0696802
AUR62043773	642	470.583	0	0
AUR62021274	1017	845.251	7	0.150899
AUR62025473	672	500.534	4	0.145613
AUR62016305	1221	1049.25	0	0
AUR62039049	1101	929.251	481.222	9.43596
AUR62036346	837	665.321	0	0
AUR62030061	657	485.547	24	0.900645
AUR62003604	2622	2450.25	111.961	0.832586
AUR62022908	1140	968.251	0	0
AUR62002731	1191	1019.25	200.665	3.58727
AUR62008325	2010	1838.25	336	3.33049
AUR62021956	603	431.638	0	0
AUR62017973	1725	1553.25	0	0
AUR62006905	435	264.43	165.178	11.3819
AUR62016551	1122	950.251	117.895	2.26063
AUR62000485	1224	1052.25	0	0
AUR62004973	1443	1271.25	131.278	1.88163
AUR62036870	1677	1505.25	18	0.21789
AUR62024938	486	314.939	0	0
AUR62022836	1707	1535.25	0	0
AUR62029519	735	563.44	1	0.0323389
AUR62033606	1359	1187.25	0	0
AUR62041173	447	276.314	0	0
AUR62002216	699	527.495	0	0
AUR62013432	1431	1259.25	4	0.057879
AUR62033166	1341	1169.25	0	0
AUR62028735	2439	2267.25	17.0237	0.136813
AUR62008241	546	374.736	3	0.145871
AUR62020201	1683	1511.25	378	4.55752
AUR62034938	348	179.846	0	0
AUR62008299	897	725.251	131	3.29121
AUR62006493	753	581.397	3005.18	94.1826
AUR62007778	1173	1001.25	0	0
AUR62042942	1302	1130.25	0	0
AUR62033035	405	234.86	0	0
AUR62023995	1095	923.251	1	0.0197357
AUR62035526	993	821.251	56	1.24247
AUR62001446	693	521.534	10	0.349374
AUR62010250	1185	1013.25	21	0.377638
AUR62007650	5358	5186.25	439	1.54236
AUR62018775	999	827.251	10	0.22026
AUR62004231	483	311.954	17	0.992959
AUR62022625	2328	2156.25	5.35354	0.0452392
AUR62038936	786	614.353	0	0
AUR62016751	450	279.286	74	4.82787
AUR62016122	909	737.251	67.6594	1.67219
AUR62011160	3591	3419.25	0	0
AUR62006592	984	812.251	156.313	3.50654
AUR62035341	2142	1970.25	1	0.00924809
AUR62021374	270	108.112	2	0.337077
AUR62030946	3177	3005.25	1.03964	0.00630342
AUR62018295	2961	2789.25	297.683	1.94464
AUR62008945	1347	1175.25	0	0
AUR62028137	3054	2882.25	3	0.0189654
AUR62006029	615	443.594	0	0
AUR62043293	933	761.251	70	1.6755
AUR62020756	1509	1337.25	0	0
AUR62016010	525	353.799	1	0.0515011
AUR62003336	447	276.314	30	1.9783
AUR62024766	1338	1166.25	804.938	12.576
AUR62008929	648	476.583	372.242	14.2318
AUR62003778	1071	899.251	92	1.86415
AUR62037526	810	638.337	11.7586	0.335645
AUR62026596	631	459.583	0	0
AUR62017017	1752	1580.25	11	0.126835
AUR62020106	525	353.799	0	0
AUR62009212	3126	2954.25	311.372	1.92046
AUR62018569	1023	851.251	0	0
AUR62023765	2025	1853.25	12	0.117983
AUR62036239	720	548.468	0	0
