target_id	length	eff_length	Cq_5	Cq_5_tpm
AUR62018468	1005	826.946	11.5547	0.229453
AUR62043141_AUR62043142_AUR62042280	471	293.676	13	0.726922
AUR62000228	1275	1096.95	9.25607	0.138565
AUR62032614	1410	1231.95	0	0
AUR62039101	723	545.053	0	0
AUR62025696	1806	1627.95	0	0
AUR62022975	246	84.2485	819.403	159.716
AUR62005645	1080	901.946	1.29071	0.0234996
AUR62006622	516	338.342	16	0.776563
AUR62013729	3642	3463.95	5.56433	0.0263788
AUR62003894	1935	1756.95	63.0262	0.589082
AUR62041871	1482	1303.95	890.374	11.2131
AUR62026024	3177	2998.95	687.039	3.76206
AUR62024845	1029	850.946	2	0.0385959
AUR62022979	1101	922.946	140.191	2.49435
AUR62004379	6423	6244.95	286.957	0.754573
AUR62025767	684	506.064	3	0.0973485
AUR62022726	2970	2791.95	12.8034	0.0753061
AUR62042719	1503	1324.95	501.505	6.2157
AUR62001071	1305	1126.95	45.441	0.662152
AUR62030226	1059	880.946	0	0
AUR62028122	3366	3187.95	13	0.0669646
AUR62044149	1287	1108.95	4.47913	0.0663279
AUR62019038	3138	2959.95	197.346	1.09486
AUR62029564	486	308.543	0	0
AUR62029050	1806	1627.95	0	0
AUR62032335	3570	3391.95	5	0.0242066
AUR62029399	1287	1108.95	69.4141	1.0279
AUR62015361	576	398.188	91.8374	3.78743
AUR62040552	1707	1528.95	2	0.0214808
AUR62035816	1314	1135.95	0	0
AUR62004476	1125	946.946	77.9151	1.35117
AUR62043520	3111	2932.95	33.5586	0.187894
AUR62010384	1179	1000.95	99.8813	1.63865
AUR62006599	786	608.018	0	0
AUR62021227	4320	4141.95	83.1274	0.329574
AUR62016541	1413	1234.95	118	1.56909
AUR62030624	735	557.053	129	3.80282
AUR62042321	402	225.835	11	0.79986
AUR62014356	300	130.107	56	7.06805
AUR62019357	1098	919.946	90.1021	1.60837
AUR62000872	720	542.053	15	0.454425
AUR62004519	1077	898.946	14	0.255745
AUR62016931	2235	2056.95	19.4872	0.155575
AUR62022805	1845	1666.95	63.1786	0.622388
AUR62000176	939	760.963	869.393	18.7614
AUR62022240	657	479.093	4	0.137105
AUR62031087	1998	1819.95	23	0.207531
AUR62038648	828	650.018	0	0
AUR62022976	558	380.243	47	2.02979
AUR62039319	3057	2878.95	47.1429	0.268903
AUR62018648	774	596.018	0	0
AUR62035037	4455	4276.95	122.798	0.471487
AUR62015929	1866	1687.95	289.645	2.81787
AUR62043910	474	296.658	0	0
AUR62012296	1485	1306.95	57.287	0.719799
AUR62006558	978	799.963	0	0
AUR62006697	2412	2233.95	0	0
AUR62016354	948	769.963	2	0.0426553
AUR62004577	957	778.963	12	0.252975
AUR62039091	1710	1531.95	25	0.267984
AUR62039728	2961	2782.95	8.67626	0.0511965
AUR62015015	1338	1159.95	9.55281	0.13524
AUR62005025	993	814.963	8.46439	0.170558
AUR62040341	1632	1453.95	1.31919	0.0148995
AUR62042381	1428	1249.95	25	0.328444
AUR62035212	618	440.138	454.822	16.9694
AUR62021389	1065	886.946	1	0.0185147
AUR62007752	3099	2920.95	56.4297	0.317247
AUR62015055	336	162.962	12	1.20923
AUR62043282	1050	871.946	36	0.677994
AUR62005437	294	124.823	0	0
AUR62022470	468	290.699	197.672	11.1664
AUR62020776	1191	1012.95	390.588	6.33206
AUR62025626	1473	1294.95	96	1.2174
AUR62037674	603	425.138	0	0
AUR62014931	711	533.053	28.0328	0.863591
AUR62030529	723	545.053	0	0
AUR62018350	1353	1174.95	201.173	2.81168
AUR62004841	813	635.018	0	0
AUR62034413	1893	1714.95	7.22066	0.0691416
AUR62023416	285	116.913	24.487	3.43944
AUR62000695	1755	1576.95	42.1081	0.438492
AUR62025419	1500	1321.95	0	0
AUR62008448	1548	1369.95	96	1.15075
AUR62012806	1623	1444.95	89	1.01147
AUR62034821	795	617.018	0	0
AUR62021601	1749	1570.95	32.6327	0.341118
AUR62005955	1230	1051.95	137.765	2.15059
AUR62024340	990	811.963	69	1.39549
AUR62001110	1134	955.946	90.6609	1.5574
AUR62027427	3102	2923.95	126.567	0.71083
AUR62029348	3495	3316.95	241.196	1.19411
AUR62012942	1182	1003.95	149.548	2.44616
AUR62042190	1356	1177.95	0	0
AUR62025415	417	240.456	91.4126	6.24285
AUR62020605	213	59.5457	0	0
AUR62043240	1083	904.946	19	0.344781
AUR62013663	696	518.053	35.9667	1.14009
AUR62022480	768	590.042	13	0.361804
AUR62008666	243	81.8773	21	4.21181
AUR62001578	1536	1357.95	148	1.78975
AUR62036591	459	281.808	406.749	23.7021
AUR62032588	1164	985.946	1	0.0166556
AUR62015690	1650	1471.95	325.501	3.6314
AUR62005729	2781	2602.95	538.845	3.39947
AUR62012246	438	261.09	0	0
AUR62016842	942	763.963	158	3.39624
AUR62000999	2585	2406.95	0	0
AUR62027317	624	446.138	813.763	29.9531
AUR62032894	1026	847.946	70.8952	1.37297
AUR62009572	1023	844.946	61	1.18553
AUR62041077	765	587.042	5	0.139867
AUR62036030	1158	979.946	78.5057	1.31556
AUR62028930	1779	1600.95	2	0.0205148
AUR62009783	951	772.963	226.366	4.80913
AUR62012918	558	380.243	0	0
AUR62000699	591	413.18	6	0.238465
AUR62040423	2565	2386.95	13.224	0.0909774
AUR62041179	369	193.994	0	0
AUR62030007	3261	3082.95	108.86	0.57985
AUR62016955	627	449.12	0	0
AUR62027008	1638	1459.95	0	0
AUR62026048	1254	1075.95	16	0.244198
AUR62023425	3633	3454.95	7.43567	0.035342
AUR62009663	576	398.188	0	0
AUR62033409	1272	1093.95	114.947	1.7255
AUR62012301	3546	3367.95	5	0.0243791
AUR62028835	3348	3169.95	73.4014	0.380247
AUR62030304	1449	1270.95	84.4916	1.09169
AUR62003167	1107	928.946	22	0.388906
AUR62044041	1614	1435.95	23.9652	0.274067
AUR62025904	1803	1624.95	1	0.0101059
AUR62027071	1134	955.946	5	0.0858914
AUR62008136	1131	952.946	2072.01	35.7056
AUR62019300	2091	1912.95	98.8529	0.848594
AUR62003380	828	650.018	41	1.03579
AUR62028273	1500	1321.95	43.7124	0.543004
AUR62026765	1608	1429.95	1	0.011484
AUR62011118	1926	1747.95	0	0
AUR62006941	1953	1774.95	4	0.0370073
AUR62024597	1134	955.946	14	0.240496
AUR62041758	351	176.955	1	0.0928007
AUR62027262	753	575.053	146.662	4.18816
AUR62030246	1269	1090.95	8	0.12042
AUR62027701	1893	1714.95	12	0.114906
AUR62020904	1281	1102.95	240.791	3.58509
AUR62018583	7668	7489.95	95.9437	0.210354
AUR62035770	2082	1903.95	19.2987	0.166451
AUR62024499	330	157.394	27	2.81701
AUR62032132	3036	2857.95	9.19605	0.0528397
AUR62041118	1350	1171.95	156.087	2.18712
AUR62006030	1701	1522.95	1	0.0107827
AUR62031782	1488	1309.95	325.941	4.086
AUR62001376	3258	3079.95	38.3283	0.204357
AUR62024173	204	53.2739	4	1.23299
AUR62031032	1839	1660.95	122.227	1.20844
AUR62012780	870	691.992	52	1.234
AUR62025689	1368	1189.95	85.3977	1.17851
AUR62019477	1203	1024.95	0	0
AUR62030198	249	86.6866	4.4524	0.843442
AUR62037976	477	299.616	0	0
AUR62028630	723	545.053	152.33	4.58942
AUR62011667	1455	1276.95	0	0
AUR62008356	753	575.053	1	0.0285565
AUR62029395	999	820.946	0	0
AUR62035889	1668	1489.95	355.811	3.92158
AUR62024662	3387	3208.95	10.8413	0.0554796
AUR62002757	1341	1162.95	141.953	2.00446
AUR62011167	720	542.053	19	0.575605
AUR62044738	474	296.658	0	0
AUR62035268	507	329.422	164.592	8.20479
AUR62004283	2100	1921.95	59.4519	0.50797
AUR62028665	1731	1552.95	1	0.0105744
AUR62035024	1320	1141.95	0	0
AUR62041907	925	746.963	12.6042	0.277095
AUR62022135	1011	832.946	92	1.81378
AUR62022266	1287	1108.95	302.257	4.47589
AUR62020950	240	79.5923	7	1.44424
AUR62026570	1302	1123.95	0	0
AUR62034356	690	512.064	69	2.21278
AUR62009420	2058	1879.95	329.202	2.87561
AUR62018304	762	584.042	0	0
AUR62013427	429	252.249	0	0
AUR62030929	540	362.279	0	0
AUR62017895	1374	1195.95	151.898	2.0857
AUR62008851	231	72.7376	1871.47	422.511
AUR62019890	1317	1138.95	34	0.490217
AUR62006722	1059	880.946	98.8393	1.84244
AUR62013567	594	416.172	1	0.0394585
AUR62001056	1065	886.946	23.5373	0.435785
AUR62036946	387	211.305	0	0
AUR62016739	2490	2311.95	51.4521	0.365459
AUR62037054	594	416.172	2	0.0789169
AUR62026084	330	157.394	6	0.626003
AUR62029655	1446	1267.95	0	0
AUR62041870	558	380.243	6	0.259122
AUR62035934	3040	2861.95	14	0.0803303
AUR62039678	537	359.287	0	0
AUR62026926	1488	1309.95	127.831	1.60249
AUR62006061	2874	2695.95	12	0.0730942
AUR62032620	1152	973.946	364.5	6.14575
AUR62018964	1242	1063.95	3	0.0463036
AUR62034385	489	311.525	0	0
AUR62020695	2661	2482.95	44.2199	0.292458
AUR62027954	642	464.093	2	0.0707682
AUR62013232	1308	1129.95	121	1.75849
AUR62011764	753	575.053	335.064	9.56825
AUR62038461	555	377.243	15	0.652956
AUR62035398	1116	937.946	0	0
AUR62012216	1101	922.946	0	0
AUR62009119	1263	1084.95	924.908	13.9992
AUR62038119	537	359.287	0	0
AUR62019011	2241	2062.95	23	0.183085
AUR62010018	1170	991.946	104.959	1.73758
AUR62008218	300	130.107	15.4762	1.95333
AUR62011032	954	775.963	81	1.71418
AUR62033262	1587	1408.95	0	0
AUR62038243	621	443.138	64.3007	2.38281
AUR62005629	1389	1210.95	199.778	2.70916
AUR62009003	576	398.188	1199.96	49.4868
AUR62008862	984	805.963	0	0
AUR62036226	951	772.963	0	0
AUR62038258	1389	1210.95	0	0
AUR62003508	1056	877.946	318.25	5.9527
AUR62007760	1266	1087.95	123.938	1.87072
AUR62042857	573	395.196	0	0
AUR62037218	990	811.963	88.1903	1.7836
AUR62015297	312	140.82	0	0
AUR62013631	1029	850.946	16	0.308767
AUR62034820	408	231.656	52.6613	3.73303
AUR62013679_AUR62034818	480	302.58	0	0
AUR62017829	1002	823.946	10.5	0.209268
AUR62011711	768	590.042	0	0
AUR62007032	2046	1867.95	229.51	2.01767
AUR62037958	636	458.111	2	0.0716922
AUR62005491	1203	1024.95	23	0.368502
AUR62012540	303	132.823	4	0.494539
AUR62015908	990	811.963	0	0
AUR62003504	1548	1369.95	178	2.13368
AUR62019215	5805	5626.95	526.302	1.53594
AUR62025560	2940	2761.95	149.177	0.886954
AUR62042002	552	374.25	0	0
AUR62034089	1047	868.946	0	0
AUR62038094	348	174.108	0	0
AUR62014704	597	419.164	4	0.156707
AUR62031012	651	473.093	0	0
AUR62006730	306	135.471	0	0
AUR62030568	1467	1288.95	23.7501	0.302583
AUR62007848	2232	2053.95	2	0.0159902
AUR62031285	696	518.053	1	0.0316985
AUR62007253	2097	1918.95	10.0367	0.0858901
AUR62015319	708	530.053	41	1.27022
AUR62015206	594	416.172	176.767	6.97495
AUR62027522	375	199.748	0	0
AUR62027618	1737	1558.95	66	0.695226
AUR62026702	753	575.053	8.08926	0.231001
AUR62043131	1938	1759.95	0	0
AUR62037344	1212	1033.95	9.16067	0.145493
AUR62002098	2892	2713.95	362.133	2.19119
AUR62024560	843	664.992	0	0
AUR62032843	252	89.1006	155.009	28.5686
AUR62000022	579	401.188	46.1269	1.88807
AUR62025477	2145	1966.95	51.5556	0.430424
AUR62001516	516	338.342	95	4.61084
AUR62026023	2295	2116.95	459.082	3.56118
AUR62011308	291	122.199	3.36179	0.451767
AUR62003852	1215	1036.95	9	0.142528
AUR62027203	1311	1132.95	15	0.217418
AUR62037535	594	416.172	5.98415	0.236125
AUR62005020	225	68.1922	43.8707	10.5646
AUR62044434	441	264.048	64.5724	4.01585
AUR62001187	1419	1240.95	0	0
AUR62009536	1539	1360.95	43	0.518848
AUR62004540	261	96.5206	1	0.170135
AUR62019426	1155	976.946	0	0
AUR62029823	234	75.0073	0	0
AUR62027502	450	272.918	5	0.30085
AUR62010592	2985	2806.95	5.71453	0.0334318
AUR62002476	1038	859.946	2	0.0381919
AUR62031752	540	362.279	0	0
AUR62043483	870	691.992	3.59838	0.0853925
AUR62000284	1197	1018.95	128.179	2.06576
AUR62040291	1869	1690.95	0	0
AUR62028642	2805	2626.95	4	0.0250047
AUR62037550	1227	1048.95	0	0
AUR62006263	444	267.016	0	0
AUR62006497	621	443.138	25.4257	0.942207
AUR62024363	615	437.138	3	0.112698
AUR62039194	834	656.018	0	0
AUR62012182	1080	901.946	76.5056	1.39292
AUR62039173	579	401.188	0	0
AUR62031468	1656	1477.95	3	0.0333331
AUR62012471	1596	1417.95	5	0.057906
AUR62022449	4341	4162.95	101.476	0.400289
AUR62039954	372	196.888	2	0.166811
AUR62006041	1212	1033.95	20.5607	0.326553
AUR62017691	1545	1366.95	47.7795	0.573988
AUR62035878	1491	1312.95	0	0
AUR62031314	890	711.992	1	0.0230642
AUR62011839	1773	1594.95	86.7867	0.893552
AUR62041105	864	685.992	0	0
AUR62005860	1344	1165.95	9.57967	0.134923
AUR62004357	6579	6400.95	425.205	1.09086
AUR62016876	276	109.082	0	0
AUR62036225	438	261.09	9.81818	0.617525
AUR62009206	1017	838.946	163.688	3.20402
AUR62032836	1119	940.946	47.5734	0.830257
AUR62013375	744	566.053	0	0
AUR62023810	975	796.963	2	0.0412102
AUR62015750	1419	1240.95	2	0.0264661
AUR62003941	813	635.018	58.2057	1.50519
AUR62002527	609	431.138	0	0
AUR62006362	936	757.963	3	0.064996
AUR62041979	1602	1423.95	2	0.0230648
AUR62005662	1851	1672.95	2.07596	0.0203774
AUR62028874	1509	1330.95	0	0
AUR62002935	3636	3457.95	64.4891	0.306254
AUR62028320	2823	2644.95	44.3377	0.275276
AUR62000746	447	269.967	0	0
AUR62028536	1257	1078.95	19.5904	0.298164
AUR62001201	1860	1681.95	119.968	1.1713
AUR62035501	459	281.808	13	0.757536
AUR62031221	666	488.073	41.0619	1.38155
AUR62025264	741	563.053	259.973	7.58215
AUR62022095	1800	1621.95	0	0
AUR62022891	1077	898.946	30.5389	0.557869
AUR62039674	552	374.25	1318.74	57.8641
AUR62043746	237	77.3183	8.32911	1.76901
AUR62024194	948	769.963	57	1.21568
AUR62029871	2295	2116.95	163.75	1.27024
AUR62018936	435	258.147	0	0
AUR62032400	2082	1903.95	8.49755	0.0732912
AUR62025231_AUR62025233	627	449.12	0	0
AUR62002641	1553	1374.95	19	0.226924
AUR62036199	1431	1252.95	36.7431	0.481567
AUR62024115	387	211.305	4	0.310859
AUR62041043	228	70.4714	4	0.932095
AUR62019836	690	512.064	22	0.705524
AUR62040766	273	106.551	0	0
AUR62010408	1254	1075.95	79.1704	1.20833
AUR62038416	1896	1717.95	30	0.286764
AUR62017307	1167	988.946	0	0
AUR62035161	1776	1597.95	4	0.0411065
AUR62000189	252	89.1006	265	48.8403
AUR62017838	825	647.018	14530.5	368.789
AUR62021722	2595	2416.95	1	0.00679432
AUR62020547	750	572.053	55	1.57884
AUR62010791	1689	1510.95	66.5043	0.722792
AUR62005516	807	629.018	29	0.757091
AUR62039283	570	392.196	19.6148	0.821283
AUR62003493	1185	1006.95	0	0
AUR62034377	1674	1495.95	0	0
AUR62019966	1299	1120.95	22.44	0.328739
AUR62014856	882	703.992	0	0
AUR62010422	843	664.992	9.0799	0.224222
AUR62030073	1575	1396.95	0	0
AUR62005363	1615	1436.95	220.606	2.5211
AUR62001866	1098	919.946	8	0.142804
AUR62011495	2292	2113.95	71.1437	0.552656
AUR62040171	588	410.18	0	0
AUR62005841	1062	883.946	27	0.501592
AUR62019681	627	449.12	1	0.0365637
AUR62016599	1251	1072.95	24	0.367321
AUR62039490	1083	904.946	4	0.0725856
AUR62000923	1920	1741.95	0	0
AUR62014848	231	72.7376	1.87217	0.422668
AUR62027290	297	127.467	0	0
AUR62037171	2193	2014.95	417.259	3.4006
AUR62002308	2637	2458.95	5	0.0333913
AUR62042802	660	482.093	2	0.0681259
AUR62027648	372	196.888	0	0
AUR62038118	651	473.093	0	0
AUR62004196	1296	1117.95	17	0.249713
AUR62029057	1575	1396.95	224	2.63318
AUR62002414	1518	1339.95	289.357	3.54618
AUR62018763	804	626.018	95	2.49201
AUR62035946	1656	1477.95	25.7094	0.285658
AUR62007813	2424	2245.95	0	0
AUR62037220	2529	2350.95	114	0.796297
AUR62009680	543	365.265	58	2.60755
AUR62009747	771	593.018	71	1.96609
AUR62006526	2631	2452.95	234.488	1.5698
AUR62024392	975	796.963	61.0512	1.25797
AUR62044339	726	548.053	1	0.0299633
AUR62013242	1383	1204.95	16	0.218055
AUR62005292	1653	1474.95	0	0
AUR62018188	438	261.09	16	1.00634
AUR62030024	1374	1195.95	36.824	0.505629
AUR62011316	705	527.053	21	0.654301
AUR62010568	1062	883.946	0	0
AUR62009569	501	323.461	0	0
AUR62030375	432	255.188	6.9062	0.444418
AUR62042313	1023	844.946	71	1.37988
AUR62017780	2070	1891.95	326.227	2.83155
AUR62006213	1038	859.946	36	0.687455
AUR62038860	1146	967.946	199.71	3.38814
AUR62036383	783	605.018	370.243	10.0492
AUR62015984	1275	1096.95	0	0
AUR62013124	930	751.963	15.5375	0.339311
AUR62040525	1815	1636.95	267.794	2.68646
AUR62042687	345	171.308	0	0
AUR62023424	210	57.4354	14	4.00277
AUR62027266	3888	3709.95	112.369	0.497382
AUR62011288	1218	1039.95	97.2646	1.53588
AUR62011616	2046	1867.95	39	0.342857
AUR62032997	1563	1384.95	663	7.86129
AUR62006944	1941	1762.95	2	0.0186296
AUR62002228	1023	844.946	21.5869	0.41954
AUR62023265	1293	1114.95	17.3312	0.255264
AUR62006068	6258	6079.95	21.6796	0.0585552
AUR62010541	1404	1225.95	8	0.10716
AUR62034243	1368	1189.95	0	0
AUR62004585	1377	1198.95	10	0.136966
AUR62037642	1206	1027.95	927.187	14.8119
AUR62015779	705	527.053	0	0
AUR62025755	1038	859.946	2292.37	43.775
AUR62043169	879	700.992	5	0.117131
AUR62005902	768	590.042	8	0.222649
AUR62000222	1341	1162.95	982.614	13.8751
AUR62002053	1320	1141.95	176.764	2.54192
AUR62021198	738	560.053	0	0
AUR62007903	2508	2329.95	26	0.183249
AUR62038537	555	377.243	110	4.78834
AUR62039948	318	146.318	0	0
AUR62019059	987	808.963	300.836	6.10682
AUR62005973	909	730.977	0	0
AUR62004239	1380	1201.95	146	1.99471
AUR62042412	1662	1483.95	12	0.132793
AUR62004856	1011	832.946	227.347	4.48214
AUR62044033	909	730.977	30.1335	0.676953
AUR62035489	1493	1314.95	169.147	2.11236
AUR62034364	504	326.422	1.6	0.0804921
AUR62039959	315	143.557	3	0.343171
AUR62018563	570	392.196	237.291	9.93551
AUR62010598	435	258.147	0	0
AUR62022425	1026	847.946	82.547	1.59862
AUR62032454	2808	2629.95	117.45	0.733363
AUR62001005	510	332.396	20	0.988069
AUR62008883	576	398.188	0	0
AUR62018708	963	784.963	256.875	5.37384
AUR62021970	1374	1195.95	47	0.645356
AUR62040126	333	160.215	0	0
AUR62020896	1470	1291.95	7	0.0889747
AUR62011421	8007	7828.95	6	0.0125852
AUR62002791	570	392.196	5	0.209353
AUR62007598	1287	1108.95	92	1.36236
AUR62025987	3201	3022.95	1.31062	0.00711965
AUR62039629	1392	1213.95	33	0.446403
AUR62004789	1461	1282.95	101.315	1.29682
AUR62022364	1647	1468.95	127.357	1.42374
AUR62039771	1734	1555.95	79	0.833769
AUR62008893	492	314.519	0	0
AUR62010148	2535	2356.95	8	0.0557382
AUR62036252	2277	2098.95	5.99606	0.0469113
AUR62003711	1206	1027.95	0	0
AUR62017581	2112	1933.95	182.611	1.55058
AUR62014228	2763	2584.95	174.526	1.10872
AUR62034017	1239	1060.95	0	0
AUR62025451	306	135.471	0	0
AUR62032831	1218	1039.95	183.453	2.89686
AUR62040095	81	26.7644	0	0
AUR62017306	1746	1567.95	64.9049	0.679766
AUR62039763	315	143.557	13.5368	1.54848
AUR62022495	1467	1288.95	3	0.0382208
AUR62024329	750	572.053	25.5435	0.733258
AUR62028318	1257	1078.95	6	0.0913197
AUR62020837	1635	1456.95	0	0
AUR62037507	456	278.836	121.731	7.16912
AUR62016059	1428	1249.95	0	0
AUR62007233	1257	1078.95	19.5258	0.297182
AUR62042034	210	57.4354	0	0
AUR62004112	1707	1528.95	0	0
AUR62032167	471	293.676	5.89742	0.329767
AUR62033449	483	305.568	44.7979	2.40748
AUR62034597	435	258.147	19	1.20865
AUR62007299	414	237.533	72.8119	5.03375
AUR62010241	1029	850.946	0	0
AUR62019839	1488	1309.95	25.5577	0.320392
AUR62036138	2049	1870.95	0	0
AUR62021785	2940	2761.95	154.985	0.921484
AUR62027655	1179	1000.95	28	0.459367
AUR62022987	960	781.963	11	0.231004
AUR62032316	1530	1351.95	0	0
AUR62034362	2976	2797.95	109.426	0.642234
AUR62027532	933	754.963	1.25243	0.0272422
AUR62014255	1260	1081.95	1	0.0151777
AUR62021232	2523	2344.95	376.248	2.63484
AUR62026934	744	566.053	0	0
AUR62029307	1485	1306.95	18	0.226166
AUR62029683	744	566.053	0	0
AUR62021867	1353	1174.95	11	0.15374
AUR62042570	2952	2773.95	329.183	1.94873
AUR62023138	2847	2668.95	87	0.535294
AUR62007447	2514	2335.95	15.8704	0.111567
AUR62039290	1554	1375.95	53.452	0.637934
AUR62017103	1221	1042.95	75	1.1809
AUR62029216	2259	2080.95	106.604	0.841252
AUR62004397	1056	877.946	1179.06	22.0537
AUR62005127	2523	2344.95	124.383	0.871047
AUR62024036	2400	2221.95	0	0
AUR62025780	1005	826.946	20	0.39716
AUR62017547	534	356.294	14	0.645257
AUR62033986	1224	1045.95	47.2813	0.742323
AUR62020730	2034	1855.95	0	0
AUR62043096	2361	2182.95	136	1.02308
AUR62012647	1491	1312.95	4	0.0500295
AUR62007325	1917	1738.95	0	0
AUR62036379	612	434.138	2	0.075651
AUR62018318	879	700.992	1	0.0234261
AUR62016477	942	763.963	185.36	3.98434
AUR62036738	552	374.25	3	0.131635
AUR62020893	939	760.963	0	0
AUR62041417	5835	5656.95	563.504	1.63579
AUR62036246	1509	1330.95	123.994	1.52987
AUR62031306	573	395.196	26.6295	1.10653
AUR62008447	1419	1240.95	1	0.0132331
AUR62036165	504	326.422	433	21.7832
AUR62022935	1485	1306.95	64.713	0.813106
AUR62029645	1176	997.946	0	0
AUR62040596	408	231.656	19	1.34686
AUR62005606	2610	2431.95	33.5323	0.226424
AUR62007449	2166	1987.95	207	1.70993
AUR62040203	984	805.963	99.2774	2.02278
AUR62022994	819	641.018	0	0
AUR62019537	1263	1084.95	1	0.0151358
AUR62017176	474	296.658	18	0.99639
AUR62003393	1350	1171.95	18.9	0.26483
AUR62007899	465	287.722	1	0.0570741
AUR62037716	555	377.243	42	1.82828
AUR62041181	2361	2182.95	109.542	0.824047
AUR62025212	636	458.111	0	0
AUR62042641	2130	1951.95	27	0.227148
AUR62018694	1008	829.946	37.3746	0.739501
AUR62006204	2940	2761.95	3	0.0178369
AUR62025393	2958	2779.95	143.233	0.846096
AUR62009460	1074	895.946	13	0.238273
AUR62041327	1470	1291.95	0	0
AUR62026118	1146	967.946	3	0.0508959
AUR62019324	1572	1393.95	616.166	7.2588
AUR62007582	909	730.977	10	0.224651
AUR62003821	663	485.093	106.8	3.61542
AUR62026175	861	682.992	0	0
AUR62008099	1218	1039.95	53	0.836908
AUR62022476	1470	1291.95	1	0.0127107
AUR62019272	774	596.018	43.6036	1.20137
AUR62043605	561	383.22	0	0
AUR62030039	2475	2296.95	46	0.328867
AUR62018030	3489	3310.95	93.2452	0.462474
AUR62004374	564	386.22	0	0
AUR62019320	816	638.018	72	1.85316
AUR62041183	555	377.243	0	0
AUR62021938	1203	1024.95	30.7949	0.49339
AUR62014742	1482	1303.95	23.3002	0.293435
AUR62024554	1896	1717.95	1	0.0095588
AUR62004950	858	679.992	22.4735	0.542725
AUR62000953	885	706.992	52	1.20782
AUR62023374	315	143.557	10.1818	1.1647
AUR62002175	1707	1528.95	75.3402	0.809185
AUR62015195	1023	844.946	0	0
AUR62038999	1515	1336.95	0	0
AUR62021563	1248	1069.95	3	0.0460439
AUR62023947	1461	1282.95	3	0.0383995
AUR62025105	1866	1687.95	4.33335	0.0421578
AUR62003106	1146	967.946	14	0.237514
AUR62038958	1980	1801.95	12	0.109358
AUR62040491	452	274.864	0	0
AUR62022921	1095	916.946	0	0
AUR62003912	717	539.053	430.933	13.1278
AUR62011305	843	664.992	0	0
AUR62038481	2913	2734.95	25	0.150108
AUR62014644	708	530.053	194.116	6.01387
AUR62016851	1707	1528.95	287.848	3.09161
AUR62031108	396	220.005	19.5938	1.46251
AUR62025344	912	733.963	17.0983	0.382553
AUR62030401	1485	1306.95	25	0.31412
AUR62006971	1833	1654.95	486.288	4.82528
AUR62014060	2157	1978.95	1	0.00829811
AUR62026683	537	359.287	44.0446	2.01309
AUR62006491	354	179.792	0	0
AUR62001732	1497	1318.95	0	0
AUR62036483	717	539.053	8	0.243709
AUR62012662	1476	1297.95	48	0.607292
AUR62020205	270	104.013	52	8.20975
AUR62001621	2418	2239.95	11	0.0806433
AUR62014717	1755	1576.95	50.5604	0.52651
AUR62020603	897	718.992	5.53622	0.126445
AUR62008683	462	284.768	40.264	2.32187
AUR62044390	216	61.6648	7	1.86412
AUR62002672	2031	1852.95	82.4877	0.731037
AUR62008993	546	368.265	8875.83	395.787
AUR62026743	1200	1021.95	161.696	2.59828
AUR62037075	957	778.963	27.4247	0.578146
AUR62031297	7701	7522.95	392.095	0.855886
AUR62029273	495	317.487	525	27.1548
AUR62026988	1413	1234.95	0	0
AUR62006810	2199	2020.95	24	0.195016
AUR62040217	1671	1492.95	1	0.0109994
AUR62025581	3234	3055.95	181.503	0.975331
AUR62031427	582	404.188	96	3.90032
AUR62003119	945	766.963	45	0.963499
AUR62015262	3312	3133.95	59.9959	0.314371
AUR62033809	1170	991.946	38	0.629084
AUR62026873	918	739.963	44.8882	0.996174
AUR62030670	1185	1006.95	24.1569	0.393956
AUR62037041	651	473.093	5	0.173555
AUR62036679	612	434.138	4.14127	0.156646
AUR62015358	804	626.018	0	0
AUR62036658	903	724.977	1	0.0226511
AUR62024308	462	284.768	34.8	2.00678
AUR62013952	2025	1846.95	1860.26	16.5399
AUR62017260	1050	871.946	22.9633	0.432471
AUR62021493	1842	1663.95	312.082	3.07994
AUR62022931	1665	1486.95	19	0.209832
AUR62021613	1788	1609.95	0	0
AUR62018275	408	231.656	28.2544	2.00289
AUR62033792	1017	838.946	256	5.01094
AUR62012881	1944	1765.95	224.323	2.08598
AUR62037185	3993	3814.95	83.8867	0.361092
AUR62022055	2013	1834.95	412.859	3.6948
AUR62020261	777	599.018	60	1.64484
AUR62013726	417	240.456	33.5814	2.29338
AUR62032033	300	130.107	0	0
AUR62015664	1071	892.946	18641.1	342.815
AUR62011889	2505	2326.95	101.668	0.717483
AUR62000902	954	775.963	21.2636	0.449995
AUR62016074	2184	2005.95	49.4205	0.404576
AUR62041104	1488	1309.95	18	0.225648
AUR62035484	345	171.308	0	0
AUR62021222	1305	1126.95	42	0.612011
AUR62022549	531	353.308	25	1.16198
AUR62037636	288	119.563	11	1.5108
AUR62004030	1713	1534.95	59.613	0.637765
AUR62024336	963	784.963	1	0.0209201
AUR62043571	4311	4132.95	85.6734	0.340408
AUR62037100	840	661.992	45.4722	1.12799
AUR62031511	1389	1210.95	147.609	2.00171
AUR62006897	756	578.053	0	0
AUR62042723	630	452.12	0	0
AUR62027832	636	458.111	21	0.752768
AUR62007202	576	398.188	390.492	16.1041
AUR62003026	312	140.82	0	0
AUR62029469	2010	1831.95	54.1503	0.485402
AUR62001503	777	599.018	27	0.740179
AUR62037065	1632	1453.95	3	0.0338833
