target_id	length	eff_length	Cb_3	Cb_3_tpm
AUR62028679	1743	1559.53	2	0.0189214
AUR62036101	1263	1079.53	0	0
AUR62016809	2973	2789.53	41.6545	0.220318
AUR62008551	1047	863.531	2	0.034172
AUR62026494	1200	1016.53	1	0.0145143
AUR62008778	1449	1265.53	2	0.0233171
AUR62025805	1365	1181.53	0	0
AUR62006486	1815	1631.53	1	0.00904321
AUR62041612	876	692.626	183.002	3.89831
AUR62039896	1458	1274.53	23.272	0.269402
AUR62021861	1683	1499.53	0	0
AUR62013689	1947	1763.53	0	0
AUR62037228	606	423.041	0	0
AUR62032419	2277	2093.53	0	0
AUR62013367	1056	872.531	690.505	11.6763
AUR62025219	627	444.03	0	0
AUR62025299	1125	941.531	0	0
AUR62032393	834	650.642	8.98246	0.203691
AUR62017770	1740	1556.53	0	0
AUR62022895	1332	1148.53	868.275	11.1541
AUR62044023	1119	935.531	0	0
AUR62017595	579	396.092	138.628	5.16385
AUR62026343	1341	1157.53	102.667	1.30863
AUR62001599	1197	1013.53	59.9203	0.872278
AUR62004674	1020	836.531	2	0.0352749
AUR62001116	816	632.723	1.32217	0.0308312
AUR62027154	903	719.626	0	0
AUR62025441	1695	1511.53	3.77143	0.0368135
AUR62017087	270	99.3057	10	1.48574
AUR62036755	3072	2888.53	0	0
AUR62041996	1860	1676.53	0	0
AUR62030084	222	61.9123	0	0
AUR62041648	342	163.601	0	0
AUR62043058	720	536.838	0	0
AUR62033012	1164	980.531	23.7672	0.357631
AUR62036462	2067	1883.53	0	0
AUR62012479	3132	2948.53	17.538	0.0877594
AUR62004572	1167	983.531	1	0.0150013
AUR62041721	2889	2705.53	156.65	0.854274
AUR62001196	936	752.59	0	0
AUR62031621	450	267.798	0	0
AUR62028925	570	387.15	192	7.31711
AUR62020686	2163	1979.53	3.51528	0.0262009
AUR62022374	1065	881.531	10.4348	0.174648
AUR62042813	747	563.811	6	0.157013
AUR62001541	1743	1559.53	0	0
AUR62026858	2244	2060.53	0	0
AUR62004169	378	197.443	0	0
AUR62014960	2271	2087.53	2.20395	0.0155771
AUR62025211	2271	2087.53	0	0
AUR62044043	362	182.251	0	0
AUR62012368	3609	3425.53	36	0.155057
AUR62024954	759	575.782	52.7654	1.3521
AUR62015084	864	680.626	0	0
AUR62030893	789	605.723	47.4061	1.15473
AUR62026020	651	467.95	0	0
AUR62013437	1350	1166.53	12	0.151776
AUR62038238	1017	833.531	19.8382	0.351154
AUR62027104	732	548.825	30.4651	0.819007
AUR62034536	732	548.825	0	0
AUR62036095	894	710.626	49.5835	1.02947
AUR62001209	705	521.851	3.1438	0.0888844
AUR62002854	489	306.445	0	0
AUR62026414	1149	965.531	145	2.21574
AUR62006681	1341	1157.53	15	0.191195
AUR62031299	2343	2159.53	25	0.170804
AUR62020446	2043	1859.53	2	0.0158688
AUR62037057	2202	2018.53	140.954	1.03029
AUR62016334	3651	3467.53	10	0.0425498
AUR62011765	1176	992.531	13.7536	0.204452
AUR62016524	990	806.531	419.995	7.68317
AUR62019731	1191	1007.53	0	0
AUR62023686	555	372.169	0	0
AUR62024470	1770	1586.53	0	0
AUR62029250	1743	1559.53	12.7801	0.120909
AUR62028093	462	279.716	496.853	26.2077
AUR62031280	948	764.59	0	0
AUR62014077	1128	944.531	150	2.34311
AUR62012560	423	241.216	0	0
AUR62002463	1851	1667.53	0	0
AUR62021042	1050	866.531	0	0
AUR62004222	2172	1988.53	27	0.200332
AUR62012455	1116	932.531	593	9.3823
AUR62000415	894	710.626	0	0
AUR62043825	723	539.838	4.45342	0.121716
AUR62018003	1182	998.531	3.47473	0.0513426
AUR62012621	1812	1628.53	1	0.00905987
AUR62010710	1770	1586.53	7	0.065098
AUR62041527	888	704.626	4	0.0837567
AUR62024874	666	482.903	1754.98	53.6203
AUR62008690	1785	1601.53	0	0
AUR62011506	1944	1760.53	8	0.0670447
AUR62010600	2277	2093.53	45.4351	0.320206
AUR62001776	789	605.723	1	0.0243581
AUR62000123	1608	1424.53	23.4327	0.242699
AUR62006653	2148	1964.53	112.233	0.842908
AUR62000360	1770	1586.53	21.1102	0.196319
AUR62025959	2463	2279.53	0	0
AUR62024326	489	306.445	133.799	6.44195
AUR62036121	369	188.851	0	0
AUR62019908	936	752.59	94.8206	1.85893
AUR62032014	2169	1985.53	499.178	3.70934
AUR62006315	411	229.375	0	0
AUR62002987	648	464.962	0	0
AUR62022840	1044	860.531	24.9406	0.42762
AUR62009451	1266	1082.53	0	0
AUR62038457	1194	1010.53	0	0
AUR62042268	552	369.169	0	0
AUR62043787	564	381.16	13	0.503216
AUR62019550	2547	2363.53	6	0.0374548
AUR62024000	1215	1031.53	27.4305	0.392346
AUR62013504	1809	1625.53	1	0.00907659
AUR62011677	1086	902.531	647	10.5769
AUR62018346	489	306.445	0	0
AUR62002786	480	297.536	0	0
AUR62035585	405	223.574	2	0.131986
AUR62007838	1221	1037.53	0	0
AUR62014453	1488	1304.53	71	0.803012
AUR62044186	783	599.753	3.70851	0.0912316
AUR62004046	411	229.375	0	0
AUR62020693	2304	2120.53	0	0
AUR62017173	2556	2372.53	182.596	1.13553
AUR62014276	1230	1046.53	0	0
AUR62015612	573	390.131	108	4.08443
AUR62036260	423	241.216	8	0.48933
AUR62008310	1395	1211.53	45.3693	0.552516
AUR62010083	939	755.59	3.30739	0.0645828
AUR62040661	843	659.642	0	0
AUR62033671	588	405.072	134	4.8808
AUR62017905	636	452.985	11.2812	0.367442
AUR62006435	2640	2456.53	230.91	1.38688
AUR62016372	1818	1634.53	441.011	3.98083
AUR62025244	324	146.971	13	1.30506
AUR62018505	777	593.753	0	0
AUR62008345	1626	1442.53	100.854	1.03154
AUR62043987	2400	2216.53	9.21731e-05	6.13548e-07
AUR62040644	1041	857.531	5	0.0860276
AUR62033983	1080	896.531	93.744	1.54275
AUR62022252	678	494.903	149.583	4.45944
AUR62009418	1011	827.531	96	1.71161
AUR62019691	1572	1388.53	19.7	0.209329
AUR62001344	423	241.216	1.47495	0.0902172
AUR62025657	390	209.034	0	0
AUR62023721	1089	905.531	41	0.668034
AUR62038060	228	66.2016	7	1.56008
AUR62042749	357	177.533	0	0
AUR62009986	525	342.285	144.953	6.24823
AUR62037667	1071	887.531	65.0821	1.08192
AUR62019152	5598	5414.53	18.3895	0.0501103
AUR62004686	1428	1244.53	0	0
AUR62033576	282	109.557	7	0.942704
AUR62005758	771	587.753	0	0
AUR62012227	1152	968.531	0	0
AUR62026516	279	107.006	0	0
AUR62018457	882	698.626	30.2627	0.639118
AUR62010175	5910	5726.53	131.21	0.338059
AUR62031889	2508	2324.53	25.1429	0.159587
AUR62007246	696	512.877	35.7912	1.02963
AUR62028837	1182	998.531	84.9404	1.25508
AUR62006200	528	345.268	79	3.3759
AUR62042196	1359	1175.53	40	0.502046
AUR62014712	1512	1328.53	305.396	3.39164
AUR62014432	894	710.626	1	0.0207624
AUR62043349	972	788.531	0	0
AUR62037822	546	363.206	4.14822	0.168511
AUR62010554	1170	986.531	1.14956	0.0171924
AUR62029446	2154	1970.53	9	0.0673872
AUR62036039	210	53.7421	0	0
AUR62017510	642	458.962	91.0615	2.92736
AUR62026581	687	503.903	23	0.67344
AUR62041792	873	689.626	9	0.192552
AUR62031164	1236	1052.53	0	0
AUR62004780	1620	1436.53	39.8353	0.409139
AUR62009980	408	226.472	0	0
AUR62023375	219	59.8295	382.74	94.3858
AUR62002405	732	548.825	0	0
AUR62012031	1293	1109.53	0	0
AUR62032938	1098	914.531	27.1032	0.43726
AUR62015844	2595	2411.53	0	0
AUR62031400	510	327.335	0	0
AUR62042611	1449	1265.53	0	0
AUR62007083	666	482.903	2.08104	0.0635828
AUR62007250	2139	1955.53	100.304	0.756786
AUR62026548	1092	908.531	2	0.0324794
AUR62023040	1710	1526.53	0	0
AUR62026645	900	716.626	0	0
AUR62039653	996	812.531	8	0.145267
AUR62032012	738	554.811	113.577	3.0204
AUR62006000	2586	2402.53	0	0
AUR62010786	2421	2237.53	13.3564	0.0880718
AUR62013819	672	488.903	218.32	6.58855
AUR62041409	582	399.082	1	0.0369706
AUR62016182	2028	1844.53	62.5582	0.500399
AUR62031463	630	446.996	0	0
AUR62044724	636	452.985	0	0
AUR62033084	1218	1034.53	13	0.185403
AUR62019046	681	497.903	4.92308	0.145885
AUR62023966	1167	983.531	1046.8	15.7033
AUR62024377	1926	1742.53	4	0.0338686
AUR62010996	465	282.674	0	0
AUR62028878	1503	1319.53	203.155	2.27156
AUR62040287	3036	2852.53	225.537	1.16656
AUR62010828	930	746.59	0	0
AUR62000336	4698	4514.53	6	0.0196091
AUR62017452	240	75.1398	0	0
AUR62041658	393	211.922	5	0.348106
AUR62022733	1488	1304.53	0	0
AUR62019305	441	258.916	41.0338	2.3383
AUR62018771	2463	2279.53	2	0.012945
AUR62044148	1608	1424.53	0	0
AUR62040351	399	217.707	1	0.0677713
AUR62014332	819	635.723	40	0.928347
AUR62010607	2397	2213.53	73.5088	0.489973
AUR62024631	1527	1343.53	12	0.131781
AUR62015480	615	432.041	0	0
AUR62000127	639	455.985	0	0
AUR62022763	246	79.8171	31.9355	5.90331
AUR62033733	5871	5687.53	164.845	0.427632
AUR62001888	639	455.985	1	0.032357
AUR62007508	879	695.626	0	0
AUR62003766	462	279.716	2	0.105495
AUR62023982	447	264.838	0	0
AUR62016966	546	363.206	15	0.609335
AUR62005172	2715	2531.53	59	0.343864
AUR62012776	1314	1130.53	0	0
AUR62038286	1386	1202.53	5.81168	0.0713055
AUR62037448	456	273.737	1	0.0538995
AUR62013813	894	710.626	43.3495	0.900038
AUR62018382	2865	2681.53	8.02824	0.0441728
AUR62027889	1317	1133.53	0	0
AUR62009899	1533	1349.53	0	0
AUR62028118	792	608.723	913.652	22.1452
AUR62015697	792	608.723	27.5123	0.666847
AUR62027297	747	563.811	3	0.0785066
AUR62009749	351	171.905	96.7593	8.30467
AUR62043572_AUR62022905	1065	881.531	2	0.0334742
AUR62021287	1266	1082.53	1	0.0136294
AUR62026378	375	194.571	8	0.606637
AUR62041909	1098	914.531	0.5	0.00806658
AUR62029133	1344	1160.53	55.8288	0.709773
AUR62022816	417	235.299	109	6.83477
AUR62010256	1275	1091.53	37.9539	0.513024
AUR62003882	1323	1139.53	24.3679	0.315508
AUR62005670	1743	1559.53	0	0
AUR62022673	891	707.626	4	0.0834016
AUR62004395	1557	1373.53	68	0.730446
AUR62016905	1899	1715.53	68.4921	0.589061
AUR62018998	1443	1259.53	24.0343	0.28154
AUR62023971	738	554.811	0	0
AUR62043434	417	235.299	0	0
AUR62008568	1257	1073.53	140.875	1.93614
AUR62016743	660	476.915	24	0.742486
AUR62033829	1212	1028.53	9.58842	0.137546
AUR62006898	915	731.608	9	0.181502
AUR62013852	321	144.181	0	0
AUR62032718	1089	905.531	0	0
AUR62016864	312	135.986	6	0.650993
AUR62020731	1062	878.531	2	0.0335885
AUR62005953	2484	2300.53	131	0.840159
AUR62037993	2256	2072.53	0	0
AUR62008245	627	444.03	11.1919	0.371887
AUR62024295	1044	860.531	17	0.291474
AUR62032330	441	258.916	6	0.341908
AUR62037926	477	294.588	0	0
AUR62005984	1092	908.531	36.24	0.588527
AUR62021421	375	194.571	19	1.44076
AUR62024997	780	596.753	1.20477	0.0297871
AUR62005636	369	188.851	1.0029	0.0783529
AUR62003845	693	509.877	21.6562	0.626665
AUR62008195	651	467.95	0	0
AUR62002114	474	291.61	0	0
AUR62036020	1251	1067.53	0	0
AUR62039339	1122	938.531	0	0
AUR62031073	1221	1037.53	335.876	4.77634
AUR62021800	1884	1700.53	300.3	2.60548
AUR62035729	825	641.675	0	0
AUR62011902	2580	2396.53	2.10579	0.0129643
AUR62007423	906	722.608	2	0.0408362
AUR62018428	1758	1574.53	0	0
AUR62037478	726	542.825	0	0
AUR62025850	1389	1205.53	64.0959	0.784458
AUR62021734	1197	1013.53	0	0
AUR62030134	738	554.811	0	0
AUR62011713	687	503.903	6.45926	0.189127
AUR62015974	2313	2129.53	19	0.13164
AUR62007553	1260	1076.53	1	0.0137054
AUR62019774	2118	1934.53	1	0.0076268
AUR62037916	1605	1421.53	0	0
AUR62011992	1020	836.531	32.9107	0.580461
AUR62031655	363	183.218	0	0
AUR62036923	2331	2147.53	81.5007	0.559938
AUR62031695	1014	830.531	2	0.0355297
AUR62008300	2697	2513.53	75.5855	0.443683
AUR62002860	948	764.59	226.537	4.37149
AUR62021425	2574	2390.53	0	0
AUR62016818	855	671.626	34	0.746912
AUR62011339	273	101.887	0	0
AUR62042094	624	441.041	0	0
AUR62037070	300	125.25	0	0
AUR62024378	1197	1013.53	5.30287	0.0771955
AUR62040340	729	545.825	0	0
AUR62034823	3252	3068.53	268.429	1.29067
AUR62036832	1857	1673.53	0	0
AUR62040373	507	324.335	0	0
AUR62017739	372	191.659	14	1.07775
AUR62023759	891	707.626	26.7493	0.557735
AUR62032703	240	75.1398	0	0
AUR62030550	459	276.73	3	0.15995
AUR62023908	741	557.811	7.42	0.196262
AUR62012225	1440	1256.53	361.183	4.24104
AUR62014331	1599	1415.53	305.785	3.18724
AUR62000051	663	479.915	7.79495	0.239644
AUR62000592	477	294.588	0	0
AUR62011312	282	109.557	2.20997	0.297621
AUR62008294	1122	938.531	2	0.0314412
AUR62041868	666	482.903	11	0.336087
AUR62026978	1125	941.531	0	0
AUR62036549	423	241.216	0	0
AUR62037190	234	70.6907	0	0
AUR62041278	1362	1178.53	13.258	0.16598
AUR62008474	3630	3446.53	11.9066	0.0509708
AUR62025413	729	545.825	0	0
AUR62033951	1521	1337.53	51	0.56258
AUR62023115	2769	2585.53	0	0
AUR62007563	810	626.723	16.7025	0.39321
AUR62015325	348	169.165	4	0.348874
AUR62037292	1116	932.531	6	0.0949305
AUR62032592	375	194.571	0	0
AUR62016856_AUR62020607	1794	1610.53	0	0
AUR62023171	1314	1130.53	0	0
AUR62007118	2907	2723.53	25.2804	0.136952
AUR62003136	561	378.16	106.508	4.15551
AUR62000141	975	791.531	2	0.0372803
AUR62036337	1752	1568.53	29.903	0.28128
AUR62001908	519	336.302	0	0
AUR62027757	462	279.716	76.561	4.03839
AUR62001691	717	533.838	15.5556	0.429926
AUR62032073	570	387.15	60.4775	2.30479
AUR62025056	1650	1466.53	0	0
AUR62029293	2388	2204.53	34.806	0.232946
AUR62028709	303	127.966	7	0.807091
AUR62027506	1713	1529.53	15	0.144694
AUR62021294	1026	842.531	30	0.525355
AUR62044005	462	279.716	0	0
AUR62007789	3702	3518.53	0	0
AUR62017504	786	602.738	0	0
AUR62043430	705	521.851	68	1.92256
AUR62004785	1038	854.531	21.7408	0.375375
AUR62036197	897	713.626	25.3868	0.524874
AUR62026607	1803	1619.53	0	0
AUR62040667	1197	1013.53	2	0.0291146
AUR62023211	1560	1376.53	8.5077	0.0911894
AUR62007249	978	794.531	2	0.0371396
AUR62039046	834	650.642	0	0
AUR62029898	462	279.716	3	0.158242
AUR62021215	1359	1175.53	89.5747	1.12427
AUR62044265	1554	1370.53	0	0
AUR62037800	381	200.333	1266	93.2395
AUR62010824	720	536.838	178	4.89209
AUR62017498	909	725.608	0	0
AUR62004279	3354	3170.53	203.143	0.945338
AUR62000497	954	770.57	1	0.0191472
AUR62035830	549	366.179	1	0.0402926
AUR62013623	5394	5210.53	82.0926	0.232456
AUR62000977	375	194.571	0	0
AUR62027209	1263	1079.53	50.8775	0.695359
AUR62002821	1311	1127.53	0	0
AUR62002129	729	545.825	0	0
AUR62013694	744	560.811	1	0.0263088
AUR62029213	1581	1397.53	0	0
AUR62037855	1143	959.531	30.2673	0.465406
AUR62017134	687	503.903	215.859	6.32036
AUR62038039	1227	1043.53	4.76531	0.0673758
AUR62020766	729	545.825	9.13636	0.246967
AUR62037081	1368	1184.53	7.17594	0.0893821
AUR62025719	594	411.072	1	0.0358922
AUR62044366	435	252.993	0	0
AUR62016272	720	536.838	9	0.247353
AUR62015106	774	590.753	24.598	0.614344
AUR62009339	996	812.531	25.6152	0.465131
AUR62020982	756	572.797	0	0
AUR62024920	732	548.825	6	0.161301
AUR62001944	486	303.483	1.04412	0.0507617
AUR62025389	651	467.95	0	0
AUR62001811	744	560.811	28	0.736648
AUR62042699	675	491.903	17	0.509903
AUR62044353	2397	2213.53	0	0
AUR62008853	2961	2777.53	244.17	1.29703
AUR62042156	1914	1730.53	639.983	5.45641
AUR62037982	5616	5432.53	8	0.0217273
AUR62025243	807	623.723	100	2.36552
AUR62008714	1692	1508.53	7	0.0684639
AUR62011888	645	461.962	0	0
AUR62010652	2088	1904.53	0	0
AUR62037690	1164	980.531	68.6212	1.03256
AUR62000641	2349	2165.53	5.51329	0.0375634
AUR62015687	1500	1316.53	0	0
AUR62032949	1377	1193.53	9.01532	0.111446
AUR62037216	1068	884.531	15.6522	0.261084
AUR62015008	3417	3233.53	25.0057	0.114099
AUR62025524	231	68.417	0	0
AUR62031616	3057	2873.53	0	0
AUR62026019	543	360.215	0	0
AUR62028690	219	59.8295	0	0
AUR62038048	246	79.8171	0	0
AUR62012756	690	506.903	13.8145	0.402094
AUR62021026	1290	1106.53	0	0
AUR62035403	1797	1613.53	49	0.448061
AUR62021966	2331	2147.53	147.627	1.01425
AUR62012637	1800	1616.53	0	0
AUR62040212	5868	5684.53	16.0874	0.0417552
AUR62007047	894	710.626	0	0
AUR62034409	1275	1091.53	241	3.25761
AUR62031683	357	177.533	6.30303	0.523827
AUR62002778	1266	1082.53	0	0
AUR62006278	495	312.391	1.25	0.0590378
AUR62011593	1248	1064.53	12	0.166319
AUR62004669	1959	1775.53	7	0.0581685
AUR62009497	1893	1709.53	0.00988173	8.52853e-05
AUR62007887	759	575.782	0	0
AUR62012071	1077	893.531	0	0
AUR62003946	1902	1718.53	25.76	0.22116
AUR62029509	351	171.905	0	0
AUR62025896	1803	1619.53	115	1.04767
AUR62002744	741	557.811	658	17.4043
AUR62000011	495	312.391	18	0.850144
AUR62018324	828	644.675	0	0
AUR62027128	717	533.838	0	0
AUR62034297	534	351.242	0	0
AUR62021735	912	728.608	1	0.02025
AUR62026187	306	130.612	0	0
AUR62022755	1089	905.531	37.2293	0.606596
AUR62009609	978	794.531	24	0.445675
AUR62026635	1104	920.531	3	0.048084
AUR62018089	738	554.811	13.4228	0.356956
AUR62015223	1747	1563.53	30.9998	0.29253
AUR62021009	1476	1292.53	0	0
AUR62019356	3165	2981.53	10	0.0494856
AUR62033904	453	270.757	0	0
AUR62010703	2964	2780.53	4	0.0212251
AUR62021751	1053	869.531	12.4194	0.210733
AUR62022046	480	297.536	0	0
AUR62037265	540	357.233	0	0
AUR62000309	918	734.59	0	0
AUR62038076	1116	932.531	92.748	1.46744
AUR62002381	864	680.626	0	0
AUR62019520	723	539.838	38.1731	1.04331
AUR62009315	882	698.626	30	0.63357
AUR62014566	651	467.95	3	0.0945887
AUR62014959	2076	1892.53	6.70104	0.0522417
AUR62032956	447	264.838	5.33453	0.29719
AUR62004555	507	324.335	0	0
AUR62012862	1554	1370.53	3.70379	0.0398727
AUR62039152	2508	2324.53	0	0
AUR62015871	756	572.797	180.756	4.65598
AUR62010004	1464	1280.53	31	0.357182
AUR62041978	456	273.737	34.605	1.86519
AUR62017533	1182	998.531	196.46	2.90289
AUR62006082	1122	938.531	3.06775	0.0482268
AUR62004479	1872	1688.53	134	1.17088
AUR62024857	1125	941.531	0	0
AUR62015555	1380	1196.53	100.507	1.23934
AUR62018710	1230	1046.53	293.8	4.14207
AUR62001789	1827	1643.53	2	0.0179544
AUR62028868	657	473.95	8.40769	0.261735
AUR62028703	237	72.8632	2	0.404986
AUR62038183	837	653.642	91.0793	2.05588
AUR62030374	1785	1601.53	85.1961	0.784878
AUR62006854	1710	1526.53	5	0.0483262
AUR62024185	2787	2603.53	91.6176	0.5192
AUR62004805	342	163.601	0	0
AUR62038893	783	599.753	0	0
AUR62035541	1359	1175.53	201.716	2.53177
AUR62015775	1977	1793.53	67.0219	0.551348
AUR62020143	2490	2306.53	2	0.0127935
AUR62009561	2748	2564.53	0	0
AUR62004925	564	381.16	0	0
AUR62003181	1263	1079.53	249.688	3.41255
AUR62009646	762	578.782	16.6866	0.425373
AUR62017480	1566	1382.53	26.4166	0.281916
AUR62037323	486	303.483	0	0
AUR62014091	354	174.703	0	0
AUR62001992	933	749.59	1.96466	0.0386707
AUR62017342	1749	1565.53	39.4088	0.371406
AUR62034814	228	66.2016	88.2	19.657
AUR62036529	957	773.57	0	0
AUR62017749	1428	1244.53	600.13	7.11471
AUR62018798	603	420.041	34	1.19428
AUR62005548	2787	2603.53	13.3824	0.0758382
AUR62007589	1230	1046.53	0	0
AUR62030971	300	125.25	0	0
AUR62035845	645	461.962	0	0
AUR62009139	735	551.825	1	0.0267373
AUR62024943	510	327.335	0	0
AUR62014207	462	279.716	0	0
AUR62037187	2169	1985.53	27.8105	0.206657
AUR62034204	576	393.111	1	0.0375321
AUR62005471	387	206.143	0	0
AUR62025952	807	623.723	0	0
AUR62029079	849	665.626	0	0
AUR62004321	2178	1994.53	0	0
AUR62025720	2367	2183.53	0	0
AUR62000749_AUR62000750	324	146.971	172.986	17.3659
AUR62019420	231	68.417	0	0
AUR62039900	417	235.299	0	0
AUR62005999	1731	1547.53	0	0
AUR62028555	2298	2114.53	0	0
AUR62021098	1392	1208.53	13.658	0.166743
AUR62024649	372	191.659	3808.32	293.172
AUR62013849	1095	911.531	0	0
AUR62016581	2514	2330.53	21.7255	0.137541
AUR62019680	639	455.985	0	0
AUR62033822	936	752.59	0	0
AUR62003226	372	191.659	0	0
AUR62007465	2340	2156.53	60.3146	0.412653
AUR62024780	1197	1013.53	0	0
AUR62000776	2196	2012.53	2	0.0146624
AUR62006332	1431	1247.53	1	0.0118268
AUR62017123	3162	2978.53	154.531	0.765475
AUR62018032	2118	1934.53	0	0
AUR62044711_AUR62044305_AUR62044683_AUR62044403	915	731.608	0.0554432	0.00111812
AUR62028294	828	644.675	50.216	1.14926
AUR62044165	1206	1022.53	0	0
AUR62025133	1539	1355.53	0	0
AUR62015829	2793	2609.53	34.1118	0.192868
AUR62023955	1464	1280.53	27	0.311094
AUR62007832	591	408.072	3.40169	0.122992
AUR62001596	2613	2429.53	70.1095	0.425767
AUR62012924	1464	1280.53	101.21	1.16614
AUR62022202	1965	1781.53	772.611	6.39861
AUR62018227	909	725.608	18	0.366006
AUR62042801	1131	947.531	115	1.7907
AUR62027735	672	488.903	42.1713	1.27266
AUR62013644	2106	1922.53	1	0.0076744
AUR62001051	537	354.242	3	0.124951
AUR62021060	3810	3626.53	1	0.00406843
AUR62018873	393	211.922	0	0
AUR62034803	1005	821.531	132.499	2.37961
AUR62034798	1068	884.531	0	0
AUR62038591	1659	1475.53	0	0
AUR62030435	372	191.659	0	0
AUR62031577	1836	1652.53	160.148	1.42985
AUR62010790	333	155.281	0	0
AUR62026238	1365	1181.53	0	0
AUR62031227	990	806.531	9.13683	0.167145
AUR62018373	2499	2315.53	0	0
AUR62038986	903	719.626	12.3636	0.253488
AUR62022243	1806	1622.53	89	0.80931
AUR62011836	366	186.05	0	0
AUR62014110	3156	2972.53	86.9849	0.431753
AUR62008665	1059	875.531	64.8274	1.09246
AUR62014808	1542	1358.53	30	0.325814
AUR62017671	168	30.1895	14	6.84212
AUR62033134	288	114.691	0	0
AUR62002557	2694	2510.53	12.6913	0.0745865
AUR62025268	1215	1031.53	3.5543	0.0508381
AUR62012910	390	209.034	0	0
AUR62018197	1212	1028.53	14.4741	0.207632
AUR62038724_AUR62043827	822	638.707	72	1.66322
AUR62037884	684	500.903	119.457	3.51866
AUR62038959	1440	1256.53	0	0
AUR62005230	1353	1169.53	0	0
AUR62012723	1362	1178.53	1	0.0125192
AUR62017004	1074	890.531	17.1101	0.28348
AUR62002887	267	96.8358	17	2.59019
AUR62029396	1149	965.531	0	0
AUR62042478	228	66.2016	0	0
AUR62026502	1197	1013.53	481.593	7.0107
AUR62026631	1065	881.531	44.5301	0.745305
AUR62002061	3222	3038.53	44.7604	0.217344
AUR62022397	1080	896.531	42	0.691197
AUR62039994	561	378.16	0	0
AUR62011426	1230	1046.53	202.408	2.85361
AUR62032745	1170	986.531	17.1389	0.256324
AUR62014753	516	333.302	4	0.177068
AUR62018131	1224	1040.53	0	0
AUR62026148	405	223.574	0	0
AUR62039540	390	209.034	2	0.141167
AUR62026512	537	354.242	6	0.249902
AUR62039708	3876	3692.53	0	0
AUR62007836	438	255.955	0	0
AUR62040422	786	602.738	0	0
AUR62015835	1290	1106.53	1	0.0133338
AUR62004286	609	426.041	0	0
AUR62011997	831	647.675	128.286	2.92241
AUR62023022	2523	2339.53	149.545	0.943108
AUR62010159	1962	1778.53	164	1.36051
AUR62030436	426	244.143	0	0
AUR62021219	1281	1097.53	6	0.0806589
AUR62000205	900	716.626	0	0
AUR62023118	1104	920.531	22.2595	0.356775
AUR62040487	642	458.962	0	0
AUR62031195	2511	2327.53	4	0.0253561
AUR62036310	372	191.659	1	0.0769819
AUR62036073	882	698.626	5.55174	0.117247
AUR62005602	741	557.811	0	0
AUR62004439	507	324.335	2802.36	127.482
AUR62011110	606	423.041	2	0.0697535
AUR62013305	462	279.716	3	0.158242
AUR62025954	1164	980.531	0	0
AUR62029087	1278	1094.53	95.8702	1.29233
AUR62007357	3246	3062.53	61.1814	0.294752
AUR62031673	1755	1571.53	8.07863	0.075846
AUR62030334	402	220.652	12	0.802401
AUR62031718	591	408.072	0	0
AUR62039054	558	375.169	3	0.117981
AUR62033919	825	641.675	0	0
AUR62000813	837	653.642	0	0
AUR62008936	528	345.268	0	0
AUR62042671	2020	1836.53	81.6276	0.655778
AUR62040527	2367	2183.53	98.7372	0.667175
AUR62008234	2085	1901.53	0	0
AUR62015125	804	620.723	244.778	5.81825
AUR62024814	2220	2036.53	37.8859	0.274476
AUR62037160	2928	2744.53	1765	9.48844
AUR62008687	2178	1994.53	2.18528	0.0161653
AUR62025568	1842	1658.53	9.90927	0.0881528
AUR62002081	984	800.531	3	0.0552918
AUR62031071	747	563.811	29	0.758897
AUR62004262	585	402.072	37	1.35774
AUR62027957	1545	1361.53	0	0
AUR62033267	831	647.675	362.578	8.25967
AUR62005732	1059	875.531	0	0
AUR62016910	981	797.531	72.0656	1.33321
AUR62044014	1833	1649.53	0	0
AUR62028186_AUR62028190	1602	1418.53	0	0
AUR62025121	1989	1805.53	17.4454	0.142559
AUR62002060	1227	1043.53	1	0.0141388
AUR62011347	291	117.305	0	0
AUR62018715	546	363.206	28.7773	1.169
AUR62026030	2688	2504.53	1	0.00589104
AUR62009374	375	194.571	7	0.530808
AUR62013309	2319	2135.53	258.172	1.7837
AUR62034047	741	557.811	0	0
AUR62033263	375	194.571	18.8809	1.43173
AUR62011019	375	194.571	0	0
AUR62035095	378	197.443	338.879	25.3234
AUR62037965	807	623.723	0	0
AUR62009253	498	315.383	0	0
AUR62036773	1668	1484.53	66	0.655953
AUR62010755	894	710.626	0	0
AUR62041986	666	482.903	11	0.336087
AUR62006484	498	315.383	0	0
AUR62038008	717	533.838	0	0
AUR62043012	747	563.811	0	0
AUR62002703	948	764.59	0	0
AUR62041880	1476	1292.53	3.10851	0.0354837
AUR62013824	1389	1205.53	0	0
AUR62039562	858	674.626	0	0
AUR62009136	558	375.169	0	0
AUR62036486	1947	1763.53	6.39826	0.0535299
AUR62042455	456	273.737	0	0
AUR62028688	582	399.082	0	0
AUR62041506	489	306.445	0	0
AUR62028790	867	683.626	1	0.0215824
AUR62011521	1029	845.531	0	0
AUR62027259	561	378.16	98.943	3.86036
AUR62044269	2283	2099.53	28.6206	0.201129
AUR62006911	662	478.915	0	0
AUR62034028	2280	2096.53	81.8015	0.575676
AUR62021480	801	617.723	67.3409	1.60844
AUR62014141	348	169.165	0	0
AUR62006185	258	89.4617	66.9903	11.0482
