target_id	length	eff_length	Cq_1	Cq_1_tpm
AUR62009737	981	796.243	0	0
AUR62037719	1341	1156.24	101	0.867173
AUR62012588	564	379.983	9.90261	0.258713
AUR62001158	2145	1960.24	30	0.15193
AUR62000868	1188	1003.24	51	0.504658
AUR62000128	525	341.149	26.6241	0.774756
AUR62021641	822	637.507	0	0
AUR62015969	531	347.08	5	0.143012
AUR62012329	3411	3226.24	119	0.36617
AUR62016746	2481	2296.24	0	0
AUR62018722	1299	1114.24	215.896	1.92352
AUR62025392	789	604.549	7	0.114948
AUR62022658	1206	1021.24	485.883	4.7232
AUR62029215	621	436.82	84.4535	1.91932
AUR62041003	880	695.397	0	0
AUR62019379	3240	3055.24	88.4123	0.287277
AUR62004759	1059	874.243	47.3	0.537109
AUR62026468	2643	2458.24	10	0.0403839
AUR62029413	1716	1531.24	0	0
AUR62006157	798	613.549	0	0
AUR62011196	2322	2137.24	181.761	0.844266
AUR62027286	342	163.126	6	0.365141
AUR62019405	3003	2818.24	55	0.193739
AUR62012236	2889	2704.24	2	0.00734206
AUR62039401	219	59.8498	0	0
AUR62032409	1095	910.243	0	0
AUR62002965	1275	1090.24	0	0
AUR62042848	3930	3745.24	213.891	0.566951
AUR62007352	1131	946.243	120.057	1.25956
AUR62023035	705	520.584	0	0
AUR62015204	1359	1174.24	167.925	1.41968
AUR62004812	1398	1213.24	82.5397	0.67538
AUR62042673	315	138.312	10.8044	0.775486
AUR62021225	1905	1720.24	7	0.0403963
AUR62035330	309	132.904	1315.86	98.2886
AUR62002345	858	673.397	4	0.0589687
AUR62041172	1473	1288.24	24	0.184947
AUR62012679	1203	1018.24	83.1007	0.810189
AUR62035813	621	436.82	0	0
AUR62004107	996	811.243	7	0.0856605
AUR62029320	618	433.835	46.9968	1.07542
AUR62001711	3798	3613.24	221.12	0.607524
AUR62038140	1098	913.243	13	0.141316
AUR62009597	2031	1846.24	91.6852	0.492996
AUR62020738	2283	2098.24	93.9562	0.444532
AUR62037067	1242	1057.24	0	0
AUR62032939	645	460.716	4	0.0861907
AUR62003558	5586	5401.24	135.373	0.248812
AUR62035152	492	308.333	197	6.34278
AUR62034708	723	538.549	0	0
AUR62000815	2508	2323.24	12.3397	0.0527284
AUR62031760	2721	2536.24	6	0.0234852
AUR62028088	798	613.549	0	0
AUR62012917	2736	2551.24	158.77	0.617804
AUR62013555	675	490.684	0	0
AUR62000729	1179	994.243	224.144	2.23804
AUR62028300	789	604.549	545.395	8.95599
AUR62000468	990	805.243	46	0.567106
AUR62021221	849	664.397	0	0
AUR62032857	456	272.823	1026.38	37.3475
AUR62037581	915	730.397	1	0.0135917
AUR62034855	294	119.434	1.5	0.12468
AUR62011098	333	154.723	0	0
AUR62022346	1989	1804.24	220.719	1.21445
AUR62015602	1080	895.243	556.698	6.17323
AUR62000904	660	475.684	18	0.375653
AUR62021206	762	577.549	0	0
AUR62043314	759	574.549	9.6935	0.167489
AUR62037959	2403	2218.24	58.5724	0.26213
AUR62028739	1014	829.243	34	0.407034
AUR62019958	753	568.549	0	0
AUR62003534	2388	2203.24	280.585	1.26426
AUR62017501	744	559.549	5	0.0887086
AUR62020965	1410	1225.24	17	0.13774
AUR62006552	3597	3412.24	127	0.369485
AUR62024601	669	484.684	269.145	5.51266
AUR62035127	2724	2539.24	54.6206	0.213543
AUR62007181	909	724.397	0	0
AUR62021863	1641	1456.24	0	0
AUR62015418	1410	1225.24	10	0.0810235
AUR62039055	870	685.397	0	0
AUR62017808	1605	1420.24	212	1.48186
AUR62030733	390	208.435	100	4.76281
AUR62010184	1050	865.243	15	0.172102
AUR62032999	825	640.507	3	0.0464977
AUR62017949	1170	985.243	2629.33	26.4932
AUR62037018	192	42.6679	7	1.62866
AUR62023470	378	196.966	0	0
AUR62005288	579	394.919	0	0
AUR62000774	687	502.618	63.4941	1.25409
AUR62018918	678	493.684	536	10.7783
AUR62015146	1305	1120.24	32.5333	0.288303
AUR62025684	723	538.549	0	0
AUR62043797	1152	967.243	458.569	4.70655
AUR62042282	840	655.485	0	0
AUR62011512	7014	6829.24	2134.37	3.10264
AUR62001777	2067	1882.24	8.77999	0.0463075
AUR62016609	1218	1033.24	0	0
AUR62023731	846	661.397	264.833	3.97505
AUR62021591	642	457.731	126.822	2.75054
AUR62024852	753	568.549	42	0.733357
AUR62044235	1536	1351.24	4.05795	0.0298131
AUR62026300	1170	985.243	2	0.0201521
AUR62043473_AUR62036476	1716	1531.24	0	0
AUR62043110	1383	1198.24	45.2415	0.374822
AUR62014166	894	709.397	10.5904	0.148203
AUR62030320	492	308.333	3	0.0965905
AUR62025220	627	442.806	0	0
AUR62032462	1407	1222.24	8.60838	0.0699193
AUR62014870	603	418.892	4	0.0947964
AUR62029102	2058	1873.24	41.931	0.222216
AUR62001759	888	703.397	65	0.917373
AUR62000629	2577	2392.24	38.5447	0.159953
AUR62026230	1014	829.243	260.675	3.1207
AUR62033453	276	104.058	3	0.286207
AUR62002931	2301	2116.24	53.0767	0.248984
AUR62019162	1254	1069.24	128.987	1.19758
AUR62001350	1131	946.243	238	2.49694
AUR62040195	702	517.601	147	2.81939
AUR62019607	1389	1204.24	4.14499	0.0341698
AUR62035997	1449	1264.24	2	0.0157048
AUR62003626	1038	853.243	160.125	1.86303
AUR62005946	279	106.54	345.991	32.2392
AUR62015430	222	62.0213	0	0
AUR62042917	2295	2110.24	14.4448	0.0679536
AUR62036207	990	805.243	0	0
AUR62027138	1767	1582.24	15	0.0941134
AUR62031904	3459	3274.24	0	0
AUR62033731	1365	1180.24	12.873	0.108278
AUR62038139	723	538.549	199.952	3.68582
AUR62025661	1212	1027.24	76.6811	0.741051
AUR62041255	3039	2854.24	2663.31	9.26328
AUR62001969	3102	2917.24	0	0
AUR62038542	840	655.485	2	0.0302901
AUR62024366	1581	1396.24	0	0
AUR62016574	969	784.322	0	0
AUR62021998	300	124.813	83	6.60165
AUR62010282	1101	916.243	0	0
AUR62018535	3060	2875.24	309.041	1.06703
AUR62028304	567	382.958	56.6512	1.46856
AUR62008946	1245	1060.24	118.653	1.11098
AUR62011488	1254	1069.24	0	0
AUR62036779	933	748.397	0	0
AUR62037606	531	347.08	97	2.77444
AUR62007981	2043	1858.24	8	0.0427387
AUR62019076	3567	3382.24	1	0.00293514
AUR62035655	2802	2617.24	1436.48	5.44864
AUR62020995	2010	1825.24	298.931	1.62586
AUR62001954	378	196.966	5	0.252007
AUR62027537	387	205.546	0	0
AUR62039996	1335	1150.24	433.335	3.73996
AUR62012326	576	391.932	517.005	13.0954
AUR62017496	495	311.333	0	0
AUR62040381	1335	1150.24	116.504	1.0055
AUR62044572	1230	1045.24	0	0
AUR62014067	1749	1564.24	0	0
AUR62009936	891	706.397	752.534	10.5757
AUR62034922	1623	1438.24	0	0
AUR62025324	855	670.397	172.223	2.55031
AUR62038698	2331	2146.24	176.591	0.816812
AUR62028826	636	451.761	44	0.96689
AUR62014901	654	469.684	4	0.0845449
AUR62038539	2664	2479.24	232.905	0.932596
AUR62008997	501	317.26	1065.49	33.3403
AUR62043419	177	34.1731	0	0
AUR62018544	276	104.058	871	83.0955
AUR62044505	639	454.761	0	0
AUR62014363	1773	1588.24	106.017	0.662659
AUR62000974	1197	1012.24	339.148	3.32612
AUR62009355	717	532.566	0	0
AUR62023038	3942	3757.24	0	0
AUR62039155	936	751.347	0	0
AUR62024521	600	415.892	9	0.21483
AUR62019959	1041	856.243	12	0.139129
AUR62041014	405	222.8	59	2.62888
AUR62008740	498	314.291	0	0
AUR62034872	615	430.835	0	0
AUR62009310	1725	1540.24	63.9918	0.412447
AUR62023500	1203	1018.24	183.627	1.79027
AUR62000957	534	350.08	4	0.113429
AUR62012426	594	409.892	147.636	3.57567
AUR62043037	270	99.0331	0	0
AUR62028211	1491	1306.24	103.375	0.785641
AUR62028789	792	607.549	111.696	1.82511
AUR62011081	327	149.29	0	0
AUR62027538	750	565.549	0	0
AUR62015202	603	418.892	7	0.165894
AUR62035287	1350	1165.24	3	0.0255587
AUR62027542	1092	907.243	0	0
AUR62042263	2391	2206.24	181	0.814439
AUR62022868	2298	2113.24	2	0.00939537
AUR62043536	864	679.397	73.3785	1.07221
AUR62007190	2151	1966.24	69.4233	0.350511
AUR62036066	564	379.983	17.4327	0.455442
AUR62026833	450	266.913	24	0.892636
AUR62011386	1038	853.243	22	0.255967
AUR62019589	1062	877.243	4	0.0452661
AUR62025358	1530	1345.24	270.849	1.99876
AUR62033232	2445	2260.24	287.214	1.26149
AUR62029923	1158	973.243	1	0.0102003
AUR62028584	3108	2923.24	100.751	0.342152
AUR62030475	957	772.322	33	0.424179
AUR62034713	321	143.84	3	0.20705
AUR62039212	3774	3589.24	345.545	0.95573
AUR62030780	981	796.243	54.3043	0.677052
AUR62013107	1479	1294.24	147.294	1.1298
AUR62028892	4449	4264.24	470.632	1.09565
AUR62011691	2289	2104.24	249.863	1.1788
AUR62033491	924	739.397	303.447	4.07416
AUR62013169	1548	1363.24	113.754	0.828374
AUR62044162	1704	1519.24	0	0
AUR62037949	1110	925.243	14782.4	158.607
AUR62028369	564	379.983	0	0
AUR62016801	357	177.047	3.375	0.189242
AUR62003561	459	275.75	432.844	15.5829
AUR62021403	1608	1423.24	41.0482	0.286318
AUR62012258	1020	835.243	33.8953	0.402865
AUR62017873	1584	1399.24	676.168	4.79727
AUR62032233	1008	823.243	2.4537	0.0295887
AUR62016412	216	57.7474	0	0
AUR62027928	1128	943.243	494.067	5.19991
AUR62007914	1230	1045.24	126.327	1.19981
AUR62009634	516	332.217	0	0
AUR62040337	378	196.966	0	0
AUR62005158	2739	2554.24	32	0.124372
AUR62040167	1494	1309.24	0	0
AUR62023881	1449	1264.24	0	0
AUR62040812	706	521.584	0	0
AUR62021037	594	409.892	0	0
AUR62029850	1353	1168.24	121.125	1.02928
AUR62029953	381	199.812	32.4364	1.61155
AUR62019368	960	775.322	0	0
AUR62026375	918	733.397	34	0.460228
AUR62038423	1053	868.243	0	0
AUR62013300	2199	2014.24	100.905	0.497319
AUR62026404	3168	2983.24	280.671	0.93399
AUR62035031	1605	1420.24	70.8959	0.495555
AUR62014297	846	661.397	0	0
AUR62012618	1335	1150.24	99	0.854435
AUR62040359	261	91.5884	217.351	23.5588
AUR62021085	1122	937.243	0	0
AUR62039560	2190	2005.24	566.698	2.80555
AUR62005589_AUR62005590	387	205.546	343	16.566
AUR62016046	1815	1630.24	24	0.146148
AUR62025769	756	571.549	287	4.98497
AUR62015810	2073	1888.24	115	0.604607
AUR62032219	822	637.507	0	0
AUR62044695_AUR62043101	423	240.466	0	0
AUR62030553	3729	3544.24	27	0.0756264
AUR62016810	1212	1027.24	331.406	3.20273
AUR62006206	429	246.263	2	0.0806241
AUR62026872	1023	838.243	113.354	1.34246
AUR62003973	408	225.77	6	0.263827
AUR62036317	765	580.549	3.16865	0.0541838
AUR62012458	684	499.635	312.344	6.20603
AUR62030958	574	389.945	1	0.0254583
AUR62024181	1683	1498.24	14	0.0927639
AUR62040482	2991	2806.24	236.152	0.835411
AUR62034449	378	196.966	721	36.3394
AUR62021447	1074	889.243	563.934	6.29566
AUR62001830	447	263.949	511.809	19.2496
AUR62021352	498	314.291	0	0
AUR62022067	837	652.485	22.4946	0.342247
AUR62022311	1530	1345.24	32	0.236147
AUR62022033	426	243.344	0	0
AUR62009366	762	577.549	416.698	7.16253
AUR62043737	609	424.878	0	0
AUR62037650	1032	847.243	22	0.257779
AUR62024024	294	119.434	0	0
AUR62042389	1092	907.243	7.38257	0.0807825
AUR62002217	2070	1885.24	8.32909	0.0438595
AUR62000312	315	138.312	362.973	26.0524
AUR62029947	2310	2125.24	0	0
AUR62005482	270	99.0331	2	0.200485
AUR62000616	1125	940.243	140	1.47816
AUR62036858	1344	1159.24	0	0
AUR62037244	402	219.904	68	3.0698
AUR62039816	1350	1165.24	99	0.843436
AUR62012782	768	583.549	27.2432	0.463463
AUR62043567	1353	1168.24	8.7455	0.0743164
AUR62029921	1440	1255.24	0	0
AUR62038422	282	109.105	0	0
AUR62018320	147	20.7944	4	1.90962
AUR62027982	1878	1693.24	3	0.0175888
AUR62014816	639	454.761	2	0.0436596
AUR62005028	3606	3421.24	142.894	0.414633
AUR62005410	1068	883.243	137	1.53983
AUR62039352	783	598.549	0	0
AUR62024338	2370	2185.24	37	0.168087
AUR62028914	2670	2485.24	645.68	2.57918
AUR62006234	1032	847.243	0	0
AUR62006482	429	246.263	43	1.73342
AUR62033536	3747	3562.24	4	0.0111473
AUR62038616	402	219.904	54.6783	2.4684
AUR62005500	1983	1798.24	196.42	1.08435
AUR62023604	1188	1003.24	96.6372	0.95625
AUR62035151	2316	2131.24	140.858	0.656119
AUR62009785	1593	1408.24	26	0.183286
AUR62012208	1374	1189.24	28.8	0.240412
AUR62037922	3549	3364.24	179.289	0.529055
AUR62024270	1206	1021.24	0	0
AUR62001894	1248	1063.24	28	0.261432
AUR62020491	2340	2155.24	0	0
AUR62005286	1296	1111.24	171	1.52764
AUR62005012	1815	1630.24	414.384	2.52339
AUR62005072	426	243.344	20.7812	0.847781
AUR62015232_AUR62015234	1137	952.243	362.118	3.77516
AUR62017469	1605	1420.24	1.16434	0.00813863
AUR62041668	1306	1121.24	90.9449	0.805215
AUR62006980	879	694.397	0	0
AUR62041673	720	535.566	156.597	2.9027
AUR62006974	1588	1403.24	13	0.0919695
AUR62030175	699	514.601	3.10549	0.0599091
AUR62035056	2064	1879.24	18.8571	0.0996154
AUR62004288	609	424.878	16	0.373843
AUR62020618	1371	1186.24	203.666	1.70443
AUR62010133	954	769.322	65	0.838762
AUR62005318	450	266.913	70	2.60352
AUR62013759	1023	838.243	665.611	7.88286
AUR62002374	2223	2038.24	4	0.0194822
AUR62040000	2340	2155.24	264.597	1.21877
AUR62002337	417	234.546	19.8944	0.842047
AUR62022679	189	40.9514	2002.48	485.438
AUR62040886	1343	1158.24	0	0
AUR62041459	2634	2449.24	178	0.721475
AUR62013075	987	802.243	7.11111	0.0879964
AUR62019989	462	278.703	1	0.0356198
AUR62044746	935	750.397	1	0.0132295
AUR62042586	936	751.347	20	0.264255
AUR62043854	771	586.549	0	0
AUR62012739	1389	1204.24	126.164	1.04006
AUR62016592	591	406.919	742.354	18.1107
AUR62013815	1036	851.243	0	0
AUR62003038	2223	2038.24	226.49	1.10313
AUR62023716	648	463.716	9	0.192675
AUR62005981	1005	820.243	0	0
AUR62041426	879	694.397	0	0
AUR62028339	1545	1360.24	54.4582	0.397448
AUR62002687	756	571.549	58	1.00741
AUR62033807	3228	3043.24	104.169	0.339808
AUR62019030	1401	1216.24	49	0.399953
AUR62005247	246	79.7469	0	0
AUR62030098	1134	949.243	0	0
AUR62038372	1152	967.243	3	0.0307907
AUR62010151	1608	1423.24	70	0.488261
AUR62027658	963	778.322	10.4663	0.133496
AUR62017126	669	484.684	8.22442	0.168453
AUR62044469	1605	1420.24	24	0.167758
AUR62009164	1608	1423.24	22.0632	0.153895
AUR62027000	1161	976.243	156.31	1.5895
AUR62039922	3072	2887.24	0	0
AUR62009966	402	219.904	2	0.0902882
AUR62005140	696	511.618	18	0.349269
AUR62032876	417	234.546	74.087	3.13579
AUR62021286	1107	922.243	3	0.0322931
AUR62006627	6803	6618.24	118	0.177
AUR62008754	1047	862.243	1	0.0115134
AUR62044347	845	660.397	1.86479	0.0280323
AUR62022522	1182	997.243	289	2.87694
AUR62015659	381	199.812	0	0
AUR62038744	1473	1288.24	95.6412	0.737022
AUR62023273	1434	1249.24	198.195	1.575
AUR62036936	1614	1429.24	9	0.0625129
AUR62006765	390	208.435	0	0
AUR62031057	639	454.761	8	0.174638
AUR62007602	1103	918.243	5	0.0540562
AUR62030813	2541	2356.24	569.2	2.39816
AUR62039017	1710	1525.24	95.3154	0.620379
AUR62025746	1086	901.243	66	0.727002
AUR62029920	1671	1486.24	0	0
AUR62007304	924	739.397	101	1.35605
AUR62009505	1077	892.243	65.8733	0.732925
AUR62029668	720	535.566	0	0
AUR62025275	171	30.9673	15	4.80863
AUR62018272	2301	2116.24	2	0.00938205
AUR62007807	873	688.397	0	0
AUR62012373	1032	847.243	165.471	1.93887
AUR62016553	360	179.92	0	0
AUR62038850	723	538.549	0	0
AUR62007268	1446	1261.24	28.2273	0.222179
AUR62025153	1293	1108.24	2.21868	0.0198743
AUR62031367	528	344.103	157.461	4.54274
AUR62033331	1692	1507.24	321.041	2.11452
AUR62032840	1347	1162.24	391.776	3.34637
AUR62004074	960	775.322	51.5657	0.660256
AUR62013562	537	353.08	0	0
AUR62005342	1140	955.243	0	0
AUR62028420	1164	979.243	44	0.446062
AUR62040767	726	541.549	73.9057	1.3548
AUR62029648	1542	1357.24	7	0.0512005
AUR62027449	1107	922.243	239.817	2.58147
AUR62004725	639	454.761	238.549	5.20747
AUR62013974	1029	844.243	64.6579	0.760304
AUR62002140	1251	1066.24	234.596	2.18423
AUR62033482	576	391.932	63.1077	1.59847
AUR62038402	696	511.618	1	0.0194038
AUR62010701	1326	1141.24	143.496	1.24823
AUR62004455	2052	1867.24	174.343	0.926906
AUR62024782	3372	3187.24	116.074	0.361539
AUR62019427	1332	1147.24	0	0
AUR62005584	2106	1921.24	89.2945	0.461398
AUR62044465	402	219.904	0	0
AUR62041918	684	499.635	0	0
AUR62018610	1221	1036.24	14769.9	141.498
AUR62028965	621	436.82	0	0
AUR62018175	3822	3637.24	81	0.221078
AUR62024967	540	356.08	63.2799	1.76421
AUR62042309	1677	1492.24	9	0.0598737
AUR62028518	1647	1462.24	346.866	2.35491
AUR62039220	1974	1789.24	54	0.299611
AUR62030403	297	122.111	82	6.66642
AUR62010841	309	132.904	21	1.56861
AUR62009766	1020	835.243	157.426	1.8711
AUR62036219	360	179.92	0	0
AUR62026518	1344	1159.24	308	2.6376
AUR62038626	522	338.194	0	0
AUR62035877	1485	1300.24	9.20161	0.0702543
AUR62019061	1746	1561.24	10.4505	0.066451
AUR62002711	3021	2836.24	127.629	0.446724
AUR62009437	1284	1099.24	12	0.108373
AUR62023859	732	547.549	1229.5	22.2915
AUR62036994	951	766.347	1	0.0129541
AUR62004638	1347	1162.24	136.33	1.16447
AUR62015596	1434	1249.24	4	0.0317868
AUR62012494	852	667.397	34.6237	0.515017
AUR62013990	264	94.0891	5	0.52755
AUR62010938	885	700.397	2	0.0283478
AUR62040280	558	373.983	54	1.43343
AUR62043329	1020	835.243	0	0
AUR62005967	2490	2305.24	477.128	2.05472
AUR62003189	2043	1858.24	73	0.38999
AUR62019777	1149	964.243	120.509	1.2407
AUR62001720	474	290.551	217	7.4143
AUR62033866	1110	925.243	0	0
AUR62023922	555	370.996	2	0.0535174
AUR62025702	1002	817.243	0	0
AUR62043232	285	111.673	0	0
AUR62026306	450	266.913	198	7.36425
AUR62022088	2052	1867.24	19	0.101015
AUR62032635	585	400.919	2	0.049523
AUR62017256	3549	3364.24	568.388	1.67722
AUR62019679	822	637.507	0	0
AUR62014716	1749	1564.24	98.2313	0.623418
AUR62043878	1212	1027.24	16.3199	0.157716
AUR62030680	2316	2131.24	132.149	0.615552
AUR62015156	747	562.549	0	0
AUR62044471	528	344.103	39.3923	1.13646
AUR62012089	336	157.504	0	0
AUR62035654	2787	2602.24	2227	8.49583
AUR62024117	783	598.549	72	1.19417
AUR62014884	1767	1582.24	547.587	3.43568
AUR62032312	681	496.635	50.2763	1.00498
AUR62015476	2277	2092.24	181.524	0.861304
AUR62029893	1275	1090.24	129.773	1.18166
AUR62027722	1206	1021.24	56	0.544368
AUR62015569	1389	1204.24	0	0
AUR62002212	1179	994.243	109.881	1.09715
AUR62035965	3552	3367.24	342.163	1.00877
AUR62037974	360	179.92	0	0
AUR62037705	1662	1477.24	257.424	1.72994
AUR62002344	225	64.2239	0	0
AUR62022091	2247	2062.24	26	0.12516
AUR62001235	1260	1075.24	1	0.00923266
AUR62043424_AUR62043818	645	460.716	153.154	3.30011
AUR62021311	2874	2689.24	52.2505	0.192883
AUR62035726	2652	2467.24	14	0.0563313
AUR62013362	5466	5281.24	287.707	0.540813
AUR62020472	519	335.206	0	0
AUR62019307	507	323.228	56	1.71994
AUR62020145	4953	4768.24	919	1.91333
AUR62023813	261	91.5884	0	0
AUR62043688	750	565.549	0	0
AUR62016990	747	562.549	249.388	4.40098
AUR62025824	837	652.485	8.96701	0.13643
AUR62039087	477	293.454	0	0
AUR62042721	1050	865.243	0	0
AUR62042771	495	311.333	13	0.414526
AUR62031587	4269	4084.24	502.599	1.22164
AUR62030758	1017	832.243	137.611	1.64148
AUR62008148	1521	1336.24	49.4766	0.367577
AUR62041344	423	240.466	1	0.0412838
AUR62035453	684	499.635	8	0.158954
AUR62010260	1452	1267.24	52	0.407359
AUR62014323	1485	1300.24	523.461	3.99662
AUR62026619	2427	2242.24	540.538	2.39319
AUR62008718	1632	1447.24	134.386	0.921822
AUR62038807	471	287.571	13.2913	0.458835
AUR62008646	744	559.549	0	0
AUR62023666	921	736.397	44.1272	0.594878
AUR62042444	2475	2290.24	118.701	0.514526
AUR62000983	903	718.397	84	1.16077
AUR62003307	948	763.347	126.345	1.64312
AUR62040473	2055	1870.24	2.1578	0.0114537
AUR62019254	1098	913.243	46.8797	0.509603
AUR62020583	2319	2134.24	204.784	0.952545
AUR62038556	276	104.058	6	0.572415
AUR62010379	957	772.322	285.846	3.67424
AUR62025042	1125	940.243	650.361	6.86669
AUR62006035	1626	1441.24	116.525	0.802633
AUR62033684	1272	1087.24	11.6361	0.106246
AUR62032320	273	101.547	16.6489	1.62762
AUR62009603	1428	1243.24	323	2.57917
AUR62042534	2770	2585.24	0	0
AUR62004411	717	532.566	3	0.0559218
AUR62004542	1875	1690.24	157.526	0.9252
AUR62026792	639	454.761	2.15879	0.0471259
AUR62008104	663	478.684	0	0
AUR62027145	1092	907.243	4.23212	0.0463092
AUR62015653	1548	1363.24	0	0
AUR62034851	1905	1720.24	0	0
AUR62009459	3093	2908.24	343.979	1.17418
AUR62039761	825	640.507	55.4667	0.85969
AUR62025900	1176	991.243	94.9406	0.950836
AUR62037365	561	376.983	0	0
AUR62020487	1446	1261.24	0	0
AUR62020245	1479	1294.24	65.2837	0.500752
AUR62022132	1374	1189.24	17	0.14191
AUR62033391	1950	1765.24	129	0.725469
AUR62023013	1406	1221.24	177.694	1.44446
AUR62029315	1296	1111.24	397.487	3.55097
AUR62026453	969	784.322	27	0.341746
AUR62025783	1359	1174.24	2287.17	19.3363
AUR62027332	1446	1261.24	31	0.244004
AUR62017276	306	130.234	2	0.152454
AUR62031863	1071	886.243	0	0
AUR62013571	795	610.549	5.84656	0.0950634
AUR62000980	318	141.075	0	0
AUR62039232	516	332.217	60.3728	1.80407
AUR62032879	1578	1393.24	0	0
AUR62043539	597	412.892	0	0
AUR62008363	1275	1090.24	1	0.00910563
AUR62016526	1251	1066.24	173.903	1.61914
AUR62016418	1308	1123.24	368.965	3.26095
AUR62043015	627	442.806	0	0
AUR62027496	1221	1036.24	36.0826	0.345677
AUR62009250	621	436.82	0	0
AUR62003054	744	559.549	95	1.68546
AUR62015380	1146	961.243	13.0541	0.134818
AUR62002389	639	454.761	25.5881	0.558584
AUR62024029	399	217.021	0	0
AUR62000660	1446	1261.24	530.914	4.17887
AUR62042027	1251	1066.24	187	1.74108
AUR62008588	1299	1114.24	22.8521	0.203601
AUR62010507	1470	1285.24	65.0111	0.502153
AUR62027400	1587	1402.24	23	0.162831
AUR62008207	1209	1024.24	33.1184	0.320996
AUR62002550	984	799.243	164.458	2.04273
AUR62010817	522	338.194	0	0
AUR62042013	2034	1849.24	194.284	1.04298
AUR62025991	1692	1507.24	109.498	0.7212
AUR62043952	999	814.243	88	1.07291
AUR62014557	738	553.549	45.8333	0.821976
AUR62013683	2085	1900.24	26	0.135831
AUR62017251	450	266.913	672.548	25.0142
AUR62000696	1986	1801.24	13.497	0.0743874
AUR62003223	231	68.5937	6	0.868362
AUR62043933_AUR62022058	1599	1414.24	11.6436	0.0817331
AUR62030496	854	669.397	48	0.711853
AUR62021922	972	787.322	0	0
AUR62002825	2187	2002.24	37.4771	0.185816
AUR62006481	345	165.902	0	0
AUR62008211	585	400.919	18	0.445707
AUR62013323	360	179.92	0	0
AUR62000825	1749	1564.24	143.839	0.912865
AUR62011456	1122	937.243	7	0.0741445
AUR62017748	1791	1606.24	0	0
AUR62005558	1572	1387.24	84	0.601119
AUR62008854	819	634.507	12	0.187749
AUR62007620	1008	823.243	0	0
AUR62042005	1686	1501.24	10.2604	0.0678493
AUR62002483	1176	991.243	174.313	1.74575
AUR62015859	1119	934.243	11.5908	0.123164
AUR62027016	1584	1399.24	0	0
AUR62038073	1392	1207.24	0	0
AUR62042834	729	544.549	2.66571	0.0485971
AUR62038464	306	130.234	0	0
AUR62031930	2043	1858.24	17.179	0.0917757
AUR62043065	1617	1432.24	214.719	1.48829
AUR62040170	1779	1594.24	90.8785	0.5659
AUR62013006	831	646.485	393.989	6.05004
AUR62021918	1503	1318.24	89	0.670236
AUR62035242	1524	1339.24	12	0.0889519
AUR62040536	783	598.549	335.104	5.55794
AUR62022393	651	466.7	28.9272	0.615321
AUR62044583	1386	1201.24	0	0
AUR62028926	921	736.397	42.2663	0.569791
AUR62010281	429	246.263	532.106	21.4503
AUR62036079	2058	1873.24	1900	10.0692
AUR62018860	1587	1402.24	26	0.18407
AUR62005249	3084	2899.24	0	0
AUR62004831	1842	1657.24	178.879	1.07154
AUR62041323	2169	1984.24	114.292	0.571815
AUR62028161	552	368.008	52.0614	1.4044
AUR62025575	957	772.322	57.5342	0.73954
AUR62017355	1644	1459.24	68	0.46261
AUR62033537	546	362.044	29	0.795187
AUR62017419	372	191.267	18	0.934255
AUR62001988	1038	853.243	567.343	6.60095
AUR62009854	3660	3475.24	742.331	2.12054
AUR62025929	243	77.3595	0	0
AUR62023018	651	466.7	243.347	5.17632
AUR62023310	525	341.149	47224	1374.21
AUR62032919	315	138.312	36	2.58391
AUR62004957	429	246.263	18.2841	0.737072
AUR62041597	633	448.776	7.47064	0.165258
AUR62004276	1242	1057.24	49	0.460103
AUR62018133	1122	937.243	1	0.0105921
AUR62007692	1560	1375.24	140.475	1.01403
AUR62002572	1338	1153.24	1	0.0086082
AUR62013149	1449	1264.24	6	0.0471144
AUR62024161	963	778.322	29	0.36989
AUR62031525	1035	850.243	15	0.175138
AUR62038754	2239	2054.24	0	0
AUR62001017	501	317.26	1	0.0312909
AUR62030735	1434	1249.24	0	0
AUR62020539	1071	886.243	21026.4	235.529
AUR62024655	840	655.485	48.4028	0.733063
AUR62023525	987	802.243	8	0.0989959
AUR62021448	1278	1093.24	469.612	4.26438
AUR62040314_AUR62040317	1461	1276.24	0	0
AUR62001736	2625	2440.24	305	1.2408
AUR62021153	942	757.347	11	0.144189
AUR62020851	1827	1642.24	562.908	3.40277
AUR62019619	720	535.566	36.5373	0.677262
AUR62002851	444	260.966	1	0.0380407
AUR62008128	486	302.384	44.5158	1.46146
AUR62010065	243	77.3595	1	0.128328
AUR62033371	609	424.878	0	0
AUR62018949	1143	958.243	28	0.290079
AUR62024645	1227	1042.24	29	0.276225
AUR62006468	1305	1120.24	70.3436	0.62337
AUR62042601	375	194.137	0	0
AUR62020542	2370	2185.24	2.13954	0.00971974
AUR62028029	1209	1024.24	43.2566	0.419259
AUR62032551	1461	1276.24	101.878	0.792463
AUR62038453	1299	1114.24	82	0.730579
AUR62025643	1377	1192.24	55.9936	0.466237
AUR62012189	1062	877.243	1	0.0113165
AUR62011762	2193	2008.24	897.415	4.43619
AUR62036704	1161	976.243	9	0.0915204
AUR62019703	978	793.243	5	0.0625745
AUR62040807	441	258.01	0	0
AUR62035471	1671	1486.24	190.925	1.27528
AUR62004145	870	685.397	2	0.0289682
AUR62009513	1239	1054.24	0	0
AUR62009447	1650	1465.24	1	0.00677523
