target_id	length	eff_length	Cp_2	Cp_2_tpm
AUR62041719	1359	1174.98	173.956	2.59985
AUR62019447	477	293.834	0	0
AUR62003288	3168	2983.98	9.32813	0.0548958
AUR62014183	747	563.041	98	3.05652
AUR62016682	1512	1327.98	1.03233	0.0136511
AUR62040518	477	293.834	0	0
AUR62010617	1578	1393.98	0	0
AUR62033407	1371	1186.98	0	0
AUR62031513	1923	1738.98	2431.82	24.5571
AUR62029278	834	650.028	38.5745	1.0421
AUR62043172	1038	853.984	3	0.0616897
AUR62034342	741	557.041	1	0.0315249
AUR62015217	654	470.24	0	0
AUR62025137	5736	5551.98	294.957	0.932936
AUR62000054	2297	2112.98	27	0.224393
AUR62043274	831	647.028	0	0
AUR62042677	615	431.294	0	0
AUR62026925	954	769.984	51	1.16313
AUR62026338	1329	1144.98	0	0
AUR62037130	321	143.506	5	0.611845
AUR62033457	1317	1132.98	0	0
AUR62009105	3237	3052.98	0	0
AUR62008025	594	410.362	170	7.27483
AUR62007747	786	602.041	1	0.0291686
AUR62016314	1716	1531.98	3.02606	0.0346868
AUR62034044	846	662.028	12	0.318307
AUR62009102	495	311.702	0	0
AUR62043276	777	593.041	0	0
AUR62012176	1293	1108.98	1	0.0158349
AUR62003618	2007	1822.98	0	0
AUR62017790	612	428.311	0	0
AUR62020590	750	566.041	244	7.56978
AUR62021445	1362	1177.98	0	0
AUR62035448	1121	936.984	0	0
AUR62034598	891	707.014	5	0.124189
AUR62016875	276	104.122	0	0
AUR62001874	1290	1105.98	0	0
AUR62036667	1002	817.984	0	0
AUR62030622	684	500.105	108.705	3.81706
AUR62013523	1320	1135.98	0	0
AUR62000280	1047	862.984	0	0
AUR62041715	1758	1573.98	0	0
AUR62009796	693	509.105	0	0
AUR62036985	1311	1126.98	0	0
AUR62011341	708	524.094	0	0
AUR62005478	303	127.504	0	0
AUR62030207	816	632.028	240.561	6.68389
AUR62018446	414	231.867	0	0
AUR62029070	234	70.6473	221	54.9336
AUR62020594	795	611.041	884	25.4052
AUR62014601	3684	3499.98	0	0
AUR62013976	462	278.994	0	0
AUR62038221	1782	1597.98	46.9748	0.516218
AUR62028285	1713	1528.98	0	0
AUR62031397	1038	853.984	0	0
AUR62002291	993	808.984	398	8.63941
AUR62040042	1203	1018.98	0	0
AUR62017585	969	784.984	432.084	9.66602
AUR62038307	1323	1138.98	84	1.2951
AUR62031962	882	698.014	0	0
AUR62014398	1203	1018.98	0	0
AUR62037149	468	284.932	72	4.43743
AUR62016675	1035	850.984	0	0
AUR62003776	675	491.154	0	0
AUR62026419	1560	1375.98	0	0
AUR62035524	741	557.041	0	0
AUR62030327	486	302.738	0	0
AUR62004773	423	240.583	0	0
AUR62005533	1497	1312.98	244.666	3.27231
AUR62009648	2355	2170.98	11.3197	0.091563
AUR62027428	534	350.512	106	5.31061
AUR62030555	3369	3184.98	33	0.181948
AUR62042585	369	188.328	198	18.4626
AUR62004833	1065	880.984	3.52484	0.0702606
AUR62030554	1596	1411.98	0	0
AUR62017426	462	278.994	0	0
AUR62014674	1131	946.984	0	0
AUR62043478	627	443.286	0	0
AUR62015071	690	506.105	2	0.0693954
AUR62014007	2505	2320.98	3	0.0226981
AUR62022704	1665	1480.98	617.961	7.32743
AUR62036262	804	620.041	0	0
AUR62038631	1587	1402.98	1136.55	14.2258
AUR62041886	1068	883.984	0	0
AUR62015221	1755	1570.98	8	0.0894251
AUR62010165	2004	1819.98	1467.71	14.1616
AUR62022073	1212	1027.98	0	0
AUR62017450	252	84.4109	0	0
AUR62018638	846	662.028	1.27093	0.0337122
AUR62020715	1863	1678.98	1443.82	15.1011
AUR62021980	1776	1591.98	19.2165	0.211971
AUR62004359	2745	2560.98	21.0662	0.144451
AUR62002582	2815	2630.98	430.098	2.87072
AUR62018573	2340	2155.98	0	0
AUR62013145	2514	2329.98	0	0
AUR62035065	2265	2080.98	27.6364	0.233213
AUR62017937	615	431.294	54	2.19868
AUR62031983	840	656.028	0	0
AUR62024811	1095	910.984	0	0
AUR62036560	1413	1228.98	0	0
AUR62028700	474	290.84	67	4.04541
AUR62029344	897	713.014	698.629	17.2064
AUR62025996	1872	1687.98	376.733	3.91928
AUR62010890	776	592.041	0	0
AUR62019183	441	258.3	2.27368	0.154578
AUR62021942	276	104.122	7	1.18058
AUR62030325	4884	4699.98	2555.32	9.54753
AUR62003417	894	710.014	55.6514	1.37642
AUR62032609	714	530.084	180	5.96306
AUR62026362	969	784.984	13.9432	0.311921
AUR62015845	738	554.041	0	0
AUR62003165	1455	1270.98	0	0
AUR62042207	582	398.37	0	0
AUR62014190	414	231.867	39.2143	2.96993
AUR62020220	1932	1747.98	31.1608	0.313049
AUR62036112	543	359.491	0	0
AUR62011123	1755	1570.98	157.822	1.76416
AUR62001195	651	467.24	254.8	9.57635
AUR62022825	921	737	116.796	2.78293
AUR62005845	504	320.625	115.979	6.35219
AUR62017614	939	755	3	0.0697775
AUR62007061	1296	1111.98	18	0.284259
AUR62039302	435	252.371	0	0
AUR62029931	405	223.069	1	0.0787232
AUR62025647	816	632.028	0	0
AUR62008107	1575	1390.98	4	0.0504985
AUR62031593	1137	952.984	26	0.479103
AUR62040550	3012	2827.98	21.8818	0.135877
AUR62041983	1419	1234.98	54.9653	0.78157
AUR62037587	1452	1267.98	1.03766	0.0143708
AUR62009131	630	446.286	0	0
AUR62008184	1251	1066.98	0	0
AUR62012726	396	214.358	0	0
AUR62003763	1083	898.984	4.04487	0.0790121
AUR62042427	2583	2398.98	0	0
AUR62037978	534	350.512	0	0
AUR62033047	984	799.984	0	0
AUR62001385	1470	1285.98	1	0.0136554
AUR62001226	606	422.329	69	2.86906
AUR62019093	2043	1858.98	741.887	7.00814
AUR62012495	540	356.505	0	0
AUR62018469	300	124.815	1	0.140693
AUR62005997	1620	1435.98	0	0
AUR62030588	711	527.094	23.895	0.796087
AUR62036664	1911	1726.98	0	0
AUR62004275	1734	1549.98	100.51	1.13874
AUR62030977	1902	1717.98	1.01674	0.0103928
AUR62016481	1741	1556.98	3.0964	0.0349232
AUR62009303	1530	1345.98	46	0.600149
AUR62004834	3606	3421.98	61.5959	0.316093
AUR62033188	522	338.553	0	0
AUR62035737	3510	3325.98	28.0786	0.14825
AUR62032509	1419	1234.98	10.6099	0.150866
AUR62027310	3018	2833.98	47.3977	0.293698
AUR62035924	240	74.999	0	0
AUR62012032	738	554.041	1	0.0316956
AUR62002717	465	281.966	0	0
AUR62013299	1017	832.984	0	0
AUR62000725	3051	2866.98	72.3919	0.443411
AUR62000522	606	422.329	10	0.415806
AUR62019903	2238	2053.98	0	0
AUR62023855	816	632.028	1.09524	0.0304308
AUR62034276	561	377.424	0	0
AUR62030330	1215	1030.98	0	0
AUR62034631	945	761	0	0
AUR62039858	402	220.144	0	0
AUR62015670	1119	934.984	10.8115	0.203059
AUR62008805	939	755	33.8519	0.787368
AUR62037242	1512	1327.98	0	0
AUR62015096	2784	2599.98	88	0.594365
AUR62040721	1197	1012.98	553.201	9.59006
AUR62005326	1611	1426.98	7	0.086143
AUR62011940	1152	967.984	14.7781	0.268096
AUR62012255	2829	2644.98	0	0
AUR62010093	999	814.984	165.025	3.55584
AUR62000130	1233	1048.98	54	0.903995
AUR62027617	1926	1741.98	0	0
AUR62029500	1365	1180.98	403.952	6.00657
AUR62042846	735	551.041	58.0799	1.8509
AUR62020661	546	362.483	0	0
AUR62032712	618	434.286	67	2.7092
AUR62044373	1365	1180.98	0	0
AUR62030099	3459	3274.98	0	0
AUR62037921	849	665.028	0	0
AUR62010167	3546	3361.98	12.2719	0.0641
AUR62019210	1053	868.984	0	0
AUR62003387	723	539.062	58.2643	1.89804
AUR62034800	237	72.7994	0	0
AUR62011398	1866	1681.98	41	0.428058
AUR62037341	1311	1126.98	0	0
AUR62018245	1086	901.984	52.5581	1.02325
AUR62017150	921	737	13.5265	0.3223
AUR62012343	1218	1033.98	0	0
AUR62030779	921	737	0	0
AUR62001124	1695	1510.98	32	0.371904
AUR62038611	783	599.041	1	0.0293147
AUR62028644	855	671.028	266.781	6.98161
AUR62029839	273	101.578	0	0
AUR62023656	1506	1321.98	4	0.0531343
AUR62029335	1293	1108.98	199.784	3.16356
AUR62012740	840	656.028	0	0
AUR62022505	807	623.041	72	2.02935
AUR62031112	969	784.984	0	0
AUR62025087	528	344.526	34	1.733
AUR62026801	924	740	1044.82	24.7943
AUR62013574	1185	1000.98	0	0
AUR62004589	2946	2761.98	5.1197	0.032551
AUR62009197	954	769.984	0	0
AUR62027167	1260	1075.98	739.564	12.0701
AUR62038595	516	332.56	0	0
AUR62006789	705	521.094	132.247	4.45667
AUR62006790	1560	1375.98	6.27873	0.0801307
AUR62019249	2748	2563.98	119.4	0.817768
AUR62002559	810	626.041	165.175	4.63323
AUR62028082	1026	841.984	0	0
AUR62017484	1047	862.984	13.9865	0.284608
AUR62010606	693	509.105	5.72812	0.197581
AUR62005858	1461	1276.98	155.974	2.1449
AUR62030102	735	551.041	0	0
AUR62041159	351	171.295	0	0
AUR62010666	354	174.138	0	0
AUR62005613	1716	1531.98	96	1.10042
AUR62002721	2190	2005.98	4.45068	0.0389619
AUR62004889	528	344.526	3.94751	0.201207
AUR62022119	1596	1411.98	8.6747	0.107886
AUR62004105	1002	817.984	0	0
AUR62025928	396	214.358	0	0
AUR62007989	1077	892.984	18	0.353973
AUR62027452	2142	1957.98	379.83	3.4066
AUR62008842	1278	1093.98	0	0
AUR62015166	807	623.041	117.515	3.31222
AUR62022925	1464	1279.98	18.1261	0.24868
AUR62003674	1161	976.984	12.1053	0.217584
AUR62042423	5205	5020.98	18.225	0.0637411
AUR62020402	426	243.52	1	0.0721118
AUR62037243	1545	1360.98	15.4556	0.199423
AUR62016032	876	692.028	17.1312	0.434717
AUR62012734	669	485.164	151	5.4655
AUR62043158	1689	1504.98	2	0.0233367
AUR62023746	1482	1297.98	0	0
AUR62032873	1410	1225.98	0	0
AUR62006869	804	620.041	12.48	0.353456
AUR62027357	399	217.219	0	0
AUR62002699	1581	1396.98	0	0
AUR62029769	789	605.041	4.12892	0.119838
AUR62025597	1644	1459.98	67.6566	0.813773
AUR62039564	447	264.19	1	0.0664699
AUR62011368	3048	2863.98	0	0
AUR62031488	1569	1384.98	5	0.0633966
AUR62010200	1356	1171.98	332.565	4.98306
AUR62016697	1890	1705.98	36.4622	0.375326
AUR62007517	246	79.7165	125	27.5361
AUR62023710	642	458.268	4.22535	0.161914
AUR62025476	756	572.041	0	0
AUR62005051	1257	1072.98	0	0
AUR62015366	579	395.37	1.07163	0.0475975
AUR62028106	1338	1153.98	0	0
AUR62030066	372	191.186	0	0
AUR62027778	369	188.328	0	0
AUR62015450	1176	991.984	25.4774	0.451016
AUR62025453	1227	1042.98	126.984	2.13803
AUR62033238	963	778.984	59	1.33004
AUR62034773	1515	1330.98	3.42884	0.0452392
AUR62014899	351	171.295	23.4391	2.4029
AUR62013953	2760	2575.98	0	0
AUR62027275	549	365.483	0	0
AUR62008543	1614	1429.98	0	0
AUR62015931	1007	822.984	2.04334	0.0436003
AUR62000135	1545	1360.98	2	0.0258058
AUR62034946	1002	817.984	0	0
AUR62005134	882	698.014	0	0
AUR62000820	1443	1258.98	120	1.67379
AUR62003253	999	814.984	7.02966	0.15147
AUR62019056	2013	1828.98	44.873	0.43084
AUR62027354	1410	1225.98	330.511	4.73415
AUR62019549	840	656.028	0	0
AUR62036550	868	684.028	0	0
AUR62039789_AUR62039790	687	503.105	0	0
AUR62000007	2490	2305.98	50.9804	0.388229
AUR62040679	900	716	40	0.981044
AUR62012433	444	261.242	0	0
AUR62023074	1455	1270.98	1615.77	22.3244
AUR62006202	1263	1078.98	163.956	2.66841
AUR62028857	864	680.028	0	0
AUR62002176	2940	2755.98	1	0.00637183
AUR62032352	567	383.401	9	0.412221
AUR62004966	1698	1513.98	49.403	0.573024
AUR62012472	1302	1117.98	47.7556	0.750119
AUR62035264	690	506.105	95	3.29628
AUR62008586	309	132.841	0	0
AUR62042413	1407	1222.98	0	0
AUR62013276	1158	973.984	2.16822	0.0390925
AUR62025462	645	461.259	1	0.0380712
AUR62017056	1743	1558.98	13.3228	0.15007
AUR62017488	1203	1018.98	28.702	0.494636
AUR62000200	1590	1405.98	0	0
AUR62016749	330	151.741	0	0
AUR62035149	507	323.612	0	0
AUR62021139	1503	1318.98	21.5605	0.287052
AUR62004506	1974	1789.98	49.0937	0.481635
AUR62003647	3381	3196.98	13.6033	0.0747213
AUR62020458	1587	1402.98	14	0.175233
AUR62024395	1002	817.984	0	0
AUR62036463	507	323.612	0	0
AUR62033586	948	763.984	439.427	10.1005
AUR62029285	1647	1462.98	1265.99	15.196
AUR62017021	939	755	2378.5	55.3219
AUR62022551	1329	1144.98	50	0.766852
AUR62040201	438	255.336	121.667	8.3676
AUR62014132	1023	838.984	166.172	3.47813
AUR62000761	1731	1546.98	46	0.522171
AUR62033301	669	485.164	0	0
AUR62020976	1272	1087.98	0	0
AUR62031340	462	278.994	0	0
AUR62009521	1473	1288.98	0.126704	0.00172618
AUR62010546	678	494.154	0	0
AUR62006072	513	329.573	203.991	10.8693
AUR62001326	1008	823.984	83	1.76889
AUR62031038	1632	1447.98	336.561	4.0817
AUR62008229	729	545.051	1	0.0322184
AUR62008152	558	374.432	22.6531	1.06242
AUR62037031	1131	946.984	7.42371	0.137664
AUR62002066	3435	3250.98	308.761	1.66782
AUR62005133	882	698.014	0	0
AUR62033124	552	368.469	0	0
AUR62005253	2121	1936.98	4.39492	0.0398443
AUR62027896	1635	1450.98	2.06896	0.0250397
AUR62017490	843	659.028	0	0
AUR62027388	1128	943.984	119.929	2.231
AUR62020168	2022	1837.98	97.8328	0.934725
AUR62028911	2058	1873.98	1.03004	0.00965226
AUR62036007	1875	1690.98	366.466	3.8057
AUR62025553	1725	1540.98	62	0.706536
AUR62005364	309	132.841	0	0
AUR62027686	636	452.268	0	0
AUR62031586	1116	931.984	0	0
AUR62014082	1221	1036.98	0	0
AUR62037663	948	763.984	0	0
AUR62025664	1305	1120.98	40.0432	0.627293
AUR62009415	3087	2902.98	0	0
AUR62013517	1554	1369.98	0	0
AUR62033141	1077	892.984	0	0
AUR62008378	3216	3031.98	16.1874	0.0937543
AUR62028798	528	344.526	0	0
AUR62034471	318	140.846	0	0
AUR62019895	1314	1129.98	0	0
AUR62037952	537	353.505	0	0
AUR62035687	1656	1471.98	0	0
AUR62020980	429	246.471	0	0
AUR62039151	1107	922.984	6	0.114156
AUR62005869	1731	1546.98	2	0.0227031
AUR62032023	861	677.028	0	0
AUR62030910	2208	2023.98	34.1661	0.296435
AUR62038054	252	84.4109	3	0.624114
AUR62025718	717	533.073	0	0
AUR62029709	1533	1348.98	0	0
AUR62021531	1020	835.984	56.9468	1.19622
AUR62042469	369	188.328	0	0
AUR62019096	4665	4480.98	13	0.0509461
AUR62039589	318	140.846	18.0423	2.24951
AUR62000372	2715	2530.98	270.241	1.87501
AUR62027473	900	716	191.07	4.68621
AUR62029002	942	758	178	4.12375
AUR62029532	1686	1501.98	205	2.39679
AUR62025248	579	395.37	1.06015	0.0470874
AUR62021437	246	79.7165	0	0
AUR62042015	5163	4978.98	147.925	0.521726
AUR62038009	2706	2521.98	4	0.0278522
AUR62029305	540	356.505	97.9	4.82235
AUR62024832	825	641.028	26.1429	0.716172
AUR62021566	1119	934.984	83.9233	1.57623
AUR62012164	345	165.6	0	0
AUR62028938	867	683.028	33	0.848431
AUR62015613	2277	2092.98	0	0
AUR62017292	1116	931.984	0	0
AUR62011869	1440	1255.98	0	0
AUR62000209	1833	1648.98	334.83	3.56574
AUR62042883	1296	1111.98	1.01796	0.0160758
AUR62003952	1338	1153.98	0	0
AUR62029024	1593	1408.98	14.2624	0.177758
AUR62012170	486	302.738	2	0.116012
AUR62015628	333	154.496	0	0
AUR62033623	882	698.014	6.03326	0.151785
AUR62002343	888	704.014	0	0
AUR62028045	1302	1117.98	0	0
AUR62019025	663	479.183	284	10.4078
AUR62017476	1212	1027.98	0	0
AUR62016197	330	151.741	6	0.694367
AUR62013573	990	805.984	7.68303	0.167397
AUR62004070	549	365.483	0	0
AUR62013732	2547	2362.98	229.551	1.70593
AUR62017569	756	572.041	37.1419	1.14019
AUR62004557	1134	949.984	2	0.0369704
AUR62024409	1020	835.984	4.08017	0.0857081
AUR62033555	549	365.483	0	0
AUR62016126	495	311.702	21	1.1831
AUR62024603	1929	1744.98	0	0
AUR62000285	1896	1711.98	236	2.42077
AUR62001919	927	743	12	0.283618
AUR62000673	786	602.041	2794	81.497
AUR62042515	870	686.028	7.30056	0.186877
AUR62014920	696	512.105	0	0
AUR62039267	717	533.073	2	0.0658847
AUR62023738	309	132.841	0	0
AUR62023290	969	784.984	0	0
AUR62030573	627	443.286	0	0
AUR62013740	372	191.186	162	14.8799
AUR62034829	879	695.028	1	0.0252661
AUR62030999	645	461.259	33.3287	1.26886
AUR62002033	807	623.041	0	0
AUR62043665	498	314.683	65.4187	3.65065
AUR62009244	366	185.479	0	0
AUR62042189	1098	913.984	0	0
AUR62006081	285	111.778	78	12.254
AUR62039366	1647	1462.98	0	0
AUR62036108	1455	1270.98	0	0
AUR62030201	357	176.999	0	0
AUR62018419	3099	2914.98	676.044	4.07268
AUR62018760	1173	988.984	11	0.195319
AUR62042178	798	614.041	0	0
AUR62032261	2123	1938.98	0	0
AUR62017036	516	332.56	105.981	5.59629
AUR62035761	2808	2623.98	3.11306	0.0208337
AUR62011973	1155	970.984	41	0.741503
AUR62006479	1626	1441.98	0	0
AUR62032559	2238	2053.98	26	0.222289
AUR62008532	631	447.286	6	0.235563
AUR62031817	2073	1888.98	0	0
AUR62001327	453	270.104	18	1.17026
AUR62027026	1308	1123.98	0	0
AUR62042205	579	395.37	47	2.08754
AUR62037215	1791	1606.98	4	0.0437109
AUR62038445	279	106.642	0	0
AUR62033113	591	407.37	224.963	9.69758
AUR62040209	1638	1453.98	840	10.1452
AUR62034432	867	683.028	0	0
AUR62015724	1329	1144.98	0	0
AUR62001639	1608	1423.98	0	0
AUR62013213	849	665.028	0	0
AUR62020676	1431	1246.98	103	1.4505
AUR62004524	3198	3013.98	3.13113	0.0182432
AUR62041329	828	644.028	0	0
AUR62029946	321	143.506	0	0
AUR62027323	459	276.033	9.46572	0.60219
AUR62031121	1215	1030.98	0	0
AUR62033507	1446	1261.98	64.4444	0.896753
AUR62035211	474	290.84	0	0
AUR62011742	1140	955.984	345.906	6.35401
AUR62014575	1275	1090.98	7.09472	0.114198
AUR62002333	816	632.028	21.9048	0.608616
AUR62035014	564	380.409	1	0.0461626
AUR62041565	945	761	0	0
AUR62007412	696	512.105	321.448	11.0228
AUR62009821	1107	922.984	0	0
AUR62011377	1515	1330.98	94.9677	1.25298
AUR62029981	1071	886.984	93.8182	1.85743
AUR62033647	1347	1162.98	0	0
AUR62033843	3078	2893.98	815.618	4.94916
AUR62016684	2796	2611.98	2	0.0134462
AUR62010406	3069	2884.98	62.5263	0.380593
AUR62033256	3399	3214.98	104.882	0.57288
AUR62007413	723	539.062	34.8038	1.13378
AUR62025443	558	374.432	750.654	35.2053
AUR62032060	1707	1522.98	12.2918	0.14173
AUR62043620	1431	1246.98	52.5793	0.740449
AUR62012197	1221	1036.98	0	0
AUR62025953	438	255.336	0	0
AUR62001340	480	296.792	62.4259	3.69363
AUR62029904	1971	1786.98	1	0.00982699
AUR62020071	2352	2167.98	19.8623	0.160885
AUR62015351	651	467.24	0	0
AUR62023910	1557	1372.98	435.081	5.56476
AUR62013296	741	557.041	0	0
AUR62034613	432	249.411	184.458	12.9874
AUR62040706	447	264.19	1	0.0664699
AUR62025379	1368	1183.98	0	0
AUR62032738	444	261.242	0	0
AUR62036396	585	401.37	0	0
AUR62014123	867	683.028	81	2.08251
AUR62020917	672	488.154	0	0
AUR62011097	1128	943.984	162.518	3.02327
AUR62024980	255	86.84	26.7857	5.41657
AUR62015124	807	623.041	7	0.197298
AUR62006840	3312	3127.98	22.9996	0.129121
AUR62023453	2013	1828.98	40	0.384053
AUR62014503	489	305.732	2.02395	0.116251
AUR62027712	660	476.202	0	0
AUR62009335	891	707.014	1	0.0248378
AUR62044295	900	716	0	0
AUR62033358	1440	1255.98	0	0
AUR62044690	789	605.041	0	0
AUR62041958	300	124.815	0	0
AUR62022257	1017	832.984	0	0
AUR62038843	441	258.3	0	0
AUR62000253	3177	2992.98	292.735	1.71756
AUR62019825	702	518.094	5.36428	0.181821
AUR62008036	4614	4429.98	387.64	1.53663
AUR62008930	309	132.841	6.85212	0.9058
AUR62038794	543	359.491	0	0
AUR62013249	1506	1321.98	34.5158	0.458493
AUR62005165	1008	823.984	37.3333	0.795644
AUR62018366	1731	1546.98	436.561	4.95565
AUR62002916	1155	970.984	0	0
AUR62004939	1893	1708.98	0	0
AUR62015431	531	347.526	0	0
AUR62034884	450	267.136	0	0
AUR62002580	1131	946.984	1	0.0185438
AUR62008761	2145	1960.98	18.3982	0.164757
AUR62009354	1350	1165.98	0	0
AUR62008662	717	533.073	35	1.15298
AUR62015498	618	434.286	50.3867	2.03742
AUR62019205	2532	2347.98	3	0.0224371
AUR62024190	6612	6427.98	8.10412	0.0221397
AUR62011701	1932	1747.98	513.018	5.1539
AUR62031370	1170	985.984	10.0489	0.178975
AUR62014711	915	731	0	0
AUR62016867	387	205.637	0	0
AUR62038233	1902	1717.98	255.992	2.61667
AUR62019482	759	575.041	50	1.52691
AUR62004918	975	790.984	0	0
AUR62001775	2658	2473.98	219.482	1.55791
AUR62043461	390	208.529	2	0.168424
AUR62034575	1107	922.984	15	0.28539
AUR62041332	1062	877.984	1	0.0200011
AUR62014164	870	686.028	119	3.04612
AUR62032884	1269	1084.98	0	0
AUR62038820	654	470.24	4	0.149376
AUR62009040	1854	1669.98	52.4012	0.551023
AUR62015866	1851	1666.98	4.57302	0.048174
AUR62027129	1218	1033.98	0	0
AUR62021683	741	557.041	156	4.91789
AUR62042224	2256	2071.98	401.762	3.40505
AUR62019108	5967	5782.98	495.833	1.50565
AUR62017249	858	674.028	4	0.104213
AUR62024374	1212	1027.98	0	0
AUR62002707	456	273.05	24	1.54351
AUR62007812	1422	1237.98	16	0.226958
AUR62030057	498	314.683	0	0
AUR62029970	1296	1111.98	19.6151	0.309765
AUR62013214	348	168.465	4	0.416958
AUR62024861	861	677.028	0	0
AUR62011044	1101	916.984	1394.76	26.7103
AUR62027514	963	778.984	66	1.48784
AUR62024931	660	476.202	3	0.110629
AUR62019634	528	344.526	0	0
AUR62030629	1281	1096.98	144	2.30517
AUR62043474	621	437.286	46.9197	1.88422
AUR62032386	4980	4795.98	242.43	0.887665
AUR62040924	993	808.984	120	2.60485
AUR62017082	2187	2002.98	0	0
AUR62010733	1110	925.984	240.596	4.56275
AUR62038476	876	692.028	0	0
AUR62013796	1344	1159.98	46	0.696381
AUR62039824	1380	1195.98	0	0
AUR62023851	540	356.505	10	0.492579
AUR62038153	1056	871.984	208.977	4.20853
AUR62006525	144	20.9259	0	0
AUR62029178	939	755	0	0
AUR62013267	897	713.014	0	0
AUR62030498	1401	1216.98	2	0.0288593
AUR62008155	1866	1681.98	35.251	0.368036
AUR62035751	1500	1315.98	0	0
AUR62032685	2016	1831.98	7	0.0670992
AUR62035248	1098	913.984	75.5075	1.45075
AUR62011561	2004	1819.98	876	8.45235
AUR62020126	4158	3973.98	63.3943	0.280134
AUR62034641	633	449.277	206.908	8.08732
AUR62025057	960	775.984	0	0
AUR62024072	1038	853.984	3	0.0616897
AUR62025706	2328	2143.98	20.7651	0.17008
AUR62027353	801	617.041	0	0
AUR62020692	2085	1900.98	210.943	1.94862
AUR62003152	858	674.028	0	0
AUR62034611	444	261.242	0	0
AUR62037820	807	623.041	170	4.79153
AUR62010496	378	196.95	0	0
AUR62019622	1248	1063.98	0	0
AUR62028384	2241	2056.98	374.027	3.19311
AUR62023116	1818	1633.98	188	2.02046
AUR62042668	1293	1108.98	0	0
AUR62014838	495	311.702	0	0
AUR62012809	1617	1432.98	765.662	9.38289
AUR62008700	1281	1096.98	4	0.0640325
AUR62032083	966	781.984	0	0
AUR62004178	1185	1000.98	0	0
AUR62005396	2277	2092.98	396.121	3.32356
AUR62003644	1746	1561.98	28	0.314791
AUR62017539	1167	982.984	0	0
AUR62037651	1041	856.984	270.066	5.53399
AUR62024799	1611	1426.98	2.29057	0.028188
AUR62019342	831	647.028	3	0.0814216
AUR62013277	1122	937.984	0	0
AUR62013088	651	467.24	19.4795	0.732113
AUR62022949	2268	2083.98	7	0.0589854
AUR62006675	3186	3001.98	14.256	0.083393
AUR62023204	567	383.401	466.441	21.3641
AUR62002901	462	278.994	0	0
AUR62024548	201	47.8427	1	0.36705
AUR62033784	1911	1726.98	0	0
AUR62040810	1146	961.984	191.832	3.50183
AUR62030364	753	569.041	4	0.123441
AUR62021465	2589	2404.98	9.16539	0.0669237
AUR62034177	660	476.202	522	19.2495
AUR62042659	7416	7231.98	1660.02	4.03084
AUR62044763	1032	847.984	3.96255e-05	8.20594e-07
AUR62003520	1056	871.984	0	0
AUR62026917	537	353.505	0	0
AUR62028138	405	223.069	0	0
AUR62036446	1332	1147.98	0	0
AUR62006597	516	332.56	9.57026	0.505353
AUR62015484	549	365.483	3	0.144143
AUR62017623	1833	1648.98	0	0
AUR62028569	2070	1885.98	0	0
AUR62001159	1395	1210.98	109.906	1.59377
AUR62007723	1737	1552.98	544.526	6.15734
AUR62039393	3939	3754.98	885.634	4.14178
AUR62006773	822	638.028	254	6.99093
AUR62014290	945	761	8	0.184606
AUR62000374	702	518.094	1511	51.215
AUR62017928	378	196.95	258	23.004
AUR62007003	2409	2224.98	0	0
AUR62012060	1131	946.984	0	0
AUR62038352	912	728	60	1.44731
AUR62002268	3546	3361.98	1623	8.4774
AUR62033700	1380	1195.98	0	0
AUR62014244	231	68.4775	0	0
AUR62041972	1176	991.984	102.314	1.81123
AUR62001957	1008	823.984	0	0
AUR62021571	579	395.37	52.92	2.35048
AUR62011436	1104	919.984	29.887	0.570483
AUR62039223	1155	970.984	42.9333	0.776468
AUR62028096	1848	1663.98	0	0
AUR62022727	711	527.094	80	2.66528
AUR62035950	1305	1120.98	4080.85	63.9282
AUR62027004	2487	2302.98	0	0
AUR62023234	696	512.105	0	0
AUR62021525	1077	892.984	2.0959	0.0412163
AUR62037008	387	205.637	1098.12	93.7755
AUR62033027	579	395.37	0	0
AUR62038490	372	191.186	0	0
AUR62038389	2202	2017.98	91.0971	0.792734
AUR62033225	738	554.041	2	0.0633913
AUR62008464	2505	2320.98	66.9505	0.506551
AUR62020451_AUR62020452_AUR62020453	813	629.041	137.673	3.84336
AUR62006231	807	623.041	4.82446	0.13598
AUR62028347	909	725	0	0
AUR62021091	1245	1060.98	0	0
AUR62018800	480	296.792	95.7149	5.66328
AUR62021982	1293	1108.98	15.4215	0.244198
AUR62043862	336	157.251	0.0110219	0.00123085
AUR62036150	1317	1132.98	0	0
AUR62014358	9612	9427.98	35.8687	0.0668094
AUR62010210	1617	1432.98	127.58	1.56345
AUR62015983	714	530.084	19	0.629434
AUR62036410	1411	1226.98	14.8198	0.212101
AUR62020998	1068	883.984	0	0
AUR62002197	276	104.122	0	0
AUR62017503	2961	2776.98	6.01822	0.0380571
AUR62010416	879	695.028	282.745	7.14387
AUR62000384	987	802.984	1	0.0218693
AUR62011241	924	740	367	8.70915
AUR62008143	450	267.136	0	0
AUR62026746	786	602.041	0	0
AUR62012243	1731	1546.98	3.4302	0.0389381
AUR62039306	585	401.37	2.05538	0.0899268
AUR62027214	987	802.984	0	0
AUR62042126	2379	2194.98	0	0
AUR62027200	5121	4936.98	246.642	0.877298
AUR62007431	1188	1003.98	173.993	3.04331
AUR62015043	2928	2743.98	56.3037	0.360327
AUR62037352	1407	1222.98	592.92	8.51366
