target_id	length	eff_length	Cs_5	Cs_5_tpm
AUR62032261	2123	1940.48	0	0
AUR62017036	516	333.835	0	0
AUR62035761	2808	2625.48	242.993	2.57158
AUR62011973	1155	972.483	1.07121	0.0306062
AUR62006479	1626	1443.48	7	0.134742
AUR62032559	2238	2055.48	43	0.581261
AUR62008532	631	448.493	26	1.61077
AUR62031817	2073	1890.48	0	0
AUR62001327	453	271.564	0	0
AUR62027026	1308	1125.48	0	0
AUR62042205	579	396.593	0	0
AUR62037215	1791	1608.48	19	0.328212
AUR62038445	279	108.947	0	0
AUR62033113	591	408.558	4	0.272034
AUR62040209	1638	1455.48	14.8302	0.283111
AUR62034432	867	684.483	0	0
AUR62015724	1329	1146.48	0	0
AUR62001639	1608	1425.48	1	0.0194919
AUR62013213	849	666.483	3	0.125069
AUR62020676	1431	1248.48	0	0
AUR62004524	3198	3015.48	44	0.405427
AUR62041329	828	645.483	0	0
AUR62029946	321	145.793	0	0
AUR62027323	459	277.492	47.0463	4.71076
AUR62031121	1215	1032.48	0	0
AUR62033507	1446	1263.48	0	0
AUR62035211	474	292.288	0	0
AUR62011742	1140	957.483	2.20725	0.0640527
AUR62014575	1275	1092.48	34	0.864731
AUR62002333	816	633.483	0	0
AUR62035014	564	381.636	0	0
AUR62041565	945	762.483	0	0
AUR62007412	696	513.483	38.6667	2.09232
AUR62009821	1107	924.483	19	0.571046
AUR62011377	1515	1332.48	0	0
AUR62029981	1071	888.483	107.341	3.35685
AUR62033647	1347	1164.48	7	0.167025
AUR62033843	3078	2895.48	2.18107	0.0209298
AUR62016684	2796	2613.48	79.6695	0.847011
AUR62010406	3069	2886.48	11.3427	0.109185
AUR62033256	3399	3216.48	1.00416	0.00867441
AUR62007413	723	540.483	0	0
AUR62025443	558	375.652	0	0
AUR62032060	1707	1524.48	107	1.95019
AUR62043620	1431	1248.48	1096.97	24.4134
AUR62012197	1221	1038.48	1	0.0267558
AUR62025953	438	256.847	0	0
AUR62001340	480	298.205	1.08899	0.101467
AUR62029904	1971	1788.48	0	0
AUR62020071	2352	2169.48	282.688	3.6205
AUR62015351	651	468.493	0	0
AUR62023910	1557	1374.48	0	0
AUR62013296	741	558.483	96.5645	4.80424
AUR62034613	432	250.941	0	0
AUR62040706	447	265.681	0	0
AUR62025379	1368	1185.48	4	0.0937522
AUR62032738	444	262.722	0	0
AUR62036396	585	402.567	10.6597	0.735742
AUR62014123	867	684.483	1	0.0405933
AUR62020917	672	489.483	0	0
AUR62011097	1128	945.483	3.13838	0.0922293
AUR62024980	255	89.3807	0	0
AUR62015124	807	624.483	8.98508	0.399777
AUR62006840	3312	3129.48	117.801	1.04591
AUR62023453	2013	1830.48	3	0.0455378
AUR62014503	489	307.113	563.987	51.0257
AUR62027712	660	477.493	135	7.85567
AUR62009335	891	708.483	4	0.156873
AUR62044295	900	717.483	0	0
AUR62033358	1440	1257.48	0	0
AUR62044690	789	606.483	0	0
AUR62041958	300	127.172	4	0.873945
AUR62022257	1017	834.483	0	0
AUR62038843	441	259.796	2	0.213902
AUR62000253	3177	2994.48	3	0.0278366
AUR62019825	702	519.483	3	0.16046
AUR62008036	4614	4431.48	2.01848	0.0126559
AUR62008930	309	135.197	24.5244	5.04021
AUR62038794	543	360.7	0	0
AUR62013249	1506	1323.48	32	0.671813
AUR62005165	1008	825.483	45	1.51468
AUR62018366	1731	1548.48	48.3602	0.867758
AUR62002916	1155	972.483	0	0
AUR62004939	1893	1710.48	0	0
AUR62015431	531	348.746	0	0
AUR62034884	450	268.641	0	0
AUR62002580	1131	948.483	0	0
AUR62008761	2145	1962.48	50.9434	0.721272
AUR62009354	1350	1167.48	0	0
AUR62008662	717	534.483	15	0.779784
AUR62015498	618	435.513	28	1.78638
AUR62019205	2532	2349.48	6	0.0709571
AUR62024190	6612	6429.48	169.75	0.733587
AUR62011701	1932	1749.48	19.2594	0.305879
AUR62031370	1170	987.483	214	6.02145
AUR62014711	915	732.483	1	0.0379332
AUR62016867	387	207.279	0	0
AUR62038233	1902	1719.48	0	0
AUR62019482	759	576.483	0	0
AUR62004918	975	792.483	0	0
AUR62001775	2658	2475.48	29.243	0.32823
AUR62043461	390	210.169	0	0
AUR62034575	1107	924.483	0	0
AUR62041332	1062	879.483	31	0.97938
AUR62014164	870	687.483	5.53661	0.223768
AUR62032884	1269	1086.48	0	0
AUR62038820	654	471.493	0	0
AUR62009040	1854	1671.48	0	0
AUR62015866	1851	1668.48	50.5676	0.842107
AUR62027129	1218	1035.48	0	0
AUR62021683	741	558.483	85	4.22888
AUR62042224	2256	2073.48	17.4707	0.234114
AUR62019108	5967	5784.48	6.55101	0.0314674
AUR62017249	858	675.483	7	0.287939
AUR62024374	1212	1029.48	0	0
AUR62002707	456	274.516	104	10.5265
AUR62007812	1422	1239.48	0	0
AUR62030057	498	315.99	3	0.263794
AUR62029970	1296	1113.48	1602.63	39.9915
AUR62013214	348	170.492	31	5.05214
AUR62024861	861	678.483	480.273	19.6683
AUR62011044	1101	918.483	0	0
AUR62027514	963	780.483	34.9016	1.2425
AUR62024931	660	477.493	1	0.0581901
AUR62019634	528	345.769	0	0
AUR62030629	1281	1098.48	0	0
AUR62043474	621	438.493	0	0
AUR62032386	4980	4797.48	0	0
AUR62040924	993	810.483	12	0.41139
AUR62017082	2187	2004.48	90.8425	1.25923
AUR62010733	1110	927.483	99.3227	2.97549
AUR62038476	876	693.483	38	1.52253
AUR62013796	1344	1161.48	0	0
AUR62039824	1380	1197.48	0	0
AUR62023851	540	357.708	35	2.71867
AUR62038153	1056	873.483	5.02842	0.159954
AUR62006525	144	21.7244	0	0
AUR62029178	939	756.483	2	0.0734594
AUR62013267	897	714.483	1	0.0388888
AUR62030498	1401	1218.48	3	0.0684098
AUR62008155	1866	1683.48	52.84	0.872109
AUR62035751	1500	1317.48	30	0.632693
AUR62032685	2016	1833.48	2	0.0303089
AUR62035248	1098	915.483	0	0
AUR62011561	2004	1821.48	1.00614	0.015348
AUR62020126	4158	3975.48	45	0.314514
AUR62034641	633	450.493	15	0.925166
AUR62025057	960	777.483	0	0
AUR62024072	1038	855.483	0	0
AUR62025706	2328	2145.48	131.182	1.69889
AUR62027353	801	618.483	0	0
AUR62020692	2085	1902.48	0	0
AUR62003152	858	675.483	35.0839	1.44315
AUR62034611	444	262.722	0	0
AUR62037820	807	624.483	0	0
AUR62010496	378	198.737	0	0
AUR62019622	1248	1065.48	0	0
AUR62028384	2241	2058.48	0	0
AUR62023116	1818	1635.48	2	0.0339782
AUR62042668	1293	1110.48	1	0.025021
AUR62014838	495	313.038	6	0.532563
AUR62012809	1617	1434.48	0	0
AUR62008700	1281	1098.48	6	0.151766
AUR62032083	966	783.483	0	0
AUR62004178	1185	1002.48	1	0.0277166
AUR62005396	2277	2094.48	0	0
AUR62003644	1746	1563.48	38	0.675316
AUR62017539	1167	984.483	0	0
AUR62037651	1041	858.483	8.38835	0.271495
AUR62024799	1611	1428.48	17	0.330667
AUR62019342	831	648.483	0	0
AUR62013277	1122	939.483	14	0.414053
AUR62013088	651	468.493	230.751	13.6854
AUR62022949	2268	2085.48	3.13696	0.0417945
AUR62006675	3186	3003.48	3	0.0277532
AUR62023204	567	384.61	3	0.216729
AUR62002901	462	280.431	0	0
AUR62024548	201	50.1248	2.3582	1.30721
AUR62033784	1911	1728.48	0	0
AUR62040810	1146	963.483	11	0.317224
AUR62030364	753	570.483	173.829	8.46633
AUR62021465	2589	2406.48	128.968	1.48908
AUR62034177	660	477.493	207	12.0454
AUR62042659	7416	7233.48	33.6802	0.129373
AUR62044763	1032	849.483	0	0
AUR62003520	1056	873.483	0	0
AUR62026917	537	354.723	0	0
AUR62028138	405	224.613	0	0
AUR62036446	1332	1149.48	0	0
AUR62006597	516	333.835	0	0
AUR62015484	549	366.676	0	0
AUR62017623	1833	1650.48	18.9	0.318176
AUR62028569	2070	1887.48	0	0
AUR62001159	1395	1212.48	53.1595	1.21821
AUR62007723	1737	1554.48	4.36277	0.0779817
AUR62039393	3939	3756.48	18.1593	0.134318
AUR62006773	822	639.483	136	5.90917
AUR62014290	945	762.483	0	0
AUR62000374	702	519.483	125.015	6.68664
AUR62017928	378	198.737	5	0.69905
AUR62007003	2409	2226.48	0	0
AUR62012060	1131	948.483	0	0
AUR62038352	912	729.483	0	0
AUR62002268	3546	3363.48	1.00375	0.00829188
AUR62033700	1380	1197.48	0	0
AUR62014244	231	70.8519	0	0
AUR62041972	1176	993.483	26.2256	0.733468
AUR62001957	1008	825.483	0	0
AUR62021571	579	396.593	2	0.14012
AUR62011436	1104	921.483	0	0
AUR62039223	1155	972.483	3	0.0857148
AUR62028096	1848	1665.48	0	0
AUR62022727	711	528.483	0	0
AUR62035950	1305	1122.48	2.33243	0.057736
AUR62027004	2487	2304.48	0	0
AUR62023234	696	513.483	0	0
AUR62021525	1077	894.483	181	5.62242
AUR62037008	387	207.279	581.979	78.0133
AUR62033027	579	396.593	38.4427	2.6933
AUR62038490	372	193.035	1.09041	0.156954
AUR62038389	2202	2019.48	7.60401	0.104621
AUR62033225	738	555.483	0	0
AUR62008464	2505	2322.48	1	0.0119637
AUR62020451_AUR62020452_AUR62020453	813	630.483	17.6457	0.777648
AUR62006231	807	624.483	0	0
AUR62028347	909	726.483	0	0
AUR62021091	1245	1062.48	0	0
AUR62018800	480	298.205	234	21.8031
AUR62021982	1293	1110.48	66.6948	1.66877
AUR62043862	336	159.427	131.365	22.8947
AUR62036150	1317	1134.48	1	0.0244917
AUR62014358	9612	9429.48	437.37	1.28878
AUR62010210	1617	1434.48	3.14182	0.0608558
AUR62015983	714	531.483	0	0
AUR62036410	1411	1228.48	0	0
AUR62020998	1068	885.483	0	0
AUR62002197	276	106.512	0	0
AUR62017503	2961	2778.48	45.2527	0.452537
AUR62010416	879	696.483	28.5953	1.14078
AUR62000384	987	804.483	0	0
AUR62011241	924	741.483	138.371	5.18512
AUR62008143	450	268.641	53	5.48177
AUR62026746	786	603.483	0	0
AUR62012243	1731	1548.48	23	0.412704
AUR62039306	585	402.567	49.9809	3.44971
AUR62027214	987	804.483	0	0
AUR62042126	2379	2196.48	0	0
AUR62027200	5121	4938.48	0	0
AUR62007431	1188	1005.48	4.66667	0.128958
AUR62015043	2928	2745.48	6.33711	0.0641341
AUR62037352	1407	1224.48	0	0
AUR62020645	909	726.483	0	0
AUR62031518	459	277.492	0	0
AUR62002818	630	447.493	19	1.17973
AUR62043702	2742	2559.48	479.384	5.20413
AUR62003323	1092	909.483	19	0.580465
AUR62005627	366	187.442	14.4929	2.14836
AUR62038178	1332	1149.48	114.236	2.76133
AUR62002804	2247	2064.48	0	0
AUR62013091	759	576.483	14.6086	0.704108
AUR62015335	3639	3456.48	48	0.385855
AUR62030765	1506	1323.48	9.21954	0.193557
AUR62039034	1668	1485.48	0	0
AUR62039767	741	558.483	34.7833	1.73053
AUR62032176	1515	1332.48	3	0.0625571
AUR62027127	495	313.038	0	0
AUR62033970	1620	1437.48	0	0
AUR62002260	273	103.99	1	0.267193
AUR62027570	1701	1518.48	17	0.311068
AUR62003234	1422	1239.48	462.989	10.3788
AUR62005983	273	103.99	0	0
AUR62013311	3057	2874.48	513	4.95878
AUR62009753	777	594.483	35	1.63586
AUR62035986	711	528.483	2	0.105152
AUR62025280	726	543.483	12	0.613496
AUR62016341	633	450.493	361	22.2657
AUR62025734	1440	1257.48	0	0
AUR62002976	609	426.531	0	0
AUR62014425	303	129.822	3	0.642079
AUR62039445	396	215.922	0	0
AUR62038941	627	444.493	0	0
AUR62025279	1527	1344.48	0	0
AUR62019378	2118	1935.48	106.476	1.52855
AUR62023979	2601	2418.48	0	0
AUR62040336	729	546.483	0	0
AUR62011650	1656	1473.48	1	0.018857
AUR62038358	1971	1788.48	1213.17	18.8476
AUR62038021	954	771.483	17	0.612265
AUR62028218	1110	927.483	0	0
AUR62018104	2382	2199.48	0	0
AUR62017857	1500	1317.48	0	0
AUR62006596	1410	1227.48	0	0
AUR62041523_AUR62043301	405	224.613	6	0.742219
AUR62008695	2520	2337.48	0	0
AUR62040429	759	576.483	44	2.12072
AUR62022790	1419	1236.48	0	0
AUR62005434	1416	1233.48	2.41923	0.0544956
AUR62025655	366	187.442	0	0
AUR62010399	4944	4761.48	47.3919	0.276553
AUR62008282	882	699.483	11	0.436951
AUR62003337	594	411.549	269	18.1613
AUR62027068	1593	1410.48	3.13043	0.0616671
AUR62006871	1890	1707.48	281	4.57264
AUR62032213	3498	3315.48	6.01601	0.0504172
AUR62024723	2823	2640.48	29.3649	0.309003
AUR62025717	693	510.483	52.0886	2.83517
AUR62036867	1668	1485.48	34	0.635957
AUR62021289	975	792.483	43	1.50763
AUR62043574	2019	1836.48	0	0
AUR62029666	2016	1833.48	2.51451	0.038106
AUR62012636	1878	1695.48	0	0
AUR62031692	1659	1476.48	0	0
AUR62037784	1281	1098.48	117	2.95944
AUR62035186	792	609.483	135.094	6.15873
AUR62020309	2481	2298.48	21	0.25386
AUR62005261	2607	2424.48	53	0.607398
AUR62029073	2814	2631.48	37.936	0.40056
AUR62030255	3192	3009.48	266	2.45588
AUR62029048	1011	828.483	0	0
AUR62002487	993	810.483	0	0
AUR62040574	1056	873.483	0	0
AUR62041107	849	666.483	0	0
AUR62016214	2208	2025.48	1.24029	0.0170142
AUR62007069	1320	1137.48	0	0
AUR62017130	2916	2733.48	208.531	2.11969
AUR62012715	558	375.652	0	0
AUR62016922	936	753.483	8	0.295008
AUR62019755	1263	1080.48	3	0.0771472
AUR62002120	1614	1431.48	0	0
AUR62025603	1410	1227.48	35	0.792263
AUR62014689	2745	2562.48	50	0.542158
AUR62023079	777	594.483	4	0.186955
AUR62001930	627	444.493	3.24535	0.202868
AUR62008352	726	543.483	465	23.773
AUR62039577	366	187.442	4	0.59294
AUR62043188	900	717.483	49	1.89759
AUR62038891	1032	849.483	0	0
AUR62019312	309	135.197	2205	453.168
AUR62004675	936	753.483	0	0
AUR62044718	1326	1143.48	6.82601	0.165865
AUR62014078	1848	1665.48	62.8732	1.04892
AUR62027484	1002	819.483	4.34744	0.147404
AUR62006026	648	465.493	0	0
AUR62027334	828	645.483	32	1.37747
AUR62000491	1212	1029.48	1.17442	0.0316973
AUR62044146	1953	1770.48	29.297	0.459779
AUR62026539	639	456.493	42	2.55642
AUR62017097	1512	1329.48	0	0
AUR62038730	394	213.997	0	0
AUR62012277	819	636.483	13	0.56751
AUR62036384	2895	2712.48	432.991	4.43535
AUR62004361	1233	1050.48	12	0.317402
AUR62004783	1791	1608.48	12	0.207292
AUR62002488	297	124.449	19	4.24207
AUR62007839	1113	930.483	10.1211	0.302228
AUR62003897	756	573.483	10	0.484503
AUR62014415	1233	1050.48	24	0.634803
AUR62001092	924	741.483	0	0
AUR62039461	1296	1113.48	4.08931	0.102043
AUR62011299	1200	1017.48	1	0.027308
AUR62014828	477	295.25	0	0
AUR62030822	2544	2361.48	150	1.76491
AUR62041289	1359	1176.48	0	0
AUR62043327	696	513.483	0	0
AUR62028720	387	207.279	0	0
AUR62027574	519	336.813	23.8945	1.97117
AUR62015546	579	396.593	487.479	34.1529
AUR62031127	696	513.483	0	0
AUR62019918	1374	1191.48	3	0.0699601
AUR62014268	786	603.483	6.84502	0.315157
AUR62044593	1230	1047.48	0	0
AUR62032891	279	108.947	0	0
AUR62032149	594	411.549	0	0
AUR62019075	585	402.567	0	0
AUR62017475	537	354.723	0	0
AUR62019377	1737	1554.48	109	1.94831
AUR62025634	1119	936.483	4	0.11868
AUR62024008	345	167.668	0	0
AUR62035479	396	215.922	1	0.128683
AUR62016176	606	423.531	0	0
AUR62003839	3291	3108.48	10	0.0893858
AUR62024551	2229	2046.48	26	0.353006
AUR62013791	1899	1716.48	0	0
AUR62009943	696	513.483	0	0
AUR62038203	1314	1131.48	0	0
AUR62002923	909	726.483	10	0.382465
AUR62007297	882	699.483	36.8366	1.46325
AUR62027299	297	124.449	3	0.6698
AUR62039559	675	492.483	0	0
AUR62015482	330	153.949	0	0
AUR62039952	1053	870.483	13	0.414954
AUR62001332	453	271.564	0	0
AUR62009530	396	215.922	0	0
AUR62011465	234	73.0737	0	0
AUR62032598	678	495.483	0	0
AUR62024510	708	525.483	137.759	7.28413
AUR62033306	831	648.483	0	0
AUR62039611	972	789.483	0	0
AUR62035555	369	190.225	43	6.28085
AUR62022048	612	429.531	2	0.129375
AUR62025284	2484	2301.48	2	0.0241457
AUR62025829	2202	2019.48	48	0.660416
AUR62002650	849	666.483	72.7703	3.03376
AUR62043409	213	57.998	0	0
AUR62000169	297	124.449	2	0.446533
AUR62042004	1152	969.483	0	0
AUR62030321	249	84.5261	0	0
AUR62001670	978	795.483	0	0
AUR62016627	1134	951.483	34	0.992875
AUR62027926	963	780.483	0	0
AUR62022148	795	612.483	53.8289	2.44196
AUR62032671	1443	1260.48	2.22449	0.0490356
AUR62018170	1437	1254.48	0	0
AUR62035286	732	549.483	0	0
AUR62006945	3408	3225.48	23	0.19813
AUR62013146	1461	1278.48	258	5.60714
AUR62021443	1545	1362.48	63.7049	1.29915
AUR62044604	1455	1272.48	0	0
AUR62005181	825	642.483	3	0.129741
AUR62007693	237	75.2669	0.5	0.184579
AUR62036875	2115	1932.48	84.8928	1.2206
AUR62019403	1590	1407.48	58.8235	1.16125
AUR62015152	309	135.197	1.1	0.22607
AUR62002767	1125	942.483	1	0.0294811
AUR62023557	1440	1257.48	695	15.3568
AUR62020554	690	507.483	0	0
AUR62010171	1041	858.483	385.54	12.4783
AUR62028145	885	702.483	689.415	27.2685
AUR62006359	1275	1092.48	1.03108	0.0262237
AUR62007242	1665	1482.48	2.06464	0.0386965
AUR62019636	900	717.483	0	0
AUR62013154	1950	1767.48	0	0
AUR62019518	513	330.842	9	0.755854
AUR62015409	1086	903.483	58.9474	1.81285
AUR62017078	591	408.558	7	0.476059
AUR62017536	1002	819.483	3	0.101718
AUR62018558	1344	1161.48	59.7015	1.4282
AUR62039163	1737	1554.48	51	0.911593
AUR62002638	630	447.493	423	26.2646
AUR62001312	327	151.185	0	0
AUR62028342	813	630.483	0	0
AUR62003341	1470	1287.48	0	0
AUR62025864	912	729.483	119.823	4.56396
AUR62008799	510	327.871	15	1.27117
AUR62005750	606	423.531	6.71029	0.440223
AUR62010720	909	726.483	0	0
AUR62038248	1749	1566.48	0	0
AUR62023406	2346	2163.48	348	4.46933
AUR62034652	309	135.197	2.09524	0.43061
AUR62039424	1254	1071.48	12.0981	0.313724
AUR62008937_AUR62039399	204	51.9979	0	0
AUR62012153	1347	1164.48	8	0.190886
AUR62028482	2754	2571.48	354.771	3.83337
AUR62019591	1017	834.483	0	0
AUR62034094	1008	825.483	55	1.85128
AUR62022539	1851	1668.48	0	0
AUR62010735	630	447.493	0	0
AUR62026930	846	663.483	0	0
AUR62035653	867	684.483	0	0
AUR62024695	624	441.493	0	0
AUR62032646	2244	2061.48	1.5	0.0202175
AUR62010269	1521	1338.48	0	0
AUR62021013	2763	2580.48	8	0.0861402
AUR62026583	1476	1293.48	0	0
AUR62043675	579	396.593	1	0.0700602
AUR62030087	1533	1350.48	46	0.946424
AUR62016950	870	687.483	3.07861	0.124425
AUR62018142	1920	1737.48	5.17773	0.082801
AUR62037870	2466	2283.48	0	0
AUR62022382	1083	900.483	0	0
AUR62013997	1365	1182.48	197.262	4.63517
AUR62003353	1080	897.483	88.8208	2.74983
AUR62001634	1746	1563.48	1	0.0177715
AUR62028859	816	633.483	5	0.219307
AUR62029072	1137	954.483	0	0
AUR62025828	993	810.483	0	0
AUR62019597	1488	1305.48	1.09871	0.0233844
AUR62029937	489	307.113	0	0
AUR62005174	1557	1374.48	73	1.47571
AUR62011385	1431	1248.48	1	0.0222553
AUR62011719	606	423.531	0	0
AUR62029758	312	137.815	1	0.201614
AUR62005258	507	324.921	65	5.55843
AUR62037741	615	432.522	23	1.47753
AUR62007129	1377	1194.48	0	0
AUR62005197	1350	1167.48	0	0
AUR62011680	1728	1545.48	78.7837	1.41641
AUR62016146	1305	1122.48	0	0
AUR62041810	1014	831.483	6	0.2005
AUR62002168	558	375.652	0	0
AUR62034916	2220	2037.48	0	0
AUR62016597	1953	1770.48	1	0.0156937
AUR62026309	1101	918.483	9	0.272263
AUR62003231	1935	1752.48	388.985	6.1673
AUR62001179	552	369.66	0	0
AUR62003395	1296	1113.48	0	0
AUR62018293_AUR62036689	501	318.949	0	0
AUR62038268	1680	1497.48	3.58578	0.0665332
AUR62032222	438	256.847	2	0.216358
AUR62026296	1887	1704.48	0	0
AUR62000187	486	304.139	4.29697	0.392561
AUR62022603	1056	873.483	12.0436	0.383107
AUR62033043	762	579.483	105	5.0346
AUR62037401	684	501.483	0	0
AUR62027605	450	268.641	0	0
AUR62004622	1086	903.483	6	0.184522
AUR62001048	1692	1509.48	0	0
AUR62001550	627	444.493	0	0
AUR62038201	879	696.483	4	0.159576
AUR62035842	387	207.279	0	0
AUR62024830	1056	873.483	12	0.381719
AUR62035099	3486	3303.48	23	0.193452
AUR62040712	810	627.483	4	0.177123
AUR62016939	729	546.483	9.62767	0.48951
AUR62009170	369	190.225	0	0
AUR62036668	804	621.483	0	0
AUR62042973	888	705.483	1	0.0393849
AUR62034899	585	402.567	0	0
AUR62023395	1038	855.483	198	6.43088
AUR62027333	4473	4290.48	286.896	1.85796
AUR62005892	846	663.483	0	0
AUR62030086	3210	3027.48	350	3.2122
AUR62039889	1416	1233.48	17	0.382942
AUR62014311	1824	1641.48	0	0
AUR62036811	1278	1095.48	1	0.0253636
AUR62011179	735	552.483	6.81654	0.342817
AUR62009137	690	507.483	0	0
AUR62018479	1323	1140.48	1.17784	0.0286956
AUR62000733	1899	1716.48	0	0
AUR62026372	666	483.483	50	2.87346
AUR62008699	2469	2286.48	388	4.71499
AUR62001649	975	792.483	0	0
AUR62032830	624	441.493	80	5.0348
AUR62034544	498	315.99	0	0
AUR62018244	1425	1242.48	0	0
AUR62039193	477	295.25	0	0
AUR62005648	1770	1587.48	1.01452	0.0177569
AUR62034795	678	495.483	0	0
AUR62035003	519	336.813	0	0
AUR62019869	768	585.483	260.366	12.3562
AUR62004258	237	75.2669	0	0
AUR62005775	339	162.218	0	0
AUR62000031	375	195.885	0	0
AUR62022569	903	720.483	0	0
AUR62027829	933	750.483	0	0
AUR62018924	849	666.483	6	0.250138
AUR62042933	2064	1881.48	5.69242	0.0840646
AUR62001489	1053	870.483	13	0.414954
AUR62039164	261	94.0618	0	0
AUR62043347	762	579.483	0	0
AUR62033392	381	201.535	0	0
AUR62020242	2784	2601.48	0	0
AUR62041440	924	741.483	0	0
AUR62011026	1353	1170.48	37.2172	0.883478
AUR62042092	426	245.071	0	0
AUR62002963	1236	1053.48	23	0.606621
AUR62023080	4335	4152.48	0	0
AUR62017737	1230	1047.48	147.455	3.91137
AUR62012005	819	636.483	2	0.0873092
AUR62033425	3870	3687.48	0	0
AUR62018872	1467	1284.48	1	0.0216316
AUR62004837	3456	3273.48	62	0.526258
AUR62019868	549	366.676	1	0.0757764
AUR62032350	1953	1770.48	0	0
AUR62039236	1560	1377.48	0	0
AUR62007001	1119	936.483	6	0.17802
AUR62026177	843	660.483	0	0
AUR62015275	1074	891.483	1	0.0311676
AUR62035937	867	684.483	0	0
AUR62005695	711	528.483	0	0
AUR62020990	1206	1023.48	8976.89	243.704
AUR62022053	243	79.8886	0	0
AUR62011262	1641	1458.48	42	0.800138
AUR62008580	309	135.197	1	0.205519
AUR62024791	705	522.483	0	0
AUR62034683	579	396.593	0	0
AUR62000296	561	378.652	206.035	15.1188
AUR62043045	915	732.483	0	0
AUR62044188	645	462.493	0	0
AUR62002596	918	735.483	0	0
AUR62041262	1164	981.483	0	0
AUR62023836	630	447.493	0	0
AUR62005483	273	103.99	0	0
AUR62025681	5166	4983.48	293.072	1.63402
AUR62023647	429	248.028	3	0.336076
AUR62003619	867	684.483	46.7401	1.89734
AUR62026536	1632	1449.48	0	0
AUR62039680	249	84.5261	7	2.30104
AUR62039675	216	60.138	167	77.1586
AUR62023733	1215	1032.48	0	0
AUR62027808	1236	1053.48	35	0.923118
AUR62000710	1062	879.483	0	0
AUR62006074	1866	1683.48	1.02228	0.0168725
AUR62007746	855	672.483	17	0.7024
AUR62001922	315	140.374	28	5.54226
AUR62020784	1392	1209.48	0	0
AUR62026331	2205	2022.48	4	0.0549531
AUR62006910	2235	2052.48	379.952	5.14358
AUR62036331	312	137.815	0	0
AUR62021168	849	666.483	74.2875	3.09702
AUR62021359	1086	903.483	2	0.0615073
AUR62020818	357	178.98	2	0.310487
AUR62032796	1626	1443.48	7	0.134742
AUR62024380	2322	2139.48	423	5.49349
AUR62029926	864	681.483	1.08753	0.0443409
AUR62014528	690	507.483	1	0.0547514
AUR62041256	228	68.6387	0	0
AUR62017714	2385	2202.48	17.6779	0.223015
AUR62012062	777	594.483	7	0.327171
AUR62025204	1155	972.483	206	5.88575
AUR62017166	2468	2285.48	195	2.37068
AUR62003414	3243	3060.48	56	0.508411
AUR62030556	579	396.593	0	0
AUR62010901	351	173.35	0	0
AUR62026882	1098	915.483	3	0.0910516
AUR62033484	1962	1779.48	96	1.49897
AUR62002802	588	405.567	63	4.31613
AUR62031437	1713	1530.48	0	0
AUR62020382	1218	1035.48	12.9796	0.348285
AUR62019120	3720	3537.48	2	0.0157091
AUR62003241	423	242.14	65	7.45871
AUR62032768	372	193.035	6	0.863641
AUR62029052	1596	1413.48	0	0
AUR62012459	711	528.483	18	0.946364
AUR62038700	3171	2988.48	0	0
AUR62006371	2613	2430.48	1.10156	0.0125931
AUR62039833	399	218.798	3	0.380974
AUR62043846	735	552.483	0	0
AUR62001570	975	792.483	0	0
AUR62030054	918	735.483	12.9336	0.488611
AUR62028000	1500	1317.48	0	0
AUR62024565	2334	2151.48	20.5797	0.265778
AUR62011116	1224	1041.48	1	0.0266787
AUR62009189	1269	1086.48	0	0
AUR62043272	528	345.769	4	0.321434
AUR62017918	1122	939.483	0	0
AUR62003262	1800	1617.48	242	4.15712
AUR62033949	710	527.483	49	2.5811
AUR62025579	813	630.483	0	0
AUR62036817	1320	1137.48	0	0
AUR62041190	2070	1887.48	0	0
AUR62014126	909	726.483	0	0
AUR62020400	2673	2490.48	18.3953	0.205229
AUR62020007	1902	1719.48	192.665	3.1133
AUR62030969	2151	1968.48	20.2122	0.285298
AUR62008784	303	129.822	22	4.70858
AUR62008561	2589	2406.48	0	0
AUR62014882	444	262.722	34	3.59583
AUR62037684	1539	1356.48	7	0.143384
AUR62033346	8505	8322.48	0	0
AUR62005856	1857	1674.48	1.10309	0.0183041
AUR62009255	1419	1236.48	0	0
AUR62023466	978	795.483	0	0
AUR62037236	954	771.483	0	0
AUR62011493	1140	957.483	0	0
AUR62016570	1497	1314.48	2	0.0422758
AUR62036935	1344	1161.48	0	0
AUR62023965	1884	1701.48	0	0
AUR62041399	498	315.99	0	0
AUR62022029	1053	870.483	0	0
AUR62031870	1827	1644.48	3.06573	0.0517991
AUR62033663	734	551.483	27	1.36034
AUR62024178	1317	1134.48	0	0
AUR62016544	672	489.483	1	0.0567648
AUR62026859	882	699.483	20.433	0.811654
AUR62000711	702	519.483	0	0
AUR62022803	564	381.636	5.9375	0.432286
AUR62039238	978	795.483	34	1.18759
AUR62030418	2754	2571.48	0	0
AUR62025920	830	647.483	0	0
AUR62017752	792	609.483	115.951	5.28602
AUR62038527	489	307.113	0	0
AUR62008292	1752	1569.48	3	0.0531106
AUR62005913	2571	2388.48	3	0.0348992
AUR62027842	522	339.813	0	0
AUR62040863	1680	1497.48	15	0.278321
AUR62033727	2004	1821.48	69	1.05255
AUR62004730	2496	2313.48	16	0.192163
AUR62023366	3234	3051.48	130.977	1.19262
AUR62012959	405	224.613	8	0.989626
AUR62017443	633	450.493	0	0
