target_id	length	eff_length	Cb_5	Cb_5_tpm
AUR62021734	1197	1015.92	1	0.0138614
AUR62030134	738	556.991	0	0
AUR62011713	687	506.035	6.09625	0.169648
AUR62015974	2313	2131.92	19.1747	0.126656
AUR62007553	1260	1078.92	0	0
AUR62019774	2118	1936.92	0	0
AUR62037916	1605	1423.92	0	0
AUR62011992	1020	838.921	55.8641	0.937733
AUR62031655	363	185.147	0	0
AUR62036923	2331	2149.92	130.113	0.85225
AUR62031695	1014	832.921	14	0.236696
AUR62008300	2697	2515.92	140.484	0.786319
AUR62002860	948	766.921	474.919	8.72039
AUR62021425	2574	2392.92	1	0.0058849
AUR62016818	855	673.981	95.3972	1.99322
AUR62011339	273	103.083	0	0
AUR62042094	624	443.091	0	0
AUR62037070	300	126.752	0	0
AUR62024378	1197	1015.92	16.7148	0.231691
AUR62040340	729	548	0	0
AUR62034823	3252	3070.92	389.471	1.78597
AUR62036832	1857	1675.92	0	0
AUR62040373	507	326.376	0	0
AUR62017739	372	193.796	73.8741	5.36804
AUR62023759	891	709.958	68	1.34879
AUR62032703	240	76.1572	0	0
AUR62030550	459	278.702	10	0.505274
AUR62023908	741	559.991	22.4438	0.564394
AUR62012225	1440	1258.92	570.918	6.38621
AUR62014331	1599	1417.92	710.308	7.05444
AUR62000051	663	482.068	23.5403	0.687657
AUR62000592	477	296.516	0	0
AUR62011312	282	110.803	3.69788	0.46997
AUR62008294	1122	940.921	3	0.0448989
AUR62041868	666	485.068	38	1.10319
AUR62026978	1125	943.921	0	0
AUR62036549	423	243.31	0	0
AUR62037190	234	71.6413	0	0
AUR62041278	1362	1180.92	26	0.310042
AUR62008474	3630	3448.92	18	0.0734948
AUR62025413	729	548	0	0
AUR62033951	1521	1339.92	88.7292	0.932513
AUR62023115	2769	2587.92	0	0
AUR62007563	810	628.981	15.0985	0.338037
AUR62015325	348	170.917	16	1.31826
AUR62037292	1116	934.921	20.0755	0.302384
AUR62032592	375	196.681	0	0
AUR62016856_AUR62020607	1794	1612.92	0	0
AUR62023171	1314	1132.92	1.41567	0.0175966
AUR62007118	2907	2725.92	48.5298	0.250705
AUR62003136	561	380.208	312.944	11.5908
AUR62000141	975	793.921	5.33315	0.0945963
AUR62036337	1752	1570.92	150.864	1.35238
AUR62001908	519	338.338	0	0
AUR62027757	462	281.674	191.936	9.59571
AUR62001691	717	536.018	24.186	0.635409
AUR62032073	570	389.188	237.422	8.5907
AUR62025056	1650	1468.92	0	0
AUR62029293	2388	2206.92	80.7146	0.515031
AUR62028709	303	129.386	19	2.06793
AUR62027506	1713	1531.92	40.2094	0.369623
AUR62021294	1026	844.921	77	1.28334
AUR62044005	462	281.674	0	0
AUR62007789	3702	3520.92	0	0
AUR62017504	786	604.981	0	0
AUR62043430	705	524.018	90.5657	2.4338
AUR62004785	1038	856.921	69.0772	1.13517
AUR62036197	897	715.946	58.9957	1.1604
AUR62026607	1803	1621.92	0	0
AUR62040667	1197	1015.92	0	0
AUR62023211	1560	1378.92	13.8778	0.141725
AUR62007249	978	796.921	1	0.0176706
AUR62039046	834	652.981	1	0.0215659
AUR62029898	462	281.674	1	0.0499943
AUR62021215	1359	1177.92	103.318	1.23517
AUR62044265	1554	1372.92	1	0.010257
AUR62037800	381	202.483	1669	116.074
AUR62010824	720	539.018	375	9.79706
AUR62017498	909	727.946	0	0
AUR62004279	3354	3172.92	343.673	1.52529
AUR62000497	954	772.921	0	0
AUR62035830	549	368.233	9.39525	0.359297
AUR62013623	5394	5212.92	122.872	0.331924
AUR62000977	375	196.681	0	0
AUR62027209	1263	1081.92	178.233	2.31985
AUR62002821	1311	1129.92	3	0.0373887
AUR62002129	729	548	0	0
AUR62013694	744	562.981	5	0.125067
AUR62029213	1581	1399.92	8	0.0804737
AUR62037855	1143	961.921	44.5746	0.652552
AUR62017134	687	506.035	669.554	18.6326
AUR62038039	1227	1045.92	8.01022	0.107848
AUR62020766	729	548	16.1684	0.415485
AUR62037081	1368	1186.92	37.3216	0.442798
AUR62025719	594	413.162	1	0.0340838
AUR62044366	435	254.998	0	0
AUR62016272	720	539.018	20.9165	0.546453
AUR62015106	774	592.981	54.2476	1.28827
AUR62009339	996	814.921	47	0.812176
AUR62020982	756	574.981	0	0
AUR62024920	732	551	22	0.562262
AUR62001944	486	305.471	0	0
AUR62025389	651	470.068	0	0
AUR62001811	744	562.981	45	1.12561
AUR62042699	675	494.052	54	1.53918
AUR62044353	2397	2215.92	0	0
AUR62008853	2961	2779.92	357.336	1.81014
AUR62042156	1914	1732.92	956.172	7.77007
AUR62037982	5616	5434.92	32.1063	0.0831887
AUR62025243	807	625.981	169	3.80183
AUR62008714	1692	1510.92	98	0.913381
AUR62011888	645	464.068	0	0
AUR62010652	2088	1906.92	0	0
AUR62037690	1164	982.921	173.343	2.48344
AUR62000641	2349	2167.92	37.4505	0.243266
AUR62015687	1500	1318.92	0	0
AUR62032949	1377	1195.92	29.0533	0.342106
AUR62037216	1068	886.921	52	0.825631
AUR62015008	3417	3235.92	32.0005	0.13926
AUR62025524	231	69.3369	1	0.203097
AUR62031616	3057	2875.92	0	0
AUR62026019	543	362.251	0	0
AUR62028690	219	60.6792	0	0
AUR62038048	246	80.8316	0	0
AUR62012756	690	509.027	14.1698	0.392003
AUR62021026	1290	1108.92	0	0
AUR62035403	1797	1615.92	146.392	1.27575
AUR62021966	2331	2149.92	320.651	2.10028
AUR62012637	1800	1618.92	0	0
AUR62040212	5868	5686.92	49.4415	0.122428
AUR62007047	894	712.946	1.06424	0.0210208
AUR62034409	1275	1093.92	1030	13.2592
AUR62031683	357	179.429	7.72321	0.606139
AUR62002778	1266	1084.92	0	0
AUR62006278	495	314.414	5.33333	0.238872
AUR62011593	1248	1066.92	22.1553	0.292424
AUR62004669	1959	1777.92	6	0.0475233
AUR62009497	1893	1711.92	210.125	1.72847
AUR62007887	759	577.981	4	0.0974572
AUR62012071	1077	895.921	0	0
AUR62003946	1902	1720.92	44.898	0.367395
AUR62029509	351	173.754	0	0
AUR62025896	1803	1621.92	334.038	2.90024
AUR62002744	741	559.991	1688	42.4482
AUR62000011	495	314.414	30	1.34365
AUR62018324	828	646.981	1	0.0217659
AUR62027128	717	536.018	8.05011	0.21149
AUR62034297	534	353.275	1	0.0398617
AUR62021735	912	730.946	6	0.115593
AUR62026187	306	132.124	0	0
AUR62022755	1089	907.921	79.7831	1.23746
AUR62009609	978	796.921	62.2804	1.10054
AUR62026635	1104	922.921	5.0973	0.0777755
AUR62018089	738	556.991	91.4088	2.31104
AUR62015223	1747	1565.92	43.8958	0.394749
AUR62021009	1476	1294.92	0	0
AUR62019356	3165	2983.92	14.9297	0.0704584
AUR62033904	453	272.734	0	0
AUR62010703	2964	2782.92	3.95572	0.0200167
AUR62021751	1053	871.921	30.2545	0.488631
AUR62022046	480	299.506	2	0.0940356
AUR62037265	540	359.251	0	0
AUR62000309	918	736.946	6	0.114652
AUR62038076	1116	934.921	90.6239	1.36501
AUR62002381	864	682.981	0	0
AUR62019520	723	542.018	85.8357	2.23009
AUR62009315	882	700.958	41.9248	0.842261
AUR62014566	651	470.068	7	0.209703
AUR62014959	2076	1894.92	36.2284	0.269231
AUR62032956	447	266.807	1.08652	0.0573467
AUR62004555	507	326.376	11.3333	0.488998
AUR62012862	1554	1372.92	5.64844	0.0579363
AUR62039152	2508	2326.92	0	0
AUR62015871	756	574.981	261.834	6.41269
AUR62010004	1464	1282.92	60.2221	0.661033
AUR62041978	456	275.721	40.0465	2.04533
AUR62017533	1182	1000.92	154.265	2.17037
AUR62006082	1122	940.921	20.3472	0.304522
AUR62004479	1872	1690.92	234.576	1.95356
AUR62024857	1125	943.921	2	0.0298375
AUR62015555	1380	1198.92	244.525	2.8721
AUR62018710	1230	1048.92	572.917	7.6916
AUR62001789	1827	1645.92	23	0.196782
AUR62028868	657	476.068	9.84098	0.291096
AUR62028703	237	73.8508	0	0
AUR62038183	837	655.981	103.918	2.23082
AUR62030374	1785	1603.92	231.557	2.03303
AUR62006854	1710	1528.92	15.3469	0.141352
AUR62024185	2787	2605.92	237.316	1.28243
AUR62004805	342	165.256	0	0
AUR62038893	783	601.981	0	0
AUR62035541	1359	1177.92	672.43	8.03893
AUR62015775	1977	1795.92	140.639	1.10277
AUR62020143	2490	2308.92	6	0.036594
AUR62009561	2748	2566.92	0	0
AUR62004925	564	383.208	8	0.293984
AUR62003181	1263	1081.92	383.436	4.99074
AUR62009646	762	580.981	13.2482	0.321115
AUR62017480	1566	1384.92	54.6047	0.555229
AUR62037323	486	305.471	0	0
AUR62014091	354	176.589	0	0
AUR62001992	933	751.946	2.13343	0.0399538
AUR62017342	1749	1567.92	78.997	0.709503
AUR62034814	228	67.0667	161.099	33.8263
AUR62036529	957	775.921	0	0
AUR62017749	1428	1246.92	591.843	6.68399
AUR62018798	603	422.127	64	2.13503
AUR62005548	2787	2605.92	44.0722	0.238161
AUR62007589	1230	1048.92	0	0
AUR62030971	300	126.752	0	0
AUR62035845	645	464.068	0	0
AUR62009139	735	553.991	7	0.177936
AUR62024943	510	329.36	1	0.042756
AUR62014207	462	281.674	1.0858	0.0542837
AUR62037187	2169	1987.92	77.9663	0.5523
AUR62034204	576	395.182	29	1.0334
AUR62005471	387	208.276	1	0.0676127
AUR62025952	807	625.981	0	0
AUR62029079	849	667.981	5.47941	0.115515
AUR62004321	2178	1996.92	0	0
AUR62025720	2367	2185.92	4.10903	0.0264711
AUR62000749_AUR62000750	324	148.523	206.754	19.6032
AUR62019420	231	69.3369	0	0
AUR62039900	417	237.426	0	0
AUR62005999	1731	1549.92	0	0
AUR62028555	2298	2116.92	2	0.0133043
AUR62021098	1392	1210.92	22.648	0.26338
AUR62024649	372	193.796	6684.79	485.749
AUR62013849	1095	913.921	0	0
AUR62016581	2514	2332.92	67.949	0.410157
AUR62019680	639	458.076	0	0
AUR62033822	936	754.946	0	0
AUR62003226	372	193.796	0	0
AUR62007465	2340	2158.92	100.549	0.655858
AUR62024780	1197	1015.92	0	0
AUR62000776	2196	2014.92	10.8271	0.0756694
AUR62006332	1431	1249.92	1	0.0112664
AUR62017123	3162	2980.92	474.74	2.24271
AUR62018032	2118	1936.92	0	0
AUR62044711_AUR62044305_AUR62044683_AUR62044403	915	733.946	0.00309681	5.94179e-05
AUR62028294	828	646.981	73.3897	1.59739
AUR62044165	1206	1024.92	14.5786	0.200305
AUR62025133	1539	1357.92	1	0.0103703
AUR62015829	2793	2611.92	153.826	0.829347
AUR62023955	1464	1282.92	142.218	1.56107
AUR62007832	591	410.169	1.03905	0.0356731
AUR62001596	2613	2431.92	181.944	1.05355
AUR62012924	1464	1282.92	206.936	2.27145
AUR62022202	1965	1783.92	1019.12	8.04485
AUR62018227	909	727.946	78	1.50891
AUR62042801	1131	949.921	183	2.71288
AUR62027735	672	491.052	43.2794	1.24114
AUR62013644	2106	1924.92	5	0.0365784
AUR62001051	537	356.269	0	0
AUR62021060	3810	3628.92	0	0
AUR62018873	393	214.085	0	0
AUR62034803	1005	823.921	288.111	4.92427
AUR62034798	1068	886.921	0	0
AUR62038591	1659	1477.92	0	0
AUR62030435	372	193.796	0	0
AUR62031577	1836	1654.92	336.295	2.86161
AUR62010790	333	156.868	0	0
AUR62026238	1365	1183.92	1	0.0118945
AUR62031227	990	808.921	25.9406	0.451587
AUR62018373	2499	2317.92	0	0
AUR62038986	903	721.946	29.0769	0.567167
AUR62022243	1806	1624.92	264.295	2.29047
AUR62011836	366	188.037	0	0
AUR62014110	3156	2974.92	155.135	0.734349
AUR62008665	1059	877.921	86.8435	1.39299
AUR62014808	1542	1360.92	64.3853	0.666226
AUR62017671	168	30.1876	35.5711	16.5934
AUR62033134	288	116.079	0	0
AUR62002557	2694	2512.92	51.9724	0.291247
AUR62025268	1215	1033.92	16.5892	0.225946
AUR62012910	390	211.164	0	0
AUR62018197	1212	1030.92	21.3056	0.291029
AUR62038724_AUR62043827	822	640.981	119	2.61438
AUR62037884	684	503.035	145.732	4.07968
AUR62038959	1440	1258.92	0	0
AUR62005230	1353	1171.92	2	0.0240325
AUR62012723	1362	1180.92	4.7807	0.0570083
AUR62017004	1074	892.921	16.6483	0.262557
AUR62002887	267	98.0579	67.8188	9.73946
AUR62029396	1149	967.921	0	0
AUR62042478	228	67.0667	2.69556	0.56599
AUR62026502	1197	1015.92	745.989	10.3405
AUR62026631	1065	883.921	125.855	2.00504
AUR62002061	3222	3040.92	100.992	0.467679
AUR62022397	1080	898.921	82.5642	1.29341
AUR62039994	561	380.208	0	0
AUR62011426	1230	1048.92	550.297	7.38792
AUR62032745	1170	988.921	33.6813	0.479618
AUR62014753	516	335.343	14	0.587903
AUR62018131	1224	1042.92	7	0.0945179
AUR62026148	405	225.754	0	0
AUR62039540	390	211.164	9	0.600193
AUR62026512	537	356.269	25	0.988166
AUR62039708	3876	3694.92	0	0
AUR62007836	438	257.942	0	0
AUR62040422	786	604.981	0	0
AUR62015835	1290	1108.92	0	0
AUR62004286	609	428.12	0	0
AUR62011997	831	649.981	495.47	10.7345
AUR62023022	2523	2341.92	180.158	1.0833
AUR62010159	1962	1780.92	757.445	5.98927
AUR62030436	426	246.219	0	0
AUR62021219	1281	1099.92	27.6263	0.353694
AUR62000205	900	718.946	0	0
AUR62023118	1104	922.921	168.976	2.57827
AUR62040487	642	461.076	0	0
AUR62031195	2511	2329.92	19.7525	0.119384
AUR62036310	372	193.796	2	0.145329
AUR62036073	882	700.958	9.37507	0.188343
AUR62005602	741	559.991	0	0
AUR62004439	507	326.376	6145.53	265.16
AUR62011110	606	425.12	1	0.033125
AUR62013305	462	281.674	13	0.649926
AUR62025954	1164	982.921	0	0
AUR62029087	1278	1096.92	174.949	2.24597
AUR62007357	3246	3064.92	57.0811	0.262265
AUR62031673	1755	1573.92	44.1182	0.394732
AUR62030334	402	222.822	15.501	0.979645
AUR62031718	591	410.169	0	0
AUR62039054	558	377.214	5	0.186659
AUR62033919	825	643.981	0	0
AUR62000813	837	655.981	2	0.0429345
AUR62008936	528	347.292	1	0.0405483
AUR62042671	2020	1838.92	152.554	1.16823
AUR62040527	2367	2185.92	224.199	1.44433
AUR62008234	2085	1903.92	1.21085	0.00895592
AUR62015125	804	622.981	551.994	12.4775
AUR62024814	2220	2038.92	74.5068	0.514592
AUR62037160	2928	2746.92	2477	12.6984
AUR62008687	2178	1996.92	22	0.155142
AUR62025568	1842	1660.92	17.6812	0.14991
AUR62002081	984	802.921	3	0.0526158
AUR62031071	747	565.981	81	2.01535
AUR62004262	585	404.169	40	1.39369
AUR62027957	1545	1363.92	0	0
AUR62033267	831	649.981	1071.01	23.2038
AUR62005732	1059	877.921	0	0
AUR62016910	981	799.921	100	1.76044
AUR62044014	1833	1651.92	3.63628	0.0309982
AUR62028186_AUR62028190	1602	1420.92	0	0
AUR62025121	1989	1807.92	45.649	0.355566
AUR62002060	1227	1045.92	33.7404	0.454276
AUR62011347	291	118.725	0	0
AUR62018715	546	365.239	82.8566	3.19461
AUR62026030	2688	2506.92	0	0
AUR62009374	375	196.681	14	1.00238
AUR62013309	2319	2137.92	454.536	2.99395
AUR62034047	741	559.991	0	0
AUR62033263	375	196.681	17.6015	1.26025
AUR62011019	375	196.681	1	0.0715989
AUR62035095	378	199.581	623.202	43.9721
AUR62037965	807	625.981	3	0.0674882
AUR62009253	498	317.403	0	0
AUR62036773	1668	1486.92	148.692	1.40821
AUR62010755	894	712.946	0	0
AUR62041986	666	485.068	17	0.49353
AUR62006484	498	317.403	0	0
AUR62038008	717	536.018	0	0
AUR62043012	747	565.981	0	0
AUR62002703	948	766.921	12	0.220342
AUR62041880	1476	1294.92	1.79413	0.019511
AUR62013824	1389	1207.92	0	0
AUR62039562	858	676.981	2	0.0416026
AUR62009136	558	377.214	0	0
AUR62036486	1947	1765.92	14.2213	0.113406
AUR62042455	456	275.721	0	0
AUR62028688	582	401.169	0	0
AUR62041506	489	308.465	0	0
AUR62028790	867	685.981	1	0.0205284
AUR62011521	1029	847.921	1	0.0166078
AUR62027259	561	380.208	181.787	6.73302
AUR62044269	2283	2101.92	139.774	0.936435
AUR62006911	662	481.068	0	0
AUR62034028	2280	2098.92	195.692	1.31294
AUR62021480	801	619.981	132.441	3.00823
AUR62014141	348	170.917	0	0
AUR62006185	258	90.5989	94.5623	14.6981
AUR62026493	939	757.921	9	0.167219
AUR62010513	693	512.027	7.28455	0.200345
AUR62034152	633	452.091	136	4.23624
AUR62007379	921	739.946	79.117	1.5057
AUR62002390	1608	1426.92	337.576	3.3315
AUR62028249	1521	1339.92	0	0
AUR62019727	1167	985.921	230.32	3.28971
AUR62013262	1461	1279.92	755	8.30675
AUR62016921	1131	949.921	19.9198	0.2953
AUR62010731	300	126.752	3	0.3333
AUR62042657	699	518.018	0	0
AUR62011279	1644	1462.92	16.6114	0.159902
AUR62024614	669	488.052	10	0.288537
AUR62019676	1662	1480.92	33.3281	0.316918
AUR62035883	279	108.26	0	0
AUR62033279	1542	1360.92	0	0
AUR62039843	5877	5695.92	260.503	0.644046
AUR62007965	312	137.519	197.947	20.2699
AUR62037558	1074	892.921	2.64707	0.0417464
AUR62019144	1002	820.921	100.531	1.72451
AUR62007722	3012	2830.92	28.5025	0.141783
AUR62002867	1212	1030.92	506.445	6.91791
AUR62017762	258	90.5989	79.4374	12.3472
AUR62028210	2574	2392.92	406.765	2.39377
AUR62020042	1521	1339.92	3538	37.1832
AUR62036220	1227	1045.92	50.1413	0.675094
AUR62009996	1089	907.921	0	0
AUR62031476	1077	895.921	38.6233	0.607081
AUR62013290	1506	1324.92	125.611	1.33508
AUR62005867	1155	973.921	138.544	2.00323
AUR62010557	585	404.169	338	11.7767
AUR62028425	1809	1627.92	20.4817	0.177174
AUR62017330	981	799.921	8414.69	148.135
AUR62040963	825	643.981	0	0
AUR62010744	1491	1309.92	41.9105	0.450553
AUR62031486	1341	1159.92	0	0
AUR62019519	810	628.981	199.554	4.46776
AUR62008194	3093	2911.92	43.7557	0.211604
AUR62025651	1155	973.921	151.177	2.18589
AUR62022398	1455	1273.92	24	0.265299
AUR62012274	759	577.981	46.2647	1.12721
AUR62028302	921	739.946	9	0.171281
AUR62037734	2133	1951.92	545.321	3.93421
AUR62006549	1071	889.921	100.417	1.589
AUR62001408	1371	1189.92	1	0.0118345
AUR62013120	2481	2299.92	6	0.0367372
AUR62034303	924	742.946	91.4358	1.73311
AUR62009532	780	598.981	107.381	2.52453
AUR62028894	888	706.958	183.37	3.6526
AUR62001341	1305	1123.92	188.248	2.35864
AUR62026843	942	760.921	10	0.185067
AUR62038522	2438	2256.92	0	0
AUR62044292	513	332.349	0	0
AUR62041230	789	607.981	63.5526	1.47201
AUR62028927	312	137.519	370.781	37.9683
AUR62031043	705	524.018	12.9026	0.346736
AUR62007926	1854	1672.92	92.8396	0.781493
AUR62005414	1440	1258.92	0	0
AUR62040804	1479	1297.92	263.074	2.85429
AUR62031107	315	140.247	1	0.100409
AUR62042564	492	311.44	79.8444	3.61026
AUR62022192	477	296.516	6	0.284952
AUR62041189	1332	1150.92	3	0.0367065
AUR62015002	507	326.376	0	0
AUR62004095	1509	1327.92	78.5062	0.832529
AUR62005709	1998	1816.92	0	0
AUR62021760	1857	1675.92	3	0.0252078
AUR62016540	1128	946.921	0	0
AUR62033091	267	98.0579	0	0
AUR62030832	1602	1420.92	112.18	1.11176
AUR62029740	467	286.622	0	0
AUR62011050	1281	1099.92	9.87692	0.126453
AUR62004627	1509	1327.92	112.75	1.19567
AUR62024661	1743	1561.92	19	0.171302
AUR62023012	3075	2893.92	10.668	0.0519117
AUR62011585	336	159.661	0	0
AUR62006014	492	311.44	0	0
AUR62027755	510	329.36	55.4026	2.36879
AUR62004685	1650	1468.92	76.184	0.730353
AUR62024149	2745	2563.92	3561.73	19.5625
AUR62038590	987	805.921	0	0
AUR62028327	435	254.998	13	0.717918
AUR62029689	1962	1780.92	2	0.0158144
AUR62003243	2943	2761.92	869.494	4.43326
AUR62006884	324	148.523	5	0.474072
AUR62013102	1077	895.921	4	0.0628721
AUR62005685	1134	952.921	0	0
AUR62009514	273	103.083	0	0
AUR62027535	837	655.981	0	0
AUR62011259	1230	1048.92	0	0
AUR62038585	2430	2248.92	2603.3	16.3011
AUR62010963	810	628.981	28.474	0.637498
AUR62022181	639	458.076	0	0
AUR62026280	660	479.068	9	0.264553
AUR62025855	468	287.603	822.675	40.2812
AUR62032260	765	583.981	664.579	16.0256
AUR62004441	1248	1066.92	20	0.263977
AUR62021906	1398	1216.92	54.9125	0.635442
AUR62001560	840	658.981	0	0
AUR62040274	972	790.921	47.3655	0.843328
AUR62016710	543	362.251	7	0.272117
AUR62034462	984	802.921	2	0.0350772
AUR62019094	1362	1180.92	99.8789	1.19102
AUR62036215	1725	1543.92	80.014	0.729808
AUR62017967	543	362.251	102.724	3.99327
AUR62018215	1125	943.921	0	0
AUR62034253	879	697.958	23	0.464051
AUR62005807	1491	1309.92	0	0
AUR62017582	2535	2353.92	43.553	0.260552
AUR62019329	1728	1546.92	261.231	2.37807
AUR62011985	1992	1810.92	0	0
AUR62001360	642	461.076	73.6667	2.24992
AUR62040420	1287	1105.92	85	1.08234
AUR62039329_AUR62039328	318	143.026	0	0
AUR62035903	675	494.052	0	0
AUR62041866	1410	1228.92	0	0
AUR62044554	936	754.946	0	0
AUR62013830	1581	1399.92	23.1558	0.232929
AUR62037496	414	234.497	1	0.0600524
AUR62008428	1335	1153.92	0	0
AUR62004824	1221	1039.92	0	0
AUR62038536	1776	1594.92	49.5067	0.437112
AUR62021418	339	162.467	0	0
AUR62013345	3264	3082.92	196.842	0.899129
AUR62018758	1668	1486.92	35.0979	0.3324
AUR62002526	273	103.083	0	0
AUR62038613	1023	841.921	4	0.0669046
AUR62005546	762	580.981	2	0.048477
AUR62016048	1044	862.921	22.7438	0.371158
AUR62026865	648	467.068	1	0.03015
AUR62027639	1758	1576.92	7.42133	0.0662734
AUR62035124	1239	1057.92	13	0.173044
AUR62008021	666	485.068	32	0.928999
AUR62002037	804	622.981	87.4045	1.97572
AUR62033522	564	383.208	1	0.036748
AUR62035491	951	769.921	27	0.493839
AUR62025478	594	413.162	0	0
AUR62031423	933	751.946	38.2317	0.715987
AUR62027985	2547	2365.92	0	0
AUR62000427	342	165.256	12	1.02257
AUR62029580	669	488.052	0	0
AUR62005344	1629	1447.92	41	0.398755
AUR62004402	777	595.981	424.83	10.0381
AUR62014366	7863	7681.92	457.388	0.83846
AUR62023046	3621	3439.92	60.6335	0.248217
AUR62010011	285	113.411	35	4.3459
AUR62000237	282	110.803	0	0
AUR62040227	1020	838.921	1	0.016786
AUR62024968	1938	1756.92	19.6351	0.157379
AUR62044100	201	48.4894	0	0
AUR62004371	1500	1318.92	29	0.309633
AUR62038168	2595	2413.92	1	0.00583371
AUR62040975	1296	1114.92	131.504	1.66097
AUR62044745	798	616.981	0	0
AUR62031330	471	290.565	0	0
AUR62013888	1431	1249.92	28.2676	0.318474
AUR62008165	288	116.079	0	0
AUR62012522	1959	1777.92	0	0
AUR62009331	1866	1684.92	1408	11.7676
AUR62015318	1209	1027.92	0	0
AUR62009380	429	249.141	1.71408	0.0968841
AUR62010837	1980	1798.92	34.7054	0.271677
AUR62009088	729	548	235.759	6.05838
AUR62043588	588	407.169	0	0
AUR62030701	993	811.921	0	0
AUR62036380	801	619.981	0	0
AUR62023742	1470	1288.92	111.649	1.21982
AUR62031545	1488	1306.92	11.3982	0.122816
AUR62008671	1206	1024.92	0	0
AUR62042113	1446	1264.92	249.292	2.77531
AUR62004346	309	134.833	5	0.522204
AUR62013226	1245	1063.92	30	0.397081
AUR62006143	561	380.208	56.6964	2.09992
AUR62036611	714	533.018	0	0
AUR62011416	1839	1657.92	3.07304	0.0261019
AUR62000909	1776	1594.92	0	0
AUR62022662	939	757.921	16.604	0.308501
AUR62005358	1125	943.921	2	0.0298375
AUR62026455	1041	859.921	49.766	0.814969
AUR62028270	492	311.44	0	0
AUR62033404	1413	1231.92	0	0
AUR62039660	1479	1297.92	0	0
AUR62017129	741	559.991	106.016	2.666
AUR62031566	6168	5986.92	15.1152	0.0355531
AUR62002689	2025	1843.92	3.06771	0.0234282
AUR62032590	788	606.981	5	0.116001
AUR62024092	954	772.921	0	0
AUR62028543	1137	955.921	9.6	0.141422
AUR62008438	1095	913.921	13	0.20031
AUR62006780	816	634.981	51.2423	1.13641
AUR62003521	1878	1696.92	0	0
AUR62038550	1152	970.921	6	0.0870232
AUR62043260	207	52.4141	54.5674	14.6606
AUR62012584	438	257.942	1	0.0545941
AUR62026482	684	503.035	883.052	24.7204
AUR62006226	1491	1309.92	0	0
AUR62011062	1059	877.921	15.2642	0.244842
AUR62033572	1266	1084.92	9	0.116819
AUR62006154	327	151.285	0	0
AUR62001395	939	757.921	2.14775	0.0399051
AUR62018124	1911	1729.92	0	0
AUR62007659	1461	1279.92	589	6.48037
AUR62027529	1173	991.921	154.368	2.19153
AUR62015363	1083	901.921	0	0
AUR62028371	813	631.981	0	0
AUR62043406	3342	3160.92	31.8283	0.141797
AUR62029501	189	41.3604	52.0807	17.7321
AUR62022693	3447	3265.92	3	0.0129355
AUR62007019	1482	1300.92	113.014	1.22335
AUR62009262	2508	2326.92	218.398	1.3217
AUR62032188	4713	4531.92	116.849	0.363087
AUR62029138	645	464.068	66.5164	2.01844
AUR62017183	2868	2686.92	2619.38	13.7281
AUR62011651	573	392.182	0	0
AUR62030293	294	121.327	116.868	13.5645
AUR62001361	405	225.754	4	0.249512
AUR62035494	828	646.981	0	0
AUR62003613	3969	3787.92	65.7464	0.244421
AUR62005619	693	512.027	688.463	18.9346
AUR62028529	327	151.285	0	0
AUR62016404	1638	1456.92	12	0.115988
AUR62010349	2448	2266.92	0	0
AUR62028169	1629	1447.92	643.006	6.25371
AUR62035510	771	589.981	4	0.0954749
AUR62014970	714	533.018	65.218	1.72303
AUR62037877	705	524.018	80.0477	2.15115
AUR62034034	2526	2344.92	0	0
AUR62015236	4026	3844.92	25.0845	0.0918726
AUR62040922	4176	3994.92	76.1447	0.26841
AUR62002167	2388	2206.92	9	0.057428
AUR62036210	2055	1873.92	70.8326	0.532291
AUR62026515	534	353.275	10	0.398617
AUR62023294	2883	2701.92	16	0.0833902
AUR62041428	1758	1576.92	0	0
AUR62010025	1023	841.921	5.05699	0.084584
AUR62028732	528	347.292	60.931	2.47065
AUR62029006	660	479.068	15.9777	0.469662
AUR62025974	618	437.105	3	0.0966502
AUR62013177	1113	931.921	57.168	0.863856
AUR62042061	393	214.085	126.294	8.30735
AUR62043153	1200	1018.92	0	0
AUR62018995	1029	847.921	6	0.0996468
AUR62036187	1128	946.921	67.1343	0.998386
AUR62042397	945	763.921	0	0
AUR62035060	444	263.855	885.637	47.267
AUR62005565	3885	3703.92	3	0.0114058
AUR62003503	2841	2659.92	33.8793	0.179363
AUR62014274	666	485.068	0	0
AUR62001546	921	739.946	2.66667	0.05075
AUR62007014	936	754.946	0	0
AUR62005534	1071	889.921	0	0
AUR62040627	777	595.981	11.8957	0.281076
AUR62004384	4086	3904.92	5.31767	0.0191768
AUR62011904	372	193.796	2.03175	0.147636
AUR62027943	1902	1720.92	2.53426	0.0207376
AUR62023912	843	661.981	0	0
AUR62031193	1026	844.921	0	0
AUR62032198	2061	1879.92	67.2991	0.504124
AUR62034523	894	712.946	0	0
AUR62042861	2457	2275.92	336.888	2.08447
AUR62035019	1104	922.921	34.0673	0.519805
AUR62028068	495	314.414	44.437	1.99027
AUR62041164	786	604.981	271.722	6.32485
AUR62027652	1371	1189.92	0	0
AUR62021165	333	156.868	692.905	62.2024
AUR62022482	1443	1261.92	0	0
AUR62023605	1374	1192.92	1.04684	0.0123577
AUR62002822	963	781.921	0	0
AUR62006150	1689	1507.92	1	0.00933876
