target_id	length	eff_length	Cb_2	Cb_2_tpm
AUR62020786	2124	1937.2	14	0.102246
AUR62006863	747	560.697	0	0
AUR62024102	1224	1037.2	2	0.027281
AUR62020808	459	274.212	1	0.0515949
AUR62019788	4422	4235.2	155.971	0.521032
AUR62032515	1002	815.201	0	0
AUR62035803	474	288.854	0	0
AUR62019400	645	458.817	9	0.277522
AUR62021829	606	419.918	8	0.269537
AUR62039635	2928	2741.2	182.262	0.940696
AUR62010781	2325	2138.2	2	0.0132335
AUR62018841	2346	2159.2	12.2222	0.0800849
AUR62032142	1849	1662.2	0	0
AUR62004709	2322	2135.2	11	0.0728866
AUR62013825	3009	2822.2	29.3658	0.147214
AUR62018016	288	114.108	0	0
AUR62018724	915	728.301	0	0
AUR62031212	714	527.751	0	0
AUR62006763	1398	1211.2	13	0.151852
AUR62029541	5271	5084.2	145.038	0.4036
AUR62008453	1089	902.201	14	0.219542
AUR62043745	915	728.301	0	0
AUR62041811	1482	1295.2	0	0
AUR62026695	642	455.817	1	0.0310387
AUR62002323	1110	923.201	5	0.0766244
AUR62021077	2424	2237.2	1	0.00632395
AUR62016522	333	154.195	0	0
AUR62043871	642	455.817	0	0
AUR62022697	2013	1826.2	45.5166	0.352627
AUR62008067	867	680.491	118.631	2.46642
AUR62000524	804	617.578	16	0.36654
AUR62032560	510	324.537	15	0.653915
AUR62009917	1866	1679.2	85.3026	0.71871
AUR62025214	1314	1127.2	9.43347	0.118403
AUR62029385	2223	2036.2	117.627	0.817298
AUR62023006	387	204.415	275.656	19.0786
AUR62001832	1209	1022.2	135.676	1.87785
AUR62018213	1344	1157.2	54.0776	0.661154
AUR62008855	1128	941.201	18	0.270573
AUR62023315	1935	1748.2	18.3136	0.148209
AUR62019351	2379	2192.2	21	0.135529
AUR62018465	474	288.854	0	0
AUR62027894	687	500.769	562.554	15.8936
AUR62022974	1323	1136.2	10.7547	0.133918
AUR62025359	2907	2720.2	0	0
AUR62014463	366	184.671	29.6012	2.2678
AUR62034059	981	794.201	181.169	3.22736
AUR62003459	678	491.769	2	0.0575391
AUR62005422	600	413.932	0	0
AUR62009064	438	253.784	1	0.055748
AUR62011091	1557	1370.2	21	0.216835
AUR62010402	990	803.201	135.203	2.38153
AUR62025361	1218	1031.2	76.5325	1.05002
AUR62019160	2973	2786.2	2	0.0101557
AUR62010561	744	557.697	0	0
AUR62026999	1275	1088.2	0	0
AUR62026585	1203	1016.2	7	0.0974568
AUR62020928	3438	3251.2	5	0.021758
AUR62039077	909	722.374	103.658	2.03018
AUR62029045	1257	1070.2	45.0548	0.595621
AUR62032337	1275	1088.2	208.967	2.71683
AUR62005937	963	776.227	39.4041	0.718202
AUR62038674	465	280.082	187.445	9.46853
AUR62029284	3291	3104.2	1284.44	5.85409
AUR62007658	441	256.733	3	0.165323
AUR62032482	1578	1391.2	0	0
AUR62028496	681	494.769	0	0
AUR62017545	1737	1550.2	0	0
AUR62043642	1317	1130.2	0	0
AUR62005859	1026	839.201	8.97104	0.151241
AUR62003100	702	515.769	31.9743	0.877081
AUR62017024	846	659.535	0	0
AUR62042572	1683	1496.2	172.345	1.62968
AUR62001572	468	283.007	29.2278	1.46114
AUR62003576	1053	866.201	29.9123	0.488567
AUR62028436	645	458.817	10.0816	0.310875
AUR62012049	1848	1661.2	0	0
AUR62020092	471	285.959	39	1.92954
AUR62021798	1470	1283.2	26	0.286663
AUR62039345	804	617.578	0	0
AUR62036587	1380	1193.2	0	0
AUR62021092	1611	1424.2	83	0.824519
AUR62030992	567	381.133	8.47761	0.314696
AUR62018549	369	187.431	0	0
AUR62038036	1014	827.201	0	0
AUR62033811	1944	1757.2	2	0.0161028
AUR62023901	585	399.081	0	0
AUR62003151	1182	995.201	0	0
AUR62021305	714	527.751	26	0.697008
AUR62026451	1299	1112.2	0	0
AUR62030957	570	384.133	28.125	1.03587
AUR62032773	1428	1241.2	14	0.15958
AUR62000070	1452	1265.2	5	0.0559119
AUR62031148	714	527.751	104	2.78803
AUR62015809	1206	1019.2	0	0
AUR62012306	528	342.358	8	0.3306
AUR62004945	672	485.785	28	0.81547
AUR62023205	1338	1151.2	17.0959	0.210104
AUR62017170	1701	1514.2	33.1454	0.309694
AUR62039501	2947	2760.2	186	0.95338
AUR62019662	684	497.769	0	0
AUR62012926	1977	1790.2	698.922	5.52358
AUR62018927	4305	4118.2	25.433	0.0873744
AUR62026573	1797	1610.2	36.6154	0.321719
AUR62030753	1086	899.201	3.3176	0.0521988
AUR62003384	837	650.557	0	0
AUR62003180	1391	1204.2	455.384	5.35023
AUR62015651	633	446.832	0	0
AUR62004128	1008	821.201	443	7.63217
AUR62000483	2337	2150.2	78.6739	0.517661
AUR62010361	285	111.573	0	0
AUR62008337	1110	923.201	130	1.99224
AUR62003416	1317	1130.2	53.7773	0.673188
AUR62042283	483	297.775	0	0
AUR62034827	1431	1244.2	0	0
AUR62039552	1227	1040.2	39.6194	0.538871
AUR62006485	207	51.7186	3	0.82067
AUR62012874	1689	1502.2	0	0
AUR62029800	2622	2435.2	62	0.360206
AUR62012079	1339	1152.2	0	0
AUR62005975	996	809.201	0	0
AUR62034999	957	770.227	35.3632	0.649571
AUR62003426	369	187.431	10	0.754834
AUR62017658	213	55.7666	46.6904	11.8453
AUR62026472	969	782.201	0	0
AUR62012882	1326	1139.2	20	0.248384
AUR62027197	1563	1376.2	28.8678	0.296774
AUR62022111	1269	1082.2	3	0.0392199
AUR62019759	2535	2348.2	125.337	0.755157
AUR62003113	812	625.578	231.297	5.23098
AUR62004560	5580	5393.2	70.8033	0.185738
AUR62036672	573	387.107	31	1.13299
AUR62016403	864	677.491	0	0
AUR62017337	1821	1634.2	8	0.0692593
AUR62005583	2424	2237.2	24.2705	0.153485
AUR62039934	1161	974.201	6	0.0871357
AUR62011962	1035	848.201	761.628	12.7039
AUR62029135	579	393.094	47	1.69159
AUR62015873	1845	1658.2	120.637	1.02929
AUR62026723	504	318.612	1	0.044405
AUR62016475	288	114.108	1	0.123988
AUR62011429	984	797.201	5.40988	0.0960093
AUR62028066	1740	1553.2	694.739	6.32831
AUR62043966	1620	1433.2	262.515	2.59143
AUR62014327	1440	1253.2	349.477	3.94541
AUR62006285	2391	2204.2	70.6797	0.453667
AUR62021133	603	416.918	2	0.0678692
AUR62010599	339	159.683	4	0.354402
AUR62017568	1875	1688.2	0	0
AUR62042233	459	274.212	140.771	7.26308
AUR62026509	1806	1619.2	5.12769	0.0448037
AUR62024915	1281	1094.2	63.6316	0.822753
AUR62007720	963	776.227	0	0
AUR62006299	2025	1838.2	96.0191	0.739024
AUR62039666	879	692.468	108.985	2.2267
AUR62000447	933	746.252	2	0.0379174
AUR62029425	1398	1211.2	7.22274	0.0843683
AUR62025347	1392	1205.2	1	0.0117391
AUR62044646	798	611.599	0	0
AUR62037608	1905	1718.2	18.7351	0.154268
AUR62033714	396	213.035	0	0
AUR62011574	1599	1412.2	10.8912	0.109113
AUR62036067	1119	932.201	1	0.0151769
AUR62017281	993	806.201	649.899	11.405
AUR62004295	708	521.769	1169.16	31.7021
AUR62035678	1029	842.201	32.8579	0.551973
AUR62017035	282	108.965	68	8.82911
AUR62009065	642	455.817	81.3822	2.526
AUR62035963	1098	911.201	0	0
AUR62002696	1125	938.201	182.532	2.75256
AUR62033851	744	557.697	7.82353	0.198471
AUR62034874	276	103.86	0	0
AUR62044342	1470	1283.2	0	0
AUR62029132	2505	2318.2	200.955	1.22643
AUR62012692	660	473.817	5.06977	0.151381
AUR62031118	2055	1868.2	0	0
AUR62024491	1134	947.201	124.982	1.8668
AUR62003055	2760	2573.2	40.4217	0.222246
AUR62032506	1308	1121.2	581.69	7.34009
AUR62026202	783	596.639	61.9715	1.46952
AUR62023741	579	393.094	1.29938	0.0467664
AUR62038290	1086	899.201	0	0
AUR62042819	240	74.9706	0	0
AUR62017245	945	758.227	0	0
AUR62002471	312	135.134	0	0
AUR62024388	411	227.423	334	20.7781
AUR62010074	1713	1526.2	0	0
AUR62043374	1662	1475.2	21.7854	0.208933
AUR62013893	1116	929.201	0	0
AUR62044302	464	279.11	3	0.152068
AUR62021018	1329	1142.2	0	0
AUR62034616	639	452.832	0	0
AUR62020805	831	644.557	4.43458	0.0973385
AUR62036957	1077	890.201	0	0
AUR62007566	804	617.578	0	0
AUR62005878	1968	1781.2	0	0
AUR62004355	540	354.255	9	0.359435
AUR62012764	799	612.599	357.694	8.26094
AUR62001540	780	593.639	0	0
AUR62027044	591	405	0	0
AUR62040756	378	195.861	0.0574357	0.00414885
AUR62006850	636	449.832	0	0
AUR62028886	2196	2009.2	9.1439	0.0643875
AUR62019572	1566	1379.2	15	0.153871
AUR62033398	1329	1142.2	424.266	5.2552
AUR62012323	261	91.5063	876.623	135.536
AUR62013823	507	321.58	0	0
AUR62003652	1653	1466.2	4	0.0385976
AUR62006878	1911	1724.2	213	1.74777
AUR62014489	789	602.599	88.0932	2.06827
AUR62026271	1881	1694.2	178.101	1.48729
AUR62043103	1251	1064.2	0	0
AUR62040749	1263	1076.2	1224.43	16.0965
AUR62028087	273	101.274	0	0
AUR62030807	813	626.557	119.248	2.69267
AUR62003531	1420	1233.2	117.367	1.3465
AUR62029414	2694	2507.2	19.9361	0.112498
AUR62015181	2067	1880.2	54.0561	0.406756
AUR62004197	834	647.557	0	0
AUR62030552	1500	1313.2	0	0
AUR62014471	1989	1802.2	927.186	7.27876
AUR62015144	960	773.227	19.3548	0.354141
AUR62017741	918	731.277	1739.91	33.662
AUR62040489	792	605.599	0	0
AUR62027055	885	698.422	150.01	3.03875
AUR62043453	1803	1616.2	4	0.0350153
AUR62002633	816	629.557	6	0.134837
AUR62014081	1083	896.201	0	0
AUR62023262	564	378.133	157	5.8742
AUR62013498	2745	2558.2	71.2411	0.393994
AUR62011088	975	788.201	17.5878	0.315695
AUR62018253	960	773.227	0	0
AUR62036762	1263	1076.2	34	0.446971
AUR62035634	5433	5246.2	198.536	0.535413
AUR62017382	2019	1832.2	0	0
AUR62018355	1224	1037.2	19.1856	0.261702
AUR62001454	2109	1922.2	37.9064	0.279002
AUR62025694	2067	1880.2	0	0
AUR62039920	642	455.817	0	0
AUR62011723	789	602.599	1	0.0234782
AUR62033489	570	384.133	15.8115	0.582351
AUR62022422	1332	1145.2	0	0
AUR62004750	513	327.515	9	0.388781
AUR62036871	1167	980.201	127	1.83308
AUR62022447	543	357.243	1	0.0396032
AUR62011290	1878	1691.2	191.241	1.59985
AUR62030239	1584	1397.2	0	0
AUR62023592	2130	1943.2	0	0
AUR62022512	1707	1520.2	283.97	2.6428
AUR62018617	1047	860.201	40	0.657891
AUR62012336	489	303.705	28	1.30437
AUR62007315	300	124.498	22.1053	2.51205
AUR62029197	1833	1646.2	3	0.0257829
AUR62027124	618	431.876	0	0
AUR62041838	2541	2354.2	6	0.036058
AUR62034444	876	689.468	74.5916	1.53063
AUR62029420	2025	1838.2	156.139	1.20174
AUR62024982	2811	2624.2	32.7378	0.176501
AUR62041963	1643	1456.2	4.75985	0.0462451
AUR62035837	1005	818.201	1	0.0172915
AUR62008390	1341	1154.2	2	0.0245156
AUR62015288	4098	3911.2	223.866	0.809788
AUR62000971	567	381.133	278.878	10.3522
AUR62010447	504	318.612	4	0.17762
AUR62015579	1617	1430.2	922.459	9.12522
AUR62043872	1854	1667.2	0	0
AUR62025034	854	667.513	7.27444	0.154182
AUR62022533	792	605.599	0	0
AUR62009148	1257	1070.2	60.5945	0.801053
AUR62013035	2244	2057.2	76.2963	0.524712
AUR62034486	669	482.785	0	0
AUR62039774	1077	890.201	1	0.015893
AUR62012867	849	662.513	0	0
AUR62042129	726	539.716	0	0
AUR62007004	972	785.201	0	0
AUR62020847	1212	1025.2	6	0.0828011
AUR62019600	1509	1322.2	0	0
AUR62037238	2307	2120.2	13	0.0867481
AUR62025094	831	644.557	1.09068	0.0239402
AUR62007709	1428	1241.2	14.5725	0.166106
AUR62004088	879	692.468	66	1.34846
AUR62042949	1389	1202.2	0	0
AUR62010469	624	437.847	11.2192	0.36252
AUR62039108	1020	833.201	0	0
AUR62035091	1158	971.201	1	0.0145675
AUR62017843	999	812.201	8.4146	0.146576
AUR62018974	2925	2738.2	77.0423	0.398068
AUR62029900	861	674.513	0	0
AUR62016789	1818	1631.2	267.012	2.31589
AUR62005604	1386	1199.2	0	0
AUR62013923	363	181.914	0	0
AUR62018401	3561	3374.2	16	0.0670877
AUR62023763	1365	1178.2	9	0.108073
AUR62027100	1026	839.201	44.0142	0.742028
AUR62015251	555	369.17	0	0
AUR62004794	801	614.599	0	0
AUR62023329	1410	1223.2	20.3923	0.235864
AUR62031444	1494	1307.2	13	0.1407
AUR62007196	3351	3164.2	0	0
AUR62010974	468	283.007	65	3.24945
AUR62018412	765	578.697	1.03335	0.0252632
AUR62044462	828	641.557	0	0
AUR62040997	3267	3080.2	153.518	0.705137
AUR62016698	1356	1169.2	3520.74	42.6028
AUR62038137	1872	1685.2	0	0
AUR62032039	876	689.468	50.9378	1.04525
AUR62018784	255	86.7181	0	0
AUR62007758	1323	1136.2	9	0.112068
AUR62008942	900	713.422	0	0
AUR62042782	759	572.697	7	0.172929
AUR62040039	1485	1298.2	6.31579	0.0688303
AUR62005377	2019	1832.2	0	0
AUR62041035	1311	1124.2	131	1.64862
AUR62025711	600	413.932	0	0
AUR62016408	2229	2042.2	0	0
AUR62007724	753	566.697	0	0
AUR62001349	1077	890.201	0	0
AUR62017518	1338	1151.2	0	0
AUR62012713	1215	1028.2	42.0487	0.578587
AUR62021762	1599	1412.2	23.4128	0.234559
AUR62040019	288	114.108	0.509161	0.0631296
AUR62028873	1326	1139.2	7	0.0869343
AUR62024481	1356	1169.2	2	0.0242011
AUR62042114	306	129.805	69.8439	7.61255
AUR62023225	294	119.174	33.1097	3.93066
AUR62015638	1494	1307.2	0	0
AUR62036898	711	524.769	0	0
AUR62038045	1137	950.201	23.418	0.348681
AUR62040529	1119	932.201	108.82	1.65155
AUR62014516	882	695.468	3	0.0610292
AUR62028832	831	644.557	342.765	7.52366
AUR62008808	4176	3989.2	149.771	0.531174
AUR62014243	1812	1625.2	83.5893	0.727675
AUR62017656	864	677.491	0	0
AUR62031014	588	402.027	0	0
AUR62004988	228	66.21	0	0
AUR62039987	843	656.535	4	0.0861977
AUR62017461	2070	1883.2	0	0
AUR62024025	510	324.537	0	0
AUR62024159	3387	3200.2	420.696	1.85988
AUR62002577	264	93.9034	4.53333	0.683015
AUR62025165	549	363.195	477.892	18.6159
AUR62036036	2421	2234.2	4	0.0253298
AUR62040297	1278	1091.2	26.1897	0.339562
AUR62036442	438	253.784	20.5833	1.14748
AUR62036548	1047	860.201	72	1.1842
AUR62020340	2838	2651.2	2	0.0106729
AUR62032821	834	647.557	3.59264	0.0784928
AUR62005006	963	776.227	0	0
AUR62036676	423	239.172	0	0
AUR62012104	777	590.658	27.3333	0.654712
AUR62006583	375	193.032	29.0769	2.13114
AUR62033637	666	479.801	277.051	8.16944
AUR62003025	867	680.491	0	0
AUR62008085	2205	2018.2	0	0
AUR62036797	627	440.847	2	0.0641854
AUR62027007	1137	950.201	1.34595	0.0200404
AUR62015907	1344	1157.2	0	0
AUR62005912	2385	2198.2	49.341	0.317566
AUR62018264	1236	1049.2	15	0.202268
AUR62033060	1611	1424.2	139.097	1.38178
AUR62036457	1050	863.201	0	0
AUR62023543	285	111.573	76.8588	9.74608
AUR62002135	537	351.255	3	0.120835
AUR62014805	879	692.468	0	0
AUR62022578	1842	1655.2	114.82	0.981437
AUR62035662	1017	830.201	132.016	2.24977
AUR62009026	774	587.678	3	0.072223
AUR62023415	354	173.58	0	0
AUR62010501	1056	869.201	0	0
AUR62007220	771	584.678	18	0.435562
AUR62002509	972	785.201	0	0
AUR62035004	2013	1826.2	0	0
AUR62011256	3567	3380.2	22	0.0920818
AUR62012969	579	393.094	4	0.143965
AUR62026352	1203	1016.2	16	0.222758
AUR62019979	312	135.134	0	0
AUR62009317	468	283.007	386	19.2967
AUR62029078	1062	875.201	26.2312	0.424037
AUR62035184	1781	1594.2	141.893	1.25925
AUR62001049	1002	815.201	0	0
AUR62021504	734	547.716	2	0.0516617
AUR62028997	957	770.227	10	0.183685
AUR62021570	774	587.678	0	0
AUR62013170	792	605.599	78.5827	1.83584
AUR62038786	2331	2144.2	54.7043	0.360952
AUR62031783	1755	1568.2	110.318	0.99526
AUR62004840	1467	1280.2	46	0.508362
AUR62039334	444	259.603	0	0
AUR62026440	744	557.697	2.97038	0.0753541
AUR62000486	1584	1397.2	28.9688	0.293336
AUR62041759	1197	1010.2	13	0.182066
AUR62029039	465	280.082	0	0
AUR62016125	972	785.201	24	0.432438
AUR62030112	432	247.91	0	0
AUR62008934	1098	911.201	91.103	1.41453
AUR62018852	1227	1040.2	0	0
AUR62008332	1044	857.201	0	0
AUR62013331	1413	1226.2	26.8592	0.309903
AUR62002516	912	725.326	0	0
AUR62038661	384	201.539	106	7.44117
AUR62038297	309	132.456	138.735	14.8187
AUR62021609	1683	1496.2	36.9856	0.349733
AUR62003767	1536	1349.2	731.75	7.67325
AUR62013464	1086	899.201	6	0.0944035
AUR62017531	564	378.133	3	0.112246
AUR62039291	336	156.917	98	8.8359
AUR62026226	1599	1412.2	0	0
AUR62038383	534	348.29	0	0
AUR62017847	2190	2003.2	37.7466	0.266592
AUR62025494	1128	941.201	60.7542	0.913245
AUR62043974	1284	1097.2	0	0
AUR62030505	888	701.422	0	0
AUR62021672	1419	1232.2	747.677	8.58472
AUR62014826	939	752.227	152.78	2.8735
AUR62025793	1680	1493.2	5.9218	0.0561085
AUR62027048	339	159.683	59	5.22743
AUR62004900	1380	1193.2	42.8421	0.507985
AUR62010471	1917	1730.2	7.41176	0.0606064
AUR62029249	1059	872.201	0	0
AUR62003908	342	162.489	0	0
AUR62007714	5235	5048.2	28.9118	0.0810275
AUR62013554	534	348.29	2	0.0812425
AUR62032547	777	590.658	88.7228	2.12516
AUR62008319	2124	1937.2	0	0
AUR62023212	309	132.456	294.12	31.4157
AUR62014783	1110	923.201	18	0.275848
AUR62000040	1017	830.201	0	0
AUR62032603	318	140.487	1	0.100707
AUR62017610	480	294.815	3	0.143968
AUR62031098	264	93.9034	17.7209	2.66992
AUR62039744	3399	3212.2	171.577	0.755701
AUR62004173	1836	1649.2	0	0
AUR62023307	546	360.219	133.868	5.25782
AUR62030425	1107	920.201	0	0
AUR62035801	2199	2012.2	39.572	0.278234
AUR62029567	699	512.769	0	0
AUR62034443	2514	2327.2	111	0.674812
AUR62029717	717	530.751	0	0
AUR62010672	1326	1139.2	0	0
AUR62020370	2670	2483.2	0	0
AUR62035923	1554	1367.2	0	0
AUR62034900	657	470.817	0	0
AUR62003171	495	309.654	682.997	31.2059
AUR62033841	639	452.832	20.226	0.631927
AUR62040325	666	479.801	41.1295	1.21279
AUR62030611	837	650.557	3	0.0652423
AUR62010911	1053	866.201	51.3788	0.839187
AUR62009593	1197	1010.2	41	0.574209
AUR62021993	411	227.423	0	0
AUR62039962	609	422.918	58.6667	1.96259
AUR62041559	627	440.847	0	0
AUR62011932	420	236.228	0	0
AUR62029643	1470	1283.2	21	0.231536
AUR62034368	849	662.513	1	0.021355
AUR62000607	525	339.415	10.2662	0.427929
AUR62015478	1911	1724.2	85.9339	0.705131
AUR62014784	2487	2300.2	35.154	0.216224
AUR62005545	738	551.697	3	0.0769333
AUR62013708	1101	914.201	0	0
AUR62029963	2145	1958.2	3	0.0216749
AUR62005189	669	482.785	11	0.322354
AUR62010687	1782	1595.2	3.05432	0.027089
AUR62013751	390	207.29	0	0
AUR62009849	258	89.0422	98	15.5713
AUR62026901	714	527.751	35.4408	0.950097
AUR62019947	267	96.3275	48.4898	7.12187
AUR62026418	1002	815.201	0	0
AUR62012028	267	96.3275	4	0.587494
AUR62014161	2673	2486.2	0	0
AUR62029319	3537	3350.2	2.78995	0.011782
AUR62015286	459	274.212	92	4.74673
AUR62034994	1394	1207.2	5	0.0585982
AUR62011076	762	575.697	59.3092	1.45754
AUR62010709	534	348.29	26.5494	1.07847
AUR62024460	888	701.422	5.8742	0.118485
AUR62010937	1374	1187.2	0	0
AUR62023519	4428	4241.2	26	0.0867318
AUR62017272	1716	1529.2	0	0
AUR62005113	666	479.801	27	0.796153
AUR62007998	1218	1031.2	9	0.123479
AUR62013727	564	378.133	0	0
AUR62006802	3042	2855.2	7	0.0346861
AUR62025319	1527	1340.2	2	0.0211132
AUR62008145	1062	875.201	131.417	2.1244
AUR62006117	2166	1979.2	0	0
AUR62006755	3060	2873.2	75.1042	0.369821
AUR62043350	881	694.468	2	0.0407447
AUR62012669	1434	1247.2	4	0.0453751
AUR62033445	897	710.422	0	0
AUR62020315	870	683.491	0	0
AUR62038605	4671	4484.2	57.5048	0.181431
AUR62002834	2013	1826.2	0	0
AUR62043294	249	82.01	0	0
AUR62004323	1962	1775.2	63	0.502096
AUR62001620	1068	881.201	36.8429	0.591524
AUR62000911	720	533.716	0	0
AUR62044328	1344	1157.2	0	0
AUR62041351	2283	2096.2	82	0.553445
AUR62025311	5667	5480.2	186.533	0.481564
AUR62013541	1041	854.201	0	0
AUR62044123	1488	1301.2	0	0
AUR62026143	696	509.769	884.395	24.5452
AUR62001381	372	190.227	44	3.27246
AUR62009557	2064	1877.2	310.042	2.3367
AUR62023135	378	195.861	113	8.16252
AUR62025175	1848	1661.2	39.6	0.337261
AUR62011113	1131	944.201	36.717	0.55017
AUR62008070	600	413.932	111	3.79391
AUR62002214	1605	1418.2	1	0.00997599
AUR62041298	4847	4660.2	0	0
AUR62014511	294	119.174	24	2.8492
AUR62024249	1212	1025.2	1	0.0138002
AUR62005756	852	665.513	45.2507	0.961971
AUR62009167	636	449.832	69.7425	2.19352
AUR62041503	3069	2882.2	74.6539	0.366456
AUR62037107	2724	2537.2	0	0
AUR62004043	969	782.201	6	0.108524
AUR62041321	588	402.027	0	0
AUR62008587	324	145.986	2.53846	0.24601
AUR62017423	810	623.578	7.42896	0.168551
AUR62022674	618	431.876	19.5097	0.639124
AUR62002733	582	396.094	6.6	0.235743
AUR62042505	240	74.9706	4	0.754854
AUR62003934	978	791.201	0	0
AUR62028524	336	156.917	25	2.25405
AUR62005698	738	551.697	8	0.205155
AUR62006965	1542	1355.2	5	0.0521987
AUR62013222	1281	1094.2	159.712	2.06507
AUR62007699	495	309.654	4.47038	0.20425
AUR62023550	1707	1520.2	29.2727	0.272431
AUR62043275	597	410.946	0	0
AUR62008830	429	244.985	43.9556	2.53845
AUR62021333	906	719.374	110.971	2.18248
AUR62020746	1761	1574.2	0	0
AUR62008425	1353	1166.2	246.457	2.98993
AUR62025450	1779	1592.2	6	0.0533147
AUR62018564	1482	1295.2	87	0.950333
AUR62035387	1812	1625.2	142.246	1.2383
AUR62026213	558	372.158	0	0
AUR62025621	648	461.817	1	0.0306354
AUR62030290	393	210.149	12	0.80788
AUR62035587	1989	1802.2	41	0.321865
AUR62024090	1446	1259.2	89.9091	1.01019
AUR62032647	1209	1022.2	232.785	3.2219
AUR62018376	2346	2159.2	29.3041	0.192013
AUR62022985	816	629.557	0	0
AUR62038669	2082	1895.2	0	0
AUR62043844	1062	875.201	2	0.0323308
AUR62041550	2136	1949.2	200.755	1.45714
AUR62010640	2073	1886.2	42.1888	0.316448
AUR62007849	2967	2780.2	38.4725	0.19578
AUR62040981	2508	2321.2	22.1158	0.134798
AUR62021330	2199	2012.2	19	0.133591
AUR62020843	1551	1364.2	0	0
AUR62005303	1485	1298.2	0	0
AUR62003137	1689	1502.2	568.382	5.35311
AUR62015589	696	509.769	177.081	4.91465
AUR62013281	717	530.751	72.7412	1.93902
AUR62004066	1116	929.201	137.965	2.10064
AUR62011265	1440	1253.2	178.945	2.02019
AUR62000529	2490	2303.2	48.3654	0.297096
AUR62041845	2097	1910.2	104	0.770279
AUR62023919	3630	3443.2	8.25658	0.0339259
AUR62013307	2559	2372.2	327.234	1.95164
AUR62041501	2157	1970.2	150.815	1.083
AUR62007915	1719	1532.2	29.9653	0.276692
AUR62038775	723	536.716	0	0
AUR62019746	1794	1607.2	0	0
AUR62001629	1563	1376.2	106.903	1.09901
AUR62009690	777	590.658	3	0.0718586
AUR62003601	1290	1103.2	46.4343	0.595494
AUR62038205	2085	1898.2	0	0
AUR62006979	534	348.29	0	0
AUR62026367	1341	1154.2	54.4219	0.667093
AUR62012402	3561	3374.2	20.836	0.0873649
AUR62004641	402	218.752	336.668	21.7743
AUR62007670	1038	851.201	2	0.0332423
AUR62014235	666	479.801	12.5641	0.37048
AUR62016380	2208	2021.2	342.457	2.39712
AUR62039365	2025	1838.2	8	0.0615731
AUR62029653	1701	1514.2	0	0
AUR62002843	1167	980.201	86.7013	1.25142
AUR62030127	918	731.277	0	0
AUR62022771	1326	1139.2	1	0.0124192
AUR62029408	1290	1103.2	0	0
AUR62038954	687	500.769	0	0
AUR62018953	2889	2702.2	55.1915	0.288967
AUR62042395	1695	1508.2	0	0
AUR62024675	387	204.415	68.8306	4.76389
AUR62038930	2448	2261.2	64.6738	0.404653
AUR62031326	948	761.227	20.7625	0.385886
AUR62014116	951	764.227	0	0
AUR62008071	891	704.422	0	0
AUR62005477	441	256.733	0	0
AUR62035396	2187	2000.2	7.35854	0.0520489
AUR62004668	1359	1172.2	160.754	1.94023
AUR62025619	4899	4712.2	104	0.312251
AUR62008406	699	512.769	7	0.193139
AUR62027136	969	782.201	3.99617	0.0722801
AUR62013337	1317	1130.2	287.328	3.5968
AUR62038886	1422	1235.2	63.8532	0.731373
AUR62037207	2058	1871.2	1096.43	8.29003
AUR62019667	954	767.227	6	0.110642
AUR62017909	1893	1706.2	0	0
AUR62043206	498	312.644	0	0
AUR62032896	3051	2864.2	7	0.0345771
AUR62029882	750	563.697	1	0.0250985
AUR62034633	1503	1316.2	2	0.0214982
AUR62031217	546	360.219	0	0
AUR62031322	813	626.557	0	0
AUR62034770	909	722.374	16.4103	0.321401
AUR62026151	2067	1880.2	2	0.0150494
AUR62013121	492	306.664	15	0.692025
AUR62033878	960	773.227	2	0.0365946
AUR62023091	2301	2114.2	2	0.0133837
AUR62038475	1098	911.201	44	0.683175
AUR62000788	1554	1367.2	3	0.0310443
AUR62043225	1074	887.201	126.626	2.01927
AUR62019732	1383	1196.2	0	0
AUR62014671	2208	2021.2	4	0.0279991
AUR62000221	5472	5285.2	62.5749	0.167507
AUR62010751	1755	1568.2	0	0
AUR62009367	632	445.832	196.669	6.24107
AUR62009122	1035	848.201	94	1.56792
AUR62009057	2502	2315.2	4	0.0244436
AUR62023259	1032	845.201	72.6604	1.21627
AUR62018851	2676	2489.2	46	0.261452
AUR62000191	1908	1721.2	29	0.238375
AUR62015532	2595	2408.2	94.6317	0.555953
AUR62033070	1026	839.201	10.4982	0.176987
AUR62044223	2139	1952.2	0	0
AUR62025028	1863	1676.2	11.2791	0.0952009
AUR62018097	1479	1292.2	13	0.142333
AUR62021748	1621	1434.2	232.587	2.2944
AUR62005106	903	716.422	0	0
AUR62006230	1077	890.201	0	0
AUR62041551	252	84.3435	0	0
AUR62042946	1857	1670.2	84.5026	0.715805
AUR62030633	1728	1541.2	0	0
AUR62023193	579	393.094	0	0
AUR62028172	1458	1271.2	81	0.901497
AUR62019637	1062	875.201	28.7266	0.464376
AUR62026579	1293	1106.2	17	0.217425
AUR62041854	447	262.542	2	0.107777
AUR62001693	537	351.255	33.4173	1.34599
AUR62030173	1479	1292.2	5.26316	0.0576249
AUR62034567	1467	1280.2	84.7812	0.936948
AUR62004549	339	159.683	48	4.25282
AUR62011740	798	611.599	0	0
AUR62043480	1050	863.201	152.666	2.50222
AUR62042483	1422	1235.2	3	0.0343619
AUR62012233	792	605.599	298.278	6.96836
AUR62010313	1368	1181.2	9.42876	0.112934
AUR62026760	573	387.107	0	0
