target_id	length	eff_length	Cb_4	Cb_4_tpm
AUR62025684	723	539.811	0	0
AUR62043797	1152	968.64	474.221	7.50516
AUR62042282	840	656.714	0	0
AUR62011512	7014	6830.64	222.784	0.499994
AUR62001777	2067	1883.64	0	0
AUR62016609	1218	1034.64	0	0
AUR62023731	846	662.714	153.391	3.54827
AUR62021591	642	458.862	24.3767	0.814394
AUR62024852	753	569.774	23	0.618823
AUR62044235	1536	1352.64	0	0
AUR62026300	1170	986.64	7	0.108763
AUR62043473_AUR62036476	1716	1532.64	0	0
AUR62043110	1383	1199.64	0	0
AUR62014166	894	710.691	0	0
AUR62030320	492	309.252	2	0.0991423
AUR62025220	627	443.892	0	0
AUR62032462	1407	1223.64	0	0
AUR62014870	603	419.907	2	0.0730161
AUR62029102	2058	1874.64	40.32	0.329719
AUR62001759	888	704.691	22.7857	0.495685
AUR62000629	2577	2393.64	10.2125	0.0654059
AUR62026230	1014	830.64	14.8461	0.273993
AUR62033453	276	104.752	0	0
AUR62002931	2301	2117.64	47.5269	0.344056
AUR62019162	1254	1070.64	120.509	1.72551
AUR62001350	1131	947.64	10	0.16177
AUR62040195	702	518.845	70	2.06824
AUR62019607	1389	1205.64	0	0
AUR62035997	1449	1265.64	0	0
AUR62003626	1038	854.64	94.7271	1.69915
AUR62005946	279	107.304	3.26568	0.46655
AUR62015430	222	62.3622	0	0
AUR62042917	2295	2111.64	65.2088	0.4734
AUR62036207	990	806.64	0	0
AUR62027138	1767	1583.64	15.1721	0.146869
AUR62031904	3459	3275.64	0	0
AUR62033731	1365	1181.64	58.3512	0.757018
AUR62038139	723	539.811	64.5352	1.83272
AUR62025661	1212	1028.64	59.2036	0.88232
AUR62041255	3039	2855.64	1356.83	7.2839
AUR62001969	3102	2918.64	0	0
AUR62038542	840	656.714	5	0.116717
AUR62024366	1581	1397.64	0	0
AUR62016574	969	785.666	0	0
AUR62021998	300	125.732	29	3.53586
AUR62010282	1101	917.64	0	0
AUR62018535	3060	2876.64	65.1012	0.346932
AUR62028304	567	383.96	29.7342	1.18717
AUR62008946	1245	1061.64	25.1097	0.362582
AUR62011488	1254	1070.64	0	0
AUR62036779	933	749.666	0	0
AUR62037606	531	348.068	17.1943	0.757289
AUR62007981	2043	1859.64	0	0
AUR62019076	3567	3383.64	2	0.00906123
AUR62035655	2802	2618.64	42	0.245875
AUR62020995	2010	1826.64	235.996	1.98059
AUR62001954	378	197.9	0	0
AUR62027537	387	206.505	0	0
AUR62039996	1335	1151.64	175.161	2.33165
AUR62012326	576	392.947	697.703	27.2194
AUR62017496	495	312.231	9	0.441884
AUR62040381	1335	1151.64	91.1668	1.21356
AUR62044572	1230	1046.64	3.28541	0.0481209
AUR62014067	1749	1565.64	2	0.019583
AUR62009936	891	707.691	691.349	14.976
AUR62034922	1623	1439.64	0	0
AUR62025324	855	671.714	176.086	4.01867
AUR62038698	2331	2147.64	130.843	0.933968
AUR62028826	636	452.877	51	1.72636
AUR62014901	654	470.862	0	0
AUR62038539	2664	2480.64	77.4543	0.478655
AUR62008997	501	318.189	117	5.63692
AUR62043419	177	34.7808	0	0
AUR62018544	276	104.752	85	12.4394
AUR62044505	639	455.877	0	0
AUR62014363	1773	1589.64	69	0.665414
AUR62000974	1197	1013.64	112.306	1.69848
AUR62009355	717	533.811	0	0
AUR62023038	3942	3758.64	0	0
AUR62039155	936	752.666	0	0
AUR62024521	600	416.907	15	0.551561
AUR62019959	1041	857.64	2	0.0357492
AUR62041014	405	223.915	5	0.342317
AUR62008740	498	315.21	0	0
AUR62034872	615	431.907	0	0
AUR62009310	1725	1541.64	29.7445	0.295778
AUR62023500	1203	1019.64	8.18945	0.123126
AUR62000957	534	351.056	2	0.0873363
AUR62012426	594	410.907	257.661	9.61274
AUR62043037	270	99.7222	0	0
AUR62028211	1491	1307.64	125.817	1.475
AUR62028789	792	608.736	203.859	5.13384
AUR62011081	327	149.978	0	0
AUR62027538	750	566.774	17	0.459812
AUR62015202	603	419.907	0	0
AUR62035287	1350	1166.64	0	0
AUR62027542	1092	908.64	12	0.202456
AUR62042263	2391	2207.64	111	0.77079
AUR62022868	2298	2114.64	0	0
AUR62043536	864	680.714	18.9298	0.426308
AUR62007190	2151	1967.64	5.35714	0.0417378
AUR62036066	564	380.96	0	0
AUR62026833	450	267.784	3	0.171743
AUR62011386	1038	854.64	0	0
AUR62019589	1062	878.64	5	0.087237
AUR62025358	1530	1346.64	133.762	1.52273
AUR62033232	2445	2261.64	91.1335	0.617726
AUR62029923	1158	974.64	0	0
AUR62028584	3108	2924.64	160.061	0.838984
AUR62030475	957	773.666	71.6551	1.41983
AUR62034713	321	144.524	0	0
AUR62039212	3774	3590.64	40.5562	0.173152
AUR62030780	981	797.64	31.1954	0.599549
AUR62013107	1479	1295.64	167	1.97594
AUR62028892	4449	4265.64	507.483	1.8238
AUR62011691	2289	2105.64	33.956	0.247214
AUR62033491	924	740.691	79.7957	1.65152
AUR62013169	1548	1364.64	114.404	1.28518
AUR62044162	1704	1520.64	0	0
AUR62037949	1110	926.64	10705.4	177.105
AUR62028369	564	380.96	0	0
AUR62016801	357	177.853	12.5714	1.08359
AUR62003561	459	276.621	398	22.0567
AUR62021403	1608	1424.64	19.894	0.214072
AUR62012258	1020	836.64	102.234	1.87325
AUR62017873	1584	1400.64	70.7329	0.774171
AUR62032233	1008	824.64	5.11838	0.0951502
AUR62016412	216	58.1584	0	0
AUR62027928	1128	944.64	534.102	8.66762
AUR62007914	1230	1046.64	41.9523	0.614469
AUR62009634	516	333.113	0	0
AUR62040337	378	197.9	0	0
AUR62005158	2739	2555.64	24.8649	0.149152
AUR62040167	1494	1310.64	0	0
AUR62023881	1449	1265.64	0	0
AUR62040812	706	522.811	0	0
AUR62021037	594	410.907	0	0
AUR62029850	1353	1169.64	78.1355	1.02409
AUR62029953	381	200.766	25.1203	1.91812
AUR62019368	960	776.666	1	0.0197382
AUR62026375	918	734.691	0	0
AUR62038423	1053	869.64	0	0
AUR62013300	2199	2015.64	117.146	0.890952
AUR62026404	3168	2984.64	115.705	0.594293
AUR62035031	1605	1421.64	0	0
AUR62014297	846	662.714	0	0
AUR62012618	1335	1151.64	15	0.199671
AUR62040359	261	92.3496	75.9661	12.6103
AUR62021085	1122	938.64	8	0.130657
AUR62039560	2190	2006.64	429.208	3.27899
AUR62005589_AUR62005590	387	206.505	1	0.0742354
AUR62016046	1815	1631.64	2	0.0187909
AUR62025769	756	572.774	116.692	3.1232
AUR62015810	2073	1889.64	113.95	0.924434
AUR62032219	822	638.736	0	0
AUR62044695_AUR62043101	423	241.411	0	0
AUR62030553	3729	3545.64	1	0.00432361
AUR62016810	1212	1028.64	302.56	4.5091
AUR62006206	429	247.231	0	0
AUR62026872	1023	839.64	86.963	1.58775
AUR62003973	408	226.794	8	0.540754
AUR62036317	765	581.736	0	0
AUR62012458	684	500.845	43.2432	1.3236
AUR62030958	574	390.947	1	0.0392124
AUR62024181	1683	1499.64	3	0.0306673
AUR62040482	2991	2807.64	32.1486	0.175534
AUR62034449	378	197.9	782	60.5763
AUR62021447	1074	890.64	801.159	13.7898
AUR62001830	447	264.828	4.08268	0.236332
AUR62021352	498	315.21	0	0
AUR62022067	837	653.714	1.32235	0.0310099
AUR62022311	1530	1346.64	4.24333	0.0483055
AUR62022033	426	244.338	60	3.76445
AUR62009366	762	578.736	321	8.50288
AUR62043737	609	425.907	0	0
AUR62037650	1032	848.64	46	0.830952
AUR62024024	294	120.403	0	0
AUR62042389	1092	908.64	0	0
AUR62002217	2070	1886.64	0	0
AUR62000312	315	139.14	151.592	16.7019
AUR62029947	2310	2126.64	0	0
AUR62005482	270	99.7222	0	0
AUR62000616	1125	941.64	62	1.00937
AUR62036858	1344	1160.64	0	0
AUR62037244	402	220.982	70.2414	4.87279
AUR62039816	1350	1166.64	2.15305	0.0282917
AUR62012782	768	584.736	16.5075	0.432775
AUR62043567	1353	1169.64	0	0
AUR62029921	1440	1256.64	0	0
AUR62038422	282	109.925	0	0
AUR62018320	147	21.6629	2	1.41532
AUR62027982	1878	1694.64	8	0.0723692
AUR62014816	639	455.877	2	0.0672549
AUR62005028	3606	3422.64	102.699	0.459989
AUR62005410	1068	884.64	44	0.762479
AUR62039352	783	599.736	0	0
AUR62024338	2370	2186.64	6	0.0420645
AUR62028914	2670	2486.64	336.376	2.07374
AUR62006234	1032	848.64	0	0
AUR62006482	429	247.231	25.0787	1.55504
AUR62033536	3747	3563.64	3.53653	0.0152134
AUR62038616	402	220.982	1	0.0693721
AUR62005500	1983	1799.64	15.7831	0.134446
AUR62023604	1188	1004.64	51.7282	0.789329
AUR62035151	2316	2132.64	219.826	1.58017
AUR62009785	1593	1409.64	14	0.152251
AUR62012208	1374	1190.64	3	0.0386262
AUR62037922	3549	3365.64	103.148	0.469824
AUR62024270	1206	1022.64	0	0
AUR62001894	1248	1064.64	11.0246	0.158746
AUR62020491	2340	2156.64	0	0
AUR62005286	1296	1112.64	193.628	2.66782
AUR62005012	1815	1631.64	427.516	4.0167
AUR62005072	426	244.338	63.3091	3.97206
AUR62015232_AUR62015234	1137	953.64	27.1856	0.437014
AUR62017469	1605	1421.64	32.9693	0.355518
AUR62041668	1306	1122.64	1	0.0136553
AUR62006980	879	695.691	0	0
AUR62041673	720	536.811	214.391	6.12248
AUR62006974	1588	1404.64	8	0.0873105
AUR62030175	699	515.845	26.3742	0.783794
AUR62035056	2064	1880.64	4	0.0326059
AUR62004288	609	425.907	7	0.251956
AUR62020618	1371	1187.64	100.855	1.30183
AUR62010133	954	770.666	66	1.31286
AUR62005318	450	267.784	85	4.86604
AUR62013759	1023	839.64	140.905	2.57261
AUR62002374	2223	2039.64	6.37782	0.0479358
AUR62040000	2340	2156.64	10.583	0.0752267
AUR62002337	417	235.531	8	0.520695
AUR62022679	189	41.1252	127.734	47.6144
AUR62040886	1343	1159.64	0	0
AUR62041459	2634	2450.64	176.447	1.10376
AUR62013075	987	803.64	0	0
AUR62019989	462	279.574	1	0.0548333
AUR62044746	935	751.666	1	0.0203947
AUR62042586	936	752.666	278	5.66218
AUR62043854	771	587.736	0	0
AUR62012739	1389	1205.64	16	0.203444
AUR62016592	591	407.907	415.896	15.6302
AUR62013815	1036	852.64	0	0
AUR62003038	2223	2039.64	40	0.300641
AUR62023716	648	464.862	7	0.230842
AUR62005981	1005	821.64	0	0
AUR62041426	879	695.691	0	0
AUR62028339	1545	1361.64	9	0.101326
AUR62002687	756	572.774	10	0.267644
AUR62033807	3228	3044.64	64.2755	0.323632
AUR62019030	1401	1217.64	23	0.289568
AUR62005247	246	80.3992	0	0
AUR62030098	1134	950.64	0	0
AUR62038372	1152	968.64	0	0
AUR62010151	1608	1424.64	20.8539	0.2244
AUR62027658	963	779.666	1.66952	0.0328264
AUR62017126	669	485.862	15.8351	0.499632
AUR62044469	1605	1421.64	28	0.301933
AUR62009164	1608	1424.64	13.2746	0.142842
AUR62027000	1161	977.64	4.14628	0.0650161
AUR62039922	3072	2888.64	1	0.00530699
AUR62009966	402	220.982	0	0
AUR62005140	696	512.845	12	0.358704
AUR62032876	417	235.531	261.821	17.0411
AUR62021286	1107	923.64	0	0
AUR62006627	6803	6619.64	36.8028	0.0852291
AUR62008754	1047	863.64	1	0.0177504
AUR62044347	845	661.714	0	0
AUR62022522	1182	998.64	10	0.153509
AUR62015659	381	200.766	0	0
AUR62038744	1473	1289.64	67.1777	0.798543
AUR62023273	1434	1250.64	117.076	1.43508
AUR62036936	1614	1430.64	0	0
AUR62006765	390	209.393	0	0
AUR62031057	639	455.877	5	0.168137
AUR62007602	1103	919.64	0	0
AUR62030813	2541	2357.64	78.5271	0.510603
AUR62039017	1710	1526.64	81.3402	0.81679
AUR62025746	1086	902.64	42.8709	0.728098
AUR62029920	1671	1487.64	1.04126	0.0107301
AUR62007304	924	740.691	9.11756	0.188705
AUR62009505	1077	893.64	45.5666	0.781674
AUR62029668	720	536.811	2.5	0.0713937
AUR62025275	171	31.6567	13	6.29533
AUR62018272	2301	2117.64	0	0
AUR62007807	873	689.714	0	0
AUR62012373	1032	848.64	81.7195	1.4762
AUR62016553	360	180.756	1	0.0848102
AUR62038850	723	539.811	0	0
AUR62007268	1446	1262.64	3	0.0364236
AUR62025153	1293	1109.64	7.77746	0.107448
AUR62031367	528	345.079	257.549	11.4415
AUR62033331	1692	1508.64	7.21363	0.073301
AUR62032840	1347	1163.64	125.804	1.65736
AUR62004074	960	776.666	70.5698	1.39292
AUR62013562	537	354.056	0	0
AUR62005342	1140	956.64	0	0
AUR62028420	1164	980.64	4	0.0625305
AUR62040767	726	542.811	40.2856	1.13774
AUR62029648	1542	1358.64	0	0
AUR62027449	1107	923.64	71.1667	1.18118
AUR62004725	639	455.877	322.699	10.8515
AUR62013974	1029	845.64	64	1.16021
AUR62002140	1251	1067.64	15	0.215381
AUR62033482	576	392.947	10	0.390128
AUR62038402	696	512.845	0	0
AUR62010701	1326	1142.64	45.4519	0.609796
AUR62004455	2052	1868.64	53.4545	0.438531
AUR62024782	3372	3188.64	80.1429	0.385302
AUR62019427	1332	1148.64	0	0
AUR62005584	2106	1922.64	22.1376	0.176512
AUR62044465	402	220.982	0	0
AUR62041918	684	500.845	0	0
AUR62018610	1221	1037.64	13334.6	197.004
AUR62028965	621	437.892	0	0
AUR62018175	3822	3638.64	15	0.0631966
AUR62024967	540	357.032	0	0
AUR62042309	1677	1493.64	5	0.0513175
AUR62028518	1647	1463.64	407.009	4.26296
AUR62039220	1974	1790.64	19	0.162662
AUR62030403	297	123.036	21	2.61654
AUR62010841	309	133.754	0	0
AUR62009766	1020	836.64	211.024	3.86665
AUR62036219	360	180.756	3	0.254431
AUR62026518	1344	1160.64	61	0.805701
AUR62038626	522	339.091	0	0
AUR62035877	1485	1301.64	0	0
AUR62019061	1746	1562.64	8	0.0784825
AUR62002711	3021	2837.64	55.478	0.299713
AUR62009437	1284	1100.64	4	0.055713
AUR62023859	732	548.793	779.678	21.7795
AUR62036994	951	767.666	2	0.0399392
AUR62004638	1347	1163.64	77.3636	1.0192
AUR62015596	1434	1250.64	2	0.0245154
AUR62012494	852	668.714	1.10935	0.0254313
AUR62013990	264	94.8073	1	0.161696
AUR62010938	885	701.691	0.5	0.0109236
AUR62040280	558	374.96	29	1.18565
AUR62043329	1020	836.64	9	0.164909
AUR62005967	2490	2306.64	117.975	0.784067
AUR62003189	2043	1859.64	52	0.428663
AUR62019777	1149	965.64	84.1397	1.33576
AUR62001720	474	291.423	75.2456	3.95822
AUR62033866	1110	926.64	0	0
AUR62023922	555	371.972	0	0
AUR62025702	1002	818.64	3	0.0561785
AUR62043232	285	112.573	0	0
AUR62026306	450	267.784	1	0.0572476
AUR62022088	2052	1868.64	14.8462	0.121795
AUR62032635	585	401.934	0	0
AUR62017256	3549	3365.64	199.183	0.907249
AUR62019679	822	638.736	0	0
AUR62014716	1749	1565.64	40.8447	0.399931
AUR62043878	1212	1028.64	6.8615	0.102258
AUR62030680	2316	2132.64	5.08528	0.0365543
AUR62015156	747	563.774	2	0.0543834
AUR62044471	528	345.079	51.5364	2.28948
AUR62012089	336	158.204	0	0
AUR62035654	2787	2603.64	25	0.147198
AUR62024117	783	599.736	59	1.50811
AUR62014884	1767	1583.64	269.572	2.60951
AUR62032312	681	497.845	44.5937	1.37316
AUR62015476	2277	2093.64	262.206	1.91991
AUR62029893	1275	1091.64	17.5049	0.245823
AUR62027722	1206	1022.64	48	0.719548
AUR62015569	1389	1205.64	0	0
AUR62002212	1179	995.64	66.1456	1.01845
AUR62035965	3552	3368.64	140.527	0.639507
AUR62037974	360	180.756	0	0
AUR62037705	1662	1478.64	96.3898	0.999333
AUR62002344	225	64.581	0	0
AUR62022091	2247	2063.64	30.5137	0.226675
AUR62001235	1260	1076.64	0	0
AUR62043424_AUR62043818	645	461.862	48.7377	1.61769
AUR62021311	2874	2690.64	8.83549	0.0503404
AUR62035726	2652	2468.64	30	0.186297
AUR62013362	5466	5282.64	136.338	0.395647
AUR62020472	519	336.091	0	0
AUR62019307	507	324.157	118.864	5.62128
AUR62020145	4953	4769.64	2483	7.98055
AUR62023813	261	92.3496	0	0
AUR62043688	750	566.774	0	0
AUR62016990	747	563.774	136.859	3.72142
AUR62025824	837	653.714	5	0.117253
AUR62039087	477	294.393	0	0
AUR62042721	1050	866.64	20.6452	0.365192
AUR62042771	495	312.231	1	0.0490982
AUR62031587	4269	4085.64	78.5269	0.294646
AUR62030758	1017	833.64	30.23	0.555906
AUR62008148	1521	1337.64	51.2768	0.587656
AUR62041344	423	241.411	0	0
AUR62035453	684	500.845	0	0
AUR62010260	1452	1268.64	49	0.592106
AUR62014323	1485	1301.64	1272.23	14.9835
AUR62026619	2427	2243.64	548.115	3.74507
AUR62008718	1632	1448.64	277.778	2.93953
AUR62038807	471	288.432	7.42147	0.394446
AUR62008646	744	560.774	0	0
AUR62023666	921	737.691	13.1541	0.273355
AUR62042444	2475	2291.64	28.0592	0.187702
AUR62000983	903	719.691	46	0.979836
AUR62003307	948	764.666	194.423	3.89779
AUR62040473	2055	1871.64	0	0
AUR62019254	1098	914.64	14.5	0.24303
AUR62020583	2319	2135.64	28.2408	0.202717
AUR62038556	276	104.752	6.16155	0.901717
AUR62010379	957	773.666	24.9476	0.49433
AUR62025042	1125	941.64	39.6682	0.645801
AUR62006035	1626	1442.64	38.7725	0.412009
AUR62033684	1272	1088.64	14.3735	0.202405
AUR62032320	273	102.209	78.4393	11.7648
AUR62009603	1428	1244.64	79	0.973027
AUR62042534	2770	2586.64	179.896	1.06617
AUR62004411	717	533.811	1	0.028718
AUR62004542	1875	1691.64	62.2879	0.564466
AUR62026792	639	455.877	0	0
AUR62008104	663	479.862	0	0
AUR62027145	1092	908.64	0	0
AUR62015653	1548	1364.64	0	0
AUR62034851	1905	1721.64	0	0
AUR62009459	3093	2909.64	204.23	1.07602
AUR62039761	825	641.736	43.9375	1.04959
AUR62025900	1176	992.64	89.1959	1.37751
AUR62037365	561	377.96	0	0
AUR62020487	1446	1262.64	0	0
AUR62020245	1479	1295.64	85.9347	1.01678
AUR62022132	1374	1190.64	4	0.0515016
AUR62033391	1950	1766.64	174	1.50988
AUR62023013	1406	1222.64	31.5523	0.395616
AUR62029315	1296	1112.64	114.279	1.57454
AUR62026453	969	785.666	0	0
AUR62025783	1359	1175.64	3526.35	45.9826
AUR62027332	1446	1262.64	11.6786	0.141792
AUR62017276	306	131.052	0	0
AUR62031863	1071	887.64	0	0
AUR62013571	795	611.736	7.88732	0.197655
AUR62000980	318	141.845	0	0
AUR62039232	516	333.113	0	0
AUR62032879	1578	1394.64	2	0.0219841
AUR62043539	597	413.907	0	0
AUR62008363	1275	1091.64	1	0.0140431
AUR62016526	1251	1067.64	102.83	1.47651
AUR62016418	1308	1124.64	110.504	1.50629
AUR62043015	627	443.892	0	0
AUR62027496	1221	1037.64	0	0
AUR62009250	621	437.892	0	0
AUR62003054	744	560.774	52.7895	1.44311
AUR62015380	1146	962.64	20	0.318499
AUR62002389	639	455.877	10.0737	0.338753
AUR62024029	399	218.078	0	0
AUR62000660	1446	1262.64	93.2353	1.13199
AUR62042027	1251	1067.64	130	1.86664
AUR62008588	1299	1115.64	18.643	0.256172
AUR62010507	1470	1286.64	18	0.214465
AUR62027400	1587	1403.64	16	0.174745
AUR62008207	1209	1025.64	15	0.224201
AUR62002550	984	800.64	22.0267	0.421748
AUR62010817	522	339.091	0	0
AUR62042013	2034	1850.64	144.474	1.19676
AUR62025991	1692	1508.64	61.4942	0.624871
AUR62043952	999	815.64	13	0.244335
AUR62014557	738	554.793	78.907	2.18035
AUR62013683	2085	1901.64	0	0
AUR62017251	450	267.784	185.399	10.6136
AUR62000696	1986	1802.64	2.24756	0.0191137
AUR62003223	231	69.0431	4192.92	930.974
AUR62043933_AUR62022058	1599	1415.64	2.25916	0.0244644
AUR62030496	854	670.714	5	0.114281
AUR62021922	972	788.64	0	0
AUR62002825	2187	2003.64	11.6961	0.0894874
AUR62006481	345	166.58	0	0
AUR62008211	585	401.934	1	0.0381406
AUR62013323	360	180.756	0	0
AUR62000825	1749	1565.64	126.34	1.23706
AUR62011456	1122	938.64	0	0
AUR62017748	1791	1607.64	0	0
AUR62005558	1572	1388.64	7.02617	0.0775659
AUR62008854	819	635.736	10	0.241138
AUR62007620	1008	824.64	0	0
AUR62042005	1686	1502.64	0	0
AUR62002483	1176	992.64	144.273	2.2281
AUR62015859	1119	935.64	0	0
AUR62027016	1584	1400.64	2	0.02189
AUR62038073	1392	1208.64	0	0
AUR62042834	729	545.811	0	0
AUR62038464	306	131.052	0	0
AUR62031930	2043	1859.64	1.2012	0.00990209
AUR62043065	1617	1433.64	95.1538	1.01748
AUR62040170	1779	1595.64	20.2721	0.194762
AUR62013006	831	647.736	423.303	10.0183
AUR62021918	1503	1319.64	25	0.29042
AUR62035242	1524	1340.64	4	0.0457393
AUR62040536	783	599.736	145.22	3.712
AUR62022393	651	467.862	0	0
AUR62044583	1386	1202.64	0	0
AUR62028926	921	737.691	48.5142	1.00818
AUR62010281	429	247.231	19.6491	1.21838
AUR62036079	2058	1874.64	314.595	2.57261
AUR62018860	1587	1403.64	8	0.0873727
AUR62005249	3084	2900.64	4	0.0211401
AUR62004831	1842	1658.64	201.093	1.8586
AUR62041323	2169	1985.64	73.8883	0.570448
AUR62028161	552	368.972	90.7658	3.77112
AUR62025575	957	773.666	10	0.198147
AUR62017355	1644	1460.64	21	0.220403
AUR62033537	546	363.021	8	0.337832
AUR62017419	372	192.163	5	0.398879
AUR62001988	1038	854.64	42.1194	0.755511
AUR62009854	3660	3476.64	865.93	3.81825
AUR62025929	243	78.0106	0	0
AUR62023018	651	467.862	74.8422	2.45228
AUR62023310	525	342.079	17490.5	783.823
AUR62032919	315	139.14	30	3.3053
AUR62004957	429	247.231	19.4191	1.20412
AUR62041597	633	449.892	44.8337	1.5277
AUR62004276	1242	1058.64	22	0.318578
AUR62018133	1122	938.64	0	0
AUR62007692	1560	1376.64	11.3974	0.126919
AUR62002572	1338	1154.64	0	0
AUR62013149	1449	1265.64	27	0.327036
AUR62024161	963	779.666	13	0.255609
AUR62031525	1035	851.64	0	0
AUR62038754	2239	2055.64	1	0.00745752
AUR62001017	501	318.189	1	0.0481788
AUR62030735	1434	1250.64	0	0
AUR62020539	1071	887.64	1192.8	20.6003
AUR62024655	840	656.714	24.0321	0.560993
AUR62023525	987	803.64	1.25	0.0238446
AUR62021448	1278	1094.64	398.965	5.58734
AUR62040314_AUR62040317	1461	1277.64	2	0.0239973
AUR62001736	2625	2441.64	44.4798	0.279269
AUR62021153	942	758.666	0	0
AUR62020851	1827	1643.64	1145.6	10.6849
AUR62019619	720	536.811	12.1143	0.345954
AUR62002851	444	261.942	1	0.0585242
AUR62008128	486	303.323	27.6472	1.39729
AUR62010065	243	78.0106	0	0
AUR62033371	609	425.907	0	0
AUR62018949	1143	959.64	19	0.30352
AUR62024645	1227	1043.64	32	0.470046
AUR62006468	1305	1121.64	46.8373	0.640147
AUR62042601	375	195.046	0	0
AUR62020542	2370	2186.64	0	0
AUR62028029	1209	1025.64	13.9619	0.208686
AUR62032551	1461	1277.64	102.962	1.23541
AUR62038453	1299	1115.64	14.6064	0.200706
AUR62025643	1377	1193.64	40.2612	0.517076
AUR62012189	1062	878.64	3	0.0523422
AUR62011762	2193	2009.64	218.545	1.66711
AUR62036704	1161	977.64	0	0
AUR62019703	978	794.64	0	0
AUR62040807	441	258.986	0	0
AUR62035471	1671	1487.64	54.5007	0.561624
AUR62004145	870	686.714	0	0
AUR62009513	1239	1055.64	0	0
AUR62009447	1650	1466.64	0	0
AUR62042739_AUR62027425	387	206.505	0	0
AUR62035817	1104	920.64	12	0.199817
AUR62035007	225	64.581	0	0
AUR62005675	879	695.691	9.59117	0.211347
AUR62009386	2055	1871.64	126.528	1.03635
AUR62036677	1404	1220.64	2	0.0251179
AUR62042451	1050	866.64	0	0
AUR62028796	795	611.736	20.3256	0.509355
AUR62007101	1218	1034.64	226.761	3.35986
AUR62040092	234	71.3537	0	0
AUR62003527	1701	1517.64	51.5977	0.521198
AUR62043637	1842	1658.64	20	0.18485
AUR62019579	429	247.231	582.663	36.1289
AUR62014658	378	197.9	0	0
AUR62017343	915	731.691	20.0628	0.420344
AUR62022951	3921	3737.64	1.02855	0.0042186
AUR62029811	1731	1547.64	41.5724	0.411791
AUR62031877	966	782.666	0	0
AUR62003958	288	115.17	3	0.399323
AUR62019513	1401	1217.64	43.8226	0.551722
AUR62016839	957	773.666	218.735	4.33417
AUR62026333	990	806.64	0	0
AUR62043802	939	755.666	178.883	3.62894
AUR62017591	1677	1493.64	23	0.236061
AUR62011350	6152	5968.64	38.0569	0.097746
AUR62042131	3120	2936.64	0	0
AUR62005096	405	223.915	3	0.20539
AUR62018280	774	590.736	0	0
AUR62014364	1638	1454.64	38	0.40047
AUR62009181	435	253.114	8	0.484524
AUR62042529	1005	821.64	87.2128	1.6272
AUR62036205	930	746.666	0	0
AUR62022362	975	791.64	5.33333	0.103279
AUR62026252	1383	1199.64	47.5204	0.607255
AUR62005105	924	740.691	0	0
AUR62018371	1845	1661.64	10.8183	0.0998077
AUR62033972	1503	1319.64	6	0.0697007
AUR62032446	1113	929.64	0	0
AUR62041033	2652	2468.64	12.3045	0.0764095
AUR62030705	2313	2129.64	61	0.439102
AUR62037254	501	318.189	183.972	8.86357
AUR62009507	744	560.774	0	0
AUR62034121	327	149.978	0	0
AUR62019773	1044	860.64	307.084	5.46988
AUR62039160	1200	1016.64	180.047	2.71494
AUR62003968	1263	1079.64	3	0.0425975
AUR62013669	705	521.811	126.756	3.72388
AUR62012129	1428	1244.64	87511.6	1077.86
AUR62018028_AUR62043733	273	102.209	2	0.299973
AUR62043879	1239	1055.64	46.542	0.675882
AUR62025326	927	743.691	94.6667	1.9514
AUR62029035	660	476.862	18	0.578657
AUR62029809	1557	1373.64	41.6133	0.464409
AUR62014778	6024	5840.64	547.95	1.43821
AUR62028398	1644	1460.64	3	0.0314862
AUR62029290	783	599.736	91.2161	2.3316
AUR62003306	861	677.714	24	0.542883
AUR62012751	483	300.364	102.2	5.21607
AUR62000121	1143	959.64	63.4465	1.01354
AUR62006662	1401	1217.64	0	0
AUR62031754	5331	5147.64	69.485	0.20693
AUR62006781	546	363.021	1019.28	43.043
AUR62031559	2091	1907.64	58.0533	0.466522
AUR62011829	1701	1517.64	3.08667	0.0311791
AUR62021797	1041	857.64	0	0
AUR62004985	597	413.907	0	0
AUR62044393	1026	842.64	7.53232	0.137034
AUR62020912	495	312.231	0	0
AUR62011660	510	327.157	7.4889	0.350916
AUR62028223	1020	836.64	0	0
AUR62023169	978	794.64	0	0
AUR62016554	249	82.7585	0	0
AUR62040645	1287	1103.64	0	0
AUR62012581	1239	1055.64	24.2011	0.351448
AUR62009761	1050	866.64	0	0
AUR62037537	1242	1058.64	10.0864	0.146059
AUR62007441	1284	1100.64	0	0
AUR62043611	3042	2858.64	847.861	4.54681
AUR62003831	1383	1199.64	21.0968	0.269591
AUR62035421	999	815.64	0	0
AUR62005016	1875	1691.64	39	0.353426
AUR62018375	222	62.3622	3	0.737464
AUR62003861	477	294.393	50	2.60366
AUR62024615	1926	1742.64	123.26	1.08432
AUR62019147	411	229.687	0	0
AUR62007359	1233	1049.64	206.223	3.01188
AUR62031853	639	455.877	0	0
AUR62004578	1800	1616.64	0	0
AUR62038001	846	662.714	201.981	4.67226
AUR62017603	960	776.666	41.3084	0.815354
AUR62029308	690	506.845	22	0.665409
AUR62039510	939	755.666	0	0
AUR62043099	1968	1784.64	65.2905	0.560843
AUR62038741	693	509.845	0	0
AUR62011559	576	392.947	76.8091	2.99654
AUR62025497	279	107.304	0	0
AUR62009223	2454	2270.64	231.348	1.56192
