target_id	length	eff_length	Cp_1	Cp_1_tpm
AUR62027506	1713	1532.09	949.43	10.8779
AUR62021294	1026	845.087	0	0
AUR62044005	462	282.173	0	0
AUR62007789	3702	3521.09	0	0
AUR62017504	786	605.232	0	0
AUR62043430	705	524.327	0	0
AUR62004785	1038	857.087	0	0
AUR62036197	897	716.124	190.852	4.67815
AUR62026607	1803	1622.09	2	0.0216432
AUR62040667	1197	1016.09	48	0.829231
AUR62023211	1560	1379.09	67.9181	0.864489
AUR62007249	978	797.087	27	0.594598
AUR62039046	834	653.169	7	0.188121
AUR62029898	462	282.173	0	0
AUR62021215	1359	1178.09	13	0.193701
AUR62044265	1554	1373.09	0	0
AUR62037800	381	202.923	2425	209.771
AUR62010824	720	539.327	19	0.618396
AUR62017498	909	728.112	6	0.14465
AUR62004279	3354	3173.09	67.8855	0.375543
AUR62000497	954	773.087	72	1.63482
AUR62035830	549	368.561	61.9528	2.95064
AUR62013623	5394	5213.09	642.502	2.16344
AUR62000977	375	197.161	0	0
AUR62027209	1263	1082.09	329	5.33702
AUR62002821	1311	1130.09	1.12	0.0173969
AUR62002129	729	548.309	0	0
AUR62013694	744	563.299	51.7345	1.61215
AUR62029213	1581	1400.09	0	0
AUR62037855	1143	962.087	345.582	6.30524
AUR62017134	687	506.352	9.35391	0.324269
AUR62038039	1227	1046.09	5	0.0839011
AUR62020766	729	548.309	111	3.55356
AUR62037081	1368	1187.09	0	0
AUR62025719	594	413.45	0	0
AUR62044366	435	255.554	0	0
AUR62016272	720	539.327	54	1.75755
AUR62015106	774	593.232	102.24	3.02525
AUR62009339	996	815.087	0	0
AUR62020982	756	575.29	0	0
AUR62024920	732	551.309	1.00718	0.0320685
AUR62001944	486	305.882	129.94	7.45684
AUR62025389	651	470.384	1	0.0373175
AUR62001811	744	563.299	30	0.934861
AUR62042699	675	494.361	6	0.213046
AUR62044353	2397	2216.09	0	0
AUR62008853	2961	2780.09	36.4612	0.230217
AUR62042156	1914	1733.09	83.5644	0.846381
AUR62037982	5616	5435.09	6.52117	0.0210612
AUR62025243	807	626.191	1	0.0280323
AUR62008714	1692	1511.09	56	0.650525
AUR62011888	645	464.384	0	0
AUR62010652	2088	1907.09	0	0
AUR62037690	1164	983.087	90	1.607
AUR62000641	2349	2168.09	319.562	2.58728
AUR62015687	1500	1319.09	0	0
AUR62032949	1377	1196.09	48	0.704439
AUR62037216	1068	887.087	0	0
AUR62015008	3417	3236.09	276.906	1.50202
AUR62025524	231	70.2085	0	0
AUR62031616	3057	2876.09	0	0
AUR62026019	543	362.604	0	0
AUR62028690	219	61.4643	0	0
AUR62038048	246	81.7482	17.9117	3.84612
AUR62012756	690	509.335	155.569	5.36147
AUR62021026	1290	1109.09	0	0
AUR62035403	1797	1616.09	822	8.92837
AUR62021966	2331	2150.09	2.07955	0.0169777
AUR62012637	1800	1619.09	1	0.0108416
AUR62040212	5868	5687.09	449.717	1.38808
AUR62007047	894	713.124	13	0.319995
AUR62034409	1275	1094.09	0	0
AUR62031683	357	180.031	94	9.16526
AUR62002778	1266	1085.09	0	0
AUR62006278	495	314.85	8	0.446017
AUR62011593	1248	1067.09	41	0.674449
AUR62004669	1959	1778.09	1.17647	0.0116143
AUR62009497	1893	1712.09	0	0
AUR62007887	759	578.28	0	0
AUR62012071	1077	896.087	16	0.313426
AUR62003946	1902	1721.09	3	0.0305973
AUR62029509	351	174.358	0	0
AUR62025896	1803	1622.09	0	0
AUR62002744	741	560.309	1877	58.8034
AUR62000011	495	314.85	203	11.3177
AUR62018324	828	647.18	1	0.0271231
AUR62027128	717	536.327	0	0
AUR62034297	534	353.64	3	0.148911
AUR62021735	912	731.112	18	0.432169
AUR62026187	306	132.929	6	0.792315
AUR62022755	1089	908.087	385.919	7.45992
AUR62009609	978	797.087	0	0
AUR62026635	1104	923.087	41.5318	0.789775
AUR62018089	738	557.309	3.6	0.113389
AUR62015223	1747	1566.09	131.397	1.47278
AUR62021009	1476	1295.09	0	0
AUR62019356	3165	2984.09	7.28048	0.0428266
AUR62033904	453	273.308	0	0
AUR62010703	2964	2783.09	76.7749	0.484237
AUR62021751	1053	872.087	76.4545	1.53889
AUR62022046	480	299.922	0	0
AUR62037265	540	359.616	0	0
AUR62000309	918	737.112	0	0
AUR62038076	1116	935.087	0	0
AUR62002381	864	683.147	0	0
AUR62019520	723	542.327	42.2875	1.36872
AUR62009315	882	701.136	2	0.0500718
AUR62014566	651	470.384	0	0
AUR62014959	2076	1895.09	84.8727	0.786147
AUR62032956	447	267.376	49	3.21692
AUR62004555	507	326.776	1.25	0.0671468
AUR62012862	1554	1373.09	58.1846	0.743832
AUR62039152	2508	2327.09	0	0
AUR62015871	756	575.29	0	0
AUR62010004	1464	1283.09	276.938	3.78872
AUR62041978	456	276.262	0	0
AUR62017533	1182	1001.09	22.6617	0.397361
AUR62006082	1122	941.087	268.947	5.01651
AUR62004479	1872	1691.09	0	0
AUR62024857	1125	944.087	0	0
AUR62015555	1380	1199.09	13.6952	0.200485
AUR62018710	1230	1049.09	5.14742	0.0861278
AUR62001789	1827	1646.09	186	1.98347
AUR62028868	657	476.369	11.7396	0.43259
AUR62028703	237	74.7963	15	3.52027
AUR62038183	837	656.169	253.871	6.79145
AUR62030374	1785	1604.09	2.0733	0.0226882
AUR62006854	1710	1529.09	35.6046	0.408733
AUR62024185	2787	2606.09	0	0
AUR62004805	342	165.922	0	0
AUR62038893	783	602.232	1.15703	0.0337247
AUR62035541	1359	1178.09	0	0
AUR62015775	1977	1796.09	8.57893	0.0838438
AUR62020143	2490	2309.09	0	0
AUR62009561	2748	2567.09	0	0
AUR62004925	564	383.524	14	0.640769
AUR62003181	1263	1082.09	6.27885	0.101855
AUR62009646	762	581.261	7.32492	0.221206
AUR62017480	1566	1385.09	3.08139	0.0390512
AUR62037323	486	305.882	70	4.01708
AUR62014091	354	177.224	0	0
AUR62001992	933	752.099	7	0.163376
AUR62017342	1749	1568.09	1.00764	0.0112798
AUR62034814	228	67.9778	0	0
AUR62036529	957	776.087	9	0.203562
AUR62017749	1428	1247.09	0	0
AUR62018798	603	422.443	0	0
AUR62005548	2787	2606.09	212	1.42795
AUR62007589	1230	1049.09	9	0.15059
AUR62030971	300	127.605	25	3.43904
AUR62035845	645	464.384	0	0
AUR62009139	735	554.309	0	0
AUR62024943	510	329.77	0	0
AUR62014207	462	282.173	143	8.8958
AUR62037187	2169	1988.09	1.10396	0.00974725
AUR62034204	576	395.497	0	0
AUR62005471	387	208.668	36	3.0284
AUR62025952	807	626.191	0	0
AUR62029079	849	668.158	6	0.157629
AUR62004321	2178	1997.09	0	0
AUR62025720	2367	2186.09	0	0
AUR62000749_AUR62000750	324	149.216	898.986	105.756
AUR62019420	231	70.2085	36.5213	9.13108
AUR62039900	417	237.9	0	0
AUR62005999	1731	1550.09	0	0
AUR62028555	2298	2117.09	0	0
AUR62021098	1392	1211.09	4	0.0579762
AUR62024649	372	194.253	67.2592	6.07782
AUR62013849	1095	914.087	7	0.134424
AUR62016581	2514	2333.09	4.09536	0.0308125
AUR62019680	639	458.384	0	0
AUR62033822	936	755.087	0	0
AUR62003226	372	194.253	0	0
AUR62007465	2340	2159.09	5756.64	46.802
AUR62024780	1197	1016.09	0	0
AUR62000776	2196	2015.09	7	0.0609775
AUR62006332	1431	1250.09	7	0.0982931
AUR62017123	3162	2981.09	67.7732	0.39907
AUR62018032	2118	1937.09	11.9866	0.10862
AUR62044711_AUR62044305_AUR62044683_AUR62044403	915	734.112	0	0
AUR62028294	828	647.18	225.912	6.12743
AUR62044165	1206	1025.09	26.08	0.446593
AUR62025133	1539	1358.09	10	0.129252
AUR62015829	2793	2612.09	35.0826	0.235759
AUR62023955	1464	1283.09	1532.89	20.971
AUR62007832	591	410.45	35	1.49683
AUR62001596	2613	2432.09	0	0
AUR62012924	1464	1283.09	38.2759	0.523642
AUR62022202	1965	1784.09	89.6316	0.881881
AUR62018227	909	728.112	43	1.03666
AUR62042801	1131	950.087	260	4.80369
AUR62027735	672	491.361	9.29731	0.332141
AUR62013644	2106	1925.09	15	0.136775
AUR62001051	537	356.628	1	0.049221
AUR62021060	3810	3629.09	18.6778	0.0903426
AUR62018873	393	214.508	0	0
AUR62034803	1005	824.087	40.793	0.868917
AUR62034798	1068	887.087	0	0
AUR62038591	1659	1478.09	0	0
AUR62030435	372	194.253	0	0
AUR62031577	1836	1655.09	335.994	3.56349
AUR62010790	333	157.574	0	0
AUR62026238	1365	1184.09	1	0.0148246
AUR62031227	990	809.087	86	1.86581
AUR62018373	2499	2318.09	47.67	0.360978
AUR62038986	903	722.124	0	0
AUR62022243	1806	1625.09	0	0
AUR62011836	366	188.54	3	0.279308
AUR62014110	3156	2975.09	2091.49	12.3402
AUR62008665	1059	878.087	7.13865	0.142707
AUR62014808	1542	1361.09	0	0
AUR62017671	168	30.4663	0	0
AUR62033134	288	116.929	0	0
AUR62002557	2694	2513.09	142.355	0.994331
AUR62025268	1215	1034.09	0	0
AUR62012910	390	211.601	0	0
AUR62018197	1212	1031.09	133	2.26424
AUR62038724_AUR62043827	822	641.18	13.0435	0.357091
AUR62037884	684	503.361	12	0.418473
AUR62038959	1440	1259.09	0	0
AUR62005230	1353	1172.09	0	0
AUR62012723	1362	1181.09	35.8553	0.532889
AUR62017004	1074	893.087	84.076	1.65251
AUR62002887	267	98.8843	0	0
AUR62029396	1149	968.087	0	0
AUR62042478	228	67.9778	0	0
AUR62026502	1197	1016.09	10.4348	0.180268
AUR62026631	1065	884.087	707.806	14.0535
AUR62002061	3222	3041.09	224.693	1.29696
AUR62022397	1080	899.087	137	2.67476
AUR62039994	561	380.524	0	0
AUR62011426	1230	1049.09	312	5.22045
AUR62032745	1170	989.087	76.2034	1.3524
AUR62014753	516	335.742	6	0.313697
AUR62018131	1224	1043.09	0	0
AUR62026148	405	226.187	0	0
AUR62039540	390	211.601	11	0.912517
AUR62026512	537	356.628	0	0
AUR62039708	3876	3695.09	115	0.546309
AUR62007836	438	258.511	0	0
AUR62040422	786	605.232	3.52637	0.102275
AUR62015835	1290	1109.09	0	0
AUR62004286	609	428.443	0	0
AUR62011997	831	650.169	1293.93	34.934
AUR62023022	2523	2342.09	306.067	2.29392
AUR62010159	1962	1781.09	161	1.58674
AUR62030436	426	246.73	0	0
AUR62021219	1281	1100.09	1.02984	0.0164327
AUR62000205	900	719.124	5	0.122048
AUR62023118	1104	923.087	900	17.1145
AUR62040487	642	461.384	0	0
AUR62031195	2511	2330.09	176.972	1.33321
AUR62036310	372	194.253	0	0
AUR62036073	882	701.136	30.8093	0.771339
AUR62005602	741	560.309	0	0
AUR62004439	507	326.776	881.517	47.3529
AUR62011110	606	425.443	111.106	4.58418
AUR62013305	462	282.173	21	1.30638
AUR62025954	1164	983.087	211	3.76752
AUR62029087	1278	1097.09	13.3332	0.213334
AUR62007357	3246	3065.09	104.44	0.598119
AUR62031673	1755	1574.09	89.9777	1.00339
AUR62030334	402	223.24	9.83118	0.773035
AUR62031718	591	410.45	2	0.0855331
AUR62039054	558	377.536	1.27273	0.0591755
AUR62033919	825	644.18	0	0
AUR62000813	837	656.169	0	0
AUR62008936	528	347.657	0	0
AUR62042671	2020	1839.09	1.16792	0.0111475
AUR62040527	2367	2186.09	578.945	4.64874
AUR62008234	2085	1904.09	0	0
AUR62015125	804	623.191	1618.89	45.5998
AUR62024814	2220	2039.09	2	0.0172171
AUR62037160	2928	2747.09	3869	24.7225
AUR62008687	2178	1997.09	1	0.00878958
AUR62025568	1842	1661.09	90	0.951076
AUR62002081	984	803.087	73	1.59561
AUR62031071	747	566.299	18	0.557945
AUR62004262	585	404.471	8	0.347191
AUR62027957	1545	1364.09	0	0
AUR62033267	831	650.169	515.844	13.927
AUR62005732	1059	878.087	1	0.0199907
AUR62016910	981	800.087	50	1.09698
AUR62044014	1833	1652.09	0	0
AUR62028186_AUR62028190	1602	1421.09	0	0
AUR62025121	1989	1808.09	169.922	1.64966
AUR62002060	1227	1046.09	109	1.82904
AUR62011347	291	119.551	0	0
AUR62018715	546	365.579	17	0.816267
AUR62026030	2688	2507.09	20.4286	0.143032
AUR62009374	375	197.161	3	0.267095
AUR62013309	2319	2138.09	146.508	1.20282
AUR62034047	741	560.309	0	0
AUR62033263	375	197.161	44.806	3.98915
AUR62011019	375	197.161	0	0
AUR62035095	378	200.021	22.6962	1.99179
AUR62037965	807	626.191	0	0
AUR62009253	498	317.824	0	0
AUR62036773	1668	1487.09	5.18016	0.0611466
AUR62010755	894	713.124	3	0.0738451
AUR62041986	666	485.361	8.51822	0.30807
AUR62006484	498	317.824	0	0
AUR62038008	717	536.327	0	0
AUR62043012	747	566.299	0	0
AUR62002703	948	767.087	0	0
AUR62041880	1476	1295.09	0	0
AUR62013824	1389	1208.09	0	0
AUR62039562	858	677.158	0	0
AUR62009136	558	377.536	0	0
AUR62036486	1947	1766.09	195.269	1.94083
AUR62042455	456	276.262	0	0
AUR62028688	582	401.478	0	0
AUR62041506	489	308.871	20.9749	1.19203
AUR62028790	867	686.147	0	0
AUR62011521	1029	848.087	0	0
AUR62027259	561	380.524	14.6868	0.677503
AUR62044269	2283	2102.09	3.14235	0.0262403
AUR62006911	662	481.361	0	0
AUR62034028	2280	2099.09	339.264	2.83709
AUR62021480	801	620.191	9.49925	0.268862
AUR62014141	348	171.525	0	0
AUR62006185	258	91.4472	103	19.7711
AUR62026493	939	758.087	6	0.13893
AUR62010513	693	512.335	179	6.13287
AUR62034152	633	452.4	47.2689	1.83408
AUR62007379	921	740.112	218.866	5.19094
AUR62002390	1608	1427.09	282.472	3.47449
AUR62028249	1521	1340.09	0	0
AUR62019727	1167	986.087	45.0096	0.801227
AUR62013262	1461	1280.09	271	3.71617
AUR62016921	1131	950.087	242.712	4.48428
AUR62010731	300	127.605	0	0
AUR62042657	699	518.327	0	0
AUR62011279	1644	1463.09	89.1863	1.07002
AUR62024614	669	488.361	0	0
AUR62019676	1662	1481.09	297.893	3.53057
AUR62035883	279	109.087	2	0.321825
AUR62033279	1542	1361.09	3	0.0386902
AUR62039843	5877	5696.09	8.16869	0.0251733
AUR62007965	312	138.301	255.445	32.4219
AUR62037558	1074	893.087	4	0.0786197
AUR62019144	1002	821.087	137.627	2.94225
AUR62007722	3012	2831.09	162	1.00445
AUR62002867	1212	1031.09	556.663	9.47682
AUR62017762	258	91.4472	0	0
AUR62028210	2574	2393.09	2.06116	0.0151189
AUR62020042	1521	1340.09	2177	28.5161
AUR62036220	1227	1046.09	60.5056	1.0153
AUR62009996	1089	908.087	4	0.0773211
AUR62031476	1077	896.087	109.886	2.15258
AUR62013290	1506	1325.09	16.3304	0.21633
AUR62005867	1155	974.087	115.362	2.07888
AUR62010557	585	404.471	276	11.9781
AUR62028425	1809	1628.09	261.955	2.82432
AUR62017330	981	800.087	337.071	7.3952
AUR62040963	825	644.18	0	0
AUR62010744	1491	1310.09	89	1.19249
AUR62031486	1341	1160.09	23.7338	0.359122
AUR62019519	810	629.191	1452.84	40.5322
AUR62008194	3093	2912.09	6.65013	0.0400858
AUR62025651	1155	974.087	0	0
AUR62022398	1455	1274.09	25	0.344434
AUR62012274	759	578.28	2.12709	0.0645674
AUR62028302	921	740.112	87	2.06342
AUR62037734	2133	1952.09	949.837	8.54113
AUR62006549	1071	890.087	6.44751	0.127152
AUR62001408	1371	1190.09	0	0
AUR62013120	2481	2300.09	0	0
AUR62034303	924	743.099	0	0
AUR62009532	780	599.232	937	27.448
AUR62028894	888	707.124	25.9926	0.645237
AUR62001341	1305	1124.09	406.611	6.34956
AUR62026843	942	761.087	9	0.207574
AUR62038522	2438	2257.09	11.9161	0.0926722
AUR62044292	513	332.759	0	0
AUR62041230	789	608.211	7.93333	0.228964
AUR62028927	312	138.301	0	0
AUR62031043	705	524.327	25.2382	0.844933
AUR62007926	1854	1673.09	190.663	2.00038
AUR62005414	1440	1259.09	0	0
AUR62040804	1479	1298.09	13718.9	185.515
AUR62031107	315	141.01	1	0.124485
AUR62042564	492	311.866	67.9877	3.82673
AUR62022192	477	296.971	0	0
AUR62041189	1332	1151.09	0	0
AUR62015002	507	326.776	1	0.0537175
AUR62004095	1509	1328.09	3.10343	0.0410186
AUR62005709	1998	1817.09	1	0.00966027
AUR62021760	1857	1676.09	18.6928	0.195769
AUR62016540	1128	947.087	0	0
AUR62033091	267	98.8843	0	0
AUR62030832	1602	1421.09	0	0
AUR62029740	467	287.093	0	0
AUR62011050	1281	1100.09	176.958	2.82363
AUR62004627	1509	1328.09	18.0749	0.238899
AUR62024661	1743	1562.09	1	0.0112372
AUR62023012	3075	2894.09	67.9105	0.411899
AUR62011585	336	160.347	2	0.218945
AUR62006014	492	311.866	0	0
AUR62027755	510	329.77	16.4776	0.877098
AUR62004685	1650	1469.09	0	0
AUR62024149	2745	2564.09	4.01733	0.0275024
AUR62038590	987	806.087	0	0
AUR62028327	435	255.554	6.69047	0.459556
AUR62029689	1962	1781.09	0	0
AUR62003243	2943	2762.09	61.4956	0.390815
AUR62006884	324	149.216	0	0
AUR62013102	1077	896.087	0	0
AUR62005685	1134	953.087	0	0
AUR62009514	273	103.946	0	0
AUR62027535	837	656.169	0	0
AUR62011259	1230	1049.09	0	0
AUR62038585	2430	2249.09	13.3405	0.10412
AUR62010963	810	629.191	14	0.390581
AUR62022181	639	458.384	0	0
AUR62026280	660	479.361	2	0.0732374
AUR62025855	468	288.078	1.24626	0.0759384
AUR62032260	765	584.241	348.444	10.469
AUR62004441	1248	1067.09	0	0
AUR62021906	1398	1217.09	0	0
AUR62001560	840	659.169	4	0.106519
AUR62040274	972	791.087	47.8537	1.06183
AUR62016710	543	362.604	6.05263	0.293006
AUR62034462	984	803.087	0	0
AUR62019094	1362	1181.09	5.87605	0.0873311
AUR62036215	1725	1544.09	117	1.33008
AUR62017967	543	362.604	68.3554	3.30907
AUR62018215	1125	944.087	2	0.0371863
AUR62034253	879	698.136	0	0
AUR62005807	1491	1310.09	71	0.951313
AUR62017582	2535	2354.09	11.5262	0.0859463
AUR62019329	1728	1547.09	24.7115	0.280382
AUR62011985	1992	1811.09	0	0
AUR62001360	642	461.384	199.96	7.60757
AUR62040420	1287	1106.09	22	0.349139
AUR62039329_AUR62039328	318	143.735	0	0
AUR62035903	675	494.361	0	0
AUR62041866	1410	1229.09	0	0
AUR62044554	936	755.087	0	0
AUR62013830	1581	1400.09	20	0.25075
AUR62037496	414	234.983	11	0.821715
AUR62008428	1335	1154.09	0	0
AUR62004824	1221	1040.09	0	0
AUR62038536	1776	1595.09	126.938	1.39692
AUR62021418	339	163.157	0	0
AUR62013345	3264	3083.09	6.61865	0.0376833
AUR62018758	1668	1487.09	0	0
AUR62002526	273	103.946	0	0
AUR62038613	1023	842.087	0	0
AUR62005546	762	581.261	1	0.0301991
AUR62016048	1044	863.087	199	4.04728
AUR62026865	648	467.384	0	0
AUR62027639	1758	1577.09	0	0
AUR62035124	1239	1058.09	1	0.0165899
AUR62008021	666	485.361	36	1.30198
AUR62002037	804	623.191	689	19.4072
AUR62033522	564	383.524	0	0
AUR62035491	951	770.087	2	0.0455885
AUR62025478	594	413.45	2.61438	0.110997
AUR62031423	933	752.099	18	0.420109
AUR62027985	2547	2366.09	1	0.00741881
AUR62000427	342	165.922	113	11.9547
AUR62029580	669	488.361	33	1.18615
AUR62005344	1629	1448.09	129.368	1.56818
AUR62004402	777	596.232	33.4457	0.98467
AUR62014366	7863	7682.09	233.554	0.53367
AUR62023046	3621	3440.09	763.767	3.89723
AUR62010011	285	114.33	73.7014	11.3157
AUR62000237	282	111.712	2	0.314266
AUR62040227	1020	839.087	0	0
AUR62024968	1938	1757.09	0	0
AUR62044100	201	49.2164	0	0
AUR62004371	1500	1319.09	13.0966	0.174281
AUR62038168	2595	2414.09	233	1.69421
AUR62040975	1296	1115.09	0	0
AUR62044745	798	617.201	0	0
AUR62031330	471	291.021	0	0
AUR62013888	1431	1250.09	4	0.0561675
AUR62008165	288	116.929	0	0
AUR62012522	1959	1778.09	0	0
AUR62009331	1866	1685.09	1.0267	0.0106952
AUR62015318	1209	1028.09	0	0
AUR62009380	429	249.651	5	0.351562
AUR62010837	1980	1799.09	871.249	8.50072
AUR62009088	729	548.309	5.0071	0.160297
AUR62043588	588	407.457	0	0
AUR62030701	993	812.087	0	0
AUR62036380	801	620.191	0	0
AUR62023742	1470	1289.09	0	0
AUR62031545	1488	1307.09	110.142	1.47915
AUR62008671	1206	1025.09	0	0
AUR62042113	1446	1265.09	23.4036	0.324733
AUR62004346	309	135.618	2	0.258869
AUR62013226	1245	1064.09	0	0
AUR62006143	561	380.524	112	5.16656
AUR62036611	714	533.327	0	0
AUR62011416	1839	1658.09	127.984	1.35492
AUR62000909	1776	1595.09	0	0
AUR62022662	939	758.087	52	1.20406
AUR62005358	1125	944.087	20	0.371863
AUR62026455	1041	860.087	0	0
AUR62028270	492	311.866	0	0
AUR62033404	1413	1232.09	0	0
AUR62039660	1479	1298.09	0	0
AUR62017129	741	560.309	48.6693	1.52473
AUR62031566	6168	5987.09	211.474	0.620022
AUR62002689	2025	1844.09	3.08566	0.0293719
AUR62032590	788	607.211	0	0
AUR62024092	954	773.087	0	0
AUR62028543	1137	956.087	1.15385	0.0211844
AUR62008438	1095	914.087	2.0042	0.0384873
AUR62006780	816	635.191	0	0
AUR62003521	1878	1697.09	0	0
AUR62038550	1152	971.087	14.8904	0.269162
AUR62043260	207	53.1729	3	0.990367
AUR62012584	438	258.511	28	1.90127
AUR62026482	684	503.361	17.1004	0.596336
AUR62006226	1491	1310.09	0	0
AUR62011062	1059	878.087	161.636	3.23121
AUR62033572	1266	1085.09	1	0.0161771
AUR62006154	327	151.987	3	0.346482
AUR62001395	939	758.087	28	0.648342
AUR62018124	1911	1730.09	1	0.0101461
AUR62007659	1461	1280.09	510	6.99352
AUR62027529	1173	992.087	10.5225	0.18618
AUR62015363	1083	902.087	0	0
AUR62028371	813	632.191	13	0.360961
AUR62043406	3342	3161.09	392.978	2.18221
AUR62029501	189	42.0137	8.56643	3.57911
AUR62022693	3447	3266.09	0	0
AUR62007019	1482	1301.09	380.664	5.13571
AUR62009262	2508	2327.09	25.1757	0.189904
AUR62032188	4713	4532.09	472.533	1.8302
AUR62029138	645	464.384	0	0
AUR62017183	2868	2687.09	66.1456	0.4321
AUR62011651	573	392.511	0	0
AUR62030293	294	122.208	0	0
AUR62001361	405	226.187	5.08266	0.394447
AUR62035494	828	647.18	0	0
AUR62003613	3969	3788.09	2.02203	0.00936987
AUR62005619	693	512.335	535	18.3301
AUR62028529	327	151.987	0	0
AUR62016404	1638	1457.09	3.12555	0.0376536
AUR62010349	2448	2267.09	0	0
AUR62028169	1629	1448.09	12.7297	0.154309
AUR62035510	771	590.232	0	0
AUR62014970	714	533.327	101.611	3.34436
AUR62037877	705	524.327	25.447	0.851921
AUR62034034	2526	2345.09	0	0
AUR62015236	4026	3845.09	306.158	1.39767
AUR62040922	4176	3995.09	377.949	1.66063
AUR62002167	2388	2207.09	12.8002	0.101804
AUR62036210	2055	1874.09	221.466	2.07436
AUR62026515	534	353.64	4	0.198547
AUR62023294	2883	2702.09	2	0.0129926
AUR62041428	1758	1577.09	0	0
AUR62010025	1023	842.087	11	0.229298
AUR62028732	528	347.657	121.822	6.15092
AUR62029006	660	479.361	41.5816	1.52266
AUR62025974	618	437.436	8	0.321026
AUR62013177	1113	932.087	1.18964	0.0224039
AUR62042061	393	214.508	1.07576	0.0880312
AUR62043153	1200	1019.09	0	0
AUR62018995	1029	848.087	0	0
AUR62036187	1128	947.087	968.468	17.9498
AUR62042397	945	764.087	0	0
AUR62035060	444	264.407	1.26238	0.0838073
AUR62005565	3885	3704.09	25.9618	0.123032
AUR62003503	2841	2660.09	1	0.00659887
AUR62014274	666	485.361	0	0
AUR62001546	921	740.112	25	0.592936
AUR62007014	936	755.087	0	0
AUR62005534	1071	890.087	0	0
AUR62040627	777	596.232	84.3413	2.48308
AUR62004384	4086	3905.09	5	0.0224752
AUR62011904	372	194.253	165.482	14.9537
AUR62027943	1902	1721.09	0	0
AUR62023912	843	662.169	1	0.0265092
AUR62031193	1026	845.087	0	0
AUR62032198	2061	1880.09	164.976	1.54031
AUR62034523	894	713.124	0	0
AUR62042861	2457	2276.09	589.894	4.54936
AUR62035019	1104	923.087	488.253	9.28469
AUR62028068	495	314.85	0	0
AUR62041164	786	605.232	32.8154	0.951746
AUR62027652	1371	1190.09	0	0
AUR62021165	333	157.574	0	0
AUR62022482	1443	1262.09	0	0
AUR62023605	1374	1193.09	64	0.941614
AUR62002822	963	782.087	0	0
AUR62006150	1689	1508.09	0	0
AUR62027079	1692	1511.09	825.971	9.5949
AUR62039701	318	143.735	5	0.610621
AUR62018484	4161	3980.09	7	0.0308724
AUR62007200	909	728.112	202.503	4.882
AUR62000552	1482	1301.09	474.799	6.40572
AUR62029743	2142	1961.09	0	0
AUR62012279	1095	914.087	0	0
AUR62007960	1032	851.087	23	0.474372
AUR62025949	1065	884.087	0	0
AUR62036917	501	320.803	0	0
AUR62043420	1014	833.087	0	0
AUR62016021	1338	1157.09	542.965	8.23703
AUR62026483	690	509.335	0	0
AUR62020859	1578	1397.09	3.2914	0.0413545
AUR62030043	579	398.491	0	0
AUR62016996	1566	1385.09	126	1.59683
AUR62030442	1404	1223.09	0	0
AUR62022686	1674	1493.09	9	0.105809
AUR62001357	1677	1496.09	446.551	5.23937
AUR62039139	1242	1061.09	2940.83	48.6502
AUR62010845	843	662.169	38.359	1.01686
AUR62019363	993	812.087	0	0
AUR62002364	1497	1316.09	127.95	1.70655
AUR62011192	384	205.772	0	0
AUR62023092	3051	2870.09	47	0.287454
AUR62040251	2373	2192.09	87.1394	0.697786
AUR62042682	675	494.361	0	0
AUR62030025	2280	2099.09	234.728	1.9629
AUR62010537	1056	875.087	39.8619	0.799599
AUR62011936	414	234.983	15913.6	1188.77
AUR62043743	384	205.772	0	0
AUR62009419	1068	887.087	3.1875	0.0630738
AUR62018971	1884	1703.09	0	0
AUR62042199	2817	2636.09	0	0
AUR62032713	663	482.361	41	1.49203
AUR62011955	1032	851.087	218.522	4.50699
AUR62030575	1344	1163.09	109	1.64505
AUR62031342	1893	1712.09	0	0
AUR62017521	741	560.309	0	0
AUR62040654	1053	872.087	19.3131	0.388739
AUR62000931	912	731.112	284	6.81867
AUR62030038	1311	1130.09	12	0.186395
AUR62009688	513	332.759	4	0.211006
AUR62023442	912	731.112	113	2.71306
AUR62015417	1728	1547.09	216.103	2.45195
AUR62024214	1212	1031.09	0	0
AUR62009183	1002	821.087	1030	22.0198
AUR62017477	1659	1478.09	2.09694	0.024903
AUR62034412	1386	1205.09	0	0
AUR62031633	228	67.9778	0	0
AUR62034958	1899	1718.09	19	0.194122
AUR62038851	363	185.704	0	0
AUR62002751	849	668.158	0	0
AUR62040156	900	719.124	578	14.1088
AUR62018033	801	620.191	0	0
AUR62020266	675	494.361	4.23188	0.150264
AUR62044754	600	419.443	0	0
AUR62032944	2247	2066.09	21.3124	0.181071
AUR62001251	1101	920.087	58.8679	1.12309
AUR62034767	1659	1478.09	0	0
AUR62020826	1305	1124.09	0	0
AUR62000165	1110	929.087	166.976	3.15474
AUR62031256	1071	890.087	15.8889	0.313348
AUR62004140	726	545.309	1	0.0321901
AUR62029177	672	491.361	0	0
AUR62001708	921	740.112	99	2.34803
AUR62044361	1098	917.087	63.4569	1.2146
AUR62040397	762	581.261	0	0
AUR62025687	516	335.742	0	0
AUR62012927	744	563.299	0	0
AUR62002503	1125	944.087	0	0
AUR62008018	1410	1229.09	129	1.84235
AUR62000231	798	617.201	68.9062	1.95973
AUR62021999	570	389.511	0	0
AUR62011313	249	84.1273	0	0
AUR62038540	1581	1400.09	1424.62	17.8611
