target_id	length	eff_length	Atha_5	Atha_5_tpm
AsAt_g5980	4023	3840.69	1402.58	2.80825
AsAa_g20106	594	412.01	32.1796	0.600605
AsAa_g21952	618	436.01	3.02609	0.0533705
AsAa_g6070	354	177.214	0	0
AsAt_g20390	366	188.188	0	0
AsAt_g21136	1152	969.687	1	0.00793021
AsAt_g15703	1707	1524.69	1199.79	6.05117
AsAa_g7757	2130	1947.69	2.01218	0.00794446
AsAa_g22880	2253	2070.69	12.2393	0.0454525
AsAa_g1691	126	18.684	0	0
AsAa_g23257	510	328.339	0	0
AsAa_g11864	327	152.666	14.2115	0.715836
AsAa_g6280	1101	918.687	154.86	1.29625
AsAt_g20803	357	179.892	0	0
AsAa_g21950	603	421.01	2	0.0365303
AsAa_g10350	357	179.892	2.14206	0.0915664
AsAa_g11899	1392	1209.69	49.9364	0.317439
AsAt_g4398	993	810.687	0	0
AsAa_g15209	846	663.788	0	0
AsAa_g11265	1995	1812.69	0	0
AsAt_g8728	1101	918.687	0	0
AsAa_g20756	516	334.272	5	0.115023
AsAa_g15495	405	225.267	8.12183	0.27725
AsAa_g19816	873	690.788	0	0
AsAt_g17527	1104	921.687	503.472	4.20057
AsAt_g7088	2316	2133.69	37	0.133348
AsAa_g1606	396	216.57	0	0
AsAt_g15834	858	675.788	77	0.876186
AsAt_g2938	3948	3765.69	0	0
AsAa_g10785	360	182.646	0	0
AsAa_g18046	1068	885.687	0	0
AsAa_g12894	2487	2304.69	21.0105	0.0701037
AsAt_g17720	690	507.95	564.978	8.55317
AsAa_g15234	3210	3027.69	316.792	0.804599
AsAa_g21204	1299	1116.69	5.42169	0.0373353
AsAa_g10967	360	182.646	0	0
AsAa_g15707	972	789.687	13.5538	0.131984
AsAa_g7423	3180	2997.69	6.00827	0.0154127
AsAt_g21160	750	567.932	5	0.0677002
AsAt_g3622	1683	1500.69	9	0.0461178
AsAt_g2276	909	726.764	0.999997	0.0105809
AsAa_g830	1113	930.687	8.14784	0.0673217
AsAa_g21857	846	663.788	1.10345	0.0127832
AsAt_g17050	3402	3219.69	523.828	1.2511
AsAa_g17528	2496	2313.69	2.00175	0.00665304
AsAt_g10613	627	444.981	80.5219	1.39152
AsAa_g6558	2868	2685.69	376.862	1.07905
AsAa_g5205	348	171.672	0	0
AsAa_g9220	897	714.788	62	0.667007
AsAa_g22556	453	272.123	15	0.423879
AsAa_g1681	939	756.764	2.02344	0.0205611
AsAt_g16284	1905	1722.69	1094.85	4.88725
AsAa_g10584	1575	1392.69	19	0.10491
AsAt_g16159	426	245.709	7	0.219076
AsAa_g2122	1260	1077.69	4	0.028542
AsAt_g21577	429	248.642	1459.99	45.1536
AsAt_g20420	1281	1098.69	3498.89	24.4891
AsAt_g10741	1044	861.687	314.994	2.81105
AsAa_g9376	2919	2736.69	19.0684	0.0535804
AsAt_g843	1590	1407.69	26	0.142031
AsAt_g9679	1605	1422.69	889	4.80517
AsAt_g3475	825	642.832	247	2.95472
AsAt_g21367	654	471.966	1987.86	32.3885
AsAa_g19815	1749	1566.69	2	0.00981667
AsAa_g16193	846	663.788	0	0
AsAt_g8259	3039	2856.69	476.27	1.28206
AsAa_g15956	4965	4782.69	24.2829	0.0390432
AsAa_g5429	2379	2196.69	0	0
AsAa_g4354	891	708.788	21.789	0.236395
AsAa_g13002	828	645.832	5	0.0595342
AsAa_g13944	861	678.788	5.09561	0.0577269
AsAt_g14823	1881	1698.69	123	0.556811
AsAt_g19083	651	468.966	0	0
AsAt_g7421	1614	1431.69	1099.94	5.90797
AsAa_g2215	621	439.01	17.3048	0.303115
AsAa_g11319	1062	879.687	0	0
AsAa_g18469	588	406.024	17.1796	0.32537
AsAa_g11378	426	245.709	0	0
AsAt_g5629	1248	1065.69	0	0
AsAt_g1584	2937	2754.69	2521	7.03748
AsAt_g14573	543	361.215	257.949	5.49142
AsAt_g3643	900	717.788	137	1.46771
AsAt_g3496	600	418.01	0	0
AsAa_g5804	246	85.7109	1	0.0897182
AsAt_g9904	1464	1281.69	27	0.161994
AsAa_g19935	2283	2100.69	1.06452	0.00389679
AsAa_g695	3171	2988.69	2.00436	0.00515716
AsAt_g20088	831	648.832	236	2.79702
AsAt_g7981	3204	3021.69	36	0.0916156
AsAa_g10312	2691	2508.69	3	0.00919583
AsAa_g239	219	66.923	1	0.114906
AsAt_g20733	2700	2517.69	5	0.0152716
AsAa_g12411	792	609.853	3	0.0378279
AsAa_g12119	411	231.091	0	0
AsAt_g2324	309	136.74	0	0
AsAt_g5459	1188	1005.69	761.369	5.82169
AsAt_g20547	750	567.932	56	0.758243
AsAa_g2322	564	382.09	6.0916	0.122598
AsAt_g17109	957	774.713	446.77	4.43465
AsAt_g15011	1827	1644.69	448.202	2.09559
AsAa_g11428	1017	834.687	5.71035	0.0526084
AsAa_g16614	2952	2769.69	52.8125	0.14663
AsAa_g9990	999	816.687	6.05776	0.0570391
AsAa_g11607	159	32.5377	0	0
AsAa_g1556	4029	3846.69	217.659	0.435117
AsAt_g21078	2184	2001.69	31	0.119092
AsAa_g5438	582	400.037	12	0.230673
AsAa_g16428	774	591.873	0	0
AsAt_g20954	1215	1032.69	0	0
AsAa_g2744	1227	1044.69	52.2157	0.384354
AsAa_g2717	1179	996.687	8	0.0617231
AsAa_g2356	1209	1026.69	10	0.0748994
AsAt_g21779	1500	1317.69	657.879	3.83928
AsAt_g11577	1197	1014.69	0	0
AsAt_g17898	312	139.34	39	2.15232
AsAt_g15129	1896	1713.69	709	3.18149
AsAt_g22226	621	439.01	3	0.0525488
AsAa_g15839	204	57.1222	0	0
AsAt_g9186	2151	1968.69	37	0.144524
AsAa_g21299	1752	1569.69	1.00824	0.00493933
AsAa_g8360	1806	1623.69	2	0.00947205
AsAt_g20616	609	427.01	343.988	6.19472
AsAt_g6993	198	53.6625	71.9095	10.3046
AsAa_g6844	1521	1338.69	0	0
AsAa_g19151	2070	1887.69	2.03482	0.00828919
AsAt_g1310	1488	1305.69	2	0.011779
AsAt_g13329	1362	1179.69	1389.98	9.06059
AsAt_g9093	897	714.788	195	2.09785
AsAt_g13804	1128	945.687	2153.49	17.511
AsAa_g3642	10914	10731.7	131.358	0.0941252
AsAt_g10681	1542	1359.69	361	2.04167
AsAt_g14882	1296	1113.69	0	0
AsAa_g8465	798	615.853	825.04	10.3018
AsAt_g5918	912	729.764	1402.43	14.778
AsAt_g3273	693	510.95	11	0.165551
AsAa_g19658	2418	2235.69	0	0
AsAa_g2880	1971	1788.69	17.0667	0.0733723
AsAt_g3704	618	436.01	298.947	5.27247
AsAt_g1331	843	660.788	0	0
AsAt_g16170	339	163.44	158	7.43388
AsAt_g2756	330	155.316	21	1.03973
AsAa_g9816	879	696.788	12.3103	0.135858
AsAa_g13112	1428	1245.69	0	0
AsAt_g9661	1608	1425.69	126.636	0.683044
AsAt_g10375	333	158.019	0	0
AsAt_g16302	996	813.687	157.95	1.49272
AsAt_g14005	2244	2061.69	1144	4.26697
AsAa_g7129	570	388.09	0	0
AsAt_g5628	1584	1401.69	2	0.0109722
AsAt_g12649	1989	1806.69	714.946	3.04303
AsAt_g12628	756	573.932	5	0.0669925
AsAt_g3331	1791	1608.69	257.802	1.23234
AsAt_g17539	2478	2295.69	231	0.773777
AsAt_g10788	231	75.0856	63	6.45209
AsAt_g16611	1554	1371.69	85	0.476519
AsAt_g5214	3246	3063.69	686.983	1.72432
AsAt_g612	927	744.764	87.964	0.908244
AsAa_g9525	669	486.95	1	0.0157918
AsAt_g6910	525	343.238	445	9.96966
AsAa_g9722	894	711.788	0	0
AsAa_g4946	486	304.676	0	0
AsAa_g13866	1074	891.687	0	0
AsAt_g13865	3507	3324.69	659.216	1.52473
AsAa_g18905	792	609.853	17	0.214358
AsAt_g3255	2016	1833.69	1445.63	6.06246
AsAa_g15245	726	543.95	1	0.014137
AsAa_g5628	1131	948.687	23.0727	0.187022
AsAa_g12257	1191	1008.69	117.859	0.898509
AsAt_g13024	432	251.542	40	1.22283
AsAt_g10544	1980	1797.69	80	0.34221
AsAt_g20121	1008	825.687	685.988	6.38878
AsAt_g4426	297	126.328	147	8.94817
AsAt_g19230	849	666.788	7	0.0807284
AsAt_g10516	540	358.215	0	0
AsAt_g1309	1245	1062.69	78	0.564424
AsAa_g6277	243	83.5773	0	0
AsAa_g2787	447	266.213	4.24775	0.1227
AsAa_g9665	2046	1863.69	93.496	0.385777
AsAt_g14208	519	337.261	164	3.73933
AsAa_g23314	765	582.932	3	0.0395749
AsAa_g18123	519	337.261	48.0394	1.09534
AsAa_g19583	2775	2592.69	48.0262	0.142444
AsAa_g22689	2181	1998.69	39.2746	0.151107
AsAa_g6484	999	816.687	6.01999	0.0566834
AsAt_g1087	1974	1791.69	290.914	1.24859
AsAa_g8101	4695	4512.69	158.454	0.270012
AsAt_g17733	2175	1992.69	2578.24	9.94947
AsAa_g11784	942	759.764	8	0.0809706
AsAt_g15824	1389	1206.69	0	0
AsAa_g18520	1077	894.687	14	0.12033
AsAt_g4201	447	266.213	0	0
AsAa_g595	537	355.227	0	0
AsAt_g14979	996	813.687	259.878	2.456
AsAt_g3206	2133	1950.69	0	0
AsAa_g4836	243	83.5773	0	0
AsAa_g11369	1152	969.687	2.00611	0.0159089
AsAt_g10445	990	807.687	0	0
AsAt_g19424	1698	1515.69	843.58	4.27989
AsAa_g14917	1275	1092.69	22.72	0.159893
AsAt_g56	1512	1329.69	477.968	2.76418
AsAa_g22173	1287	1104.69	63	0.438548
AsAt_g280	1362	1179.69	28.6458	0.186729
AsAa_g4846	990	807.687	55.443	0.527861
AsAt_g18375	1245	1062.69	128.631	0.930799
AsAt_g7091	531	349.238	56	1.23305
AsAa_g14295	654	471.966	0	0
AsAa_g17211	960	777.713	44.0966	0.436015
AsAt_g15881	345	168.963	0	0
AsAt_g1826	381	202.344	1311.99	49.8605
AsAa_g16335	654	471.966	0	0
AsAt_g12522	624	441.981	5	0.0869927
AsAt_g18328	384	205.186	77	2.88575
AsAa_g10394	3411	3228.69	151.464	0.360745
AsAt_g16669	714	531.95	51	0.737252
AsAt_g4963	315	142.026	883.719	47.8479
AsAt_g6187	309	136.74	0	0
AsAa_g1805	972	789.687	0	0
AsAa_g10293	576	394.077	12	0.234162
AsAa_g2200	1200	1017.69	7	0.0528932
AsAa_g8039	2733	2550.69	1040	3.1354
AsAa_g12144	1011	828.687	39.729	0.368666
AsAa_g16417	660	477.95	10.2476	0.164875
AsAa_g8719	618	436.01	1.00629	0.0177477
AsAa_g1004	318	144.721	0	0
AsAt_g20188	5733	5550.69	1913.95	2.65155
AsAt_g21373	1881	1698.69	679.926	3.07797
AsAa_g7420	621	439.01	0	0
AsAa_g7022	2313	2130.69	2.16047	0.0077973
AsAt_g12063	744	561.932	1	0.0136846
AsAt_g12281	1683	1500.69	3	0.0153726
AsAt_g14210	1194	1011.69	10	0.0760099
AsAt_g3536	1416	1233.69	71	0.442557
AsAa_g23145	831	648.832	3	0.0355554
AsAa_g13204	672	489.95	70.7264	1.11006
AsAt_g6129	306	134.158	0	0
AsAt_g10059	2109	1926.69	1149.81	4.58915
AsAa_g1421	1944	1761.69	15.9183	0.0694839
AsAt_g10804	222	68.8711	2	0.223311
AsAt_g12308	807	624.853	932	11.4698
AsAt_g11580	993	810.687	638.981	6.06109
AsAt_g89	5253	5070.69	2535.19	3.84467
AsAt_g17617	723	540.95	41	0.582832
AsAa_g21210	1629	1446.69	0	0
AsAt_g1207	459	278.022	2105.06	58.2239
AsAa_g17692	1671	1488.69	13	0.0671516
AsAt_g21283	2271	2088.69	154	0.566975
AsAa_g8478	1164	981.687	0	0
AsAa_g22885	1677	1494.69	0	0
AsAt_g19310	672	489.95	0	0
AsAa_g12108	1053	870.687	5	0.0441595
AsAa_g17055	1365	1182.69	1	0.00650199
AsAt_g12233	552	370.178	23	0.477786
AsAa_g5009	1275	1092.69	7.01996	0.0494032
AsAa_g18930	2271	2088.69	4.09003	0.0150581
AsAt_g16918	1914	1731.69	156.867	0.696593
AsAt_g3509	2085	1902.69	747.402	3.02067
AsAa_g1827	477	295.766	32.5391	0.846006
AsAa_g16304	1473	1290.69	184.347	1.09833
AsAa_g21163	4428	4245.69	1	0.00181121
AsAa_g7505	669	486.95	1	0.0157918
AsAt_g17066	1104	921.687	167	1.39332
AsAa_g22854	765	582.932	0	0
AsAt_g11403	1683	1500.69	514.914	2.63852
AsAt_g13629	2469	2286.69	389	1.30815
AsAa_g219	1272	1089.69	9	0.0635122
AsAa_g10564	2409	2226.69	4	0.0138139
AsAt_g21336	2886	2703.69	8	0.0227536
AsAa_g9301	339	163.44	0	0
AsAa_g2113	732	549.932	0	0
AsAt_g1544	918	735.764	8	0.0836118
AsAa_g831	2610	2427.69	77.9085	0.246779
AsAa_g19962	3885	3702.69	164.908	0.342485
AsAt_g9853	795	612.853	2	0.0250952
AsAt_g11810	1314	1131.69	277.95	1.88868
AsAa_g8731	1893	1710.69	89	0.40007
AsAt_g11062	2175	1992.69	454.962	1.75571
AsAa_g1967	3228	3045.69	98.2529	0.248071
AsAa_g12706_AsAa_g12709	1104	921.687	0	0
AsAt_g1283	480	298.726	78.4348	2.01907
AsAa_g10476	1230	1047.69	1.01786	0.00747088
AsAt_g269	1902	1719.69	398.886	1.78367
AsAt_g15021	759	576.932	406.817	5.4224
AsAt_g1023	2382	2199.69	45	0.157314
AsAt_g18602	1005	822.687	860.954	8.04751
AsAa_g2982	1242	1059.69	1.00867	0.00731961
AsAa_g1778	981	798.687	0	0
AsAa_g4530	1560	1377.69	3.25	0.0181405
AsAa_g18308	2151	1968.69	22.2313	0.0868371
AsAt_g7554	456	275.078	3831.97	107.123
AsAt_g17052	1494	1311.69	0	0
AsAa_g7215	1179	996.687	8.09527	0.0624581
AsAt_g9257	1071	888.687	108	0.934526
AsAt_g21817	828	645.832	45.6545	0.543602
AsAa_g11957	606	424.01	0	0
AsAa_g1213	1821	1638.69	0	0
AsAa_g15388	186	46.7253	10	1.64575
AsAt_g21402	558	376.153	116	2.37142
AsAa_g18676	825	642.832	68.1026	0.814672
AsAa_g10327	1623	1440.69	9.04958	0.0483031
AsAa_g11439	519	337.261	0	0
AsAt_g18460	2169	1986.69	590.953	2.28739
AsAa_g9877	3528	3345.69	41.6113	0.0956405
AsAt_g14358	4299	4116.69	423.432	0.790955
AsAa_g17152	1032	849.687	0	0
AsAa_g6055	2424	2241.69	3.02622	0.0103811
AsAt_g17918	678	495.95	199	3.08554
AsAt_g8195	858	675.788	188.963	2.15021
AsAt_g8965	609	427.01	263.989	4.75405
AsAt_g19401	492	310.583	550	13.6176
AsAa_g62	510	328.339	0	0
AsAa_g22528	237	79.2812	5.37227	0.52108
AsAa_g15016	2547	2364.69	3.03561	0.00987161
AsAt_g15804	1329	1146.69	767.422	5.14642
AsAt_g7743	246	85.7109	0	0
AsAa_g3374	3615	3432.69	11.6554	0.0261102
AsAt_g19001	528	346.238	31	0.688498
AsAt_g13595	4917	4734.69	2154.85	3.4998
AsAa_g5509	444	263.24	0	0
AsAt_g10553	1293	1110.69	304.953	2.11134
AsAt_g20883	1041	858.687	7	0.0626873
AsAa_g16308	777	594.873	25.0299	0.323558
AsAa_g13414	1548	1365.69	56.7778	0.319701
AsAt_g13215	606	424.01	722.558	13.1043
AsAt_g12684	441	260.345	174	5.13945
AsAa_g832	519	337.261	0	0
AsAa_g7714	1296	1113.69	21	0.145001
AsAt_g22110	6090	5907.69	5737.91	7.46884
AsAt_g14128	444	263.24	134	3.91444
AsAa_g13023	1047	864.687	8.04524	0.0715478
AsAt_g17553	210	61.0743	100	12.5909
AsAt_g7970	3726	3543.69	879.856	1.90929
AsAt_g16748	2331	2148.69	2236.72	8.00489
AsAa_g19010	327	152.666	11	0.554072
AsAt_g11555	570	388.09	54	1.06998
AsAa_g20267	600	418.01	1	0.0183963
AsAa_g20926	930	747.764	0	0
AsAt_g423	2169	1986.69	908.871	3.51795
AsAt_g7908	1014	831.687	153	1.41465
AsAt_g9416	819	636.832	1413.95	17.0736
AsAa_g14340	489	307.655	1091	27.2695
AsAt_g2890	2754	2571.69	7630.51	22.8167
AsAa_g5147	978	795.687	0	0
AsAa_g4922	1008	825.687	0	0
AsAt_g9604	867	684.788	201	2.25713
AsAt_g9556	1677	1494.69	346	1.78009
AsAa_g22263	1995	1812.69	15.4874	0.065701
AsAt_g1667	1161	978.687	1	0.00785728
AsAa_g21347	777	594.873	0	0
AsAt_g7614	1371	1188.69	1	0.00646917
AsAa_g10431	630	447.981	418	7.17519
AsAt_g20119	1554	1371.69	1501.91	8.41989
AsAa_g11847	186	46.7253	0	0
AsAa_g6103_AsAa_g6105	1326	1143.69	30.199	0.203049
AsAa_g8426	1383	1200.69	7.2733	0.046582
AsAt_g2164	2088	1905.69	7	0.0282464
AsAt_g13303	954	771.713	76	0.75731
AsAt_g14988	1065	882.687	485.951	4.23353
AsAt_g19985	780	597.853	293.405	3.77389
AsAt_g1727	2196	2013.69	612.891	2.3405
AsAa_g2004	1938	1755.69	5.01862	0.0219813
AsAa_g6908	198	53.6625	31.1178	4.45917
AsAt_g5723	1185	1002.69	467	3.58152
AsAt_g21903	1431	1248.69	46	0.283283
AsAt_g17994	975	792.687	1080.95	10.4862
AsAa_g22072	2019	1836.69	18.5108	0.0775009
AsAt_g2840	2052	1869.69	0	0
AsAt_g12334	1473	1290.69	0	0
AsAa_g22081	714	531.95	0	0
AsAa_g6569	741	558.932	5.05731	0.0695788
AsAt_g7778	630	447.981	0	0
AsAa_g5316	837	654.81	0	0
AsAt_g13571	1857	1674.69	27.7715	0.127521
AsAt_g17663	615	433.01	0	0
AsAa_g17663	1314	1131.69	16.6828	0.11336
AsAa_g20665	2244	2061.69	17	0.0634078
AsAa_g15226	1242	1059.69	3	0.0217701
AsAa_g18960	354	177.214	0	0
AsAa_g15920	834	651.832	13	0.153364
AsAt_g3619	1515	1332.69	526.787	3.03965
AsAa_g6329	2496	2313.69	4	0.0132945
AsAt_g20583	1050	867.687	3	0.0265873
AsAt_g22227	1500	1317.69	0	0
AsAa_g22404	504	322.426	12.0204	0.286686
AsAa_g6399	3066	2883.69	0	0
AsAt_g991	681	498.95	94	1.44873
AsAt_g1366	699	516.95	2339.94	34.8075
AsAt_g18209	2100	1917.69	917.945	3.68091
AsAa_g15531	4146	3963.69	290.755	0.564084
AsAt_g20217	627	444.981	18	0.311062
AsAt_g6132	1692	1509.69	3	0.015281
AsAa_g12274	2994	2811.69	4	0.0109398
AsAa_g21546	1875	1692.69	0	0
AsAt_g303	3156	2973.69	3	0.00775787
AsAa_g1836	2070	1887.69	1	0.00407367
AsAa_g18679	1326	1143.69	8.06908	0.0542542
AsAt_g1103	1125	942.687	2	0.0163147
AsAa_g16572	2010	1827.69	0	0
AsAt_g14089	1290	1107.69	0	0
AsAt_g6816	1437	1254.69	1331	8.15754
AsAt_g17135	438	257.423	0	0
AsAt_g3066	1257	1074.69	28	0.200351
AsAt_g8627	747	564.932	311	4.23332
AsAa_g21904	420	239.847	0	0
AsAa_g22756	1455	1272.69	0	0
AsAa_g10355	1173	990.687	17.0136	0.132061
AsAt_g9862	1305	1122.69	249.977	1.71221
AsAt_g16341	426	245.709	482.017	15.0855
AsAt_g4848	1176	993.687	289	2.23648
AsAa_g18162	804	621.853	0	0
AsAt_g1282	777	594.873	198	2.55951
AsAa_g22471	2577	2394.69	0	0
AsAt_g7698	1263	1080.69	111.642	0.794411
AsAt_g7495	738	555.932	0	0
AsAt_g17469	2574	2391.69	842.909	2.71015
AsAt_g10135	744	561.932	30.0488	0.411206
AsAa_g10152	1122	939.687	0	0
AsAt_g5959	945	762.713	151	1.52241
AsAa_g21	855	672.788	0	0
AsAa_g20605	294	123.749	0	0
AsAa_g7952	1596	1413.69	0	0
AsAa_g16456	834	651.832	5.46012	0.0644144
AsAt_g18291	2256	2073.69	1072.92	3.97869
AsAa_g12211	729	546.932	181.844	2.55672
AsAa_g14074	240	81.3112	0	0
AsAa_g16582	2379	2196.69	57.5973	0.201628
AsAa_g21772	876	693.788	11.0371	0.122334
AsAa_g9707	648	465.966	3.21114	0.0529934
AsAa_g5140	336	160.663	0	0
AsAa_g5428	1134	951.687	0	0
AsAt_g13444	432	251.542	127	3.88248
AsAt_g19971	1197	1014.69	0	0
AsAa_g18643	1233	1050.69	2	0.0146377
AsAa_g20244	2706	2523.69	25.0325	0.0762755
AsAa_g11621	1062	879.687	0	0
AsAa_g15695	1245	1062.69	1.0062	0.0072811
AsAa_g19522	1623	1440.69	17	0.0907393
AsAa_g10187	903	720.788	19.7275	0.210466
AsAa_g22350	1719	1536.69	24.0705	0.120453
AsAt_g18307	498	316.489	0	0
AsAt_g17726	441	260.345	3624	107.042
AsAt_g8289	747	564.932	1508	20.5268
AsAa_g19338	351	174.4	0	0
AsAt_g19740	1353	1170.69	0	0
AsAt_g16701	2922	2739.69	1499.83	4.20977
AsAa_g3111	1491	1308.69	114.984	0.675644
AsAt_g11931	3936	3753.69	717.954	1.4708
AsAa_g21145	222	68.8711	0	0
AsAt_g8979	1536	1353.69	0	0
AsAa_g13449	1242	1059.69	0	0
AsAt_g7719	1266	1083.69	23	0.163208
AsAt_g14474	405	225.267	662.754	22.6241
AsAa_g2862	1029	846.687	0	0
AsAt_g16050	846	663.788	13	0.150602
AsAa_g3820	1191	1008.69	0	0
AsAt_g14661	1491	1308.69	524.966	3.08469
AsAa_g15756	2094	1911.69	10	0.0402253
AsAa_g16230	717	534.95	0	0
AsAt_g9511	798	615.853	0	0
AsAt_g3732	2676	2493.69	3399.21	10.4822
AsAa_g3330	1827	1644.69	31.0767	0.145301
AsAt_g10971	576	394.077	0	0
AsAt_g18678	780	597.853	267	3.43426
AsAt_g4902	1383	1200.69	1	0.00640452
AsAa_g7132	1668	1485.69	4	0.0207037
AsAt_g6944	558	376.153	1	0.0204433
AsAa_g246	447	266.213	0	0
AsAt_g5055	612	430.01	3577.53	63.9765
AsAa_g20174	2220	2037.69	0	0
AsAa_g6076	828	645.832	20	0.238137
AsAa_g15549	375	196.701	0	0
AsAt_g6860	258	94.9942	0	0
AsAa_g17971	1113	930.687	0	0
AsAa_g382	1551	1368.69	7.04147	0.0395618
AsAt_g19641	666	483.95	2259	35.8948
AsAt_g20442	438	257.423	93	2.77813
AsAa_g15387	1164	981.687	7.01278	0.054933
AsAt_g14206	1029	846.687	6	0.0544935
AsAa_g18027	5517	5334.69	131.666	0.189793
AsAt_g9169	1056	873.687	17	0.149627
AsAt_g964	765	582.932	254.968	3.36345
AsAa_g18561	2010	1827.69	11	0.0462815
AsAt_g10635	2952	2769.69	1564.7	4.34426
AsAt_g2706	534	352.227	207	4.51923
AsAt_g9161	1719	1536.69	57	0.285237
AsAa_g22272	834	651.832	0	0
AsAa_g21187	153	29.6352	0	0
AsAa_g9834	1263	1080.69	11	0.0782725
AsAt_g16473	414	233.997	0	0
AsAa_g12268	903	720.788	0	0
AsAt_g19057	516	334.272	3046.42	70.0819
AsAa_g4505	468	286.834	0	0
AsAa_g5171	1407	1224.69	0	0
AsAt_g12142	504	322.426	4	0.0953997
AsAt_g1034	1086	903.687	366	3.11444
AsAa_g3379	915	732.764	0	0
AsAt_g17482	918	735.764	2497	26.0973
AsAa_g17297	3264	3081.69	0	0
AsAt_g6101	1392	1209.69	1224.94	7.78681
AsAa_g5620	1704	1521.69	0	0
AsAa_g12804	450	269.15	1.34834	0.0385229
AsAt_g13122	1776	1593.69	678	3.27147
AsAt_g217	1344	1161.69	1	0.00661953
AsAt_g873	504	322.426	20	0.476998
AsAt_g2889	1329	1146.69	0	0
AsAt_g13916	723	540.95	9	0.127939
AsAa_g12668	594	412.01	0	0
AsAa_g15024	1599	1416.69	6	0.0325682
AsAa_g21264	588	406.024	0	0
AsAa_g12770	1611	1428.69	8.77815	0.0472479
AsAa_g15921	1665	1482.69	2	0.0103728
AsAa_g5765	270	104.139	0	0
AsAt_g6900	477	295.766	0	0
AsAt_g20791	1002	819.687	887	8.32131
AsAt_g20536	1722	1539.69	1100.99	5.49877
AsAa_g2910	1074	891.687	4.01711	0.0346432
AsAa_g13911	1041	858.687	11	0.0985086
AsAt_g14337	669	486.95	5	0.0789591
AsAa_g6822	1221	1038.69	24.1965	0.179137
AsAt_g11747	492	310.583	99	2.45117
AsAa_g16388	1110	927.687	0	0
AsAt_g4206	1146	963.687	0	0
AsAt_g14541	813	630.853	74	0.902028
AsAt_g6235	429	248.642	0	0
AsAa_g46	984	801.687	14.0467	0.134736
AsAa_g22563	516	334.272	0	0
AsAa_g21694	1515	1332.69	0	0
AsAt_g18857	456	275.078	24	0.670922
AsAa_g377	321	147.32	52.5164	2.74125
AsAt_g19374	2406	2223.69	828.993	2.86677
AsAt_g22122	390	210.872	11027.9	402.153
AsAa_g19383	1125	942.687	5	0.0407867
AsAa_g8379	1653	1470.69	27.042	0.141395
AsAa_g13431	1725	1542.69	42.6196	0.212446
AsAt_g565	303	131.579	5.65876	0.330713
AsAa_g21984	915	732.764	7.13528	0.0748796
AsAt_g2554	1032	849.687	0	0
AsAa_g12148	1428	1245.69	0	0
AsAa_g7600	1365	1182.69	16.0975	0.104666
AsAa_g19682	1770	1587.69	40	0.193736
AsAt_g208	1158	975.687	213.96	1.68631
AsAa_g21775	2166	1983.69	5	0.0193826
AsAt_g3305	1449	1266.69	374.741	2.27498
AsAa_g12739	261	97.2591	107	8.45998
AsAa_g16621	969	786.713	28	0.273689
AsAa_g8134	369	190.989	2.05196	0.0826184
AsAa_g19857	1977	1794.69	3	0.0128543
AsAa_g17985	1401	1218.69	0	0
AsAa_g14866	582	400.037	0	0
AsAt_g14920	459	278.022	0	0
AsAt_g2409	723	540.95	21	0.298523
AsAa_g10767	1692	1509.69	5	0.0254683
AsAa_g1904	2994	2811.69	4.00629	0.010957
AsAt_g20445	993	810.687	1	0.00948556
AsAa_g6078	1992	1809.69	6	0.0254955
AsAa_g3255	1125	942.687	0	0
AsAa_g4778	1023	840.687	19.0817	0.174542
AsAa_g3421	1911	1728.69	4.12503	0.0183496
AsAt_g10063	723	540.95	1013.97	14.414
AsAt_g13549	882	699.788	10	0.109888
AsAa_g3373	915	732.764	0	0
AsAt_g3426	375	196.701	0	0
AsAt_g4210	3594	3411.69	8	0.0180317
AsAt_g8141	1344	1161.69	0	0
AsAt_g9006	690	507.95	106.578	1.61347
AsAt_g5	639	456.966	969.985	16.3229
AsAt_g449	1800	1617.69	4011.68	19.0699
AsAa_g2192	927	744.764	0	0
AsAt_g8753	1989	1806.69	36	0.153227
AsAa_g13316	2097	1914.69	39.8044	0.159864
AsAt_g7390	7563	7380.69	3972.53	4.13891
AsAa_g2256	4122	3939.69	35.2204	0.0687463
AsAa_g7989	894	711.788	6	0.0648212
AsAa_g2023_AsAa_g8576	624	441.981	1	0.0173985
AsAt_g22020	537	355.227	0	0
AsAa_g10709	3354	3171.69	0	0
AsAa_g9177	195	51.9734	7	1.0357
AsAa_g870	384	205.186	0	0
AsAt_g12708	624	441.981	1367.47	23.792
AsAa_g4554	2082	1899.69	0	0
AsAa_g12170	1170	987.687	14.9137	0.116114
AsAa_g206	840	657.81	72.6257	0.848997
AsAa_g18590	1617	1434.69	3	0.0160798
AsAa_g16860	1176	993.687	11	0.0851254
AsAa_g16079	450	269.15	1	0.0285707
AsAt_g966	414	233.997	2	0.0657257
AsAt_g1506	3267	3084.69	20.1775	0.0503005
AsAt_g9297	1767	1584.69	120	0.58231
AsAa_g10706	2208	2025.69	0	0
AsAt_g10278	1146	963.687	116.637	0.930713
AsAa_g11232	930	747.764	0	0
AsAa_g441	285	116.209	1	0.0661724
AsAt_g1841	2436	2253.69	303.94	1.03708
AsAt_g11619	690	507.95	21	0.317918
AsAa_g17944	1074	891.687	1.04041	0.00897241
