target_id	length	eff_length	Aare_2	Aare_2_tpm
AsAa_g7334	525	339.604	0	0
AsAt_g21548	1770	1584.04	0	0
AsAa_g20490	315	137.766	212.06	17.269
AsAa_g1155	696	510.178	9.46427	0.208121
AsAa_g22818	834	648.064	263	4.55291
AsAt_g15720	1269	1083.04	1.00972	0.0104595
AsAt_g3485	1320	1134.04	26.7415	0.264551
AsAa_g11215	2295	2109.04	395	2.10118
AsAa_g2294	999	813.037	749.862	10.3472
AsAt_g13927	1416	1230.04	0	0
AsAa_g16491	657	471.198	87	2.07141
AsAa_g12722	3297	3111.04	1398.65	5.04376
AsAa_g9904	288	114.679	5	0.489145
AsAt_g4606	276	104.806	0	0
AsAa_g17468	2346	2160.04	762.506	3.96035
AsAa_g9476	1536	1350.04	60	0.498605
AsAt_g440	1836	1650.04	768	5.22178
AsAa_g12058	831	645.064	172.41	2.99856
AsAa_g15481	837	651.064	368.796	6.35498
AsAa_g2955	1818	1632.04	630.923	4.33708
AsAt_g7046	978	792.037	6.34669	0.0898986
AsAa_g10196	1530	1344.04	269.873	2.25268
AsAt_g2978	1218	1032.04	0	0
AsAa_g4676	408	224.169	9	0.450421
AsAa_g1278	2835	2649.04	340.258	1.44102
AsAa_g15618	1965	1779.04	234	1.47565
AsAt_g240	504	318.689	15.3227	0.539412
AsAt_g22084	2892	2706.04	48.0885	0.19937
AsAt_g18081	2502	2316.04	17	0.0823483
AsAa_g5424	840	654.064	137.714	2.36217
AsAa_g413	438	253.496	1	0.0442568
AsAa_g12246	906	720.037	1	0.015581
AsAt_g3338	1488	1302.04	0	0
AsAt_g10970	483	297.844	0	0
AsAa_g17375	1248	1062.04	5010.98	52.9339
AsAt_g14286	486	300.832	212	7.90612
AsAt_g2838	1485	1299.04	1	0.00863634
AsAt_g14015	1221	1035.04	8.22704	0.0891742
AsAa_g10485	1248	1062.04	12	0.126763
AsAa_g698	1476	1290.04	1	0.00869659
AsAt_g18903	522	336.617	0	0
AsAt_g10866	978	792.037	0	0
AsAt_g11471	1494	1308.04	0	0
AsAa_g3223	312	135.22	27	2.24013
AsAt_g15480	2190	2004.04	8.70045	0.0487065
AsAt_g10068	1260	1074.04	0	0
AsAa_g5775	564	378.338	2	0.0593064
AsAt_g13121	2346	2160.04	53.3725	0.277209
AsAa_g22755	1914	1728.04	802.335	5.20899
AsAa_g18610	708	522.157	326.553	7.01621
AsAa_g20701	765	579.113	1	0.0193726
AsAa_g20356	3339	3153.04	778.992	2.77176
AsAa_g17102	996	810.037	0	0
AsAa_g13180	384	201.205	65.2825	3.64007
AsAt_g411	3411	3225.04	5.4023	0.018793
AsAa_g1308	2838	2652.04	2186.48	9.24946
AsAt_g20218	1101	915.037	0	0
AsAa_g22662	2223	2037.04	200.884	1.10636
AsAt_g1281	2781	2595.04	2.00256	0.0086575
AsAt_g17922	783	597.113	0	0
AsAa_g16119	453	268.172	0	0
AsAa_g2961	462	277.063	0	0
AsAt_g20000	429	244.681	0	0
AsAt_g1163	1542	1356.04	3.17116	0.0262361
AsAt_g323	660	474.198	205.364	4.85864
AsAa_g11032	816	630.076	1	0.0178057
AsAt_g12374	207	55.8774	81	16.263
AsAa_g11230	1335	1149.04	24	0.23433
AsAa_g18806	1446	1260.04	2369.44	21.0967
AsAa_g2631	639	453.217	182	4.50523
AsAt_g22078	618	432.243	0	0
AsAt_g8070	1254	1068.04	1	0.0105043
AsAa_g10951	1560	1374.04	217	1.77179
AsAa_g11322	723	537.157	967.995	20.2173
AsAa_g23014	3369	3183.04	1598.64	5.63455
AsAa_g10650	432	247.612	857	38.8294
AsAt_g12739	2619	2433.04	476.673	2.19798
AsAt_g4375	999	813.037	0	0
AsAt_g2790	1449	1263.04	0	0
AsAa_g530	411	227.087	0	0
AsAa_g2573	2304	2118.04	201.179	1.06561
AsAa_g5949	381	198.322	10	0.565693
AsAt_g10624	4824	4638.04	4.04177	0.00977662
AsAa_g51	11505	11319	3859.78	3.82564
AsAa_g19564	4296	4110.04	548	1.49584
AsAt_g22209	1224	1038.04	0	0
AsAa_g12200	1266	1080.04	3308	34.362
AsAa_g4976	492	306.79	0	0
AsAt_g14911	2988	2802.04	82.8571	0.331747
AsAt_g15037	2247	2061.04	20.5973	0.112118
AsAa_g18371	1836	1650.04	1012	6.88079
AsAa_g234	846	660.064	2	0.0339935
AsAa_g6360	3609	3423.04	546.837	1.79225
AsAt_g15160	1497	1311.04	3.12709	0.0267594
AsAa_g4525	1002	816.037	31.2902	0.430179
AsAt_g4842	936	750.037	0	0
AsAa_g9464	2751	2565.04	3228.96	14.1228
AsAt_g252	480	294.897	0	0
AsAa_g5655	948	762.037	0	0
AsAa_g5968	3279	3093.04	373	1.35293
AsAt_g585	1437	1251.04	12.0642	0.108188
AsAt_g20326	1554	1368.04	34.6794	0.284397
AsAt_g13364	948	762.037	0	0
AsAa_g1018	1494	1308.04	16	0.137231
AsAt_g12377	321	143.088	0	0
AsAa_g18399	2574	2388.04	792	3.72079
AsAa_g18124	1716	1530.04	185.844	1.36269
AsAa_g17049	693	507.178	6499.31	143.767
AsAa_g14236	1017	831.037	197.786	2.6701
AsAt_g7735	2283	2097.04	0	0
AsAt_g13534	1536	1350.04	35.1556	0.292146
AsAt_g11439	306	130.078	0	0
AsAa_g20157	2352	2166.04	0	0
AsAa_g19318	993	807.037	108049	1502.03
AsAa_g15335	1689	1503.04	2	0.0149283
AsAa_g20928	945	759.037	5	0.0739024
AsAt_g6210	1356	1170.04	0	0
AsAt_g12028	1098	912.037	0	0
AsAa_g20411	2346	2160.04	1446	7.51032
AsAa_g23267	1641	1455.04	58.8722	0.453929
AsAa_g6122	801	615.089	231.936	4.2304
AsAa_g8183	3408	3222.04	0	0
AsAt_g5887	939	753.037	0	0
AsAa_g7044	612	426.243	15	0.394807
AsAa_g17623_AsAa_g17625	804	618.076	120	2.17816
AsAa_g11584	474	288.938	2	0.0776562
AsAa_g21031	1308	1122.04	39	0.38995
AsAt_g7854	2451	2265.04	0	0
AsAa_g8307	1230	1044.04	4.12046	0.0442773
AsAt_g12302	711	525.157	34	0.726341
AsAa_g4541	2562	2376.04	300	1.41651
AsAt_g12548	378	195.501	0	0
AsAt_g16809	489	303.802	22.1022	0.816201
AsAa_g7602	1962	1776.04	49	0.309525
AsAa_g1873	444	259.372	1	0.0432541
AsAa_g3262	786	600.113	577	10.7868
AsAt_g18777	633	447.217	0	0
AsAa_g10529	2739	2553.04	481	2.11368
AsAt_g2568	2358	2172.04	52.6264	0.271824
AsAa_g4863	696	510.178	6	0.131941
AsAt_g2016	1605	1419.04	13.4684	0.106481
AsAt_g3777	1170	984.037	49.3123	0.562206
AsAt_g18928	2247	2061.04	176.239	0.959331
AsAa_g9035	399	215.496	0	0
AsAt_g5998	513	327.644	22.2482	0.761806
AsAa_g18540	1740	1554.04	919.967	6.64144
AsAa_g6202	465	280.03	116.514	4.66792
AsAt_g4602	840	654.064	0	0
AsAt_g7897	1407	1221.04	0	0
AsAa_g17311	2055	1869.04	93	0.558234
AsAt_g12104	567	381.338	5	0.1471
AsAa_g10914	2058	1872.04	253.867	1.5214
AsAt_g9261	594	408.26	6	0.164879
AsAa_g4292	990	804.037	707.952	9.87824
AsAa_g13830	939	753.037	370.048	5.51307
AsAt_g8573	1329	1143.04	8.34357	0.0818923
AsAt_g17744	1857	1671.04	33.6654	0.226021
AsAa_g22178	579	393.276	237	6.76087
AsAa_g13008	1602	1416.04	128.97	1.0218
AsAa_g13925	1029	843.037	19.8679	0.264398
AsAa_g19570	2943	2757.04	464.702	1.89097
AsAt_g9170	939	753.037	0	0
AsAa_g8176	459	274.074	63	2.57883
AsAt_g1602	1167	981.037	1.04258	0.0119228
AsAa_g145	456	271.123	23	0.951726
AsAa_g15055	468	283.019	0	0
AsAa_g4149	1239	1053.04	0	0
AsAa_g9327	546	360.493	3698.71	115.108
AsAa_g16297	690	504.188	240	5.34035
AsAt_g9285	417	232.926	39.4991	1.90248
AsAa_g17110	588	402.268	52	1.45024
AsAa_g5004	1170	984.037	185	2.10917
AsAt_g13038	1287	1101.04	0	0
AsAt_g4114	1392	1206.04	1	0.00930231
AsAt_g1053	1479	1293.04	13.158	0.114165
AsAt_g14131	2739	2553.04	20.2579	0.0890201
AsAa_g17464	3981	3795.04	149.055	0.440639
AsAa_g458	1554	1368.04	37	0.303428
AsAa_g18992	1836	1650.04	0	0
AsAa_g7286	210	57.7179	0	0
AsAt_g21423	666	480.198	12.766	0.298253
AsAt_g21799	834	648.064	8	0.138492
AsAt_g6455	774	588.113	0	0
AsAa_g8858	1407	1221.04	0	0
AsAa_g20631	1275	1089.04	0	0
AsAt_g10422	999	813.037	150.921	2.08253
AsAt_g2721	732	546.157	0	0
AsAa_g12029	480	294.897	0	0
AsAt_g13766	501	315.708	0	0
AsAt_g20605	999	813.037	12	0.165586
AsAa_g2882	747	561.124	86.8558	1.73657
AsAa_g3098	1284	1098.04	1	0.0102173
AsAa_g15075	1224	1038.04	7	0.0756548
AsAt_g9691	966	780.037	11.2435	0.161711
AsAa_g1033	312	135.22	3743	310.548
AsAa_g11577	1299	1113.04	0	0
AsAa_g15620	1236	1050.04	2273.2	24.2876
AsAt_g4182	702	516.178	2	0.0434692
AsAa_g11530	1068	882.037	766.894	9.75438
AsAt_g17986	261	93.1413	12	1.44541
AsAt_g7356	1656	1470.04	7.19602	0.0549181
AsAt_g22143	2856	2670.04	26.2561	0.110322
AsAa_g23154	288	114.679	344	33.6532
AsAt_g11288	1062	876.037	0	0
AsAa_g11951	633	447.217	55	1.37974
AsAt_g1097	1038	852.037	4	0.0526687
AsAt_g4518	1020	834.037	3	0.0403541
AsAa_g14260	762	576.124	2	0.0389462
AsAt_g20566	2721	2535.04	2.06414	0.00913497
AsAa_g18765	1872	1686.04	76.8993	0.511689
AsAa_g2664	930	744.037	134.36	2.02594
AsAt_g16573	1062	876.037	7.07892	0.0906558
AsAa_g14230	1233	1047.04	196.256	2.10286
AsAt_g3258	894	708.037	0	0
AsAa_g18721	618	432.243	5	0.129776
AsAa_g21986	840	654.064	0	0
AsAt_g1683	2454	2268.04	186	0.920056
AsAa_g15146	1767	1581.04	1090	7.73456
AsAa_g5306	675	489.198	0	0
AsAa_g21645	1017	831.037	180	2.42998
AsAa_g9053	1368	1182.04	395.964	3.75816
AsAa_g10859	2004	1818.04	535.807	3.30641
AsAa_g100	6129	5943.04	1903.8	3.59389
AsAa_g16749	444	259.372	1430	61.8534
AsAa_g9719	2655	2469.04	2629.85	11.9496
AsAa_g5497	1212	1026.04	1	0.0109342
AsAt_g13833	1416	1230.04	146	1.33164
AsAt_g21569	561	375.368	0	0
AsAa_g10226	1392	1206.04	1184.68	11.0203
AsAt_g9349	774	588.113	0	0
AsAa_g4830	861	675.037	291	4.83634
AsAa_g7615	492	306.79	1386.99	50.7205
AsAt_g388	600	414.243	4.10794	0.111255
AsAa_g19123	999	813.037	71	0.979714
AsAa_g20945	810	624.076	1365.28	24.5434
AsAa_g19663	1107	921.037	2	0.0243615
AsAa_g6169	1314	1128.04	1086.86	10.8094
AsAa_g3113	5034	4848.04	2802.45	6.4852
AsAt_g8685	1503	1317.04	1.03874	0.00884834
AsAa_g4764	546	360.493	1869.86	58.1921
AsAt_g11956	2169	1983.04	79	0.446938
AsAt_g8922	741	555.147	719	14.5302
AsAa_g18776	3027	2841.04	2758.44	10.8928
AsAa_g2350	3084	2898.04	2625.77	10.1649
AsAa_g22552	498	312.752	0	0
AsAt_g15936	669	483.198	7.07	0.164152
AsAa_g11818_AsAa_g11822	975	789.037	472.488	6.71808
AsAa_g14817	1095	909.037	136	1.67845
AsAa_g4034	927	741.037	389.976	5.90404
AsAt_g1520	987	801.037	3	0.0420165
AsAt_g11923	669	483.198	0	0
AsAa_g16571	573	387.299	0	0
AsAa_g2117	1026	840.037	69	0.921514
AsAt_g475	2772	2586.04	0	0
AsAt_g10932	1650	1464.04	0	0
AsAt_g19976	795	609.089	42.3768	0.780547
AsAt_g7914	1236	1050.04	3.22663	0.0344744
AsAa_g23302	1842	1656.04	74.8826	0.507297
AsAt_g3610	309	132.653	0	0
AsAa_g7833	1929	1743.04	121.689	0.783239
AsAa_g22249	1803	1617.04	2	0.0138759
AsAa_g19190	1113	927.037	389.308	4.71138
AsAa_g17157	2832	2646.04	1	0.0042399
AsAt_g20610	3303	3117.04	51.3025	0.18465
AsAa_g22690	858	672.05	1	0.0166936
AsAt_g16958	2631	2445.04	0	0
AsAt_g18515	807	621.076	17.245	0.311508
AsAt_g5260	930	744.037	4.27397	0.0644449
AsAa_g22951	489	303.802	117.719	4.34716
AsAa_g18502	1974	1788.04	1013	6.35601
AsAt_g20284	1026	840.037	13	0.173619
AsAa_g8200	507	321.677	798.508	27.8491
AsAa_g903	546	360.493	78	2.42744
AsAa_g17953	1248	1062.04	188.995	1.99646
AsAa_g18953	771	585.113	388	7.4395
AsAt_g4149	843	657.064	0	0
AsAt_g14327	1173	987.037	0	0
AsAt_g5352	2427	2241.04	62.1553	0.311158
AsAa_g12669	2070	1884.04	702.755	4.18472
AsAa_g22770	1521	1335.04	583	4.89922
AsAa_g22086	333	153.866	0	0
AsAa_g11856	510	324.651	0	0
AsAt_g6330	1845	1659.04	0	0
AsAa_g22549	2517	2331.04	179	0.8615
AsAt_g16403	3573	3387.04	18.6065	0.0616307
AsAt_g3664	1674	1488.04	0	0
AsAa_g5574	1197	1011.04	264.977	2.94031
AsAa_g18660	348	167.547	0	0
AsAt_g10031	1698	1512.04	119.343	0.885495
AsAa_g1233	1572	1386.04	145.199	1.17528
AsAt_g3936	2910	2724.04	25	0.102962
AsAa_g13296	870	684.037	4	0.0656042
AsAt_g9321	618	432.243	0	0
AsAa_g12828	804	618.076	0	0
AsAa_g8395	870	684.037	908.696	14.9036
AsAa_g2597	996	810.037	409.846	5.67633
AsAt_g17812	444	259.372	0	0
AsAa_g16608	1008	822.037	139.746	1.90722
AsAt_g11909	2100	1914.04	23.4426	0.137406
AsAa_g10201	693	507.178	1	0.0221203
AsAa_g834	342	162.068	0	0
AsAt_g1729	351	170.308	13.8199	0.910374
AsAt_g19107	2262	2076.04	0	0
AsAa_g16253	1392	1206.04	164.927	1.53421
AsAa_g15947	1107	921.037	4	0.048723
AsAa_g20957	612	426.243	662.64	17.441
AsAt_g6620	3525	3339.04	2.00488	0.00673626
AsAa_g11234	216	61.5786	0	0
AsAt_g9104	3090	2904.04	20.5613	0.0794327
AsAt_g21472	642	456.217	0	0
AsAt_g10164	2538	2352.04	102.274	0.487832
AsAa_g5389	408	224.169	0	0
AsAa_g21274	2565	2379.04	0	0
AsAt_g1245	1290	1104.04	0	0
AsAa_g13529	501	315.708	1041.91	37.0251
AsAt_g2564	1338	1152.04	44.2461	0.430884
AsAa_g3331	672	486.198	3	0.0692244
AsAa_g16052	309	132.653	1154.12	97.6075
AsAt_g21037	252	86.3793	0	0
AsAa_g15801	1737	1551.04	4	0.0289327
AsAt_g13389	1101	915.037	2	0.0245213
AsAa_g15722	699	513.178	109.412	2.39192
AsAa_g16208	1353	1167.04	24	0.230716
AsAa_g8637	831	645.064	0	0
AsAa_g17506	414	230	0	0
AsAt_g21023	2181	1995.04	13.0997	0.0736649
AsAa_g18774	318	140.436	107	8.54786
AsAa_g23167	558	372.383	116.933	3.52288
AsAt_g18859	1428	1242.04	13.4764	0.121728
AsAt_g14695	1914	1728.04	49.1126	0.318854
AsAa_g4300	708	522.157	160.974	3.45865
AsAt_g10721	1983	1797.04	81.6054	0.509464
AsAa_g18918	810	624.076	54.9817	0.988398
AsAt_g3272	486	300.832	24	0.895032
AsAt_g723	1122	936.037	37.8711	0.453906
AsAa_g23157	621	435.243	88.1308	2.27168
AsAt_g21499	3096	2910.04	0	0
AsAa_g16677	576	390.291	5	0.143725
AsAa_g7877	1509	1323.04	10.6667	0.0904499
AsAa_g13606	6258	6072.04	2347.6	4.33751
AsAt_g6824	540	354.514	1	0.0316459
AsAa_g14929	1125	939.037	17	0.203104
AsAa_g169	816	630.076	70	1.2464
AsAa_g5207	1296	1110.04	0	0
AsAt_g10448	648	462.208	0	0
AsAa_g3708	990	804.037	8	0.111626
AsAt_g21819	3384	3198.04	665	2.33286
AsAt_g19599	1956	1770.04	2.07922	0.0131786
AsAa_g18648	1848	1662.04	72	0.486008
AsAt_g9607	1434	1248.04	0	0
AsAa_g13713	1353	1167.04	213	2.04761
AsAa_g21296	765	579.113	0	0
AsAa_g12615	1026	840.037	0	0
AsAa_g2965	1410	1224.04	138.829	1.27244
AsAt_g17939	408	224.169	1.03974	0.0520353
AsAt_g18561	1773	1587.04	0	0
AsAt_g11407	1143	957.037	33.1753	0.388899
AsAa_g6944	2400	2214.04	490.518	2.48554
AsAa_g10287	966	780.037	301	4.32915
AsAa_g11188	1710	1524.04	303.451	2.2338
AsAa_g16715	402	218.379	1554.77	79.8743
AsAt_g12585	585	399.276	0	0
AsAa_g682	483	297.844	31	1.16768
AsAa_g22730	504	318.689	1	0.0352033
AsAa_g18287	1140	954.037	571.686	6.7227
AsAa_g18126	765	579.113	61.8356	1.19792
AsAa_g20996	1299	1113.04	3	0.0302387
AsAt_g15023	768	582.113	2.11486	0.0407591
AsAa_g21259	564	378.338	5977	177.237
AsAa_g17529	903	717.037	36	0.563264
AsAt_g3952	909	723.037	0	0
AsAa_g2585	750	564.124	0	0
AsAa_g1772	375	192.611	0	0
AsAt_g10916	990	804.037	0	0
AsAa_g23235	243	79.8482	1	0.140503
AsAt_g1080	1650	1464.04	2.02092	0.0154863
AsAa_g21666	4134	3948.04	37.8938	0.107681
AsAa_g18739	1242	1056.04	0	0
AsAt_g5261	381	198.322	0	0
AsAa_g4905	2721	2535.04	363.313	1.60786
AsAa_g20613	1722	1536.04	1	0.00730381
AsAt_g15666	1137	951.037	13.0056	0.153421
AsAa_g15252	1782	1596.04	8	0.0562339
AsAa_g20190	606	420.243	2	0.0533925
AsAt_g10534	561	375.368	27.3069	0.816142
AsAa_g19819	378	195.501	12	0.688626
AsAa_g2352	609	423.243	152.913	4.05326
AsAt_g12039	1455	1269.04	0	0
AsAt_g4316	1653	1467.04	25.1677	0.192466
AsAa_g11508	609	423.243	0	0
AsAa_g17359	1425	1239.04	854	7.73259
AsAt_g17433	900	714.037	0	0
AsAt_g19175	375	192.611	21.1882	1.23414
AsAa_g15285	1413	1227.04	32	0.292579
AsAt_g16926	1557	1371.04	0	0
AsAa_g9157	1437	1251.04	26	0.23316
AsAt_g8121	927	741.037	6	0.090837
AsAa_g4379	477	291.933	497.776	19.1294
AsAt_g2741	555	369.427	0	0
AsAt_g9180	546	360.493	4.15484	0.129303
AsAa_g20006	1416	1230.04	408.687	3.72755
AsAa_g4909	2481	2295.04	101	0.493723
AsAa_g16554	1155	969.037	1	0.0115774
AsAt_g13094	1401	1215.04	5.02591	0.0464062
AsAa_g22210	666	480.198	802.996	18.7605
AsAa_g21107	1272	1086.04	0	0
AsAt_g11559	1146	960.037	0	0
AsAa_g5866	804	618.076	498.786	9.05365
AsAa_g19558	648	462.208	585.868	14.2205
AsAt_g1144	534	348.528	24	0.772546
AsAt_g19515	1479	1293.04	0	0
AsAa_g18161	1794	1608.04	628.952	4.38806
AsAa_g23024	1851	1665.04	3929.99	26.4801
AsAt_g17562	741	555.147	39.9963	0.808282
AsAa_g22936	375	192.611	0	0
AsAt_g508	1770	1584.04	19.889	0.140863
AsAt_g15474	1251	1065.04	0	0
AsAa_g10225	930	744.037	222	3.34742
AsAt_g17804	1044	858.037	0	0
AsAa_g16351	528	342.584	147.96	4.84539
AsAt_g13701	492	306.79	21	0.767945
AsAt_g16545	2193	2007.04	22.1293	0.123698
AsAt_g17676	573	387.299	65.6025	1.90031
AsAt_g7267	1695	1509.04	206.552	1.53561
AsAt_g743	969	783.037	9	0.128947
AsAt_g13325	3048	2862.04	0	0
AsAt_g2461	1140	954.037	1	0.0117594
AsAt_g10943	669	483.198	0	0
AsAt_g20673	1518	1332.04	10.1743	0.0856917
AsAt_g21075	831	645.064	42	0.730463
AsAa_g4433	864	678.037	127.572	2.11083
AsAa_g508	1788	1602.04	73	0.511213
AsAa_g2743	1656	1470.04	524.873	4.00569
AsAa_g9685	3132	2946.04	5707.98	21.7368
AsAt_g2203	681	495.198	79.0989	1.79202
AsAt_g17193	387	204.054	428	23.5316
AsAt_g8252	2349	2163.04	545.232	2.82793
AsAa_g2890	1683	1497.04	136	1.0192
AsAt_g7910	1413	1227.04	0	0
AsAa_g15259	1533	1347.04	111	0.924474
AsAt_g2137	870	684.037	2	0.0328021
AsAt_g17502	1713	1527.04	86.9177	0.638572
AsAt_g14642	1122	936.037	0	0
AsAa_g13869	1407	1221.04	0	0
AsAt_g18493	606	420.243	16.0742	0.429121
AsAt_g5314	1608	1422.04	0	0
AsAa_g7239	1152	966.037	2	0.0232267
AsAa_g1635	864	678.037	0	0
AsAa_g12895	387	204.054	0	0
AsAa_g5165	486	300.832	0	0
AsAa_g9300	414	230	0	0
AsAt_g4390	1278	1092.04	36.4778	0.374751
AsAa_g16709	486	300.832	0	0
AsAa_g13577	909	723.037	1108	17.1922
AsAt_g15418	606	420.243	0	0
AsAt_g625	2373	2187.04	2.09422	0.0107428
AsAa_g11355	1584	1398.04	0	0
AsAt_g19730	3618	3432.04	82.155	0.268555
AsAa_g744	1596	1410.04	257	2.04481
AsAt_g21643	1503	1317.04	0	0
AsAa_g12097	597	411.251	411.403	11.2231
AsAa_g18272	2010	1824.04	2302.98	14.1647
AsAa_g20392	1500	1314.04	2	0.0170755
AsAa_g14504	384	201.205	0	0
AsAt_g7230	1068	882.037	28.1061	0.357491
AsAt_g8385	342	162.068	0	0
AsAa_g6995	1110	924.037	2448	29.7217
AsAt_g18992	1131	945.037	0	0
AsAa_g12657	588	402.268	0	0
AsAt_g14169	4062	3876.04	73.4396	0.212566
AsAa_g22229	342	162.068	2	0.138447
AsAa_g964	3030	2844.04	426.589	1.68277
AsAa_g18706	1035	849.037	414.957	5.48312
AsAa_g11734	777	591.113	0	0
AsAt_g7585	2844	2658.04	29	0.122402
AsAt_g11966	1428	1242.04	0	0
AsAa_g12955	945	759.037	45.9454	0.679094
AsAa_g7004	948	762.037	185.643	2.73308
AsAt_g17007	1047	861.037	2	0.0260591
AsAt_g13786	729	543.157	3	0.061965
AsAa_g11041	1449	1263.04	371.511	3.29995
AsAt_g5453	2448	2262.04	0	0
AsAt_g19022	402	218.379	41	2.10632
AsAa_g6990	897	711.037	19	0.299787
AsAt_g18005	1635	1449.04	28.1166	0.217688
AsAa_g18024	2697	2511.04	6118.99	27.3387
AsAt_g19399	1422	1236.04	5	0.0453827
AsAa_g8687	2106	1920.04	97	0.566779
AsAa_g17758	1113	927.037	735.787	8.90443
AsAt_g13435	3054	2868.04	8.78735	0.0343736
AsAt_g19683	2208	2022.04	32.1207	0.178216
AsAa_g18761	1023	837.037	3470.57	46.5166
AsAa_g19192	1710	1524.04	66	0.485847
AsAt_g2327	288	114.679	5.06711	0.495711
AsAt_g1099	1110	924.037	47.9711	0.582427
AsAt_g13295	870	684.037	0	0
AsAt_g3067	1305	1119.04	0.0567721	0.00056917
AsAt_g15610	549	363.471	0	0
AsAt_g1401	1872	1686.04	27	0.179659
AsAt_g18215	627	441.226	11.1114	0.282526
AsAt_g14334	3195	3009.04	75.1932	0.280351
AsAt_g11234	1983	1797.04	1	0.00624301
AsAt_g18716	1455	1269.04	153	1.3526
AsAa_g16784_AsAa_g20271	1071	885.037	0	0
AsAt_g17959	2421	2235.04	21.0512	0.105668
AsAt_g9010	1914	1728.04	26.5045	0.172075
AsAt_g14464	534	348.528	0	0
AsAt_g7683	339	159.319	0	0
AsAt_g721	1617	1431.04	77.9458	0.611073
AsAt_g11303	1959	1773.04	12	0.0759302
AsAt_g20074	1635	1449.04	0	0
AsAt_g5707	417	232.926	0	0
AsAa_g2691	765	579.113	716	13.8708
AsAa_g14964	558	372.383	925	27.8679
AsAa_g15583	771	585.113	442.2	8.47873
AsAt_g17127	957	771.037	0	0
AsAt_g13084	837	651.064	4.03556	0.0695394
AsAa_g7405	1872	1686.04	194	1.29088
AsAa_g13617	552	366.457	23.6098	0.722804
AsAt_g18237	1992	1806.04	6.54737	0.0406716
AsAt_g4294	1764	1578.04	0	0
AsAa_g10173	1032	846.037	329.68	4.37175
AsAt_g13380	1032	846.037	3	0.0397817
AsAa_g22958	1068	882.037	109	1.38641
AsAa_g20281	891	705.037	1	0.0159125
AsAa_g22779	249	84.1491	0	0
AsAa_g6115	4926	4740.04	3386.97	8.01643
AsAt_g9342	1278	1092.04	0	0
AsAa_g17350	429	244.681	39	1.7882
AsAa_g22077	270	100.136	127	14.2286
AsAt_g20550	2067	1881.04	0	0
AsAa_g19084	1887	1701.04	933	6.15346
AsAt_g20588	981	795.037	13.1973	0.18623
AsAa_g890	546	360.493	0	0
AsAa_g12587	1500	1314.04	308.754	2.63607
AsAa_g7565	744	558.135	38	0.763827
AsAa_g10628	1041	855.037	15	0.196815
AsAa_g13422	2058	1872.04	638.865	3.82865
AsAt_g17194	1029	843.037	20.3687	0.271062
AsAt_g12043	1506	1320.04	12.1188	0.102997
AsAa_g10854	228	69.5568	27	4.35487
AsAa_g8318	1446	1260.04	280.968	2.50164
AsAa_g7324	1080	894.037	322.702	4.04946
AsAt_g8783	1236	1050.04	13.3956	0.143123
AsAt_g15144	1821	1635.04	12.2088	0.0837717
AsAa_g7430	4137	3951.04	568.939	1.61549
AsAt_g16897	387	204.054	1.02435	0.0563193
AsAa_g6228	522	336.617	0	0
AsAa_g7126	2088	1902.04	618	3.6452
AsAa_g10799	1431	1245.04	422.776	3.8096
AsAt_g9050	2172	1986.04	6.26549	0.0353931
AsAa_g15229	282	109.634	695.904	71.2125
AsAt_g15116	564	378.338	0	0
AsAt_g438	948	762.037	0	0
AsAa_g18062	606	420.243	215.34	5.74877
AsAt_g8971	1074	888.037	0	0
AsAt_g3117	549	363.471	71.3229	2.20146
AsAt_g2442	510	324.651	8	0.276455
AsAt_g366	2880	2694.04	109.633	0.456552
AsAa_g20227	1062	876.037	0	0
AsAt_g3429	1137	951.037	0	0
AsAa_g426	369	187.03	0	0
AsAa_g12556	273	102.477	0	0
AsAt_g989	1701	1515.04	8.7054	0.0644639
AsAa_g12177	1605	1419.04	167.751	1.32624
AsAt_g19723	765	579.113	0	0
AsAt_g18801	276	104.806	0	0
AsAt_g4462	783	597.113	9	0.169098
AsAa_g4995	1125	939.037	280	3.34524
AsAt_g4097	1257	1071.04	0	0
AsAa_g20175	726	540.157	0	0
AsAa_g10932	2925	2739.04	71.0335	0.290949
AsAa_g17660	519	333.638	5	0.16813
AsAt_g99	2133	1947.04	24	0.138289
AsAa_g9737	567	381.338	110.943	3.26393
AsAt_g859	342	162.068	0	0
AsAt_g10711	624	438.234	26.6012	0.680999
AsAt_g21173	2421	2235.04	0	0
AsAt_g1496	1110	924.037	0	0
AsAt_g6834	384	201.205	0	0
AsAa_g19568	1242	1056.04	131	1.39169
AsAa_g11178	345	164.85	1484.09	101.001
AsAa_g12825	546	360.493	65	2.02287
AsAt_g21649	657	471.198	2	0.0476187
AsAt_g9875	522	336.617	0	0
AsAa_g16324	597	411.251	501.997	13.6945
AsAt_g14399	1098	912.037	0	0
AsAa_g18747	795	609.089	520	9.57798
AsAa_g12747	2757	2571.04	2	0.00872716
AsAa_g13690	1695	1509.04	100.342	0.745991
AsAa_g7655	810	624.076	180.735	3.24905
AsAa_g554	1002	816.037	20	0.274961
AsAa_g15177	1425	1239.04	290	2.62582
AsAt_g4901	1062	876.037	2	0.0256129
AsAt_g4748	1053	867.037	0	0
AsAt_g14571	906	720.037	0	0
AsAa_g7008	2514	2328.04	492.458	2.37318
AsAa_g17753	1482	1296.04	109.855	0.95094
