target_id	length	eff_length	Asue_3	Asue_3_tpm
AsAt_g6950	327	148.119	475.18	28.7627
AsAt_g6911	966	779.409	27	0.310587
AsAt_g12307	1350	1163.41	296.598	2.2857
AsAa_g22235	732	545.458	0	0
AsAa_g8590	867	680.409	36	0.474369
AsAt_g10399	597	410.566	0	0
AsAa_g18144	738	551.458	107	1.73963
AsAa_g17751	3255	3068.41	3236.12	9.45573
AsAa_g13329	561	374.605	7.5	0.179503
AsAt_g8935	1902	1715.41	50.3106	0.262952
AsAt_g7032	3255	3068.41	35	0.102268
AsAa_g19377	606	419.558	3.33333	0.0712314
AsAt_g8987	1464	1277.41	277.488	1.94759
AsAt_g16295	4782	4595.41	0	0
AsAa_g18875	402	218.001	71	2.92
AsAt_g1477	2055	1868.41	340.709	1.63492
AsAt_g18101	2850	2663.41	3293.82	11.0878
AsAt_g9793	681	494.468	159.805	2.89759
AsAa_g22332	1644	1457.41	267.066	1.64294
AsAa_g6663	3699	3512.41	625.62	1.59694
AsAa_g6574	1344	1157.41	466.605	3.61449
AsAt_g3897	1914	1727.41	0	0
AsAt_g1092	2451	2264.41	198.243	0.784924
AsAa_g11569	618	431.541	0	0
AsAt_g12309	1083	896.409	0	0
AsAt_g5714	4806	4619.41	723.271	1.40378
AsAt_g21082	2025	1838.41	1236.59	6.03071
AsAa_g22397	1776	1589.41	1	0.0056409
AsAt_g22040	1428	1241.41	752.839	5.43715
AsAa_g15165	366	183.831	178.832	8.72188
AsAa_g14200	261	92.9635	916.153	88.3567
AsAa_g9466	357	175.389	8.9068	0.455307
AsAt_g17303	4293	4106.41	694.648	1.51666
AsAt_g22193	1206	1019.41	6	0.05277
AsAt_g10045	1950	1763.41	2323.74	11.8146
AsAt_g1270	1188	1001.41	5	0.0447654
AsAt_g18572	2343	2156.41	1708.39	7.10298
AsAa_g851	1161	974.409	0	0
AsAt_g22210	1467	1280.41	168.402	1.17919
AsAt_g11969	249	84.2288	51	5.42867
AsAa_g8345	2136	1949.41	0	0
AsAa_g3338	453	267.573	0	0
AsAt_g15973	3990	3803.41	17.0112	0.0401002
AsAt_g5273	372	189.46	26	1.23038
AsAt_g12940	1443	1256.41	313.536	2.23739
AsAt_g547	1056	869.409	204	2.10373
AsAt_g14614	2925	2738.41	1062.46	3.47855
AsAa_g21442	2139	1952.41	509.398	2.33922
AsAa_g11719	1416	1229.41	219	1.5971
AsAt_g21987	1980	1793.41	349.252	1.746
AsAt_g19030	1680	1493.41	353.107	2.11988
AsAt_g498	2844	2657.41	141.813	0.478456
AsAa_g19941	798	611.446	0	0
AsAa_g17370	747	560.458	0	0
AsAt_g19289	213	59.9855	0	0
AsAa_g1992	1416	1229.41	538.758	3.929
AsAt_g17215	2430	2243.41	567.265	2.26705
AsAa_g21822	1266	1079.41	262	2.1762
AsAa_g12278	1968	1781.41	580.315	2.92068
AsAa_g20626	735	548.458	0	0
AsAa_g20443	678	491.468	228.86	4.17502
AsAa_g22769	1215	1028.41	512.379	4.46694
AsAa_g21624	999	812.409	145	1.60021
AsAa_g9557	1497	1310.41	109.781	0.751113
AsAt_g21330	1557	1370.41	586	3.83382
AsAa_g19850	1707	1520.41	408.057	2.40627
AsAt_g7925	888	701.409	174.655	2.23251
AsAt_g409	660	473.468	0	0
AsAt_g20012	609	422.549	0	0
AsAt_g6460	1539	1352.41	374	2.47941
AsAa_g20538	399	215.049	0	0
AsAt_g7450	699	512.458	117.191	2.05031
AsAa_g12308	1848	1661.41	71	0.383147
AsAa_g20253	4479	4292.41	23.0646	0.0481758
AsAt_g4654	1296	1109.41	143.455	1.15933
AsAt_g1013	912	725.409	14	0.173033
AsAa_g22284	2019	1832.41	221.321	1.08289
AsAa_g16060	456	270.552	311.468	10.3216
AsAt_g10061	1293	1106.41	60.9143	0.493614
AsAa_g8353	924	737.409	79	0.960512
AsAa_g6802	783	596.446	34.5455	0.519283
AsAt_g5560	2829	2642.41	1092.16	3.7057
AsAt_g20401	792	605.446	120.544	1.78507
AsAt_g7112	792	605.446	0	0
AsAt_g16838	2457	2270.41	965.583	3.81303
AsAt_g16827	918	731.409	0	0
AsAt_g9474	984	797.409	429.981	4.83451
AsAt_g14951	807	620.434	23	0.332366
AsAt_g17532	1479	1292.41	0	0
AsAt_g3694	2646	2459.41	265.405	0.967527
AsAt_g4385	1770	1583.41	77.8721	0.440933
AsAa_g120	1686	1499.41	123.259	0.737025
AsAt_g18794	3591	3404.41	592.187	1.55956
AsAa_g20506	780	593.446	65	0.982011
AsAa_g12788	2358	2171.41	0	0
AsAa_g11368	1182	995.409	8.4249	0.0758835
AsAt_g16025	942	755.409	52	0.617171
AsAa_g14172	738	551.458	2	0.0325164
AsAa_g4865	372	189.46	110	5.20547
AsAt_g1890	945	758.409	173	2.04516
AsAt_g11509	1059	872.409	123.318	1.26733
AsAa_g20187	1317	1130.41	2	0.0158628
AsAa_g1112	951	764.409	13.1386	0.154102
AsAt_g22177	1584	1397.41	489.666	3.14167
AsAa_g7807	1956	1769.41	68.8904	0.349072
AsAa_g12149	603	416.558	216.949	4.66946
AsAt_g17874	657	470.486	50	0.952812
AsAt_g8181	627	440.532	940.374	19.1385
AsAa_g13584	1248	1061.41	3902.48	32.9641
AsAa_g19743	2226	2039.41	334.329	1.46979
AsAa_g812	1158	971.409	1	0.00922958
AsAa_g17887	474	288.288	24	0.746395
AsAa_g8482	1257	1070.41	0	0
AsAa_g15631	1953	1766.41	39.6596	0.201299
AsAt_g10475	954	767.409	29	0.338809
AsAa_g20585	2220	2033.41	22	0.0970023
AsAt_g11084	2898	2711.41	1	0.00330666
AsAa_g8490	906	719.409	0	0
AsAa_g5148	816	629.409	0	0
AsAa_g3279	2613	2426.41	0	0
AsAa_g14073	522	335.843	130	3.47049
AsAt_g7713	1227	1040.41	0	0
AsAa_g3615	282	109.342	210.596	17.2683
AsAa_g1456	462	276.481	0	0
AsAa_g17374	1362	1175.41	143.708	1.09617
AsAt_g7766	2952	2765.41	85.3291	0.276644
AsAt_g21943	1065	878.409	548.883	5.60231
AsAt_g9792	1326	1139.41	576.059	4.53285
AsAa_g848	1290	1103.41	0	0
AsAa_g17477	711	524.458	231.616	3.95951
AsAt_g88	2685	2498.41	451.841	1.62146
AsAt_g13853	501	315.018	14.6026	0.415604
AsAa_g423	2718	2531.41	127.222	0.450593
AsAa_g20834	4821	4634.41	1706.64	3.30165
AsAt_g19155	2205	2018.41	43	0.191004
AsAa_g3712	816	629.409	6	0.0854678
AsAa_g3156	1494	1307.41	2	0.0137152
AsAt_g14483	975	788.409	459.471	5.22505
AsAt_g3814	891	704.409	79.7575	1.01515
AsAa_g2584	3132	2945.41	195.052	0.59373
AsAt_g10218	1407	1220.41	327	2.4023
AsAt_g7419	498	312.049	4	0.114927
AsAa_g8244	2961	2774.41	460.778	1.48904
AsAt_g16483	2007	1820.41	85.5713	0.421447
AsAt_g16214	1689	1502.41	135	0.805619
AsAt_g1012	3582	3395.41	1175.61	3.10425
AsAa_g21770	1551	1364.41	120	0.788535
AsAa_g21654	1581	1394.41	267.36	1.71906
AsAt_g11147	1179	992.409	54	0.487851
AsAa_g17482	189	45.8576	62	12.1217
AsAa_g14863	1788	1601.41	162.227	0.908251
AsAt_g12103	1707	1520.41	109	0.642762
AsAa_g16028	360	178.158	31	1.56006
AsAa_g18712	429	244.215	7	0.256986
AsAa_g10467	261	92.9635	0	0
AsAt_g10320	1023	836.409	143.374	1.53687
AsAt_g16386	717	530.458	0	0
AsAt_g3136	3147	2960.41	1545.18	4.67962
AsAt_g21953	2343	2156.41	57.4443	0.238836
AsAt_g11757	804	617.434	180.418	2.61984
AsAa_g3734	135	20.0288	22	9.8481
AsAt_g7806	2208	2021.41	375.381	1.66496
AsAa_g6286	1608	1421.41	369.828	2.33273
AsAt_g8360	357	175.389	644	32.9206
AsAa_g8233	357	175.389	97	4.95854
AsAa_g757	2223	2036.41	19	0.0836513
AsAa_g12716	255	88.6064	86.9563	8.79873
AsAt_g16781	2373	2186.41	12.6306	0.0517935
AsAt_g11091	414	229.601	0	0
AsAa_g9021	891	704.409	0	0
AsAt_g19801	1458	1271.41	0	0
AsAt_g6631	477	291.247	144	4.43287
AsAt_g8068	1284	1097.41	5	0.0408494
AsAa_g9490	1455	1268.41	0	0
AsAt_g20082	1026	839.409	194	2.07211
AsAa_g11071	1071	884.409	4	0.04055
AsAa_g2941	306	129.654	651.389	45.0443
AsAt_g15645	429	244.215	92	3.37753
AsAt_g16836	873	686.409	92.0072	1.20177
AsAa_g18735	486	300.147	5	0.149355
AsAt_g8128	1131	944.409	669.868	6.35936
AsAa_g1911	2121	1934.41	471.973	2.18752
AsAa_g10567	864	677.409	10	0.132353
AsAa_g7580	6519	6332.41	60	0.0849506
AsAa_g19478	630	443.532	0	0
AsAt_g18132	1980	1793.41	459	2.29466
AsAa_g2106	858	671.409	740.356	9.88638
AsAa_g19772	1551	1364.41	0	0
AsAa_g2442	279	106.869	78	6.54375
AsAt_g20451	1014	827.409	11	0.119195
AsAt_g6466	234	73.5588	1749	213.177
AsAa_g3725	1134	947.409	19	0.179804
AsAa_g17559	570	383.605	103.338	2.41524
AsAt_g3034	954	767.409	36	0.420591
AsAa_g14799	228	69.5367	0	0
AsAt_g11013	969	782.409	62	0.710464
AsAt_g12415	1932	1745.41	31	0.159239
AsAt_g14595	2775	2588.41	395.565	1.37015
AsAa_g2872	591	404.574	0	0
AsAt_g3004	2877	2690.41	539	1.7962
AsAa_g8119	510	323.935	2	0.0553549
AsAa_g2392	2409	2222.41	56.9378	0.2297
AsAa_g2154	1548	1361.41	129	0.849543
AsAa_g17215	2625	2438.41	107.947	0.396908
AsAt_g4760	828	641.409	668.376	9.34265
AsAa_g16899	738	551.458	0	0
AsAt_g19555	8661	8474.41	2066.36	2.18616
AsAt_g4851	1050	863.409	185.625	1.92755
AsAt_g10372	1644	1457.41	312.761	1.92405
AsAa_g5502	1419	1232.41	191	1.38951
AsAa_g6438	1518	1331.41	11	0.0740739
AsAt_g12452	1962	1775.41	13	0.0656491
AsAa_g17047	1029	842.409	0	0
AsAa_g15745	1587	1400.41	239.299	1.53204
AsAt_g8894	684	497.458	43	0.774991
AsAa_g1791	2604	2417.41	31.5167	0.116889
AsAt_g19848	2193	2006.41	1118.85	4.99963
AsAt_g8870	846	659.409	0	0
AsAt_g6874	816	629.409	106	1.50993
AsAa_g19088	1929	1742.41	22	0.113203
AsAt_g18904	3108	2921.41	1042.25	3.19863
AsAt_g18617	846	659.409	92.825	1.2621
AsAa_g15430	900	713.409	2	0.0251348
AsAt_g18388	732	545.458	54.7368	0.899711
AsAt_g14898	1302	1115.41	148	1.18963
AsAa_g16418	330	150.828	7	0.416101
AsAa_g21660	2682	2495.41	51.6669	0.185633
AsAa_g16783	345	164.505	0	0
AsAt_g20277	1239	1052.41	16.2337	0.138298
AsAa_g7098	1047	860.409	39.6	0.412643
AsAa_g13716	3450	3263.41	356	0.978054
AsAa_g22428	1284	1097.41	18.671	0.15254
AsAt_g21296	2733	2546.41	245.94	0.865936
AsAt_g17465	1548	1361.41	485.915	3.20004
AsAt_g256	1356	1169.41	0	0
AsAt_g17337	2844	2657.41	584.175	1.97092
AsAa_g8761	2253	2066.41	7	0.0303715
AsAt_g1170	1449	1262.41	424.646	3.01586
AsAa_g3758	2139	1952.41	69	0.316856
AsAt_g3554	1830	1643.41	392.958	2.1438
AsAt_g16112	1011	824.409	91.7	0.997266
AsAa_g4063	1215	1028.41	0	0
AsAt_g3817	1152	965.409	3	0.0278608
AsAa_g15967	804	617.434	647.706	9.40528
AsAt_g10546	1053	866.409	3	0.0310443
AsAa_g7466	438	252.922	2	0.070897
AsAa_g22624	651	464.486	155.045	2.99275
AsAa_g8711	759	572.458	339	5.30934
AsAa_g17417	1494	1307.41	1834.01	12.5769
AsAa_g9463	1107	920.409	111.814	1.08918
AsAa_g614	945	758.409	0	0
AsAt_g304	423	238.356	315.71	11.8753
AsAt_g17006	1131	944.409	402.098	3.8173
AsAt_g22036	501	315.018	439.602	12.5115
AsAt_g14953	927	740.409	468.985	5.679
AsAa_g21641	474	288.288	0	0
AsAt_g13424	699	512.458	5.2381	0.091643
AsAa_g10664	825	638.409	0	0
AsAa_g44	945	758.409	276.574	3.26958
AsAa_g4760	933	746.409	3	0.0360353
AsAt_g19326	849	662.409	0	0
AsAa_g7609	1713	1526.41	141	0.828195
AsAt_g7188	303	127.028	0	0
AsAt_g3394	1248	1061.41	99	0.836251
AsAa_g4153	789	602.446	0	0
AsAa_g11672	1827	1640.41	20	0.109311
AsAa_g11371	1725	1538.41	877.022	5.1112
AsAa_g8486	423	238.356	0	0
AsAa_g13325	1131	944.409	489	4.6423
AsAt_g18230	747	560.458	0	0
AsAa_g9210	687	500.458	3	0.053745
AsAt_g7748	1329	1142.41	212.697	1.66926
AsAt_g15642	576	389.605	0	0
AsAa_g9470	879	692.409	0	0
AsAt_g7825	261	92.9635	1	0.0964432
AsAt_g20792	843	656.409	1728.79	23.6131
AsAt_g17229	1467	1280.41	133.874	0.937413
AsAa_g9263	1005	818.409	0	0
AsAa_g22245	672	485.468	6	0.110809
AsAa_g2291	591	404.574	13	0.288091
AsAa_g7647	903	716.409	76	0.951123
AsAa_g6653	801	614.434	960.407	14.0141
AsAa_g1766	1182	995.409	290.887	2.62003
AsAa_g23082	2577	2390.41	9	0.0337563
AsAt_g11146	1455	1268.41	11	0.0777531
AsAa_g14696	195	49.0848	574	104.845
AsAt_g4919	1794	1607.41	367.588	2.05031
AsAa_g18997	648	461.496	30.042	0.58364
AsAt_g11253	1545	1358.41	11	0.0726016
AsAt_g12170	1620	1433.41	522.714	3.26948
AsAt_g7464	861	674.409	750.018	9.97086
AsAa_g3348	1152	965.409	457	4.24413
AsAt_g1419	486	300.147	447.156	13.357
AsAt_g3286	1104	917.409	0	0
AsAa_g1086	1332	1145.41	630.805	4.93763
AsAa_g7652	477	291.247	191.37	5.89109
AsAt_g3819	1851	1664.41	248	1.33591
AsAt_g10873	717	530.458	16.4043	0.277262
AsAa_g16573	2994	2807.41	81	0.25868
AsAa_g19958	627	440.532	159	3.23596
AsAt_g4156	1359	1172.41	174.041	1.33093
AsAt_g21750	780	593.446	423.838	6.40329
AsAa_g20560	909	722.409	818.867	10.1628
AsAt_g16391	4254	4067.41	1	0.00220428
AsAt_g10033	939	752.409	222.292	2.64883
AsAt_g15701	3738	3551.41	60	0.151473
AsAt_g13392	2934	2747.41	1425.38	4.65147
AsAt_g3228	798	611.446	56.3753	0.826637
AsAa_g189	2247	2060.41	819.364	3.56539
AsAa_g4224	729	542.458	510.902	8.44415
AsAt_g12662	633	446.523	21	0.421657
AsAt_g14887	1296	1109.41	55	0.444483
AsAt_g2190	456	270.552	0	0
AsAa_g2079	759	572.458	44	0.689118
AsAt_g8807	1506	1319.41	48	0.326171
AsAa_g15097	396	212.153	310	13.1008
AsAa_g15041	2718	2531.41	30	0.106253
AsAt_g8549	1284	1097.41	48	0.392154
AsAa_g1789	1029	842.409	119.565	1.27252
AsAa_g5981	1920	1733.41	1	0.00517229
AsAt_g3876	432	247.112	4	0.145128
AsAa_g6527	3600	3413.41	131.191	0.344587
AsAa_g16543	1977	1790.41	44	0.220336
AsAt_g9412	564	377.605	0	0
AsAt_g6742	2256	2069.41	49	0.212292
AsAa_g3445	276	104.476	42	3.60427
AsAt_g10229	2352	2165.41	527.279	2.18316
AsAt_g10828	2352	2165.41	0	0
AsAa_g2312	795	608.446	237.374	3.4978
AsAt_g7158	1911	1724.41	50	0.259964
AsAa_g8565	4161	3974.41	246.808	0.556764
AsAa_g14759_AsAa_g14761	1929	1742.41	4851.1	24.9617
AsAt_g7831	444	258.747	5	0.173252
AsAa_g12898	168	34.8347	1011	260.209
AsAt_g17508	1074	887.409	78.5123	0.793228
AsAt_g6586	1035	848.409	697.524	7.3712
AsAa_g4597	3738	3551.41	777.073	1.96176
AsAt_g17630	1353	1166.41	2277.26	17.5044
AsAt_g2560	1575	1388.41	183	1.18173
AsAa_g20543	1152	965.409	0	0
AsAa_g12085	4020	3833.41	669.674	1.56625
AsAt_g5999	723	536.458	85.3784	1.42691
AsAa_g2868	1083	896.409	3	0.0300054
AsAa_g3753	831	644.409	39	0.542609
AsAt_g7676	1191	1004.41	180	1.60674
AsAa_g2922	3576	3389.41	447.697	1.18425
AsAa_g13458	1953	1766.41	507.838	2.57761
AsAa_g4377	1248	1061.41	1109.96	9.37578
AsAa_g14962	2679	2492.41	467	1.67989
AsAt_g18544	1518	1331.41	1	0.00673399
AsAa_g1593	1311	1124.41	16	0.127579
AsAa_g12606	1353	1166.41	6	0.0461195
AsAt_g18526	675	488.468	2	0.0367095
AsAt_g5250	3420	3233.41	348	0.964945
AsAt_g8154	339	159.042	168.652	9.50746
AsAt_g4223	2655	2468.41	0	0
AsAt_g16139	681	494.468	0	0
AsAa_g1507	1284	1097.41	30.9836	0.253132
AsAa_g11853	2106	1919.41	1	0.00467107
AsAa_g4043	1005	818.409	181.884	1.99255
AsAt_g18430	807	620.434	194.987	2.8177
AsAa_g20717	1698	1511.41	335.017	1.98733
AsAa_g6998	1443	1256.41	125	0.891997
AsAt_g15351	1185	998.409	0	0
AsAt_g1538	522	335.843	0	0
AsAa_g17787	1986	1799.41	1	0.00498258
AsAt_g19609	279	106.869	37.2603	3.12592
AsAa_g15965	1110	923.409	343	3.33031
AsAa_g14612	858	671.409	806.536	10.7701
AsAt_g19611	2331	2144.41	34	0.142153
AsAa_g13279	771	584.446	547	8.39126
AsAa_g2957	3129	2942.41	238.485	0.726677
AsAt_g11561	1104	917.409	243.602	2.38068
AsAt_g20692	243	79.7536	0	0
AsAa_g7522	1413	1226.41	206	1.50597
AsAt_g8426	615	428.541	339.723	7.1075
AsAt_g15510	1842	1655.41	14	0.075824
AsAa_g12066	999	812.409	55	0.606977
AsAt_g20247	1050	863.409	126	1.30839
AsAt_g2806	459	273.503	1	0.032781
AsAt_g6209	2676	2489.41	0	0
AsAa_g2518	480	294.177	53.8776	1.64204
AsAa_g17404	1218	1031.41	21.8396	0.189844
AsAa_g4183	1125	938.409	479.999	4.58599
AsAt_g14409	717	530.458	90.6855	1.53275
AsAt_g21308	543	356.664	7	0.175964
AsAa_g19654	2373	2186.41	248.042	1.01713
AsAt_g18116	1908	1721.41	55.827	0.290766
AsAt_g7805	2547	2360.41	1	0.00379837
AsAa_g18033	1131	944.409	185.25	1.75866
AsAa_g10757	4005	3818.41	580.765	1.36365
AsAt_g789	1533	1346.41	36	0.239723
AsAt_g17782	1383	1196.41	308.376	2.31092
AsAt_g10736	2415	2228.41	490.176	1.97216
AsAt_g4134	1104	917.409	14	0.13682
AsAa_g14533	1056	869.409	220	2.26873
AsAa_g20655	1857	1670.41	100	0.536737
AsAt_g9572	5184	4997.41	2286.18	4.10157
AsAt_g3318	1347	1160.41	0	0
AsAt_g11784	219	63.6627	203	28.5887
AsAt_g2419	9753	9566.41	1294.89	1.21358
AsAa_g5966	4002	3815.41	332	0.780155
AsAa_g408	651	464.486	13	0.250931
AsAa_g11546	1338	1151.41	0	0
AsAt_g8045	846	659.409	140	1.90352
AsAt_g12920	339	159.042	34	1.91669
AsAt_g6263	417	232.522	4	0.154234
AsAt_g13026	4104	3917.41	314.448	0.719672
AsAa_g3859	1341	1154.41	10	0.0776648
AsAa_g15860	1482	1295.41	158.423	1.09647
AsAt_g1954	1839	1652.41	38.786	0.210447
AsAt_g4874	456	270.552	2	0.0662771
AsAa_g16875	1188	1001.41	0	0
AsAt_g22067	1281	1094.41	59	0.483344
AsAa_g13546	651	464.486	339.388	6.551
AsAa_g2969	2265	2078.41	0	0
AsAt_g16509	639	452.523	4	0.0792507
AsAt_g6589	864	677.409	435	5.75735
AsAa_g21661	1068	881.409	108	1.09858
AsAt_g3016	1362	1175.41	312	2.37985
AsAt_g500	4731	4544.41	756.408	1.49232
AsAa_g16742	903	716.409	10	0.125148
AsAa_g22542	1086	899.409	2498.38	24.905
AsAt_g11004	612	425.541	0	0
AsAt_g11916	1017	830.409	124	1.33879
AsAt_g17799	1620	1433.41	0	0
AsAt_g12214	3273	3086.41	308.385	0.895827
AsAt_g12292	1614	1427.41	22	0.138184
AsAa_g15939	402	218.001	110.376	4.53942
AsAt_g1266	1335	1148.41	72	0.562108
AsAt_g14489	2847	2660.41	1413.62	4.76397
AsAt_g6689	393	209.331	11	0.471132
AsAt_g52	1530	1343.41	22	0.146825
AsAt_g3813	3249	3062.41	1484.16	4.34511
AsAt_g15860	372	189.46	701	33.173
AsAa_g21923	906	719.409	4	0.0498504
AsAt_g10419	3159	2972.41	594.032	1.79178
AsAt_g15001	360	178.158	112.232	5.64798
AsAa_g16103	987	800.409	315.941	3.53899
AsAa_g1281	1050	863.409	3	0.0311522
AsAa_g7191	876	689.409	347	4.5127
AsAa_g17975	819	632.409	0	0
AsAt_g17800	1584	1397.41	0	0
AsAt_g18382	390	206.486	2	0.0868406
AsAt_g22137	1641	1454.41	77.1972	0.475882
AsAt_g130	1593	1406.41	128.476	0.819021
AsAa_g17405	10749	10562.4	11	0.00933714
AsAt_g232	798	611.446	20	0.293262
AsAt_g13504	999	812.409	0	0
AsAa_g20669	1218	1031.41	378.375	3.28909
AsAa_g14476	654	467.486	16	0.306856
AsAa_g13766	1137	950.409	0	0
AsAa_g2856	534	347.741	0	0
AsAa_g18876	1068	881.409	305.127	3.10375
AsAa_g8450	2595	2408.41	3	0.011168
AsAa_g6461	2157	1970.41	443.72	2.019
AsAa_g19653	1173	986.409	296	2.69041
AsAt_g6730	3273	3086.41	84.0558	0.244173
AsAa_g20778	3021	2834.41	522.989	1.6543
AsAa_g5977	576	389.605	0	0
AsAa_g5299	1233	1046.41	52.5691	0.450415
AsAa_g16040	1899	1712.41	1	0.00523572
AsAa_g14906	1479	1292.41	0	0
AsAt_g20866	1266	1079.41	2	0.0166122
AsAa_g3252	849	662.409	378.61	5.12449
AsAt_g12050	2733	2546.41	3	0.0105628
AsAt_g1037	759	572.458	0	0
AsAa_g3120	843	656.409	134	1.83027
AsAt_g1760	1023	836.409	0	0
AsAt_g4549	867	680.409	117.874	1.55322
AsAa_g15494	888	701.409	82	1.04816
AsAa_g17893	741	554.458	85	1.37447
AsAt_g9250	1824	1637.41	2253.96	12.3417
AsAa_g6714	1248	1061.41	0	0
AsAt_g3926	1125	938.409	0	0
AsAt_g18607	2688	2501.41	121	0.433695
AsAt_g12002	486	300.147	1	0.029871
AsAt_g13641	621	434.532	0	0
AsAa_g15567	1947	1760.41	33	0.168068
AsAa_g2048	2916	2729.41	0	0
AsAa_g13554	969	782.409	50	0.572955
AsAa_g11303	1977	1790.41	691	3.46027
AsAa_g17645	321	142.844	2216.18	139.1
AsAt_g14359	2673	2486.41	544.675	1.96403
AsAa_g22872	987	800.409	45.7354	0.5123
AsAt_g13936	2307	2120.41	102	0.431285
AsAa_g18617	1482	1295.41	36.766	0.254462
AsAa_g5315	693	506.458	0	0
AsAa_g20844	1350	1163.41	201	1.54899
AsAa_g20814	774	587.446	446.185	6.80974
AsAa_g1024	192	47.4814	116	21.9037
AsAt_g12258	2481	2294.41	381.325	1.49008
AsAa_g22277	861	674.409	99.7899	1.32662
AsAt_g6544	1686	1499.41	460.321	2.75248
AsAt_g8372	930	743.409	403.207	4.86278
AsAt_g564	1128	941.409	227.941	2.17084
AsAt_g314	456	270.552	7	0.23197
AsAa_g18325	603	416.558	55	1.18378
AsAt_g9178	621	434.532	5	0.103165
AsAt_g15185	753	566.458	1861.48	29.4629
AsAt_g10622	1053	866.409	75	0.776109
AsAa_g13771	1416	1229.41	21.0457	0.15348
AsAa_g4274	822	635.409	96	1.35457
AsAt_g12837	621	434.532	2	0.041266
AsAt_g17065	1323	1136.41	219	1.7278
AsAt_g14341	2640	2453.41	1725.37	6.30517
AsAa_g8779	798	611.446	0	0
AsAa_g280	2433	2246.41	151.795	0.605832
AsAt_g11793	1845	1658.41	206	1.11368
AsAt_g3982	906	719.409	89	1.10917
AsAt_g16772	1197	1010.41	190	1.68593
AsAt_g3127	1083	896.409	1157.37	11.5758
AsAa_g11968	456	270.552	1	0.0331386
AsAa_g3298	1068	881.409	35	0.35602
AsAt_g16679	987	800.409	52.364	0.586551
AsAt_g16374	1077	890.409	102	1.02706
AsAa_g19710	3147	2960.41	0	0
AsAt_g13790	1494	1307.41	13	0.0891489
AsAt_g10667	369	186.65	161	7.73359
AsAa_g11647	1824	1637.41	11.6684	0.063891
AsAt_g18672	639	452.523	0	0
AsAt_g21064	1068	881.409	1290.79	13.1299
AsAa_g2262	2577	2390.41	176.015	0.66018
AsAa_g13418	1911	1724.41	518.223	2.69439
AsAa_g14433	690	503.458	0	0
AsAa_g20311	1257	1070.41	288.434	2.41591
AsAa_g5501	975	788.409	11	0.125091
AsAt_g11434	1434	1247.41	40.8791	0.293817
AsAt_g9622	1476	1289.41	133.452	0.927934
AsAt_g21745	1137	950.409	14.4754	0.136554
AsAt_g22229	1755	1568.41	1	0.00571643
AsAt_g19777	3159	2972.41	16	0.0482609
AsAt_g16452	1866	1679.41	486.621	2.59788
AsAa_g17352	900	713.409	60.5284	0.760685
AsAt_g18188	2436	2249.41	335.869	1.33871
AsAa_g15462	837	650.409	203.272	2.80205
AsAa_g4978	804	617.434	14	0.203293
AsAa_g15499	1365	1178.41	10	0.0760831
AsAa_g15453	504	317.999	149.642	4.21903
AsAa_g7560	1392	1205.41	33	0.24545
AsAt_g3996	489	303.123	0	0
AsAt_g8941	1722	1535.41	90.4573	0.528207
AsAt_g261	1410	1223.41	14	0.102598
AsAa_g21918	738	551.458	64.5802	1.04996
AsAt_g15662	642	455.514	6	0.118096
AsAt_g19623	1137	950.409	49	0.462242
AsAa_g5705	1539	1352.41	0	0
AsAt_g2012	1869	1682.41	0	0
AsAa_g19491	360	178.158	58	2.91881
AsAt_g14315	2340	2153.41	0	0
AsAa_g1217	1560	1373.41	96.4488	0.629623
AsAa_g14514	3618	3431.41	406.702	1.06264
AsAt_g14114	1317	1130.41	80.9724	0.642222
AsAt_g13083	819	632.409	1058	14.9993
AsAa_g5269	783	596.446	143	2.14956
AsAt_g8458	2331	2144.41	37	0.154696
AsAt_g7164	2562	2375.41	142.759	0.538826
AsAa_g4741	594	407.574	1	0.0219977
AsAt_g1251	4395	4208.41	370.94	0.79026
AsAa_g5334	195	49.0848	22	4.01846
AsAa_g1016	1323	1136.41	261.902	2.06628
AsAt_g425	1089	902.409	619.241	6.15235
AsAt_g1671	1335	1148.41	366.18	2.85879
AsAa_g15779	870	683.409	131.979	1.73144
AsAa_g650	894	707.409	0	0
AsAa_g6540	1401	1214.41	176.011	1.29945
AsAt_g15657	2088	1901.41	264.593	1.24763
AsAt_g21918	768	581.446	314.649	4.85178
AsAa_g20679	1440	1253.41	16	0.114449
AsAt_g17908	1191	1004.41	115.728	1.03303
AsAa_g17447	1323	1136.41	105.598	0.833116
AsAt_g4067	591	404.574	80	1.77287
AsAt_g17480	1650	1463.41	135.215	0.828409
AsAt_g15559	1302	1115.41	15.3006	0.122987
AsAa_g21766	1029	842.409	0	0
AsAt_g17920	465	279.453	9	0.288747
AsAa_g15697	432	247.112	68.942	2.50135
AsAt_g6909	1095	908.409	325.648	3.21404
AsAt_g1474	546	359.649	94	2.34333
AsAt_g5867	1680	1493.41	10	0.0600351
AsAa_g4154	933	746.409	9	0.108106
AsAa_g4651	1473	1286.41	0	0
AsAa_g4798	639	452.523	49	0.970822
AsAa_g22092	240	77.6374	0	0
AsAt_g20848	516	329.889	2.8314	0.0769515
AsAt_g12710	1713	1526.41	2	0.0117474
AsAt_g21496	642	455.514	268.492	5.28463
AsAt_g2463	1743	1556.41	44.4058	0.2558
AsAa_g1629	456	270.552	0	0
