target_id	length	eff_length	Atha_2	Atha_2_tpm
AsAt_g3088	663	477.042	0	0
AsAt_g2021	2604	2417.81	421	2.19536
AsAa_g15945	810	623.949	27.1014	0.547634
AsAa_g6366	327	147.608	2	0.170831
AsAt_g14494	1725	1538.81	258	2.11389
AsAt_g9453	810	623.949	35744.8	722.288
AsAa_g7555	2640	2453.81	0	0
AsAa_g22718	3903	3716.81	0	0
AsAt_g4041	741	554.978	0	0
AsAt_g6413	606	420.12	68	2.04071
AsAt_g2551	3045	2858.81	268	1.18194
AsAt_g18202	1374	1187.81	41.5264	0.440782
AsAt_g12772	972	785.809	371	5.95255
AsAa_g18001	11550	11363.8	1.05965	0.00117567
AsAt_g16507	888	701.867	892	16.0235
AsAt_g3316	1167	980.809	586	7.53286
AsAa_g22317	954	767.848	0	0
AsAt_g9509	318	139.328	17	1.53836
AsAt_g12393	357	175.379	2261	162.544
AsAa_g7938	2019	1832.81	0	0
AsAa_g8424	438	253.344	0	0
AsAa_g21238	2541	2354.81	0	0
AsAt_g6298	903	716.867	0	0
AsAa_g765	1359	1172.81	0	0
AsAt_g10474	2493	2306.81	793.776	4.33843
AsAa_g8958	1110	923.809	0	0
AsAa_g10832	1914	1727.81	2	0.0145942
AsAt_g19400	4005	3818.81	413.778	1.36611
AsAt_g18486	447	262.157	1	0.0480933
AsAa_g18652	1515	1328.81	2.02023	0.0191683
AsAa_g16900	702	516.005	1.00062	0.0244491
AsAa_g23149	2268	2081.81	0	0
AsAt_g9428	2388	2201.81	0	0
AsAt_g8472	2055	1868.81	531	3.58242
AsAt_g7534	474	288.766	168	7.33515
AsAt_g16840	558	372.219	47	1.59201
AsAt_g7643	2796	2609.81	116	0.560397
AsAt_g10154	1662	1475.81	34	0.290466
AsAt_g11078	3243	3056.81	12	0.0494948
AsAa_g2397	1794	1607.81	0	0
AsAt_g14653	834	647.933	74	1.43995
AsAa_g11054	1965	1778.81	0	0
AsAa_g7297	1650	1463.81	74	0.637373
AsAa_g13355	1293	1106.81	1	0.0113913
AsAa_g15651	4080	3893.81	0	0
AsAt_g3321	2061	1874.81	0	0
AsAt_g4623	1170	983.809	86	1.10213
AsAa_g20210	891	704.867	0	0
AsAa_g17268	693	507.018	1.00006	0.0248684
AsAt_g7844	1692	1505.81	41	0.343289
AsAa_g14548	261	90.4373	0	0
AsAa_g19915	2154	1967.81	0	0
AsAa_g23112	1734	1547.81	0	0
AsAt_g6082	435	250.408	479	24.1176
AsAa_g7240	207	52.6051	5	1.19836
AsAt_g12224	522	336.359	15	0.562256
AsAt_g7881	2268	2081.81	474	2.87067
AsAa_g4463	1404	1217.81	0	0
AsAt_g2851	945	758.867	20	0.332285
AsAa_g17584	972	785.809	0	0
AsAa_g2177	795	608.964	0	0
AsAa_g22825	981	794.809	10	0.158629
AsAa_g12792	402	218.317	0	0
AsAa_g15076	3318	3131.81	0	0
AsAa_g17492	2649	2462.81	16	0.0819098
AsAa_g21627	1842	1655.81	0	0
AsAa_g172	1551	1364.81	1.01151	0.00934422
AsAt_g230	525	339.351	1622.99	60.2992
AsAt_g15156	768	581.978	0	0
AsAt_g2306	1071	884.809	565	8.05092
AsAa_g1678	2034	1847.81	2.01948	0.0137794
AsAt_g19878	681	495.03	0	0
AsAt_g6128	366	183.831	0	0
AsAt_g5256	1944	1757.81	154	1.10458
AsAa_g9067	1152	965.809	0	0
AsAa_g1810	1104	917.809	130.324	1.79027
AsAt_g2947	1848	1661.81	445.978	3.3836
AsAa_g7425	2907	2720.81	1.03302	0.00478692
AsAt_g15458	1776	1589.81	482	3.82251
AsAa_g19794	2604	2417.81	0	0
AsAt_g13898	1659	1472.81	28	0.239694
AsAt_g1701	582	396.161	360	11.4572
AsAa_g13978	1062	875.809	4.03756	0.0581241
AsAt_g9907	918	731.867	825	14.2124
AsAa_g8488	366	183.831	0	0
AsAt_g18698	1074	887.809	0	0
AsAt_g3552	474	288.766	2	0.0873232
AsAt_g9647	2487	2300.81	94	0.515103
AsAa_g6060	717	530.978	0	0
AsAt_g8465	4572	4385.81	807	2.3199
AsAa_g10016	279	104.917	0	0
AsAa_g18393	705	519.005	0	0
AsAa_g6390	435	250.408	0	0
AsAt_g2023	1050	863.809	54.2943	0.79247
AsAa_g6445	441	256.293	0	0
AsAt_g414	4035	3848.81	167	0.547062
AsAa_g12478	1635	1448.81	0	0
AsAa_g10577	801	614.949	19.5129	0.400063
AsAt_g583	1845	1658.81	239.829	1.82286
AsAa_g6166	2457	2270.81	0	0
AsAa_g13035	1671	1484.81	0	0
AsAt_g3442	390	206.702	11097.9	676.926
AsAa_g18017	744	557.978	0	0
AsAt_g5458	1110	923.809	152	2.07447
AsAt_g16385	1011	824.809	616	9.41616
AsAt_g16092	456	271.017	0	0
AsAa_g22655	987	800.809	0	0
AsAa_g3363	744	557.978	0	0
AsAt_g10076	798	611.964	20	0.412051
AsAa_g11748	1428	1241.81	0	0
AsAa_g461	699	513.005	30	0.737303
AsAa_g6573	390	206.702	0	0
AsAt_g20538	3078	2891.81	0	0
AsAt_g6060	2991	2804.81	673	3.02523
AsAt_g7662	897	710.867	423.729	7.51531
AsAt_g6057	924	737.867	0	0
AsAa_g3566	867	680.867	0	0
AsAa_g10727	2100	1913.81	0	0
AsAa_g18324	4344	4157.81	3.06202	0.00928516
AsAa_g16054	1020	833.809	0	0
AsAt_g10296	339	158.657	306	24.317
AsAa_g9285	315	136.617	0	0
AsAa_g7899	1356	1169.81	23.0772	0.248723
AsAt_g13992	1569	1382.81	1	0.00911768
AsAt_g20373	1500	1313.81	482.952	4.63467
AsAt_g1994	1185	998.809	3037	38.3362
AsAt_g3313	993	806.809	139.325	2.17722
AsAa_g20055	318	139.328	1.0875	0.0984098
AsAt_g12576	3495	3308.81	263	1.00214
AsAa_g23051	1521	1334.81	0	0
AsAt_g19692	921	734.867	63	1.08088
AsAt_g3656	654	468.066	282	7.59606
AsAa_g8056	1317	1130.81	2.03872	0.0227308
AsAa_g1266	246	78.8428	0	0
AsAa_g20588	1404	1217.81	0	0
AsAa_g9062	1911	1724.81	0	0
AsAt_g20436	1407	1220.81	12	0.123931
AsAt_g6430	708	522.005	2	0.0483061
AsAa_g21410	3027	2840.81	0	0
AsAa_g16642	291	115.295	0	0
AsAa_g2794	843	656.9	1.02224	0.01962
AsAa_g16938	1200	1013.81	0	0
AsAt_g16017	282	107.479	50	5.86535
AsAt_g8592	762	575.978	201.991	4.42153
AsAt_g7166	1125	938.809	43	0.577481
AsAa_g11740	1350	1163.81	0	0
AsAt_g9972	1626	1439.81	495	4.33458
AsAt_g16388	2745	2558.81	401.11	1.97639
AsAt_g22012	747	560.978	0	0
AsAa_g14538	1737	1550.81	0	0
AsAt_g8563	981	794.809	58	0.920051
AsAt_g19830	1761	1574.81	104	0.83263
AsAt_g21884	537	351.291	791	28.3894
AsAa_g4749	7008	6821.81	3.17361	0.00586543
AsAt_g17322	1011	824.809	845	12.9166
AsAa_g17740	576	390.171	0	0
AsAa_g19855	534	348.291	10	0.361997
AsAt_g5065	225	64.1526	0	0
AsAt_g16519	1041	854.809	0	0
AsAa_g11794	660	474.054	0	0
AsAt_g18003	951	764.867	23	0.37913
AsAa_g18778	912	725.867	0	0
AsAa_g14375	309	131.25	0	0
AsAt_g4056	504	318.473	0	0
AsAa_g10478	1719	1532.81	0	0
AsAa_g3105	2835	2648.81	3.02871	0.0144163
AsAt_g389	1416	1229.81	107	1.09696
AsAt_g21788	1836	1649.81	13	0.0993473
AsAt_g8500	273	100.001	38	4.79102
AsAa_g18556	1047	860.809	0	0
AsAa_g11718	2508	2321.81	1	0.00543025
AsAt_g19627	615	429.088	37	1.08718
AsAa_g20246	537	351.291	0	0
AsAa_g17513	759	572.978	0	0
AsAa_g15211	1848	1661.81	0	0
AsAa_g11676	2232	2045.81	0	0
AsAa_g7387	672	486.03	0	0
AsAa_g8830	366	183.831	0	0
AsAa_g37	912	725.867	0	0
AsAa_g6689	1068	881.809	0	0
AsAt_g2749	852	665.867	40.7798	0.772154
AsAa_g20879	684	498.03	0	0
AsAt_g12430	1032	845.809	279	4.1589
AsAt_g9137	453	268.064	0	0
AsAt_g4407	264	92.8146	4	0.543363
AsAa_g22780	1869	1682.81	0	0
AsAt_g1831	1650	1463.81	2	0.0172263
AsAt_g21339	3306	3119.81	71	0.286931
AsAt_g11097	1242	1055.81	0	0
AsAa_g14705	516	330.368	0	0
AsAa_g16359	1470	1283.81	0	0
AsAt_g13844	1392	1205.81	309.975	3.24111
AsAt_g7613	675	489.03	16	0.412506
AsAa_g6407	2388	2201.81	0	0
AsAa_g20762	210	54.4908	0	0
AsAt_g15069	633	447.077	1	0.028201
AsAt_g6371	900	713.867	7	0.123631
AsAt_g17876	2724	2537.81	19	0.0943933
AsAa_g6025	1032	845.809	0	0
AsAt_g22206	1974	1787.81	298	2.10156
AsAa_g19545	516	330.368	0	0
AsAa_g10429	957	770.848	29	0.474325
AsAa_g19307	1191	1004.81	0	0
AsAt_g5678	1200	1013.81	190	2.36289
AsAt_g18513	1560	1373.81	2	0.0183548
AsAt_g8200	1353	1166.81	132	1.42633
AsAa_g13294	501	315.481	0	0
AsAa_g14155	339	158.657	0	0
AsAt_g18690	702	516.005	0	0
AsAt_g20313	1110	923.809	1	0.0136479
AsAt_g14299	2568	2381.81	990	5.24052
AsAa_g151	468	282.802	0	0
AsAa_g5293	3723	3536.81	0	0
AsAt_g2552	3144	2957.81	5	0.0213131
AsAt_g6329	1002	815.809	213	3.29183
AsAt_g10365	345	164.219	30	2.30327
AsAt_g8829	702	516.005	45.6054	1.11432
AsAt_g12320	1605	1418.81	396.997	3.52785
AsAt_g19287	849	662.9	277.716	5.28201
AsAt_g13585	960	773.848	149	2.4276
AsAt_g12094	669	483.03	138	3.60206
AsAt_g714	4230	4043.81	397	1.23779
AsAt_g18809	267	95.216	161	21.3188
AsAa_g18796	1236	1049.81	1.05479	0.0126679
AsAt_g3754	1377	1190.81	17.4055	0.184285
AsAt_g16396	585	399.161	210.986	6.66425
AsAa_g17719	1197	1010.81	9.12639	0.113835
AsAa_g12484	423	238.708	46	2.42962
AsAt_g12470	3165	2978.81	147	0.622187
AsAt_g11706	270	97.576	0	0
AsAa_g11352	939	752.867	0	0
AsAt_g19168	1524	1337.81	3	0.0282731
AsAt_g10925	1233	1046.81	0	0
AsAa_g14717	1098	911.809	0	0
AsAt_g18908	1851	1664.81	1121	8.48961
AsAt_g20190	1503	1316.81	264.017	2.52788
AsAa_g18439	2847	2660.81	7.25398	0.0343723
AsAt_g14894	495	309.512	0	0
AsAa_g274	1575	1388.81	1	0.00907829
AsAa_g10855	246	78.8428	0	0
AsAt_g2112	1302	1115.81	485	5.48022
AsAt_g18584	1260	1073.81	26	0.305276
AsAt_g5993	1356	1169.81	0	0
AsAt_g2510	1602	1415.81	6	0.053431
AsAt_g6061	1704	1517.81	506.945	4.21105
AsAa_g13924	645	459.077	0	0
AsAa_g3131	696	510.018	0	0
AsAt_g14502	2019	1832.81	242.907	1.67097
AsAa_g17394	1737	1550.81	0	0
AsAt_g1192	1452	1265.81	1	0.00996043
AsAa_g13743	723	536.978	0	0
AsAa_g13119	621	435.077	0	0
AsAa_g4962	549	363.255	571	19.8185
AsAt_g21601	4200	4013.81	167	0.524573
AsAt_g2080	921	734.867	0	0
AsAa_g11350	1695	1508.81	0	0
AsAa_g12600	915	728.867	0	0
AsAt_g12034	2115	1928.81	98.912	0.646556
AsAa_g4491	1770	1583.81	0	0
AsAa_g3045	222	62.1846	0	0
AsAt_g4411	2175	1988.81	606	3.84172
AsAa_g16917	906	719.867	0	0
AsAa_g18409	378	195.242	0	0
AsAt_g607	465	279.823	77	3.46939
AsAa_g10489	1212	1025.81	16.2984	0.20032
AsAt_g22042	741	554.978	292	6.63366
AsAt_g9843	1863	1676.81	14	0.105267
AsAt_g9668	762	575.978	703	15.3885
AsAa_g7536	1614	1427.81	1.0025	0.00885242
AsAt_g5755	687	501.03	6	0.150985
AsAa_g1293	660	474.054	0	0
AsAa_g6729	1167	980.809	0	0
AsAa_g3529	1611	1424.81	0	0
AsAt_g4867	525	339.351	65	2.41496
AsAt_g11128	2034	1847.81	354	2.41542
AsAt_g19674	510	324.392	1	0.0388665
AsAt_g20785	1467	1280.81	26	0.255938
AsAt_g20349	435	250.408	0	0
AsAt_g2789	1521	1334.81	0	0
AsAt_g8856	1008	821.809	8	0.122734
AsAa_g15855	1509	1322.81	0	0
AsAt_g14166	1176	989.809	0	0
AsAa_g7944	2391	2204.81	0	0
AsAa_g11882	3123	2936.81	12.8475	0.0551557
AsAa_g1999	264	92.8146	0	0
AsAa_g19087	321	142.048	15.6584	1.38983
AsAt_g8442	1419	1232.81	107	1.09429
AsAt_g7644	1194	1007.81	134	1.67638
AsAa_g6750	1197	1010.81	0	0
AsAt_g18823	621	435.077	86	2.49217
AsAa_g18542	849	662.9	0	0
AsAa_g22118	2388	2201.81	0	0
AsAa_g21244	285	110.119	2.00391	0.229438
AsAt_g4203	1977	1790.81	4	0.0281616
AsAt_g2506	1584	1397.81	181	1.63259
AsAa_g8573	693	507.018	0	0
AsAa_g1156	810	623.949	0	0
AsAa_g20822	225	64.1526	0	0
AsAa_g20241	864	677.867	0	0
AsAa_g144	1308	1121.81	16.1333	0.181322
AsAa_g5571	2160	1973.81	0	0
AsAa_g11260	225	64.1526	0	0
AsAt_g21251	4809	4622.81	343	0.93548
AsAt_g6637	360	178.212	499.896	35.3662
AsAt_g6502	234	70.3244	0	0
AsAt_g6543	465	279.823	187.826	8.46288
AsAa_g5012	822	635.949	0	0
AsAa_g16823	1842	1655.81	28.4214	0.216412
AsAt_g6662	234	70.3244	601	107.749
AsAa_g14875	3420	3233.81	0	0
AsAa_g8442	276	102.409	0	0
AsAt_g4339	1191	1004.81	559.993	7.02661
AsAt_g19584	948	761.867	230	3.80623
AsAt_g8448	711	525.005	92	2.20938
AsAa_g21036	561	375.219	0	0
AsAt_g18355	1350	1163.81	722.855	7.83097
AsAt_g12384	762	575.978	3077	67.3547
AsAt_g7029	735	548.978	62	1.42391
AsAa_g20501	666	480.03	1.2896	0.0338714
AsAa_g5400	1077	890.809	0	0
AsAa_g15007	789	602.964	0	0
AsAt_g8837	639	453.077	48	1.33572
AsAt_g8364	1392	1205.81	12700	132.792
AsAa_g17023	228	66.1381	0	0
AsAt_g17558	1095	908.809	31	0.430066
AsAt_g15072	1035	848.809	316	4.69379
AsAt_g12436	1851	1664.81	2	0.0151465
AsAa_g15404	1566	1379.81	0	0
AsAa_g931	462	276.935	0	0
AsAa_g4588	2274	2087.81	0	0
AsAt_g11268	879	692.867	200.989	3.65737
AsAt_g20897	1257	1070.81	405	4.76858
AsAa_g6487	576	390.171	2	0.0646281
AsAt_g3343	2016	1829.81	941	6.48381
AsAt_g2165	429	244.532	313	16.1382
AsAa_g4858	870	683.867	0	0
AsAa_g20757	606	420.12	0	0
AsAt_g6170	2352	2165.81	0	0
AsAa_g22574	867	680.867	0	0
AsAt_g19500	519	333.359	182	6.88343
AsAa_g10051	2244	2057.81	0	0
AsAa_g12969	993	806.809	0	0
AsAa_g13379	1152	965.809	0	0
AsAa_g1804	888	701.867	0	0
AsAa_g14057	1482	1295.81	2.01432	0.019599
AsAt_g19432	579	393.171	55	1.76371
AsAa_g20240	852	665.867	0	0
AsAt_g2161	1101	914.809	1	0.0137821
AsAa_g8510	1707	1520.81	2	0.0165807
AsAt_g15892	1062	875.809	570	8.20563
AsAa_g2843	816	629.949	2.04942	0.0410177
AsAa_g17221	387	203.863	0	0
AsAa_g2892	603	417.12	49	1.48109
AsAt_g16879	1422	1235.81	38	0.387685
AsAt_g10730	2493	2306.81	1384	7.56434
AsAt_g16711	1587	1400.81	118	1.06206
AsAt_g6817	4320	4133.81	1996	6.08775
AsAt_g2496	1185	998.809	1413.05	17.8369
AsAt_g9962	1017	830.809	14	0.212458
AsAt_g9089	648	462.066	0	0
AsAt_g12953	1287	1100.81	0	0
AsAa_g16722	912	725.867	1	0.0173696
AsAa_g3385	1611	1424.81	0	0
AsAa_g17079	210	54.4908	0	0
AsAt_g18302	1299	1112.81	130	1.47289
AsAa_g2441	2337	2150.81	1.02699	0.00602017
AsAa_g16205	795	608.964	0	0
AsAt_g14550	1077	890.809	54.7664	0.775133
AsAt_g7300	750	563.978	7	0.156488
AsAa_g1883	1539	1352.81	1.00521	0.00936845
AsAa_g8612	969	782.809	0	0
AsAa_g10858	1095	908.809	0	0
AsAt_g7873	1473	1286.81	1	0.00979788
AsAt_g8384	663	477.042	46	1.21576
AsAt_g15491	846	659.9	0	0
AsAt_g11148	516	330.368	0	0
AsAt_g10608	1869	1682.81	363	2.71968
AsAa_g22306	1188	1001.81	0	0
AsAt_g18611	2415	2228.81	479	2.70962
AsAt_g8059	2550	2363.81	119	0.634718
AsAt_g17047	780	593.964	18	0.382084
AsAa_g602	1782	1595.81	5	0.0395035
AsAt_g1112	840	653.9	6	0.115687
AsAt_g15693	1434	1247.81	312.925	3.16183
AsAa_g9756	1455	1268.81	0	0
AsAa_g21458	2655	2468.81	2	0.0102138
AsAt_g15773	1080	893.809	18	0.253907
AsAt_g3141	1023	836.809	44	0.662938
AsAt_g15678	447	262.157	61	2.93369
AsAt_g10503	1383	1196.81	356	3.75035
AsAa_g22915	378	195.242	0	0
AsAa_g17853	1602	1415.81	28	0.249344
AsAa_g210	1419	1232.81	0	0
AsAa_g20419	420	235.785	0	0
AsAt_g18308	2292	2105.81	439	2.6284
AsAa_g390	1137	950.809	0	0
AsAt_g20189	474	288.766	387	16.897
AsAa_g1520	891	704.867	0	0
AsAt_g11496	1035	848.809	94	1.39625
AsAa_g8669	486	300.611	0	0
AsAa_g13261	828	641.933	0	0
AsAa_g15579	1230	1043.81	0	0
AsAt_g1990	666	480.03	21	0.551566
AsAa_g21393	696	510.018	0	0
AsAt_g2018	1038	851.809	13	0.192419
AsAa_g17693	1689	1502.81	0	0
AsAt_g5805	861	674.867	432	8.07071
AsAa_g21137	1761	1574.81	0	0
AsAa_g10088	6120	5933.81	36.3094	0.0771493
AsAa_g3507	1335	1148.81	0	0
AsAa_g4963	852	665.867	0	0
AsAt_g7856	1020	833.809	0	0
AsAt_g2834	834	647.933	175	3.40529
AsAa_g13473	1821	1634.81	0	0
AsAt_g8952	1161	974.809	15	0.194007
AsAt_g11293	756	569.978	22	0.486643
AsAt_g4704	1461	1274.81	252	2.49231
AsAt_g12038	1050	863.809	6	0.087575
AsAt_g1257	2076	1889.81	366.952	2.44815
AsAa_g2329	5577	5390.81	0	0
AsAt_g20262	3030	2843.81	1084.94	4.81008
AsAa_g14599	534	348.291	0	0
AsAt_g11122	1134	947.809	79	1.05088
AsAt_g11573	948	761.867	454	7.51317
AsAt_g15291	801	614.949	9	0.184523
AsAa_g9063	1974	1787.81	3	0.0211566
AsAt_g6627	13113	12926.8	2964.81	2.89169
AsAt_g21244	1161	974.809	812	10.5023
AsAt_g16735	645	459.077	0	0
AsAt_g6035	1953	1766.81	1882.95	13.4368
AsAa_g11294	180	38.4262	0	0
AsAt_g18991	954	767.848	0	0
AsAa_g11737	3048	2861.81	0	0
AsAa_g8343	1146	959.809	0	0
AsAa_g18316	882	695.867	0	0
AsAa_g19360	885	698.867	5.22258	0.0942186
AsAt_g6780	189	42.7137	59.3712	17.5249
AsAa_g21866	957	770.848	0	0
AsAa_g10552	5106	4919.81	1.03109	0.00264238
AsAt_g9859	1047	860.809	1010	14.7932
AsAa_g6835	1308	1121.81	4	0.044956
AsAt_g196	3105	2918.81	197	0.850956
AsAt_g11222	972	785.809	233	3.7384
AsAa_g6771	1506	1319.81	1.06097	0.0101353
AsAa_g5582	2022	1835.81	0	0
AsAa_g8384	1566	1379.81	0	0
AsAt_g1609	1728	1541.81	176	1.43922
AsAt_g11947	1140	953.809	1	0.0132186
AsAa_g14821	618	432.077	0	0
AsAt_g7331	327	147.608	154	13.154
AsAt_g10153	531	345.299	152	5.55001
AsAa_g3399	1185	998.809	0	0
AsAt_g20267	4182	3995.81	1130.99	3.56863
AsAt_g16408	270	97.576	1	0.129212
AsAt_g10083	1416	1229.81	141	1.44553
AsAa_g20753	1407	1220.81	0	0
AsAa_g4032	1212	1025.81	5.54795	0.0681887
AsAt_g11432	1143	956.809	62	0.816983
AsAt_g8487	525	339.351	65	2.41496
AsAa_g15004	921	734.867	0	0
AsAt_g7859	1392	1205.81	84	0.878309
AsAa_g17825	393	209.603	0	0
AsAt_g8700	4053	3866.81	2365	7.71125
AsAa_g14973	951	764.867	0	0
AsAt_g11614	1095	908.809	2703	37.499
AsAt_g3352	228	66.1381	1	0.190631
AsAt_g1450	666	480.03	6	0.15759
AsAa_g3218	1437	1250.81	0	0
AsAt_g17579	1950	1763.81	251.976	1.80117
AsAt_g11869	1269	1082.81	317	3.69108
AsAt_g18225	1275	1088.81	93	1.07691
AsAt_g11889	1158	971.809	2	0.0259475
AsAt_g8452	1893	1706.81	428	3.16159
AsAt_g10940	243	76.6114	0	0
AsAt_g3678	2178	1991.81	741	4.69048
AsAa_g14953	990	803.809	0	0
AsAt_g5552	1029	842.809	0	0
AsAt_g5241	1137	950.809	204	2.7051
AsAt_g13521	612	426.088	32	0.946885
AsAt_g5466	345	164.219	197	15.1248
AsAa_g208	1359	1172.81	0	0
AsAa_g18892	597	411.151	0	0
AsAt_g1237	1101	914.809	129	1.77789
AsAt_g7272	2910	2723.81	1	0.00462881
AsAt_g12186	2190	2003.81	5	0.0314601
AsAa_g10655	297	120.586	0	0
AsAa_g17420	3444	3257.81	0	0
AsAa_g11688	774	587.964	0	0
AsAt_g5935	765	578.978	0	0
AsAa_g5883	1173	986.809	0	0
AsAa_g9016	1044	857.809	0	0
AsAt_g18718	1158	971.809	458	5.94198
AsAa_g467	732	545.978	0	0
AsAa_g20773	1890	1703.81	0	0
AsAa_g10871	1845	1658.81	0	0
AsAa_g3593	525	339.351	4.01481	0.149163
AsAa_g7513	807	620.949	12.3083	0.249913
AsAt_g165	501	315.481	235	9.39164
AsAa_g13015	1107	920.809	0	0
AsAa_g22049	381	198.122	0	0
AsAa_g5830	4056	3869.81	46.3371	0.150968
AsAt_g2722	1395	1208.81	55	0.573656
AsAt_g16231	834	647.933	3	0.0583765
AsAa_g845	915	728.867	0	0
AsAa_g18653	939	752.867	0	0
AsAa_g14807	885	698.867	0	0
AsAa_g17947	447	262.157	2	0.0961866
AsAa_g7818	2178	1991.81	3.08804	0.019547
AsAt_g14432	2172	1985.81	396.897	2.51992
AsAt_g8256	1233	1046.81	55	0.662433
AsAa_g6046	2823	2636.81	0	0
AsAt_g13286	1800	1613.81	459.95	3.59339
AsAa_g13099	1959	1772.81	0	0
AsAa_g6370	396	212.507	0	0
AsAt_g14105	894	707.867	1	0.0178113
AsAt_g20642	2364	2177.81	1551	8.97922
AsAt_g13780	456	271.017	0	0
AsAa_g3567	453	268.064	4	0.188134
AsAa_g23029	3168	2981.81	0	0
AsAt_g11537	1680	1493.81	919	7.75652
AsAa_g19997	600	414.141	0	0
AsAa_g18707	2676	2489.81	0	0
AsAa_g19715	609	423.109	1.02771	0.030624
AsAt_g254	744	557.978	2367	53.4844
AsAt_g3214	843	656.9	0	0
AsAa_g7715	2430	2243.81	0	0
AsAt_g19979	486	300.611	0	0
AsAa_g3594	1380	1193.81	0	0
AsAa_g5539	933	746.867	0	0
AsAa_g15742	1017	830.809	460.734	6.9919
AsAa_g192	1818	1631.81	17.0786	0.131956
AsAt_g6070	2337	2150.81	76	0.445511
AsAa_g17731	1806	1619.81	40.2748	0.313485
AsAa_g2533	1188	1001.81	0	0
AsAa_g18025	855	668.867	8	0.150798
AsAt_g6333	996	809.809	0	0
AsAt_g8996	669	483.03	19	0.495936
AsAt_g7606	1089	902.809	10	0.139653
AsAa_g17321	561	375.219	1	0.0336017
AsAa_g2029	948	761.867	0	0
AsAa_g13513	375	192.369	0	0
AsAa_g22947	1680	1493.81	0	0
AsAt_g7508	660	474.054	107	2.84579
AsAa_g7392	507	321.449	0	0
AsAt_g11478	981	794.809	12	0.190355
AsAt_g10669	1755	1568.81	651	5.23187
AsAa_g7666	450	265.098	0	0
AsAt_g5084	1707	1520.81	78	0.646646
AsAt_g6282	321	142.048	0	0
AsAa_g19005	717	530.978	0	0
AsAa_g17017	246	78.8428	0	0
AsAt_g16185	1185	998.809	2374	29.9671
AsAt_g21273	948	761.867	5	0.0827441
AsAa_g7603	576	390.171	0	0
AsAa_g22376	531	345.299	0	0
AsAt_g3608	1101	914.809	28	0.385899
AsAa_g1837	309	131.25	0	0
AsAa_g19138	714	527.978	0	0
AsAt_g10536	1803	1616.81	12	0.093577
AsAt_g13896	1410	1223.81	57.9464	0.59698
AsAa_g8876	768	581.978	3.32903	0.0721203
AsAa_g11713	1371	1184.81	0	0
AsAt_g14413	717	530.978	51	1.21099
AsAt_g20575	648	462.066	3	0.0818585
AsAt_g16329	1428	1241.81	290	2.94435
AsAt_g4743	1122	935.809	83	1.11825
AsAa_g3590	1236	1049.81	0	0
AsAt_g759	1308	1121.81	96	1.07894
AsAt_g8495	1434	1247.81	7	0.0707288
AsAa_g928	1779	1592.81	0	0
AsAa_g20279	1854	1667.81	1.00554	0.0076015
AsAa_g21240	480	294.708	1.08277	0.0463222
AsAt_g1595	1092	905.809	162.586	2.26304
AsAt_g9726	1236	1049.81	4	0.0480392
AsAa_g523	2526	2339.81	0	0
AsAa_g16832	648	462.066	0	0
AsAa_g6815	339	158.657	0	0
AsAt_g9034	1536	1349.81	112	1.04615
AsAt_g227	852	665.867	77	1.45797
AsAa_g9919	1626	1439.81	8.00151	0.070067
AsAt_g8708	1032	845.809	124.896	1.86176
AsAt_g13672	438	253.344	99	4.92686
AsAa_g10647	2073	1886.81	82	0.547939
AsAa_g12963	648	462.066	0	0
AsAa_g21566	597	411.151	0	0
AsAa_g20888	342	161.439	0	0
AsAt_g12476	1023	836.809	388	5.84591
AsAa_g4802	450	265.098	0	0
AsAt_g686	3342	3155.81	1291	5.15777
AsAa_g18693	1008	821.809	0	0
AsAa_g15740	807	620.949	0	0
AsAt_g2192	1932	1745.81	97	0.700521
AsAa_g9818	705	519.005	0	0
AsAa_g19232	957	770.848	0	0
AsAt_g4521	2208	2021.81	19	0.118484
AsAa_g10052	2598	2411.81	0	0
AsAa_g290	393	209.603	0	0
AsAt_g17620	1524	1337.81	1161	10.9417
AsAa_g9155	249	81.1501	0	0
AsAt_g21041	618	432.077	61.1742	1.78506
AsAt_g12215	1788	1601.81	258	2.03074
AsAt_g1631	1521	1334.81	235	2.2197
AsAt_g6727	948	761.867	197	3.26012
AsAa_g7840	1119	932.809	0	0
AsAt_g18088	393	209.603	4	0.240608
AsAa_g12947	2469	2282.81	56	0.309289
AsAa_g17176	504	318.473	0	0
AsAa_g18042	885	698.867	0	0
AsAt_g19944	276	102.409	0	0
AsAa_g19725	849	662.9	26.2173	0.498638
AsAt_g7896	3015	2828.81	1864	8.30785
AsAa_g1612	561	375.219	0	0
AsAt_g20341	2100	1913.81	213.977	1.40966
AsAt_g3945	1746	1559.81	259	2.09351
AsAa_g21046	525	339.351	0	0
AsAt_g22173	672	486.03	10	0.259408
AsAa_g2222	1464	1277.81	7.18021	0.0708464
AsAa_g16370	2133	1946.81	0	0
AsAt_g12497	585	399.161	10	0.315863
AsAt_g14899	405	221.245	1082.43	61.6839
AsAt_g3080	687	501.03	210.878	5.30658
AsAa_g14515	1281	1094.81	0	0
AsAt_g2284	1635	1448.81	596	5.18659
AsAa_g20026	501	315.481	0	0
AsAa_g3342	615	429.088	0	0
AsAt_g8518	993	806.809	353	5.51633
AsAt_g5481	282	107.479	966.999	113.436
AsAa_g23085	2025	1838.81	0	0
AsAt_g17830	1386	1199.81	7	0.0735584
