target_id	length	eff_length	Atha_4	Atha_4_tpm
AsAa_g10171	645	457.809	0	0
AsAt_g7835	1800	1612.65	566.993	4.00538
AsAt_g4025	1308	1120.65	0	0
AsAa_g10022	693	505.777	0	0
AsAt_g3192	300	122.476	0	0
AsAt_g7655	2175	1987.65	259	1.48445
AsAt_g2107	1575	1387.65	133	1.09189
AsAt_g16510	1029	841.649	220	2.97781
AsAt_g8185	408	222.794	1	0.0511331
AsAt_g19872	3258	3070.65	251.97	0.934811
AsAa_g20347	564	376.975	0	0
AsAa_g16127	2493	2305.65	34.6245	0.171079
AsAa_g9066	492	305.348	0	0
AsAa_g13502	654	466.793	2	0.0488102
AsAa_g4296	2943	2755.65	0	0
AsAt_g21811	378	194.026	0	0
AsAa_g17857	1410	1222.65	1.02174	0.00952015
AsAt_g4178	2352	2164.65	9272.97	48.8019
AsAa_g10949	585	397.95	0	0
AsAa_g16451	1113	925.649	12	0.147686
AsAt_g8276	3183	2995.65	719	2.73428
AsAa_g10481	588	400.95	0	0
AsAt_g1592	621	433.823	560	14.7055
AsAa_g14804	765	577.722	8.6331	0.170237
AsAt_g11486	1797	1609.65	0	0
AsAa_g16624	2667	2479.65	0	0
AsAt_g4562	1131	943.649	283	3.4165
AsAa_g982	996	808.676	1	0.0140874
AsAa_g14959	444	257.904	0	0
AsAa_g18088	765	577.722	0	0
AsAa_g17902	1407	1219.65	0	0
AsAt_g3181	1389	1201.65	1161	11.0068
AsAa_g9575	1449	1261.65	0	0
AsAa_g14691	1233	1045.65	0	0
AsAa_g20058	456	269.702	0	0
AsAt_g13225	2106	1918.65	448.78	2.66467
AsAt_g20666	999	811.649	18	0.252645
AsAa_g3227	3279	3091.65	2	0.00736962
AsAt_g5643	1209	1021.65	344	3.83586
AsAa_g14547	810	622.701	0	0
AsAt_g21342	2622	2434.65	433	2.02608
AsAt_g14942	3438	3250.65	100	0.350458
AsAa_g7121	1176	988.649	5.06698	0.0583865
AsAt_g4405	2448	2260.65	70	0.352753
AsAa_g18745	1425	1237.65	0	0
AsAt_g20644	660	472.793	31	0.746957
AsAa_g12011	846	658.701	0	0
AsAa_g19058	2580	2392.65	0	0
AsAt_g21120	387	202.591	1	0.0562322
AsAt_g5862	2232	2044.65	960	5.34882
AsAa_g18451	2379	2191.65	3.122	0.0162281
AsAa_g7095	327	146.63	0	0
AsAa_g12353	396	211.272	0	0
AsAa_g6615	132	18.2237	0	0
AsAt_g21939	1797	1609.65	447	3.1636
AsAa_g17955	543	356.109	36.3464	1.16274
AsAt_g3216	1017	829.649	0	0
AsAt_g7042	918	730.701	0	0
AsAt_g19964	576	388.95	0	0
AsAa_g18347	1590	1402.65	0	0
AsAa_g8861	1104	916.649	0	0
AsAt_g11543	1806	1618.65	1	0.00703806
AsAa_g21629	672	484.793	0	0
AsAt_g10052	552	365	26	0.811496
AsAt_g13331	2103	1915.65	2756	16.3896
AsAt_g18122	3087	2899.65	66	0.259301
AsAt_g3361	1212	1024.65	22	0.244598
AsAt_g20937	1659	1471.65	304.944	2.3606
AsAa_g12213	1260	1072.65	0	0
AsAt_g3690	564	376.975	459	13.8709
AsAa_g14996	777	589.722	0	0
AsAa_g3226	1995	1807.65	0	0
AsAa_g14907	1191	1003.65	0	0
AsAt_g21786	351	168.705	35	2.36344
AsAt_g10433	759	571.722	0	0
AsAa_g6978	330	149.315	0	0
AsAt_g11607	225	64.7781	0	0
AsAt_g1666	1431	1243.65	4	0.036641
AsAt_g3920	453	266.738	0	0
AsAa_g9245	1353	1165.65	0	0
AsAt_g14810	1488	1300.65	0	0
AsAa_g10631	2799	2611.65	16	0.0697928
AsAt_g6660	579	391.95	252.891	7.35034
AsAa_g3154	1272	1084.65	0	0
AsAt_g5926	321	141.092	0	0
AsAa_g6752	1722	1534.65	0	0
AsAa_g4291	492	305.348	0	0
AsAa_g4949	1611	1423.65	4.10007	0.0328091
AsAt_g19488	1809	1621.65	215	1.51038
AsAa_g9213	207	53.4334	0	0
AsAa_g1476	1461	1273.65	0	0
AsAa_g17465	2127	1939.65	0	0
AsAt_g21784	1542	1354.65	327	2.74996
AsAt_g9920	1413	1225.65	2	0.0185896
AsAa_g11721	1530	1342.65	0	0
AsAa_g17122	5805	5617.65	0	0
AsAt_g8091	1146	958.649	4	0.0475342
AsAt_g20769	1521	1333.65	91	0.77733
AsAa_g19369	735	547.759	0	0
AsAt_g9616	1554	1366.65	71	0.591844
AsAa_g1198	2328	2140.65	2.00482	0.0106693
AsAa_g13968	1152	964.649	0	0
AsAt_g12819	1353	1165.65	123	1.20211
AsAt_g7858	1734	1546.65	252	1.85616
AsAa_g5035	1320	1132.65	0	0
AsAa_g18517	1362	1174.65	0	0
AsAt_g8850	990	802.676	14	0.198698
AsAa_g16378	687	499.777	11.0481	0.251835
AsAt_g13377	1329	1141.65	61	0.608699
AsAa_g5247	759	571.722	0	0
AsAt_g18603	723	535.759	563	11.9714
AsAa_g5456	432	246.131	0	0
AsAa_g708	1068	880.649	0	0
AsAa_g15543	1695	1507.65	0	0
AsAt_g418	450	263.773	5	0.215946
AsAt_g18294	1476	1288.65	13	0.114925
AsAt_g9039	990	802.676	74	1.05026
AsAt_g4525	798	610.701	98	1.82811
AsAt_g13970	1680	1492.65	560.993	4.28159
AsAa_g4486	1500	1312.65	3.18637	0.0276537
AsAt_g18368	381	196.914	1	0.0578533
AsAa_g19577	582	394.95	0	0
AsAa_g23133	897	709.701	0	0
AsAt_g2669	984	796.676	46.8675	0.670186
AsAa_g16563	483	296.438	0	0
AsAa_g1346	546	359.097	0	0
AsAa_g4174	1140	952.649	0	0
AsAt_g17878	420	234.348	1838	89.3489
AsAt_g2392	678	490.777	731.171	16.9723
AsAa_g12373	576	388.95	2.28281	0.0668623
AsAa_g20302	1557	1369.65	0	0
AsAt_g15631	1359	1171.65	109.164	1.06142
AsAt_g11552	774	586.722	16	0.310666
AsAa_g20135	330	149.315	0	0
AsAt_g19129	2214	2026.65	971.892	5.46318
AsAt_g5363	858	670.701	137	2.327
AsAt_g4979	1617	1429.65	685	5.45842
AsAa_g11677	492	305.348	1	0.0373088
AsAa_g1838	498	311.296	8	0.292767
AsAt_g561	1128	940.649	164.004	1.98624
AsAt_g10860	1896	1708.65	203.91	1.35954
AsAa_g4891	1332	1144.65	0	0
AsAt_g5618	258	88.0924	720	93.1107
AsAa_g8960	1464	1276.65	0	0
AsAt_g21720	1011	823.649	60	0.829879
AsAa_g10483	717	529.777	0	0
AsAa_g8597	840	652.701	0	0
AsAa_g16192	1548	1360.65	0	0
AsAa_g827	282	107.149	0	0
AsAa_g6958	1182	994.649	0	0
AsAa_g17854	882	694.701	0	0
AsAa_g11587	2178	1990.65	0	0
AsAt_g6048	336	154.835	0	0
AsAa_g4599	750	562.759	0	0
AsAt_g12626	912	724.701	0	0
AsAa_g18108	591	403.95	1.01015	0.0284881
AsAa_g14182	651	463.793	0	0
AsAt_g17554	1632	1444.65	653	5.1494
AsAa_g22824	2148	1960.65	0	0
AsAt_g7321	1116	928.649	143	1.75424
AsAa_g5651	1197	1009.65	0	0
AsAt_g14539	1326	1138.65	64	0.640318
AsAt_g12199	897	709.701	0	0
AsAa_g19811	255	85.9187	0	0
AsAt_g4495	750	562.759	0	0
AsAa_g3024	1368	1180.65	22	0.212279
AsAa_g18495	261	90.3632	0	0
AsAt_g2209	933	745.701	18	0.274988
AsAa_g19001	1410	1222.65	0	0
AsAa_g1105	171	34.3424	0	0
AsAa_g21281	558	370.975	0	0
AsAa_g12522	669	481.793	0	0
AsAa_g3125	2253	2065.65	0	0
AsAt_g13990	603	415.895	141	3.86226
AsAt_g14243	846	658.701	31.0194	0.536476
AsAa_g23009	1215	1027.65	6.02167	0.0667541
AsAa_g362	2790	2602.65	3	0.0131314
AsAa_g2146	828	640.701	0	0
AsAa_g13548	579	391.95	0	0
AsAt_g19398	1422	1234.65	432	3.98608
AsAt_g13997	885	697.701	154	2.51453
AsAt_g13242	522	335.2	24	0.815666
AsAa_g13030	414	228.62	0	0
AsAt_g16608	558	370.975	0	0
AsAt_g21610	1218	1030.65	49	0.541615
AsAa_g4445	1047	859.649	0	0
AsAa_g22168	273	99.6805	0	0
AsAa_g11308	1296	1108.65	0	0
AsAt_g21719	1008	820.649	9	0.124937
AsAt_g19017	3738	3550.65	1	0.00320847
AsAa_g18323	879	691.701	0	0
AsAa_g11425	942	754.701	0	0
AsAt_g20149	1056	868.649	10	0.131148
AsAt_g13149	798	610.701	0	0
AsAt_g4119	531	344.166	0	0
AsAt_g9055	1101	913.649	239	2.98005
AsAa_g15204	438	251.989	0	0
AsAa_g5851	207	53.4334	0	0
AsAt_g15300	1134	946.649	47	0.565607
AsAt_g19116	534	347.132	924.965	30.3554
AsAt_g3309	1497	1309.65	185	1.60925
AsAa_g5680	1158	970.649	0	0
AsAa_g1580	1038	850.649	148.844	1.99337
AsAa_g21470	948	760.701	0	0
AsAa_g9831	1824	1636.65	0	0
AsAa_g4996	2034	1846.65	0	0
AsAa_g11098	2430	2242.65	5.04762	0.0256408
AsAa_g18252	2298	2110.65	0	0
AsAa_g4872	1041	853.649	0	0
AsAa_g8463	954	766.701	0	0
AsAa_g10033	5895	5707.65	1.04467	0.0020851
AsAa_g15793	483	296.438	1.03281	0.0396911
AsAt_g13502	1407	1219.65	48	0.448345
AsAa_g294	603	415.895	0	0
AsAt_g3463	1842	1654.65	93.9593	0.646904
AsAa_g19836	1047	859.649	0	0
AsAt_g12072	1422	1234.65	83	0.765844
AsAa_g18959	1188	1000.65	0	0
AsAa_g7561	1179	991.649	20	0.229762
AsAa_g20796	564	376.975	135.671	4.09996
AsAa_g20074	1509	1321.65	0	0
AsAt_g18524	4785	4597.65	14	0.0346895
AsAa_g5793	10392	10204.6	97.1594	0.108466
AsAa_g17741	927	739.701	0	0
AsAa_g4960	753	565.741	0	0
AsAt_g9237	483	296.438	1	0.0384301
AsAa_g13877	1380	1192.65	0	0
AsAt_g18047	2154	1966.65	909	5.26554
AsAt_g10946	384	199.794	0	0
AsAt_g17201	558	370.975	1	0.0307086
AsAt_g21111	1407	1219.65	229	2.13898
AsAt_g16860	597	409.95	87	2.41765
AsAt_g5601	1746	1558.65	155	1.13289
AsAt_g5915	2283	2095.65	21	0.114158
AsAa_g17557	789	601.722	14	0.265056
AsAa_g2473	549	362.073	0	0
AsAa_g17706	801	613.701	0	0
AsAa_g10461	105	11.9349	0	0
AsAt_g6299	471	284.564	0	0
AsAa_g9015	1467	1279.65	6.05917	0.0539421
AsAa_g18398	1554	1366.65	0	0
AsAt_g8645	1611	1423.65	20	0.160042
AsAa_g7374	123	15.9949	1.97575	1.4072
AsAt_g7047	2187	1999.65	92	0.524131
AsAt_g7800	942	754.701	0	0
AsAa_g5820	993	805.676	0	0
AsAt_g9835	1791	1603.65	253	1.79728
AsAt_g19388	1983	1795.65	0	0
AsAt_g3773	387	202.591	19	1.06841
AsAa_g22855	504	317.233	0	0
AsAt_g12490	894	706.701	0	0
AsAt_g13123	972	784.676	93	1.3502
AsAt_g4551	1140	952.649	200	2.39168
AsAa_g17803	1047	859.649	0	0
AsAa_g4444	1017	829.649	0	0
AsAa_g22360	918	730.701	1.12337	0.0175142
AsAt_g1802	294	117.291	98	9.51843
AsAt_g15931	2154	1966.65	9994	57.8919
AsAt_g13616	2763	2575.65	829.715	3.66984
AsAa_g4680	1455	1267.65	3	0.0269605
AsAt_g18259	918	730.701	294	4.58367
AsAa_g23116	1716	1528.65	0	0
AsAa_g9855	3090	2902.65	0	0
AsAa_g5570	198	48.0294	0	0
AsAa_g6743	2535	2347.65	0	0
AsAa_g15248	1095	907.649	0	0
AsAt_g1432	2466	2278.65	0	0
AsAa_g15116	1149	961.649	0	0
AsAt_g10117	312	133.016	144	12.3328
AsAt_g9313	1011	823.649	644	8.90737
AsAt_g9036	723	535.759	161	3.42343
AsAt_g18067	1527	1339.65	113	0.960933
AsAt_g9559	1593	1405.65	291	2.35842
AsAt_g9119	1119	931.649	0	0
AsAt_g5853	2259	2071.65	1317	7.24228
AsAa_g2011	1203	1015.65	0	0
AsAa_g11196	699	511.777	0	0
AsAa_g3707	864	676.701	2.02166	0.0340343
AsAt_g20535	1773	1585.65	1116	8.01792
AsAa_g3890	939	751.701	0	0
AsAt_g11589	426	240.269	4	0.189657
AsAa_g12861	1089	901.649	1	0.0126348
AsAa_g16504	1869	1681.65	0	0
AsAt_g10308	546	359.097	1205	38.228
AsAa_g12399	990	802.676	0	0
AsAa_g13061	399	214.05	0	0
AsAa_g21819	168	32.8811	0	0
AsAa_g12728	1020	832.649	0	0
AsAt_g17013	912	724.701	220	3.45835
AsAa_g9315	1524	1336.65	0	0
AsAt_g4876	510	323.233	211	7.43655
AsAt_g17180	3492	3304.65	904	3.11637
AsAt_g8222	1347	1159.65	0	0
AsAt_g7019	738	550.759	1	0.0206844
AsAt_g6651	375	191.111	38	2.26519
AsAa_g703	840	652.701	0	0
AsAa_g8905	2358	2170.65	0	0
AsAt_g16410	975	787.676	0	0
AsAa_g20682	753	565.741	0	0
AsAa_g7942	1176	988.649	0	0
AsAa_g18479	1671	1483.65	0	0
AsAt_g11838	465	278.592	24	0.981404
AsAt_g4608	2499	2311.65	318.668	1.57044
AsAt_g8529	1449	1261.65	204	1.84203
AsAt_g10452	663	475.793	20	0.478869
AsAa_g3285	507	320.233	0	0
AsAa_g6174	348	165.944	0	0
AsAt_g6542	3309	3121.65	384.988	1.40497
AsAt_g4179	1716	1528.65	556	4.14355
AsAa_g6291	987	799.676	0	0
AsAt_g15933	1014	826.649	4564.99	62.9107
AsAt_g6800	1029	841.649	7	0.0947486
AsAa_g5585	2310	2122.65	0	0
AsAa_g23215	1749	1561.65	0	0
AsAt_g17251	999	811.649	66640	935.346
AsAa_g4358	1209	1021.65	0	0
AsAa_g17859	1671	1483.65	2	0.0153569
AsAt_g20721	1704	1516.65	1373.99	10.3206
AsAt_g12757	735	547.759	490.347	10.1981
AsAa_g14173	1497	1309.65	0	0
AsAa_g15269	1014	826.649	0	0
AsAa_g14740	1401	1213.65	0	0
AsAa_g7073	963	775.676	0	0
AsAt_g1596	675	487.793	0	0
AsAt_g17563	1680	1492.65	9	0.0686895
AsAa_g3322	186	41.6858	0	0
AsAa_g2888	1764	1576.65	0	0
AsAa_g5303	798	610.701	0	0
AsAa_g5241	498	311.296	0	0
AsAa_g9234	1182	994.649	0	0
AsAa_g3425	3900	3712.65	0	0
AsAt_g6000	564	376.975	1839	55.5743
AsAa_g17696	588	400.95	0	0
AsAa_g10816	855	667.701	0	0
AsAa_g23324	1095	907.649	0	0
AsAt_g105	2112	1924.65	86	0.509041
AsAt_g3927	771	583.722	0	0
AsAt_g14679	3273	3085.65	280	1.03375
AsAt_g2848	903	715.701	0	0
AsAa_g16329	456	269.702	0	0
AsAa_g21000	4281	4093.65	15.239	0.0424085
AsAa_g9474	735	547.759	0	0
AsAa_g12527	2136	1948.65	0	0
AsAt_g12460	1542	1354.65	2	0.0168193
AsAt_g16601	138	20.4394	0	0
AsAa_g21693	774	586.722	0	0
AsAt_g21455	966	778.676	64	0.93633
AsAa_g19835	1743	1555.65	8	0.0585847
AsAa_g21504	1332	1144.65	1	0.00995253
AsAt_g573	3156	2968.65	331	1.27021
AsAa_g4670	2409	2221.65	0	0
AsAa_g17392	1110	922.649	176	2.17311
AsAa_g6590	1443	1255.65	0	0
AsAt_g9372	225	64.7781	67	11.7829
AsAa_g17744	303	125.033	0	0
AsAa_g9966	1107	919.649	0	0
AsAt_g21368	1122	934.649	0	0
AsAa_g4342	1887	1699.65	0	0
AsAt_g5160	1338	1150.65	106	1.04947
AsAa_g15339	468	281.573	0	0
AsAa_g15475	2310	2122.65	0	0
AsAa_g8347	2247	2059.65	0	0
AsAt_g11913	1110	922.649	124.984	1.5432
AsAt_g11530	660	472.793	0	0
AsAt_g16906	639	451.809	552.986	13.9433
AsAt_g13401	690	502.777	660.912	14.9752
AsAa_g7410	492	305.348	0	0
AsAa_g19963	7257	7069.65	6.14609	0.0099039
AsAt_g8586	1770	1582.65	73	0.525465
AsAa_g15540	1257	1069.65	0	0
AsAa_g9287	771	583.722	1.0019	0.0195535
AsAa_g3415	1728	1540.65	20.0324	0.148127
AsAa_g22931	2109	1921.65	0	0
AsAa_g5755	1323	1135.65	0	0
AsAt_g18732	1494	1306.65	203	1.76988
AsAa_g15216	1155	967.649	0	0
AsAa_g2994	558	370.975	0	0
AsAa_g16399	1188	1000.65	0	0
AsAt_g19291	1932	1744.65	0	0
AsAt_g1594	1149	961.649	596	7.0605
AsAt_g17611	984	796.676	254	3.6321
AsAt_g18139	897	709.701	155.288	2.49269
AsAt_g20672	324	143.896	365.926	28.9702
AsAt_g7466	525	338.2	3	0.101054
AsAt_g4238	1908	1720.65	129	0.854089
AsAa_g1826	1236	1048.65	0	0
AsAa_g11011	1074	886.649	1	0.0128485
AsAt_g21877	423	237.325	61	2.92814
AsAt_g14274	1995	1807.65	215	1.35497
AsAt_g5939	975	787.676	112	1.61985
AsAa_g1917	1563	1375.65	0	0
AsAt_g5554	1440	1252.65	84	0.763933
AsAa_g14468	1998	1810.65	0	0
AsAa_g592	1995	1807.65	0	0
AsAa_g12237	1947	1759.65	3	0.0194223
AsAt_g19857	888	700.701	4	0.0650328
AsAt_g21400	2769	2581.65	2	0.00882548
AsAt_g12735	801	613.701	4192.96	77.834
AsAa_g11833	1002	814.649	0	0
AsAt_g6310	1086	898.649	375	4.75387
AsAa_g5176	1239	1051.65	0	0
AsAt_g17292	753	565.741	227	4.57103
AsAt_g17732	1545	1357.65	505	4.2375
AsAa_g8839	1419	1231.65	0	0
AsAa_g5823	675	487.793	0	0
AsAt_g18191	2922	2734.65	13	0.0541561
AsAa_g3970	3423	3235.65	0	0
AsAt_g21445	594	406.95	4	0.111976
AsAa_g21286	459	272.675	0	0
AsAt_g11206	957	769.701	395	5.84629
AsAa_g10913	1518	1330.65	46.1623	0.395211
AsAt_g17958	4161	3973.65	3	0.00860077
AsAa_g15964	3411	3223.65	3.21739	0.01137
AsAa_g19593	2961	2773.65	1	0.00410728
AsAa_g20232	699	511.777	0	0
AsAt_g3248	1890	1702.65	691.069	4.62383
AsAa_g15126	1218	1030.65	0	0
AsAt_g1336	672	484.793	194.917	4.58035
AsAt_g1850	702	514.777	0	0
AsAa_g14341	582	394.95	0	0
AsAt_g13748	795	607.722	3	0.056237
AsAa_g19601	789	601.722	0	0
AsAt_g8575	1368	1180.65	2	0.0192981
AsAa_g12867	1617	1429.65	0	0
AsAt_g21267	324	143.896	138	10.9254
AsAa_g21242	3951	3763.65	19.2027	0.0581244
AsAa_g1377	1521	1333.65	0	0
AsAt_g22194	930	742.701	1886	28.929
AsAa_g13169	1815	1627.65	0	0
AsAt_g11237	1002	814.649	6	0.0839047
AsAt_g19217	3324	3136.65	943	3.42493
AsAt_g2001	729	541.759	98.6644	2.07472
AsAt_g1716	1701	1513.65	0	0
AsAt_g10603	267	95.1134	1905.38	228.215
AsAa_g5807	1278	1090.65	0	0
AsAa_g13806	2895	2707.65	0	0
AsAt_g12589	978	790.676	0	0
AsAa_g9798	801	613.701	1.00354	0.0186287
AsAa_g10305	780	592.722	0	0
AsAt_g3974	1152	964.649	160	1.88954
AsAt_g21762	1275	1087.65	479.851	5.02601
AsAa_g22233	1650	1462.65	0	0
AsAa_g11245	2583	2395.65	2.04406	0.00972021
AsAt_g8197	1767	1579.65	840	6.05793
AsAa_g18456	702	514.777	2.01218	0.04453
AsAt_g9943	933	745.701	223	3.40679
AsAt_g17290	933	745.701	182	2.78043
AsAt_g1739	1140	952.649	199	2.37972
AsAa_g15927	1056	868.649	0	0
AsAa_g13416	1134	946.649	4.0791	0.0490886
AsAt_g10597	9117	8929.65	550	0.701671
AsAt_g694	1413	1225.65	232	2.15639
AsAa_g4779	2352	2164.65	3	0.0157884
AsAa_g18797	318	138.382	1	0.0823239
AsAa_g19202	1836	1648.65	1	0.00690999
AsAa_g23021	195	46.5877	0	0
AsAt_g18503	1923	1735.65	512	3.36058
AsAa_g19975	2307	2119.65	237	1.27377
AsAa_g18538	120	15.1205	0	0
AsAa_g19000	345	163.163	0	0
AsAa_g8115	333	152.072	0	0
AsAa_g16791	1383	1195.65	0	0
AsAt_g11990	2508	2320.65	172	0.844354
AsAt_g17446	1338	1150.65	322.791	3.19583
AsAa_g18914	690	502.777	0	0
AsAa_g5369	852	664.701	0	0
AsAa_g3739	1584	1396.65	0	0
AsAa_g1740	510	323.233	0	0
AsAt_g8305	345	163.163	10	0.698208
AsAa_g18339	528	341.178	129	4.30739
AsAt_g16430	1170	982.649	6	0.0695598
AsAt_g1436	1956	1768.65	161	1.03703
AsAa_g17957	300	122.476	0	0
AsAa_g2234	1386	1198.65	0	0
AsAt_g3138	1782	1594.65	222.974	1.59292
AsAa_g5061	2364	2176.65	0	0
AsAa_g19680	678	490.777	0	0
AsAa_g3836	1374	1186.65	0	0
AsAa_g13793	846	658.701	0	0
AsAa_g15162	1569	1381.65	8.01073	0.0660511
AsAt_g2349	1356	1168.65	554	5.40047
AsAt_g19220	801	613.701	194	3.60122
AsAt_g5157	1053	865.649	1202	15.8186
AsAt_g15408	1737	1549.65	10	0.0735144
AsAa_g6672	1191	1003.65	0	0
AsAa_g20012	2412	2224.65	0	0
AsAt_g14063	711	523.777	49	1.06575
AsAt_g14251	1566	1378.65	42	0.347057
AsAt_g13619	3531	3343.65	626	2.13284
AsAt_g14075	609	421.881	2331	62.9445
AsAa_g3721	1455	1267.65	396	3.55879
AsAa_g3088	1455	1267.65	0	0
AsAt_g318	639	451.809	0	0
AsAt_g16244	939	751.701	328	4.97089
AsAt_g5654	1515	1327.65	56	0.480519
AsAa_g19032	939	751.701	0	0
AsAa_g504	945	757.701	2.53449e-05	3.81064e-07
AsAa_g11289	5439	5251.65	0	0
AsAa_g8411	2976	2788.65	0	0
AsAa_g3486	1221	1033.65	0	0
AsAa_g14380	384	199.794	0	0
AsAa_g13067	4080	3892.65	0	0
AsAt_g8306	339	157.573	46	3.32568
AsAa_g7052	186	41.6858	75.8526	20.7294
AsAa_g11356	1665	1477.65	0	0
AsAa_g7288	540	353.109	0	0
AsAa_g4456	981	793.676	0	0
AsAa_g1423	678	490.777	0	0
AsAa_g20658	399	214.05	0	0
AsAt_g7089	636	448.809	145.831	3.70165
AsAt_g19246	1140	952.649	1656.76	19.8122
AsAa_g10034	762	574.722	6	0.118932
AsAt_g9911	282	107.149	3	0.318963
AsAa_g19977	408	222.794	96	4.90878
AsAa_g4152	369	185.504	0	0
AsAa_g13637	3753	3565.65	7.00909	0.0223938
AsAa_g18804	1047	859.649	3.00697	0.0398486
AsAt_g16564	300	122.476	0	0
AsAa_g17184	1083	895.649	0	0
AsAt_g2857	375	191.111	0	0
AsAa_g11456	507	320.233	0	0
AsAa_g17946	828	640.701	3	0.0533422
AsAt_g20435	690	502.777	205	4.64498
AsAt_g20051	1686	1498.65	0	0
AsAa_g13783	1458	1270.65	0	0
AsAa_g1015	1668	1480.65	75.6788	0.582275
AsAt_g2867	510	323.233	114	4.01785
AsAa_g5326	1236	1048.65	3.0492	0.0331255
AsAa_g17413	933	745.701	15.1948	0.232132
AsAt_g6724	1050	862.649	0	0
AsAa_g6946	864	676.701	0	0
AsAa_g17021	1392	1204.65	0	0
AsAt_g188	2205	2017.65	313	1.76728
AsAt_g6228	372	188.309	0	0
AsAt_g11126	429	243.188	0	0
AsAa_g12971	1524	1336.65	0	0
AsAt_g5849	543	356.109	194	6.20619
AsAt_g2861	465	278.592	0	0
AsAt_g1957	480	293.468	32	1.24221
AsAa_g13144	1902	1714.65	0	0
AsAa_g7446	1578	1390.65	35	0.286719
AsAa_g19093	495	308.337	0	0
AsAt_g9734	1899	1711.65	233.946	1.55707
AsAt_g1171	516	329.233	5	0.17301
AsAa_g5699	852	664.701	0	0
AsAt_g11105	387	202.591	0	0
AsAt_g1834	1299	1111.65	142	1.45521
AsAt_g15671	1107	919.649	9	0.111487
AsAt_g6277	1176	988.649	0	0
AsAa_g3430	219	60.9309	0	0
AsAa_g22583	348	165.944	0	0
AsAa_g16892	720	532.759	22	0.470432
AsAa_g3272	756	568.722	1	0.0200311
AsAt_g13164	1692	1504.65	213	1.61269
AsAa_g20207	249	81.3799	0	0
AsAa_g11668	567	379.975	1	0.0299813
AsAa_g7039	558	370.975	0	0
AsAt_g5728	1062	874.649	262	3.4125
AsAa_g20451	1371	1183.65	0	0
AsAt_g18361	1311	1123.65	614	6.22506
AsAa_g19878	1443	1255.65	0	0
AsAt_g18290	2226	2038.65	118	0.659394
AsAt_g7798	1455	1267.65	0	0
AsAt_g9992	1155	967.649	225	2.64893
AsAa_g6557	1863	1675.65	1.02622	0.00697693
AsAa_g2581	801	613.701	0	0
AsAa_g5919	372	188.309	0	0
AsAa_g876	342	160.383	0	0
AsAt_g15583	1221	1033.65	8	0.0881703
AsAt_g6152	1821	1633.65	681	4.74891
AsAt_g320	1296	1108.65	156	1.60301
AsAt_g14017	540	353.109	46	1.48407
AsAa_g15384	4362	4174.65	1926	5.25584
AsAa_g13292	2388	2200.65	14.0119	0.0725358
AsAt_g4780	2577	2389.65	84	0.400452
AsAa_g16277	1308	1120.65	0	0
AsAa_g20319	2226	2038.65	0	0
AsAt_g6003	1671	1483.65	54	0.414637
AsAa_g13904	1851	1663.65	6.023	0.0412436
AsAt_g11034	1794	1606.65	0	0
AsAa_g3256	1644	1456.65	57.0261	0.445989
AsAa_g16616	2568	2380.65	0	0
AsAa_g16834	933	745.701	0	0
AsAt_g9685	549	362.073	158.045	4.97269
AsAt_g16255	609	421.881	0	0
AsAt_g14646	1581	1393.65	544	4.44684
AsAt_g19419	465	278.592	77.6842	3.17665
AsAa_g2998	1104	916.649	0	0
AsAa_g1670	2493	2305.65	70	0.345868
AsAt_g18340	735	547.759	0	0
AsAt_g17838	1242	1054.65	123	1.32863
AsAt_g44	1491	1303.65	6	0.052432
AsAt_g21869	342	160.383	0	0
AsAt_g16764	912	724.701	0	0
AsAt_g10303	360	177.053	0	0
AsAt_g8048	396	211.272	5	0.269609
AsAa_g4931	369	185.504	0	0
AsAa_g9129	1569	1381.65	0	0
AsAa_g9550	909	721.701	0	0
AsAa_g14349	333	152.072	0	0
AsAa_g14733	1038	850.649	0	0
AsAt_g16621	1146	958.649	0	0
AsAa_g22687	1131	943.649	0	0
AsAt_g19093	2160	1972.65	84.93	0.490475
AsAa_g13289	450	263.773	0	0
AsAa_g11615	1239	1051.65	0	0
AsAa_g20262	1212	1024.65	0	0
AsAa_g9168	1122	934.649	0	0
AsAa_g17496	1104	916.649	0	0
AsAt_g22026	315	135.676	190	15.9535
AsAa_g9170	639	451.809	0	0
AsAa_g5920	2838	2650.65	4.04901	0.0174021
AsAt_g19151	1104	916.649	92	1.14338
AsAt_g8383	735	547.759	9	0.187179
AsAa_g17784	1551	1363.65	0	0
AsAt_g14007	1137	949.649	1142	13.6996
AsAa_g17636	843	655.701	9.34629	0.162382
AsAa_g12364	1686	1498.65	0	0
AsAa_g16393	909	721.701	0	0
AsAt_g8029	867	679.701	0	0
AsAt_g17681	309	130.365	4	0.349547
AsAa_g3011	768	580.722	0	0
AsAt_g422	570	382.963	20.8721	0.62089
AsAa_g5581	2451	2263.65	0	0
AsAa_g19006	1614	1426.65	0	0
AsAa_g15840	1710	1522.65	0	0
AsAa_g22067	1965	1777.65	0	0
AsAt_g6983	180	38.7217	0	0
AsAt_g16071	1248	1060.65	0	0
AsAt_g563	378	194.026	0	0
AsAa_g5662	1494	1306.65	0	0
AsAa_g15061	1089	901.649	0	0
AsAa_g2505	444	257.904	0	0
AsAt_g10054	318	138.382	2	0.164648
AsAt_g7401	975	787.676	556.968	8.05542
