target_id	length	eff_length	Aare_4	Aare_4_tpm
AsAa_g6802	783	600.352	112	3.23114
AsAt_g5560	2829	2646.35	8.05046	0.0526887
AsAt_g20401	792	609.352	77	2.1886
AsAt_g7112	792	609.352	0	0
AsAt_g16838	2457	2274.35	17.0807	0.130074
AsAt_g16827	918	735.352	0	0
AsAt_g9474	984	801.352	0	0
AsAt_g14951	807	624.352	1	0.0277405
AsAt_g17532	1479	1296.35	0	0
AsAt_g3694	2646	2463.35	3.03163	0.0213154
AsAt_g4385	1770	1587.35	14.2199	0.155155
AsAa_g120	1686	1503.35	7	0.0806457
AsAt_g18794	3591	3408.35	1.03	0.00523406
AsAa_g20506	780	597.352	68	1.97162
AsAa_g12788	2358	2175.35	0	0
AsAa_g11368	1182	999.352	4	0.0693243
AsAt_g16025	942	759.352	0	0
AsAa_g14172	738	555.352	0	0
AsAa_g4865	372	191.329	36	3.25886
AsAt_g1890	945	762.352	4	0.0908758
AsAt_g11509	1059	876.352	2.10139	0.041531
AsAa_g20187	1317	1134.35	0	0
AsAa_g1112	951	768.352	15	0.338123
AsAt_g22177	1584	1401.35	32.1529	0.39739
AsAa_g7807	1956	1773.35	223	2.17798
AsAa_g12149	603	420.367	218.938	9.02062
AsAt_g17874	657	474.352	0	0
AsAt_g8181	627	444.36	8.64292	0.336876
AsAa_g13584	1248	1065.35	2751.93	44.7392
AsAa_g19743	2226	2043.35	494.439	4.19096
AsAa_g812	1158	975.352	0	0
AsAa_g17887	474	291.709	16	0.94998
AsAa_g8482	1257	1074.35	0	0
AsAa_g15631	1953	1770.35	70.6154	0.69085
AsAt_g10475	954	771.352	0	0
AsAa_g20585	2220	2037.35	72	0.612083
AsAt_g11084	2898	2715.35	0	0
AsAa_g8490	906	723.352	0	0
AsAa_g5148	816	633.352	10	0.273463
AsAa_g3279	2613	2430.35	250.901	1.78804
AsAa_g14073	522	339.543	0	0
AsAt_g7713	1227	1044.35	0	0
AsAa_g3615	282	108.139	459	73.5147
AsAa_g1456	462	279.789	0	0
AsAa_g17374	1362	1179.35	463.974	6.81388
AsAt_g7766	2952	2769.35	0	0
AsAt_g21943	1065	882.352	49.2781	0.967288
AsAt_g9792	1326	1143.35	4.00877	0.0607261
AsAa_g848	1290	1107.35	0	0
AsAa_g17477	711	528.352	168.75	5.53177
AsAt_g88	2685	2502.35	4.36282	0.0301969
AsAt_g13853	501	318.587	0	0
AsAa_g423	2718	2535.35	314.444	2.14807
AsAa_g20834	4821	4638.35	2476.72	9.24818
AsAt_g19155	2205	2022.35	15	0.128463
AsAa_g3712	816	633.352	22	0.601619
AsAa_g3156	1494	1311.35	0	0
AsAt_g14483	975	792.352	0	0
AsAt_g3814	891	708.352	0	0
AsAa_g2584	3132	2949.35	190	1.11576
AsAt_g10218	1407	1224.35	10	0.141461
AsAt_g7419	498	315.603	2	0.109757
AsAa_g8244	2961	2778.35	618.744	3.85716
AsAt_g16483	2007	1824.35	8	0.0759496
AsAt_g16214	1689	1506.35	51.6147	0.593459
AsAt_g1012	3582	3399.35	143.362	0.730433
AsAa_g21770	1551	1368.35	161	2.03785
AsAa_g21654	1581	1398.35	695	8.6082
AsAt_g11147	1179	996.352	0	0
AsAa_g17482	189	40.8111	20	8.48782
AsAa_g14863	1788	1605.35	384.242	4.14552
AsAt_g12103	1707	1524.35	4	0.0454484
AsAa_g16028	360	179.832	30	2.88934
AsAa_g18712	429	247.039	0	0
AsAa_g10467	261	90.6886	0	0
AsAt_g10320	1023	840.352	6.07843	0.125278
AsAt_g16386	717	534.352	0	0
AsAt_g3136	3147	2964.35	14.2289	0.0831352
AsAt_g21953	2343	2160.35	5	0.0400857
AsAt_g11757	804	621.352	124.643	3.47436
AsAa_g3734	135	18.8415	35	32.1733
AsAt_g7806	2208	2025.35	10.0088	0.0855909
AsAa_g6286	1608	1425.35	2756.58	33.496
AsAt_g8360	357	176.952	126	12.3327
AsAa_g8233	357	176.952	93.9785	9.19851
AsAa_g757	2223	2040.35	7	0.0594206
AsAa_g12716	255	85.7469	0	0
AsAt_g16781	2373	2190.35	0	0
AsAt_g11091	414	232.255	0	0
AsAa_g9021	891	708.352	0	0
AsAt_g19801	1458	1275.35	0	0
AsAt_g6631	477	294.684	74	4.34929
AsAt_g8068	1284	1101.35	0	0
AsAa_g9490	1455	1272.35	0	0
AsAt_g20082	1026	843.352	41.1434	0.844957
AsAa_g11071	1071	888.352	0	0
AsAa_g2941	306	129.338	451	60.3939
AsAt_g15645	429	247.039	0	0
AsAt_g16836	873	690.352	10.2542	0.257263
AsAa_g18735	486	303.659	13	0.741482
AsAt_g8128	1131	948.352	7	0.127842
AsAa_g1911	2121	1938.35	1063	9.49827
AsAa_g10567	864	681.352	5	0.127099
AsAa_g7580	6519	6336.35	142.932	0.390692
AsAa_g19478	630	447.36	46	1.78092
AsAt_g18132	1980	1797.35	7	0.0674542
AsAa_g2106	858	675.352	1498	38.4171
AsAa_g19772	1551	1368.35	0	0
AsAa_g2442	279	105.542	115	18.872
AsAt_g20451	1014	831.352	0	0
AsAt_g6466	234	69.6975	3202	795.698
AsAa_g3725	1134	951.352	72.9145	1.32745
AsAa_g17559	570	387.4	519.852	23.2415
AsAt_g3034	954	771.352	0	0
AsAa_g14799	228	65.3266	0	0
AsAt_g11013	969	786.352	0	0
AsAt_g12415	1932	1749.35	8	0.0792057
AsAt_g14595	2775	2592.35	26.5044	0.177079
AsAa_g2872	591	408.367	2	0.0848249
AsAt_g3004	2877	2694.35	576	3.70264
AsAa_g8119	510	327.576	126	6.66196
AsAa_g2392	2409	2226.35	16.1341	0.125515
AsAa_g2154	1548	1365.35	125	1.58566
AsAa_g17215	2625	2442.35	157.963	1.12019
AsAt_g4760	828	645.352	82.306	2.20891
AsAa_g16899	738	555.352	0	0
AsAt_g19555	8661	8478.35	807.096	1.64876
AsAt_g4851	1050	867.352	19.2121	0.383639
AsAt_g10372	1644	1461.35	39.4705	0.467801
AsAa_g5502	1419	1236.35	236	3.30608
AsAa_g6438	1518	1335.35	13	0.168613
AsAt_g12452	1962	1779.35	0	0
AsAa_g17047	1029	846.352	0	0
AsAa_g15745	1587	1404.35	290.494	3.58266
AsAt_g8894	684	501.352	31	1.07093
AsAa_g1791	2604	2421.35	15	0.107294
AsAt_g19848	2193	2010.35	64.3772	0.554631
AsAt_g8870	846	663.352	0	0
AsAt_g6874	816	633.352	0	0
AsAa_g19088	1929	1746.35	16	0.158684
AsAt_g18904	3108	2925.35	0	0
AsAt_g18617	846	663.352	128.632	3.35852
AsAa_g15430	900	717.352	4	0.0965765
AsAt_g18388	732	549.352	21.25	0.669965
AsAt_g14898	1302	1119.35	5.15432	0.0797533
AsAa_g16418	330	151.318	5	0.572298
AsAa_g21660	2682	2499.35	42.1886	0.292356
AsAa_g16783	345	165.499	0	0
AsAt_g20277	1239	1056.35	1	0.0163959
AsAa_g7098	1047	864.352	83.8427	1.68004
AsAa_g13716	3450	3267.35	495	2.62394
AsAa_g22428	1284	1101.35	67.8704	1.06733
AsAt_g21296	2733	2550.35	69.2243	0.470113
AsAt_g17465	1548	1365.35	2.02378	0.0256722
AsAt_g256	1356	1173.35	0	0
AsAt_g17337	2844	2661.35	64.9553	0.422723
AsAa_g8761	2253	2070.35	7	0.0585596
AsAt_g1170	1449	1266.35	5.45286	0.0745785
AsAa_g3758	2139	1956.35	143.214	1.26789
AsAt_g3554	1830	1647.35	0	0
AsAt_g16112	1011	828.352	2	0.0418176
AsAa_g4063	1215	1032.35	0	0
AsAt_g3817	1152	969.352	11	0.196542
AsAa_g15967	804	621.352	841.244	23.4492
AsAt_g10546	1053	870.352	1	0.0198998
AsAa_g7466	438	255.959	0	0
AsAa_g22624	651	468.352	263.916	9.75973
AsAa_g8711	759	576.352	549	16.4979
AsAa_g17417	1494	1311.35	23628.8	312.081
AsAa_g9463	1107	924.352	200	3.74746
AsAa_g614	945	762.352	0	0
AsAt_g304	423	241.124	132.993	9.5528
AsAt_g17006	1131	948.352	19.3928	0.354173
AsAt_g22036	501	318.587	0	0
AsAt_g14953	927	744.352	98.9285	2.3019
AsAa_g21641	474	291.709	98	5.81863
AsAt_g13424	699	516.352	0	0
AsAa_g10664	825	642.352	0	0
AsAa_g44	945	762.352	371.842	8.44786
AsAa_g4760	933	750.352	1	0.0230823
AsAt_g19326	849	666.352	0	0
AsAa_g7609	1713	1530.35	281.937	3.19084
AsAt_g7188	303	126.602	0	0
AsAt_g3394	1248	1065.35	2.01869	0.0328187
AsAa_g4153	789	606.352	0	0
AsAa_g11672	1827	1644.35	68.9856	0.72662
AsAa_g11371	1725	1542.35	1358.94	15.2602
AsAa_g8486	423	241.124	2.32224	0.166805
AsAa_g13325	1131	948.352	753	13.7521
AsAt_g18230	747	564.352	0	0
AsAa_g9210	687	504.352	5	0.171704
AsAt_g7748	1329	1146.35	0	0
AsAt_g15642	576	393.387	1	0.0440275
AsAa_g9470	879	696.352	0	0
AsAt_g7825	261	90.6886	0	0
AsAt_g20792	843	660.352	1031.94	27.066
AsAt_g17229	1467	1284.35	13.5494	0.182718
AsAa_g9263	1005	822.352	904	19.0395
AsAa_g22245	672	489.352	356	12.6001
AsAa_g2291	591	408.367	59	2.50233
AsAa_g7647	903	720.352	12	0.288523
AsAa_g6653	801	618.352	1492.85	41.8141
AsAa_g1766	1182	999.352	227.488	3.94262
AsAa_g23082	2577	2394.35	63	0.455718
AsAt_g11146	1455	1272.35	0	0
AsAa_g14696	195	44.1333	5.00792	1.96533
AsAt_g4919	1794	1611.35	5.1051	0.0548729
AsAa_g18997	648	465.352	19	0.707157
AsAt_g11253	1545	1362.35	1	0.0127132
AsAt_g12170	1620	1437.35	116.309	1.4015
AsAt_g7464	861	678.352	23.1944	0.592204
AsAa_g3348	1152	969.352	710	12.6859
AsAt_g1419	486	303.659	1.00325	0.0572223
AsAt_g3286	1104	921.352	0	0
AsAa_g1086	1332	1149.35	901.931	13.5914
AsAa_g7652	477	294.684	795.992	46.7838
AsAt_g3819	1851	1668.35	0	0
AsAt_g10873	717	534.352	11	0.356541
AsAa_g16573	2994	2811.35	165	1.01651
AsAa_g19958	627	444.36	404	15.7467
AsAt_g4156	1359	1176.35	22.5124	0.331458
AsAt_g21750	780	597.352	9.14702	0.265212
AsAa_g20560	909	726.352	795.181	18.9611
AsAt_g16391	4254	4071.35	0	0
AsAt_g10033	939	756.352	83.994	1.92339
AsAt_g15701	3738	3555.35	0	0
AsAt_g13392	2934	2751.35	119.2	0.750366
AsAt_g3228	798	615.352	0	0
AsAa_g189	2247	2064.35	777.919	6.52672
AsAa_g4224	729	546.352	1627.7	51.5997
AsAt_g12662	633	450.36	2.30769	0.0887488
AsAt_g14887	1296	1113.35	0	0
AsAt_g2190	456	273.849	0	0
AsAa_g2079	759	576.352	0	0
AsAt_g8807	1506	1323.35	2.02857	0.0265497
AsAa_g15097	396	214.615	411	33.1685
AsAa_g15041	2718	2535.35	3	0.020494
AsAt_g8549	1284	1101.35	19	0.298794
AsAa_g1789	1029	846.352	34	0.69578
AsAa_g5981	1920	1737.35	0	0
AsAt_g3876	432	250.01	26	1.80119
AsAa_g6527	3600	3417.35	397.709	2.01567
AsAa_g16543	1977	1794.35	141.725	1.36799
AsAt_g9412	564	381.406	0	0
AsAt_g6742	2256	2073.35	3	0.0250606
AsAa_g3445	276	102.973	23	3.86854
AsAt_g10229	2352	2169.35	25.4644	0.203305
AsAt_g10828	2352	2169.35	0	0
AsAa_g2312	795	612.352	353	9.9843
AsAt_g7158	1911	1728.35	1	0.010021
AsAa_g8565	4161	3978.35	130	0.565958
AsAa_g14759_AsAa_g14761	1929	1746.35	3596.51	35.6692
AsAt_g7831	444	261.903	0	0
AsAa_g12898	168	30.5501	1689	957.547
AsAt_g17508	1074	891.352	0	0
AsAt_g6586	1035	852.352	129.675	2.635
AsAa_g4597	3738	3555.35	1193.97	5.8164
AsAt_g17630	1353	1170.35	641.089	9.48737
AsAt_g2560	1575	1392.35	42.2995	0.526175
AsAa_g20543	1152	969.352	1	0.0178674
AsAa_g12085	4020	3837.35	982.929	4.43644
AsAt_g5999	723	540.352	2.03253	0.0651486
AsAa_g2868	1083	900.352	0	0
AsAa_g3753	831	648.352	131	3.49949
AsAt_g7676	1191	1008.35	0	0
AsAa_g2922	3576	3393.35	589.979	3.01128
AsAa_g13458	1953	1770.35	179.652	1.75758
AsAa_g4377	1248	1065.35	1184.7	19.2602
AsAa_g14962	2679	2496.35	727	5.04397
AsAt_g18544	1518	1335.35	0	0
AsAa_g1593	1311	1128.35	7	0.107448
AsAa_g12606	1353	1170.35	8	0.118391
AsAt_g18526	675	492.352	0	0
AsAt_g5250	3420	3237.35	4.02883	0.0215543
AsAt_g8154	339	159.824	167.818	18.1861
AsAt_g4223	2655	2472.35	0.0729732	0.000511208
AsAt_g16139	681	498.352	0	0
AsAa_g1507	1284	1101.35	104	1.6355
AsAa_g11853	2106	1923.35	0	0
AsAa_g4043	1005	822.352	311.874	6.56848
AsAt_g18430	807	624.352	6.73427	0.186812
AsAa_g20717	1698	1515.35	422.324	4.82699
AsAa_g6998	1443	1260.35	53.9576	0.74149
AsAt_g15351	1185	1002.35	0	0
AsAt_g1538	522	339.543	0	0
AsAa_g17787	1986	1803.35	0.018876	0.00018129
AsAt_g19609	279	105.542	0	0
AsAa_g15965	1110	927.352	533.537	9.9647
AsAa_g14612	858	675.352	564	14.4641
AsAt_g19611	2331	2148.35	0	0
AsAa_g13279	771	588.352	361	10.6271
AsAa_g2957	3129	2946.35	713.939	4.19682
AsAt_g11561	1104	921.352	56.7417	1.06665
AsAt_g20692	243	76.3047	0	0
AsAa_g7522	1413	1230.35	459	6.46141
AsAt_g8426	615	432.367	17	0.680989
AsAt_g15510	1842	1659.35	0	0
AsAa_g12066	999	816.352	173.951	3.69056
AsAt_g20247	1050	867.352	0	0
AsAt_g2806	459	276.822	0	0
AsAt_g6209	2676	2493.35	0	0
AsAa_g2518	480	297.684	143	8.32001
AsAa_g17404	1218	1035.35	25	0.418211
AsAa_g4183	1125	942.352	1186	21.7979
AsAt_g14409	717	534.352	1.01488	0.0328952
AsAt_g21308	543	360.461	0	0
AsAa_g19654	2373	2190.35	414.152	3.27484
AsAt_g18116	1908	1725.35	0	0
AsAt_g7805	2547	2364.35	0	0
AsAa_g18033	1131	948.352	353.295	6.45226
AsAa_g10757	4005	3822.35	953.718	4.32149
AsAt_g789	1533	1350.35	0	0
AsAt_g17782	1383	1200.35	0	0
AsAt_g10736	2415	2232.35	4.12739	0.0320226
AsAt_g4134	1104	921.352	6	0.11279
AsAa_g14533	1056	873.352	177	3.51017
AsAa_g20655	1857	1674.35	280.987	2.90658
AsAt_g9572	5184	5001.35	23.0651	0.0798752
AsAt_g3318	1347	1164.35	0	0
AsAt_g11784	219	58.9737	0	0
AsAt_g2419	9753	9570.35	20	0.0361948
AsAa_g5966	4002	3819.35	171	0.775444
AsAa_g408	651	468.352	0	0
AsAa_g11546	1338	1155.35	14	0.209874
AsAt_g8045	846	663.352	146	3.812
AsAt_g12920	339	159.824	6.11765	0.662957
AsAt_g6263	417	235.22	0	0
AsAt_g13026	4104	3921.35	3.05987	0.0135148
AsAa_g3859	1341	1158.35	19	0.284091
AsAa_g15860	1482	1299.35	238	3.17244
AsAt_g1954	1839	1656.35	0	0
AsAt_g4874	456	273.849	3	0.189738
AsAa_g16875	1188	1005.35	0	0
AsAt_g22067	1281	1098.35	1	0.0157689
AsAa_g13546	651	468.352	825.12	30.5133
AsAa_g2969	2265	2082.35	2	0.0166349
AsAt_g16509	639	456.36	0	0
AsAt_g6589	864	681.352	4	0.101679
AsAa_g21661	1068	885.352	115	2.24971
AsAt_g3016	1362	1179.35	262	3.84771
AsAt_g500	4731	4548.35	4.02497	0.0153268
AsAa_g16742	903	720.352	19	0.456828
AsAa_g22542	1086	903.352	1968.96	37.7507
AsAt_g11004	612	429.367	0	0
AsAt_g11916	1017	834.352	0	0
AsAt_g17799	1620	1437.35	0	0
AsAt_g12214	3273	3090.35	18.4832	0.103589
AsAt_g12292	1614	1431.35	0	0
AsAa_g15939	402	220.48	325.88	25.5995
AsAt_g1266	1335	1152.35	0	0
AsAt_g14489	2847	2664.35	44.5252	0.289439
AsAt_g6689	393	211.676	0	0
AsAt_g52	1530	1347.35	0	0
AsAt_g3813	3249	3066.35	176.256	0.995554
AsAt_g15860	372	191.329	0	0
AsAa_g21923	906	723.352	18	0.43099
AsAt_g10419	3159	2976.35	0	0
AsAt_g15001	360	179.832	0	0
AsAa_g16103	987	804.352	603	12.9842
AsAa_g1281	1050	867.352	6	0.119812
AsAa_g7191	876	693.352	609	15.2127
AsAa_g17975	819	636.352	0	0
AsAt_g17800	1584	1401.35	0	0
AsAt_g18382	390	208.732	0	0
AsAt_g22137	1641	1458.35	16.6873	0.198184
AsAt_g130	1593	1410.35	14.2726	0.175274
AsAa_g17405	10749	10566.4	31	0.0508137
AsAt_g232	798	615.352	0	0
AsAt_g13504	999	816.352	0	0
AsAa_g20669	1218	1035.35	224.898	3.76219
AsAa_g14476	654	471.352	34	1.24933
AsAa_g13766	1137	954.352	0	0
AsAa_g2856	534	351.497	4	0.197098
AsAa_g18876	1068	885.352	673	13.1657
AsAa_g8450	2595	2412.35	12	0.0861558
AsAa_g6461	2157	1974.35	746.718	6.55052
AsAa_g19653	1173	990.352	294.463	5.14973
AsAt_g6730	3273	3090.35	0	0
AsAa_g20778	3021	2838.35	280	1.70858
AsAa_g5977	576	393.387	0	0
AsAa_g5299	1233	1050.35	90.3783	1.4903
AsAa_g16040	1899	1716.35	2	0.0201822
AsAa_g14906	1479	1296.35	1	0.0133604
AsAt_g20866	1266	1083.35	0	0
AsAa_g3252	849	666.352	428	11.1246
AsAt_g12050	2733	2550.35	2	0.0135823
AsAt_g1037	759	576.352	0	0
AsAa_g3120	843	660.352	60	1.57369
AsAt_g1760	1023	840.352	0	0
AsAt_g4549	867	684.352	9.68878	0.245207
AsAa_g15494	888	705.352	0	0
AsAa_g17893	741	558.352	205	6.35901
AsAt_g9250	1824	1641.35	0	0
AsAa_g6714	1248	1065.35	0	0
AsAt_g3926	1125	942.352	0	0
AsAt_g18607	2688	2505.35	10	0.0691314
AsAt_g12002	486	303.659	0	0
AsAt_g13641	621	438.367	0	0
AsAa_g15567	1947	1764.35	63	0.618442
AsAa_g2048	2916	2733.35	4	0.0253459
AsAa_g13554	969	786.352	97	2.13648
AsAa_g11303	1977	1794.35	513.943	4.9608
AsAa_g17645	321	142.98	2876.43	348.435
AsAt_g14359	2673	2490.35	189.868	1.32049
AsAa_g22872	987	804.352	0	0
AsAt_g13936	2307	2124.35	10	0.08153
AsAa_g18617	1482	1299.35	35	0.466536
AsAa_g5315	693	510.352	0	0
AsAa_g20844	1350	1167.35	527	7.81903
AsAa_g20814	774	591.352	462.996	13.5605
AsAa_g1024	192	42.4476	57	23.2576
AsAt_g12258	2481	2298.35	0	0
AsAa_g22277	861	678.352	2.53888	0.0648232
AsAt_g6544	1686	1503.35	51.0121	0.587701
AsAt_g8372	930	747.352	1	0.0231749
AsAt_g564	1128	945.352	0	0
AsAt_g314	456	273.849	11.3143	0.715582
AsAa_g18325	603	420.367	71	2.92532
AsAt_g9178	621	438.367	0	0
AsAt_g15185	753	570.352	6	0.182202
AsAt_g10622	1053	870.352	0	0
AsAa_g13771	1416	1233.35	11	0.154472
AsAa_g4274	822	639.352	250	6.77242
AsAt_g12837	621	438.367	0	0
AsAt_g17065	1323	1140.35	5	0.0759408
AsAt_g14341	2640	2457.35	66.257	0.466991
AsAa_g8779	798	615.352	0	0
AsAa_g280	2433	2250.35	4	0.030786
AsAt_g11793	1845	1662.35	17	0.177121
AsAt_g3982	906	723.352	38	0.909867
AsAt_g16772	1197	1014.35	4.06379	0.0693883
AsAt_g3127	1083	900.352	101.574	1.95395
AsAa_g11968	456	273.849	1	0.0632459
AsAa_g3298	1068	885.352	26	0.508629
AsAt_g16679	987	804.352	0	0
AsAt_g16374	1077	894.352	3.03202	0.0587175
AsAa_g19710	3147	2964.35	0	0
AsAt_g13790	1494	1311.35	0	0
AsAt_g10667	369	188.437	1	0.0919132
AsAa_g11647	1824	1641.35	10	0.105522
AsAt_g18672	639	456.36	0	0
AsAt_g21064	1068	885.352	71.2863	1.39455
AsAa_g2262	2577	2394.35	342.922	2.48057
AsAa_g13418	1911	1728.35	720.556	7.2207
AsAa_g14433	690	507.352	0	0
AsAa_g20311	1257	1074.35	187.154	3.01715
AsAa_g5501	975	792.352	9	0.196729
AsAt_g11434	1434	1251.35	3.15957	0.0437314
AsAt_g9622	1476	1293.35	55.907	0.748675
AsAt_g21745	1137	954.352	37.0948	0.673207
AsAt_g22229	1755	1572.35	2	0.0220305
AsAt_g19777	3159	2976.35	0	0
AsAt_g16452	1866	1683.35	11.1593	0.114817
AsAa_g17352	900	717.352	60.9698	1.47206
AsAt_g18188	2436	2253.35	7.04695	0.0541647
AsAa_g15462	837	654.352	416	11.011
AsAa_g4978	804	621.352	48	1.33797
AsAa_g15499	1365	1182.35	10	0.146486
AsAa_g15453	504	321.582	338	18.2041
AsAa_g7560	1392	1209.35	14	0.200502
AsAt_g3996	489	306.629	2	0.112969
AsAt_g8941	1722	1539.35	7.10608	0.0799532
AsAt_g261	1410	1227.35	0	0
AsAa_g21918	738	555.352	101	3.1499
AsAt_g15662	642	459.36	0	0
AsAt_g19623	1137	954.352	33	0.598893
AsAa_g5705	1539	1356.35	0	0
AsAt_g2012	1869	1686.35	0	0
AsAa_g19491	360	179.832	45	4.33401
AsAt_g14315	2340	2157.35	0	0
AsAa_g1217	1560	1377.35	354.386	4.45631
AsAa_g14514	3618	3435.35	498.705	2.51429
AsAt_g14114	1317	1134.35	16.0883	0.245645
AsAt_g13083	819	636.352	0	0
AsAa_g5269	783	600.352	31.755	0.916116
AsAt_g8458	2331	2148.35	0	0
AsAt_g7164	2562	2379.35	0	0
AsAa_g4741	594	411.367	0	0
AsAt_g1251	4395	4212.35	4.05696	0.0166809
AsAa_g5334	195	44.1333	11	4.31688
AsAa_g1016	1323	1140.35	331.149	5.02954
AsAt_g425	1089	906.352	34.3723	0.656833
AsAt_g1671	1335	1152.35	0	0
AsAa_g15779	870	687.352	56	1.41108
AsAa_g650	894	711.352	0	0
AsAa_g6540	1401	1218.35	644.973	9.1688
AsAt_g15657	2088	1905.35	37.1043	0.337282
AsAt_g21918	768	585.352	0	0
AsAa_g20679	1440	1257.35	54	0.743842
AsAt_g17908	1191	1008.35	7.43979	0.127789
AsAa_g17447	1323	1140.35	251	3.81223
AsAt_g4067	591	408.367	13	0.551362
AsAt_g17480	1650	1467.35	0	0
AsAt_g15559	1302	1119.35	2	0.0309462
AsAa_g21766	1029	846.352	0	0
AsAt_g17920	465	282.761	24	1.47006
AsAa_g15697	432	250.01	87.122	6.03552
AsAt_g6909	1095	912.352	4	0.0759349
AsAt_g1474	546	363.449	0	0
AsAt_g5867	1680	1497.35	8	0.0925358
AsAa_g4154	933	750.352	7	0.161576
AsAa_g4651	1473	1290.35	0	0
AsAa_g4798	639	456.36	131.906	5.00611
AsAa_g22092	240	74.0466	0	0
AsAt_g20848	516	333.554	0	0
AsAt_g12710	1713	1530.35	0	0
AsAt_g21496	642	459.36	0	0
AsAt_g2463	1743	1560.35	39.5773	0.439307
AsAa_g1629	456	273.849	0	0
AsAa_g6983_AsAa_g6987	258	88.2163	0	0
AsAa_g6254	1878	1695.35	207.663	2.1215
AsAa_g14344	1935	1752.35	69.8833	0.690711
AsAt_g4526	705	522.352	33.1386	1.09879
AsAt_g7082	486	303.659	1	0.0570371
AsAa_g15890	909	726.352	52	1.23994
AsAt_g19186	810	627.352	2.06129	0.0569077
AsAa_g9618	1404	1221.35	557.301	7.90302
AsAa_g2309	1032	849.352	468.027	9.54392
AsAt_g5588	1437	1254.35	6.90345	0.0953215
AsAt_g10353	2097	1914.35	81.8918	0.740905
AsAt_g22005	213	54.9123	55	17.3475
AsAa_g10644	1395	1212.35	274	3.91441
AsAa_g19182	795	612.352	369.933	10.4632
AsAa_g16499	3345	3162.35	1276.12	6.98919
AsAt_g943	1032	849.352	0	0
AsAt_g5874	2094	1911.35	0	0
AsAa_g6711	696	513.352	836.858	28.2345
AsAt_g19673	1095	912.352	4	0.0759349
AsAt_g4503	1422	1239.35	196.113	2.74067
AsAa_g3182	465	282.761	147.185	9.01548
AsAt_g17353	1845	1662.35	8.16056	0.0850239
AsAt_g2281	582	399.367	1	0.0433682
AsAa_g19356	894	711.352	78	1.89913
AsAt_g7991	756	573.352	0	0
AsAa_g3074	2187	2004.35	455	3.93171
AsAt_g20639	990	807.352	0	0
AsAt_g4527	1326	1143.35	2	0.0302966
AsAa_g20826	2148	1965.35	1.20917	0.0106559
AsAt_g16019	639	456.36	112.705	4.27739
AsAa_g9985	633	450.36	4	0.153831
AsAt_g3886	1599	1416.35	0	0
AsAt_g10975	756	573.352	0	0
AsAa_g21303	606	423.367	0	0
AsAa_g9325	996	813.352	0	0
AsAa_g3649	2844	2661.35	479.889	3.12308
AsAa_g12275	2097	1914.35	1095.67	9.9129
AsAt_g11017	1080	897.352	0	0
AsAt_g5992	540	357.473	15.2941	0.741011
AsAt_g293	3231	3048.35	0	0
AsAa_g5785	1062	879.352	116.389	2.29242
AsAa_g19322	360	179.832	204	19.6475
AsAa_g1792	1068	885.352	263.992	5.16439
AsAa_g11738	1827	1644.35	430.257	4.53187
AsAt_g10958	645	462.36	39	1.46093
AsAa_g2549	852	669.352	8	0.207004
AsAt_g11681	1371	1188.35	0	0
AsAt_g8151	222	61.0573	0	0
AsAt_g3233	681	498.352	57.3405	1.99283
AsAt_g17547	1281	1098.35	0	0
AsAt_g3758	2004	1821.35	0	0
AsAa_g12013	3438	3255.35	58	0.308584
AsAt_g14915	1224	1041.35	8.07637	0.134327
AsAa_g9921	1341	1158.35	188.03	2.81145
AsAt_g14940	2292	2109.35	11.2824	0.0926395
AsAt_g16335	2763	2580.35	1	0.0067122
AsAa_g9355	1209	1026.35	1070.97	18.0728
AsAt_g10648	3036	2853.35	43.2834	0.26273
AsAa_g17766	651	468.352	149.3	5.52117
AsAt_g14599	1740	1557.35	31.3568	0.348729
AsAt_g6387	759	576.352	0	0
AsAa_g13596	606	423.367	3	0.122729
AsAa_g20445	1128	945.352	0	0
AsAt_g8538	1617	1434.35	10	0.12075
AsAt_g17594	483	300.684	0	0
AsAt_g15058	1062	879.352	0	0
AsAa_g17092	1674	1491.35	109	1.26587
AsAa_g14492	834	651.352	231	6.14243
AsAa_g10096	1071	888.352	0	0
AsAa_g23189	585	402.367	1	0.0430449
AsAa_g18760	3090	2907.35	240.546	1.43299
AsAa_g15602	1170	987.352	237.83	4.17194
AsAt_g17629	1338	1155.35	662.951	9.93827
AsAa_g14736	924	741.352	310	7.24238
AsAa_g19043	771	588.352	48	1.41302
AsAt_g5101	1515	1332.35	53.5889	0.696626
AsAa_g14783	978	795.352	224	4.8779
AsAa_g11376	444	261.903	268.327	17.7447
AsAt_g10331	1923	1740.35	0	0
AsAt_g18152	1452	1269.35	12	0.163736
AsAa_g10659	1215	1032.35	0	0
AsAa_g17087	939	756.352	5	0.114496
AsAt_g3454	1323	1140.35	20	0.303763
AsAa_g8312	1506	1323.35	659.097	8.62616
AsAt_g2725	306	129.338	0	0
AsAa_g5233	237	71.8556	0	0
AsAa_g17475	1563	1380.35	6	0.0752845
AsAa_g10543	714	531.352	627.754	20.4621
AsAa_g6331	711	528.352	97	3.17975
AsAt_g15343	492	309.618	2.04486	0.114388
AsAt_g5708	654	471.352	0	0
AsAa_g8096	2022	1839.35	0	0
AsAt_g5490	4278	4095.35	15.1158	0.0639271
AsAt_g14172	519	336.549	3	0.154389
AsAt_g1914	915	732.352	1	0.0236496
