target_id	length	eff_length	Atha_3	Atha_3_tpm
AsAa_g6447	855	680.815	0	0
AsAt_g19786	2463	2288.8	708.828	2.82216
AsAt_g3527	1092	917.797	18	0.178721
AsAt_g4968	1128	953.797	608.987	5.81837
AsAa_g17209	726	551.861	5.02784	0.0830235
AsAa_g4179	1020	845.797	1	0.0107741
AsAa_g6047	645	470.898	11	0.21287
AsAa_g17386	1116	941.797	14.0928	0.136361
AsAa_g14115	3576	3401.8	2	0.0053576
AsAa_g19702	774	599.832	1.05163	0.0159765
AsAa_g5924	411	238.875	0	0
AsAa_g19118	2022	1847.8	4.20202	0.020723
AsAa_g6420	2130	1955.8	3.04006	0.0141647
AsAt_g22049	312	146.69	0	0
AsAt_g8403	357	187.489	1623.13	78.8905
AsAa_g15536	2421	2246.8	5.21858	0.0211659
AsAt_g9000	1806	1631.8	18	0.100521
AsAt_g2350	960	785.797	22	0.25513
AsAt_g20013	576	402.024	0	0
AsAt_g20283	213	70.6991	2.65834	0.342646
AsAt_g3252	1824	1649.8	111	0.613114
AsAa_g5405	384	212.978	0	0
AsAt_g10993	348	179.115	0	0
AsAa_g11788	396	224.449	0	0
AsAa_g1084	585	410.993	8.69206	0.192724
AsAt_g3687	570	396.054	159	3.65841
AsAt_g2892	1770	1595.8	304.97	1.74152
AsAa_g22623	1278	1103.8	0	0
AsAt_g20333	852	677.815	0	0
AsAa_g12641	1233	1058.8	0	0
AsAa_g9217	423	250.568	0	0
AsAt_g978	666	491.886	143	2.64924
AsAt_g18021	1584	1409.8	198	1.27985
AsAt_g16467	1479	1304.8	212	1.48061
AsAt_g7617	2520	2345.8	1079.99	4.19544
AsAt_g7516	876	701.815	0	0
AsAa_g10798	1476	1301.8	9.14631	0.0640253
AsAa_g12455	6678	6503.8	0	0
AsAt_g6796	2916	2741.8	359.958	1.19637
AsAt_g9924	162	41.9135	82.3614	17.9068
AsAa_g16976	1083	908.797	0	0
AsAt_g3311	543	369.13	71	1.75278
AsAt_g521	3051	2876.8	1283.38	4.06533
AsAt_g17538	1344	1169.8	734.877	5.72471
AsAt_g16749	735	560.847	322.736	5.24388
AsAa_g21756	426	253.467	0.333333	0.0119841
AsAt_g19354	642	467.898	0	0
AsAt_g19779	1071	896.797	3938.26	40.0183
AsAt_g17029	1149	974.797	179	1.67335
AsAt_g18036	3582	3407.8	1041.92	2.78619
AsAt_g10980	2043	1868.8	2	0.00975252
AsAt_g6605	1812	1637.8	125	0.695503
AsAa_g2777	1326	1151.8	7.60541	0.0601722
AsAa_g9564	2427	2252.8	7.18706	0.0290722
AsAa_g14249	1242	1067.8	0	0
AsAt_g6393	1074	899.797	0	0
AsAa_g5388	2046	1871.8	3	0.0146053
AsAt_g6364	1224	1049.8	0	0
AsAa_g22966	1410	1235.8	681	5.02168
AsAt_g6765	1242	1067.8	283.96	2.42336
AsAt_g2832	1323	1148.8	645.122	5.11738
AsAt_g12357	2046	1871.8	12710.6	61.881
AsAa_g4855	345	176.41	67	3.46099
AsAt_g263	1197	1022.8	201.806	1.79802
AsAa_g9056	720	545.861	0	0
AsAa_g21979	1944	1769.8	2	0.0102981
AsAa_g17158	870	695.815	0	0
AsAa_g2556	3612	3437.8	18.0227	0.0477737
AsAt_g21507	1230	1055.8	450	3.88402
AsAt_g13733	1041	866.797	198.959	2.09168
AsAt_g9625	441	268.166	422.475	14.3564
AsAa_g16331	2745	2570.8	1.00816	0.00357366
AsAt_g14852	315	149.293	1	0.0610392
AsAt_g18433	666	491.886	943.997	17.4886
AsAt_g9526	1134	959.797	32	0.303822
AsAa_g3004	3291	3116.8	6.01027	0.0175725
AsAa_g8546	642	467.898	0	0
AsAa_g11857	531	357.184	422.288	10.7737
AsAt_g8488	537	363.139	0	0
AsAa_g5665	2751	2576.8	0	0
AsAa_g8620	2547	2372.8	9.2188	0.0354049
AsAa_g11012	783	608.832	1.01266	0.015157
AsAt_g3898	1656	1481.8	693	4.2618
AsAa_g23222	525	351.22	1.24112	0.0322021
AsAa_g9051	339	170.836	0	0
AsAa_g6257	1542	1367.8	4.17194	0.0277949
AsAt_g3569	330	162.66	0	0
AsAt_g7622	1485	1310.8	498.88	3.46825
AsAa_g10561	246	93.1944	6	0.586692
AsAa_g12541	1368	1193.8	0	0
AsAa_g8578	1584	1409.8	4.69447	0.0303444
AsAt_g20794	492	318.427	0	0
AsAa_g253	822	647.832	187	2.63044
AsAa_g15970	1182	1007.8	2.04418	0.018484
AsAa_g2201	1719	1544.8	4.02128	0.0237215
AsAt_g17985	546	372.121	270	6.61194
AsAt_g13051	438	265.227	0	0
AsAt_g18344	3660	3485.8	502.827	1.31451
AsAt_g2149	1335	1160.8	2	0.0157008
AsAa_g13685	735	560.847	3.05251	0.0495977
AsAt_g15477	1380	1205.8	11	0.0831318
AsAt_g21498	420	247.643	27	0.993543
AsAa_g4671	852	677.815	5	0.0672214
AsAa_g3608	2865	2690.8	3.0131	0.0102042
AsAa_g15878	1362	1187.8	0	0
AsAa_g19131	780	605.832	0	0
AsAt_g9832	450	276.996	4991.38	164.209
AsAt_g2762	1149	974.797	340.975	3.18755
AsAa_g9346	855	680.815	1.00202	0.013412
AsAa_g10396	1353	1178.8	1.04348	0.00806665
AsAt_g11366	1269	1094.8	2	0.0166474
AsAt_g1064	1128	953.797	2781.97	26.5794
AsAa_g12629	1038	863.797	8	0.084397
AsAt_g6067	426	253.467	428.201	15.3949
AsAt_g5684	2496	2321.8	1455.89	5.71417
AsAt_g2745	549	375.102	62.7469	1.52437
AsAa_g14055	1482	1307.8	0	0
AsAa_g478	639	464.898	1.00083	0.0196178
AsAt_g14688	1275	1100.8	232	1.92057
AsAt_g9271	1104	929.797	1.01379	0.00993595
AsAa_g168	1692	1517.8	1.00135	0.00601205
AsAt_g1431	1866	1691.8	281.713	1.51742
AsAt_g3831	555	381.102	1	0.0239115
AsAt_g16661	720	545.861	0	0
AsAa_g11768	1647	1472.8	5.03184	0.0311339
AsAt_g4163	1215	1040.8	160	1.40089
AsAa_g5993	747	572.847	0	0
AsAa_g15208	1161	986.797	0	0
AsAa_g5962	1056	881.797	0	0
AsAt_g15819	1095	920.797	13	0.128655
AsAt_g13080	1917	1742.8	64	0.334643
AsAt_g13736	546	372.121	1688.93	41.3597
AsAt_g14788	1716	1541.8	194	1.14663
AsAa_g2825	948	773.797	0	0
AsAt_g10834	1038	863.797	0	0
AsAa_g2874	1008	833.797	0	0
AsAt_g16738	1425	1250.8	351	2.55723
AsAa_g22383	189	56.4854	0	0
AsAa_g19516	546	372.121	0	0
AsAt_g1148	1323	1148.8	376	2.98259
AsAt_g9926	363	193.142	13	0.613361
AsAt_g21879	1323	1148.8	660.899	5.24253
AsAa_g9843	477	303.613	10.5191	0.315724
AsAt_g20675	420	247.643	76	2.79664
AsAt_g16649	1515	1340.8	0	0
AsAa_g9701	1134	959.797	0	0
AsAa_g10791	1590	1415.8	35.2085	0.226619
AsAa_g16813	3114	2939.8	0	0
AsAt_g5873	438	265.227	0	0
AsAt_g4552	297	133.74	499	34.0006
AsAt_g21995	1575	1400.8	233	1.51576
AsAa_g13269	1623	1448.8	3.16961	0.0199364
AsAt_g17014	1521	1346.8	145.992	0.987816
AsAa_g10876	477	303.613	0	0
AsAt_g20279	441	268.166	375	12.7431
AsAa_g13267	567	393.064	69	1.59969
AsAt_g20797	216	72.6269	0	0
AsAt_g1179	939	764.797	0	0
AsAa_g21800	606	431.931	0	0
AsAt_g20533	1557	1382.8	0	0
AsAa_g7433	1239	1064.8	1.02039	0.00873267
AsAa_g12010	933	758.797	0	0
AsAt_g4802	582	408.004	0	0
AsAa_g10585	1578	1403.8	0	0
AsAa_g7106	2523	2348.8	0	0
AsAt_g19281	4359	4184.8	1585.91	3.45344
AsAt_g3900	1050	875.797	0	0
AsAt_g12467	5931	5756.8	65.5379	0.103743
AsAt_g4958	1530	1355.8	0	0
AsAa_g15913	354	184.707	0	0
AsAt_g17522	2847	2672.8	2001.3	6.8233
AsAt_g9476	567	393.064	475	11.0123
AsAa_g13977	1257	1082.8	0	0
AsAa_g9975	303	138.943	0	0
AsAa_g17263	936	761.797	0	0
AsAa_g16733	1218	1043.8	1	0.00873037
AsAa_g14796	291	128.594	0	0
AsAt_g176	2070	1895.8	763.983	3.67232
AsAt_g9228	1248	1073.8	672	5.7029
AsAa_g21304	1974	1799.8	0	0
AsAa_g10873	465	291.74	6.00711	0.187637
AsAt_g4546	921	746.797	0	0
AsAa_g19933	924	749.797	3.00519	0.0365239
AsAa_g11711	600	425.931	0	0
AsAt_g14590	543	369.13	13	0.320932
AsAt_g12732	2427	2252.8	5102.96	20.6419
AsAa_g9923	987	812.797	2.13303	0.0239146
AsAt_g5604	1191	1016.8	156	1.3981
AsAa_g645	3165	2990.8	37.9882	0.115747
AsAt_g14123	900	725.815	0	0
AsAa_g20252	1959	1784.8	7.09963	0.036249
AsAa_g12231	906	731.815	1	0.0124522
AsAa_g12901	501	327.33	0	0
AsAt_g17271	1143	968.797	343	3.22634
AsAt_g182	909	734.797	953.979	11.831
AsAt_g18724	3243	3068.8	1188.85	3.53028
AsAa_g20590	1371	1196.8	0	0
AsAt_g1565	867	692.815	170.985	2.24899
AsAa_g6016	696	521.861	4.03178	0.0704031
AsAt_g1320	1161	986.797	73	0.67413
AsAt_g22054	1386	1211.8	1243.82	9.35353
AsAt_g18519	1896	1721.8	0	0
AsAt_g1823	615	440.909	1	0.0206681
AsAt_g7155	2721	2546.8	0	0
AsAt_g4873	369	198.784	0	0
AsAt_g17950	918	743.797	294.997	3.61419
AsAt_g2943	507	333.314	484	13.2325
AsAa_g5193	1290	1115.8	0	0
AsAt_g14537	1326	1151.8	8679.75	68.6721
AsAa_g6185	684	509.861	0	0
AsAt_g6894	864	689.815	2269.91	29.9865
AsAt_g8015	393	221.578	307	12.6258
AsAa_g13742	888	713.815	0	0
AsAa_g7777	2277	2102.8	1.02769	0.00445361
AsAa_g1902	525	351.22	0	0
AsAt_g13004	1788	1613.8	1356	7.657
AsAt_g15520	2325	2150.8	262.358	1.11159
AsAa_g22023	2157	1982.8	0	0
AsAa_g12408	3078	2903.8	1	0.00313821
AsAt_g6718	972	797.797	0	0
AsAt_g12400	2538	2363.8	986	3.80116
AsAt_g8969	801	626.832	291	4.23049
AsAa_g1819	1164	989.797	0	0
AsAt_g8999	945	770.797	14	0.165515
AsAt_g2837	1695	1520.8	1	0.00599208
AsAt_g18353	1218	1043.8	299.549	2.61518
AsAt_g7998	1677	1502.8	492	2.98342
AsAa_g12553	1170	995.797	0	0
AsAa_g17159	939	764.797	0	0
AsAa_g13971	1254	1079.8	0	0
AsAa_g15294	1215	1040.8	0	0
AsAt_g5766	495	321.387	275	7.79746
AsAt_g9596	1434	1259.8	748.689	5.41564
AsAt_g6792	1770	1595.8	179	1.02217
AsAt_g5134	582	408.004	28	0.625378
AsAt_g10327	273	113.778	1	0.0800925
AsAa_g18446	1047	872.797	0	0
AsAt_g11417	1848	1673.8	786.945	4.28441
AsAt_g5338	210	68.7542	190	25.1828
AsAa_g13376	771	596.832	1	0.0152685
AsAt_g6622	849	674.815	0	0
AsAt_g11071	366	195.949	0	0
AsAt_g581	528	354.184	0	0
AsAt_g13382	2040	1865.8	2464.39	12.0363
AsAt_g13027	1299	1124.8	10	0.0810167
AsAt_g3362	1140	965.797	802.98	7.57648
AsAa_g3910	1749	1574.8	2.05065	0.0118663
AsAt_g15228	969	794.797	831.176	9.52984
AsAt_g8431	996	821.797	71	0.787304
AsAt_g22120	1653	1478.8	224	1.38035
AsAt_g6709	465	291.74	0	0
AsAa_g4453	1899	1724.8	0	0
AsAa_g263	990	815.797	8.10391	0.0905235
AsAa_g6824	846	671.815	0	0
AsAt_g14977	1344	1169.8	1	0.00779002
AsAa_g10903	1131	956.797	1.01689	0.00968512
AsAt_g21436	777	602.832	350	5.29079
AsAt_g9148	1116	941.797	46	0.445092
AsAt_g16491	1179	1004.8	54	0.489739
AsAa_g21287	2625	2450.8	4.0346	0.0150018
AsAa_g13077	1539	1364.8	0	0
AsAt_g2666	603	428.931	56	1.18973
AsAt_g11314	1293	1118.8	651.663	5.30787
AsAa_g22591	1374	1199.8	4.0415	0.0306961
AsAt_g20381	480	306.567	138.997	4.13168
AsAa_g6029	285	123.435	0	0
AsAt_g9571	279	118.469	602.978	46.3815
AsAt_g4245	3198	3023.8	184.961	0.557412
AsAt_g1488	2172	1997.8	1495.66	6.82229
AsAa_g1518	849	674.815	3.02927	0.0409074
AsAt_g4200	351	181.903	0	0
AsAt_g3510	642	467.898	8	0.155807
AsAt_g13917	990	815.797	22	0.245748
AsAt_g9528	1500	1325.8	167	1.14786
AsAt_g15700	561	387.073	313.472	7.37997
AsAa_g1696	1194	1019.8	0	0
AsAt_g7121	570	396.054	52	1.19646
AsAa_g820	1080	905.797	0	0
AsAt_g12448	711	536.861	20	0.339483
AsAt_g11327	1212	1037.8	80	0.702468
AsAa_g22539	1461	1286.8	0	0
AsAt_g14638	1605	1430.8	257.996	1.64318
AsAa_g12307	1539	1364.8	0	0
AsAa_g714	1563	1388.8	0	0
AsAt_g5722	1614	1439.8	147.134	0.931237
AsAt_g6813	942	767.797	182.995	2.17191
AsAt_g3204	381	210.143	120	5.20373
AsAt_g2670	783	608.832	33	0.49393
AsAt_g11398	912	737.797	5	0.0617564
AsAt_g4596	762	587.832	37	0.573584
AsAt_g19260	2967	2792.8	1731.96	5.65129
AsAa_g1488	1410	1235.8	0	0
AsAt_g4046	1035	860.797	118	1.24919
AsAa_g20355	1734	1559.8	38.9719	0.227684
AsAt_g3285	486	312.498	0	0
AsAt_g18534	1044	869.797	6	0.0628611
AsAt_g576	2973	2798.8	2728.9	8.88516
AsAa_g14708	1254	1079.8	4	0.0337572
AsAt_g15649	1311	1136.8	5	0.0400808
AsAt_g5454	1998	1823.8	950.964	4.75156
AsAa_g1119	411	238.875	0	0
AsAa_g8794	792	617.832	1	0.0147495
AsAa_g17471	1503	1328.8	0	0
AsAt_g12015	822	647.832	383	5.38747
AsAa_g19965	762	587.832	0	0
AsAt_g21992	1551	1376.8	30	0.198564
AsAa_g16607	2499	2324.8	3	0.0117594
AsAa_g1092	402	230.163	0	0
AsAa_g717	1026	851.797	0	0
AsAa_g4526	627	452.898	1	0.020121
AsAt_g19943	3171	2996.8	818.944	2.49027
AsAa_g6852	1173	998.797	0	0
AsAa_g19782	783	608.832	0	0
AsAa_g17363	2430	2255.8	6.0232	0.0243319
AsAa_g5885	489	315.451	1	0.028888
AsAt_g5656	1116	941.797	309.792	2.99752
AsAa_g15132	5142	4967.8	45.3446	0.0831785
AsAa_g14498	2898	2723.8	0	0
AsAa_g14410	1584	1409.8	2.11715	0.013685
AsAt_g5336	321	154.616	180	10.6088
AsAa_g10642	951	776.797	0	0
AsAt_g11378	252	97.5626	0	0
AsAt_g12894	1446	1271.8	5	0.0358262
AsAa_g5030	1062	887.797	11	0.112909
AsAa_g14060	360	190.302	1	0.0478857
AsAa_g5186	807	632.832	0	0
AsAt_g15496	1794	1619.8	351.317	1.97646
AsAt_g11041	708	533.861	0	0
AsAa_g283	3111	2936.8	26	0.0806767
AsAt_g5884	705	530.861	0	0
AsAa_g15233	1791	1616.8	8.48037	0.0477978
AsAt_g17462	849	674.815	708.859	9.57246
AsAt_g3150	984	809.797	281.986	3.17322
AsAa_g1768	1626	1451.8	6.01567	0.0377595
AsAt_g6807	537	363.139	0	0
AsAt_g3005	777	602.832	557.957	8.43438
AsAa_g3628	798	623.832	0	0
AsAt_g9455	795	620.832	20	0.293565
AsAa_g2827	666	491.886	0	0
AsAa_g2893	927	752.797	6.05625	0.073312
AsAt_g10388	1629	1454.8	315.83	1.97834
AsAa_g8678	1890	1715.8	4.12162	0.0218903
AsAa_g20505	402	230.163	68	2.69229
AsAa_g3977	1200	1025.8	34.5316	0.306764
AsAa_g17426	3486	3311.8	0	0
AsAa_g6026	348	179.115	21	1.06841
AsAt_g2858	1809	1634.8	0	0
AsAt_g15646	321	154.616	106	6.24743
AsAt_g10148	1677	1502.8	483	2.92884
AsAa_g14949	2058	1883.8	0	0
AsAt_g15242	1521	1346.8	31	0.209753
AsAa_g19267	360	190.302	0	0
AsAa_g2603	1020	845.797	3	0.0323224
AsAa_g9231	450	276.996	0	0
AsAt_g21467	246	93.1944	2	0.195564
AsAa_g12711	1833	1658.8	1	0.00549358
AsAa_g21229	1479	1304.8	0	0
AsAa_g17382	549	375.102	0	0
AsAt_g19194	1005	830.797	255.512	2.80263
AsAt_g5476	1266	1091.8	120	1.00159
AsAa_g796	1710	1535.8	6	0.0356013
AsAt_g7468	1401	1226.8	111.962	0.831661
AsAa_g12194	336	168.071	0	0
AsAa_g17796	1161	986.797	8.08463	0.0746589
AsAt_g3782	2184	2009.8	941.851	4.2705
AsAa_g19081	2079	1904.8	16.4113	0.0785134
AsAt_g518	918	743.797	0	0
AsAa_g6666	2115	1940.8	1.01312	0.00475695
AsAt_g5868	1890	1715.8	74	0.39302
AsAt_g19190	1521	1346.8	0	0
AsAt_g1982	1656	1481.8	412.617	2.53751
AsAt_g5059	4317	4142.8	656.931	1.44502
AsAa_g10436	579	405.004	8	0.180003
AsAa_g1665	1962	1787.8	4.06383	0.0207141
AsAa_g11221	267	109.099	0	0
AsAt_g18668	1623	1448.8	347.988	2.1888
AsAt_g381	219	74.6791	274	33.4349
AsAa_g11270	375	204.473	4	0.178268
AsAa_g20512	567	393.064	0	0
AsAt_g5772	492	318.427	9507.86	272.096
AsAa_g2013	1218	1043.8	11.8779	0.103699
AsAt_g12899	279	118.469	0	0
AsAa_g20171	516	342.28	0	0
AsAa_g16882	609	434.931	0	0
AsAt_g12832	1464	1289.8	263	1.85816
AsAa_g9116	1719	1544.8	0	0
AsAa_g5606	276	116.114	0	0
AsAt_g18962	861	686.815	1412	18.7346
AsAt_g11233	1821	1646.8	1	0.00553361
AsAa_g20817	684	509.861	0	0
AsAt_g2121	1452	1277.8	5	0.035658
AsAa_g19150	981	806.797	1	0.011295
AsAa_g20082	594	419.963	3	0.0650968
AsAt_g4397	2163	1988.8	201.98	0.925479
AsAa_g19212	633	458.898	0	0
AsAa_g18274	1185	1010.8	0	0
AsAa_g7421	1941	1766.8	1.02928	0.00530879
AsAt_g8159	1338	1163.8	78	0.610754
AsAa_g6101	570	396.054	0	0
AsAt_g18551	1326	1151.8	182.994	1.44781
AsAa_g8250	1356	1181.8	0	0
AsAa_g11284	1212	1037.8	0	0
AsAa_g10076	1341	1166.8	1219.78	9.52657
AsAa_g2224	888	713.815	1.0182	0.0129986
AsAa_g22577	1473	1298.8	104.553	0.733574
AsAa_g15264	957	782.797	0	0
AsAa_g5855	4431	4256.8	0	0
AsAt_g19650	1239	1064.8	13	0.111257
AsAt_g4942	534	360.176	212	5.36378
AsAa_g10434	2343	2168.8	3.01789	0.0126804
AsAt_g12525	1608	1433.8	241	1.53172
AsAt_g3028	660	485.886	1011.77	18.9757
AsAt_g8585	2385	2210.8	1806.94	7.44809
AsAa_g3990	969	794.797	2.06623	0.0236903
AsAa_g9454	660	485.886	0	0
AsAt_g14122	489	315.451	88.513	2.55696
AsAa_g13177	2424	2249.8	13.725	0.0555929
AsAa_g5860	885	710.815	0	0
AsAt_g7352	1296	1121.8	254.892	2.07058
AsAa_g19261	795	620.832	0	0
AsAt_g20168	483	309.537	0	0
AsAt_g3103	1524	1349.8	1391	9.39089
AsAa_g17563	672	497.873	0	0
AsAt_g16363	486	312.498	1478.97	43.1281
AsAa_g3978	384	212.978	0	0
AsAa_g1922	819	644.832	9.26603	0.130947
AsAt_g6343	465	291.74	0	0
AsAt_g13983	1470	1295.8	453.991	3.19271
AsAa_g1170	1044	869.797	1	0.0104769
AsAt_g496	1815	1640.8	147	0.816416
AsAt_g21881	2346	2171.8	117.966	0.494978
AsAa_g11094	702	527.861	0	0
AsAa_g12272	936	761.797	0	0
AsAt_g10297	2718	2543.8	361.531	1.29513
AsAt_g15337	504	330.322	2623	72.3618
AsAt_g11241	1056	881.797	2267.21	23.43
AsAa_g8945	939	764.797	1.00973	0.0120312
AsAa_g2847	765	590.832	0	0
AsAa_g2736	222	76.6821	0	0
AsAa_g2544	1599	1424.8	0	0
AsAt_g8578	582	408.004	301	6.72282
AsAt_g9765	834	659.832	22	0.303835
AsAa_g21572	234	84.8568	0	0
AsAt_g7803	2199	2024.8	236.226	1.06315
AsAa_g13167	3150	2975.8	0	0
AsAt_g2482	1896	1721.8	235.91	1.24857
AsAa_g21621	1203	1028.8	0	0
AsAa_g6563	2949	2774.8	1	0.00328411
AsAt_g6984	468	294.696	0	0
AsAt_g18697	1548	1373.8	426.991	2.83234
AsAt_g9750	1140	965.797	735.906	6.94361
AsAa_g23277	264	106.667	0	0
AsAt_g6284	243	91.0926	300	30.0115
AsAt_g15777	1584	1409.8	0	0
AsAa_g387	1710	1535.8	0	0
AsAa_g2226	1011	836.797	0	0
AsAt_g21210	594	419.963	27.9618	0.606742
AsAa_g7489	1287	1112.8	2.03617	0.0166743
AsAt_g9223	315	149.293	327.994	20.0205
AsAa_g8556	669	494.886	115	2.11759
AsAt_g539	1587	1412.8	360.956	2.32821
AsAa_g21235	1458	1283.8	19.8325	0.140777
AsAt_g2692	1059	884.797	62	0.638553
AsAt_g9168	1242	1067.8	311	2.65412
AsAa_g7139	198	61.4725	0	0
AsAa_g20099	1209	1034.8	0	0
AsAa_g640	1014	839.797	3.11228	0.0337717
AsAa_g4325	756	581.847	4.02532	0.0630436
AsAa_g7913	1278	1103.8	0	0
AsAt_g15294	414	241.778	0	0
AsAa_g22335	624	449.909	0	0
AsAt_g2113	291	128.594	38	2.69286
AsAt_g1525	750	575.847	4	0.0632998
AsAa_g6780	195	59.8229	1.05128	0.16014
AsAa_g19998	1710	1535.8	1.01569	0.00602664
AsAt_g14779	609	434.931	8	0.167617
AsAt_g5161	969	794.797	0	0
AsAa_g13759	1530	1355.8	0	0
AsAa_g6017	501	327.33	0	0
AsAt_g8034	483	309.537	70.9384	2.08842
AsAa_g16050	792	617.832	2.05677	0.0303363
AsAt_g398	726	551.861	1	0.0165128
AsAt_g11184	1623	1448.8	443	2.78641
AsAt_g520	510	336.297	0	0
AsAa_g20386	1872	1697.8	0	0
AsAt_g16862	828	653.832	0	0
AsAa_g7224	897	722.815	11.306	0.142538
AsAa_g20114	3063	2888.8	6.0374	0.0190451
AsAt_g9322	1077	902.797	216	2.18028
AsAa_g20034	360	190.302	0	0
AsAt_g15754	849	674.815	156.734	2.11654
AsAa_g4539	225	78.7678	0	0
AsAa_g6959	1380	1205.8	0	0
AsAa_g22930	2217	2042.8	22.8127	0.101765
AsAa_g13470	1308	1133.8	4	0.0321495
AsAt_g18316	1419	1244.8	319	2.33529
AsAt_g15760	2379	2204.8	7	0.028932
AsAa_g16637	564	390.073	13.3066	0.310863
AsAa_g21071	3846	3671.8	76.5779	0.190053
AsAa_g424	1272	1097.8	1.02565	0.00851383
AsAt_g9894	780	605.832	527.699	7.93749
AsAa_g22884	732	557.847	1707	27.8848
AsAt_g11623	1749	1574.8	9	0.0520795
AsAa_g15446	435	262.279	0	0
AsAa_g6762	2124	1949.8	0	0
AsAt_g1962	1839	1664.8	294.987	1.61469
AsAa_g16111	567	393.064	1.04411	0.0242065
AsAa_g18866	1188	1013.8	4.02767	0.0362036
AsAa_g14257	1062	887.797	0	0
AsAa_g19313	1614	1439.8	0	0
AsAt_g12197	243	91.0926	1	0.100038
AsAa_g9837	219	74.6791	0	0
AsAa_g9582	513	339.289	4.19231	0.112599
AsAt_g19352	2421	2246.8	3	0.0121676
AsAa_g5225	1170	995.797	0	0
AsAa_g8495	582	408.004	0	0
AsAa_g5640	783	608.832	15.1495	0.226751
AsAa_g22599	1191	1016.8	0	0
AsAt_g6046	456	282.891	0	0
AsAa_g16603	636	461.898	0	0
AsAt_g13350	2043	1868.8	242.994	1.1849
AsAt_g7700	2430	2255.8	739.914	2.98903
AsAa_g3679	1617	1442.8	1	0.00631602
AsAa_g2901	2304	2129.8	2.09104	0.00894692
AsAt_g7239	1584	1409.8	0	0
AsAt_g14769	852	677.815	732	9.84121
AsAa_g16672	726	551.861	69.23	1.14318
AsAa_g15558	1563	1388.8	0	0
AsAa_g16522	3183	3008.8	1875	5.67881
AsAt_g4216	690	515.861	116.612	2.05996
AsAt_g3140	1272	1097.8	1836	15.2405
AsAa_g4336	447	274.037	8	0.266029
AsAa_g18230	960	785.797	1.01374	0.0117562
AsAa_g14584	108	16.3999	5.15847	2.86635
AsAt_g21671	276	116.114	0	0
AsAt_g2860	1590	1415.8	150	0.965471
AsAt_g12013	924	749.797	0	0
AsAa_g8996	1095	920.797	13.3768	0.132384
AsAt_g9367	1587	1412.8	0	0
AsAt_g11799	399	227.318	0	0
AsAa_g16561	1416	1241.8	5.01293	0.0367866
AsAa_g13363	2445	2270.8	3.00851	0.0120732
AsAa_g14873	1323	1148.8	0	0
AsAt_g8507	372	201.617	0	0
AsAa_g14290	1446	1271.8	4.02653	0.0288511
AsAa_g17800	627	452.898	1	0.020121
AsAa_g2800	1647	1472.8	0	0
AsAt_g18635	810	635.832	1073.14	15.3802
AsAt_g10749	495	321.387	4	0.113418
AsAa_g22143	1317	1142.8	26.2369	0.209215
AsAt_g12025	1731	1556.8	2180.97	12.7664
AsAa_g8224	1776	1601.8	0	0
AsAa_g16597	2457	2282.8	8.1146	0.0323928
AsAt_g13543	576	402.024	610.967	13.8489
AsAa_g14265	954	779.797	1	0.011686
AsAa_g21969	1191	1016.8	0	0
AsAa_g10110	936	761.797	36.9513	0.442017
AsAa_g4378	1467	1292.8	1	0.00704886
AsAa_g17460	1635	1460.8	0	0
AsAa_g7464	210	68.7542	87.2693	11.5668
AsAt_g7030	1413	1238.8	3	0.0220684
AsAa_g12681	2781	2606.8	2	0.00699152
AsAa_g12034	222	76.6821	0	0
AsAt_g21841	663	488.886	44	0.820152
AsAa_g12700	318	151.914	0	0
AsAt_g6969	387	215.81	2	0.0844515
AsAa_g10010	1050	875.797	0	0
AsAt_g6436	246	93.1944	0	0
AsAt_g5716	1014	839.797	210	2.27874
AsAa_g16771	921	746.797	5.01207	0.0611595
AsAa_g5443	1041	866.797	0	0
AsAt_g620	1569	1394.8	0	0
AsAt_g16707	1071	896.797	0	0
AsAa_g15128	864	689.815	1.02099	0.0134877
AsAa_g6641	240	88.8913	30	3.07547
AsAa_g6323	294	131.193	0	0
AsAt_g6970	237	86.7752	5	0.525078
AsAa_g7749	1299	1124.8	0	0
AsAt_g9854	960	785.797	0	0
AsAt_g15526	966	791.797	84	0.96675
AsAt_g7122	492	318.427	0	0
AsAt_g20861	3864	3689.8	299	0.738444
AsAa_g5835	606	431.931	1.00323	0.0211659
AsAa_g19764	1359	1184.8	6.21711	0.0478182
AsAa_g12340	822	647.832	14.89	0.209451
AsAa_g2033	933	758.797	0	0
AsAa_g22294	852	677.815	0	0
AsAa_g21400	1560	1385.8	57.0184	0.374942
AsAt_g8325	1413	1238.8	0	0
AsAa_g22370	1323	1148.8	0	0
AsAa_g18170	2355	2180.8	9.01263	0.0376604
AsAa_g6604	336	168.071	1.01712	0.0551478
AsAa_g4952	1944	1769.8	9.10606	0.0468874
AsAt_g4135	615	440.909	579	11.9668
AsAt_g15895	1461	1286.8	655.962	4.64534
AsAa_g21827	1668	1493.8	5	0.0305019
AsAt_g10639	885	710.815	49	0.628186
AsAt_g3575	3744	3569.8	1737.59	4.4356
AsAa_g19979	4437	4262.8	2.1692	0.00463719
AsAa_g8038	1884	1709.8	67.0765	0.357499
AsAa_g3825	1098	923.797	21.8448	0.215487
AsAa_g15305	909	734.797	0	0
AsAa_g17676	1650	1475.8	0	0
AsAa_g3986	1527	1352.8	13.0242	0.0877338
AsAt_g11533	231	82.7754	1	0.11009
