target_id	length	eff_length	Asue_4	Asue_4_tpm
AsAa_g10878	648	470.939	3123.31	87.4855
AsAt_g6621	1359	1181.78	317.3	3.54176
AsAt_g813	318	145.717	0	0
AsAt_g1178	1551	1373.78	0	0
AsAa_g16870	885	707.78	0	0
AsAt_g8701	1113	935.78	0	0
AsAt_g21753	684	506.907	309.164	8.04538
AsAa_g20266	879	701.78	0	0
AsAa_g9218	435	258.597	4	0.204043
AsAt_g1031	2649	2471.78	245	1.3075
AsAt_g20737	2520	2342.78	399.572	2.24982
AsAa_g15527	3678	3500.78	716	2.69795
AsAa_g7178	402	226.143	166.162	9.69245
AsAa_g11731	402	226.143	3.56044	0.207685
AsAa_g19889	444	267.562	56.8889	2.80471
AsAt_g12227	1437	1259.78	3.47602e-05	3.63976e-07
AsAa_g14663	1395	1217.78	80	0.866575
AsAa_g7583	1440	1262.78	58.587	0.61201
AsAt_g2437	804	626.868	17876.8	376.182
AsAt_g12324	453	276.481	2	0.0954225
AsAt_g3249	2208	2030.78	697	4.52747
AsAt_g13165	6594	6416.78	375.271	0.77146
AsAa_g18975	930	752.78	87.5226	1.53369
AsAa_g22446	1527	1349.78	361.588	3.53375
AsAa_g21336	648	470.939	0	0
AsAa_g154	1155	977.78	144	1.9427
AsAa_g10219	372	196.98	0	0
AsAt_g20587	408	232.029	347.532	19.7578
AsAa_g21167	927	749.78	421.96	7.42374
AsAa_g7620	1020	842.78	38	0.594777
AsAa_g5387	555	378.039	0	0
AsAt_g5087	765	587.868	35	0.785369
AsAt_g7123	2211	2033.78	137.536	0.892065
AsAt_g10684	834	656.825	39.3811	0.790903
AsAa_g17273	2550	2372.78	46.2288	0.257005
AsAt_g882	810	632.868	269.699	5.62149
AsAa_g20760	597	420.011	899.889	28.2627
AsAa_g14168	675	497.907	0	0
AsAt_g14436	1038	860.78	113.62	1.7412
AsAt_g8052	4728	4550.78	617.722	1.79058
AsAa_g15982	321	148.547	94.4201	8.38468
AsAt_g3621	1572	1394.78	65.836	0.622648
AsAa_g22943	3243	3065.78	265.837	1.14383
AsAa_g19425	1281	1103.78	9	0.107559
AsAa_g14718	1593	1415.78	227	2.11502
AsAa_g15174	336	162.594	19	1.54146
AsAa_g10007	1017	839.78	6	0.0942477
AsAt_g9720	1290	1112.78	295.209	3.49949
AsAt_g17740	1101	923.78	570.711	8.14953
AsAt_g18487	2541	2363.78	1	0.00558057
AsAa_g5038	1602	1424.78	142	1.3147
AsAa_g9559_AsAa_g11408	516	339.169	2	0.0777857
AsAa_g7145	774	596.868	0	0
AsAa_g16729	576	399.039	15	0.495863
AsAt_g4741	2733	2555.78	243.404	1.25629
AsAa_g14836	2256	2078.78	9.21768	0.0584923
AsAa_g21619	1536	1358.78	79.4585	0.771394
AsAt_g11115	666	488.907	0	0
AsAt_g19477	1377	1199.78	141	1.55025
AsAt_g7031	1962	1784.78	2	0.0147819
AsAt_g9692	2049	1871.78	86	0.606078
AsAt_g5687	3120	2942.78	299	1.34029
AsAa_g15311	330	156.963	60	5.04242
AsAt_g20841	990	812.78	17	0.275906
AsAt_g1763	3060	2882.78	687.772	3.14716
AsAt_g4589	1587	1409.78	0	0
AsAa_g5419	885	707.78	74	1.37917
AsAa_g21155	1134	956.78	46	0.634207
AsAa_g16589	1581	1403.78	586.334	5.50974
AsAt_g15673	1308	1130.78	0	0
AsAt_g10632	1596	1418.78	179	1.66427
AsAa_g7284	795	617.868	4	0.0853984
AsAa_g4739	2358	2180.78	439	2.65545
AsAt_g3731	483	306.286	4051.3	174.482
AsAa_g10938	522	345.112	46.4344	1.77486
AsAt_g2133	3432	3254.78	976.941	3.95942
AsAt_g21803	1584	1406.78	461.507	4.3275
AsAt_g8031	798	620.868	49381.4	1049.18
AsAt_g2328	1002	824.78	286.448	4.58135
AsAt_g3759	450	273.499	0	0
AsAa_g7460	1275	1097.78	317.751	3.81819
AsAt_g20910	507	330.213	348.058	13.9041
AsAt_g987	300	129.251	0	0
AsAt_g8198	1245	1067.78	33	0.407678
AsAt_g2730	1845	1667.78	6	0.0474567
AsAa_g13201	336	162.594	5	0.405649
AsAt_g13591	1596	1418.78	1745.78	16.2315
AsAt_g3291	3969	3791.78	108.428	0.37721
AsAt_g3858	1173	995.78	169.257	2.24218
AsAa_g13220	1602	1424.78	2	0.0185169
AsAa_g6772	732	554.907	75.1579	1.78665
AsAa_g14968	876	698.78	0	0
AsAa_g23072	1464	1286.78	216.587	2.22031
AsAa_g5791	558	381.039	12	0.41543
AsAa_g16117	771	593.868	34	0.755221
AsAt_g2196	630	452.939	501.97	14.6192
AsAt_g1223	1446	1268.78	273	2.83832
AsAt_g15628	1296	1118.78	79	0.931467
AsAt_g19024	1371	1193.78	393.187	4.3447
AsAa_g22589	2025	1847.78	67	0.47831
AsAt_g15370	2847	2669.78	20	0.0988188
AsAt_g17552	759	581.907	313.479	7.10623
AsAa_g2551	459	282.453	387.873	18.1146
AsAa_g23338	1728	1550.78	208	1.76929
AsAa_g15826	303	132.058	4.10433	0.409981
AsAa_g18670	1278	1100.78	389.788	4.67103
AsAa_g2173	3084	2906.78	268.176	1.21701
AsAt_g20334	558	381.039	0	0
AsAa_g10120	909	731.78	136.369	2.45821
AsAa_g16596	1269	1091.78	116.081	1.40253
AsAa_g2088	864	686.78	82.1097	1.57711
AsAa_g10371	648	470.939	212.453	5.95091
AsAa_g3658	360	185.467	0	0
AsAt_g1818	1626	1448.78	494	4.4979
AsAa_g22969	993	815.78	2	0.0323402
AsAt_g17495	348	174.037	442.679	33.5531
AsAa_g336	225	67.4326	3	0.586863
AsAt_g6613	747	569.907	0	0
AsAa_g3087	1647	1469.78	109.292	0.980894
AsAt_g15218	1191	1013.78	99	1.28818
AsAt_g22220	2946	2768.78	0	0
AsAt_g11223	363	188.329	202.178	14.1613
AsAa_g11229	315	142.987	37.3145	3.44244
AsAa_g21512	564	387.039	2	0.0681649
AsAt_g10794	771	593.868	123	2.73212
AsAa_g10337	336	162.594	20	1.62259
AsAa_g13317	885	707.78	24	0.447299
AsAt_g19436	2064	1886.78	1	0.0069914
AsAt_g17972	1794	1616.78	54.6865	0.446184
AsAa_g20	135	18.5757	63	44.7384
AsAa_g3821	2211	2033.78	39	0.252957
AsAa_g3419	510	333.202	0	0
AsAt_g13776	327	154.105	1185.41	101.47
AsAa_g18117	1983	1805.78	0	0
AsAt_g6253	273	105.444	0	0
AsAt_g19701	600	423.011	1	0.0311841
AsAt_g12026	1767	1589.78	176.497	1.46449
AsAa_g817	6417	6239.78	7	0.0147984
AsAt_g16459	633	455.939	321	9.28717
AsAt_g9044	408	232.029	4.50345	0.256029
AsAa_g8872	1737	1559.78	87	0.735768
AsAa_g11277	2055	1877.78	544.014	3.82165
AsAa_g727	276	108.007	0	0
AsAa_g17917	1245	1067.78	0	0
AsAa_g6969	2514	2336.78	166	0.937077
AsAa_g5059	2514	2336.78	534.658	3.01817
AsAa_g11835	1533	1355.78	0	0
AsAa_g2789	216	60.9129	1	0.216559
AsAa_g21698	2394	2216.78	238	1.41625
AsAa_g18240	1122	944.78	301	4.20263
AsAt_g8943	1296	1118.78	306.801	3.61741
AsAa_g3424	738	560.907	121.219	2.85079
AsAt_g16116	8184	8006.78	174.05	0.286749
AsAt_g14346	435	258.597	29.0789	1.48334
AsAa_g15989	2547	2369.78	2	0.0111329
AsAt_g332	1188	1010.78	6	0.0783032
AsAt_g5878	1002	824.78	722.563	11.5564
AsAt_g8985	888	710.78	82	1.52182
AsAa_g622	750	572.907	324	7.46012
AsAa_g20085	3690	3512.78	576.651	2.16545
AsAt_g12424	1263	1085.78	581.983	7.07056
AsAa_g7355	1092	914.78	287.373	4.14396
AsAt_g887	1770	1592.78	1467.9	12.157
AsAa_g6561	1389	1211.78	2	0.0217717
AsAa_g19108	462	285.434	97	4.48282
AsAt_g7815	1569	1391.78	664.029	6.29363
AsAt_g1101	909	731.78	0	0
AsAa_g11281	1545	1367.78	33	0.318261
AsAt_g16607	750	572.907	0	0
AsAt_g9392	1287	1109.78	8	0.0950907
AsAt_g21180	906	728.78	0	0
AsAa_g1633	2109	1931.78	142	0.969652
AsAt_g20320	228	69.5479	326.856	61.9951
AsAa_g11434	2406	2228.78	337.871	1.99972
AsAa_g21062	2916	2738.78	97	0.467197
AsAa_g1843	747	569.907	1	0.0231463
AsAt_g12609	6564	6386.78	1253.21	2.58838
AsAt_g5244	741	563.907	0	0
AsAa_g767	378	202.765	0	0
AsAa_g22964	1131	953.78	0	0
AsAa_g20933	372	196.98	41	2.74566
AsAa_g23036	1689	1511.78	530.058	4.62508
AsAt_g7486	1761	1583.78	1524.28	12.6957
AsAt_g16671	537	360.088	49	1.79503
AsAt_g1795	1122	944.78	44.3405	0.619092
AsAa_g7330	2964	2786.78	1043.91	4.94135
AsAt_g6307	903	725.78	0	0
AsAa_g15899	1518	1340.78	447.438	4.4021
AsAt_g11671	720	542.907	111.782	2.716
AsAt_g4146	783	605.868	4	0.0870898
AsAt_g11072	384	208.593	0	0
AsAt_g8314	609	431.969	117.672	3.5934
AsAa_g16853	495	318.224	0	0
AsAt_g6281	1401	1223.78	29	0.312593
AsAt_g780	1896	1718.78	2	0.0153495
AsAa_g11171	1005	827.78	83	1.32266
AsAt_g6501	2109	1931.78	517	3.53035
AsAt_g18671	609	431.969	0	0
AsAa_g22727	996	818.78	9	0.144997
AsAa_g9746	2631	2453.78	472.799	2.54171
AsAt_g11965	357	182.652	2	0.144441
AsAt_g133	1476	1298.78	34	0.345325
AsAa_g9558	657	479.923	1.2	0.0329833
AsAt_g17897	2490	2312.78	51	0.290885
AsAt_g12932	2742	2564.78	205.48	1.05683
AsAt_g4835	918	740.78	0	0
AsAt_g19738	780	602.868	26	0.568901
AsAa_g20178	459	282.453	0	0
AsAt_g19198	1590	1412.78	90	0.840336
AsAa_g10500	1143	965.78	3031.8	41.4102
AsAt_g21699	993	815.78	171.89	2.77948
AsAa_g21844	1848	1670.78	88	0.694782
AsAa_g13356	2679	2501.78	2737.24	14.4327
AsAa_g13303	327	154.105	0	0
AsAa_g19180	297	126.556	0	0
AsAa_g7922_AsAa_g7929	1596	1418.78	36	0.334713
AsAa_g8021	309	137.476	21	2.01502
AsAa_g5383	597	420.011	0	0
AsAa_g10898	2253	2075.78	56.4963	0.359024
AsAa_g12696	1266	1088.78	1661	20.124
AsAa_g18408	507	330.213	2.02008	0.0806975
AsAt_g14795	852	674.78	75.8409	1.48261
AsAt_g18800	474	297.346	5	0.221816
AsAt_g9245	213	58.8764	5	1.12025
AsAa_g20399	1473	1295.78	91.1119	0.927532
AsAa_g15442	1080	902.78	10	0.146118
AsAa_g11955	1146	968.78	64	0.871445
AsAa_g13384	1143	965.78	34.7373	0.474464
AsAt_g12077	318	145.717	2	0.181053
AsAa_g14314	1713	1535.78	1197.15	10.2827
AsAa_g1080	1047	869.78	71.5174	1.08464
AsAa_g5068	2280	2102.78	1	0.00627323
AsAa_g18857	2988	2810.78	847.692	3.97829
AsAt_g19712	402	226.143	0	0
AsAt_g18730	1827	1649.78	295.688	2.36425
AsAt_g4303	738	560.907	0	0
AsAa_g2932	1422	1244.78	70.7987	0.750271
AsAt_g19704	1521	1343.78	265.328	2.60459
AsAa_g18711	1347	1169.78	10	0.112767
AsAt_g77	708	530.907	486.862	12.0969
AsAa_g23296	963	785.78	4	0.0671497
AsAt_g12815	2037	1859.78	925.458	6.56418
AsAt_g17363	2196	2018.78	172.291	1.12579
AsAa_g4500	1521	1343.78	376.285	3.6938
AsAt_g19725	1011	833.78	8	0.126568
AsAa_g10227	2184	2006.78	7	0.0460133
AsAt_g12404	453	276.481	0	0
AsAa_g10283	1842	1664.78	101.163	0.801587
AsAa_g20328	933	755.78	0	0
AsAa_g20955	912	734.78	60	1.07716
AsAt_g21983	1344	1166.78	101.136	1.14341
AsAt_g10177	927	749.78	0	0
AsAt_g9124	1194	1016.78	517.891	6.71887
AsAt_g6558	792	614.868	0	0
AsAa_g17524	1446	1268.78	311	3.2334
AsAa_g10012	525	348.1	1	0.0378949
AsAt_g16013	288	118.479	0	0
AsAa_g16091	1179	1001.78	91	1.19827
AsAa_g9572	627	449.939	250.775	7.35218
AsAa_g20318	2280	2102.78	104	0.652416
AsAt_g8908	645	467.939	298	8.40063
AsAa_g9643	1173	995.78	0	0
AsAt_g8558	1233	1055.78	78.9744	0.986729
AsAa_g21323	1329	1151.78	601.814	6.89252
AsAa_g22801	3957	3779.78	841	2.93504
AsAa_g14645	204	52.582	15	3.76304
AsAa_g13397	1446	1268.78	0	0
AsAa_g16176	474	297.346	1	0.0443632
AsAt_g19071	1920	1742.78	6.17539	0.046742
AsAt_g10008	726	548.907	13888.5	333.766
AsAt_g15473	1590	1412.78	7	0.0653595
AsAt_g2841	861	683.78	193.067	3.72457
AsAa_g22909	1047	869.78	32	0.485317
AsAa_g21023	519	342.135	57	2.19767
AsAt_g10759	648	470.939	1	0.0280105
AsAt_g11927	612	434.954	46.0706	1.39722
AsAa_g2866	1014	836.78	1	0.0157643
AsAa_g9332	2982	2804.78	689	3.24045
AsAa_g18244	3405	3227.78	169.837	0.694086
AsAa_g7470	2103	1925.78	239.783	1.64247
AsAt_g19860	2166	1988.78	0	0
AsAa_g18105	1269	1091.78	125	1.51029
AsAt_g615	378	202.765	10	0.650567
AsAt_g6755	1563	1385.78	538.464	5.12563
AsAa_g18733	714	536.907	1	0.0245689
AsAt_g296	480	303.297	103.955	4.52129
AsAt_g4004	1128	950.78	46	0.638209
AsAa_g5494	1440	1262.78	0	0
AsAa_g15915	435	258.597	17	0.867182
AsAa_g2896	918	740.78	1	0.0178072
AsAa_g4902	594	417.025	2	0.0632635
AsAa_g3556	1197	1019.78	95.5215	1.23561
AsAa_g8821	1596	1418.78	49	0.455582
AsAa_g6208	390	214.466	0	0
AsAt_g4955	300	129.251	82.7547	8.44587
AsAt_g4125	1158	980.78	0	0
AsAt_g19211	1071	893.78	0	0
AsAt_g7183	1323	1145.78	1037.57	11.9454
AsAt_g18423	2013	1835.78	2855.35	20.5175
AsAa_g2780	414	237.911	156.801	8.694
AsAt_g19269	1875	1697.78	226.319	1.75843
AsAt_g9833	621	443.954	2	0.0594261
AsAt_g2459	1101	923.78	0	0
AsAt_g7278	2667	2489.78	0	0
AsAt_g4660	1368	1190.78	38	0.420957
AsAa_g19589	1032	854.78	47.3749	0.731104
AsAa_g7498	612	434.954	1	0.0303279
AsAt_g6464	720	542.907	0	0
AsAt_g2508	1584	1406.78	13	0.1219
AsAt_g1196	780	602.868	81.7143	1.78797
AsAa_g9132	1194	1016.78	0	0
AsAa_g3396	2916	2738.78	119.37	0.57494
AsAt_g11136	264	97.9636	0	0
AsAt_g712	546	369.076	156.538	5.59484
AsAa_g17792	1749	1571.78	175	1.46869
AsAa_g3864	3132	2954.78	18	0.0803586
AsAa_g15659	1437	1259.78	0	0
AsAt_g1699	2835	2657.78	39	0.193567
AsAa_g10623	669	491.907	3	0.0804495
AsAa_g16961	759	581.907	31.8904	0.722922
AsAt_g4571	2259	2081.78	343.658	2.17759
AsAt_g9878	594	417.025	8	0.253054
AsAa_g21902	1710	1532.78	85.6208	0.73686
AsAa_g21185	405	229.06	856.212	49.3081
AsAa_g17257	1011	833.78	95.5667	1.51196
AsAt_g12962	990	812.78	86	1.39576
AsAt_g19480	747	569.907	0	0
AsAa_g143	2649	2471.78	284.892	1.52039
AsAa_g15037	2973	2795.78	1000.57	4.72093
AsAa_g18489	1635	1457.78	681.685	6.16846
AsAt_g997	672	494.907	0	0
AsAa_g14015	774	596.868	1	0.0221007
AsAt_g9644	981	803.78	172.908	2.83768
AsAt_g10879	1020	842.78	1.00336	0.0157047
AsAt_g78	1725	1547.78	319.569	2.72358
AsAa_g9174	945	767.78	0	0
AsAa_g16638	957	779.78	387.296	6.55174
AsAa_g6897	1674	1496.78	57.2477	0.504528
AsAt_g20329	909	731.78	8	0.14421
AsAt_g2323	570	393.039	0	0
AsAt_g21976	195	46.9342	355	99.7755
AsAt_g13914	1212	1034.78	58	0.739376
AsAt_g16333	990	812.78	2	0.0324595
AsAt_g5421	783	605.868	233.56	5.08517
AsAa_g7975	972	794.78	76	1.2614
AsAa_g20847	1416	1238.78	310.642	3.30789
AsAt_g3382	1098	920.78	0	0
AsAt_g16588	894	716.78	6.22479	0.114558
AsAa_g6146	630	452.939	133	3.87344
AsAt_g21269	666	488.907	88.454	2.38658
AsAt_g19007	1149	971.78	35.5597	0.482698
AsAa_g19712	678	500.907	422.232	11.1194
AsAa_g16738	444	267.562	0	0
AsAa_g20164	1809	1631.78	1050.81	8.49473
AsAa_g14842	1806	1628.78	239	1.93562
AsAa_g18465	1239	1061.78	959.928	11.9258
AsAt_g8659	975	797.78	7.3384	0.12134
AsAt_g17774	4092	3914.78	483	1.62752
AsAt_g55	1665	1487.78	19.2043	0.170273
AsAa_g20076	2319	2141.78	1185.06	7.29876
AsAa_g13740	1533	1355.78	0	0
AsAt_g18838	792	614.868	18	0.386168
AsAt_g17323	840	662.825	34.0012	0.676676
AsAa_g6401	1572	1394.78	35	0.331015
AsAt_g6940	1086	908.78	7	0.101607
AsAt_g17449	2565	2387.78	345.142	1.90673
AsAa_g499	540	363.076	0	0
AsAa_g18401	702	524.907	10	0.251306
AsAa_g18764	2379	2201.78	369	2.21074
AsAa_g17675	2355	2177.78	93	0.563319
AsAa_g14808	699	521.907	356	8.99792
AsAt_g16288	1386	1208.78	154.523	1.68629
AsAa_g779	1197	1019.78	1	0.0129354
AsAa_g8464	798	620.868	20.2221	0.429647
AsAt_g4798	618	440.954	127	3.79923
AsAa_g5135	921	743.78	328	5.81721
AsAt_g8278	1284	1106.78	1	0.0119186
AsAa_g20159	1053	875.78	0	0
AsAa_g18141	1557	1379.78	33.8199	0.323331
AsAt_g2969	831	653.825	122.672	2.47497
AsAt_g12284	1083	905.78	121.533	1.76993
AsAt_g7749	618	440.954	87.8621	2.62841
AsAt_g5692	2178	2000.78	322.807	2.12828
AsAa_g20023	2175	1997.78	78.2779	0.516864
AsAa_g19549	2250	2072.78	271.418	1.72731
AsAa_g17258	246	83.3246	0	0
AsAt_g20091	1380	1202.78	0	0
AsAt_g10131	1089	911.78	402.326	5.82067
AsAa_g18028	2574	2396.78	2096.42	11.5382
AsAt_g1817	747	569.907	27	0.62495
AsAa_g1884	873	695.78	235.98	4.47392
AsAt_g21286	1089	911.78	31	0.448494
AsAt_g8004	792	614.868	43.6421	0.936287
AsAa_g307	1713	1535.78	204.334	1.75508
AsAt_g6986	759	581.907	2	0.0453379
AsAt_g14307	297	126.556	0	0
AsAt_g10614	1251	1073.78	72.4522	0.890064
AsAt_g20292	1677	1499.78	233.95	2.0577
AsAa_g380	3402	3224.78	364.321	1.49028
AsAa_g22043	915	737.78	0	0
AsAt_g172	363	188.329	0	0
AsAt_g1356	621	443.954	52	1.54508
AsAt_g11532	1287	1109.78	1	0.0118863
AsAt_g14760	1047	869.78	190.177	2.88426
AsAt_g209	1413	1235.78	367.004	3.91755
AsAa_g2436	1704	1526.78	427.233	3.69125
AsAa_g16357	912	734.78	0	0
AsAt_g6565	333	159.807	0	0
AsAt_g1862	2562	2384.78	59	0.326354
AsAa_g12449	1056	878.78	847.819	12.7265
AsAa_g14190	321	148.547	11	0.97682
AsAt_g5309	1125	947.78	24.5	0.340992
AsAa_g17904	1680	1502.78	271.528	2.38344
AsAa_g2753	741	563.907	127.817	2.98996
AsAa_g21801	984	806.78	0	0
AsAt_g19440	1614	1436.78	0	0
AsAt_g19770	507	330.213	106	4.23445
AsAa_g20219	990	812.78	701.427	11.384
AsAt_g18233	450	273.499	37	1.78456
AsAa_g10238	786	608.868	11	0.238317
AsAa_g17042	3135	2957.78	569.457	2.53969
AsAa_g16977	1266	1088.78	0	0
AsAa_g15595	453	276.481	0	0
AsAa_g2837	1179	1001.78	106.364	1.40057
AsAt_g9457	861	683.78	546	10.5332
AsAa_g18685	1644	1466.78	1	0.00899332
AsAa_g7438	1512	1334.78	120.387	1.18975
AsAa_g8973	1185	1007.78	1512.83	19.802
AsAt_g3001	852	674.78	38	0.742859
AsAt_g19008	1317	1139.78	941.412	10.8954
AsAt_g17531	1524	1346.78	0	0
AsAt_g13075	480	303.297	361.308	15.7143
AsAa_g20092	1569	1391.78	5	0.0473898
AsAt_g22041	1401	1223.78	105	1.1318
AsAt_g3914	795	617.868	16.3232	0.348493
AsAt_g1083	954	776.78	11.5243	0.195704
AsAa_g5797	504	327.213	2	0.0806278
AsAt_g17915	1374	1196.78	749.263	8.25858
AsAt_g13818	1671	1493.78	182	1.6072
AsAa_g16966	783	605.868	94.2179	2.05136
AsAt_g21281	1110	932.78	0	0
AsAt_g20528	855	677.78	203.511	3.96082
AsAa_g4656	2061	1883.78	4	0.0280101
AsAa_g5499	612	434.954	90	2.72951
AsAt_g9103	222	65.2309	446.345	90.2615
AsAa_g11509	1083	905.78	0	0
AsAt_g4432	543	366.076	506	18.2333
AsAa_g10493	2859	2681.78	13	0.0639448
AsAt_g15293	492	315.224	0	0
AsAa_g16071	1524	1346.78	0	0
AsAa_g8084	408	232.029	621.515	35.3342
AsAt_g2096	225	67.4326	744	145.542
AsAt_g5091	1392	1214.78	111	1.20534
AsAa_g8649	2148	1970.78	116.906	0.7825
AsAa_g9271	4575	4397.78	0	0
AsAa_g894	1770	1592.78	118.132	0.978359
AsAt_g3257	1266	1088.78	75.2121	0.91124
AsAa_g14327	2202	2024.78	188	1.2248
AsAt_g17690	1290	1112.78	214.922	2.54775
AsAt_g13317	3609	3431.78	282.762	1.08689
AsAa_g795	1677	1499.78	10	0.0879544
AsAt_g376	1110	932.78	0	0
AsAa_g6211	750	572.907	204.882	4.71743
AsAt_g1242	1743	1565.78	1	0.0084247
AsAt_g19292	876	698.78	68	1.28367
AsAa_g10340	1401	1223.78	64.877	0.699314
AsAa_g3462	1596	1418.78	160.419	1.49151
AsAt_g14443	1497	1319.78	2077.57	20.7653
AsAt_g12363	768	590.868	2	0.0446503
AsAa_g17380	930	752.78	0	0
AsAt_g7048	825	647.825	11	0.223986
AsAt_g10825	768	590.868	0	0
AsAt_g18741	2223	2045.78	12	0.0773762
AsAt_g21955	2478	2300.78	600.98	3.44564
AsAa_g15882	1527	1349.78	11	0.107502
AsAa_g4624	1353	1175.78	2	0.0224383
AsAa_g867	1560	1382.78	0	0
AsAt_g14055	1266	1088.78	208.351	2.5243
AsAt_g17826	819	641.868	0	0
AsAa_g374	273	105.444	0	0
AsAt_g11802	366	191.201	0	0
AsAt_g19567	645	467.939	0	0
AsAa_g9331	774	596.868	22	0.486216
AsAt_g2311	732	554.907	193	4.58799
AsAt_g6597	2526	2348.78	846.126	4.75201
AsAa_g8008	1632	1454.78	0	0
AsAt_g8092	828	650.825	0	0
AsAa_g12811	2151	1973.78	262.539	1.75461
AsAa_g10714	1317	1139.78	0	0
AsAt_g12335	2319	2141.78	3	0.018477
AsAt_g18299	1413	1235.78	951.894	10.1609
AsAt_g9548	336	162.594	64	5.1923
AsAa_g1222	285	115.822	6161	701.691
AsAa_g15578	1242	1064.78	5	0.0619434
AsAt_g14195	1008	830.78	48	0.76215
AsAa_g9738	1233	1055.78	38.6027	0.482314
AsAa_g14535	627	449.939	1	0.0293178
AsAt_g7966	1899	1721.78	304.275	2.33117
AsAt_g9045	462	285.434	245.395	11.3408
AsAa_g14049	2076	1898.78	72.0327	0.500427
AsAa_g10140	1047	869.78	0	0
AsAt_g4947	594	417.025	105	3.32133
AsAa_g4687	1203	1025.78	60.5469	0.778616
AsAa_g6000	2076	1898.78	369.446	2.56662
AsAt_g15945	1134	956.78	167	2.30245
AsAa_g17166	1101	923.78	20	0.285592
AsAa_g21934	1212	1034.78	155.475	1.98197
AsAa_g9949	1212	1034.78	95	1.21105
AsAt_g7930	744	566.907	0	0
AsAa_g13523	2406	2228.78	42	0.248581
AsAt_g20512	4065	3887.78	549.95	1.86598
AsAt_g6955	315	142.987	15	1.38382
AsAt_g10298	2529	2351.78	174.402	0.97823
AsAt_g9763	2382	2204.78	720.573	4.3112
AsAa_g3944	4185	4007.78	215.999	0.710941
AsAt_g11212	267	100.474	0	0
AsAt_g4611	837	659.825	114.317	2.28542
AsAt_g12433	1257	1079.78	622.636	7.60649
AsAa_g14417	3102	2924.78	168	0.757707
AsAt_g10209	324	151.323	15.8919	1.38534
AsAa_g4384	1596	1418.78	0	0
AsAt_g18339	789	611.868	0	0
AsAt_g13919	1614	1436.78	683.552	6.27576
AsAt_g21751	753	575.907	545.322	12.4907
AsAt_g14351	1047	869.78	6	0.090997
AsAa_g16531	2292	2114.78	28	0.174654
AsAa_g17178	1341	1163.78	369	4.18255
AsAt_g10570	1521	1343.78	0	0
AsAa_g18593	828	650.825	95	1.92551
AsAa_g15474	2583	2405.78	1200.18	6.58077
AsAa_g22422	519	342.135	31	1.19523
AsAa_g17533	1083	905.78	66	0.961184
AsAt_g1922	492	315.224	0	0
AsAt_g8176	792	614.868	5	0.107269
AsAt_g4866	558	381.039	29.4545	1.01969
AsAt_g2866	219	63.0511	37	7.74095
AsAt_g1239	999	821.78	389	6.24423
AsAa_g13342	1023	845.78	173.171	2.70087
AsAa_g16063	2199	2021.78	189.644	1.23735
AsAa_g23327	906	728.78	232.156	4.20213
AsAt_g20394	2193	2015.78	195.837	1.28156
AsAt_g6013	1266	1088.78	162.544	1.96931
AsAa_g21538	1695	1517.78	0	0
AsAa_g4860	747	569.907	1606	37.1729
AsAa_g8940	807	629.868	9	0.188486
AsAa_g17216	570	393.039	73.0972	2.4533
AsAa_g21096	2349	2171.78	153	0.92931
AsAa_g6847	501	324.213	22.6408	0.921183
AsAa_g1712	669	491.907	216.962	5.81815
AsAa_g18322	1233	1055.78	609.697	7.61773
AsAt_g20249	1227	1049.78	2	0.0251314
AsAt_g18593	513	336.18	137.731	5.40439
AsAa_g10059	960	782.78	160	2.69628
AsAt_g2697	1332	1154.78	0	0
AsAt_g15984	2157	1979.78	456.052	3.03866
AsAa_g17044	1185	1007.78	196.606	2.57345
AsAa_g11609	564	387.039	77	2.62435
AsAt_g12998	1398	1220.78	280.265	3.02842
AsAa_g23100	1722	1544.78	942.607	8.04914
AsAt_g13447	1566	1388.78	766.242	7.2781
AsAa_g9962	3144	2966.78	136.855	0.608498
AsAa_g9951	501	324.213	59.9813	2.44045
AsAa_g11891	960	782.78	413.004	6.95985
AsAa_g21396	1614	1436.78	105.735	0.970762
AsAa_g16268	1191	1013.78	392	5.10067
AsAt_g9945	1014	836.78	0	0
AsAa_g5212	783	605.868	66	1.43698
AsAa_g10845	1299	1121.78	122	1.43462
AsAa_g5398	1092	914.78	0	0
AsAa_g16670	1659	1481.78	500.1	4.45203
AsAt_g3721	1650	1472.78	0	0
AsAa_g15492	3102	2924.78	268	1.20872
AsAa_g2283	1215	1037.78	150.379	1.91146
AsAt_g6761	1524	1346.78	455.942	4.46579
AsAa_g5675	780	602.868	209	4.57309
AsAa_g10570	1494	1316.78	1	0.0100178
AsAa_g22444	1680	1502.78	33	0.28967
AsAt_g7016	279	110.565	117	13.9589
AsAa_g117	3807	3629.78	229.578	0.834326
AsAt_g10780	2970	2792.78	759.957	3.58953
AsAa_g12326	186	41.6918	0	0
AsAt_g2931	1179	1001.78	2125.99	27.9946
AsAt_g1076	315	142.987	0	0
AsAt_g6649	1470	1292.78	14	0.142853
AsAa_g22146	1269	1091.78	0	0
AsAt_g11442	4203	4025.78	339	1.1108
AsAa_g7426	2181	2003.78	0	0
AsAa_g3792	876	698.78	247	4.66274
AsAa_g6640	1308	1130.78	33	0.384965
AsAt_g15738	3702	3524.78	248.927	0.931591
AsAt_g15838	537	360.088	76	2.78413
AsAt_g13520	1380	1202.78	0	0
AsAa_g13688	1911	1733.78	2	0.0152167
