target_id	length	eff_length	D5_4	D5_4_tpm
Gohir.A05G258200	1013	828.013	0	0
Gohir.D05G258800	315	139.561	4	0.29668
Gohir.D09G130200	622	437.13	693	16.4102
Gohir.D08G269400	1448	1263.01	73	0.598283
Gohir.A09G047400	1067	882.013	4.50755	0.0529002
Gohir.A03G091001	213	61.9571	0	0
Gohir.A09G077900	1393	1208.01	119.34	1.0226
Gohir.D05G046500	1133	948.013	3.22374	0.0351996
Gohir.D03G163851	3381	3196.01	6.64022	0.0215063
Gohir.A12G022100	1670	1485.01	134.921	0.940458
Gohir.A11G029533	468	283.938	0	0
Gohir.D08G144650	300	126.852	0	0
Gohir.A05G351600	741	556.013	129.276	2.40671
Gohir.A05G377100	1270	1085.01	0	0
Gohir.A05G115200	1571	1386.01	161.838	1.20866
Gohir.D08G247500	1615	1430.01	319.419	2.31213
Gohir.D05G284200	4091	3906.01	2325.35	6.16234
Gohir.A07G101100	1615	1430.01	7	0.0506699
Gohir.D11G136600	483	298.714	0	0
Gohir.A05G297600	1760	1575.01	9.10814	0.0598601
Gohir.A12G240400	1841	1656.01	29.5825	0.184911
Gohir.D04G136100	1712	1527.01	147.974	1.00308
Gohir.D10G076900	3127	2942.01	24374.4	85.7591
Gohir.D10G185100	764	579.013	1816.96	32.4825
Gohir.A05G069700	1322	1137.01	0	0
Gohir.A11G201900	618	433.158	0	0
Gohir.A13G033625	1587	1402.01	0	0
Gohir.D11G017200	2028	1843.01	437.473	2.45705
Gohir.D07G037800	1559	1374.01	48	0.361611
Gohir.A01G138400	2541	2356.01	8.72698	0.0383423
Gohir.A07G119200	914	729.013	23	0.326576
Gohir.A01G038700	1119	934.013	35.4811	0.39322
Gohir.A13G169600	658	473.043	3.16143	0.0691791
Gohir.D07G036600	999	814.013	104.596	1.33007
Gohir.D12G209100	451	267.203	6.01779	0.233124
Gohir.D09G066450	327	150.017	13	0.897004
Gohir.A09G083300	1770	1585.01	2.06756	0.0135026
Gohir.D05G272500	1327	1142.01	0	0
Gohir.D04G041200	1981	1796.01	306.877	1.76867
Gohir.A06G134000	3046	2861.01	15.0147	0.0543237
Gohir.A07G016100	1117	932.013	146.574	1.62789
Gohir.A04G115850	1695	1510.01	1.41261	0.00968353
Gohir.A05G054500	2162	1977.01	0	0
Gohir.D10G066000	1434	1249.01	2383.26	19.7514
Gohir.A09G080500	1763	1578.01	198.123	1.29962
Gohir.A05G264000	1434	1249.01	0	0
Gohir.D09G073000	744	559.013	107	1.98132
Gohir.D10G218400	1350	1165.01	0	0
Gohir.D07G221500	718	533.013	0	0
Gohir.D09G233100	5283	5098.01	865.148	1.75663
Gohir.A11G197584	1403	1218.01	2	0.0169969
Gohir.D05G236300	1450	1265.01	0	0
Gohir.D12G193433	1008	823.013	0	0
Gohir.D07G203932	858	673.013	0	0
Gohir.A01G094900	2479	2294.01	1	0.00451228
Gohir.A08G169100	1862	1677.01	32.8595	0.202822
Gohir.D10G190300	909	724.013	10	0.14297
Gohir.A03G067500	2524	2339.01	80.9858	0.3584
Gohir.D05G233300	1285	1100.01	228	2.1455
Gohir.A02G073900	1823	1638.01	61.5158	0.388742
Gohir.A08G169000	1493	1308.01	0	0
Gohir.D13G065000	1656	1471.01	658.295	4.63229
Gohir.D01G133400	255	90.8775	1	0.113903
Gohir.A01G108600	936	751.013	2.71512	0.0374225
Gohir.D03G070100	204	56.3683	3.02497	0.555493
Gohir.A10G065700	2645	2460.01	442.04	1.86001
Gohir.D13G142400	1683	1498.01	62.8985	0.434627
Gohir.D13G049400	2664	2479.01	734.721	3.06786
Gohir.A11G267900	1290	1105.01	69.6472	0.652421
Gohir.A05G139400	1676	1491.01	1.42478	0.00989142
Gohir.D12G195000	1900	1715.01	203.062	1.22561
Gohir.D11G232840	1404	1219.01	0	0
Gohir.A12G004600	630	445.13	24.3498	0.56624
Gohir.A10G058500	1178	993.013	0	0
Gohir.A12G044500	2432	2247.01	112.932	0.520241
Gohir.A09G223750	171	38.4593	0	0
Gohir.D09G023400	4238	4053.01	637.374	1.62783
Gohir.D08G073100	1924	1739.01	25.9238	0.154308
Gohir.D10G153800	1381	1196.01	91.9451	0.795764
Gohir.D05G296000	573	388.265	15	0.399903
Gohir.A02G133300	882	697.013	5.48852	0.0815091
Gohir.D01G075500	3610	3425.01	645.396	1.95054
Gohir.D09G187300	1410	1225.01	607.941	5.13703
Gohir.A10G090700	1627	1442.01	35.9616	0.258144
Gohir.D10G124600	677	492.013	0	0
Gohir.A01G183800	1845	1660.01	30.5227	0.190328
Gohir.A06G044800	1042	857.013	32.4903	0.392426
Gohir.D12G237550	756	571.013	39.2914	0.712267
Gohir.A13G217000	1754	1569.01	0	0
Gohir.D10G109100	1310	1125.01	588.757	5.41714
Gohir.D02G016500	1641	1456.01	18	0.127967
Gohir.D03G108400	839	654.013	0	0
Gohir.D09G197000	2501	2316.01	1241.82	5.55019
Gohir.A10G203500	1466	1281.01	112.353	0.907868
Gohir.D08G013700	3621	3436.01	599.084	1.80478
Gohir.D02G158800	2533	2348.01	721.817	3.18213
Gohir.D01G015600	207	58.1834	9	1.60116
Gohir.A03G204200	1895	1710.01	7.91016	0.0478826
Gohir.D13G180700	3046	2861.01	111.342	0.402837
Gohir.D05G244200	1143	958.013	28	0.302537
Gohir.D01G033400	444	260.304	14.7246	0.585537
Gohir.A05G414250	526	341.466	0	0
Gohir.A11G240000	1848	1663.01	18.8737	0.117477
Gohir.A07G119000	1853	1668.01	21.4287	0.132981
Gohir.A05G315300	1552	1367.01	48.497	0.367226
Gohir.A08G099600	1104	919.013	0	0
Gohir.A09G023200	1801	1616.01	1	0.00640541
Gohir.A07G146000	1622	1437.01	1.87889	0.0135342
Gohir.D08G050200	1297	1112.01	18	0.167554
Gohir.A05G032200	2526	2341.01	2	0.00884337
Gohir.D09G161700	1313	1128.01	506.556	4.64842
Gohir.D04G019080	2082	1897.01	0	0
Gohir.A11G329700	1716	1531.01	0	0
Gohir.D10G090133	291	119.247	0	0
Gohir.A05G371800	851	666.013	0	0
Gohir.D13G007600	718	533.013	5	0.0971011
Gohir.A05G225000	1683	1498.01	0	0
Gohir.A08G148800	276	107.118	0	0
Gohir.D13G046000	1122	937.013	8	0.0883763
Gohir.A05G287200	1039	854.013	0	0
Gohir.A05G311500	2385	2200.01	157.834	0.742619
Gohir.A06G191300	987	802.013	0	0
Gohir.A08G158700	427	243.749	0	0
Gohir.A09G064700	2040	1855.01	100.093	0.558533
Gohir.A12G082600	1029	844.013	1.05462	0.0129342
Gohir.A10G189901	627	442.13	20	0.468243
Gohir.D11G120600	1056	871.013	205	2.43624
Gohir.D02G101900	2681	2496.01	3380.1	14.0176
Gohir.A11G073500	1503	1318.01	4.07265	0.0319852
Gohir.D05G166800	1143	958.013	43	0.46461
Gohir.A05G302600	876	691.013	0	0
Gohir.A06G100404	947	762.013	0	0
Gohir.A05G280100	1330	1145.01	5.16526	0.0466953
Gohir.A12G236500	788	603.013	0	0
Gohir.A05G320500	1561	1376.01	4.50437	0.0338847
Gohir.D05G222000	4234	4049.01	246.643	0.630537
Gohir.A02G107800	1900	1715.01	0	0
Gohir.D12G165033	766	581.013	44	0.783896
Gohir.D06G122000	2924	2739.01	144.473	0.545989
Gohir.D06G104500	1991	1806.01	141.817	0.812826
Gohir.A05G296450	306	132.023	0	0
Gohir.D07G142700	2539	2354.01	675.79	2.97163
Gohir.A04G094000	3785	3600.01	93.1501	0.267837
Gohir.A02G045300	645	460.058	0	0
Gohir.A09G012200	3782	3597.01	24.2046	0.0696542
Gohir.A07G112401	372	191.239	0	0
Gohir.D08G139260	2091	1906.01	73.6923	0.40021
Gohir.A11G219166	237	77.8516	0	0
Gohir.A06G149400	2259	2074.01	16.0475	0.0800916
Gohir.D12G104800	1433	1248.01	426.561	3.53796
Gohir.D08G143800	1416	1231.01	1574.19	13.2369
Gohir.D11G291701	1055	870.013	55.7659	0.66349
Gohir.A11G135800	1849	1664.01	16.4864	0.102556
Gohir.D01G083700	1134	949.013	0	0
Gohir.A02G085300	969	784.013	6	0.0792172
Gohir.D10G226000	1413	1228.01	111.024	0.935845
Gohir.D08G055520	219	65.9405	3	0.470934
Gohir.A09G225700	1334	1149.01	0	0
Gohir.D02G054300	748	563.013	288.37	5.30179
Gohir.A06G006700	1878	1693.01	27.4973	0.168121
Gohir.D07G206200	1090	905.013	221.153	2.52947
Gohir.A09G181300	612	427.186	0	0
Gohir.D02G057800	1162	977.013	85.8906	0.909991
Gohir.A05G024800	2777	2592.01	4.15343	0.0165867
Gohir.A13G138500	1805	1620.01	65.5556	0.418874
Gohir.D11G064900	1780	1595.01	191.951	1.24571
Gohir.D12G010300	3203	3018.01	222.905	0.764523
Gohir.D12G226900	1664	1479.01	71.431	0.499927
Gohir.D12G046800	7110	6925.01	1808.7	2.70358
Gohir.A12G212700	1335	1150.01	41.804	0.376277
Gohir.A12G037800	2046	1861.01	147.781	0.821976
Gohir.A11G117200	952	767.013	0	0
Gohir.A09G188300	1835	1650.01	19.2998	0.121076
Gohir.A07G186600	2454	2269.01	151.567	0.691449
Gohir.D12G184400	1872	1687.01	381.726	2.3422
Gohir.A05G025000	1767	1582.01	35.5797	0.2328
Gohir.D01G015400	3508	3323.01	985.19	3.06888
Gohir.A05G275500	1118	933.013	0	0
Gohir.D04G152100	2252	2067.01	125	0.625977
Gohir.D07G192100	4757	4572.01	85.9801	0.194662
Gohir.A09G177100	2043	1858.01	31.4692	0.175319
Gohir.A05G197200	2423	2238.01	22.8536	0.105702
Gohir.A11G249166	543	358.41	11	0.31769
Gohir.D03G156700	1068	883.013	0	0
Gohir.D07G010500	2027	1842.01	236	1.32621
Gohir.A12G232600	4019	3834.01	64.2388	0.173434
Gohir.A13G212100	781	596.013	0	0
Gohir.D04G147250	348	169.188	0	0
Gohir.D11G279800	1974	1789.01	7	0.040502
Gohir.A05G015800	3064	2879.01	48.5482	0.17455
Gohir.D13G074100	1411	1226.01	90.7124	0.765884
Gohir.D05G182800	1647	1462.01	44.5296	0.315275
Gohir.A08G018600	1270	1085.01	20	0.190804
Gohir.A06G179014	619	434.144	0	0
Gohir.D06G179300	2502	2317.01	7.05584	0.0315219
Gohir.A12G117600	2125	1940.01	1.44656	0.00771833
Gohir.A07G226900	1237	1052.01	36.6022	0.360145
Gohir.D06G180301	306	132.023	0	0
Gohir.A05G088800	1912	1727.01	183.511	1.09991
Gohir.D10G038101	4912	4727.01	876.546	1.91946
Gohir.D07G126600	1026	841.013	102.274	1.2588
Gohir.D11G076000	2731	2546.01	52.5756	0.213754
Gohir.A11G188666	1530	1345.01	20	0.15392
Gohir.D07G048400	1939	1754.01	209.938	1.23894
Gohir.A03G035033	1028	843.013	5.12594	0.0629407
Gohir.A11G207000	4078	3893.01	2.06639	0.00549438
Gohir.D03G162300	1669	1484.01	90.5644	0.631701
Gohir.A11G245450	2716	2531.01	6.25494	0.0255812
Gohir.D02G171050	333	155.462	23	1.53143
Gohir.D11G164700	2640	2455.01	2754.32	11.6132
Gohir.D04G123900	1036	851.013	152.973	1.86068
Gohir.A11G263600	1891	1706.01	161.105	0.977503
Gohir.D02G022300	1907	1722.01	0	0
Gohir.A07G016500	4152	3967.01	27.0674	0.0706275
Gohir.D10G049600	587	402.252	311.666	8.02014
Gohir.A12G262500	885	700.013	1.05458	0.0155943
Gohir.A11G165800	4447	4262.01	19.3074	0.0468922
Gohir.A07G013700	1935	1750.01	62.3533	0.368816
Gohir.D09G053420	240	79.8696	0	0
Gohir.A08G142400	2316	2131.01	39.5406	0.192065
Gohir.D13G190000	2276	2091.01	4	0.0198014
Gohir.A08G160100	1163	978.013	1.04485	0.0110587
Gohir.D01G195200	1580	1395.01	618	4.58566
Gohir.D02G212900	1067	882.013	0	0
Gohir.D02G081100	1887	1702.01	1790.48	10.8893
Gohir.D13G166800	1934	1749.01	162.278	0.96041
Gohir.A03G091100	900	715.013	6.33816	0.0917574
Gohir.D05G348200	1590	1405.01	137	1.00933
Gohir.D11G059800	1436	1251.01	136.02	1.12546
Gohir.D09G139900	1575	1390.01	5.61268	0.0417968
Gohir.A04G058400	1254	1069.01	0	0
Gohir.A09G017325	2577	2392.01	1.00097	0.00433163
Gohir.A05G283400	3750	3565.01	0	0
Gohir.D05G034400	1083	898.013	321.099	3.70124
Gohir.A07G070800	2181	1996.01	53.5178	0.27754
Gohir.A05G221500	1103	918.013	12.417	0.14001
Gohir.D05G290000	820	635.013	2	0.0326016
Gohir.A05G388250	456	272.16	0	0
Gohir.D13G180200	2024	1839.01	387.195	2.1794
Gohir.A03G191500	2383	2198.01	33.4711	0.157627
Gohir.A12G261866	2181	1996.01	1.09444	0.00567569
Gohir.A06G021400	1351	1166.01	712.632	6.32636
Gohir.A10G175650	1504	1319.01	1	0.0078477
Gohir.A10G221500	1077	892.013	0	0
Gohir.A11G079300	1530	1345.01	1	0.007696
Gohir.A09G196400	1493	1308.01	12.9017	0.1021
Gohir.A07G034600	3303	3118.01	29.5164	0.0979891
Gohir.A02G017001	1023	838.013	12.7545	0.157545
Gohir.D03G132800	1574	1389.01	560.607	4.17776
Gohir.A03G068800	1344	1159.01	0	0
Gohir.A04G129300	704	519.013	0	0
Gohir.D08G096300	1344	1159.01	0	0
Gohir.D07G103300	1448	1263.01	295.551	2.42223
Gohir.D08G044450	1191	1006.01	1	0.0102894
Gohir.D05G124800	4296	4111.01	909.17	2.28922
Gohir.D01G122750	633	448.116	144.564	3.33933
Gohir.A08G206700	1113	928.013	104.877	1.16982
Gohir.A04G092300	1938	1753.01	0	0
Gohir.D13G035300	935	750.013	21	0.289829
Gohir.A11G078400	1374	1189.01	0	0
Gohir.D01G046500	1436	1251.01	244.48	2.0229
Gohir.A03G129800	3322	3137.01	4.43961	0.0146494
Gohir.A06G140300	1583	1398.01	0	0
Gohir.A01G157000	1596	1411.01	1.75602	0.0128822
Gohir.D06G075600	1658	1473.01	9607.35	67.5132
Gohir.D05G262150	645	460.058	0	0
Gohir.D05G152950	390	208.251	0	0
Gohir.D09G154301	279	109.543	0	0
Gohir.D05G376100	3063	2878.01	42.9908	0.154623
Gohir.A09G168900	1370	1185.01	7.02394	0.0613549
Gohir.D05G218680	507	322.518	209.91	6.73706
Gohir.D03G062500	1393	1208.01	146.729	1.25729
Gohir.D08G238100	1120	935.013	568	6.28814
Gohir.A12G232400	861	676.013	0	0
Gohir.A10G008700	1424	1239.01	5.16348	0.0431378
Gohir.D11G234600	1765	1580.01	20	0.131027
Gohir.A05G300566	1488	1303.01	1.04614	0.00831062
Gohir.D06G188600	1869	1684.01	1	0.00614676
Gohir.D10G078200	2533	2348.01	194.82	0.858863
Gohir.D01G047500	1280	1095.01	62	0.58609
Gohir.A11G042500	2458	2273.01	0	0
Gohir.D05G155500	3280	3095.01	183.037	0.612165
Gohir.A05G291200	1673	1488.01	3.10803	0.0216207
Gohir.A06G045800	2171	1986.01	13.3273	0.0694628
Gohir.A12G159900	2966	2781.01	3.28931	0.0122431
Gohir.D07G206500	1427	1242.01	582.95	4.85844
Gohir.A09G054800	1740	1555.01	44.2434	0.294514
Gohir.D05G360100	1780	1595.01	3439.83	22.3236
Gohir.A01G081700_Gohir.A01G081800_Gohir.A01G081900	369	188.455	0	0
Gohir.D10G170801	432	248.622	49	2.04008
Gohir.D05G222700	981	796.013	253.079	3.291
Gohir.A06G189601	513	328.487	0	0
Gohir.A09G046440	654	469.043	0	0
Gohir.D12G112833	1641	1456.01	8	0.0568743
Gohir.A02G078703	438	254.502	0	0
Gohir.D06G149950	1065	880.013	1	0.0117626
Gohir.A05G412400	2701	2516.01	31.0534	0.127758
Gohir.D06G060550	192	49.6789	66	13.7519
Gohir.D12G215900	3930	3745.01	6	0.016584
Gohir.D07G129132	1918	1733.01	5.36943	0.0320714
Gohir.D07G152700	1346	1161.01	33.7252	0.300683
Gohir.A12G039650	339	161.045	0	0
Gohir.A08G071900	1350	1165.01	4.21366	0.0374387
Gohir.A12G174800	3463	3278.01	40.259	0.127129
Gohir.A10G154650	612	427.186	7	0.169618
Gohir.D11G150900	2238	2053.01	102.986	0.519252
Gohir.D13G095100	1645	1460.01	55.6695	0.394687
Gohir.D07G161500	1245	1060.01	283.202	2.76552
Gohir.A04G008800	561	376.375	0	0
Gohir.D05G311500	836	651.013	106.843	1.69883
Gohir.D13G023900	2917	2732.01	291.712	1.10526
Gohir.A03G061100	300	126.852	1	0.0816007
Gohir.D11G110400	2122	1937.01	151	0.80693
Gohir.A13G166700	1783	1598.01	1	0.00647756
Gohir.D12G263300	2769	2584.01	3	0.0120176
Gohir.D06G212201	430	246.694	38	1.59447
Gohir.A11G045100	507	322.518	54.5823	1.75182
Gohir.D13G054866	276	107.118	0	0
Gohir.D06G053500	921	736.013	33.86	0.476205
Gohir.A11G187400	2699	2514.01	24.0702	0.0991071
Gohir.D06G038600	864	679.013	0	0
Gohir.A12G134900	1102	917.013	0	0
Gohir.D02G127300	1748	1563.01	69.4253	0.459777
Gohir.D12G165500	1233	1048.01	628.835	6.211
Gohir.A03G000012	3416	3231.01	6.06715	0.0194374
Gohir.D11G056300	1389	1204.01	15.5619	0.13379
Gohir.A02G031500	2273	2088.01	74.0079	0.36689
Gohir.D08G008800	4545	4360.01	1385	3.28816
Gohir.A06G138601	630	445.13	0	0
Gohir.A05G383600	2793	2608.01	0	0
Gohir.D04G050600	1831	1646.01	742.258	4.66781
Gohir.A11G184500	348	169.188	0	0
Gohir.A11G284300	4512	4327.01	0	0
Gohir.A02G006800	1242	1057.01	326.446	3.19685
Gohir.D01G175350	279	109.543	0	0
Gohir.A10G101110	1326	1141.01	0	0
Gohir.A11G206700	1950	1765.01	4.12429	0.0241876
Gohir.A11G269300	916	731.013	79.2973	1.12286
Gohir.D05G372800	750	565.013	0	0
Gohir.A05G174500	1845	1660.01	101.927	0.635577
Gohir.D12G254800	890	705.013	19	0.278964
Gohir.D02G108900	1303	1118.01	132	1.22213
Gohir.D03G089200	3512	3327.01	504.413	1.56936
Gohir.A04G137100	1257	1072.01	0	0
Gohir.D12G143000	3268	3083.01	733.173	2.46163
Gohir.D10G240516	1484	1299.01	7.73707	0.061653
Gohir.D05G368110	1016	831.013	9.42122	0.117352
Gohir.A09G052268	2796	2611.01	71.6441	0.284029
Gohir.A11G285941	789	604.013	0	0
Gohir.A05G094600	2736	2551.01	24.728	0.100338
Gohir.A10G118500	2911	2726.01	12.1168	0.0460098
Gohir.A08G168100	1254	1069.01	0	0
Gohir.D12G052900	920	735.013	0	0
Gohir.D08G246200	2286	2101.01	52.3823	0.258076
Gohir.A13G142000	833	648.013	77.1001	1.23158
Gohir.A09G032950	375	193.971	0	0
Gohir.D04G029900	2379	2194.01	380.927	1.79719
Gohir.D01G131400	3545	3360.01	411.448	1.26755
Gohir.D07G189550	351	171.892	0	0
Gohir.D12G001800	3262	3077.01	3	0.0100921
Gohir.A02G127500	1916	1731.01	109.724	0.656133
Gohir.D11G033801	3221	3036.01	30	0.102284
Gohir.A01G129500	947	762.013	250.668	3.40508
Gohir.A08G000068	1104	919.013	0	0
Gohir.D01G183840	592	407.252	24.1386	0.613535
Gohir.A05G315000	1489	1304.01	5.02927	0.0399222
Gohir.D11G301400	1747	1562.01	170.731	1.13141
Gohir.D05G378650	1680	1495.01	0	0
Gohir.D11G287000	905	720.013	1296	18.6319
Gohir.A05G056900	850	665.013	0	0
Gohir.A08G251600	1152	967.013	27	0.289017
Gohir.D10G044600	557	372.399	11.8661	0.329831
Gohir.A05G096300	3463	3278.01	41.0536	0.129638
Gohir.A05G014500	2035	1850.01	11.4564	0.0641011
Gohir.A10G035800	2417	2232.01	87.408	0.405365
Gohir.A06G000101	330	152.752	3.13944	0.212744
Gohir.A13G030500	1547	1362.01	753.817	5.72897
Gohir.D08G148900	1872	1687.01	3084.96	18.9288
Gohir.A12G166600	1227	1042.01	30.053	0.298542
Gohir.D08G178566	441	257.436	0	0
Gohir.D05G229500	1841	1656.01	554.35	3.46507
Gohir.A13G235300	588	403.252	2	0.0513387
Gohir.D10G049850	1522	1337.01	0	0
Gohir.A08G202950	1523	1338.01	46.6711	0.36106
Gohir.D02G121100	1563	1378.01	226.945	1.70474
Gohir.D12G019900	2321	2136.01	139	0.673601
Gohir.A06G071700	1797	1612.01	0	0
Gohir.D10G089500	1210	1025.01	0	0
Gohir.A13G089900	2504	2319.01	0	0
Gohir.D13G114300	1993	1808.01	385.884	2.20926
Gohir.A06G164300	1420	1235.01	1588.55	13.3144
Gohir.D08G106700	1524	1339.01	257.041	1.98705
Gohir.A12G004900	1580	1395.01	1.26277	0.00936998
Gohir.D05G358100	1374	1189.01	61.2805	0.533491
Gohir.D13G007400	945	760.013	4.55046	0.0619763
Gohir.D05G384000	3391	3206.01	468.757	1.51347
Gohir.D11G188200	1536	1351.01	5	0.0383091
Gohir.A10G045601	1298	1113.01	1.20331	0.011191
Gohir.D13G077250	183	44.5464	0	0
Gohir.D13G094700	3846	3661.01	1766.66	4.99508
Gohir.D13G010100	3011	2826.01	471.902	1.7285
Gohir.D05G350833	552	367.399	19.3464	0.545071
Gohir.A05G289700	1998	1813.01	51.7325	0.295362
Gohir.A11G046000	156	31.3515	2	0.660332
Gohir.D10G027100	985	800.013	22	0.284654
Gohir.D03G137200	1857	1672.01	17	0.105245
Gohir.D05G253300	1824	1639.01	323.474	2.04291
Gohir.A08G102800	1754	1569.01	5.57378	0.0367718
Gohir.A08G219511	2017	1832.01	1	0.00565019
Gohir.D06G148232	720	535.013	68.5543	1.32636
Gohir.A04G106400	1525	1340.01	0	0
Gohir.A07G074200	2790	2605.01	27.8061	0.11049
Gohir.D10G105766	822	637.013	1	0.0162496
Gohir.A06G080450	5713	5528.01	221.604	0.414955
Gohir.D03G040701	935	750.013	0	0
Gohir.A10G236300	986	801.013	3.23951	0.0418631
Gohir.D03G141700	4689	4504.01	3470.25	7.97541
Gohir.D11G188233	1029	844.013	0	0
Gohir.D12G106700	2365	2180.01	807.258	3.83306
Gohir.D07G022800	1110	925.013	181.924	2.03579
Gohir.D05G088100	870	685.013	9	0.135999
Gohir.D10G180300	2170	1985.01	64.8888	0.338375
Gohir.A05G394000	2334	2149.01	3	0.0144502
Gohir.D12G092300	345	166.496	1	0.0621709
Gohir.A05G090800	2229	2044.01	185.221	0.937987
Gohir.D07G019500	3792	3607.01	1557.03	4.46829
Gohir.D12G211900	1495	1310.01	337.862	2.66966
Gohir.D05G062000	1079	894.013	3	0.0347351
Gohir.A01G144800	2333	2148.01	218.872	1.05474
Gohir.D08G102800	1091	906.013	264	3.01621
Gohir.A11G168200	1605	1420.01	117.05	0.853236
Gohir.D02G214200	2951	2766.01	524.831	1.96407
Gohir.A10G130700	3409	3224.01	361.254	1.15987
Gohir.A08G221668	2226	2041.01	44.1309	0.223815
Gohir.D01G178700	1862	1677.01	256.985	1.58622
Gohir.D06G078100	597	412.226	21.7727	0.546723
Gohir.A10G210800	956	771.013	0	0
Gohir.A13G018901	637	452.102	0	0
Gohir.D08G254533	1884	1699.01	0	0
Gohir.A06G008100	2921	2736.01	0	0
Gohir.D08G030000	852	667.013	53.7402	0.833983
Gohir.D13G022600	1824	1639.01	511.709	3.23171
Gohir.A06G185871	1725	1540.01	107	0.719202
Gohir.A13G085700	1481	1296.01	0	0
Gohir.D10G237400	2763	2578.01	0	0
Gohir.A08G204900	2275	2090.01	15.8461	0.0784812
Gohir.A08G126400	438	254.502	0	0
Gohir.A05G328608	573	388.265	2.94496	0.0785134
Gohir.A10G202900	1437	1252.01	0	0
Gohir.D10G167400	3688	3503.01	972.207	2.87282
Gohir.D04G183300	2227	2042.01	488.156	2.47452
Gohir.A08G009900	4305	4120.01	227.706	0.572093
Gohir.D01G202400	1214	1029.01	0	0
Gohir.D13G188900	2308	2123.01	79.4556	0.387403
Gohir.A10G202600	3648	3463.01	25.2622	0.0755108
Gohir.D12G235100	1076	891.013	528	6.13397
Gohir.A10G092850	326	149.106	0	0
Gohir.D02G144800	1686	1501.01	13.5486	0.0934332
Gohir.D03G033600	2429	2244.01	1556.81	7.18129
Gohir.D12G174600	1084	899.013	0	0
Gohir.A05G395500	2981	2796.01	59.3322	0.219656
Gohir.A08G160000	1219	1034.01	1	0.0100107
Gohir.D06G054525	2495	2310.01	795.295	3.56374
Gohir.D12G098400	927	742.013	2	0.0279004
Gohir.A02G088200	953	768.013	1.0101	0.013614
Gohir.D02G026100	756	571.013	6	0.108767
Gohir.A12G253033	2832	2647.01	17.7517	0.0694184
Gohir.D05G065400	1013	828.013	455.214	5.69076
Gohir.D07G195400	867	682.013	0	0
Gohir.A07G193400	2447	2262.01	25.35	0.116004
Gohir.A09G124500	2807	2622.01	56.4356	0.222797
Gohir.D11G298100	2528	2343.01	15.6444	0.0691155
Gohir.D10G082850	291	119.247	16	1.38887
Gohir.A06G122100	2929	2744.01	94.167	0.355226
Gohir.D08G155400	1034	849.013	107.427	1.30976
Gohir.A10G169000	1179	994.013	34.4417	0.358661
Gohir.D05G359900	1868	1683.01	81.3284	0.500203
Gohir.D10G224400	3313	3128.01	0	0
Gohir.A10G126675	684	499.013	0	0
Gohir.D03G151366	360	180.054	0	0
Gohir.A07G014250	1191	1006.01	0	0
Gohir.D03G074850	687	502.013	14.9356	0.307963
Gohir.A04G082500	2554	2369.01	3.45772	0.0151082
Gohir.D04G060466	1527	1342.01	58.9845	0.454959
Gohir.D10G054850	264	97.7711	5	0.52936
Gohir.D07G049500	1092	907.013	2535.81	28.9397
Gohir.A12G157600	1182	997.013	2	0.0207645
Gohir.D10G121800	2822	2637.01	4254.86	16.7018
Gohir.D06G007500	2363	2178.01	643.104	3.05641
Gohir.D07G182150	770	585.013	0	0
Gohir.A08G193432	477	292.828	0	0
Gohir.D06G129600	1815	1630.01	3	0.0190512
Gohir.D09G092901	2054	1869.01	111	0.614755
Gohir.D05G162300	2465	2280.01	122.664	0.556894
Gohir.D05G319833	156	31.3515	20	6.60332
Gohir.A11G075300	288	116.715	0	0
Gohir.A03G012350	959	774.013	2.07488	0.0277483
Gohir.A08G214100	1458	1273.01	0	0
Gohir.A04G039600	603	418.213	0	0
Gohir.D09G052984	1345	1160.01	1876	16.7402
Gohir.A11G076900	2082	1897.01	105.668	0.576585
Gohir.D05G285900	1106	921.013	56	0.629381
Gohir.A02G078900	7561	7376.01	65.4296	0.0918214
Gohir.D04G158900	954	769.013	253.41	3.411
Gohir.D10G177600	2095	1910.01	147.917	0.801631
Gohir.A06G103400	2524	2339.01	0	0
Gohir.D02G131200	2256	2071.01	75.7668	0.378693
Gohir.A11G224600	1152	967.013	0	0
Gohir.D09G155400	3491	3306.01	112.638	0.352674
Gohir.D07G094566	300	126.852	96	7.83367
Gohir.D11G041600	1936	1751.01	262.728	1.55314
Gohir.D11G154000	1219	1034.01	113.383	1.13504
Gohir.D02G008725	1266	1081.01	0	0
Gohir.D10G138760	1425	1240.01	0	0
Gohir.A07G037566	225	69.7754	0	0
Gohir.A03G088066	375	193.971	0	0
Gohir.D06G130300	1139	954.013	30	0.325506
Gohir.D10G119500	1275	1090.01	0	0
Gohir.D10G121300	3429	3244.01	153.778	0.490684
Gohir.D03G095700	2017	1832.01	103.923	0.587183
Gohir.D06G158700	2091	1906.01	120	0.651699
Gohir.A13G032101	1143	958.013	2.08584	0.0225373
Gohir.D11G322800	620	435.144	2	0.047576
Gohir.A05G196600	1337	1152.01	0	0
Gohir.D11G078000	1478	1293.01	1480.93	11.8556
Gohir.D10G030600	1772	1587.01	0	0
Gohir.A10G013750	966	781.013	0	0
Gohir.D06G124400	620	435.144	5.52643	0.131463
Gohir.A05G308300	2228	2043.01	537.959	2.72565
Gohir.D11G257900	5126	4941.01	1134.68	2.37711
Gohir.A13G111400	1710	1525.01	9.70568	0.0658786
