target_id	length	eff_length	D5_5	D5_5_tpm
Gohir.D10G071500	3602	3414.33	2332.01	6.29919
Gohir.A05G192200	870	682.333	0	0
Gohir.D09G067200	1972	1784.33	2130.52	11.0121
Gohir.A09G191300	1531	1343.33	104.108	0.714762
Gohir.D09G152700	114	15.1758	125.959	76.5485
Gohir.D05G185300	2278	2090.33	325.322	1.43535
Gohir.A05G042000	2107	1919.33	8.59269	0.0412894
Gohir.D08G133750	282	110.029	263.072	22.0509
Gohir.A11G228400	1461	1273.33	0	0
Gohir.D06G041600	1109	921.333	8	0.0800818
Gohir.D10G238600	1312	1124.33	365.03	2.99429
Gohir.D12G010000	858	670.333	4	0.0550338
Gohir.D02G228600	1301	1113.33	13	0.107691
Gohir.D11G287500	4219	4031.33	570.363	1.30486
Gohir.A03G021000	1815	1627.33	4.53772	0.0257171
Gohir.A11G224218	2419	2231.33	53.9866	0.223142
Gohir.D08G030700	3747	3559.33	972.661	2.52031
Gohir.D10G046400	1207	1019.33	855.857	7.74364
Gohir.A09G061400	3243	3055.33	12	0.0362229
Gohir.D10G243500	2375	2187.33	496.853	2.09495
Gohir.A02G012200	1454	1266.33	1.0199	0.00742796
Gohir.A06G176102	249	84.9723	0	0
Gohir.A05G026900	1891	1703.33	12.1954	0.0660326
Gohir.A03G042901	1333	1145.33	1	0.00805246
Gohir.A12G221000	2300	2112.33	5.24722	0.0229101
Gohir.D03G021900	688	500.395	0	0
Gohir.D07G095200	701	513.395	0	0
Gohir.D02G177900	2081	1893.33	184.458	0.898524
Gohir.A06G098218	2673	2485.33	29.2127	0.108405
Gohir.A08G085500	1980	1792.33	94.3955	0.485727
Gohir.D04G106300	2319	2131.33	200.341	0.86692
Gohir.A07G150900	285	112.496	0	0
Gohir.A05G053300	2154	1966.33	53.8656	0.252647
Gohir.D12G175350	495	308.123	5.13287	0.153637
Gohir.A13G112700	1085	897.333	33.2973	0.342229
Gohir.D07G187200	2385	2197.33	77.6203	0.325791
Gohir.A12G055550	369	185.933	48	2.38092
Gohir.D12G055500	937	749.333	431	5.30472
Gohir.A03G138250	3303	3115.33	25.5442	0.0756221
Gohir.A13G123300	891	703.333	4.63808	0.0608187
Gohir.D09G213800	951	763.333	0	0
Gohir.D06G033800	1901	1713.33	18.3882	0.0989824
Gohir.A03G206200	2430	2242.33	217.034	0.892666
Gohir.D02G062033	1024	836.333	42	0.463159
Gohir.A12G037600	5037	4849.33	337.222	0.641349
Gohir.A01G219300	3054	2866.33	25.9274	0.0834242
Gohir.D01G038256	2232	2044.33	324.798	1.46529
Gohir.A05G318900	1666	1478.33	23.3536	0.145694
Gohir.D04G132500	1530	1342.33	37.9317	0.260617
Gohir.D02G130700	1453	1265.33	215	1.56709
Gohir.A12G119400	703	515.395	2.05049	0.0366925
Gohir.A12G153300	704	516.395	0	0
Gohir.D10G161401	2163	1975.33	1136.15	5.30465
Gohir.A06G018101	910	722.333	27	0.344736
Gohir.A05G120500	1949	1761.33	163.8	0.857696
Gohir.D11G040100	777	589.333	8	0.125196
Gohir.A02G083100	609	421.498	0	0
Gohir.A07G050300	213	61.1799	30	4.52244
Gohir.A10G061350	418	232.678	0	0
Gohir.A12G101800	1453	1265.33	39.4235	0.287349
Gohir.A13G004100	1636	1448.33	0	0
Gohir.A09G132600	2278	2090.33	1	0.00441209
Gohir.A05G334500	3798	3610.33	348.741	0.890872
Gohir.D09G071100	3090	2902.33	178.97	0.568714
Gohir.A13G094100	3349	3161.33	24.447	0.0713206
Gohir.D07G059600	1336	1148.33	891.432	7.15946
Gohir.A09G111600	2818	2630.33	200.847	0.70423
Gohir.D10G020400	642	454.409	6	0.121777
Gohir.D11G031100	1769	1581.33	8316.41	48.5035
Gohir.D05G229033	732	544.333	2	0.0338864
Gohir.A06G177100	1435	1247.33	0	0
Gohir.D01G078100	1670	1482.33	481.425	2.99532
Gohir.A10G105700	3417	3229.33	394.037	1.12534
Gohir.D04G021100	863	675.333	0	0
Gohir.D10G253800	7251	7063.33	1140.82	1.48959
Gohir.D07G131500	1181	993.333	253	2.34902
Gohir.A02G115000	2050	1862.33	0	0
Gohir.D02G063300	935	747.333	128.192	1.582
Gohir.A13G179100	1814	1626.33	26.9284	0.152708
Gohir.D09G249200	2098	1910.33	6876.89	33.2004
Gohir.A09G181600	1337	1149.33	11.6393	0.0933985
Gohir.A05G381900	2391	2203.33	20.3289	0.0850929
Gohir.A13G172500	2498	2310.33	95.6294	0.381748
Gohir.D11G183600	1690	1502.33	364.414	2.23712
Gohir.A05G281000	1828	1640.33	6.27115	0.0352594
Gohir.D03G035850	681	493.395	1	0.0186924
Gohir.A09G095400	2238	2050.33	18.509	0.0832568
Gohir.D09G022801	3768	3580.33	0	0
Gohir.D13G028200	1055	867.333	237.949	2.53022
Gohir.A01G186000	1086	898.333	1.23371	0.0126659
Gohir.A07G039000	999	811.333	73.7345	0.83817
Gohir.D10G060900	1328	1140.33	333.117	2.69417
Gohir.A01G125200	1767	1579.33	10.1635	0.0593511
Gohir.D10G153200	2716	2528.33	0	0
Gohir.D11G325601	9099	8911.33	636.701	0.658951
Gohir.D09G087100	3374	3186.33	1386.53	4.01326
Gohir.D11G228700	438	252.02	4.75207	0.173903
Gohir.D11G255200	4930	4742.33	1349.45	2.62437
Gohir.A07G214700	1853	1665.33	99.1033	0.548842
Gohir.A12G007800	1870	1682.33	187.918	1.03019
Gohir.A06G101700	909	721.333	244.798	3.12991
Gohir.D07G092600	769	581.333	0	0
Gohir.D01G191100	2963	2775.33	8268.45	27.477
Gohir.A05G204350	573	385.704	0	0
Gohir.D11G078500	876	688.333	13.5528	0.18159
Gohir.A05G371200	2025	1837.33	0	0
Gohir.A09G029600	2565	2377.33	12.1892	0.0472873
Gohir.D05G173050	357	175.006	0	0
Gohir.D06G092200	1374	1186.33	16.294	0.126672
Gohir.D10G050101	592	404.646	151	3.44161
Gohir.A10G110400	1022	834.333	1.03914	0.0114867
Gohir.A09G188900	1952	1764.33	1.02622	0.00536441
Gohir.D13G186600	3189	3001.33	468.784	1.44052
Gohir.D13G166500	2434	2246.33	741.678	3.0451
Gohir.A11G166800	1701	1513.33	2.01764	0.0122962
Gohir.D12G252100	1420	1232.33	354.732	2.6548
Gohir.A11G185600	648	460.409	0	0
Gohir.D05G247100	2312	2124.33	516.035	2.24036
Gohir.A05G207200	2415	2227.33	0	0
Gohir.A10G235999	549	361.77	0	0
Gohir.A07G106200	1676	1488.33	0	0
Gohir.A02G165500	2213	2025.33	5.45663	0.0248478
Gohir.A11G115600	1339	1151.33	0	0
Gohir.A09G219100	3094	2906.33	248.707	0.78923
Gohir.D05G154250	216	63.0581	0	0
Gohir.D08G157500	1215	1027.33	363	3.25879
Gohir.A01G191900	1221	1033.33	76.8262	0.685693
Gohir.A03G051500	1039	851.333	1.0359	0.0112222
Gohir.D02G164800	1564	1376.33	235.704	1.57944
Gohir.A08G059800	1273	1085.33	0	0
Gohir.A07G163700	1920	1732.33	64.085	0.341181
Gohir.D05G250400	1317	1129.33	1	0.00816654
Gohir.D06G090500	1084	896.333	100.817	1.03735
Gohir.D11G253700	1017	829.333	0	0
Gohir.A08G101500	2577	2389.33	64.9693	0.250779
Gohir.D10G050200	2075	1887.33	1560.97	7.62793
Gohir.A08G085100	1113	925.333	0	0
Gohir.A10G145401	988	800.333	29.1669	0.336108
Gohir.D12G047733	3208	3020.33	336.557	1.02769
Gohir.D05G220400	1294	1106.33	280.594	2.33912
Gohir.D07G229900	2913	2725.33	71	0.24027
Gohir.A05G145700	1387	1199.33	1.48847	0.0114462
Gohir.D07G129066	1640	1452.33	0	0
Gohir.A10G043800	1790	1602.33	681.038	3.91993
Gohir.A05G274300	1911	1723.33	0	0
Gohir.D07G019400	933	745.333	759.698	9.40051
Gohir.D13G027048	366	183.179	2	0.100697
Gohir.A11G030161	270	100.368	0	0
Gohir.A11G022900	492	305.15	0	0
Gohir.A05G082600	782	594.333	1.01203	0.0157045
Gohir.D12G083100	1298	1110.33	106.738	0.886599
Gohir.A01G195900	585	397.646	0	0
Gohir.D11G060100	2607	2419.33	290.936	1.10908
Gohir.D13G128000	795	607.333	124	1.88302
Gohir.D02G057566	153	29.0464	148.707	47.2173
Gohir.A05G029300	1132	944.333	1.02393	0.0100002
Gohir.A01G049300	871	683.333	0	0
Gohir.D02G176350	825	637.333	1	0.0144709
Gohir.A05G159800	1002	814.333	207.871	2.35425
Gohir.A07G086801	270	100.368	0	0
Gohir.A08G233800	2856	2668.33	720.731	2.49111
Gohir.D04G143800	1875	1687.33	894	4.88649
Gohir.D08G025600	644	456.409	0	0
Gohir.A01G166400	2079	1891.33	187.915	0.916334
Gohir.A05G068900	2190	2002.33	12.6493	0.0582627
Gohir.D05G078401	579	391.658	0	0
Gohir.A09G110960	600	412.598	100.224	2.24029
Gohir.D09G180550	324	145.335	59.7634	3.79248
Gohir.D12G190000	1584	1396.33	113.549	0.749989
Gohir.A08G115150	1955	1767.33	5.07544	0.026486
Gohir.A13G176900	1546	1358.33	0	0
Gohir.A08G095500	1653	1465.33	3.42242	0.0215406
Gohir.A08G198400	3534	3346.33	29.0784	0.0801423
Gohir.D06G068000	6167	5979.33	1022.07	1.57648
Gohir.D12G237500	1858	1670.33	753.644	4.16125
Gohir.A07G002800	4174	3986.33	26.3123	0.060876
Gohir.D02G135666	330	150.548	0	0
Gohir.A11G142300	1323	1135.33	20.6208	0.167511
Gohir.A05G025200	1151	963.333	0	0
Gohir.A10G033700	2198	2010.33	3	0.013763
Gohir.A05G273000	2230	2042.33	25.9092	0.117
Gohir.A11G191200	2649	2461.33	64.4572	0.241525
Gohir.A05G389800	2155	1967.33	0	0
Gohir.A01G065900	872	684.333	0	0
Gohir.D13G165100	1764	1576.33	86.2514	0.504636
Gohir.D09G224900	767	579.333	6	0.0955176
Gohir.D12G105100	1304	1116.33	10	0.0826165
Gohir.A05G258800	1651	1463.33	21.7876	0.137318
Gohir.A09G025800	1965	1777.33	3	0.0155673
Gohir.A03G092501	1339	1151.33	0	0
Gohir.A05G339700	1998	1810.33	5.06629	0.0258102
Gohir.D11G315300	2818	2630.33	2407.68	8.44205
Gohir.A09G037800	2343	2155.33	0	0
Gohir.D04G057800	1594	1406.33	2599.61	17.0483
Gohir.A10G011300	991	803.333	1012.22	11.6209
Gohir.D11G287799	723	535.349	0	0
Gohir.A10G005000	3950	3762.33	10.2431	0.0251094
Gohir.D08G060200	1215	1027.33	23152.4	207.848
Gohir.D04G174928	363	180.399	1	0.0511242
Gohir.A08G147100	1806	1618.33	11.6112	0.0661711
Gohir.D06G183700	1271	1083.33	217	1.84739
Gohir.A13G038400	2723	2535.33	110.054	0.400343
Gohir.D12G196500	1049	861.333	297	3.18014
Gohir.D05G292150	1777	1589.33	8	0.0464232
Gohir.D01G132600	3595	3407.33	531.986	1.43994
Gohir.D06G030300	1357	1169.33	218.682	1.72479
Gohir.D11G127100	1707	1519.33	337.492	2.04866
Gohir.D11G268300	1711	1523.33	1165.89	7.05865
Gohir.D08G047000	973	785.333	5.30397e-07	6.22885e-09
Gohir.D10G026400	1370	1182.33	1242.92	9.69538
Gohir.A02G023602	776	588.333	0	0
Gohir.A08G137000	1602	1414.33	5.84307	0.0381022
Gohir.A11G028000	417	231.706	0	0
Gohir.D13G010900	1445	1257.33	255.486	1.87403
Gohir.A03G217550	2160	1972.33	0	0
Gohir.D10G143900	1836	1648.33	103.215	0.577511
Gohir.D10G168100	2118	1930.33	821.62	3.92553
Gohir.D11G095300	1511	1323.33	23	0.160295
Gohir.A08G223480	723	535.349	0	0
Gohir.D04G089675	228	70.8047	0	0
Gohir.D02G005800	1802	1614.33	43	0.245661
Gohir.A13G127700	1311	1123.33	30.0187	0.246458
Gohir.D03G055150	218	64.2003	9	1.2929
Gohir.A08G174400	1392	1204.33	210	1.60817
Gohir.D12G246500	2938	2750.33	59	0.197846
Gohir.D07G097900	4054	3866.33	2078.85	4.95889
Gohir.D13G237280	999	811.333	0	0
Gohir.D09G052972	1675	1487.33	990.548	6.14225
Gohir.A01G183500	1038	850.333	0	0
Gohir.A01G090500	1962	1774.33	9.50423	0.0494017
Gohir.D07G138400	6629	6441.33	2234.6	3.19951
Gohir.D07G217600	1125	937.333	64.651	0.636124
Gohir.D08G059650	285	112.496	3	0.245948
Gohir.A09G207600	1176	988.333	56.2737	0.525124
Gohir.D09G022075	377	193.435	0	0
Gohir.A12G178400	1758	1570.33	6.4448	0.037851
Gohir.A06G148300	1723	1535.33	2272.96	13.6537
Gohir.D08G206400	1158	970.333	485.061	4.61037
Gohir.D05G345951	2394	2206.33	111.753	0.46714
Gohir.D02G178500	1208	1020.33	499.836	4.518
Gohir.D06G069200	873	685.333	483.902	6.51203
Gohir.D12G128800	3115	2927.33	811.775	2.55755
Gohir.A10G189000	3970	3782.33	0	0
Gohir.A05G269000	1922	1734.33	319.771	1.70046
Gohir.A12G267100	3200	3012.33	7.81976	0.0239415
Gohir.D05G114900	3445	3257.33	336	0.951343
Gohir.D08G227400	2637	2449.33	825.023	3.10655
Gohir.A12G048700	942	754.333	0	0
Gohir.D09G118350	390	205.793	0	0
Gohir.D13G024900	1395	1207.33	537.46	4.10563
Gohir.A05G333400	676	488.395	1	0.0188838
Gohir.D09G032700	1323	1135.33	15	0.121851
Gohir.D10G081300	3493	3305.33	981.385	2.73832
Gohir.D10G191600	1686	1498.33	9.09774	0.0559997
Gohir.A09G124400	1071	883.333	336.476	3.5131
Gohir.A06G087500	1304	1116.33	22.3252	0.184443
Gohir.D08G247700	5919	5731.33	1805.31	2.90506
Gohir.A13G193200	1950	1762.33	0	0
Gohir.D07G022750	198	52.1355	16	2.83039
Gohir.D01G066650	225	68.7477	0	0
Gohir.A10G115200	1982	1794.33	6	0.0308396
Gohir.A08G042700	1411	1223.33	5.20731	0.0392581
Gohir.D12G018300	1572	1384.33	480.918	3.20399
Gohir.A02G096000	2484	2296.33	71.7247	0.288067
Gohir.A08G103000	105	13.0479	3	2.12051
Gohir.D06G191700	1430	1242.33	745	5.53068
Gohir.A04G068400	1726	1538.33	2.01998	0.0121104
Gohir.A02G031301	687	499.395	1995.46	36.8518
Gohir.A10G105901	927	739.333	0	0
Gohir.A13G176100	908	720.333	1.00342	0.0128473
Gohir.D05G270100	2018	1830.33	383	1.92987
Gohir.D02G192600	2320	2132.33	3	0.0129756
Gohir.D11G025800	1952	1764.33	481.597	2.51746
Gohir.D06G168900	2916	2728.33	192.655	0.651243
Gohir.D02G182400	1536	1348.33	350.634	2.39837
Gohir.D04G116325	210	59.3152	0	0
Gohir.A01G122900	3134	2946.33	13.6739	0.0428028
Gohir.D08G253700	3395	3207.33	371.163	1.06729
Gohir.A13G001400	2254	2066.33	0	0
Gohir.A08G033600	1172	984.333	3	0.0281086
Gohir.D11G216500	660	472.395	146.879	2.86756
Gohir.A05G162100	1746	1558.33	2.0332	0.0120332
Gohir.D09G121500	2824	2636.33	1870.7	6.54431
Gohir.D09G010800	2401	2213.33	223.963	0.933234
Gohir.D11G156320	1194	1006.33	3	0.0274941
Gohir.D09G204800	1380	1192.33	0	0
Gohir.D05G112700	324	145.335	0	0
Gohir.A07G106800	1619	1431.33	244.127	1.57303
Gohir.A12G236300	1018	830.333	0	0
Gohir.D09G007900	2184	1996.33	698.085	3.22504
Gohir.D12G194000	625	437.422	51	1.0753
Gohir.A09G214100	3622	3434.33	27.2133	0.07308
Gohir.A13G017900	1574	1386.33	12.5545	0.0835206
Gohir.A07G048100	840	652.333	0	0
Gohir.A09G163600	978	790.333	0	0
Gohir.D11G144100	2558	2370.33	211.688	0.82366
Gohir.A06G202600	1407	1219.33	17.5358	0.132637
Gohir.A07G107800	1287	1099.33	12.9954	0.109023
Gohir.D10G091500	1171	983.333	107.247	1.00587
Gohir.D05G386500	1254	1066.33	369	3.19149
Gohir.D05G013100	970	782.333	178.662	2.1062
Gohir.D04G144050	282	110.029	1	0.0838207
Gohir.A01G127800	1517	1329.33	1.52014	0.0105466
Gohir.A07G141600	1362	1174.33	195.588	1.53607
Gohir.D05G249400	1974	1786.33	0	0
Gohir.A09G058300	1106	918.333	58.8354	0.59088
Gohir.A09G092300	1809	1621.33	25.0391	0.142431
Gohir.D12G195700	552	364.726	0	0
Gohir.A04G043546	300	124.915	0	0
Gohir.D07G049300	1411	1223.33	330.519	2.4918
Gohir.D13G101000	2223	2035.33	458.365	2.077
Gohir.A03G060950	936	748.333	0	0
Gohir.D01G203600	1064	876.333	6	0.0631455
Gohir.A13G225700	1053	865.333	0	0
Gohir.D04G079150	1248	1060.33	30.7111	0.267125
Gohir.A08G107900	982	794.333	1.00713	0.0116934
Gohir.A09G031800	2606	2418.33	62.9315	0.24
Gohir.D11G206200	2130	1942.33	224.277	1.06493
Gohir.D03G091300	552	364.726	0	0
Gohir.D02G111100	4287	4099.33	1509.96	3.39712
Gohir.D10G020900	1890	1702.33	199.627	1.08152
Gohir.A05G138100	1595	1407.33	49.6825	0.325587
Gohir.D11G058700	5325	5137.33	1421.45	2.55184
Gohir.D07G167000	1057	869.333	62	0.657758
Gohir.A06G172300	2883	2695.33	116.192	0.397581
Gohir.A06G099400	3613	3425.33	38.1384	0.102688
Gohir.D03G120700	1364	1176.33	754.973	5.91918
Gohir.A08G096700	993	805.333	1	0.0114521
Gohir.D11G009000	936	748.333	1158.72	14.2806
Gohir.A09G013266	5067	4879.33	73.4298	0.138794
Gohir.A11G311700	1190	1002.33	0	0
Gohir.D02G138100	3837	3649.33	2136.93	5.40054
Gohir.D03G067383	351	169.483	8.69713	0.473271
Gohir.A08G069800	1186	998.333	41.7454	0.38565
Gohir.A11G155466	523	335.904	0	0
Gohir.A12G234700	735	547.333	0	0
Gohir.A12G225400	2443	2255.33	33.4816	0.136916
Gohir.A13G009650	731	543.333	0	0
Gohir.D04G116600	2500	2312.33	725.464	2.89352
Gohir.A08G208080	2292	2104.33	27	0.118334
Gohir.D12G061900	1192	1004.33	173.807	1.59606
Gohir.A10G009400	306	129.886	0	0
Gohir.D09G235600	1684	1496.33	6	0.0369814
Gohir.D13G210500	1262	1074.33	31	0.266123
Gohir.D04G184166	1305	1117.33	4	0.033017
Gohir.D12G265050	336	155.925	0	0
Gohir.A11G132200	471	284.36	0	0
Gohir.D06G169050	1269	1081.33	0	0
Gohir.A01G222500	1648	1460.33	11.0518	0.069798
Gohir.A11G304300	741	553.333	49.8539	0.830946
Gohir.A05G319600	1621	1433.33	186.076	1.1973
Gohir.D05G012300	1353	1165.33	1621.3	12.8314
Gohir.A13G014600	5890	5702.33	81.0208	0.13104
Gohir.D08G188300	1707	1519.33	45.4311	0.275778
Gohir.D05G197300	1633	1445.33	27	0.172288
Gohir.D09G173700	1185	997.333	2	0.0184948
Gohir.A07G140400	1162	974.333	0	0
Gohir.A11G092300	1618	1430.33	1.04558	0.00674188
Gohir.D07G070900	1085	897.333	24	0.246671
Gohir.A03G189900	4905	4717.33	9.13518	0.01786
Gohir.A08G086500	1443	1255.33	57.4174	0.421837
Gohir.D11G028500	1117	929.333	280.674	2.78543
Gohir.A08G055700	1421	1233.33	13.4665	0.100701
Gohir.D13G022400	3733	3545.33	720.558	1.87444
Gohir.D05G253200	4916	4728.33	918.407	1.79138
Gohir.D07G127200	1046	858.333	179.94	1.93345
Gohir.D09G234200	975	787.333	1079.73	12.6479
Gohir.A12G123100	1009	821.333	54.2804	0.609515
Gohir.A02G160800	1299	1111.33	0	0
Gohir.A11G152400	1729	1541.33	51.7376	0.309578
Gohir.D07G191200	2379	2191.33	1564.39	6.58409
Gohir.D09G007500	2274	2086.33	463.721	2.04991
Gohir.D01G046400	855	667.333	9	0.124383
Gohir.D09G035600	2604	2416.33	147	0.561075
Gohir.D06G175300	1922	1734.33	117	0.622177
Gohir.A11G125000	1781	1593.33	1.03329	0.00598105
Gohir.D05G028700	1748	1560.33	419.997	2.4825
Gohir.D06G167200	1733	1545.33	1	0.00596813
Gohir.D07G130700	2147	1959.33	1099	5.17309
Gohir.D11G251000	1126	938.333	0	0
Gohir.D06G056801	1021	833.333	258.883	2.86513
Gohir.A05G180000	1948	1760.33	155.784	0.816183
Gohir.A11G060800	1676	1488.33	29.9407	0.185533
Gohir.A01G179900	1802	1614.33	4.00011	0.0228528
Gohir.A06G194600	1566	1378.33	21.3381	0.142778
Gohir.D07G126100	596	408.61	0	0
Gohir.A06G201601	255	89.2703	0	0
Gohir.D11G215400	2295	2107.33	217.274	0.950901
Gohir.D08G019950	321	142.653	2	0.129303
Gohir.A13G136900	1263	1075.33	2	0.0171533
Gohir.A03G085001	1195	1007.33	0	0
Gohir.D01G146800	2444	2256.33	2319.15	9.47952
Gohir.A09G237800	836	648.333	0	0
Gohir.A03G038401	1193	1005.33	25.051	0.229814
Gohir.D04G063366	165	34.4883	0	0
Gohir.A12G135850	747	559.333	0	0
Gohir.D08G067801	207	57.4827	0	0
Gohir.D02G006100	1299	1111.33	56.4115	0.468148
Gohir.D12G048000	2000	1812.33	204.012	1.03819
Gohir.A01G153600	1081	893.333	5	0.0516199
Gohir.D02G002700	1100	912.333	2659.04	26.8801
Gohir.D12G119300	1272	1084.33	488.251	4.1528
Gohir.A06G089500	1293	1105.33	11.5192	0.0961147
Gohir.D08G112200	3408	3220.33	290.126	0.830895
Gohir.D08G229400	1412	1224.33	102.289	0.770529
Gohir.A09G178800	751	563.333	0	0
Gohir.D13G000540	288	114.878	0	0
Gohir.A05G278600	1381	1193.33	2.29661	0.0177495
Gohir.D07G210700	3505	3317.33	730.979	2.03225
Gohir.A09G084650	483	296.204	0	0
Gohir.D10G187900	1166	978.333	0	0
Gohir.A11G323800	1089	901.333	1	0.0102323
Gohir.D05G178800	2060	1872.33	58.9187	0.290222
Gohir.D01G049100	1593	1405.33	0	0
Gohir.A02G161500	465	278.452	0	0
Gohir.A03G026600	2852	2664.33	1	0.00346156
Gohir.A06G122004	2350	2162.33	67.3236	0.287148
Gohir.A08G149300	1132	944.333	1.06648	0.0104157
Gohir.A12G008500	1178	990.333	0	0
Gohir.D08G012750	2129	1941.33	0	0
Gohir.A11G059700	1981	1793.33	221.47	1.13898
Gohir.D08G063200	1352	1164.33	17.9291	0.142017
Gohir.D05G314750	744	556.333	1.06652	0.0176806
Gohir.A11G198200	1098	910.333	0	0
Gohir.D06G136200	318	140.031	12	0.790346
Gohir.D08G007350	2007	1819.33	324.722	1.64611
Gohir.A06G132100	1937	1749.33	19.1717	0.101076
Gohir.D11G324125	430	244.272	0	0
Gohir.D12G086000	2404	2216.33	3242.19	13.4916
Gohir.D13G236450	678	490.395	2	0.0376135
Gohir.D10G080400	628	440.409	0	0
Gohir.D05G115200	2480	2292.33	7579.35	30.494
Gohir.A13G160400	1646	1458.33	0	0
Gohir.A03G215500	1036	848.333	0	0
Gohir.A05G064000	237	76.7338	0	0
Gohir.A11G034501	1219	1031.33	0	0
Gohir.A04G101200	1367	1179.33	1.15656	0.00904469
Gohir.D09G110600	2468	2280.33	1388.42	5.61543
Gohir.A09G044500	1047	859.333	1.04613	0.0112275
Gohir.A12G277301	222	66.7114	170.605	23.5859
Gohir.A07G172200	312	134.991	0	0
Gohir.D10G058200	1756	1568.33	2	0.0117612
Gohir.D10G215200	2087	1899.33	19.02	0.0923569
Gohir.D01G067500	546	358.791	26.4524	0.67996
Gohir.D02G201400	3060	2872.33	1302.44	4.18201
Gohir.D08G067450	195	50.5578	30	5.47259
Gohir.A07G110100	911	723.333	0	0
Gohir.D13G058500	337	156.796	0	0
Gohir.D02G069300	1829	1641.33	73.3191	0.411984
Gohir.A11G242400	678	490.395	0	0
Gohir.A07G212250	519	331.934	0	0
Gohir.A10G149850	147	26.445	13.125	4.57737
Gohir.A04G126200	1124	936.333	2	0.0196997
Gohir.D13G091800	2850	2662.33	821.971	2.84744
Gohir.D08G098500	1198	1010.33	10	0.0912842
Gohir.A02G067500	704	516.395	0	0
Gohir.D11G065000	3095	2907.33	208.091	0.660112
Gohir.D07G019700	1327	1139.33	501.365	4.05848
Gohir.D08G099600	3374	3186.33	3563.54	10.3146
Gohir.A13G222650	750	562.333	21	0.344418
Gohir.D02G170133	267	98.0866	0	0
Gohir.A03G216200	875	687.333	52.6278	0.706168
Gohir.D01G140900	609	421.498	37.8283	0.827715
Gohir.A01G095100	2232	2044.33	39	0.175943
Gohir.A06G067700	1597	1409.33	10.0817	0.0659751
Gohir.A12G123300	2635	2447.33	27.054	0.101953
Gohir.A03G030950	510	322.983	0	0
Gohir.D13G192400	1133	945.333	990	9.65852
Gohir.A03G193900	1353	1165.33	47.757	0.377961
Gohir.D09G219700	588	400.646	0	0
Gohir.D01G023484	2088	1900.33	162.39	0.788117
Gohir.A09G200300	1037	849.333	31.8396	0.345741
Gohir.A06G178100	1593	1405.33	2.187	0.0143526
Gohir.A13G073600	945	757.333	51.1255	0.622602
Gohir.D04G011700	1091	903.333	1771	18.0814
Gohir.A09G072450	453	266.71	4	0.138318
Gohir.D01G037700	1174	986.333	115.21	1.07727
Gohir.D09G240650	630	442.409	1	0.0208466
Gohir.A05G351000	2011	1823.33	3	0.0151745
Gohir.D01G099000	1092	904.333	204	2.08047
Gohir.D13G023700	767	579.333	41.7219	0.664196
Gohir.A12G186351	1145	957.333	2.28324	0.0219962
Gohir.D04G033500	1716	1528.33	1587.25	9.57829
Gohir.D11G229460	454	267.663	20.7531	0.715083
Gohir.A01G008300	1592	1404.33	523	3.43472
Gohir.A03G136100	1053	865.333	0	0
Gohir.D04G025400	1014	826.333	20	0.223221
Gohir.A05G004200	2840	2652.33	141.351	0.491509
Gohir.D11G102450	327	147.99	50.6922	3.15914
Gohir.A07G015100	828	640.333	2.07986	0.0299563
Gohir.D07G075500	2442	2254.33	1202.94	4.92138
Gohir.D11G120500	2110	1922.33	105.63	0.506781
Gohir.D01G175400	741	553.333	8	0.133341
Gohir.D11G093300	2651	2463.33	1775.59	6.64782
Gohir.A12G148801	1244	1056.33	372.758	3.25451
Gohir.A11G178400	593	405.646	0	0
Gohir.A02G115800	1263	1075.33	11.065	0.0949008
Gohir.D10G055200	1887	1699.33	26	0.141109
Gohir.D09G020500	1407	1219.33	26.6439	0.201528
Gohir.A09G157300	2047	1859.33	10.1554	0.0503733
Gohir.A02G160733	1374	1186.33	0	0
Gohir.D03G058500	2061	1873.33	507.663	2.49932
Gohir.D01G080800	2712	2524.33	530.691	1.9389
Gohir.D08G260000	1959	1771.33	784.659	4.08546
Gohir.A11G048600	863	675.333	91.7201	1.25259
Gohir.A10G055300	3569	3381.33	0	0
Gohir.A05G208100	748	560.333	0	0
Gohir.A05G247500	1080	892.333	127.701	1.31986
Gohir.D03G106600	2000	1812.33	502.246	2.55587
Gohir.A08G171550	324	145.335	0	0
Gohir.A13G056200	2320	2132.33	1	0.00432519
Gohir.A10G219000	1101	913.333	0	0
Gohir.D06G018900	1243	1055.33	186.919	1.63352
Gohir.A12G105200	2618	2430.33	59.3674	0.22529
Gohir.D04G049800	276	105.208	0	0
Gohir.D03G089900	1771	1583.33	530.853	3.09216
Gohir.A11G286200	231	72.8172	0	0
Gohir.D11G258500	308	131.519	43.3616	3.04072
Gohir.D13G037900	1407	1219.33	119.949	0.907268
Gohir.D08G256400	2181	1993.33	216.227	1.00044
Gohir.D05G352050	282	110.029	0	0
Gohir.A04G129100	1037	849.333	13	0.141165
Gohir.A11G151600	1524	1336.33	40.9641	0.282715
Gohir.D12G035300	2283	2095.33	35.9414	0.158198
Gohir.D09G245500	2006	1818.33	514.602	2.61011
Gohir.A08G140601	903	715.333	0	0
Gohir.D02G222200	656	468.395	62.9048	1.2386
Gohir.A05G208033	1049	861.333	118.617	1.2701
Gohir.D10G076400	1221	1033.33	0	0
Gohir.A11G290000	2727	2539.33	3.58163	0.0130083
Gohir.D07G024300	1352	1164.33	86.7302	0.686995
