target_id	length	eff_length	AD2_1	AD2_1_tpm
Gohir.A13G147700	988	802.606	79.9844	0.808443
Gohir.D09G022200	1272	1086.61	38.7402	0.289225
Gohir.A12G088600	1995	1809.61	43	0.192766
Gohir.A03G181900	2321	2135.61	277.131	1.05271
Gohir.A09G128900	1168	982.606	230.881	1.90614
Gohir.A11G149900	4275	4089.61	705.888	1.40024
Gohir.D09G079200	2673	2487.61	1.001	0.00326437
Gohir.A05G359500	2122	1936.61	48.043	0.20125
Gohir.D02G034001	495	310.463	0	0
Gohir.D06G118500	2939	2753.61	0	0
Gohir.D12G002100	3668	3482.61	369.594	0.860928
Gohir.A08G082500	2520	2334.61	137.419	0.477506
Gohir.A06G119800	1260	1074.61	0	0
Gohir.D04G082400	2083	1897.61	88.38	0.377828
Gohir.A11G012200	2137	1951.61	52.3763	0.217715
Gohir.D03G044100	1958	1772.61	44.2638	0.202573
Gohir.A01G002500	1605	1419.61	433.706	2.47842
Gohir.D04G081600	3203	3017.61	73	0.196249
Gohir.A03G066500	2258	2072.61	1280.9	5.01353
Gohir.A11G022000	902	716.663	0	0
Gohir.D09G052906	516	331.303	0	0
Gohir.D06G019090	691	505.857	0	0
Gohir.A06G115200	2091	1905.61	441.003	1.87739
Gohir.D03G103800	3713	3527.61	248.58	0.571654
Gohir.D05G165500	1751	1565.61	0	0
Gohir.D09G118000	1566	1380.61	16.6847	0.098038
Gohir.A11G215600	951	765.626	1	0.0105957
Gohir.A09G194166	1637	1451.61	4	0.0223541
Gohir.A10G232651	2508	2322.61	0	0
Gohir.D13G028900	1421	1235.61	375.519	2.46546
Gohir.A03G039200	757	571.792	0	0
Gohir.A05G342066	813	627.731	1	0.0129233
Gohir.D10G134433	102	12.3087	0	0
Gohir.D07G134700	1412	1226.61	5	0.0330683
Gohir.D13G150300	453	268.95	64	1.93043
Gohir.A12G260800	414	230.869	0	0
Gohir.D04G175136	285	114.146	0	0
Gohir.A03G095650	725	539.806	85	1.2774
Gohir.A11G202600	360	179.514	44.0217	1.98936
Gohir.A02G105100	4665	4479.61	360.876	0.653529
Gohir.D03G002900	2128	1942.61	324.762	1.35621
Gohir.A02G076100	891	705.663	12	0.137953
Gohir.D08G025733	1068	882.606	0	0
Gohir.D04G045600	1625	1439.61	0	0
Gohir.A01G052900	2894	2708.61	634.65	1.90079
Gohir.A11G282800	727	541.806	5	0.0748639
Gohir.D10G082000	2722	2536.61	53.6554	0.171596
Gohir.A12G256100	2981	2795.61	251.79	0.730651
Gohir.D05G150200	810	624.731	3	0.038956
Gohir.A11G240600	2219	2033.61	161.84	0.645603
Gohir.A02G112715	3075	2889.61	175.546	0.492831
Gohir.A05G181550	464	279.765	0	0
Gohir.D07G021200	831	645.731	11	0.138193
Gohir.A04G034500	1968	1782.61	16.1008	0.0732721
Gohir.A08G031600	3183	2997.61	27.5493	0.0745559
Gohir.D11G006900	723	537.806	297.114	4.48172
Gohir.A05G354800	312	136.445	37	2.19984
Gohir.D12G156150	714	528.806	42	0.644317
Gohir.A13G180550	276	106.938	0	0
Gohir.D01G078300	1274	1088.61	254.11	1.89364
Gohir.A04G077000	1174	988.606	404.104	3.31602
Gohir.D09G092500	3003	2817.61	1112.74	3.20376
Gohir.A05G288600	4678	4492.61	1	0.00180571
Gohir.A10G109116	1713	1527.61	0	0
Gohir.D07G192200	756	570.792	0	0
Gohir.D13G133500	1430	1244.61	43	0.280274
Gohir.D02G039200	1443	1257.61	39	0.251574
Gohir.A13G128400	2355	2169.61	288.178	1.07752
Gohir.D12G192650	1060	874.606	0	0
Gohir.D11G102900	773	587.778	0	0
Gohir.A07G155726	3042	2856.61	44.9016	0.127514
Gohir.A03G205500	854	668.731	155.238	1.88318
Gohir.D05G327700	3994	3808.61	23	0.0489901
Gohir.A11G073800	1615	1429.61	10	0.0567453
Gohir.D08G207800	3359	3173.61	163.886	0.418925
Gohir.D02G153200	5210	5024.61	119.566	0.193042
Gohir.D02G003500	1733	1547.61	538.616	2.82335
Gohir.A09G224400	3367	3181.61	146.248	0.372897
Gohir.D10G166000	792	606.778	0	0
Gohir.A01G111900	3844	3658.61	259.62	0.575663
Gohir.A04G049775	351	171.234	0	0
Gohir.D10G002000	1969	1783.61	229.274	1.0428
Gohir.A06G158500	2408	2222.61	8	0.0291994
Gohir.D05G283950	708	522.806	0	0
Gohir.A10G087866	825	639.731	0	0
Gohir.A04G043522	351	171.234	0	0
Gohir.D11G042400	3603	3417.61	1567.67	3.72118
Gohir.A08G088162	3081	2895.61	0	0
Gohir.D04G060100	729	543.806	0	0
Gohir.A07G219200	934	748.645	9	0.0975244
Gohir.D07G120566	1284	1098.61	21.4582	0.158452
Gohir.D11G212300	1248	1062.61	0	0
Gohir.A09G049250	744	558.792	0	0
Gohir.A05G088000	4244	4058.61	592.332	1.18395
Gohir.A03G200800	240	80.238	0	0
Gohir.D02G001700	3017	2831.61	83.5124	0.239257
Gohir.D08G047525	609	423.975	0	0
Gohir.A08G088300	3676	3490.61	194.459	0.451932
Gohir.A13G082400	1044	858.606	12.9455	0.122312
Gohir.A12G266800	684	498.857	23.8919	0.388527
Gohir.D06G043600	2172	1986.61	117.851	0.481247
Gohir.A13G196700	2096	1910.61	549.944	2.33504
Gohir.D13G086000	2952	2766.61	670.55	1.96621
Gohir.D12G006600	4027	3841.61	147.91	0.312343
Gohir.A05G124800	1987	1801.61	120.264	0.541531
Gohir.D05G046600	1480	1294.61	4.32466	0.0270995
Gohir.D09G181600	1052	866.606	6	0.0561663
Gohir.A04G030900	792	606.778	64	0.855651
Gohir.D10G208000	5098	4912.61	551.144	0.910122
Gohir.D09G115414	315	138.997	165	9.62994
Gohir.A01G217900	1577	1391.61	212.503	1.23878
Gohir.D05G175900	1523	1337.61	180.775	1.09637
Gohir.A11G104200	1596	1410.61	59.6439	0.34301
Gohir.A02G094600	894	708.663	370.426	4.24042
Gohir.A05G331300	2527	2341.61	42.1845	0.146146
Gohir.A08G001200	312	136.445	14	0.83237
Gohir.D09G193900	1739	1553.61	21.4151	0.111822
Gohir.A10G018700	486	301.54	0	0
Gohir.D07G191700	1425	1239.61	76.2288	0.498863
Gohir.A09G068100	1576	1390.61	222.873	1.30017
Gohir.D05G079400	908	722.645	5	0.0561296
Gohir.D09G060200	1227	1041.61	0	0
Gohir.A10G151100	1447	1261.61	8.87573	0.0570725
Gohir.D13G039800	2217	2031.61	82.1871	0.328179
Gohir.D02G228200	1330	1144.61	1.12583	0.00797925
Gohir.A06G162900	2639	2453.61	411.97	1.36209
Gohir.A01G174500	1827	1641.61	37.2919	0.184286
Gohir.D10G178300	946	760.626	6.5133	0.0694667
Gohir.D13G028000	1595	1409.61	509.371	2.93146
Gohir.A03G132100	3408	3222.61	0	0
Gohir.D13G064750	213	62.3771	0	0
Gohir.D02G220600	1325	1139.61	249.708	1.77756
Gohir.D03G158400	995	809.606	38.2038	0.382806
Gohir.D13G202100	2101	1915.61	67.1422	0.284338
Gohir.A08G085800	1598	1412.61	6	0.0344569
Gohir.D01G143500	1851	1665.61	506.137	2.46514
Gohir.A11G179500	2514	2328.61	68.2025	0.237602
Gohir.D02G224666	420	236.752	15.4579	0.529669
Gohir.A08G200500	1431	1245.61	208.595	1.35853
Gohir.D05G345000	2304	2118.61	545.956	2.09052
Gohir.D05G362100	2814	2628.61	32	0.0987577
Gohir.A08G219700	1995	1809.61	2	0.00896587
Gohir.D07G208500	4874	4688.61	802.124	1.38786
Gohir.D02G191100	1887	1701.61	313.98	1.49689
Gohir.D10G167300	1217	1031.61	0	0
Gohir.A12G177400	1566	1380.61	382.573	2.24797
Gohir.D03G050466	333	154.851	19.5367	1.02349
Gohir.D04G029936	1606	1420.61	101.526	0.579763
Gohir.A02G162600	1390	1204.61	400.328	2.69598
Gohir.D05G048832	1105	919.606	8.67643	0.0765395
Gohir.A01G052100	2314	2128.61	61.3736	0.233901
Gohir.A11G037800	1134	948.606	1	0.00855186
Gohir.A13G031500	3003	2817.61	2140.1	6.16168
Gohir.A01G208100	2004	1818.61	21.0614	0.0939498
Gohir.A09G029300	5682	5496.61	352.089	0.519642
Gohir.D07G224200	4353	4167.61	357.381	0.695651
Gohir.D13G163133	312	136.445	4	0.23782
Gohir.A13G231200	826	640.731	1	0.0126611
Gohir.A12G238600	1912	1726.61	131.72	0.618879
Gohir.D02G083100	2077	1891.61	220	0.943492
Gohir.D02G187300	2227	2041.61	19.0141	0.0755527
Gohir.D12G038700	2181	1995.61	92.3491	0.375409
Gohir.D07G118800	4110	3924.61	1137.19	2.35062
Gohir.D06G137950	216	64.1653	5	0.632145
Gohir.A01G096900	1183	997.606	36.3937	0.295947
Gohir.D05G162700	557	372.074	321.825	7.01677
Gohir.D04G085000	2492	2306.61	25.7734	0.0906453
Gohir.D09G223300	1898	1712.61	321.51	1.52294
Gohir.A04G061200	1265	1079.61	0	0
Gohir.A01G180800	1948	1762.61	57.6279	0.265231
Gohir.D13G141800	1027	841.606	45.9633	0.443046
Gohir.D01G144600	1716	1530.61	3.7429	0.0198377
Gohir.A08G215500	1770	1584.61	250.249	1.28114
Gohir.D12G256500	1782	1596.61	7	0.035567
Gohir.D05G345200	3154	2968.61	127.74	0.349078
Gohir.A01G078900	1503	1317.61	1.02705	0.00632345
Gohir.A01G091500	975	789.606	75.7988	0.77875
Gohir.A12G183201_Gohir.A13G069150_Gohir.A01G145518	222	68.0403	0	0
Gohir.D06G027900	3505	3319.61	139	0.339684
Gohir.D08G218275	279	109.266	0	0
Gohir.D12G040800	1893	1707.61	53.9009	0.256068
Gohir.A12G111400	1827	1641.61	2308.04	11.4057
Gohir.D10G066900	1086	900.606	20	0.180153
Gohir.D11G069100	2671	2485.61	904.348	2.95155
Gohir.D03G031200	1432	1246.61	286.347	1.86341
Gohir.A08G189500	1522	1336.61	4.45984	0.0270684
Gohir.D06G199800	936	750.645	0	0
Gohir.A07G014300	1107	921.606	2057.89	18.1144
Gohir.A13G049701	684	498.857	0	0
Gohir.D07G055300	1398	1212.61	380.882	2.54811
Gohir.A09G003800	1229	1043.61	25.7486	0.200154
Gohir.D09G109900	288	116.585	0	0
Gohir.D02G234300	2147	1961.61	16.6882	0.0690153
Gohir.A05G261550	743	557.792	22	0.319961
Gohir.D04G189800	1282	1096.61	0	0
Gohir.A08G193600	459	274.827	0	0
Gohir.A11G065600	576	391.027	4	0.0829851
Gohir.D08G197900	1644	1458.61	40.1857	0.223501
Gohir.A11G026232	464	279.765	0	0
Gohir.D13G003200	2875	2689.61	346.383	1.04475
Gohir.D05G336650	1856	1670.61	9.10859	0.0442307
Gohir.A01G099700	2450	2264.61	72	0.257921
Gohir.D11G244000	895	709.663	27.7535	0.317257
Gohir.A09G063200	1585	1399.61	0	0
Gohir.D06G092933	201	54.8523	23.9287	3.53892
Gohir.D12G025300	1005	819.606	38.6622	0.382673
Gohir.D09G176900	543	358.129	0	0
Gohir.D06G103000	3608	3422.61	372.2	0.882197
Gohir.D05G023400	3011	2825.61	62.1754	0.178506
Gohir.D03G048200	1330	1144.61	4.74246	0.0336119
Gohir.D13G011450	225	70.155	4	0.462538
Gohir.D04G080100	1801	1615.61	0	0
Gohir.D01G023433	2372	2186.61	356.698	1.32336
Gohir.A10G056200	1670	1484.61	3.89729	0.021296
Gohir.D03G033700	1392	1206.61	32.463	0.218257
Gohir.D05G321133	246	84.4912	15	1.44021
Gohir.A05G168800	1857	1671.61	191.353	0.928642
Gohir.D09G062150	234	76.1985	0	0
Gohir.A12G060500	766	580.792	0	0
Gohir.A07G099900	956	770.626	125.821	1.32451
Gohir.D07G165500	531	346.226	0	0
Gohir.A05G016900	716	530.806	49.056	0.749726
Gohir.A02G059900	2112	1926.61	100.611	0.423643
Gohir.A08G214650	1331	1145.61	1212.1	8.5832
Gohir.D10G113600	1547	1361.61	129.929	0.774106
Gohir.A12G002400	911	725.645	122	1.3639
Gohir.A12G042340	1128	942.606	0	0
Gohir.A11G039800	1822	1636.61	66.4502	0.329381
Gohir.A01G200300	2897	2711.61	189.265	0.566225
Gohir.D05G183833	252	88.7111	0	0
Gohir.D10G137900	3745	3559.61	18.6923	0.0425997
Gohir.D08G013400	2370	2184.61	0	0
Gohir.D13G060032	945	759.645	1	0.0106791
Gohir.A07G088800	602	417.006	67.4857	1.31285
Gohir.A07G030300	2367	2181.61	171.117	0.636301
Gohir.D07G207300	1641	1455.61	34.1992	0.190598
Gohir.A12G028600	1978	1792.61	62.3424	0.282127
Gohir.A13G194900	1865	1679.61	30.035	0.145067
Gohir.D13G180400	799	613.762	11.6291	0.153707
Gohir.A06G079500	772	586.778	0	0
Gohir.D06G180200	1655	1469.61	3	0.0165602
Gohir.A07G138250	677	491.87	0	0
Gohir.A07G080400	1704	1518.61	534.08	2.85304
Gohir.A02G099800	1794	1608.61	65.8797	0.332237
Gohir.A02G153800	2144	1958.61	112.032	0.464024
Gohir.A07G063800	1448	1262.61	70.6187	0.453731
Gohir.D10G250000	2041	1855.61	120.187	0.525436
Gohir.D12G230700	2125	1939.61	18	0.0752845
Gohir.D09G089900	1706	1520.61	26.4754	0.141245
Gohir.D12G031300	760	574.792	196.567	2.77426
Gohir.A07G115800	1859	1673.61	96.3852	0.467201
Gohir.A02G009000	2545	2359.61	142.924	0.491373
Gohir.A09G096300	1147	961.606	32.4988	0.274167
Gohir.D12G080001	1282	1096.61	0	0
Gohir.D10G102450	243	82.3497	2	0.197022
Gohir.A12G044700	1533	1347.61	329.527	1.98369
Gohir.D01G094800	2388	2202.61	199.858	0.736092
Gohir.A03G006140	666	480.906	12.8236	0.21632
Gohir.A12G215766	818	632.731	0.899374	0.011531
Gohir.D03G021650	497	312.456	0	0
Gohir.D04G082301_Gohir.D04G082600	165	35.4309	0	0
Gohir.A02G133900	3673	3487.61	192.947	0.448804
Gohir.A08G049700	1208	1022.61	5	0.039665
Gohir.D11G243366	492	307.494	0.373286	0.00984805
Gohir.A08G128600	1422	1236.61	0	0
Gohir.D02G110200	570	385.046	94.8273	1.99787
Gohir.A12G273500	1706	1520.61	538.654	2.87369
Gohir.D02G158000	1600	1414.61	0	0
Gohir.A10G236600	2205	2019.61	78.3001	0.314516
Gohir.D08G158701	279	109.266	18.0679	1.34144
Gohir.D12G066000	1383	1197.61	0	0
Gohir.A09G155100	2314	2128.61	84.2877	0.321229
Gohir.A05G327400	920	734.645	12	0.132511
Gohir.A02G017900	841	655.731	10	0.123715
Gohir.A08G247900	1573	1387.61	13.3441	0.0780135
Gohir.A10G208500	1330	1144.61	235.189	1.66689
Gohir.A03G143101	923	737.645	0	0
Gohir.A12G238132	1518	1332.61	2.0203	0.0122987
Gohir.D10G186100	2181	1995.61	26	0.105693
Gohir.D04G063800	1875	1689.61	1	0.00480132
Gohir.D06G103700	1364	1178.61	655.259	4.51015
Gohir.D12G255476	2253	2067.61	20.5155	0.0804933
Gohir.A13G232500	1695	1509.61	13.9606	0.0750217
Gohir.A07G115200	1095	909.606	1	0.00891852
Gohir.D11G193200	1249	1063.61	247.062	1.8844
Gohir.A11G292200	1355	1169.61	23.6869	0.164292
Gohir.A12G031150	330	152.184	0	0
Gohir.A05G083500	1281	1095.61	1.06652	0.00789698
Gohir.A04G048500	3101	2915.61	0	0
Gohir.D08G096500	793	607.778	20.134	0.268739
Gohir.D13G159200	1245	1059.61	127.315	0.974723
Gohir.A07G076700	1268	1082.61	39	0.292241
Gohir.D13G195400	1990	1804.61	2395.4	10.7682
Gohir.A10G229533	1422	1236.61	0	0
Gohir.A13G053400	1623	1437.61	0	0
Gohir.A13G142300	1991	1805.61	0.662954	0.00297856
Gohir.D03G121500	2080	1894.61	181.806	0.77846
Gohir.A02G086300	204	56.6424	2	0.286441
Gohir.D01G023559	1842	1656.61	294.092	1.44016
Gohir.A11G085700	2790	2604.61	293.445	0.913968
Gohir.A11G298525	969	783.606	1	0.0103526
Gohir.D08G008300	2027	1841.61	6.7927	0.0299221
Gohir.A03G059600	534	349.218	47	1.09181
Gohir.A06G136000	2301	2115.61	124.441	0.47717
Gohir.D12G155000	1109	923.606	5	0.0439167
Gohir.A05G031500	1005	819.606	0	0
Gohir.A06G055800	2376	2190.61	564.817	2.09165
Gohir.D04G000100	2764	2578.61	187.344	0.589387
Gohir.D01G064300	2018	1832.61	58.5581	0.259217
Gohir.D12G015400	2131	1945.61	200.218	0.834824
Gohir.D11G315366	3321	3135.61	22.8151	0.0590266
Gohir.D13G122000	2123	1937.61	410.949	1.72055
Gohir.D06G112300	2033	1847.61	293.546	1.28888
Gohir.A05G255000	2224	2038.61	559.181	2.22518
Gohir.A07G164380	1061	875.606	32948.4	305.261
Gohir.D13G015300	1620	1434.61	28.9963	0.163967
Gohir.A03G092300	1489	1303.61	103.999	0.647184
Gohir.D09G151400	7487	7301.61	1605.1	1.78333
Gohir.D13G108366	1632	1446.61	9	0.0504706
Gohir.A13G159400	2605	2419.61	4.06576	0.0136315
Gohir.A01G024600	1073	887.606	4.95743	0.0453088
Gohir.A01G201600	1755	1569.61	175.627	0.907712
Gohir.D13G119400	3322	3136.61	258.49	0.668544
Gohir.A05G329100	2141	1955.61	855.084	3.5471
Gohir.D06G135400	2923	2737.61	41.0641	0.121685
Gohir.D13G171001	660	474.918	0	0
Gohir.A01G062201	1267	1081.61	170.563	1.27927
Gohir.A10G036200	1437	1251.61	241.424	1.5648
Gohir.D05G160500	1723	1537.61	0	0
Gohir.D01G202600	1223	1037.61	1	0.00781833
Gohir.D05G144400	1808	1622.61	325.532	1.62752
Gohir.D07G001900	2387	2201.61	555.166	2.04564
Gohir.D10G019640	546	361.129	0	0
Gohir.A07G148400	992	806.606	0	0
Gohir.A12G148725	921	735.645	0	0
Gohir.D02G046300	1124	938.606	683.52	5.90764
Gohir.D07G090900	2012	1826.61	181.223	0.804849
Gohir.A13G117800	1518	1332.61	7	0.0426131
Gohir.A09G035200	1351	1165.61	6	0.0417586
Gohir.D12G193400	2333	2147.61	277.915	1.04979
Gohir.A05G287500	1608	1422.61	373.041	2.12725
Gohir.A01G150700	743	557.792	116.085	1.6883
Gohir.D07G066000	1626	1440.61	0	0
Gohir.A06G093300	1418	1232.61	53	0.348817
Gohir.A03G012375	504	319.408	590.872	15.007
Gohir.A08G075100	1389	1203.61	6.75	0.0454952
Gohir.D03G104250	219	66.1066	0	0
Gohir.A12G251000	2187	2001.61	628.833	2.54861
Gohir.D06G002480	2717	2531.61	192.915	0.618182
Gohir.A05G354900	2176	1990.61	374.629	1.52673
Gohir.A11G115200	691	505.857	64.1479	1.02873
Gohir.A08G049300	1933	1747.61	360.302	1.67251
Gohir.D13G180500	947	761.626	695.632	7.40942
Gohir.D07G176000	1794	1608.61	2	0.0100862
Gohir.A08G098400	1165	979.606	14.7191	0.121892
Gohir.D11G262550	219	66.1066	0	0
Gohir.D12G178232	1959	1773.61	195.147	0.892588
Gohir.A12G104900	1255	1069.61	232.883	1.76628
Gohir.D03G070200	713	527.806	341	5.24115
Gohir.D07G173101	1870	1684.61	75.5751	0.363937
Gohir.D02G101400	1652	1466.61	186.181	1.02984
Gohir.A13G038300	504	319.408	0	0
Gohir.D01G209800	1108	922.606	55.7525	0.490224
Gohir.A05G251100	2188	2002.61	7	0.0283563
Gohir.D10G242300	1986	1800.61	220.76	0.994599
Gohir.A11G323500	1099	913.606	145	1.28752
Gohir.D04G043700	2719	2533.61	122.67	0.392778
Gohir.D09G161500	1894	1708.61	0	0
Gohir.A01G074000	1270	1084.61	273.026	2.0421
Gohir.A02G137200	2478	2292.61	103.466	0.366112
Gohir.D11G146000	1717	1531.61	0	0
Gohir.D01G119575	612	426.975	0	0
Gohir.A09G160300	2296	2110.61	309.83	1.19087
Gohir.A10G229000	1488	1302.61	16680.7	103.884
Gohir.A01G147900	2047	1861.61	199.555	0.869602
Gohir.D07G228500	2732	2546.61	210.628	0.670965
Gohir.D03G144700	582	397.027	0	0
Gohir.D04G105500	1474	1288.61	73.712	0.464049
Gohir.A04G096900	3535	3349.61	46.1064	0.111664
Gohir.D11G198966	470	285.716	20.4609	0.580948
Gohir.A05G196400	1798	1612.61	157.78	0.793726
Gohir.A12G081400	1321	1135.61	101.685	0.726402
Gohir.D11G266500	869	683.714	0	0
Gohir.A05G272800	2063	1877.61	162.469	0.701959
Gohir.A11G163000	2168	1982.61	2.35938	0.00965402
Gohir.A10G082614	1551	1365.61	0	0
Gohir.A02G021000	1459	1273.61	237.746	1.51435
Gohir.D05G228500	1536	1350.61	935.096	5.61661
Gohir.A09G036500	1442	1256.61	7.07612	0.0456817
Gohir.D08G014900	3254	3068.61	246.134	0.650695
Gohir.D05G160300	756	570.792	0	0
Gohir.A06G102200	1693	1507.61	663.202	3.56865
Gohir.A11G263066	1001	815.606	2	0.0198928
Gohir.D07G176700	1593	1407.61	114.463	0.659674
Gohir.D08G251800	1403	1217.61	0.999998	0.00666252
Gohir.D05G002400	1971	1785.61	187.971	0.85399
Gohir.D04G076500	1524	1338.61	3	0.0181809
Gohir.D09G043700	2675	2489.61	1594.68	5.19625
Gohir.A06G017200	1758	1572.61	200.875	1.03622
Gohir.D01G185900	1456	1270.61	417.751	2.66719
Gohir.D05G358000	228	72.1514	11.0806	1.24585
Gohir.D05G282700	2057	1871.61	391.008	1.6948
Gohir.A01G075900	1765	1579.61	17	0.0873065
Gohir.A06G101500	1844	1658.61	100.01	0.489153
Gohir.A13G062450	979	793.606	98	1.00177
Gohir.A09G066400	1587	1401.61	0	0
Gohir.A08G181833	1700	1514.61	251.709	1.34817
Gohir.D10G177700	1415	1229.61	39.4567	0.260316
Gohir.A09G137412	567	382.046	2	0.0424679
Gohir.A05G380032	325	147.848	1	0.0548697
Gohir.D12G238600	1165	979.606	9.78667	0.0810456
Gohir.D05G204000	1278	1092.61	0	0
Gohir.A01G193600	324	146.962	0	0
Gohir.D08G162300	2363	2177.61	108.929	0.405797
Gohir.D05G332152	351	171.234	0	0
Gohir.A10G118400	1115	929.606	116.412	1.01589
Gohir.D01G110800	866	680.714	26	0.309852
Gohir.D10G066250	622	436.964	8	0.148522
Gohir.D04G142200	1212	1026.61	14.3198	0.113157
Gohir.D10G173900	1359	1173.61	53.7959	0.371855
Gohir.A12G127900	2014	1828.61	665.054	2.95041
Gohir.D03G067300	1153	967.606	1	0.00838393
Gohir.D09G003160	1179	993.606	6	0.0489873
Gohir.A09G228400	1495	1309.61	26.4066	0.163575
Gohir.D13G081500	1273	1087.61	0	0
Gohir.D05G005400	992	806.606	80.5634	0.810257
Gohir.A01G121300	2775	2589.61	20.6478	0.0646824
Gohir.D11G052800	1380	1194.61	959.465	6.51555
Gohir.A04G098600	1800	1614.61	226.023	1.13562
Gohir.A11G145550	1547	1361.61	34.5392	0.205782
Gohir.A10G093700	2396	2210.61	0	0
Gohir.A11G254450	2561	2375.61	10.5119	0.0358965
Gohir.A10G129600	1230	1044.61	15	0.116489
Gohir.A10G201100	2173	1987.61	20.9779	0.0856208
Gohir.D11G203800	2758	2572.61	85	0.268035
Gohir.A03G165700	2568	2382.61	16.7081	0.0568881
Gohir.A05G308800	1756	1570.61	1	0.0051651
Gohir.D04G164900	1453	1267.61	5541.48	35.464
Gohir.D10G221625	1446	1260.61	9.09913	0.0585554
Gohir.A11G015250	802	616.762	0	0
Gohir.A13G092245	1427	1241.61	17.1804	0.112252
Gohir.A07G095400	3157	2971.61	165.602	0.452086
Gohir.D02G088700	2502	2316.61	88.0283	0.30826
Gohir.A06G034250	1038	852.606	0	0
Gohir.D08G171500	2203	2017.61	900.75	3.62171
Gohir.D11G246650	433	249.385	1	0.0325293
Gohir.D11G229240	2530	2344.61	166.292	0.575371
Gohir.D08G270800	1395	1209.61	0	0
Gohir.D12G083300	4189	4003.61	325.037	0.658609
Gohir.D09G080300	3047	2861.61	162.604	0.460966
Gohir.A06G078350	549	364.129	5	0.111394
Gohir.D01G033300	1213	1027.61	26.336	0.207907
Gohir.D10G199250	375	193.681	4.66213	0.195274
Gohir.D10G019733	198	53.0629	0	0
Gohir.A12G247600	1515	1329.61	296.074	1.80644
Gohir.A11G222500	2057	1871.61	0	0
Gohir.A13G046100	3521	3335.61	209.102	0.508546
Gohir.D01G163800	1141	955.606	0	0
Gohir.D07G136750	237	78.217	0	0
Gohir.D09G178500	1250	1064.61	0	0
Gohir.A08G228300	1404	1218.61	72.6603	0.483705
Gohir.A05G033400	2879	2693.61	790.478	2.38069
Gohir.D13G173550	1980	1794.61	4.02307	0.0181859
Gohir.A13G188700	2198	2012.61	14	0.0564307
Gohir.D05G052000	1140	954.606	3.75	0.0318679
Gohir.D11G296712	824	638.731	5	0.0635036
Gohir.A05G129515	2451	2265.61	122.544	0.438787
Gohir.D12G250900	2007	1821.61	72.6044	0.323336
Gohir.D11G252700	3699	3513.61	352.217	0.813212
Gohir.D02G084900	1047	861.606	106.405	1.00184
Gohir.D12G107500	1886	1700.61	121.627	0.580192
Gohir.D10G155900	621	435.964	2	0.0372157
Gohir.D06G043400	3969	3783.61	51	0.109348
Gohir.A12G193800	2316	2130.61	0	0
Gohir.D06G126900	288	116.585	21.4332	1.49139
Gohir.A09G169950	2032	1846.61	43	0.188904
Gohir.A04G014700	3581	3395.61	8.74827	0.0209003
Gohir.A08G250600	2325	2139.61	70.7952	0.268421
Gohir.D07G068600	1437	1251.61	21.3813	0.138584
Gohir.D10G216901	3747	3561.61	347.946	0.792524
Gohir.A13G077000	3158	2972.61	442.705	1.20816
Gohir.A10G121500	2511	2325.61	118.75	0.414233
Gohir.A03G027300	1362	1176.61	101.557	0.700208
Gohir.D09G150050	1948	1762.61	0	0
Gohir.A05G037300	5876	5690.61	1033.14	1.47281
Gohir.D11G089700	1909	1723.61	0	0
Gohir.D07G106600	1721	1535.61	19.2261	0.101568
Gohir.D09G100900	875	689.68	2072.07	24.3727
Gohir.D03G112100	2277	2091.61	56.591	0.219489
Gohir.A06G170000	1914	1728.61	2088.09	9.79939
Gohir.A02G104400	1290	1104.61	291.051	2.13751
Gohir.A13G078500	2895	2709.61	363.519	1.08835
Gohir.A05G297100	1786	1600.61	347.952	1.76352
Gohir.D04G126000	1872	1686.61	133.779	0.643457
Gohir.D04G061700	5549	5363.61	345.874	0.523128
Gohir.D10G252040	878	692.663	0	0
Gohir.D11G008000	1374	1188.61	0	0
Gohir.D09G019800	1900	1714.61	0	0
Gohir.D11G168200	1714	1528.61	20.9026	0.110931
Gohir.A01G220750	352	172.173	17.2475	0.812659
Gohir.A04G043880	646	460.942	0	0
Gohir.D01G043600	622	436.964	0	0
Gohir.D13G167000	3160	2974.61	212.817	0.580395
Gohir.D02G037400	1486	1300.61	75.8506	0.473108
Gohir.A09G192300	2818	2632.61	271.184	0.835651
Gohir.A01G169800	1627	1441.61	40.8572	0.229915
Gohir.A13G177300	4151	3965.61	424.439	0.868264
Gohir.D12G264400	1468	1282.61	9.72271	0.0614951
Gohir.D09G018125	739	553.792	23	0.336921
Gohir.D05G298500	1462	1276.61	228.06	1.44924
Gohir.A05G309800	1444	1258.61	0	0
Gohir.A05G286200	862	676.714	85.8045	1.02861
Gohir.D07G045333	978	792.606	0	0
Gohir.D07G098600	927	741.645	5	0.0546916
Gohir.A12G142800	1086	900.606	232.914	2.09801
Gohir.D11G247800	1818	1632.61	220.235	1.09434
Gohir.D11G016800	1238	1052.61	0	0
Gohir.D03G017400	1100	914.606	51.464	0.456474
Gohir.A06G057500	468	283.723	0	0
Gohir.D11G335350	2466	2280.61	48.029	0.170844
Gohir.A01G100000	1488	1302.61	169.723	1.05699
Gohir.A06G012400	1074	888.606	33	0.301267
Gohir.A11G274150	697	511.832	4	0.0633985
Gohir.A01G000900	1154	968.606	0	0
Gohir.A03G044900	1965	1779.61	14.1134	0.0643361
Gohir.D03G069903	3583	3397.61	27.0117	0.064495
