target_id	length	eff_length	A2_2	A2_2_tpm
Gohir.A08G109700	2031	1844.3	19.4886	0.154087
Gohir.D06G143100	2275	2088.3	0	0
Gohir.D12G045300	2108	1921.3	0	0
Gohir.D07G165681	222	65.0633	0	0
Gohir.A11G281650	1062	875.299	0	0
Gohir.A03G142200	3115	2928.3	348.288	1.73436
Gohir.A11G264300	621	434.46	1	0.0335634
Gohir.A03G216600	2361	2174.3	530	3.55445
Gohir.A06G129500	2832	2645.3	432.724	2.38535
Gohir.A05G308100	1325	1138.3	1	0.0128103
Gohir.D07G240000	913	726.362	17.8459	0.358264
Gohir.D13G044700	1295	1108.3	2.42909	0.0319597
Gohir.D04G098600	1732	1545.3	2.08349	0.0196605
Gohir.A01G147100	1983	1796.3	26.6866	0.216636
Gohir.D03G160600	627	440.442	0	0
Gohir.A02G131601	658	471.424	0	0
Gohir.D11G202300	1493	1306.3	1.1429	0.0127579
Gohir.A13G033100	3247	3060.3	2	0.00952977
Gohir.D06G219300	1479	1292.3	4.36526	0.0492565
Gohir.A13G047200	1619	1432.3	25.6452	0.261089
Gohir.A13G206100	1272	1085.3	273.657	3.67683
Gohir.A09G133700	1530	1343.3	4	0.0434214
Gohir.D05G226950	201	51.8241	0	0
Gohir.D06G066900	798	611.362	214.584	5.11817
Gohir.A11G003000	923	736.362	128.721	2.54903
Gohir.D06G199133	819	632.362	0	0
Gohir.A02G146200	619	432.46	15	0.50578
Gohir.D07G037233	619	432.46	2	0.0674373
Gohir.A09G239700	1045	858.299	0	0
Gohir.A05G321200	1192	1005.3	123.924	1.79754
Gohir.D06G008600	2298	2111.3	0	0
Gohir.A07G183300	848	661.362	7.98562	0.17607
Gohir.D05G125000	2544	2357.3	127.955	0.791513
Gohir.D07G209600	656	469.424	0	0
Gohir.A10G130800	272	101.759	0	0
Gohir.A11G014500	4211	4024.3	546.303	1.97952
Gohir.D10G130400	1557	1370.3	59.9093	0.637522
Gohir.D08G086101	1372	1185.3	2	0.0246047
Gohir.A11G117600	2658	2471.3	787.976	4.64947
Gohir.A05G173300	1449	1262.3	192.965	2.22911
Gohir.D07G159966	228	69.1907	0	0
Gohir.A13G198050	2502	2315.3	6	0.0377886
Gohir.A08G197300	2292	2105.3	360.516	2.49705
Gohir.A10G127011	1398	1211.3	0	0
Gohir.D09G244100	3321	3134.3	0	0
Gohir.D13G006800	1027	840.299	1.00179	0.0173844
Gohir.A08G018500	504	317.929	0	0
Gohir.D11G284200	4866	4679.3	106.421	0.331636
Gohir.D10G135100	1419	1232.3	19.0315	0.225202
Gohir.D06G139500	3663	3476.3	12.5456	0.0526247
Gohir.D05G060800	3755	3568.3	14.1037	0.0576352
Gohir.D06G124800	1928	1741.3	10.2392	0.0857453
Gohir.A05G282200	3935	3748.3	2	0.00778058
Gohir.D09G038250	282	109.919	0	0
Gohir.A03G194600	3647	3460.3	181.953	0.766765
Gohir.D10G159833	255	88.5392	0	0
Gohir.A10G177100	2854	2667.3	354.434	1.93767
Gohir.A06G138700	2175	1988.3	625.294	4.58584
Gohir.A06G089200	4121	3934.3	171.256	0.63474
Gohir.D09G053020	441	256.097	0	0
Gohir.A05G127000	1562	1375.3	561.609	5.95461
Gohir.A05G141900	2070	1883.3	37.0684	0.287012
Gohir.A09G030500	1148	961.299	580.882	8.81142
Gohir.D07G195800	861	674.362	0	0
Gohir.A07G058766	282	109.919	2	0.265322
Gohir.A05G013500	1367	1180.3	77.8713	0.962058
Gohir.A11G182000	2277	2090.3	314.684	2.19525
Gohir.D10G238348	984	797.331	0	0
Gohir.D03G118700	4689	4502.3	1.06757	0.00345764
Gohir.D06G000700	1561	1374.3	0	0
Gohir.D05G039500	321	143.129	0	0
Gohir.D11G197200	2710	2523.3	23.6677	0.136774
Gohir.A11G029100	2402	2215.3	0	0
Gohir.A09G066200	2974	2787.3	576.971	3.01847
Gohir.D11G135800	1884	1697.3	1	0.00859128
Gohir.D03G132400	3359	3172.3	331.601	1.52426
Gohir.D09G073300	1648	1461.3	932.364	9.30385
Gohir.A12G045000	1819	1632.3	2865.13	25.5954
Gohir.A12G194000	2015	1828.3	503.588	4.01647
Gohir.A04G024066	2433	2246.3	2	0.0129831
Gohir.D05G350400	3401	3214.3	0	0
Gohir.D05G121100	1256	1069.3	0	0
Gohir.A01G148900	2049	1862.3	146.113	1.14407
Gohir.A02G126000	3866	3679.3	697.214	2.76323
Gohir.A08G011300	1246	1059.3	188.586	2.59602
Gohir.A13G091100	1889	1702.3	329.437	2.82197
Gohir.A07G007732	1062	875.299	101.822	1.6963
Gohir.D05G162400	1280	1093.3	1.28891	0.017191
Gohir.D06G040200	1942	1755.3	2.22509	0.0184847
Gohir.A01G158800	862	675.362	70	1.51139
Gohir.A01G101366	720	533.386	45.3899	1.24089
Gohir.D03G129200	856	669.362	0	0
Gohir.D05G102300	2523	2336.3	0	0
Gohir.D08G010200	1765	1578.3	2.09639	0.0193686
Gohir.A04G057900	1793	1606.3	0	0
Gohir.D11G243250	1010	823.299	0	0
Gohir.A11G283852	3062	2875.3	27.8668	0.141325
Gohir.A12G061350	720	533.386	2	0.054677
Gohir.D11G269000	2182	1995.3	310.981	2.2727
Gohir.A05G106700	1368	1181.3	0	0
Gohir.D05G229300	599	412.485	0	0
Gohir.A08G097400	996	809.299	0	0
Gohir.A03G068500	3972	3785.3	726.371	2.79817
Gohir.A02G015900	2004	1817.3	454.248	3.64488
Gohir.D04G148100	1492	1305.3	47.1017	0.52619
Gohir.D10G042900	2403	2216.3	0	0
Gohir.D07G153000	2171	1984.3	6.1594	0.0452634
Gohir.D01G133800	1228	1041.3	4	0.0560145
Gohir.A06G193700	1380	1193.3	96.9316	1.18449
Gohir.A09G023900	1030	843.299	21.6163	0.37378
Gohir.A13G008200	810	623.362	229.356	5.36521
Gohir.D02G129900	1518	1331.3	0	0
Gohir.D11G278800	1809	1622.3	110.615	0.994262
Gohir.D06G136101	141	22.4074	0	0
Gohir.A03G077800	1552	1365.3	251.237	2.68332
Gohir.D10G200800	1815	1628.3	1	0.00895534
Gohir.D05G123600	1341	1154.3	3.61704	0.0456932
Gohir.A07G146400	3103	2916.3	26663.6	133.322
Gohir.A12G203650	1721	1534.3	321	3.05078
Gohir.D11G109400	3691	3504.3	2.17467	0.00904916
Gohir.A09G234450	429	244.314	0	0
Gohir.D07G064400	2155	1968.3	0	0
Gohir.A06G123102	943	756.347	8	0.154236
Gohir.A12G265500	1819	1632.3	917.719	8.19835
Gohir.A08G154150	694	507.386	8	0.229915
Gohir.D13G179700	492	306.066	0	0
Gohir.D05G114600	1630	1443.3	10.6562	0.107662
Gohir.A09G053633	408	223.889	0	0
Gohir.A08G038800	794	607.362	8	0.19207
Gohir.A09G161100	2627	2440.3	515.16	3.07833
Gohir.D06G038833	381	198.017	0	0
Gohir.A09G159500	2438	2251.3	25.7512	0.166794
Gohir.D06G150400	1870	1683.3	0	0
Gohir.D11G040800	1764	1577.3	2	0.0184898
Gohir.A06G032500	2749	2562.3	1127.4	6.416
Gohir.A05G149000	2343	2156.3	147.423	0.996945
Gohir.D07G168100	1022	835.299	268.557	4.68825
Gohir.A09G173900	2151	1964.3	94	0.697809
Gohir.A07G047500	1489	1302.3	76.7479	0.859354
Gohir.D08G185300	1975	1788.3	0	0
Gohir.A08G221676	672	485.405	0	0
Gohir.A05G350100	4839	4652.3	490.396	1.53708
Gohir.A05G199300	1823	1636.3	0	0
Gohir.D10G018200	1031	844.299	0	0
Gohir.A01G189100	1044	857.299	8903	151.433
Gohir.D04G100500	1308	1121.3	0	0
Gohir.D06G016700	2664	2477.3	0	0
Gohir.D09G186100	2090	1903.3	2.21195	0.0169467
Gohir.A08G100566	258	90.7755	19	3.05212
Gohir.D11G203000	581	394.526	0	0
Gohir.A09G038700	1148	961.299	217.955	3.30616
Gohir.A05G277766	768	581.386	4.23488	0.106217
Gohir.D09G069400	576	389.541	0	0
Gohir.D05G310800	675	488.405	0	0
Gohir.A12G031800	1133	946.299	2	0.030819
Gohir.A11G141450	888	701.362	2	0.0415819
Gohir.A05G188120	2425	2238.3	521.167	3.39527
Gohir.D04G128200	1340	1153.3	16.9616	0.214457
Gohir.A06G036600	3016	2829.3	85.7833	0.44212
Gohir.D05G341300	1071	884.299	0	0
Gohir.A10G137200	2367	2180.3	347.904	2.3268
Gohir.D07G124500	939	752.347	0	0
Gohir.D07G175532	168	33.9545	0	0
Gohir.A10G227300	777	590.386	6	0.148194
Gohir.D03G082800	2684	2497.3	0	0
Gohir.A11G197542	606	419.477	720.814	25.0571
Gohir.A08G189100	915	728.362	0	0
Gohir.D08G213900	2231	2044.3	68.3964	0.487871
Gohir.D08G211700	4838	4651.3	49.9899	0.15672
Gohir.D05G177000	1402	1215.3	0	0
Gohir.A04G094300	1385	1198.3	145.902	1.77546
Gohir.A07G100400	2050	1863.3	846.811	6.62705
Gohir.D05G260300	1690	1503.3	58.5582	0.568014
Gohir.A05G210000	1971	1784.3	231.102	1.88865
Gohir.D09G190600	1643	1456.3	23.752	0.23783
Gohir.D01G179400	1985	1798.3	0	0
Gohir.D02G166400	1634	1447.3	0	0
Gohir.A08G062800	835	648.362	80.938	1.82034
Gohir.D06G123800	543	356.692	0	0
Gohir.A01G094700	2729	2542.3	836.869	4.80007
Gohir.A02G050600	3295	3108.3	6	0.0281478
Gohir.A08G062000	1314	1127.3	31.7359	0.410514
Gohir.D01G218700	1648	1461.3	1.04497	0.0104275
Gohir.A04G023733	1611	1424.3	38.4403	0.393552
Gohir.D01G127700	1331	1144.3	13.742	0.175116
Gohir.D11G147900	3863	3676.3	64.6138	0.256289
Gohir.A09G073900	1895	1708.3	65.7809	0.561503
Gohir.D09G134650	270	100.171	3	0.436711
Gohir.A02G131600	966	779.347	0	0
Gohir.D11G073100	2382	2195.3	2.07014	0.0137506
Gohir.A08G120050	279	107.465	0	0
Gohir.D11G008700	1795	1608.3	0	0
Gohir.D04G165000	1682	1495.3	6.80555	0.0663669
Gohir.D05G306100	1071	884.299	2.69203	0.0443912
Gohir.D05G113900	2500	2313.3	2	0.0126071
Gohir.D01G189300	996	809.299	24.4555	0.440639
Gohir.D10G171200	1455	1268.3	3.00441	0.0345425
Gohir.D12G013400	1426	1239.3	138.607	1.6309
Gohir.A06G032700	2192	2005.3	28.8836	0.210033
Gohir.D05G197766	2727	2540.3	0	0
Gohir.A01G083800	2320	2133.3	383.969	2.62459
Gohir.A12G005800	765	578.386	0	0
Gohir.A03G157250	129	18.0435	120	96.9786
Gohir.D12G203300	1386	1199.3	1.0416	0.0126645
Gohir.A13G017500	1625	1438.3	87.6031	0.88815
Gohir.A09G191100	3131	2944.3	317.333	1.57163
Gohir.A13G105700	3683	3496.3	786.784	3.28143
Gohir.A09G059200	1055	868.299	0	0
Gohir.D02G200600	870	683.362	0	0
Gohir.D06G218200	2602	2415.3	50.798	0.306685
Gohir.D10G144900	2028	1841.3	0	0
Gohir.A12G064900	2309	2122.3	2117.07	14.546
Gohir.D01G010900	1455	1268.3	0	0
Gohir.A12G090900	1304	1117.3	8	0.104409
Gohir.D13G181866	336	156.295	0	0
Gohir.A05G215300	2132	1945.3	17	0.127432
Gohir.A11G218600	4320	4133.3	3053.17	10.7713
Gohir.A05G087800	1483	1296.3	48	0.539948
Gohir.D05G016650	414	229.705	10	0.634812
Gohir.A09G072000	1311	1124.3	642.986	8.33942
Gohir.A07G049100	1920	1733.3	885.856	7.45257
Gohir.D13G149866	719	532.386	17	0.465628
Gohir.D03G117566	465	279.432	3	0.156553
Gohir.D10G052000	5147	4960.3	2.07279	0.00609345
Gohir.D03G154100	1912	1725.3	0	0
Gohir.A12G074100	1259	1072.3	87	1.18309
Gohir.D07G204000	1699	1512.3	0	0
Gohir.D07G125401	237	75.4578	0	0
Gohir.A13G097900	288	114.871	0	0
Gohir.A12G085800	1165	978.299	0	0
Gohir.A02G022000	1383	1196.3	0	0
Gohir.A07G216200	1862	1675.3	0	0
Gohir.D08G166700	1074	887.299	3	0.0493023
Gohir.D07G031300	1579	1392.3	5.70772	0.0597787
Gohir.A05G088300	2473	2286.3	114	0.72709
Gohir.A02G127801	1140	953.299	0	0
Gohir.A12G273100	2538	2351.3	199.991	1.24028
Gohir.D11G265500	1300	1113.3	271.544	3.55668
Gohir.A13G200500	1660	1473.3	331.302	3.27906
Gohir.D10G205550	966	779.347	0	0
Gohir.D13G096700	865	678.362	5	0.107479
Gohir.D09G037980	592	405.494	2.97462	0.10697
Gohir.D12G130050	381	198.017	0	0
Gohir.D03G028800	2182	1995.3	28	0.204629
Gohir.D07G062700	3713	3526.3	35.5341	0.146941
Gohir.A05G166400	985	798.331	219.481	4.00894
Gohir.A11G087600	751	564.386	0	0
Gohir.D12G116500	2871	2684.3	20.5944	0.111876
Gohir.A05G147700	1084	897.299	57.5192	0.934743
Gohir.A11G060400	1309	1122.3	678.688	8.81815
Gohir.D05G013500	1478	1291.3	0	0
Gohir.A09G088200	853	666.362	53.9305	1.18016
Gohir.A03G086500	1761	1574.3	845.19	7.82859
Gohir.D10G123500	1225	1038.3	19.3413	0.271632
Gohir.D11G218800	465	279.432	0	0
Gohir.A08G104550	1572	1385.3	7.93616	0.0835378
Gohir.D11G184300	3156	2969.3	3.12912	0.0153669
Gohir.A01G175700	2092	1905.3	712.622	5.45396
Gohir.A11G133900	1809	1622.3	1384.29	12.4427
Gohir.A05G111000	2493	2306.3	22	0.139099
Gohir.D09G041050	2652	2465.3	0	0
Gohir.D11G161200	1062	875.299	2.28549	0.038075
Gohir.A05G415701	2262	2075.3	188.712	1.32598
Gohir.A12G148851	356	174.64	0	0
Gohir.A11G238032	210	57.5517	0	0
Gohir.A11G279250	2595	2408.3	90	0.54494
Gohir.A01G160100	1591	1404.3	131	1.36028
Gohir.D13G176400	778	591.386	15.7459	0.388251
Gohir.A11G068700	1739	1552.3	276.665	2.59893
Gohir.D07G124401	243	79.7152	0	0
Gohir.D13G160400	1421	1234.3	0	0
Gohir.A02G175500	1796	1609.3	34	0.308076
Gohir.A13G102800	3671	3484.3	341.827	1.43057
Gohir.A07G195400	2643	2456.3	1214.55	7.21026
Gohir.A09G039300	1255	1068.3	0	0
Gohir.A05G222400	1342	1155.3	1.0015	0.0126407
Gohir.D06G147800	1437	1250.3	72	0.839721
Gohir.D04G174200	1234	1047.3	2.02963	0.0282593
Gohir.A11G312100	1466	1279.3	89.9584	1.02538
Gohir.A06G186400	906	719.362	185.286	3.75587
Gohir.A06G139200	613	426.46	2	0.0683861
Gohir.D04G109700	2466	2279.3	1.00653	0.00643937
Gohir.D07G069451	758	571.386	0	0
Gohir.D11G030400	2599	2412.3	12.2159	0.0738433
Gohir.D02G054600	1470	1283.3	2	0.0227258
Gohir.D02G064750	514	327.896	0	0
Gohir.A03G000017	1644	1457.3	0	0
Gohir.A03G000038	642	455.433	0	0
Gohir.A05G243500	2529	2342.3	1222	7.60756
Gohir.A01G210800	875	688.362	0	0
Gohir.A01G093050	1219	1032.3	24	0.339017
Gohir.A02G171600	1764	1577.3	344.01	3.18034
Gohir.D10G131800	1938	1751.3	15.9196	0.132552
Gohir.D13G167900	1249	1062.3	20.7708	0.285117
Gohir.D08G021300	1904	1717.3	19.7352	0.167576
Gohir.D08G071600	2369	2182.3	1.21627	0.00812705
Gohir.A09G021000	837	650.362	16.911	0.379166
Gohir.A07G222400	1841	1654.3	270.126	2.38105
Gohir.D13G127900	741	554.386	0	0
Gohir.D05G373300	2351	2164.3	4833.35	32.5647
Gohir.A12G019900	1059	872.299	6	0.1003
Gohir.D01G189700	2774	2587.3	2.44686	0.0137905
Gohir.D03G064800	1784	1597.3	0	0
Gohir.A11G299500	1768	1581.3	215.778	1.9898
Gohir.D09G072000	2268	2081.3	16.905	0.11844
Gohir.A09G148950	680	493.405	41	1.2117
Gohir.D12G059600	1577	1390.3	117.446	1.23182
Gohir.A07G177500	2243	2056.3	1771.67	12.5636
Gohir.D04G150100	863	676.362	1.03641	0.0223445
Gohir.A12G029500	1706	1519.3	83	0.79662
Gohir.A13G016600	1095	908.299	145.524	2.33627
Gohir.A12G134700	1902	1715.3	5	0.0425056
Gohir.A08G153966	1723	1536.3	86.246	0.818614
Gohir.A03G094400	2725	2538.3	328.404	1.88661
Gohir.D01G066000	1754	1567.3	0	0
Gohir.D09G033800	1634	1447.3	23.794	0.239731
Gohir.A11G086700	1482	1295.3	291	3.27596
Gohir.D10G051950	396	212.31	0	0
Gohir.A07G046600	1875	1688.3	0	0
Gohir.D09G236800	1212	1025.3	0	0
Gohir.D08G234000	3661	3474.3	6.48838	0.0272323
Gohir.D04G119125	219	63.1493	0	0
Gohir.A05G273100	613	426.46	499.91	17.0935
Gohir.D12G071600	2963	2776.3	36.4677	0.19154
Gohir.D11G141100	801	614.362	5	0.118676
Gohir.D01G055000	1059	872.299	0	0
Gohir.D11G091600	1079	892.299	0	0
Gohir.D11G087700	1173	986.299	1	0.0147845
Gohir.D03G008300	2133	1946.3	22.0136	0.164929
Gohir.D02G136300	2108	1921.3	1	0.00758964
Gohir.D02G101800	1092	905.299	32.5289	0.523954
Gohir.A08G235800	1202	1015.3	0	0
Gohir.D05G209950	743	556.386	0	0
Gohir.A09G213666	3257	3070.3	336.394	1.59766
Gohir.A07G217600	979	792.331	358.31	6.5943
Gohir.A06G188432	972	785.347	40.8049	0.757648
Gohir.D12G265600	1389	1202.3	0	0
Gohir.A05G122300	2758	2571.3	991.701	5.62399
Gohir.D13G038250	438	253.149	0	0
Gohir.A11G233600	2760	2573.3	70.7618	0.400982
Gohir.A13G167000	1676	1489.3	29.7417	0.291206
Gohir.D03G019800	3903	3716.3	58.1114	0.228017
Gohir.D09G180200	1888	1701.3	5.35885	0.0459311
Gohir.A10G015900	2147	1960.3	0	0
Gohir.A09G114700	1384	1197.3	8	0.0974324
Gohir.A13G018400	2019	1832.3	0	0
Gohir.D04G096500	1459	1272.3	0	0
Gohir.A01G097350	2160	1973.3	4	0.0295586
Gohir.A12G267500	1423	1236.3	0	0
Gohir.D09G002300	1181	994.299	37.2652	0.546516
Gohir.A01G032800	703	516.386	164.473	4.64448
Gohir.D03G125400	2051	1864.3	52.0487	0.407109
Gohir.A02G001650	1625	1438.3	2	0.0202767
Gohir.D08G062400	1681	1494.3	0	0
Gohir.D10G223700	681	494.405	0	0
Gohir.D02G182100	1419	1232.3	0	0
Gohir.D11G018400	2144	1957.3	5.16776	0.0385
Gohir.D10G222166	1503	1316.3	3.28562	0.0363981
Gohir.D03G118000	4127	3940.3	4	0.0148029
Gohir.D03G171000	1027	840.299	11.5602	0.200607
Gohir.A02G023000	1793	1606.3	3	0.027234
Gohir.D03G165500	1746	1559.3	2.12515	0.0198736
Gohir.D13G020400	1873	1686.3	0	0
Gohir.D07G211500	1430	1243.3	4.03642	0.047341
Gohir.D05G189000	1635	1448.3	37.7527	0.380107
Gohir.D01G069100	3369	3182.3	110.522	0.506435
Gohir.A05G225350	291	117.381	0	0
Gohir.D09G031550	297	122.357	0	0
Gohir.D09G081800	746	559.386	0	0
Gohir.A07G022249	4438	4251.3	1045.16	3.58491
Gohir.D10G063301	505	318.909	0	0
Gohir.D07G077500	1858	1671.3	1.16965	0.0102051
Gohir.D11G075600	1832	1645.3	0	0
Gohir.A04G136232	288	114.871	16.0747	2.04056
Gohir.D10G157700	3030	2843.3	0	0
Gohir.A09G018832	687	500.386	1	0.0291415
Gohir.A01G132200	216	61.2833	56	13.3249
Gohir.A12G264300	2570	2383.3	887.82	5.43204
Gohir.A04G057826	1055	868.299	0	0
Gohir.A05G090700	2207	2020.3	54	0.389757
Gohir.A03G063200	2500	2313.3	777.034	4.89807
Gohir.A05G116100	3673	3486.3	187.551	0.784461
Gohir.A12G097000	1626	1439.3	52.2213	0.52907
Gohir.A01G220800	213	59.3979	9	2.20947
Gohir.D06G147400	3891	3704.3	16.2233	0.0638632
Gohir.D11G003900	1218	1031.3	19	0.268649
Gohir.A09G128200	1423	1236.3	273	3.22
Gohir.D05G359001	1539	1352.3	0	0
Gohir.A12G030000	2151	1964.3	681.724	5.06078
Gohir.A06G032632	2145	1958.3	28	0.208495
Gohir.A08G068300	1568	1381.3	1	0.0105567
Gohir.D02G228300	1663	1476.3	0	0
Gohir.A11G256100	606	419.477	300.931	10.461
Gohir.D07G194900	1826	1639.3	14.4837	0.128836
Gohir.D13G014750	336	156.295	0	0
Gohir.A04G003100	1569	1382.3	7	0.0738435
Gohir.D04G003600	2781	2594.3	7.15433	0.0402129
Gohir.D05G248150	1152	965.299	0	0
Gohir.A06G114900	2290	2103.3	0	0
Gohir.D02G059300	1561	1374.3	0	0
Gohir.A10G026200	2365	2178.3	4	0.0267768
Gohir.A11G265800	3138	2951.3	484.901	2.39583
Gohir.A04G077700	1566	1379.3	117	1.23693
Gohir.A01G082100	698	511.386	220	6.27322
Gohir.D09G089500	454	268.745	0	0
Gohir.D11G253400	513	326.896	0	0
Gohir.D12G087200	255	88.5392	0	0
Gohir.D01G106500	3366	3179.3	1.05616	0.0048441
Gohir.A11G289600	2696	2509.3	331	1.9235
Gohir.D04G112220	716	529.386	0	0
Gohir.A09G166500	3706	3519.3	131.544	0.545042
Gohir.D09G147300	1170	983.299	0	0
Gohir.A12G254433	663	476.405	109	3.33631
Gohir.A05G144000	1552	1365.3	18.9009	0.20187
Gohir.A11G284400	4261	4074.3	517.683	1.85279
Gohir.A06G200900	1277	1090.3	305	4.07916
Gohir.A07G064400	1424	1237.3	7654.13	90.2064
Gohir.D03G092200	900	713.362	0	0
Gohir.A10G161000	3675	3488.3	1276.53	5.33622
Gohir.D06G147100	1508	1321.3	0	0
Gohir.A04G110100	2230	2043.3	338.999	2.41926
Gohir.D05G242300	684	497.386	0	0
Gohir.D05G128500	3169	2982.3	20.0064	0.0978216
Gohir.A10G026766	1092	905.299	0	0
Gohir.A11G232400	489	303.115	0	0
Gohir.D02G131000	426	241.397	0	0
Gohir.A13G051500	552	365.677	0	0
Gohir.D01G145800	862	675.362	0	0
Gohir.A01G184300	2121	1934.3	199.806	1.50626
Gohir.D02G224732	1384	1197.3	0	0
Gohir.D03G022101	565	378.596	9	0.346644
Gohir.D11G100900	957	770.347	0	0
Gohir.A13G134601	1094	907.299	107.953	1.735
Gohir.D08G012100	678	491.405	4	0.118696
Gohir.A09G180600	1014	827.299	20	0.35252
Gohir.D07G010600	1676	1489.3	6.39605	0.0626248
Gohir.A05G059650	249	84.0736	0	0
Gohir.D09G186800	864	677.362	0	0
Gohir.A04G094100	869	682.362	3.37086	0.0720349
Gohir.D07G036500	1141	954.299	0	0
Gohir.D07G207500	984	797.331	1.37024	0.0250595
Gohir.D05G367200	1589	1402.3	0	0
Gohir.D07G092000	1901	1714.3	2.91952	0.0248337
Gohir.D10G112400	678	491.405	0	0
Gohir.A04G017800	1677	1490.3	40	0.391384
Gohir.A12G254400	3484	3297.3	15	0.066336
Gohir.D06G115648	366	183.95	0	0
Gohir.D05G135200	1152	965.299	2.21315	0.0334322
Gohir.D05G373901	831	644.362	0	0
Gohir.D01G197200	1629	1442.3	281.405	2.84507
Gohir.D13G201400	1140	953.299	4	0.0611853
Gohir.D08G211300	1707	1520.3	16.9138	0.162229
Gohir.D12G158400	3484	3297.3	5.11241	0.0226091
Gohir.A08G095962	2857	2670.3	19	0.103755
Gohir.A13G131800	2529	2342.3	508.118	3.16329
Gohir.D12G116900	1366	1179.3	27.3914	0.338693
Gohir.D11G280800	965	778.347	6	0.112407
Gohir.A13G067600	1535	1348.3	49.5998	0.536426
Gohir.D08G034100	2078	1891.3	3.27586	0.025257
Gohir.A13G056500	1061	874.299	285	4.75336
Gohir.A04G132406	1005	818.299	0	0
Gohir.D11G213100	990	803.299	0	0
Gohir.D03G067000	3463	3276.3	0	0
Gohir.A09G064100	1977	1790.3	316.951	2.58156
Gohir.D01G004450	159	29.8372	0	0
Gohir.A11G034800	1203	1016.3	0	0
Gohir.A01G211400	1934	1747.3	72.2951	0.603334
Gohir.A05G382800	1725	1538.3	437	4.14245
Gohir.A11G134900	672	485.405	65	1.95265
Gohir.A08G228500	2960	2773.3	323.708	1.70205
Gohir.D10G178801	2624	2437.3	0	0
Gohir.A09G060400	2436	2249.3	1357.05	8.79761
Gohir.D05G110450	228	69.1907	0	0
Gohir.D02G136500	2167	1980.3	136.396	1.00436
Gohir.D09G216000	1830	1643.3	5.15846	0.0457741
Gohir.D11G134900	3496	3309.3	16.1407	0.0711216
Gohir.A11G303700	1506	1319.3	237	2.61952
Gohir.D06G030700	9164	8977.3	7.20084	0.0116964
Gohir.A12G177900	3920	3733.3	824.765	3.22147
Gohir.A11G199400	1320	1133.3	0	0
Gohir.D08G253300	1233	1046.3	0	0
Gohir.D05G096000	2634	2447.3	3.10451	0.0184979
Gohir.A09G166200	3629	3442.3	577.878	2.44796
Gohir.D12G088300	1266	1079.3	0	0
Gohir.D13G110500	1428	1241.3	8	0.0939788
Gohir.D11G295266	2238	2051.3	0	0
Gohir.A13G074600	1679	1492.3	129.863	1.26895
Gohir.A12G044900	1186	999.299	44.6714	0.651854
Gohir.A08G050500	786	599.362	177	4.30626
Gohir.D02G230500	1242	1055.3	5	0.0690893
Gohir.A07G121000	2110	1923.3	0	0
Gohir.D02G170650	291	117.381	0	0
Gohir.D10G075500	1486	1299.3	26.1166	0.293106
Gohir.D09G064100	1305	1118.3	15.3908	0.200687
Gohir.D01G079750	807	620.362	0	0
Gohir.D11G006050	534	347.741	1	0.0419334
Gohir.D13G236400	2400	2213.3	0	0
Gohir.D11G154350	725	538.386	6	0.162508
Gohir.D02G207600	1043	856.299	1.00918	0.0171854
Gohir.A06G143600	1364	1177.3	211.701	2.62211
Gohir.A01G190000	874	687.362	157	3.33066
Gohir.D12G190400	1091	904.299	23.2597	0.375067
Gohir.A04G107500	1702	1515.3	5355.56	51.5375
Gohir.D06G065300	2711	2524.3	33.5394	0.193745
Gohir.A02G035700	949	762.347	11.4586	0.219176
Gohir.D11G275725	366	183.95	0	0
Gohir.D11G239300	2222	2035.3	1.27912	0.00916429
Gohir.D10G082700	1658	1471.3	6.04386	0.0599004
Gohir.D07G102500	1586	1399.3	4.62887	0.048237
Gohir.D13G076300	2036	1849.3	4.13181	0.0325799
Gohir.A11G114301	2210	2023.3	36	0.259453
Gohir.A06G195600	1400	1213.3	2	0.0240369
Gohir.A10G014200	1887	1700.3	119	1.02056
Gohir.D07G145300	1071	884.299	15.9365	0.262791
Gohir.D06G049400	4723	4536.3	36.115	0.116092
Gohir.D02G200200	1651	1464.3	0	0
Gohir.D05G285100	705	518.386	1	0.0281296
Gohir.D13G072800	831	644.362	0	0
Gohir.D09G141225	838	651.362	0	0
Gohir.A04G137800	1055	868.299	1463.89	24.5841
Gohir.D08G190600	1425	1238.3	0	0
Gohir.A07G092600	1903	1716.3	12	0.101954
Gohir.A08G060500	1060	873.299	1	0.0166976
Gohir.D06G173100	421	236.522	1	0.0616515
Gohir.A02G129300	1980	1793.3	6	0.0487882
Gohir.A05G223100	2083	1896.3	115	0.884316
Gohir.A10G003500	3349	3162.3	565.711	2.6086
Gohir.D11G179800	1177	990.299	10	0.147248
Gohir.A06G089300	4494	4307.3	22792.2	77.161
Gohir.D03G103900	858	671.362	1	0.02172
Gohir.A10G044300	1587	1400.3	19	0.197856
Gohir.A11G035033	405	220.969	0	0
Gohir.A06G206100	1382	1195.3	50	0.609972
Gohir.A09G190200	2288	2101.3	79.7442	0.553385
Gohir.D01G053700	1069	882.299	0	0
Gohir.D01G051366	480	294.181	0	0
Gohir.A11G047000	2471	2284.3	73	0.466
Gohir.D13G159000	1593	1406.3	2.17457	0.0225482
Gohir.D08G147150	658	471.424	2	0.0618635
Gohir.D08G165700	207	55.6258	0	0
Gohir.D01G151350	465	279.432	1.1228	0.0585924
