target_id	length	eff_length	AD2_4	AD2_4_tpm
Gohir.D03G053100	3129	2939.96	16	0.0550089
Gohir.D11G115300	2345	2155.96	52.7346	0.247235
Gohir.D11G326200	2760	2570.96	0	0
Gohir.D06G058100	1371	1181.96	250.815	2.14489
Gohir.A11G187700	489	300.734	0	0
Gohir.D10G018901	526	337.393	0	0
Gohir.D09G231600	1543	1353.96	251.59	1.8782
Gohir.A05G405200	1294	1104.96	37.0474	0.338896
Gohir.D01G076100	1622	1432.96	114.104	0.804859
Gohir.D05G238050	594	405.132	0	0
Gohir.A07G121500	1810	1620.96	129.712	0.808842
Gohir.A05G392700	1693	1503.96	1167.39	7.84577
Gohir.D08G234300	4648	4458.96	432.196	0.979719
Gohir.A07G043900	2384	2194.96	667.52	3.07392
Gohir.A05G331900	1732	1542.96	70.0873	0.459134
Gohir.D11G214400	3055	2865.96	147.041	0.518589
Gohir.D02G213000	1783	1593.96	109	0.6912
Gohir.D07G088566	816	627.011	13	0.209567
Gohir.A13G055400	1663	1473.96	275.138	1.88677
Gohir.D04G093700	2154	1964.96	272.669	1.40261
Gohir.A09G217900	2166	1976.96	82.123	0.419877
Gohir.A09G196200	2234	2044.96	999.917	4.94235
Gohir.D12G077402	219	64.7025	0	0
Gohir.D11G224300	174	39.8289	0	0
Gohir.D09G026400	1227	1037.96	0	0
Gohir.A05G224700	3285	3095.96	48.5022	0.158351
Gohir.A09G221000	3594	3404.96	0	0
Gohir.A08G072300	794	605.011	41.7003	0.696675
Gohir.D11G054850	1344	1154.96	0	0
Gohir.D12G251300	3798	3608.96	435.606	1.22002
Gohir.D11G142700	1255	1065.96	18.5146	0.175561
Gohir.A11G035000	777	588.011	7.40774	0.127337
Gohir.A07G041100	2587	2397.96	31.5687	0.133067
Gohir.A01G134200	962	772.957	0	0
Gohir.D07G082900	3304	3114.96	391.6	1.2707
Gohir.A11G094400	894	704.976	0	0
Gohir.D03G110700	1503	1313.96	290.609	2.23554
Gohir.A10G024800	1818	1628.96	262.331	1.62777
Gohir.D02G230300	1274	1084.96	6	0.0558975
Gohir.A12G042460	2768	2578.96	74.2	0.290813
Gohir.D08G236000	1723	1533.96	283.187	1.86601
Gohir.A12G223500	1044	854.957	10	0.118225
Gohir.D03G088700	920	730.957	78.9541	1.09178
Gohir.D08G086700	945	755.957	437.046	5.84365
Gohir.D11G299600	3110	2920.96	0	0
Gohir.A09G084400	2008	1818.96	32.6542	0.181456
Gohir.A10G078600	1490	1300.96	6.82413	0.0530199
Gohir.A08G101032	1520	1330.96	119	0.903726
Gohir.D09G105800	1955	1765.96	27.8865	0.159613
Gohir.A11G025900	393	207.571	0	0
Gohir.D04G164500	786	597.011	0	0
Gohir.A05G017100	1876	1686.96	136.048	0.815159
Gohir.A03G190650	1705	1515.96	0	0
Gohir.D03G143700	6627	6437.96	761.215	1.19512
Gohir.D09G136700	1807	1617.96	760.254	4.74947
Gohir.D12G224800	1194	1004.96	341.691	3.43669
Gohir.D12G131700	3956	3766.96	110.504	0.296512
Gohir.D04G014000	879	689.976	14.1681	0.207554
Gohir.D11G140550	501	312.63	0	0
Gohir.A04G132418	1141	951.957	0	0
Gohir.A01G091600	1330	1140.96	25.4645	0.22559
Gohir.A08G140200	691	502.039	641.96	12.9248
Gohir.A03G136500	876	686.976	0	0
Gohir.A10G027500	2130	1940.96	181.686	0.946151
Gohir.A09G203600	1274	1084.96	0	0
Gohir.D10G193000	1696	1506.96	6356.97	42.6386
Gohir.A01G079100	1624	1434.96	1313.21	9.25015
Gohir.D01G055400	608	419.111	1.10707	0.0266993
Gohir.A05G005900	1395	1205.96	4.98213	0.0417578
Gohir.A11G173800	1842	1652.96	18.3432	0.112168
Gohir.A06G165000	1816	1626.96	253.473	1.57474
Gohir.A03G022800	3273	3083.96	348.672	1.14278
Gohir.D09G129250	262	94.4926	241	25.7794
Gohir.D06G156600	1617	1427.96	107.72	0.76249
Gohir.A05G238100	6761	6571.96	1144.63	1.76046
Gohir.D11G254700	2181	1991.96	142.085	0.720979
Gohir.A09G146900	339	157.958	1	0.0639899
Gohir.D01G141000	1588	1398.96	150.995	1.09097
Gohir.D01G137800	1986	1796.96	668.62	3.76093
Gohir.A11G202400	1746	1556.96	100.41	0.651857
Gohir.A05G382300	2290	2100.96	484.425	2.33058
Gohir.A07G161905	204	55.635	0	0
Gohir.A05G077600	2281	2091.96	451.417	2.18112
Gohir.A08G039601	959	769.957	411.523	5.40234
Gohir.A10G165500	1176	986.957	580.259	5.94262
Gohir.A13G171000	3361	3171.96	806.396	2.56966
Gohir.A04G109488	2376	2186.96	359.181	1.66007
Gohir.D09G165100	1831	1641.96	535.626	3.29727
Gohir.D09G089933	2025	1835.96	0	0
Gohir.D13G053801	345	163.279	1.7329	0.107275
Gohir.A04G141500	471	282.971	21	0.750121
Gohir.A03G180301	2712	2522.96	1307.01	5.23628
Gohir.D04G155200	411	224.827	0	0
Gohir.A13G159300	1183	993.957	2152.06	21.8847
Gohir.A08G017500	720	531.026	115	2.18895
Gohir.D06G133800	1936	1746.96	78.6572	0.455104
Gohir.D01G082200	2366	2176.96	11344	52.6707
Gohir.A03G100100	1024	834.957	168.115	2.03515
Gohir.D06G153400	1743	1553.96	267.756	1.74163
Gohir.D03G127350	1293	1103.96	8	0.0732473
Gohir.D12G188900	1701	1511.96	19	0.127019
Gohir.D09G176300	1359	1169.96	16.4061	0.141739
Gohir.D03G159600	704	515.026	141.427	2.7756
Gohir.D13G164632	589	400.132	1.15822	0.0292577
Gohir.A09G231600	2251	2061.96	445.424	2.18347
Gohir.D11G282600	2482	2292.96	7.76212	0.0342167
Gohir.A12G102000	1823	1633.96	414.053	2.56135
Gohir.A05G248000	2022	1832.96	83.426	0.460048
Gohir.A04G121884	375	190.599	0	0
Gohir.D11G020833	1064	874.957	0.389637	0.00450119
Gohir.D03G170400	2568	2378.96	115.076	0.488935
Gohir.A10G034900	1445	1255.96	32.2806	0.259789
Gohir.A07G058832	1616	1426.96	63.2007	0.447677
Gohir.A11G307400	920	730.957	1	0.0138281
Gohir.D06G172775	433	246.049	0	0
Gohir.A02G175400	1074	884.957	91.6947	1.04731
Gohir.A01G090100	1474	1284.96	6.4895	0.0510478
Gohir.A13G210400	1859	1669.96	0	0
Gohir.D02G087800	696	507.039	41	0.817329
Gohir.D11G013500	3068	2878.96	3	0.0105327
Gohir.A04G098200	1874	1684.96	6	0.0359929
Gohir.A09G178300	1020	830.957	1203.85	14.6436
Gohir.A07G168200	1836	1646.96	315.463	1.93607
Gohir.A07G197900	748	559.026	38.0881	0.688672
Gohir.A13G090300	2517	2327.96	397.078	1.72407
Gohir.D02G143600	1874	1684.96	137.658	0.825783
Gohir.A08G118300	2032	1842.96	265.408	1.45563
Gohir.D12G040200	3329	3139.96	1085.35	3.4938
Gohir.D04G072550	1401	1211.96	1.01602	0.0084736
Gohir.D04G055400	1470	1280.96	862.433	6.80526
Gohir.D07G018700	986	796.957	92	1.16683
Gohir.A08G004100	663	474.064	79.2399	1.68951
Gohir.A11G007950	963	773.957	0	0
Gohir.D12G195900	3968	3778.96	1274.29	3.4084
Gohir.D07G194300	1143	953.957	27	0.286081
Gohir.D09G136800	3173	2983.96	77.3239	0.261924
Gohir.A12G265600	2434	2244.96	585.03	2.63405
Gohir.D12G018400	1038	848.957	40.821	0.486017
Gohir.D05G205701	240	78.795	0	0
Gohir.A06G025400	1153	963.957	410.342	4.30271
Gohir.A06G133600	805	616.011	103.398	1.6966
Gohir.D05G016100	1368	1178.96	193.898	1.66238
Gohir.D06G181800	537	348.348	0	0
Gohir.D12G163900	2411	2221.96	348.245	1.58417
Gohir.D05G367000	1213	1023.96	16.1659	0.159578
Gohir.D02G235300	997	807.957	75	0.938268
Gohir.A09G115500	2000	1810.96	141.696	0.790866
Gohir.D03G038101	367	183.196	0	0
Gohir.D11G346900	905	715.976	22.6239	0.319391
Gohir.D11G186701	279	107.613	11	1.0332
Gohir.A08G041201	606	417.111	119	2.8837
Gohir.A13G235100	3658	3468.96	184.658	0.53805
Gohir.A08G102900	1217	1027.96	17	0.167158
Gohir.D12G157800	1269	1079.96	247	2.31177
Gohir.D13G012600	1104	914.957	0	0
Gohir.D07G203200	1301	1111.96	72.849	0.662201
Gohir.D05G352200	2249	2059.96	14.0213	0.0687993
Gohir.D03G007500	884	694.976	0	0
Gohir.A11G063700	1209	1019.96	475.032	4.70755
Gohir.D06G069300	1966	1776.96	84.6234	0.481357
Gohir.A03G080800	2250	2060.96	533.488	2.61644
Gohir.A12G082100	1425	1235.96	175.178	1.43262
Gohir.D12G102100	1095	905.957	4	0.0446279
Gohir.D01G158101	1486	1296.96	122.515	0.954812
Gohir.A11G160900	636	447.077	0	0
Gohir.A05G291800	1747	1557.96	110.816	0.718956
Gohir.D05G256400	1975	1785.96	22.9348	0.129801
Gohir.D12G082300	1992	1802.96	222	1.24458
Gohir.D03G157733	594	405.132	7.21192	0.179932
Gohir.D01G049700	2451	2261.96	59.6775	0.266674
Gohir.A05G060500	2948	2758.96	365.087	1.33754
Gohir.D02G177620	545	356.32	3.10834	0.0881744
Gohir.D11G007766	250	85.7958	0	0
Gohir.A11G207450	674	485.052	41	0.854378
Gohir.D06G137250	2010	1820.96	3	0.0166524
Gohir.A07G218500	1200	1010.96	1	0.00999819
Gohir.D04G077900	2322	2132.96	28	0.132687
Gohir.A01G199100	1917	1727.96	0	0
Gohir.D10G241000	1215	1025.96	16.8014	0.165528
Gohir.D01G050100	1383	1193.96	3.20691	0.0271489
Gohir.D02G050666	684	495.039	0	0
Gohir.A10G165300	748	559.026	180.314	3.26027
Gohir.D07G028500	3368	3178.96	351.636	1.11805
Gohir.A05G346000	1628	1438.96	68.4699	0.480956
Gohir.D10G042400	893	703.976	10.891	0.156373
Gohir.A01G037000	1703	1513.96	201.366	1.34439
Gohir.A11G308800	1596	1406.96	9.39697	0.0675089
Gohir.A12G210350	252	87.235	0	0
Gohir.D11G045632	162	33.8404	6.82126	2.03743
Gohir.A01G061900	968	778.957	5	0.06488
Gohir.A05G173100	1889	1699.96	1	0.00594588
Gohir.A09G175700	2647	2457.96	292	1.20078
Gohir.D13G018401	952	762.957	44	0.582917
Gohir.D05G046300	4408	4218.96	67.7411	0.162293
Gohir.A02G161200	1527	1337.96	0	0
Gohir.D13G139500	1116	926.957	20	0.218084
Gohir.D07G040000	771	582.011	0	0
Gohir.A12G019300	1270	1080.96	3.92409	0.0366931
Gohir.A06G163166	1074	884.957	0	0
Gohir.D06G152751	399	213.288	0	0
Gohir.A01G186201	2271	2081.96	0	0
Gohir.D13G059800	1754	1564.96	5.09074	0.0328801
Gohir.D12G192450	545	356.32	13	0.368771
Gohir.D13G150550	756	567.026	25.7543	0.459094
Gohir.D08G190400	1107	917.957	23	0.253256
Gohir.D08G176600	1961	1771.96	114.609	0.65376
Gohir.D07G127000	3061	2871.96	318.858	1.12221
Gohir.D06G064250	570	381.244	0	0
Gohir.D01G214800	1864	1674.96	138.255	0.834316
Gohir.A09G168000	692	503.039	3	0.0602801
Gohir.D05G158950	1140	950.957	0	0
Gohir.D02G012800	1925	1735.96	181.364	1.056
Gohir.D03G090201	1055	865.957	25.0308	0.292168
Gohir.D03G118600	1675	1485.96	305.451	2.07773
Gohir.A05G046400	966	776.957	168.723	2.19498
Gohir.D09G002200	436	248.964	0	0
Gohir.A10G193600	1434	1244.96	278.335	2.25979
Gohir.D11G311500	2684	2494.96	715.154	2.89728
Gohir.A12G207200	2327	2137.96	217.777	1.0296
Gohir.D01G145500	1538	1348.96	306.709	2.29817
Gohir.A01G123033	1964	1774.96	234.172	1.33352
Gohir.D10G078900	2406	2216.96	85.8432	0.391384
Gohir.A08G084000	817	628.011	0	0
Gohir.A01G206500	1583	1393.96	554.705	4.02223
Gohir.A01G107000	2695	2505.96	43.2177	0.174318
Gohir.D10G101450	495	306.679	0	0
Gohir.A05G192100	1587	1397.96	70.2612	0.508014
Gohir.D01G012700	1593	1403.96	771.563	5.55484
Gohir.D12G139700	1293	1103.96	4.62506	0.0423467
Gohir.D11G239700	2127	1937.96	5.00271	0.0260925
Gohir.A06G070400	799	610.011	0	0
Gohir.A10G061600	4050	3860.96	8	0.0209435
Gohir.A08G065600	567	378.244	2	0.0534456
Gohir.D05G383100	1319	1129.96	8	0.0715619
Gohir.A02G158700	774	585.011	0	0
Gohir.D07G123100	997	807.957	17	0.212674
Gohir.D05G095400	2191	2001.96	19.8281	0.10011
Gohir.A10G221000	1453	1263.96	78.7717	0.629929
Gohir.D07G222000	1243	1053.96	5.37256	0.0515243
Gohir.A09G005400	1068	878.957	75.5841	0.869194
Gohir.D10G133300	1863	1673.96	769.793	4.64819
Gohir.D11G122900	559	370.264	32	0.873561
Gohir.A12G248800	525	336.402	1175	35.3048
Gohir.A11G282773	1323	1133.96	1116.95	9.95616
Gohir.D13G185700	1361	1171.96	1142.45	9.85322
Gohir.A05G035300	838	648.994	111.384	1.73474
Gohir.A11G273000	1416	1226.96	155.366	1.27992
Gohir.D10G246600	3389	3199.96	9.94203	0.031404
Gohir.D01G209950	414	227.684	0	0
Gohir.D01G040400	1982	1792.96	88	0.496097
Gohir.D08G264600	832	642.994	0	0
Gohir.D13G137500	411	224.827	54	2.42773
Gohir.D10G033400	456	268.39	12.715	0.478853
Gohir.D06G091100	2424	2234.96	829.119	3.74975
Gohir.D03G081600	2044	1854.96	58	0.316044
Gohir.D08G181150	880	690.976	63	0.921577
Gohir.D11G014400	1327	1137.96	105	0.932647
Gohir.A05G186400	1865	1675.96	1718.98	10.3672
Gohir.D11G156600	1986	1796.96	169.578	0.953861
Gohir.D13G120450	399	213.288	0	0
Gohir.A01G150200	1851	1661.96	810.301	4.92811
Gohir.A03G117200	1140	950.957	21	0.223209
Gohir.D05G239050	846	656.994	0	0
Gohir.D08G076500	1325	1135.96	20.3748	0.181295
Gohir.D01G104300	2389	2199.96	708.542	3.25541
Gohir.A01G176200	1485	1295.96	15.6036	0.121699
Gohir.A10G238200	1468	1278.96	105.888	0.836846
Gohir.D13G068800	1698	1508.96	10.861	0.0727522
Gohir.D12G018000	2706	2516.96	1170.44	4.70033
Gohir.A10G195350	586	397.153	0	0
Gohir.D05G365200	2139	1949.96	1549.11	8.02995
Gohir.D11G085900	6193	6003.96	1331.65	2.24185
Gohir.D01G193000	1143	953.957	52.0772	0.551789
Gohir.D01G021100	1458	1268.96	19.0969	0.152114
Gohir.A09G220466	810	621.011	0	0
Gohir.D06G115616	291	117.044	0	0
Gohir.A05G013600	2087	1897.96	76.2778	0.406224
Gohir.A05G158300	3278	3088.96	223.676	0.731917
Gohir.A10G013600	1781	1591.96	2026	12.8636
Gohir.A11G193300	2261	2071.96	353.484	1.72442
Gohir.A08G189300	2937	2747.96	80.661	0.296693
Gohir.A05G349900	5622	5432.96	1056.82	1.96615
Gohir.D08G083901	252	87.235	9	1.04281
Gohir.A03G218500	699	510.026	42.1771	0.83587
Gohir.D04G111100	444	256.679	0	0
Gohir.D04G018500	2513	2323.96	216.437	0.941364
Gohir.A01G119300	1362	1172.96	317.61	2.73694
Gohir.D01G044600	1659	1469.96	0	0
Gohir.D09G111300	2718	2528.96	718.257	2.87073
Gohir.D11G018000	1552	1362.96	235.99	1.75011
Gohir.A12G120000	2243	2053.96	693.321	3.4119
Gohir.A05G037600	2258	2068.96	115.856	0.566007
Gohir.D02G173200	1562	1372.96	25.6595	0.188906
Gohir.D05G241400	1383	1193.96	146.944	1.24399
Gohir.A12G144750	624	435.099	1	0.0232309
Gohir.D08G241700	2209	2019.96	506.957	2.53678
Gohir.D05G016400	1440	1250.96	50.2877	0.406325
Gohir.A10G215500	234	74.6414	29.5131	3.99659
Gohir.D01G072100	1373	1183.96	105.504	0.900711
Gohir.D13G234700	1035	845.957	0	0
Gohir.A13G117200	1956	1766.96	0	0
Gohir.A03G192200	360	176.704	0	0
Gohir.A02G136700	1216	1026.96	133.746	1.31638
Gohir.D05G000101	333	152.539	1.72585	0.114361
Gohir.D06G200700	1237	1047.96	102	0.983809
Gohir.A03G153900	1351	1161.96	99.6943	0.86723
Gohir.A12G231500	2049	1859.96	159.744	0.868113
Gohir.A11G106500	778	589.011	72.9189	1.25133
Gohir.D07G235300	1631	1441.96	426.605	2.99039
Gohir.D05G321400	2581	2391.96	473.601	2.00131
Gohir.A02G124300	2615	2425.96	3039.66	12.6647
Gohir.A07G045400	2716	2526.96	158.496	0.63398
Gohir.D12G123300	1904	1714.96	34.7788	0.204982
Gohir.A10G159300	1935	1745.96	12	0.0694707
Gohir.D03G077800	1292	1102.96	219.551	2.01201
Gohir.D02G158700	2516	2326.96	102.777	0.44644
Gohir.D01G073000	1859	1669.96	1	0.00605269
Gohir.A02G071700	2205	2015.96	0	0
Gohir.A03G216900	2613	2423.96	400.723	1.67099
Gohir.A01G062400	1988	1798.96	1164	6.54013
Gohir.D09G118550	532	343.384	0	0
Gohir.D06G068700	1696	1506.96	123.765	0.83014
Gohir.A11G289500	1496	1306.96	0	0
Gohir.A12G067300	2969	2779.96	268.391	0.975853
Gohir.D05G176700	1163	973.957	181.523	1.88385
Gohir.A05G177600	2107	1917.96	28	0.147562
Gohir.D06G076800	1518	1328.96	5	0.0380288
Gohir.D05G161532	1193	1003.96	31.4074	0.316206
Gohir.D13G073000	715	526.026	0	0
Gohir.D09G241300	2302	2112.96	254.907	1.2194
Gohir.D03G081500	1241	1051.96	1	0.00960851
Gohir.D03G110200	3538	3348.96	195.049	0.588693
Gohir.A12G190500	1357	1167.96	78.659	0.680731
Gohir.D01G071900	1821	1631.96	0	0
Gohir.A07G170300	2317	2127.96	278.794	1.32426
Gohir.D02G229800	1429	1239.96	2	0.0163034
Gohir.D05G089100	4131	3941.96	1355.36	3.47533
Gohir.D11G137575	2482	2292.96	427.147	1.88293
Gohir.D10G030100	2617	2427.96	3	0.0124892
Gohir.D08G155900	1980	1790.96	119.936	0.676892
Gohir.A13G096600	1618	1428.96	129.176	0.913731
Gohir.A06G065450	977	787.957	10	0.128278
Gohir.A05G158400	818	629.011	126	2.02473
Gohir.A08G047300	1188	998.957	349.315	3.53448
Gohir.A11G295900	2045	1855.96	261.551	1.42444
Gohir.D04G127700	231	72.6015	1	0.139222
Gohir.D01G044400	601	412.121	0	0
Gohir.A09G209200	1593	1403.96	0	0
Gohir.A13G086615	1818	1628.96	249.21	1.54636
Gohir.A13G178000	1266	1076.96	43.6602	0.409771
Gohir.D13G125550	603	414.121	1	0.0244077
Gohir.A07G028825	660	471.064	2299.42	49.3392
Gohir.A02G005100	1076	886.957	3	0.0341879
Gohir.A12G141366	776	587.011	33	0.568227
Gohir.D03G129300	444	256.679	809.61	31.8816
Gohir.A12G271450	1380	1190.96	0	0
Gohir.D02G024700	1401	1211.96	21.8132	0.181923
Gohir.A10G007600	3698	3508.96	153.745	0.442871
Gohir.D11G133000	2264	2074.96	1385.69	6.75011
Gohir.D08G067600	2991	2801.96	124.857	0.450407
Gohir.D04G032000	2365	2175.96	95.7263	0.444667
Gohir.A05G415300	2537	2347.96	0	0
Gohir.D08G027700	4011	3821.96	822.322	2.17475
Gohir.A02G090000	1526	1336.96	182.994	1.38348
Gohir.A07G014600	1231	1041.96	414.673	4.02263
Gohir.D05G202900	2809	2619.96	50.1254	0.193383
Gohir.D11G278000	1943	1753.96	205.21	1.18259
Gohir.D09G073200	1036	846.957	65.2455	0.778652
Gohir.D13G215400	2025	1835.96	171.883	0.946291
Gohir.A05G111600	946	756.957	453.734	6.05877
Gohir.A13G072900	3259	3069.96	232.723	0.766232
Gohir.A02G120600	1924	1734.96	70.8646	0.412852
Gohir.A11G139000	708	519.026	0	0
Gohir.A13G149000	2231	2041.96	420.526	2.08162
Gohir.A11G141800	705	516.026	57.3164	1.1227
Gohir.D12G090700	495	306.679	19.6195	0.646635
Gohir.A04G057000	1635	1445.96	1029.22	7.19459
Gohir.D07G054800	1251	1061.96	99.8587	0.950458
Gohir.A09G152300	4032	3842.96	1342.34	3.53063
Gohir.A11G121200	4975	4785.96	966.215	2.04061
Gohir.A04G095000	995	805.957	5.4159	0.0679224
Gohir.D13G171100	863	673.994	0	0
Gohir.A03G202200	639	450.077	6	0.134747
Gohir.D13G102100	3897	3707.96	106.3	0.289768
Gohir.A08G106600	312	134.401	87.6179	6.58936
Gohir.D09G035000	3896	3706.96	473.472	1.29101
Gohir.A01G000401	1461	1271.96	241.544	1.91945
Gohir.D09G150100	2287	2097.96	20.7222	0.0998373
Gohir.D08G161300	1573	1383.96	79.8213	0.582976
Gohir.D10G081800	2291	2101.96	141.405	0.679979
Gohir.D05G098801	3124	2934.96	830.645	2.86067
Gohir.A06G101100	2127	1937.96	61.3932	0.320206
Gohir.D04G189900	1245	1055.96	0	0
Gohir.D02G008400	1406	1216.96	486.573	4.04135
Gohir.D08G049650	882	692.976	0	0
Gohir.A06G024200	1007	817.957	1	0.0123573
Gohir.D10G249800	2507	2317.96	0	0
Gohir.A11G122000	2320	2130.96	149.117	0.707304
Gohir.A07G075950	807	618.011	204.767	3.34902
Gohir.D03G019750	878	688.976	0	0
Gohir.D12G184500	877	687.976	220.335	3.23716
Gohir.A02G025100	1736	1546.96	13005.4	84.9766
Gohir.D05G339033	312	134.401	0	0
Gohir.D05G156700	2864	2674.96	61	0.230498
Gohir.D06G035600	1586	1396.96	0	0
Gohir.D04G172833	1488	1298.96	18.4772	0.143779
Gohir.D12G151400	1272	1082.96	1	0.00933346
Gohir.A05G223250	771	582.011	0	0
Gohir.D03G162000	1317	1127.96	9	0.0806499
Gohir.A09G215200	2240	2050.96	135.785	0.669189
Gohir.A13G037200	1719	1529.96	0	0
Gohir.D05G116700	2571	2381.96	809.573	3.43539
Gohir.D08G150000	2253	2063.96	5	0.0244863
Gohir.D12G180900	1673	1483.96	6	0.0408681
Gohir.A10G176200	3153	2963.96	0	0
Gohir.D08G062200	1297	1107.96	7	0.06386
Gohir.D07G013600	1292	1102.96	135.713	1.24371
Gohir.A06G106400	3077	2887.96	644.309	2.25506
Gohir.A12G023901	985	795.957	182	2.31119
Gohir.A13G180700	1632	1442.96	109.417	0.766453
Gohir.D03G104700	1279	1089.96	133.731	1.24015
Gohir.A13G035800	3730	3540.96	106.311	0.303468
Gohir.D02G149950	1752	1562.96	4	0.0258682
Gohir.A07G054750	195	50.4779	4	0.800964
Gohir.A11G068300	1776	1586.96	203.261	1.29462
Gohir.D06G153600	1567	1377.96	217.189	1.59315
Gohir.D03G025700	2467	2277.96	169.331	0.751356
Gohir.D13G210275	744	555.026	3	0.0546339
Gohir.D10G173800	846	656.994	23.8681	0.367206
Gohir.D12G183400	1544	1354.96	350.05	2.61131
Gohir.A05G339800	1302	1112.96	228.782	2.07777
Gohir.D12G253800	2003	1813.96	4.181	0.0232974
Gohir.A06G082600	5281	5091.96	649.888	1.29005
Gohir.A08G078300	3225	3035.96	379.179	1.26242
Gohir.D07G177200	1503	1313.96	542.537	4.17352
Gohir.D03G035400	2290	2100.96	60.0477	0.28889
Gohir.D11G171600	723	534.026	0	0
Gohir.D02G026700	3538	3348.96	12.5138	0.0377688
Gohir.D08G147800	951	761.957	5488.89	72.8129
Gohir.D04G033400	2703	2513.96	158.197	0.636055
Gohir.D06G076050	587	398.153	38	0.96469
Gohir.D06G207300	1389	1199.96	0	0
Gohir.A12G211600	1055	865.957	644.916	7.52767
Gohir.A08G221630	2203	2013.96	1267.89	6.36335
Gohir.A06G107600	1844	1654.96	90.2129	0.55098
Gohir.A10G018740	201	53.786	0	0
Gohir.A08G205400	2465	2275.96	10.5606	0.0469008
Gohir.A10G015600	804	615.011	10	0.164351
Gohir.A12G185633	834	644.994	0	0
Gohir.D06G091250	693	504.039	28.876	0.579066
Gohir.D11G029800	858	668.994	12.0009	0.181319
Gohir.A12G148600	1709	1519.96	255.557	1.69946
Gohir.A09G169300	1200	1010.96	58.847	0.588363
Gohir.D01G196550	1105	915.957	3	0.0331055
Gohir.A12G103550	945	755.957	0	0
Gohir.D13G206166	228	70.5732	31	4.43993
Gohir.A06G124402	692	503.039	20.0242	0.402354
Gohir.D06G044200	1535	1345.96	345.877	2.59743
Gohir.D12G243400	1622	1432.96	17.6162	0.124261
Gohir.D01G108200	1204	1014.96	0	0
Gohir.A04G125700	3540	3350.96	232.737	0.702022
Gohir.A02G107500	4075	3885.96	1514.24	3.93869
Gohir.D06G036400	3238	3048.96	5.35023	0.0177368
Gohir.D04G001432	3211	3021.96	37.7185	0.12616
Gohir.A12G079125	1524	1334.96	28	0.212004
Gohir.A02G021100	1844	1654.96	123.337	0.753286
Gohir.D11G070400	1853	1663.96	12.5691	0.0763513
Gohir.D11G246760	4245	4055.96	57.7959	0.144032
Gohir.D02G158600	2133	1943.96	200.655	1.04332
Gohir.A03G033600	1021	831.957	36.071	0.43824
Gohir.A11G329400	1047	857.957	61.0533	0.71928
Gohir.A08G226100	2064	1874.96	249.701	1.34612
Gohir.A11G282734	3621	3431.96	154.435	0.454839
Gohir.A13G131900	1926	1736.96	47	0.273503
Gohir.A10G032700	1316	1126.96	21.285	0.190907
Gohir.A10G003000	2848	2658.96	217.336	0.826179
Gohir.A05G405950	5878	5688.96	491.06	0.872481
Gohir.A12G052250	840	650.994	9	0.13974
Gohir.A11G196700	1346	1156.96	271.246	2.36974
Gohir.D09G014100	2844	2654.96	1172.74	4.46478
Gohir.D11G219600	2396	2206.96	103.299	0.473105
Gohir.D11G138600	3426	3236.96	159.921	0.499369
Gohir.A13G004500	1062	872.957	1	0.0115787
Gohir.D11G292200	1377	1187.96	4.71355	0.0401052
Gohir.D07G160880	581	392.174	0	0
Gohir.D10G138780	566	377.254	14.3799	0.38528
Gohir.D13G042400	708	519.026	0	0
Gohir.D07G212000	1113	923.957	4	0.0437585
Gohir.D05G192600	780	591.011	0	0
Gohir.A09G106200	2188	1998.96	171.514	0.867264
Gohir.D13G203300	2538	2348.96	157.732	0.678732
Gohir.D11G117100	1179	989.957	473.063	4.83011
Gohir.D08G189400	1817	1627.96	7	0.0434619
Gohir.D08G227600	1907	1717.96	40.276	0.236967
Gohir.D07G037200	1101	911.957	131.631	1.45894
Gohir.D12G001600	2037	1847.96	185.075	1.0123
Gohir.A05G164000	1656	1466.96	6.26503	0.0431678
Gohir.A12G250300	1488	1298.96	131.392	1.02242
Gohir.D13G182800	2479	2289.96	404.461	1.78527
Gohir.D11G083900	1881	1691.96	10	0.0597399
Gohir.D06G118300	2506	2316.96	0	0
Gohir.D10G223650	884	694.976	0	0
Gohir.A11G260500	2043	1853.96	493	2.68783
Gohir.D05G283601	538	349.348	0	0
Gohir.D04G002700	2667	2477.96	159.106	0.649002
Gohir.A12G125900	567	378.244	0	0
Gohir.A12G059600	1451	1261.96	18	0.144172
Gohir.A01G140100	1478	1288.96	43.5123	0.341214
Gohir.A09G129900	1788	1598.96	214.368	1.35512
Gohir.A03G064000	1891	1701.96	0	0
Gohir.A12G015400	1644	1454.96	0	0
Gohir.A11G143900	1352	1162.96	56.307	0.489387
Gohir.D10G010500	2193	2003.96	482.903	2.43571
Gohir.A06G091000	1978	1788.96	97.0205	0.548173
Gohir.D06G061550	1038	848.957	0	0
Gohir.A07G130000	1520	1330.96	71.9913	0.546727
Gohir.D08G100400	3465	3275.96	272.077	0.839473
Gohir.D06G186500	372	187.85	22.3417	1.20215
Gohir.D05G369050	171	38.29	0	0
Gohir.D13G222200	1886	1696.96	62.5303	0.372455
Gohir.D12G049700	2014	1824.96	0	0
Gohir.A03G034800	732	543.026	150.355	2.79868
Gohir.D05G003600	2807	2617.96	28.9341	0.111713
Gohir.A10G134200	2208	2018.96	1	0.00500642
Gohir.D12G093400	1696	1506.96	1	0.00670738
Gohir.A09G001700	414	227.684	0	0
Gohir.D13G135450	240	78.795	0	0
