target_id	length	eff_length	A2_4	A2_4_tpm
Gohir.A04G148300	1966	1776.81	128.755	0.810778
Gohir.A08G103450	588	398.933	7	0.196326
Gohir.A01G026100	2002	1812.81	101.817	0.628418
Gohir.D05G314900	2559	2369.81	1.16834	0.00551612
Gohir.D05G027200	2827	2637.81	6.02916	0.0255736
Gohir.D03G096400	490	301.418	0	0
Gohir.D09G113566	1212	1022.81	12	0.13127
Gohir.A05G238200	1366	1176.81	0	0
Gohir.A08G029700	1695	1505.81	105.941	0.787174
Gohir.A11G299600	885	695.814	0	0
Gohir.D03G057200	1152	962.814	0	0
Gohir.A10G134500	1953	1763.81	29	0.183961
Gohir.A10G195800	2848	2658.81	1177	4.953
Gohir.A02G002100	1277	1087.81	79.043	0.812997
Gohir.D10G233600	1303	1113.81	0	0
Gohir.A03G013100	471	282.666	0	0
Gohir.A09G176300	1097	907.814	69	0.850417
Gohir.D10G066300	1213	1023.81	5.2921	0.0578345
Gohir.A08G128300	1756	1566.81	606.931	4.33413
Gohir.D12G156400	2720	2530.81	25.4593	0.112555
Gohir.D07G229400	793	603.814	0	0
Gohir.A08G125200	1323	1133.81	2	0.0197364
Gohir.A08G126700	2510	2320.81	104.991	0.506165
Gohir.A05G015900	1332	1142.81	160.162	1.56806
Gohir.D06G076550	369	183.922	0	0
Gohir.A04G054400	5129	4939.81	507.833	1.15024
Gohir.D12G032900	387	200.949	0	0
Gohir.D06G087901	1202	1012.81	2	0.0220943
Gohir.A10G099500	870	680.814	0	0
Gohir.A04G066428	474	285.638	0	0
Gohir.D07G102950	870	680.814	12.4086	0.203927
Gohir.D10G206300	1334	1144.81	50	0.488669
Gohir.A11G079800	1873	1683.81	66	0.438561
Gohir.D05G212000	2781	2591.81	0	0
Gohir.A10G096500	2176	1986.81	306.511	1.72611
Gohir.D01G090550	264	91.8294	0	0
Gohir.D11G233300	1065	875.814	14.6327	0.186936
Gohir.D02G014300	2272	2082.81	0	0
Gohir.D11G248600	816	626.814	0	0
Gohir.D10G083700	840	650.814	0	0
Gohir.D01G076000	1543	1353.81	0	0
Gohir.A01G087400	2597	2407.81	1680.47	7.80885
Gohir.A08G091900	1353	1163.81	0	0
Gohir.A05G332000	2680	2490.81	188	0.844494
Gohir.D09G132300	1485	1295.81	0	0
Gohir.D11G275500	2743	2553.81	24.1253	0.105697
Gohir.A06G027300	3608	3418.81	420.628	1.37658
Gohir.D05G148000	2403	2213.81	1.12107	0.00566594
Gohir.A10G060900	2545	2355.81	218.885	1.03957
Gohir.A02G143300	1796	1606.81	106	0.738108
Gohir.A07G138800	1831	1641.81	49	0.333927
Gohir.D01G118500	1943	1753.81	0	0
Gohir.A03G092980	640	450.88	5	0.124076
Gohir.A13G063300	1494	1304.81	168.119	1.44161
Gohir.D09G220700	919	729.814	0	0
Gohir.A08G205200	835	645.814	43	0.744974
Gohir.D09G142480	390	203.811	0	0
Gohir.A08G243600	794	604.814	784	14.5035
Gohir.D05G165900	1058	868.814	0	0
Gohir.A03G023300	3648	3458.81	735.556	2.37941
Gohir.D05G045700	351	167.009	14.0079	0.938454
Gohir.A03G030100	988	798.814	97.5952	1.36698
Gohir.D08G165950	715	525.856	0	0
Gohir.A04G144300	2546	2356.81	12.893	0.0612083
Gohir.A10G101935	3524	3334.81	489.158	1.64119
Gohir.A10G005400	2845	2655.81	59.9389	0.252517
Gohir.A05G144350	225	63.4696	3	0.528854
Gohir.A12G011100	2208	2018.81	253.114	1.40281
Gohir.D13G184900	2076	1886.81	11.9385	0.0707948
Gohir.A09G055450	381	195.165	0	0
Gohir.A05G310700	1178	988.814	35.6742	0.403664
Gohir.A03G203100	1920	1730.81	342.101	2.21148
Gohir.D08G008200	1541	1351.81	1	0.00827681
Gohir.D07G103400	1516	1326.81	24.5839	0.20731
Gohir.D01G156000	1905	1715.81	175.692	1.14567
Gohir.D02G157500	2472	2282.81	48.0694	0.235602
Gohir.D08G214600	564	374.972	0	0
Gohir.D11G100200	1931	1741.81	200.37	1.2871
Gohir.D10G075100	786	596.814	0	0
Gohir.D02G161740	1355	1165.81	3.01143	0.0289017
Gohir.A09G038800	2123	1933.81	241.13	1.39513
Gohir.A04G052400	3105	2915.81	45	0.172676
Gohir.D05G198400	952	762.814	1.01971	0.0149568
Gohir.D08G185700	1357	1167.81	0	0
Gohir.D05G284700	1328	1138.81	0	0
Gohir.A12G238066	762	572.814	37	0.722716
Gohir.A03G002450	536	347.134	157	5.06038
Gohir.D07G123800	1955	1765.81	18.9105	0.119822
Gohir.A01G090000	941	751.814	397.57	5.91675
Gohir.A08G068200	2211	2021.81	12.0639	0.0667615
Gohir.A02G169700	1195	1005.81	30	0.333721
Gohir.D07G097700	1513	1323.81	1.09297	0.00923763
Gohir.D13G147200	2172	1982.81	0	0
Gohir.A05G094300	877	687.814	178.824	2.90893
Gohir.A05G223300	983	793.814	46	0.648364
Gohir.D11G247650	291	113.695	0	0
Gohir.A07G171200	3009	2819.81	106.407	0.42221
Gohir.A05G012100	1269	1079.81	97	1.00508
Gohir.D06G205100	3831	3641.81	24.0008	0.0737374
Gohir.A06G198100	1384	1194.81	1143.8	10.711
Gohir.A07G155810	1798	1608.81	4.68016	0.0325488
Gohir.D02G052500	1257	1067.81	0	0
Gohir.D02G143366	1214	1024.81	0	0
Gohir.D05G247300	1101	911.814	10.9231	0.134035
Gohir.A05G087400	1113	923.814	21856.2	264.71
Gohir.D09G205000	1652	1462.81	0	0
Gohir.D11G017700	2384	2194.81	24.8283	0.12657
Gohir.A03G159200	1643	1453.81	227.072	1.74757
Gohir.A05G112300	565	375.972	0	0
Gohir.A07G001400	1618	1428.81	164.738	1.29002
Gohir.D02G134900	1060	870.814	0	0
Gohir.D11G198600	1198	1008.81	4.11168	0.0456025
Gohir.A06G194500	1904	1714.81	480	3.13187
Gohir.D13G211826	2038	1848.81	5.20225	0.0314831
Gohir.D08G259950	774	584.814	0	0
Gohir.D08G151600	2387	2197.81	0	0
Gohir.D13G112400	2137	1947.81	3.17998	0.0182666
Gohir.A01G206200	674	484.868	3	0.0692273
Gohir.A12G181000	2157	1967.81	20	0.113717
Gohir.D08G042866	6792	6602.81	0	0
Gohir.A08G125000	831	641.814	0	0
Gohir.A12G272200	1807	1617.81	222.975	1.54208
Gohir.A02G166800	1401	1211.81	262.215	2.42104
Gohir.D04G113400	687	497.856	13.6446	0.306646
Gohir.A02G123405	1172	982.814	0	0
Gohir.D06G182100	1800	1610.81	20	0.13892
Gohir.A01G103050	553	364.045	12.8922	0.396233
Gohir.D08G222500	3060	2870.81	1	0.0038974
Gohir.D11G308800	1011	821.814	0	0
Gohir.D02G114650	924	734.814	0	0
Gohir.A11G042000	2728	2538.81	490.901	2.16343
Gohir.A07G137000	4168	3978.81	758.894	2.13407
Gohir.A05G341000	1349	1159.81	2.2508	0.0217135
Gohir.D03G082300	1827	1637.81	0	0
Gohir.D07G165669	547	358.072	0	0
Gohir.A04G021300	669	479.868	0	0
Gohir.D01G121200	2855	2665.81	3.16669	0.0132909
Gohir.D12G104550	969	779.814	2.36699	0.0339614
Gohir.A06G145100	2324	2134.81	38	0.199161
Gohir.D10G195250	207	51.9404	0	0
Gohir.A07G188600	999	809.814	393.099	5.43121
Gohir.A12G021000	1530	1340.81	13	0.108481
Gohir.A12G181250	822	632.814	0	0
Gohir.D01G169132	305	125.703	56	4.98451
Gohir.D08G047500	1159	969.814	1.37021	0.0158081
Gohir.A01G167100	1757	1567.81	0	0
Gohir.D09G219200	2000	1810.81	0	0
Gohir.D13G010633	381	195.165	0	0
Gohir.D06G047700	1916	1726.81	1.13118	0.00732936
Gohir.A13G086535	657	467.88	0	0
Gohir.A10G240150	446	258.226	4	0.173317
Gohir.A04G095300	1284	1094.81	0	0
Gohir.A13G211900	2936	2746.81	217.608	0.886391
Gohir.D05G074633	315	134.42	0	0
Gohir.D06G201100	1536	1346.81	0	0
Gohir.A06G081780	1071	881.814	38.6874	0.490877
Gohir.D05G349700	2814	2624.81	15.837	0.0675078
Gohir.A02G086302	397	210.451	0	0
Gohir.D05G024700	1988	1798.81	0	0
Gohir.A11G188100	1327	1137.81	57092.1	561.416
Gohir.A11G203800	2455	2265.81	388.941	1.92061
Gohir.D01G068000	810	620.814	0	0
Gohir.D09G250300	775	585.814	0	0
Gohir.A11G211700	1581	1391.81	55	0.442142
Gohir.D09G026450	527	338.176	0	0
Gohir.D05G206200	1682	1492.81	4.87683	0.0365521
Gohir.D11G320900	534	345.151	0	0
Gohir.D13G140000	1031	841.814	55.5239	0.737979
Gohir.A06G150600	1076	886.814	4	0.050467
Gohir.D06G013800	1197	1007.81	0	0
Gohir.D12G146900	1929	1739.81	0	0
Gohir.D05G202000	2126	1936.81	5.40801	0.0312413
Gohir.D01G071850	865	675.814	0	0
Gohir.A13G097945	288	111.198	0	0
Gohir.D07G222600	1104	914.814	0	0
Gohir.D06G028600	1749	1559.81	84.3903	0.605341
Gohir.A05G252000	2331	2141.81	41	0.214182
Gohir.D06G094700	2651	2461.81	23.0489	0.104755
Gohir.D04G077000	1701	1511.81	8.08692	0.05985
Gohir.A13G098090	294	116.204	0	0
Gohir.D03G074200	3123	2933.81	13	0.0495782
Gohir.A07G194400	3921	3731.81	61	0.18289
Gohir.A05G222500	1753	1563.81	90	0.643928
Gohir.A05G317200	1463	1273.81	349.939	3.07373
Gohir.A10G175100	1227	1037.81	0	0
Gohir.A04G122900	1309	1119.81	5312.9	53.0842
Gohir.A07G176700	1004	814.814	2	0.0274632
Gohir.D08G022800	2781	2591.81	4.52697	0.0195427
Gohir.D11G203101	402	215.285	16	0.831546
Gohir.A01G118500	3259	3069.81	239.189	0.871784
Gohir.A05G304500	1427	1237.81	35.1995	0.318172
Gohir.D02G235600	483	294.529	6	0.227931
Gohir.D12G038000	843	653.814	0	0
Gohir.A11G211300	1584	1394.81	5	0.0401082
Gohir.A05G041400	1200	1010.81	8.91753	0.0987082
Gohir.D03G118550	432	244.497	0	0
Gohir.A10G204000	2868	2678.81	12.2404	0.0511248
Gohir.D10G234000	1616	1426.81	36.2131	0.283973
Gohir.D02G143901	727	537.856	0	0
Gohir.A07G082527	556	367.027	1	0.0304847
Gohir.A05G361700	882	692.814	0	0
Gohir.A07G058300	2982	2792.81	244.954	0.981347
Gohir.A10G020900	1284	1094.81	14.6748	0.149973
Gohir.A07G066800	1971	1781.81	88.6594	0.556727
Gohir.A07G204400	2056	1866.81	435.05	2.60746
Gohir.A10G006800	1701	1511.81	37.0545	0.274234
Gohir.A03G029700	534	345.151	65	2.1071
Gohir.A05G305300	2794	2604.81	80	0.343632
Gohir.A11G093700	1036	846.814	6847.44	90.4732
Gohir.D11G002300	4571	4381.81	11.3514	0.0289852
Gohir.D01G056200	4500	4310.81	4.09414	0.0106263
Gohir.D06G150100	2580	2390.81	42.5168	0.198973
Gohir.D08G146400	1769	1579.81	1	0.00708229
Gohir.D08G080050	1066	876.814	0	0
Gohir.D03G015500	916	726.814	1.17303	0.0180578
Gohir.D12G054300	1159	969.814	0	0
Gohir.D12G243500	707	517.856	0	0
Gohir.A11G297375	2392	2202.81	3	0.0152378
Gohir.D07G077900	575	385.953	0	0
Gohir.D13G208900	3036	2846.81	124.288	0.488485
Gohir.A05G337700	784	594.814	4	0.0752417
Gohir.A12G161500	1707	1517.81	360	2.65377
Gohir.D11G029400	2717	2527.81	1.05107	0.0046523
Gohir.D11G147700	845	655.814	52.8187	0.901129
Gohir.A05G126700	1073	883.814	36	0.455745
Gohir.D01G134900	1173	983.814	0	0
Gohir.A06G048900	2541	2351.81	898.17	4.27303
Gohir.A06G017800	721	531.856	30	0.631113
Gohir.D11G332200	375	189.563	0	0
Gohir.A12G094300	1340	1150.81	533	5.18205
Gohir.A05G269300	1812	1622.81	58.0932	0.400531
Gohir.A05G123100	1514	1324.81	184	1.55397
Gohir.A07G218600	1523	1333.81	1468.51	12.3186
Gohir.A08G038600	1918	1728.81	4.92022	0.0318432
Gohir.D02G127000	1955	1765.81	2.15284	0.013641
Gohir.A11G296600	3004	2814.81	260.066	1.03374
Gohir.A03G108133	1401	1211.81	2283.3	21.0818
Gohir.A06G119300	2069	1879.81	2232.46	13.2877
Gohir.A03G126300	1133	943.814	2545.99	30.1822
Gohir.A05G078800	914	724.814	2	0.0308733
Gohir.D04G140200	5459	5269.81	13.0657	0.0277408
Gohir.D09G238500	504	315.348	0	0
Gohir.D11G033100	3213	3023.81	2.09284	0.00774393
Gohir.D03G168000	1592	1402.81	0	0
Gohir.A08G069200	417	229.754	0	0
Gohir.A12G190350	1185	995.814	3	0.0337072
Gohir.A02G135400	1059	869.814	492.65	6.33712
Gohir.D06G121700	2404	2214.81	0	0
Gohir.A12G226600	2685	2495.81	1977.66	8.86584
Gohir.A02G146700	1743	1553.81	272.046	1.95895
Gohir.D10G066800	1381	1191.81	4.01452	0.0376881
Gohir.D02G161780	734	544.856	0	0
Gohir.A09G028200	3789	3599.81	54.9426	0.170769
Gohir.D06G163350	1519	1329.81	2.27759	0.019163
Gohir.D11G325000	1632	1442.81	61.9034	0.480048
Gohir.A08G173400	2912	2722.81	1730.74	7.11202
Gohir.D01G195000	1532	1342.81	1	0.00833228
Gohir.D11G198500	2755	2565.81	2.15532	0.00939868
Gohir.A10G198900	1767	1577.81	105.845	0.750573
Gohir.A03G204300	1506	1316.81	1181	10.0347
Gohir.D11G242400	1703	1513.81	0	0
Gohir.A07G130400	799	609.814	384.739	7.05908
Gohir.D03G087800	1389	1199.81	0	0
Gohir.D05G365500	672	482.868	0	0
Gohir.D11G022900	651	461.88	0	0
Gohir.A04G120100	704	514.856	285.897	6.21304
Gohir.D05G342133	734	544.856	0	0
Gohir.D03G046800	1362	1172.81	0	0
Gohir.D01G120600	872	682.814	0	0
Gohir.A03G000053	1282	1092.81	203.889	2.0875
Gohir.A01G078500	865	675.814	179	2.96351
Gohir.D07G135800	2489	2299.81	1	0.00486505
Gohir.D02G142400	3964	3774.81	10.0701	0.0298481
Gohir.A02G061000	1636	1446.81	316.581	2.44823
Gohir.A05G101300	3042	2852.81	98.6183	0.38678
Gohir.D05G359300	1067	877.814	61.0772	0.778496
Gohir.A02G151800	1295	1105.81	140	1.41653
Gohir.D02G196700	1055	865.814	1.15983	0.0149882
Gohir.D11G117200	2117	1927.81	6.31625	0.0366584
Gohir.A13G086800	1129	939.814	213.892	2.54643
Gohir.A05G382600	312	131.824	0	0
Gohir.A10G222900	2164	1974.81	40	0.226628
Gohir.A07G151400	1607	1417.81	294.904	2.32724
Gohir.A01G207000	763	573.814	0	0
Gohir.A07G157100	5099	4909.81	469.856	1.07073
Gohir.D05G080000	1803	1613.81	0	0
Gohir.D05G185600	1086	896.814	1.7346	0.0216409
Gohir.A05G078300	3924	3734.81	347.993	1.04251
Gohir.A05G267300	1443	1253.81	119.71	1.06826
Gohir.D02G148400	3255	3065.81	13.3563	0.0487438
Gohir.D11G259966	213	55.6762	0	0
Gohir.D13G184000	3988	3798.81	2.32906	0.00685981
Gohir.A12G181333	748	558.842	0	0
Gohir.A13G223200	1534	1344.81	1	0.00831989
Gohir.D10G193150	1151	961.814	0	0
Gohir.A11G034400	3153	2963.81	792.991	2.99362
Gohir.D08G245100	2440	2250.81	17.1753	0.0853778
Gohir.A11G220100	3141	2951.81	719.713	2.72804
Gohir.A11G093100	1879	1689.81	148	0.979947
Gohir.A05G284200	1319	1129.81	0	0
Gohir.D07G196500	2580	2390.81	0	0
Gohir.A10G243600	840	650.814	121.825	2.09439
Gohir.A05G296600	2030	1840.81	280.503	1.70493
Gohir.D09G142000	3825	3635.81	3.4076	0.0104864
Gohir.D04G104300	4054	3864.81	0	0
Gohir.D03G004500	618	428.902	0	0
Gohir.D11G271200	948	758.814	40.258	0.593604
Gohir.D13G129400	1750	1560.81	1.63904	0.0117494
Gohir.D12G044850	234	69.6924	0	0
Gohir.D06G125200	2142	1952.81	0	0
Gohir.A01G221100	1608	1418.81	475.922	3.7531
Gohir.D13G190400	2261	2071.81	157.15	0.84868
Gohir.A01G146300	1754	1564.81	46.721	0.334064
Gohir.A06G123300	2262	2072.81	780.822	4.21475
Gohir.A12G078265	1812	1622.81	148.417	1.02328
Gohir.D06G066400	2614	2424.81	2.36435	0.0109097
Gohir.D13G002900	1143	953.814	0	0
Gohir.A08G152800	1997	1807.81	669.033	4.1407
Gohir.A09G149600	1472	1282.81	112.416	0.980495
Gohir.A07G040300	1903	1713.81	34	0.22197
Gohir.D06G051200	1986	1796.81	4	0.0249079
Gohir.A01G171500	1060	870.814	6	0.0770914
Gohir.D03G108100	1740	1550.81	3.19107	0.0230227
Gohir.D13G183900	3998	3808.81	3.61925	0.0106318
Gohir.A08G234160	1533	1343.81	0	0
Gohir.D09G197033	1198	1008.81	0	0
Gohir.D02G054200	1729	1539.81	0	0
Gohir.D10G050650	486	297.485	0	0
Gohir.D03G092901	880	690.814	0	0
Gohir.A05G191600	2425	2235.81	137.931	0.690248
Gohir.D06G153100	4415	4225.81	13.9304	0.0368835
Gohir.A07G129800	1715	1525.81	0	0
Gohir.A05G205600	1101	911.814	202.545	2.48539
Gohir.D11G275000	1697	1507.81	7.8164	0.0580015
Gohir.A06G049200	1051	861.814	11	0.14281
Gohir.A07G142050	535	346.134	0	0
Gohir.D09G106860	985	795.814	0	0
Gohir.D13G236500	1528	1338.81	0.999986	0.00835706
Gohir.D11G131000	12145	11955.8	295.743	0.276768
Gohir.D05G125800	2643	2453.81	12.0499	0.0549444
Gohir.A08G061900	1437	1247.81	17.4635	0.156589
Gohir.A13G080901	300	121.349	0	0
Gohir.D03G157700	1906	1716.81	0	0
Gohir.A08G181400	685	495.868	0	0
Gohir.D04G165300	162	28.0892	0	0
Gohir.D10G094700	453	265.029	0	0
Gohir.D05G252400	2594	2404.81	42.1223	0.19598
Gohir.D11G184400	1122	932.814	0	0
Gohir.A01G132111	246	78.2568	0	0
Gohir.D12G094801	294	116.204	0	0
Gohir.A08G246200	2758	2568.81	4	0.0174224
Gohir.A09G235300	3553	3363.81	1549.6	5.15426
Gohir.A13G112300	1199	1009.81	420.062	4.65428
Gohir.D02G041250	294	116.204	1	0.0962854
Gohir.D08G091900	1814	1624.81	0	0
Gohir.A09G145600	963	773.814	89.1361	1.28883
Gohir.D10G232608	1923	1733.81	0	0
Gohir.A02G080300	2391	2201.81	13	0.0660606
Gohir.A09G057200	3223	3033.81	790.019	2.91359
Gohir.A03G049300	2149	1959.81	1154.48	6.59101
Gohir.D08G069600	1058	868.814	0	0
Gohir.A12G217250	1041	851.814	19	0.249568
Gohir.D10G201700	1338	1148.81	1.04679	0.0101951
Gohir.D03G090400	1928	1738.81	0	0
Gohir.D12G015200	3593	3403.81	29.7557	0.0978103
Gohir.A05G274000	319	137.927	4.78493	0.388156
Gohir.D09G236700	650	460.88	0	0
Gohir.D11G194900	9820	9630.81	84.5425	0.0982182
Gohir.D11G076400	1435	1245.81	0	0
Gohir.A04G006300	1633	1443.81	176.989	1.37156
Gohir.A11G051150	2565	2375.81	0	0
Gohir.A11G144700	369	183.922	17	1.03418
Gohir.A13G128500	1525	1335.81	265.848	2.22673
Gohir.A11G047100	1303	1113.81	54	0.542452
Gohir.A11G293841	1926	1736.81	1	0.00644209
Gohir.A07G184400	2218	2028.81	476.853	2.6298
Gohir.A07G041600	873	683.814	54.0316	0.884076
Gohir.D01G104700	1486	1296.81	0	0
Gohir.D09G083625	285	108.843	0	0
Gohir.D04G146300	1370	1180.81	0	0
Gohir.D07G032801	327	145.1	476.235	36.7226
Gohir.A05G282300	957	767.814	19	0.276871
Gohir.D10G222900	2037	1847.81	15.2678	0.092448
Gohir.D10G071414	387	200.949	0	0
Gohir.D13G186200	4127	3937.81	611	1.73606
Gohir.A12G106900	2274	2084.81	23	0.123436
Gohir.A13G164500	1623	1433.81	0	0
Gohir.D03G089100	1396	1206.81	9.39827	0.087134
Gohir.A11G310400	4245	4055.81	645.372	1.78038
Gohir.D12G144400	1455	1265.81	26.9361	0.238092
Gohir.D13G044900	748	558.842	1.01692	0.0203601
Gohir.D05G024900	2142	1952.81	1.08576	0.0062209
Gohir.D12G021200	2954	2764.81	1	0.00404682
Gohir.D13G122900	905	715.814	1.34793	0.0210692
Gohir.A03G023200	1396	1206.81	33.6231	0.311729
Gohir.D13G083900	3276	3086.81	13.0909	0.0474502
Gohir.D08G011066	486	297.485	0	0
Gohir.D01G201300	1189	999.814	0	0
Gohir.A01G088600	1884	1694.81	0	0
Gohir.D08G187800	2218	2028.81	1.73776	0.00958355
Gohir.D05G318100	1491	1301.81	10.2869	0.0884132
Gohir.D07G160300	610	420.913	0	0
Gohir.A05G191100	1971	1781.81	610.903	3.8361
Gohir.D01G044500	709	519.856	0	0
Gohir.A11G038600	2678	2488.81	282.736	1.27107
Gohir.D11G228300	1383	1193.81	0	0
Gohir.A03G096100	2365	2175.81	547.905	2.8175
Gohir.D08G198100	872	682.814	0	0
Gohir.A13G170900	825	635.814	205.27	3.61223
Gohir.D09G066500	1215	1025.81	4	0.0436286
Gohir.A09G110250	681	491.868	1	0.0227474
Gohir.D08G212700	1398	1208.81	0	0
Gohir.D03G100600	4199	4009.81	14.4247	0.0402497
Gohir.A01G220150	723	533.856	0	0
Gohir.D04G104600	1288	1098.81	4	0.0407301
Gohir.D12G100366	967	777.814	1	0.0143848
Gohir.D05G310500	2142	1952.81	0	0
Gohir.D10G043366	983	793.814	0	0
Gohir.A07G214500	441	253.341	12	0.529975
Gohir.D11G146766	240	74.0539	0	0
Gohir.D12G126950	1035	845.814	0	0
Gohir.D07G059500	1566	1376.81	17.8601	0.14514
Gohir.D01G098901	693	503.856	0	0
Gohir.D05G029300	1150	960.814	0	0
Gohir.A05G137800	1223	1033.81	138	1.49354
Gohir.D08G170800	2830	2640.81	44.6877	0.189335
Gohir.D13G042366	549	360.063	3	0.0932229
Gohir.D11G110350	240	74.0539	0	0
Gohir.A05G033600	1313	1123.81	12294.2	122.401
Gohir.A01G034800	1168	978.814	17.5953	0.201129
Gohir.A09G153600	1416	1226.81	89	0.811692
Gohir.D08G122700	1336	1146.81	0	0
Gohir.A10G226500	1597	1407.81	37.9938	0.301959
Gohir.A04G130700	911	721.814	0	0
Gohir.A10G114900	657	467.88	26	0.621754
Gohir.D06G009200	2052	1862.81	3.03321	0.0182185
Gohir.A08G208000	2586	2396.81	9	0.0420134
Gohir.A13G024250	129	16.402	8	5.45724
Gohir.A11G157000	863	673.814	329	5.46306
Gohir.D03G118400	1015	825.814	56.3874	0.763976
Gohir.A11G213200	1266	1076.81	8	0.0831245
Gohir.D01G132700	1703	1513.81	7.54689	0.0557796
Gohir.A03G002400	2080	1890.81	0	0
Gohir.D06G113350	381	195.165	0	0
Gohir.A13G032050	393	206.646	27.7991	1.50517
Gohir.A04G094400	1838	1648.81	20	0.135718
Gohir.A01G179633	978	788.814	0	0
Gohir.A01G192800	814	624.814	1973.35	35.3373
Gohir.A08G130600	1438	1248.81	569.261	5.10027
Gohir.A08G097786	1239	1049.81	74	0.788677
Gohir.D02G007800	7063	6873.81	54	0.0878974
Gohir.D12G213700	1022	832.814	0	0
Gohir.D02G207500	1093	903.814	0	0
Gohir.A03G107900	1341	1151.81	147	1.42796
Gohir.A02G118900	714	524.856	1	0.0213177
Gohir.A11G045500	1084	894.814	212.975	2.66303
Gohir.A10G078300	1185	995.814	0	0
Gohir.A04G062201	1832	1642.81	224	1.5256
Gohir.A07G112700	2102	1912.81	145.333	0.850105
Gohir.A01G202400	522	333.219	5	0.167888
Gohir.D05G266300	3473	3283.81	17.6536	0.06015
Gohir.D01G114300	2113	1923.81	5.12359	0.0297983
Gohir.D03G035700	279	103.862	0	0
Gohir.D10G174200	1014	824.814	0	0
Gohir.D11G184700	1238	1048.81	22.1814	0.23663
Gohir.D12G169300	2383	2193.81	12.0647	0.0615312
Gohir.A08G124100	2388	2198.81	592.471	3.0148
Gohir.D06G175000	710	520.856	149	3.20073
Gohir.A08G206600	1362	1172.81	372.918	3.55766
Gohir.A09G181100	1388	1198.81	0	0
Gohir.A11G291700	1648	1458.81	164.511	1.26176
Gohir.A09G161400	888	698.814	30.9333	0.495273
Gohir.D06G097000	971	781.814	0	0
Gohir.A09G213654	733	543.856	6993.97	143.886
Gohir.D10G113900	1977	1787.81	40.6159	0.254187
Gohir.D01G158450	231	67.537	0	0
Gohir.A03G102650	850	660.814	51.9952	0.880367
Gohir.A12G238200	1189	999.814	1045.79	11.7032
Gohir.D06G020300	123	14.8263	0	0
Gohir.D08G047550	609	419.913	0	0
Gohir.A05G369400	2670	2480.81	80	0.360808
Gohir.A07G204500	1430	1240.81	207.616	1.87212
Gohir.D10G232432	3132	2942.81	5.62419	0.0213834
Gohir.A08G031200	1019	829.814	382.042	5.15123
Gohir.A11G286100	1141	951.814	239	2.80948
Gohir.D08G218300	2561	2371.81	5.23086	0.0246759
Gohir.D02G050732	732	542.856	0	0
Gohir.D01G145700	6988	6798.81	10.6682	0.0175565
Gohir.A07G158800	1456	1266.81	145.61	1.28605
Gohir.A05G190200	2226	2036.81	432.31	2.37478
Gohir.D11G305118	1134	944.814	0	0
Gohir.D06G078500	558	368.99	0	0
Gohir.A06G089800	2790	2600.81	116.447	0.500954
Gohir.D09G240000	1871	1681.81	0	0
Gohir.A01G096700	2309	2119.81	156.758	0.827396
Gohir.D02G092100	1614	1424.81	13.7824	0.10823
Gohir.A07G226800	1134	944.814	406.818	4.81763
Gohir.D06G030000	1487	1297.81	0	0
Gohir.A06G079201	982	792.814	29	0.409267
Gohir.D06G005500	4045	3855.81	27.4546	0.079667
Gohir.D11G214100	1093	903.814	0	0
Gohir.D10G152100	1099	909.814	0	0
Gohir.D04G095100	1377	1187.81	63.2053	0.595367
Gohir.D05G235900	1482	1292.81	0	0
Gohir.A09G014700	1051	861.814	14	0.181758
Gohir.D08G199500	399	212.376	0	0
Gohir.A11G036500	285	108.843	24	2.46713
Gohir.A11G202500	1144	954.814	2	0.0234364
Gohir.D08G227300	1346	1156.81	0	0
Gohir.D10G122100	1515	1325.81	2.08074	0.0175596
Gohir.A08G216433	743	553.842	6	0.121212
Gohir.A12G276340	1004	814.814	34.047	0.46752
Gohir.D11G299900	3015	2825.81	0	0
Gohir.D04G077100	1288	1098.81	6.54713	0.0666663
Gohir.D09G188300	1811	1621.81	1	0.00689888
Gohir.D09G096600	1494	1304.81	11	0.0943244
Gohir.A12G073700	1019	829.814	0	0
Gohir.D08G269500	887	697.814	0	0
Gohir.A05G245318	793	603.814	0	0
Gohir.D02G116300	2440	2250.81	33.41	0.16608
Gohir.D10G067820	1480	1290.81	0	0
Gohir.D08G218850	303	123.943	7	0.631909
Gohir.A13G086400	2570	2380.81	484.843	2.27853
Gohir.A12G081000	1262	1072.81	190.032	1.9819
Gohir.A11G287200	4822	4632.81	495.262	1.19611
Gohir.D10G205400	767	577.814	64.4235	1.24749
Gohir.A10G014900	1138	948.814	6.41963	0.0757023
Gohir.D09G056900	638	448.88	0	0
Gohir.A09G056900	1140	950.814	501.852	5.90555
Gohir.D05G388700	4864	4674.81	0	0
Gohir.A05G413100	1768	1578.81	0	0
Gohir.D13G059900	681	491.868	0	0
Gohir.A10G210900	1351	1161.81	0	0
Gohir.A04G047100	3209	3019.81	495.816	1.83705
Gohir.D13G079900	2027	1837.81	17.1479	0.104397
Gohir.D09G058750	895	705.814	15	0.237783
Gohir.A04G067600	1387	1197.81	0	0
Gohir.A10G174833	1428	1238.81	0	0
Gohir.A11G065000	3199	3009.81	398.844	1.48267
Gohir.A06G056200	1363	1173.81	0	0
Gohir.A10G034100	4315	4125.81	146.153	0.396349
Gohir.D01G170200	1860	1670.81	11.6322	0.0778959
Gohir.A12G092300	2166	1976.81	0	0
Gohir.A05G194900	1009	819.814	53.6607	0.732353
