target_id	length	eff_length	A2_5	A2_5_tpm
Gohir.D03G167000	1181	993.182	13.059	0.163644
Gohir.D07G099733	538	350.497	0	0
Gohir.A07G051200	746	558.212	34	0.758053
Gohir.A13G212800	1786	1598.18	59	0.459458
Gohir.A10G169600	813	625.198	16	0.318509
Gohir.D02G166100	550	362.426	1	0.03434
Gohir.D10G051600	2015	1827.18	0	0
Gohir.D05G376550	411	225.065	0.5	0.0276492
Gohir.D08G136200	2641	2453.18	1	0.00507329
Gohir.A05G219800	1634	1446.18	163.424	1.40641
Gohir.A10G150700	1678	1490.18	52	0.434294
Gohir.D02G229000	907	719.182	21.4127	0.370555
Gohir.D03G084400	686	498.225	0	0
Gohir.D05G030200	1017	829.182	0	0
Gohir.A09G012500	2907	2719.18	51	0.233427
Gohir.A08G211100	1399	1211.18	352	3.61704
Gohir.A02G157000	684	496.225	0	0
Gohir.A03G170800	1092	904.182	166.747	2.29521
Gohir.D02G206800	2178	1990.18	3.15817	0.0197498
Gohir.D01G129900	1225	1037.18	1.31656	0.0157981
Gohir.D08G083133	568	380.398	5	0.163588
Gohir.A11G239700	2541	2353.18	128.914	0.68181
Gohir.D04G181000	1282	1094.18	245.309	2.79026
Gohir.D01G074900	1011	823.182	1	0.015119
Gohir.D10G200050	1386	1198.18	1	0.0103872
Gohir.D10G019528	201	50.4536	0	0
Gohir.A01G141600	2948	2760.18	297.95	1.34346
Gohir.D10G182200	1815	1627.18	0	0
Gohir.A05G181300	1747	1559.18	248.588	1.98428
Gohir.D07G122900	1194	1006.18	0	0
Gohir.A09G190300	1255	1067.18	1180.93	13.7722
Gohir.A05G406200	2251	2063.18	39.9288	0.240862
Gohir.D05G302766	852	664.182	0	0
Gohir.A11G161850	198	48.7093	0	0
Gohir.D07G230900	828	640.182	0	0
Gohir.D02G132300	1200	1012.18	0	0
Gohir.A13G035200	1254	1066.18	144.886	1.69128
Gohir.A08G209400	3325	3137.18	580.17	2.30163
Gohir.D08G013300	2621	2433.18	0	0
Gohir.A04G021951	2097	1909.18	74.8713	0.488076
Gohir.A12G266301	899	711.182	8	0.14
Gohir.A12G026600	1105	917.182	6.24551	0.0847486
Gohir.D08G158100	928	740.182	1.1057	0.0185917
Gohir.A09G166400	1647	1459.18	690.948	5.89326
Gohir.D11G107566	363	179.171	0	0
Gohir.D08G216200	915	727.182	8.55307	0.146386
Gohir.D13G123400	1597	1409.18	0	0
Gohir.A05G208300	1559	1371.18	3	0.0272299
Gohir.A06G198000	929	741.182	18	0.302251
Gohir.A12G021200	1488	1300.18	70	0.67006
Gohir.A10G077600	1589	1401.18	121.811	1.08197
Gohir.D06G063400	1096	908.182	0	0
Gohir.D08G141000	2580	2392.18	142.887	0.743393
Gohir.D07G182600	1502	1314.18	17.9965	0.170433
Gohir.A08G062700	1700	1512.18	40	0.329212
Gohir.A03G130800	6915	6727.18	1399.95	2.58999
Gohir.A13G227800	734	546.212	0	0
Gohir.A05G230600	3072	2884.18	19.0051	0.0820103
Gohir.A08G248400	1498	1310.18	7	0.0664946
Gohir.D07G144800	1344	1156.18	1.37589	0.0148108
Gohir.D09G065900	1498	1310.18	7	0.0664946
Gohir.D09G020600	1242	1054.18	0	0
Gohir.D11G120000	4623	4435.18	61.0973	0.171447
Gohir.D01G106966	924	736.182	0	0
Gohir.A03G106800	1881	1693.18	66.6647	0.490018
Gohir.A08G160600	1231	1043.18	41	0.489152
Gohir.A10G240900	750	562.212	31	0.686248
Gohir.A04G029204	1879	1691.18	0	0
Gohir.A08G214000	3716	3528.18	275.064	0.970293
Gohir.A02G068202	3202	3014.18	24.5983	0.101568
Gohir.D01G181000	1280	1092.18	0	0
Gohir.A02G022600	1443	1255.18	4.59665	0.0455779
Gohir.D10G104000	1658	1470.18	0	0
Gohir.A07G142900	2225	2037.18	135	0.824753
Gohir.D02G132532	648	460.273	0	0
Gohir.D09G113800	1165	977.182	1	0.0127363
Gohir.D11G338400	730	542.212	16.1941	0.371713
Gohir.A04G140600	781	593.198	312.569	6.55791
Gohir.D05G091900	2662	2474.18	0	0
Gohir.D07G062201	306	127.814	10.6333	1.03541
Gohir.D12G057400	1758	1570.18	4.13886	0.0328058
Gohir.D11G343200	2882	2694.18	78.6735	0.36343
Gohir.D09G150200	2325	2137.18	0	0
Gohir.A08G152250	1188	1000.18	11.043	0.137412
Gohir.D10G180700	546	358.435	0	0
Gohir.D03G050200	1789	1601.18	164	1.27474
Gohir.D07G239800	3336	3148.18	5.67007	0.0224155
Gohir.A09G140300	3564	3376.18	43.7619	0.161321
Gohir.A11G233000	4175	3987.18	613.707	1.91564
Gohir.A13G046200	1869	1681.18	7	0.0518207
Gohir.D11G040900	5121	4933.18	3.10329	0.00782915
Gohir.A13G216800	2611	2423.18	1324.76	6.80409
Gohir.A04G112000	1955	1767.18	46.8345	0.329841
Gohir.D02G203199	647	459.273	0	0
Gohir.D10G111900	522	334.565	0	0
Gohir.D06G163501	225	65.2431	0	0
Gohir.D09G070300	2658	2470.18	3.10019	0.0156199
Gohir.A02G040900	1215	1027.18	9	0.109047
Gohir.A12G172800	1477	1289.18	10	0.0965396
Gohir.D03G163100	4980	4792.18	38.1195	0.0989996
Gohir.A13G117000	1596	1408.18	519.679	4.593
Gohir.D12G204400	471	284.007	0	0
Gohir.D03G034200	1542	1354.18	0	0
Gohir.A10G084407	906	718.182	1	0.0173295
Gohir.D12G021500	1289	1101.18	0	0
Gohir.A09G008800	1967	1779.18	246.931	1.72733
Gohir.A05G042700	1273	1085.18	15	0.172032
Gohir.D09G186300	1445	1257.18	0	0
Gohir.D05G319400	1824	1636.18	4.31164	0.0327967
Gohir.D10G110500	1921	1733.18	0	0
Gohir.A01G015800	2036	1848.18	31	0.208755
Gohir.A07G223100	21869	21681.2	500.96	0.287568
Gohir.D06G169300	1302	1114.18	1	0.0111703
Gohir.A12G020600	805	617.198	172	3.46836
Gohir.D06G204200	2016	1828.18	165.353	1.12568
Gohir.A08G021416	2363	2175.18	50.6808	0.28998
Gohir.D08G023300	2706	2518.18	24.6711	0.121933
Gohir.A01G041900	1819	1631.18	270	2.06007
Gohir.A04G013000	1511	1323.18	37	0.348018
Gohir.D07G154400	459	272.153	0	0
Gohir.A08G123200	1911	1723.18	0	0
Gohir.D11G071000	2752	2564.18	9.20117	0.0446595
Gohir.A11G210800	834	646.182	2	0.0385208
Gohir.A09G243200	1059	871.182	216	3.08578
Gohir.A09G188333	1383	1195.18	42	0.437356
Gohir.D12G187950	261	90.9372	0	0
Gohir.D02G021700	1851	1663.18	215.744	1.61443
Gohir.A10G193800	1686	1498.18	6	0.0498433
Gohir.D10G239100	2039	1851.18	0	0
Gohir.D11G063300	2069	1881.18	80.672	0.533718
Gohir.D10G149700	475	287.929	0	0
Gohir.A10G106700	2047	1859.18	139	0.930492
Gohir.D07G101301	234	71.2565	0	0
Gohir.A01G119600	2046	1858.18	9	0.0602801
Gohir.D01G097700	1738	1550.18	9.88593	0.0793697
Gohir.D08G186100	1420	1232.18	17.6914	0.178693
Gohir.A11G142200	1593	1405.18	174	1.54112
Gohir.D10G145200	841	653.182	0	0
Gohir.D11G294266	246	79.7457	0	0
Gohir.A07G068300	1242	1054.18	162	1.91258
Gohir.D03G169032	3427	3239.18	3.30177	0.0126862
Gohir.D13G107000	2620	2432.18	55.477	0.283881
Gohir.A10G133800	1615	1427.18	17	0.148248
Gohir.D11G205300	902	714.182	0	0
Gohir.A07G054600	1369	1181.18	0	0
Gohir.A13G154500	1392	1204.18	36.5508	0.377768
Gohir.A07G122700	1110	922.182	164	2.21333
Gohir.A03G173100	1272	1084.18	3.23451	0.0371301
Gohir.D10G133800	4247	4059.18	71.2008	0.218306
Gohir.A05G224950	780	592.198	8	0.168129
Gohir.A08G078101	390	204.823	0	0
Gohir.A07G185600	1211	1023.18	0	0
Gohir.D13G211742	2901	2713.18	823.875	3.77922
Gohir.D05G139050	612	424.339	4	0.117319
Gohir.D03G053000	1536	1348.18	57.9261	0.534743
Gohir.D06G091325	270	97.9968	0	0
Gohir.A01G198500	2642	2454.18	291.678	1.47917
Gohir.D05G152000	720	532.212	11	0.257234
Gohir.A10G123900	1738	1550.18	97	0.778769
Gohir.D12G186500	1524	1336.18	0	0
Gohir.A05G322508	780	592.198	0	0
Gohir.A12G052800	1354	1166.18	102.604	1.09501
Gohir.A12G267900	991	803.182	39.9331	0.618784
Gohir.A11G227300	2275	2087.18	1398.04	8.3364
Gohir.D08G187633	360	176.451	0	0
Gohir.D11G211201	1062	874.182	0	0
Gohir.A08G148500	858	670.182	0	0
Gohir.D10G159400	1381	1193.18	0	0
Gohir.A09G184100	3059	2871.18	161.016	0.697956
Gohir.A12G122250	372	187.73	2	0.132592
Gohir.A08G115900	1266	1078.18	248.776	2.87169
Gohir.D13G177900	1254	1066.18	2.01329	0.0235014
Gohir.D10G244800	558	370.408	0	0
Gohir.D06G217600	1893	1705.18	0	0
Gohir.A10G028350	618	430.329	0	0
Gohir.A13G136000	1871	1683.18	377.527	2.79149
Gohir.A05G312500	1175	987.182	3	0.0378219
Gohir.D01G141400	714	526.212	0	0
Gohir.A12G245300	1218	1030.18	109.061	1.31757
Gohir.D03G046101	375	190.581	0	0
Gohir.A11G257900	3407	3219.18	549.721	2.12528
Gohir.D10G032300	1626	1438.18	0	0
Gohir.A05G296300	708	520.212	92	2.20104
Gohir.D05G051000	1573	1385.18	0	0
Gohir.A01G116500	1640	1452.18	46.8436	0.401466
Gohir.A07G048300	1264	1076.18	172	1.98913
Gohir.A02G010900	540	352.479	159.658	5.63737
Gohir.A10G227500	1478	1290.18	0	0
Gohir.A03G073200	1673	1485.18	202	1.69274
Gohir.D11G153200	1267	1079.18	60.1848	0.694083
Gohir.D05G365600	832	644.182	5.42314	0.104776
Gohir.A05G285900	1659	1471.18	865.664	7.32323
Gohir.D04G148250	2019	1831.18	0	0
Gohir.A11G140500	2038	1850.18	486.203	3.27057
Gohir.A03G202100	297	120.18	0	0
Gohir.D01G023200	3481	3293.18	13.0618	0.0493638
Gohir.A08G088800	981	793.182	68	1.06698
Gohir.D06G008700	1860	1672.18	70.9565	0.528115
Gohir.A06G031300	1573	1385.18	255.746	2.29785
Gohir.D08G140500	1215	1027.18	0	0
Gohir.D10G010100	1768	1580.18	33.0241	0.260102
Gohir.D12G113500	1574	1386.18	0	0
Gohir.D05G237801	2180	1992.18	214.378	1.33928
Gohir.A10G006900	3486	3298.18	106.223	0.400833
Gohir.A05G376200	759	571.212	194	4.22692
Gohir.D07G071450	108	12.3773	0	0
Gohir.D09G063100	1218	1030.18	0	0
Gohir.A11G317052	3430	3242.18	1.01774	0.00390677
Gohir.D09G101200	1673	1485.18	21.3186	0.178649
Gohir.D11G082800	1129	941.182	6	0.079341
Gohir.A08G123100	1288	1100.18	21.8439	0.247107
Gohir.D08G060666	852	664.182	0	0
Gohir.A02G002500	1019	831.182	1067.84	15.9893
Gohir.A12G062500	2339	2151.18	0	0
Gohir.D02G227400	1212	1024.18	1.02899	0.0125042
Gohir.D03G065600	1239	1051.18	0	0
Gohir.A02G178450	1818	1630.18	8	0.0610764
Gohir.D10G002400	1977	1789.18	1.08294	0.00753305
Gohir.D05G037600	1183	995.182	0	0
Gohir.D02G050300	1491	1303.18	1.02807	0.00981831
Gohir.D02G034500	942	754.182	0	0
Gohir.A10G213700	1498	1310.18	0	0
Gohir.A12G040200	3386	3198.18	14	0.0544809
Gohir.D01G154700	1320	1132.18	2.00669	0.0220588
Gohir.D11G233040	1566	1378.18	0	0
Gohir.D06G059900	207	54.1752	0	0
Gohir.A08G083400	2796	2608.18	178.646	0.852463
Gohir.A11G205000	1712	1524.18	274	2.23735
Gohir.D11G299050	3059	2871.18	0	0
Gohir.D04G031400	1363	1175.18	1	0.0105905
Gohir.D11G158500	880	692.182	0	0
Gohir.D04G169433	924	736.182	0	0
Gohir.D07G052966	288	112.664	0	0
Gohir.D06G093700	3284	3096.18	0	0
Gohir.D11G163600	732	544.212	0	0
Gohir.D02G025600	2514	2326.18	0.312604	0.00167252
Gohir.D04G146600	1818	1630.18	1	0.00763455
Gohir.D01G105900	303	125.244	0	0
Gohir.D04G015300	2145	1957.18	0	0
Gohir.A06G093700	1643	1455.18	40.8758	0.349598
Gohir.D05G340200	1940	1752.18	0	0
Gohir.D01G037900	1175	987.182	0	0
Gohir.D04G100250	363	179.171	0	0
Gohir.A08G195150	1716	1528.18	293	2.38623
Gohir.D08G021200	3219	3031.18	51.4422	0.211216
Gohir.D12G098500_Gohir.D02G114850_Gohir.D02G176300	381	196.308	0.8	0.0507191
Gohir.A07G010900	3611	3423.18	238.582	0.867417
Gohir.A09G018200	2815	2627.18	409.816	1.94142
Gohir.A07G120900	1849	1661.18	6139.5	45.9976
Gohir.A10G128200	8447	8259.18	771.626	1.16276
Gohir.D06G220175	123	16.7354	0	0
Gohir.A07G189700	792	604.198	271	5.58226
Gohir.D10G013900	1957	1769.18	19	0.13366
Gohir.D06G117332	1181	993.182	8	0.100249
Gohir.D13G199600	1074	886.182	0	0
Gohir.A10G209300	662	474.273	4	0.104967
Gohir.A02G064901	814	626.198	61.819	1.22866
Gohir.D05G332228	351	168.228	0	0
Gohir.A11G088700	2682	2494.18	27	0.134727
Gohir.A09G246700	848	660.182	160.453	3.02486
Gohir.D06G111800	1466	1278.18	0	0
Gohir.A07G100300	2693	2505.18	457.544	2.27307
Gohir.A04G010600	705	517.212	7	0.168441
Gohir.A05G167366	452	265.207	103.169	4.84153
Gohir.D07G052200	1656	1468.18	0	0
Gohir.A10G102500	779	591.198	1	0.0210517
Gohir.D10G157500	3225	3037.18	0	0
Gohir.A10G097200	1639	1451.18	22.8075	0.195603
Gohir.A03G030200	1137	949.182	53	0.694938
Gohir.A09G007300	1816	1628.18	132.937	1.01616
Gohir.A13G213166	594	406.339	0	0
Gohir.A06G208300	792	604.198	9	0.185389
Gohir.D02G031700	2339	2151.18	7.42738	0.0429713
Gohir.D12G237900	1339	1151.18	0	0
Gohir.A01G217700	2021	1833.18	22	0.149361
Gohir.A08G149800	1833	1645.18	262	1.98202
Gohir.D12G126200	2043	1855.18	0	0
Gohir.A03G131700	1889	1701.18	506.198	3.7033
Gohir.A09G042200	1620	1432.18	27	0.234631
Gohir.D13G074000	1373	1185.18	13.2217	0.138842
Gohir.A05G310200	1704	1516.18	58.7765	0.482472
Gohir.D03G072900	819	631.198	0	0
Gohir.A07G074800	1342	1154.18	2	0.0215663
Gohir.D07G187900	2034	1846.18	5.2251	0.0352241
Gohir.D05G333100	3927	3739.18	15.3505	0.0510936
Gohir.D11G008400	1653	1465.18	13.6435	0.115892
Gohir.A10G066500	1188	1000.18	132.364	1.64707
Gohir.A03G078500	408	222.143	56	3.13744
Gohir.D13G202600	2349	2161.18	2.57595	0.0148343
Gohir.D01G202766	258	88.7147	0	0
Gohir.D01G170700	1376	1188.18	0	0
Gohir.A03G060300	1020	832.182	0	0
Gohir.A08G205600	1550	1362.18	0	0
Gohir.A09G208900	1258	1070.18	16	0.186072
Gohir.A03G068400	1102	914.182	1953.8	26.5991
Gohir.D02G155532	1049	861.182	0	0
Gohir.A07G036200	792	604.198	15.8395	0.326273
Gohir.D08G185000	2501	2313.18	2	0.0107607
Gohir.D12G174300	3495	3307.18	519.539	1.95515
Gohir.A10G081400	979	791.182	1922	30.2341
Gohir.A09G006000	1721	1533.18	3.34524	0.0271552
Gohir.D12G129200	1431	1243.18	1.04399	0.0104515
Gohir.D13G011133	1674	1486.18	1.00346	0.00840329
Gohir.A13G064300	1684	1496.18	627.774	5.22202
Gohir.A13G124100	735	547.212	0	0
Gohir.A04G085400	2772	2584.18	332	1.59895
Gohir.D05G347600	1956	1768.18	0	0
Gohir.D01G081300	1415	1227.18	1.5733	0.0159559
Gohir.A10G227401	1502	1314.18	1	0.00947031
Gohir.D10G243200	2266	2078.18	9.34671	0.0559751
Gohir.D03G156500	1323	1135.18	0	0
Gohir.D10G136750	405	219.204	0	0
Gohir.D02G012400	1829	1641.18	0	0
Gohir.A02G126200	590	402.339	15.7923	0.488509
Gohir.D04G045000	1988	1800.18	3.03386	0.0209748
Gohir.A08G223500	1143	955.182	889	11.5834
Gohir.A12G038600	4063	3875.18	156.124	0.501414
Gohir.D01G130050	1708	1520.18	0	0
Gohir.D08G228250	1098	910.182	0	0
Gohir.A02G106900	4375	4187.18	908.027	2.69896
Gohir.A02G032700	1592	1404.18	511.733	4.53565
Gohir.A10G056901	216	59.641	0	0
Gohir.D08G258900	3194	3006.18	3.03799	0.0125774
Gohir.A06G150100	1513	1325.18	3.76578	0.0353671
Gohir.A08G164800	1113	925.182	0	0
Gohir.D04G019400	4292	4104.18	1.19088	0.00361127
Gohir.D01G033000	2187	1999.18	0	0
Gohir.A08G195700	1438	1250.18	890.204	8.86209
Gohir.A13G064200	2015	1827.18	172.147	1.17257
Gohir.A06G183200	1366	1178.18	5	0.0528175
Gohir.D07G173900	1378	1190.18	4.05169	0.0423685
Gohir.D12G024100	957	769.182	0	0
Gohir.D03G112500	1270	1082.18	0	0
Gohir.D04G113000	1866	1678.18	0	0
Gohir.D13G099400	361	177.379	0	0
Gohir.D05G019800	1321	1133.18	0	0
Gohir.D10G247950	789	601.198	0	0
Gohir.A07G152901	1254	1066.18	1.24777	0.0145655
Gohir.D11G194650	496	308.75	0	0
Gohir.D05G108000	336	154.489	0	0
Gohir.D05G177100	2105	1917.18	206.893	1.34308
Gohir.A08G002900	2645	2457.18	0	0
Gohir.D02G151200	2906	2718.18	0	0
Gohir.D06G041750	1560	1372.18	2	0.01814
Gohir.A10G102156	878	690.182	0	0
Gohir.D11G329000	564	376.408	1.5	0.0495967
Gohir.D12G252300	1223	1035.18	21.0462	0.253033
Gohir.A11G275600	1885	1697.18	242.989	1.78188
Gohir.D10G110200	1098	910.182	0	0
Gohir.D09G045100	5048	4860.18	36.3556	0.0930976
Gohir.A11G083800	2245	2057.18	312	1.88756
Gohir.A07G152200	2274	2086.18	34	0.202837
Gohir.D06G176400	1503	1315.18	7.16285	0.0677828
Gohir.D05G354900	2651	2463.18	6.82845	0.0345021
Gohir.A02G061900	3031	2843.18	36.3772	0.159237
Gohir.D10G150500	1126	938.182	7.01361	0.093041
Gohir.D05G090800	3280	3092.18	3.11408	0.0125338
Gohir.D13G221900	916	728.182	1.03943	0.0177653
Gohir.A11G247300	1536	1348.18	319.457	2.94906
Gohir.D08G054700	4439	4251.18	9.75694	0.0285643
Gohir.D05G333200	1162	974.182	0	0
Gohir.D10G020250	177	38.1306	0	0
Gohir.D01G055050	924	736.182	0	0
Gohir.A02G068203	1346	1158.18	123.802	1.33036
Gohir.A09G209500	1551	1363.18	4	0.0365196
Gohir.D05G114550	1364	1176.18	0	0
Gohir.A10G133700	1585	1397.18	239	2.12895
Gohir.D11G236100	973	785.182	0	0
Gohir.D04G022850	2684	2496.18	2	0.0099718
Gohir.D07G134500	1717	1529.18	0	0
Gohir.D13G135800	2309	2121.18	4.4918	0.026355
Gohir.D07G238450	1272	1084.18	0	0
Gohir.D05G236800	1196	1008.18	21.5073	0.265502
Gohir.D12G169200	634	446.307	0	0
Gohir.D05G257500	1191	1003.18	0	0
Gohir.D09G143600	1336	1148.18	0	0
Gohir.A12G119150	309	130.325	0	0
Gohir.D05G383766	1132	944.182	19.496	0.256986
Gohir.D07G010050	270	97.9968	0	0
Gohir.D09G072600	2398	2210.18	0	0
Gohir.A05G388300	923	735.182	0	0
Gohir.A12G020300	1575	1387.18	235	2.10841
Gohir.A08G076500	2124	1936.18	17	0.109275
Gohir.A09G024700	889	701.182	0	0
Gohir.A01G206800	2179	1991.18	535.641	3.34798
Gohir.D06G049050	324	143.548	0	0
Gohir.D11G232600	2000	1812.18	2.47517	0.016999
Gohir.D09G028400	1048	860.182	0	0
Gohir.D03G172100	1314	1126.18	0	0
Gohir.D01G153300	1167	979.182	0	0
Gohir.D08G068950	792	604.198	0	0
Gohir.D08G180666	1562	1374.18	21.4727	0.194474
Gohir.A09G092200	943	755.182	51.4633	0.848137
Gohir.D04G111200	2180	1992.18	11.1081	0.0693952
Gohir.D11G326250	267	95.5979	0.5	0.065094
Gohir.A12G162700	2193	2005.18	18	0.111722
Gohir.D06G027500	2433	2245.18	4.622	0.0256211
Gohir.D08G202914	659	471.273	0	0
Gohir.A12G262000	1234	1046.18	231.544	2.75452
Gohir.A09G216600	972	784.182	69.8963	1.10932
Gohir.D13G186700	2191	2003.18	105.579	0.655962
Gohir.A09G001600	632	444.307	7	0.196081
Gohir.A09G073250	2064	1876.18	0	0
Gohir.A12G190300	1507	1319.18	276.751	2.61098
Gohir.D09G060100	598	410.339	10	0.303303
Gohir.D05G355125	2898	2710.18	0	0
Gohir.A03G168600	1286	1098.18	215.939	2.44724
Gohir.D04G079000	1947	1759.18	13.5479	0.0958475
Gohir.A11G328100	541	353.462	10	0.352109
Gohir.A07G039600	2580	2392.18	280.118	1.45736
Gohir.D10G131200	814	626.198	5.92851	0.117829
Gohir.D11G347800	2251	2063.18	0	0
Gohir.A01G100300	2730	2542.18	41.0116	0.20078
Gohir.D07G236000	1283	1095.18	0	0
Gohir.D01G152500	1789	1601.18	0	0
Gohir.D13G153650	1573	1385.18	12	0.107819
Gohir.D09G118900	1007	819.182	0	0
Gohir.D05G034800	1873	1685.18	5.73913	0.0423857
Gohir.A12G105800	114	14.1339	0	0
Gohir.D12G061400	1377	1189.18	2.44303	0.0255682
Gohir.D10G169200	6218	6030.18	24.1803	0.0499058
Gohir.A13G065801	1393	1205.18	0	0
Gohir.D11G109800	2085	1897.18	8.29488	0.0544153
Gohir.A12G208700	801	613.198	0	0
Gohir.A07G032500	450	263.233	7.02012	0.331912
Gohir.A10G160100	1176	988.182	0	0
Gohir.A13G207900	3026	2838.18	10	0.043851
Gohir.A05G312101	1004	816.182	0	0
Gohir.D05G069200	865	677.182	0	0
Gohir.D08G213800	3143	2955.18	125.277	0.527604
Gohir.D11G332300	3291	3103.18	0	0
Gohir.A05G333800	4086	3898.18	39.5319	0.126213
Gohir.D01G114440	922	734.182	0	0
Gohir.D02G049900	2142	1954.18	9	0.0573188
Gohir.D07G130166	423	236.735	0	0
Gohir.A08G173201	1131	943.182	0	0
Gohir.D04G059000	2235	2047.18	1.04835	0.00637339
Gohir.A05G160800	1833	1645.18	704.587	5.33017
Gohir.A05G395300	2484	2296.18	3	0.0162605
Gohir.A13G083166	1163	975.182	82.5095	1.05302
Gohir.D03G021300	2556	2368.18	5.46646	0.0287284
Gohir.D13G011750	807	619.198	0	0
Gohir.D02G112300	927	739.182	0	0
Gohir.A02G041500	972	784.182	8	0.126968
Gohir.A02G128600	968	780.182	37	0.590236
Gohir.A11G251300	1394	1206.18	0	0
Gohir.A03G074700	744	556.212	0	0
Gohir.A05G247100	1305	1117.18	229.283	2.55427
Gohir.D02G193100	5449	5261.18	0	0
Gohir.D11G313300	904	716.182	3.07107	0.0533687
Gohir.D08G040000	3702	3514.18	10.5725	0.0374434
Gohir.D10G052401	2238	2050.18	23.6169	0.143367
Gohir.D03G022151	335	153.568	0	0
Gohir.A09G052184	3104	2916.18	529.592	2.2602
Gohir.A01G215000	2607	2419.18	5	0.025723
Gohir.A06G042401	2227	2039.18	17.9925	0.109813
Gohir.D09G191500	1131	943.182	0	0
Gohir.D05G289500	1774	1586.18	2.13256	0.0167327
Gohir.A01G200600	1672	1484.18	103	0.863714
Gohir.A08G046200	675	487.225	8017	204.787
Gohir.A08G170900	588	400.349	14	0.43522
Gohir.D06G013100	1550	1362.18	592.387	5.41241
Gohir.A09G225100	336	154.489	270	21.7514
Gohir.A02G052201	420	233.806	0	0
Gohir.A05G065300	2286	2098.18	901.533	5.34759
Gohir.D13G227700	934	746.182	73.133	1.2198
Gohir.D08G220800	1533	1345.18	0	0
Gohir.D11G101100	2327	2139.18	0	0
Gohir.A02G109706	1006	818.182	552.754	8.40817
Gohir.A09G224500	834	646.182	0	0
Gohir.D01G042770	957	769.182	0	0
Gohir.D01G190300	1282	1094.18	11.4391	0.130114
Gohir.A05G146900	2030	1842.18	521.55	3.52357
Gohir.D13G084820	906	718.182	0	0
Gohir.A08G219800	1214	1026.18	0	0
Gohir.A05G121400	1674	1486.18	0	0
Gohir.D05G300366	1110	922.182	0	0
Gohir.D13G168300	1102	914.182	0	0
Gohir.A13G020600	2185	1997.18	0	0
Gohir.D01G045700	1392	1204.18	0	0
Gohir.A06G034525	582	394.379	0	0
Gohir.D10G042300	3007	2819.18	57.349	0.253176
Gohir.A12G073200	906	718.182	4	0.0693179
Gohir.A05G251000	1975	1787.18	2	0.0139278
Gohir.D02G233301	204	52.2574	0	0
Gohir.A02G045800	2676	2488.18	1810.03	9.05367
Gohir.A13G156450	894	706.182	2.65135	0.0467273
Gohir.D03G171100	561	373.408	0	0
Gohir.D04G144900	934	746.182	0	0
Gohir.D03G097350	546	358.435	0	0
Gohir.D10G235832	1086	898.182	0	0
Gohir.A06G077400	932	744.182	17	0.284308
Gohir.A12G045800	5767	5579.18	815.04	1.81814
Gohir.A05G067450	588	400.349	77.8004	2.41859
Gohir.D05G142800	1304	1116.18	0	0
Gohir.D05G307300	1595	1407.18	0	0
Gohir.A11G061300	990	802.182	60	0.93089
Gohir.D05G201880	822	634.198	0	0
Gohir.A07G016200	1005	817.182	0	0
Gohir.D04G141000	1928	1740.18	14.4844	0.103592
Gohir.D05G273200	1735	1547.18	4	0.0321765
Gohir.D05G118800	727	539.212	0	0
Gohir.D12G085502	480	292.87	0	0
Gohir.D03G048400	1036	848.182	0	0
Gohir.D11G116400	2329	2141.18	9.32285	0.0541895
Gohir.D02G174800	1310	1122.18	0	0
Gohir.A10G044100	4412	4224.18	927.49	2.73267
Gohir.D10G244524	788	600.198	21.0917	0.437359
Gohir.D08G067200	1348	1160.18	0	0
Gohir.A08G102000	2206	2018.18	832.324	5.13277
Gohir.D02G017766	3382	3194.18	0	0
Gohir.A07G062200	2408	2220.18	253.168	1.41919
Gohir.A07G209500	2412	2224.18	146.377	0.81907
Gohir.D10G002800	1754	1566.18	1.08807	0.00864642
Gohir.D05G275500	579	391.379	0	0
Gohir.D07G185700	2558	2370.18	2.63036	0.0138119
Gohir.A05G198400	1836	1648.18	55.0709	0.41585
Gohir.D09G198400	784	596.198	6.41908	0.133999
Gohir.A11G109800	2729	2541.18	163	0.79831
Gohir.A01G055100	1155	967.182	34	0.437513
Gohir.A11G167900	1808	1620.18	99	0.760486
Gohir.A05G303500	2153	1965.18	187.328	1.18637
Gohir.A12G275500	3632	3444.18	3323.95	12.0112
Gohir.A05G113300	3159	2971.18	78.0039	0.326744
Gohir.A11G226902	1362	1174.18	19.1545	0.203028
Gohir.D03G047900	2658	2470.18	5.75881	0.029015
Gohir.D13G214300	1818	1630.18	986.609	7.53232
Gohir.D10G019584	522	334.565	0	0
Gohir.D05G305200	2419	2231.18	115.597	0.644811
Gohir.D07G159400	2258	2070.18	23.8717	0.143514
Gohir.D10G172551	456	269.18	3	0.138707
Gohir.A05G088600	3304	3116.18	309.634	1.23665
Gohir.A11G110700	1560	1372.18	0	0
Gohir.D06G082733	516	328.606	0	0
Gohir.D01G008666	1071	883.182	1.20387	0.0169648
Gohir.A07G187200	785	597.198	160	3.33443
Gohir.A10G143450	887	699.182	0	0
Gohir.A10G234232	330	148.973	0	0
Gohir.D04G025800	1126	938.182	31.1323	0.412994
Gohir.A11G169466	945	757.182	60.5201	0.994762
Gohir.A13G154600	1994	1806.18	749.982	5.16784
Gohir.D04G127300	1813	1625.18	66.9568	0.512758
Gohir.D13G089900	860	672.182	0	0
Gohir.D09G185900	738	550.212	0	0
Gohir.D07G217000	714	526.212	0	0
Gohir.D11G000700	3701	3513.18	209.965	0.743817
Gohir.A05G243700	690	502.225	109	2.70115
