target_id	length	eff_length	A2_1	A2_1_tpm
Gohir.A02G125800	1522	1341.11	57	0.520842
Gohir.A01G101500	4490	4309.11	3159.23	8.9844
Gohir.D12G018200	2460	2279.11	70.1393	0.37713
Gohir.A06G125602	646	465.15	3	0.0790356
Gohir.D07G080800	1852	1671.11	14.755	0.108201
Gohir.A06G135200	804	623.123	0	0
Gohir.D01G118350	351	175.32	0	0
Gohir.A11G315900	3201	3020.11	0	0
Gohir.D11G078100	846	665.123	0	0
Gohir.A11G145200	718	537.138	2	0.0456288
Gohir.D05G384600	1647	1466.11	0	0
Gohir.A02G037003	826	645.123	0	0
Gohir.D01G008100	1176	995.105	30.8018	0.379316
Gohir.A02G130800	1633	1452.11	64.9165	0.547837
Gohir.A06G047350	662	481.15	51.0861	1.30112
Gohir.D07G062900	2366	2185.11	0	0
Gohir.D01G196600	1101	920.105	22.494	0.299587
Gohir.A02G170200	1211	1030.11	618	7.35193
Gohir.A10G153700	1085	904.105	27	0.365965
Gohir.D12G033300	1425	1244.11	207	2.03895
Gohir.D01G039300	3015	2834.11	116.787	0.50498
Gohir.D10G216700	1932	1751.11	0	0
Gohir.D09G186600	2163	1982.11	55.179	0.341147
Gohir.A03G153000	2071	1890.11	72.3833	0.469296
Gohir.D09G024300	1927	1746.11	64.0847	0.449757
Gohir.A02G000300	1652	1471.11	253.399	2.11084
Gohir.D02G083150	273	106.756	0	0
Gohir.A10G009200	1424	1243.11	63.8032	0.628968
Gohir.D06G018400	1782	1601.11	0	0
Gohir.A11G265900	787	606.123	0	0
Gohir.A11G064300	806	625.123	106.962	2.0968
Gohir.D05G270800	1302	1121.11	5.26353	0.057534
Gohir.D10G237708	855	674.123	0	0
Gohir.A09G231400	2983	2802.11	297.661	1.30176
Gohir.D05G066800	2340	2159.11	6.3736	0.0361747
Gohir.A12G165600	1361	1180.11	250	2.59605
Gohir.A06G146900	2388	2207.11	25	0.138807
Gohir.A07G057200	1222	1041.11	1	0.0117706
Gohir.D06G212100	1950	1769.11	0	0
Gohir.D11G302300	3574	3393.11	32.4605	0.117234
Gohir.A05G345824	2880	2699.11	1666.06	7.56425
Gohir.D12G147700	1250	1069.11	0	0
Gohir.D05G079700	4289	4108.11	166.054	0.495337
Gohir.D05G127000	1626	1445.11	0	0
Gohir.D09G240766	480	299.834	0	0
Gohir.D13G237000	1941	1760.11	0	0
Gohir.D06G190800	1330	1149.11	1.19755	0.0127711
Gohir.A07G093250	392	213.845	0	0
Gohir.D13G062900	2223	2042.11	0	0
Gohir.D09G121800	3078	2897.11	3.09802	0.0131043
Gohir.A13G230800	3031	2850.11	1189.92	5.11625
Gohir.A12G064600	2023	1842.11	0	0
Gohir.A09G039765	288	119.254	0	0
Gohir.D12G073804	336	161.55	0	0
Gohir.D02G104400	2425	2244.11	13.508	0.0737634
Gohir.A13G216300	1862	1681.11	0	0
Gohir.A10G178200	2826	2645.11	627.992	2.90942
Gohir.A02G026900	972	791.105	6.00865	0.0930759
Gohir.D04G017500	376	198.721	0	0
Gohir.A07G005300	1462	1281.11	25	0.239139
Gohir.A05G314324	1224	1043.11	3.48005	0.0408839
Gohir.D08G074000	2619	2438.11	86.988	0.437221
Gohir.A13G005200	339	164.295	0	0
Gohir.D01G190550	987	806.105	6.49832	0.098788
Gohir.A11G200700	2258	2077.11	21	0.123895
Gohir.D13G016500	690	509.138	0	0
Gohir.D01G217100	1571	1390.11	51.153	0.450939
Gohir.D12G173300	1437	1256.11	0	0
Gohir.A07G062800	2559	2378.11	1988.13	10.2449
Gohir.A02G036001	2079	1898.11	19	0.122667
Gohir.A12G005400	2303	2122.11	806.137	4.65518
Gohir.D11G197500	1924	1743.11	9.95012	0.0699518
Gohir.A08G029800	1386	1205.11	102	1.03722
Gohir.D12G218200	1257	1076.11	2.30917	0.0262963
Gohir.A10G096700	2353	2172.11	406.239	2.2919
Gohir.A10G235800	1272	1091.11	58	0.651412
Gohir.A01G060600	1873	1692.11	3	0.0217264
Gohir.A13G163900	1883	1702.11	168.574	1.21367
Gohir.A01G058200	574	393.276	0	0
Gohir.D10G001800	767	586.123	0	0
Gohir.A12G023300	2304	2123.11	5	0.0288598
Gohir.D05G012200	688	507.138	0	0
Gohir.A11G029711	3217	3036.11	1171.81	4.72971
Gohir.D07G102400	1271	1090.11	3	0.0337246
Gohir.A01G134700	1020	839.105	22	0.321293
Gohir.A06G030700	2326	2145.11	3	0.0171383
Gohir.D11G084000	1688	1507.11	1	0.00813113
Gohir.D12G273700	3734	3553.11	261.989	0.903586
Gohir.D08G103000	3668	3487.11	0	0
Gohir.D11G125100	720	539.138	0	0
Gohir.D01G023430	2700	2519.11	13.4563	0.0654596
Gohir.A05G076300	1162	981.105	25	0.312262
Gohir.D06G200600	2728	2547.11	48.4536	0.233117
Gohir.D04G192000	3874	3693.11	3.52994	0.0117131
Gohir.A09G124750	1311	1130.11	2	0.0216873
Gohir.A11G215300	1551	1370.11	346.397	3.09824
Gohir.A09G145300	2559	2378.11	355.579	1.83231
Gohir.D13G151150	267	101.926	1.0355	0.124497
Gohir.A07G020700	2392	2211.11	71.188	0.394541
Gohir.D07G037600	2486	2305.11	2.53179	0.0134596
Gohir.D12G060500	1458	1277.11	4.12112	0.0395442
Gohir.D07G092700	2106	1925.11	1.13402	0.0072187
Gohir.A13G206900	883	702.123	1609.91	28.0985
Gohir.A12G055750	201	54.2076	62	14.0161
Gohir.D12G022500	1610	1429.11	46.6765	0.400248
Gohir.D08G101900	883	702.123	0	0
Gohir.D04G064800	849	668.123	1.03186	0.018926
Gohir.D13G042751	162	32.8448	0	0
Gohir.D07G169366	294	124.233	0	0
Gohir.A12G179000	579	398.236	49	1.50782
Gohir.D10G122000	971	790.105	0	0
Gohir.D12G039000	1444	1263.11	15.1993	0.147461
Gohir.D05G026300	2039	1858.11	0	0
Gohir.A02G171500	1447	1266.11	96	0.929171
Gohir.A03G125100	210	60.3136	0	0
Gohir.D06G000100	580	399.236	0	0
Gohir.D11G234750	282	114.247	0	0
Gohir.D07G011500	993	812.105	4.19961	0.0633711
Gohir.A11G138200	1050	869.105	188.252	2.65437
Gohir.A04G004700	1578	1397.11	282	2.47351
Gohir.D13G021150	1845	1664.11	0	0
Gohir.D13G170675	681	500.138	0	0
Gohir.A02G005300	1780	1599.11	36	0.27588
Gohir.A03G049125	1383	1202.11	0	0
Gohir.A09G096600	956	775.105	86	1.35967
Gohir.D12G192900	1021	840.105	0	0
Gohir.A10G023700	1713	1532.11	46.9785	0.375755
Gohir.A08G061500	2474	2293.11	31	0.165665
Gohir.D12G061500	1926	1745.11	1	0.00702219
Gohir.A02G131000	910	729.105	0	0
Gohir.D13G146900	1872	1691.11	0	0
Gohir.A11G093000	2560	2379.11	21	0.108168
Gohir.D04G187800	1082	901.105	0	0
Gohir.D05G035600	356	179.922	0	0
Gohir.D12G241900	1317	1136.11	0	0
Gohir.A13G203600	3085	2904.11	7174.5	30.2743
Gohir.A11G291300	603	422.226	0	0
Gohir.A12G223401	873	692.123	154.952	2.74351
Gohir.A01G018600	2391	2210.11	15.0467	0.0834298
Gohir.D07G186900	768	587.123	0	0
Gohir.A09G134600	693	512.138	20.5497	0.491715
Gohir.A12G260100	543	362.417	0	0
Gohir.D05G105000	1125	944.105	0	0
Gohir.A05G139300	2052	1871.11	548.922	3.59507
Gohir.D13G134200	649	468.15	0	0
Gohir.D11G244700	928	747.105	0	0
Gohir.D07G155733	495	314.681	0	0
Gohir.D04G025100	838	657.123	0	0
Gohir.D13G048701	1797	1616.11	0	0
Gohir.A05G203100	3594	3413.11	1171.24	4.20524
Gohir.A03G012500	1043	862.105	0	0
Gohir.D13G126266	681	500.138	1.00636	0.0246581
Gohir.D01G060100	468	287.959	0	0
Gohir.A11G035200	849	668.123	0	0
Gohir.D07G166150	267	101.926	2	0.240457
Gohir.A09G030866	1284	1103.11	0	0
Gohir.A10G196200	1608	1427.11	49.6699	0.426512
Gohir.A09G037700	5586	5405.11	1129.87	2.56165
Gohir.D12G193700	2225	2044.11	6.02277	0.0361067
Gohir.D01G168500	816	635.123	3.1309	0.0604096
Gohir.A10G041200	732	551.138	1	0.0222349
Gohir.D08G163020	1147	966.105	1.15529	0.0146542
Gohir.D06G148700	2805	2624.11	47.5898	0.222243
Gohir.D11G265300	2878	2697.11	24.5504	0.111546
Gohir.D07G109900	1794	1613.11	1.27219	0.00966461
Gohir.A08G071700	411	232.12	0	0
Gohir.A05G155200	1353	1172.11	89.9198	0.94012
Gohir.A07G198500	1553	1372.11	492.751	4.40083
Gohir.D11G134200	541	360.417	2	0.0680016
Gohir.D04G064000	1200	1019.11	11.3283	0.13622
Gohir.A04G057200	1647	1466.11	53	0.443001
Gohir.A07G156000	1434	1253.11	9.50344	0.0929368
Gohir.A13G116700	3389	3208.11	222.676	0.850588
Gohir.A01G144400	2109	1928.11	1465.61	9.31498
Gohir.A13G070100	450	270.315	0	0
Gohir.A09G110450	3907	3726.11	849.932	2.79527
Gohir.A11G252750	1092	911.105	34.7843	0.467853
Gohir.A09G139700	1998	1817.11	54.755	0.369265
Gohir.D03G167300	2338	2157.11	0	0
Gohir.D12G227300	2017	1836.11	0	0
Gohir.D12G146800	1290	1109.11	0	0
Gohir.D10G078800	4774	4593.11	234.421	0.625438
Gohir.D02G183250	216	64.2535	0	0
Gohir.D04G189050	1449	1268.11	0	0
Gohir.D07G214600	996	815.105	0	0
Gohir.D07G010700	1217	1036.11	0	0
Gohir.D05G054200	2201	2020.11	3.06266	0.0185789
Gohir.D05G185700	903	722.105	22.8043	0.387
Gohir.A06G042900	1449	1268.11	27	0.260917
Gohir.D11G273000	1630	1449.11	1.44264	0.0121998
Gohir.D08G224700	2496	2315.11	0	0
Gohir.A13G217500	1443	1262.11	24230.8	235.27
Gohir.A12G018701	1535	1354.11	115.372	1.0441
Gohir.D07G118600	858	677.123	6	0.108587
Gohir.A10G157500	1815	1634.11	37	0.27747
Gohir.D04G136733	213	62.2807	2	0.393523
Gohir.D07G186200	1511	1330.11	1	0.00921315
Gohir.A13G050800	1069	888.105	336.247	4.63969
Gohir.A01G190550	821	640.123	5	0.0957196
Gohir.A12G195400	1528	1347.11	57.7897	0.525707
Gohir.D05G229575	1250	1069.11	0	0
Gohir.A11G122700	1382	1201.11	167.941	1.71344
Gohir.D13G093300	1789	1608.11	6.45975	0.0492262
Gohir.D08G225500	837	656.123	2.68174	0.0500871
Gohir.D07G030900	1957	1776.11	33.1228	0.228535
Gohir.A10G161800	2226	2045.11	2069.38	12.3999
Gohir.A06G053200	1574	1393.11	53	0.466215
Gohir.D05G024800	1285	1104.11	0	0
Gohir.D11G259201	879	698.123	0	0
Gohir.D10G219916	288	119.254	8	0.822073
Gohir.A11G252800	1017	836.105	49.4777	0.725175
Gohir.D11G156200	4686	4505.11	557.125	1.51545
Gohir.D08G225000	651	470.15	1.16607	0.0303937
Gohir.D04G131300	1370	1189.11	0	0
Gohir.A03G017180	1054	873.105	0	0
Gohir.A13G161600	2139	1958.11	645.759	4.04137
Gohir.D04G175160	276	109.17	0	0
Gohir.D01G123200	3205	3024.11	266.875	1.08145
Gohir.A09G212600	1965	1784.11	1027	7.05414
Gohir.D05G203900	1236	1055.11	0	0
Gohir.D02G020500	1680	1499.11	118.292	0.966981
Gohir.D10G223300	1289	1108.11	0	0
Gohir.A11G191400	537	356.435	1	0.0343807
Gohir.D12G276100	1496	1315.11	2	0.0186365
Gohir.A01G105500	1589	1408.11	111.564	0.970919
Gohir.D06G196132	2361	2180.11	29.0193	0.163119
Gohir.D07G172900	2728	2547.11	0	0
Gohir.A07G133300	2063	1882.11	151.309	0.985181
Gohir.D13G140800	2195	2014.11	81.2367	0.49427
Gohir.D13G129300	2379	2198.11	179.697	1.00181
Gohir.A07G188301	1545	1364.11	589.96	5.29992
Gohir.A08G008650	225	70.4177	0	0
Gohir.A01G110800	2088	1907.11	213.022	1.36881
Gohir.A12G079000	1503	1322.11	23	0.213185
Gohir.D13G155900	1258	1077.11	6.1143	0.0695637
Gohir.D04G090299	333	158.805	0	0
Gohir.A09G113000	2692	2511.11	435.562	2.12559
Gohir.A07G068700	1730	1549.11	739.82	5.85247
Gohir.A05G299500	1824	1643.11	14.6478	0.109245
Gohir.A04G132350	948	767.105	2.02168	0.0322963
Gohir.D08G175550	286	117.651	0	0
Gohir.D03G060609	1372	1191.11	0	0
Gohir.D11G088433	408	229.242	1.04924	0.0560888
Gohir.A08G037200	699	518.138	0	0
Gohir.D05G001500	1292	1111.11	0	0
Gohir.D01G122400	1462	1281.11	0	0
Gohir.D10G221066	1700	1519.11	14.0657	0.113466
Gohir.A06G161800	2402	2221.11	218.522	1.20565
Gohir.A02G016500	1933	1752.11	512.233	3.58263
Gohir.D12G093300	1894	1713.11	0	0
Gohir.D08G040600	1398	1217.11	0	0
Gohir.A11G004550	357	180.862	0	0
Gohir.D10G076650	489	308.728	0	0
Gohir.D11G057800	1215	1034.11	0	0
Gohir.D01G195150	1230	1049.11	0	0
Gohir.D11G130650	728	547.138	0	0
Gohir.A12G201100	3604	3423.11	1280.78	4.58511
Gohir.A13G190800	1584	1403.11	280.53	2.4501
Gohir.D12G072300	1811	1630.11	6.17185	0.0463974
Gohir.D09G212400	1726	1545.11	61.3503	0.486579
Gohir.A13G056700	1634	1453.11	624	5.26238
Gohir.A01G168500	2507	2326.11	174.987	0.921874
Gohir.A03G121538	279	111.696	0	0
Gohir.D06G100800	2691	2510.11	21.3363	0.104165
Gohir.D05G146200	1238	1057.11	765.728	8.87668
Gohir.D04G037850	3587	3406.11	24.0621	0.0865705
Gohir.D10G044300	201	54.2076	0	0
Gohir.A03G035700	1511	1330.11	236.626	2.18008
Gohir.D05G237500	3037	2856.11	3.53559	0.0151699
Gohir.A03G096700	2087	1906.11	369.785	2.37737
Gohir.A07G110600	1318	1137.11	1115	12.0162
Gohir.A12G210100	1358	1177.11	2	0.0208214
Gohir.D10G050800	2289	2108.11	1.07416	0.00624414
Gohir.A12G259500	1867	1686.11	6	0.0436075
Gohir.D09G033150	582	401.236	2.37189	0.0724416
Gohir.A02G105903	2558	2377.11	936.193	4.82627
Gohir.A11G072900	3596	3415.11	324.559	1.16462
Gohir.D11G085366	663	482.15	4	0.101665
Gohir.D06G004900	1680	1499.11	0	0
Gohir.D10G148800	3787	3606.11	1.33766	0.0045457
Gohir.A12G116150	201	54.2076	0	0
Gohir.A08G138000	1284	1103.11	3	0.0333272
Gohir.D09G070000	1019	838.105	0	0
Gohir.A11G029200	1362	1181.11	129.992	1.34873
Gohir.A09G201100	5513	5332.11	12.8663	0.0295698
Gohir.A07G194500	1943	1762.11	3	0.0208633
Gohir.D02G041600	837	656.123	0	0
Gohir.D01G108300	1007	826.105	1.06448	0.0157905
Gohir.A07G022229	931	750.105	2	0.032674
Gohir.D04G160833	1751	1570.11	0	0
Gohir.D13G018900	1717	1536.11	142.766	1.13893
Gohir.D10G060350	453	273.267	0	0
Gohir.A11G280750	852	671.123	0	0
Gohir.D11G131600	444	264.469	0	0
Gohir.D07G170275	549	368.38	0	0
Gohir.A11G201350	799	618.123	4	0.0793011
Gohir.A05G202100	3082	2901.11	1	0.00422407
Gohir.A11G164801	2038	1857.11	9	0.0593882
Gohir.A11G142100	1079	898.105	128.654	1.75546
Gohir.D10G211700	174	39.1044	0	0
Gohir.D01G218200	1219	1038.11	0	0
Gohir.A07G161800	1943	1762.11	975.663	6.7852
Gohir.D11G158700	1949	1768.11	47.6013	0.329917
Gohir.A11G129701	858	677.123	0	0
Gohir.A05G183000	2157	1976.11	44.7232	0.277343
Gohir.A06G022001	1112	931.105	6	0.0789672
Gohir.D04G023800	2513	2332.11	12.6768	0.0666125
Gohir.A08G017800	2240	2059.11	56	0.333276
Gohir.D05G332297	351	175.32	0	0
Gohir.D05G195250	1523	1342.11	0	0
Gohir.D07G161000	373	195.866	0	0
Gohir.A06G032620	925	744.105	1000.22	16.4723
Gohir.D08G023400	1539	1358.11	8.55001	0.0771485
Gohir.A10G073300	846	665.123	18	0.331638
Gohir.A05G127600	2999	2818.11	161.832	0.703722
Gohir.A13G196800	1770	1589.11	870.949	6.71637
Gohir.D06G017000	1487	1306.11	27.206	0.255259
Gohir.D07G098800	2379	2198.11	0	0
Gohir.D07G000522	195	50.6318	12.8061	3.09947
Gohir.D06G089100	1286	1105.11	0	0
Gohir.D05G181200	1315	1134.11	11.848	0.128022
Gohir.D01G187400	2619	2438.11	174.097	0.875048
Gohir.A13G052100	2304	2123.11	32	0.184703
Gohir.A11G316340	334	159.728	0	0
Gohir.A09G162400	1870	1689.11	145.749	1.05741
Gohir.D04G113600	2626	2445.11	23.1355	0.115951
Gohir.A13G080900	2646	2465.11	668.247	3.32197
Gohir.D05G294200	2071	1890.11	44.0775	0.285776
Gohir.D08G057800	1525	1344.11	14.1526	0.129032
Gohir.D05G149800	2633	2452.11	23.4082	0.116983
Gohir.A01G225900	846	665.123	3	0.0552731
Gohir.A07G027100	2229	2048.11	437.036	2.61492
Gohir.A04G011200	3332	3151.11	1718.02	6.68129
Gohir.D07G222200	2184	2003.11	1.14754	0.00702034
Gohir.A07G048500	1909	1728.11	2515.51	17.8382
Gohir.A01G117000	2484	2303.11	2591.88	13.791
Gohir.A06G118400	1292	1111.11	197.831	2.18189
Gohir.D12G051450	345	169.773	0	0
Gohir.D11G005500	671	490.138	0	0
Gohir.D12G097400	1932	1751.11	0	0
Gohir.D01G048100	3490	3309.11	41.447	0.153489
Gohir.A12G053200	1647	1466.11	559.083	4.67311
Gohir.D11G124000	1044	863.105	0	0
Gohir.D04G020400	2415	2234.11	0	0
Gohir.D03G089300	793	612.123	8.15142	0.163188
Gohir.D08G111008	582	401.236	0	0
Gohir.A12G081900	1704	1523.11	96.0562	0.77284
Gohir.D06G035800	3813	3632.11	45.6017	0.153857
Gohir.D11G096200	1717	1536.11	45.2201	0.360749
Gohir.D09G169000	2021	1840.11	20.2936	0.135148
Gohir.D05G323366	810	629.123	0	0
Gohir.D01G080700	857	676.123	0	0
Gohir.D02G171100	1212	1031.11	16.2107	0.19266
Gohir.D05G278500	1425	1244.11	11.3205	0.111507
Gohir.A10G041800	2269	2088.11	70	0.410809
Gohir.D05G195900	1659	1478.11	2.85218	0.0236465
Gohir.A04G110000	1594	1413.11	177.116	1.53595
Gohir.D07G165666	468	287.959	0	0
Gohir.A13G105000	2581	2400.11	7	0.0357406
Gohir.D01G063700	1716	1535.11	0	0
Gohir.A11G021300	1402	1221.11	217.741	2.18515
Gohir.D01G038284	1392	1211.11	23.1957	0.234704
Gohir.A01G004700	1515	1334.11	2	0.0183711
Gohir.D11G097733	1091	910.105	0	0
Gohir.A08G112700	2260	2079.11	640.756	3.77668
Gohir.D11G113300	1018	837.105	0	0
Gohir.A11G035600	1745	1564.11	9	0.0705133
Gohir.D02G010000	2177	1996.11	37.6738	0.231287
Gohir.D10G245100	1715	1534.11	1	0.00798802
Gohir.A06G052400	2935	2754.11	244.516	1.08798
Gohir.A05G243400	1587	1406.11	14	0.122013
Gohir.A03G138700	1018	837.105	879.544	12.8757
Gohir.D03G040400	1282	1101.11	7.13332	0.0793885
Gohir.D10G199500	5343	5162.11	31.4639	0.074693
Gohir.D11G242800	2320	2139.11	1	0.00572878
Gohir.A03G140400	1671	1490.11	21	0.172702
Gohir.A07G062000	1365	1184.11	78.8326	0.815849
Gohir.A02G000200	987	806.105	44.1605	0.67133
Gohir.D03G081100	4082	3901.11	22.9901	0.0722185
Gohir.D02G187000	2244	2063.11	32.7103	0.194293
Gohir.D08G197540	873	692.123	14.3719	0.254463
Gohir.A08G200300	2502	2321.11	217.238	1.14693
Gohir.A02G119500	1369	1188.11	10	0.103143
Gohir.A01G030451	2939	2758.11	2194.79	9.75162
Gohir.A08G171500	745	564.138	2028.87	44.0722
Gohir.A04G127200	1114	933.105	304.032	3.99285
Gohir.D07G224300	1882	1701.11	30.9413	0.222895
Gohir.D07G080900	967	786.105	7.68641	0.119822
Gohir.A08G216466	441	261.522	0	0
Gohir.A04G094500	291	121.756	181.568	18.2744
Gohir.A02G143800	1341	1160.11	52	0.549288
Gohir.A09G043660	1401	1220.11	8.93458	0.0897369
Gohir.A07G032100	930	749.105	40	0.654352
Gohir.A11G242600	678	497.138	0	0
Gohir.A11G313350	1298	1117.11	9.63171	0.105658
Gohir.D09G136900	4088	3907.11	0	0
Gohir.A09G231500	1820	1639.11	71.7387	0.536341
Gohir.D08G243601	649	468.15	0	0
Gohir.A04G071700	1240	1059.11	854.546	9.8876
Gohir.A10G144300	1451	1270.11	0	0
Gohir.A11G306800	1586	1405.11	327	2.85189
Gohir.D05G178700	2335	2154.11	8.32975	0.047387
Gohir.A11G036800	575	394.266	5	0.155409
Gohir.D12G157600	2666	2485.11	1.01936	0.00502665
Gohir.D05G198500	2545	2364.11	21.5991	0.11196
Gohir.A04G120500	2745	2564.11	564.678	2.69873
Gohir.D05G157650	210	60.3136	0	0
Gohir.D09G057100	699	518.138	79	1.86843
Gohir.A12G083400	1522	1341.11	147	1.34323
Gohir.A06G177000	2434	2253.11	14947.6	81.2986
Gohir.D06G123150	228	72.4648	0	0
Gohir.A03G043100	1826	1645.11	0	0
Gohir.D01G052500	2607	2426.11	0	0
Gohir.A05G120100	1179	998.105	8	0.0982218
Gohir.D05G146800	2549	2368.11	46.7629	0.241988
Gohir.A10G207601	216	64.2535	0	0
Gohir.D05G048150	288	119.254	2	0.205518
Gohir.A13G092300	1832	1651.11	327.425	2.43014
Gohir.D03G042800	1515	1334.11	0	0
Gohir.D11G143350	2599	2418.11	10.535	0.0533891
Gohir.D13G217300	2779	2598.11	5.77275	0.0272283
Gohir.A03G114000	1189	1008.11	296.101	3.59939
Gohir.D03G128000	770	589.123	5.19959	0.108158
Gohir.A12G183600	1524	1343.11	277	2.52734
Gohir.A07G175600	1305	1124.11	75.5054	0.823124
Gohir.D07G115400	1324	1143.11	72.8962	0.781471
Gohir.A12G200366	2835	2654.11	126	0.581764
Gohir.A03G167300	3824	3643.11	452.412	1.5218
Gohir.D10G086900	1425	1244.11	43.9924	0.433326
Gohir.A11G030701	1782	1601.11	306.182	2.34344
Gohir.D13G125700	1589	1408.11	2.13428	0.0185742
Gohir.A01G091400	1834	1653.11	464.825	3.44575
Gohir.D12G251400	2425	2244.11	0	0
Gohir.D13G237100	1732	1551.11	72	0.568834
Gohir.A10G176166	765	584.123	0	0
Gohir.D09G175150	445	265.456	0	0
Gohir.A10G112800	1299	1118.11	51.1905	0.56105
Gohir.D09G088800	2260	2079.11	0	0
Gohir.A06G163232	951	770.105	0	0
Gohir.D05G021550	670	489.138	3	0.0751596
Gohir.D02G103500	968	787.105	0	0
Gohir.A01G227200	4282	4101.11	991.393	2.96237
Gohir.D01G119350	393	214.818	3.01879	0.172209
Gohir.D05G218500	3277	3096.11	38.2132	0.151249
Gohir.A11G322700	867	686.123	0	0
Gohir.A05G037000	2502	2321.11	21.6294	0.114194
Gohir.D12G225600	709	528.138	0	0
Gohir.D13G195900	2050	1869.11	52.1299	0.341781
Gohir.A05G129132	2103	1922.11	126.786	0.808329
Gohir.A06G030000	957	776.105	0	0
Gohir.D02G112633	309	137.241	0	0
Gohir.D08G205700	1712	1531.11	38.4761	0.30795
Gohir.D12G130300	1635	1454.11	1	0.0084275
Gohir.D03G043400	1080	899.105	6.82806	0.0930639
Gohir.D13G175000	1883	1702.11	33.1459	0.238637
Gohir.A06G012900	2354	2173.11	282.04	1.59046
Gohir.D07G036300	396	217.698	0	0
Gohir.A11G326000	1586	1405.11	532.147	4.64106
Gohir.A08G056600	898	717.105	35	0.598108
Gohir.A03G079200	1073	892.105	22	0.302205
Gohir.D03G154600	606	425.216	0	0
Gohir.D07G061100	4396	4215.11	22.9469	0.066713
Gohir.D11G272266	456	276.219	0	0
Gohir.D01G114050	306	134.636	7	0.637132
Gohir.D11G053500	2142	1961.11	0	0
Gohir.A11G188200	1296	1115.11	180	1.97811
Gohir.A02G123406	1170	989.105	0	0
Gohir.A01G098900	1667	1486.11	28.4744	0.234801
Gohir.D05G332236	369	192.072	0	0
Gohir.A05G007400	159	31.358	34	13.2869
Gohir.A03G040900	912	731.105	347.654	5.82723
Gohir.D04G106500	2361	2180.11	0	0
Gohir.D04G018100	3123	2942.11	9.23609	0.0384702
Gohir.D02G213100	366	189.242	5.54124e-08	3.58827e-09
Gohir.D02G013000	2146	1965.11	0	0
Gohir.A02G089700	1746	1565.11	17	0.133107
Gohir.A08G189700	2525	2344.11	17	0.0888722
Gohir.D11G312410	1032	851.105	1.19221	0.0171658
Gohir.D10G050400	3422	3241.11	83.6079	0.316117
Gohir.D10G222400	1960	1779.11	0	0
Gohir.D09G041350	354	178.058	0	0
Gohir.A04G097500	1836	1655.11	218.082	1.61469
Gohir.A11G029531	1674	1493.11	174.907	1.43553
Gohir.A05G302925	537	356.435	14.3657	0.493903
Gohir.A04G128112	1562	1381.11	209.854	1.86202
Gohir.D06G131700	1417	1236.11	6.80455	0.0674588
Gohir.A09G043566	435	255.632	22.8706	1.09637
Gohir.A02G098400	1253	1072.11	202.865	2.31881
Gohir.A09G116200	564	383.305	27.9643	0.894033
Gohir.A05G328308	300	129.424	0	0
Gohir.A01G052200	2399	2218.11	150.934	0.83387
Gohir.A01G176000	487	306.743	0	0
Gohir.D08G059050	144	24.5521	0	0
Gohir.D12G189700	1133	952.105	2	0.0257418
Gohir.D12G140701	300	129.424	24.2009	2.29145
Gohir.A05G141401	1510	1329.11	21.0414	0.194004
Gohir.D08G080100	1672	1491.11	3.08383	0.025344
Gohir.A05G331100	1624	1443.11	8	0.0679339
Gohir.A10G058900	1832	1651.11	426.359	3.16442
Gohir.A01G020100	1677	1496.11	12.8747	0.105456
Gohir.D12G269301	786	605.123	0	0
Gohir.D01G201600	2938	2757.11	2.23007	0.00991195
Gohir.A08G094200	1136	955.105	65.9616	0.846319
Gohir.A05G248600	1314	1133.11	31881.8	344.8
Gohir.D12G198233	1092	911.105	0	0
Gohir.A08G192500	1582	1401.11	0	0
Gohir.D11G164000	887	706.123	0	0
Gohir.A01G221400	1787	1606.11	2	0.0152599
Gohir.A07G057250	663	482.15	0	0
Gohir.D11G041300	1522	1341.11	90.2808	0.824949
Gohir.A13G168000	1531	1350.11	6	0.05446
Gohir.A13G221100	324	150.551	150.746	12.2704
Gohir.A11G277700	444	264.469	0	0
Gohir.A07G001050	791	610.123	1	0.0200852
Gohir.A06G016100	2356	2175.11	2122.56	11.9585
Gohir.A13G215800	2410	2229.11	124.948	0.686899
Gohir.D07G094500	1949	1768.11	0	0
Gohir.A07G036400	1066	885.105	352	4.87351
Gohir.A06G098206	1005	824.105	20	0.2974
Gohir.D05G376133	384	206.311	0	0
Gohir.D13G033100	996	815.105	0	0
Gohir.D03G092700	1692	1511.11	1.05548	0.00855949
Gohir.A05G308900	5024	4843.11	1137.35	2.87783
Gohir.D11G177600	679	498.138	0	0
Gohir.D11G252400	782	601.123	0	0
Gohir.D07G130250	628	447.161	0	0
Gohir.D11G272400	2145	1964.11	22.3063	0.139174
Gohir.A12G244200	2861	2680.11	302.229	1.38191
Gohir.A05G019300	1649	1468.11	314.496	2.62513
Gohir.A09G105000	1258	1077.11	769	8.74908
Gohir.D10G084952	434	254.645	0	0
Gohir.A06G156500	1288	1107.11	209.868	2.32301
Gohir.D05G051100	1089	908.105	5.76933	0.0778545
Gohir.D07G233400	2064	1883.11	0	0
Gohir.D03G058400	1408	1227.11	0	0
Gohir.D01G016866	998	817.105	0	0
Gohir.D10G010400	2203	2022.11	0	0
Gohir.A12G032200	2116	1935.11	5.00378	0.0316875
Gohir.A03G076300	1582	1401.11	63	0.551016
Gohir.A06G192600	1674	1493.11	36.8029	0.302055
Gohir.A07G055000	1666	1485.11	251.579	2.07592
