target_id	length	eff_length	D5_1	D5_1_tpm
Gohir.D06G088300	1392	1201.19	30	0.30134
Gohir.D07G039400	2177	1986.19	697.875	4.2394
Gohir.D07G039200	2423	2232.19	158.139	0.854782
Gohir.A11G285800	1874	1683.19	0	0
Gohir.D06G094400	1808	1617.19	441.889	3.29685
Gohir.A07G075600	615	424.281	6	0.170626
Gohir.D05G373700	1239	1048.19	29.3314	0.337629
Gohir.D06G075133	1242	1051.19	0	0
Gohir.A11G198626	904	713.193	0	0
Gohir.A01G117600	2289	2098.19	1	0.00575046
Gohir.A01G065500	1223	1032.19	0	0
Gohir.D08G121400	924	733.193	2	0.0329124
Gohir.A13G021100	3277	3086.19	64.9342	0.253862
Gohir.D12G275900	1964	1773.19	376.322	2.56066
Gohir.D06G178400	1938	1747.19	68.7809	0.47498
Gohir.A08G234500	987	796.193	0	0
Gohir.D06G120133	1067	876.193	49	0.674753
Gohir.A01G145300	1368	1177.19	0	0
Gohir.D03G063000	2536	2345.19	175	0.900342
Gohir.A01G077100	744	553.193	64.0478	1.39693
Gohir.D05G332260	369	182.585	0	0
Gohir.D03G029100	1606	1415.19	216.057	1.84205
Gohir.A09G175400	905	714.193	0	0
Gohir.A04G004600	3594	3403.19	329.924	1.1697
Gohir.A08G232100	648	457.203	0	0
Gohir.A13G219000	1286	1095.19	0	0
Gohir.A10G044900	1548	1357.19	17.8672	0.158841
Gohir.A06G037400	2452	2261.19	74.4572	0.397299
Gohir.D06G084000	1963	1772.19	346.9	2.36179
Gohir.D03G149080	555	364.427	0	0
Gohir.A13G194600	2622	2431.19	170.086	0.844108
Gohir.D11G337600	693	502.193	56	1.34544
Gohir.D11G130600	3670	3479.19	858.692	2.97788
Gohir.A06G036400	1379	1188.19	437.422	4.44183
Gohir.D02G025400	3005	2814.19	28.3815	0.121683
Gohir.A09G243100	1372	1181.19	14.5817	0.148948
Gohir.A03G088200	1027	836.193	2.68262	0.038708
Gohir.A04G027150	957	766.193	0	0
Gohir.D12G248600	1559	1368.19	0	0
Gohir.A10G152000	1866	1675.19	1.06205	0.00764941
Gohir.A05G270800	1664	1473.19	158.381	1.29715
Gohir.D08G063500	1673	1482.19	3471.33	28.2579
Gohir.A02G013600	3203	3012.19	17.5664	0.0703636
Gohir.D12G142000	2280	2089.19	8	0.0462019
Gohir.A07G189601	1079	888.193	15.8571	0.21541
Gohir.D08G202942	480	290.028	0	0
Gohir.A13G045800	760	569.193	0	0
Gohir.D12G093700	852	661.193	272.848	4.97898
Gohir.D05G246900	1199	1008.19	0	0
Gohir.D01G066600	231	67.8554	0	0
Gohir.A01G178000	1149	958.193	4	0.0503681
Gohir.D09G196900	1923	1732.19	176.077	1.22646
Gohir.D07G151400	974	783.193	10	0.154056
Gohir.A06G200500	1110	919.193	21.8079	0.286257
Gohir.A11G129800	2184	1993.19	0	0
Gohir.D09G026266	1344	1153.19	0	0
Gohir.D08G022300	1232	1041.19	24	0.278117
Gohir.A03G208850	681	490.193	0	0
Gohir.A13G050600	2957	2766.19	21.0472	0.0918038
Gohir.A12G084700	2275	2084.19	0	0
Gohir.A11G143100	1610	1419.19	5.05488	0.0429751
Gohir.D08G221400	2457	2266.19	5321.94	28.3349
Gohir.D07G145900	2223	2032.19	6483.35	38.4931
Gohir.D11G071800	2842	2651.19	556.427	2.5323
Gohir.D08G059200	2605	2414.19	233.367	1.16632
Gohir.D12G002000	2811	2620.19	1088.72	5.0134
Gohir.A09G127200	1529	1338.19	0	0
Gohir.D03G006300	1729	1538.19	57.3169	0.449594
Gohir.A12G082400	2783	2592.19	100.141	0.466114
Gohir.A09G161750	561	370.394	0	0
Gohir.A13G134500	1192	1001.19	1.59824	0.0192608
Gohir.A09G238700	1247	1056.19	0	0
Gohir.A08G141500	1258	1067.19	0	0
Gohir.D07G085600	679	488.193	0	0
Gohir.D08G265200	1414	1223.19	245	2.41668
Gohir.A02G048900	1764	1573.19	0	0
Gohir.A08G014200	1683	1492.19	1.02556	0.00829247
Gohir.D09G006300	2298	2107.19	5	0.0286295
Gohir.A13G058733	309	128.554	0	0
Gohir.D01G029400	2792	2601.19	387	1.79509
Gohir.D01G086200	4542	4351.19	3587.33	9.94745
Gohir.D12G028500	1080	889.193	9	0.122122
Gohir.D13G183100	1116	925.193	128.62	1.67735
Gohir.D03G146600	1657	1466.19	278.513	2.29193
Gohir.D12G207000	1815	1624.19	8082.75	60.044
Gohir.A11G165000	1767	1576.19	1.03125	0.0078941
Gohir.A06G128002	954	763.193	0	0
Gohir.A12G224500	1873	1682.19	0	0
Gohir.D01G089900	1724	1533.19	762.181	5.99804
Gohir.A10G114871	351	165.949	0	0
Gohir.D03G017220	678	487.193	0	0
Gohir.D01G206800	942	751.193	175.336	2.81623
Gohir.A05G284475	360	174.285	0	0
Gohir.D13G131000	2159	1968.19	8	0.0490423
Gohir.A07G110500	1505	1314.19	5.03216	0.0462002
Gohir.D06G136700	1686	1495.19	609.889	4.92155
Gohir.A11G096733	210	54.5205	31	6.86041
Gohir.A06G142800	2163	1972.19	29.6714	0.181525
Gohir.D07G123433	222	61.899	5	0.974618
Gohir.A01G010800	1142	951.193	335.915	4.26098
Gohir.A05G131700	774	583.193	8461.12	175.051
Gohir.A04G128130	632	441.243	0	0
Gohir.A12G028200	1193	1002.19	69.4266	0.835839
Gohir.A09G086100	3950	3759.19	91.2094	0.292748
Gohir.D12G174100	1875	1684.19	13	0.0931322
Gohir.D10G164300	1966	1775.19	2337.57	15.8879
Gohir.D12G134900	4479	4288.19	15	0.0422051
Gohir.A09G010900	2339	2148.19	17.2281	0.0967636
Gohir.A12G258700	1247	1056.19	36.9865	0.422521
Gohir.A11G127880	2037	1846.19	0	0
Gohir.D11G069800	582	391.326	3	0.0924976
Gohir.D02G000600	1744	1553.19	131.885	1.02452
Gohir.D07G036400	2792	2601.19	293.267	1.36031
Gohir.A05G212200	823	632.193	0	0
Gohir.D08G174300	870	679.193	136	2.41598
Gohir.A05G412600	675	484.193	0	0
Gohir.D05G112900	2462	2271.19	112.324	0.596713
Gohir.D11G179900	1231	1040.19	7.73667	0.0897405
Gohir.A01G226000	1161	970.193	0	0
Gohir.A11G048000	2516	2325.19	2.16399	0.0112291
Gohir.D11G268100	1543	1352.19	215.247	1.92064
Gohir.A07G076900	1158	967.193	0	0
Gohir.D06G175800	2441	2250.19	2.43147	0.0130376
Gohir.D11G311600	4109	3918.19	396.925	1.22228
Gohir.A11G151100	1200	1009.19	0	0
Gohir.D05G025033	2862	2671.19	48.8752	0.220766
Gohir.A10G109600	3360	3169.19	1.38095	0.00525748
Gohir.D12G188256	942	751.193	14	0.224866
Gohir.D04G002000	4419	4228.19	329.508	0.940285
Gohir.A08G050200	714	523.193	1	0.0230614
Gohir.A05G012700	2385	2194.19	0	0
Gohir.A09G249100	3895	3704.19	91.1248	0.296819
Gohir.D04G140400	731	540.193	43.7763	0.977775
Gohir.A08G052200	2123	1932.19	40.4277	0.252451
Gohir.A07G140900	2932	2741.19	2.63859	0.011614
Gohir.D12G189100	927	736.193	0	0
Gohir.A05G130500	2340	2149.19	3.37209	0.0189309
Gohir.A12G189350	285	108.253	0	0
Gohir.A13G107200	1022	831.193	0	0
Gohir.A10G189400	3723	3532.19	128.441	0.438739
Gohir.D03G085800	1431	1240.19	116.81	1.13642
Gohir.D07G098300	643	452.203	1.13203	0.0302045
Gohir.A08G179800	1509	1318.19	75.2162	0.688463
Gohir.D09G222650	636	445.243	0	0
Gohir.A13G059533	692	501.193	26.918	0.648017
Gohir.D02G074600	916	725.193	18	0.29948
Gohir.D06G029950	507	316.697	0	0
Gohir.A07G057500	1021	830.193	3.01609	0.0438342
Gohir.D10G034200	1550	1359.19	0	0
Gohir.D10G251300	2029	1838.19	252	1.65408
Gohir.D01G163750	225	63.9196	0	0
Gohir.D07G100600	2091	1900.19	517.409	3.28537
Gohir.A04G087900	3362	3171.19	57.125	0.217346
Gohir.A10G180866	989	798.193	3.48357	0.052658
Gohir.D11G335400	4130	3939.19	271.442	0.831414
Gohir.A01G122100	1269	1078.19	0	0
Gohir.A01G189200	773	582.193	23.0598	0.4779
Gohir.A05G404500	1069	878.193	3.16419	0.0434731
Gohir.D13G173625	267	93.8229	0	0
Gohir.D07G011700	1920	1729.19	2	0.0139552
Gohir.A02G136600	1198	1007.19	0	0
Gohir.A05G159900	3210	3019.19	11.9896	0.047914
Gohir.D10G056432	484	293.969	33.1506	1.36062
Gohir.A05G102200	1511	1320.19	6.11169	0.0558563
Gohir.D05G157100	2205	2014.19	84.9818	0.509065
Gohir.A10G037350	1718	1527.19	7	0.0553035
Gohir.A05G317400	1183	992.193	0	0
Gohir.D05G163600	2163	1972.19	12.6942	0.0776611
Gohir.D08G124300	1867	1676.19	244.346	1.75885
Gohir.A06G138200	2610	2419.19	4.38433	0.0218666
Gohir.D07G167700	459	269.262	18.5263	0.830161
Gohir.A13G063400	1500	1309.19	81.6488	0.752479
Gohir.A11G046600	1479	1288.19	0	0
Gohir.A05G093600	2424	2233.19	3.06296	0.0165487
Gohir.A06G209100	1893	1702.19	8.07428	0.0572326
Gohir.A06G182300	3426	3235.19	671.588	2.50467
Gohir.D09G241500	1547	1356.19	78	0.693939
Gohir.D03G000900	3729	3538.19	348.36	1.18794
Gohir.D12G084900	3255	3064.19	3	0.0118128
Gohir.D08G138060	816	625.193	8.27804	0.159758
Gohir.D10G100150	720	529.193	0	0
Gohir.D09G102100	943	752.193	68.7794	1.10326
Gohir.D10G086200	1466	1275.19	0	0
Gohir.D13G077800	1034	843.193	659.796	9.44129
Gohir.D12G191100	3394	3203.19	298.222	1.12332
Gohir.A13G021600	1537	1346.19	27.4857	0.246347
Gohir.D09G084000	2058	1867.19	988.496	6.38755
Gohir.A13G053800	1663	1472.19	21.4725	0.175981
Gohir.D11G088600	1374	1183.19	11	0.112172
Gohir.D10G102200	1467	1276.19	208.49	1.97114
Gohir.D13G178200	1747	1556.19	23.8269	0.184737
Gohir.A09G148400	2097	1906.19	39.0811	0.247371
Gohir.D12G232400	2860	2669.19	248.151	1.12172
Gohir.A02G057501	270	96.2095	0	0
Gohir.D04G125450	378	190.987	0	0
Gohir.D05G357600	1404	1213.19	3.32164	0.0330348
Gohir.D07G106100	935	744.193	29	0.470176
Gohir.D02G172166	1473	1282.19	313	2.94537
Gohir.D08G078375	1413	1222.19	0	0
Gohir.D09G073900	1077	886.193	2	0.0272301
Gohir.D12G096933	860	669.193	35.867	0.646684
Gohir.D10G075600	1087	896.193	227.044	3.05673
Gohir.D11G164800	2804	2613.19	1075.11	4.96395
Gohir.D08G227100	2864	2673.19	0	0
Gohir.A10G181000	2162	1971.19	15.4508	0.0945734
Gohir.A06G187500	2415	2224.19	2.10166	0.0114009
Gohir.D10G235400	1590	1399.19	1398.39	12.0586
Gohir.A11G019700	634	443.243	3.05446	0.0831458
Gohir.D07G218700	1613	1422.19	48.9464	0.415251
Gohir.A07G019600	1003	812.193	9.10086	0.135198
Gohir.D11G207600	2133	1942.19	49.9316	0.310193
Gohir.D05G016700	1336	1145.19	134.761	1.41982
Gohir.D01G073300	2200	2009.19	931.185	5.59194
Gohir.D12G094266	1143	952.193	19.5174	0.247312
Gohir.A06G024100	1358	1167.19	2	0.0206745
Gohir.A06G043300	1443	1252.19	0	0
Gohir.D04G169500	1574	1383.19	7	0.0610609
Gohir.A12G112300	3292	3101.19	171.415	0.666912
Gohir.D05G088000	976	785.193	388.908	5.97612
Gohir.D06G191550	480	290.028	5	0.208007
Gohir.D11G022366	1063	872.193	384.177	5.31455
Gohir.D01G105300	1892	1701.19	117.68	0.834634
Gohir.A02G146400	1754	1563.19	2.39937	0.0185197
Gohir.A08G178000	2103	1912.19	4.16911	0.0263063
Gohir.A07G186800	2744	2553.19	69.7388	0.329563
Gohir.A06G014500	1975	1784.19	0	0
Gohir.A13G144400	2101	1910.19	0	0
Gohir.D08G184200	3543	3352.19	25.5236	0.0918673
Gohir.A10G181350	1410	1219.19	3	0.0296891
Gohir.A13G226300	1020	829.193	0	0
Gohir.D06G051300	2567	2376.19	811.006	4.11804
Gohir.D04G037401	1245	1054.19	0	0
Gohir.D05G302100_Gohir.D05G302150	567	376.369	4	0.128231
Gohir.D05G096400	474	284.079	0	0
Gohir.D10G127100	1974	1783.19	5	0.0338314
Gohir.D13G177600	1428	1237.19	58.6509	0.571986
Gohir.D11G310840	1275	1084.19	0	0
Gohir.D10G093300	1038	847.193	88.6951	1.26318
Gohir.A05G111400	1256	1065.19	1.01051	0.0114462
Gohir.D05G218900	3221	3030.19	617.45	2.45855
Gohir.A05G209100	1290	1099.19	3.93207	0.0431614
Gohir.D12G082100	1350	1159.19	10.4502	0.108772
Gohir.A08G010600	834	643.193	0	0
Gohir.A10G164900	839	648.193	19.5451	0.363816
Gohir.D05G313266	1603	1412.19	0	0
Gohir.A12G261400	1679	1488.19	1.03965	0.00842897
Gohir.D12G042950	768	577.193	0	0
Gohir.A08G021400	2107	1916.19	7.225	0.0454932
Gohir.A06G086300	2105	1914.19	36.5863	0.230612
Gohir.A03G014700	1896	1705.19	20.0382	0.141786
Gohir.A10G199600	2549	2358.19	42.2173	0.216003
Gohir.A09G186100	1573	1382.19	4.17294	0.0364268
Gohir.D12G175425	236	71.2073	0	0
Gohir.A13G173300	1002	811.193	0	0
Gohir.A08G219900	1009	818.193	22.4201	0.330621
Gohir.A07G109400	543	352.451	0	0
Gohir.D06G027366	3139	2948.19	3.11319	0.0127408
Gohir.D06G168200	285	108.253	0	0
Gohir.A09G204100	1502	1311.19	6.98779	0.0643016
Gohir.D13G057500	1813	1622.19	501.466	3.72982
Gohir.A11G044400	2840	2649.19	3.30866	0.0150691
Gohir.D11G159300	1786	1595.19	463.967	3.50932
Gohir.A01G148700	1747	1556.19	23.1306	0.179337
Gohir.D02G138000	1930	1739.19	0	0
Gohir.D07G217100	1814	1623.19	238.148	1.77021
Gohir.D06G096300	1154	963.193	2	0.0250533
Gohir.A07G010000	1332	1141.19	0	0
Gohir.D08G262700	860	669.193	4175.91	75.2918
Gohir.D10G044000	222	61.899	1	0.194924
Gohir.A04G042700	4101	3910.19	1	0.00308567
Gohir.D13G055300	1977	1786.19	0	0
Gohir.A02G173800	2172	1981.19	6.74497	0.0410773
Gohir.D10G065300	1605	1414.19	0	0
Gohir.D06G041700	1812	1621.19	472.582	3.51715
Gohir.A06G030375	2276	2085.19	73.2465	0.423827
Gohir.A07G108100	1057	866.193	0	0
Gohir.D12G136700	2636	2445.19	672.848	3.32011
Gohir.A09G246750	306	125.958	0	0
Gohir.A02G129600	1325	1134.19	20.7766	0.221023
Gohir.A05G061600	1809	1618.19	22.2642	0.166007
Gohir.A12G230300	2400	2209.19	56.9325	0.310939
Gohir.A08G046400	477	287.053	0	0
Gohir.A08G045800	3358	3167.19	420.712	1.60272
Gohir.A08G103300	825	634.193	0	0
Gohir.D06G186100	4214	4023.19	162.934	0.48864
Gohir.D10G090100	694	503.193	1.00044	0.0239886
Gohir.A08G252100	1556	1365.19	44.9834	0.397564
Gohir.A06G106600	1421	1230.19	0	0
Gohir.D09G003300	1856	1665.19	1247	9.03546
Gohir.D11G173100	2130	1939.19	161.976	1.00781
Gohir.A13G042150	609	418.29	13	0.374985
Gohir.D03G028900	2394	2203.19	228.848	1.25327
Gohir.D02G088800	1686	1495.19	0	0
Gohir.D03G049700	1206	1015.19	1957.56	23.2656
Gohir.D13G038700	961	770.193	8	0.125325
Gohir.D10G090000	1776	1585.19	570.537	4.3426
Gohir.D13G217200	2115	1924.19	761.103	4.77247
Gohir.A03G138100	1263	1072.19	163.139	1.83584
Gohir.D07G189800	3440	3249.19	674.094	2.50319
Gohir.A10G222300	1528	1337.19	5.26596	0.0475151
Gohir.D11G006600	851	660.193	2	0.0365517
Gohir.D05G136875	372	185.382	0	0
Gohir.D01G187100	3887	3696.19	42.2398	0.137884
Gohir.A12G101900	1065	874.193	0	0
Gohir.A02G146601	1755	1564.19	0	0
Gohir.D13G223800	1895	1704.19	36.3447	0.257318
Gohir.D12G002350	657	466.203	26.2955	0.68054
Gohir.D06G197450	2835	2644.19	47	0.214463
Gohir.A12G132100	1140	949.193	5.51366	0.0700864
Gohir.D06G020200	1644	1453.19	236.762	1.96579
Gohir.D07G228700	2101	1910.19	85	0.536896
Gohir.A09G164500	1766	1575.19	1.02831	0.00787663
Gohir.D05G141200	2132	1941.19	1093.87	6.79901
Gohir.A12G005900	2336	2145.19	29.4175	0.165458
Gohir.D08G253050	237	71.9372	0	0
Gohir.D09G008100	1735	1544.19	435.161	3.40014
Gohir.D11G315200	1748	1557.19	75	0.581122
Gohir.D01G180100	2106	1915.19	146.934	0.925673
Gohir.D05G170400	2141	1950.19	24.5021	0.151591
Gohir.A08G212400	1403	1212.19	6.81972	0.0678802
Gohir.D11G330500	1112	921.193	117	1.53244
Gohir.D10G065600	373	186.306	0	0
Gohir.A02G176900	1340	1149.19	1.30484	0.0136997
Gohir.A03G051400	1422	1231.19	2.19427	0.0215037
Gohir.D12G170200	2341	2150.19	857.256	4.8104
Gohir.D04G049450	999	808.193	3	0.0447873
Gohir.A10G018772	605	414.3	0	0
Gohir.D06G016400	309	128.554	9	0.844704
Gohir.A08G211400	1771	1580.19	16.8939	0.128994
Gohir.D03G085300	1915	1724.19	31	0.216932
Gohir.A08G151900	2841	2650.19	21.0677	0.0959153
Gohir.D09G236600	2940	2749.19	509.819	2.23748
Gohir.A10G084900	1820	1629.19	87.8457	0.650573
Gohir.D04G102000	2009	1818.19	18.85	0.125089
Gohir.A07G196700	1295	1104.19	63.2551	0.691192
Gohir.A01G041500	2720	2529.19	9.9745	0.0475836
Gohir.D12G193200	1533	1342.19	38.9226	0.349892
Gohir.D09G204700	1374	1183.19	0	0
Gohir.D03G162500	2511	2320.19	154.987	0.805969
Gohir.A09G053666	1194	1003.19	62	0.745685
Gohir.D05G277900	1536	1345.19	278.244	2.49568
Gohir.D04G074400	1179	988.193	334	4.07805
Gohir.D05G022300	2302	2111.19	396.933	2.26849
Gohir.A13G085200	1099	908.193	38.2036	0.507545
Gohir.D12G051300	1258	1067.19	24.2443	0.274103
Gohir.A09G238400	1577	1386.19	0	0
Gohir.D05G046700	1262	1071.19	0	0
Gohir.D11G202900	887	696.193	434.701	7.53371
Gohir.D12G033000	402	213.878	10	0.564135
Gohir.D05G206150	1638	1447.19	27	0.225105
Gohir.A13G077100	1179	988.193	48.696	0.594566
Gohir.D01G060700	1551	1360.19	415.158	3.68265
Gohir.D10G197750	378	190.987	0	0
Gohir.D07G209200	1600	1409.19	3	0.0256861
Gohir.A08G215700	5960	5769.19	144.051	0.301265
Gohir.D11G117600	1320	1129.19	642.953	6.87004
Gohir.A13G215200	1485	1294.19	13.1212	0.122328
Gohir.A12G194200	2036	1845.19	27.6555	0.180837
Gohir.D11G073300	2530	2339.19	489.164	2.52311
Gohir.A12G138000	2330	2139.19	0	0
Gohir.D13G021200	1761	1570.19	197	1.51378
Gohir.D01G068100	1850	1659.19	35.9511	0.261435
Gohir.A11G082400	2417	2226.19	1.08506	0.00588084
Gohir.A07G146100	1275	1084.19	16.6272	0.185038
Gohir.D12G195500	2009	1818.19	125.347	0.831805
Gohir.D09G082500	641	450.203	975.955	26.1559
Gohir.A13G202200	2694	2503.19	0	0
Gohir.A03G055100	1065	874.193	0	0
Gohir.D01G100900	1829	1638.19	263	1.93704
Gohir.D12G208900	2441	2250.19	172.146	0.923049
Gohir.D11G306400	2364	2173.19	404.858	2.24777
Gohir.A01G102100	891	700.193	11.4694	0.197638
Gohir.D09G142200	1708	1517.19	1358.05	10.8
Gohir.A11G241500	1109	918.193	0	0
Gohir.A12G081100	693	502.193	0	0
Gohir.D13G074601	573	382.352	0	0
Gohir.A12G031700	1283	1092.19	58.6618	0.648043
Gohir.D04G063700	1733	1542.19	46.2436	0.361794
Gohir.D01G205800	816	625.193	1026.9	19.8181
Gohir.A10G159200	1671	1480.19	0	0
Gohir.D09G016516	1326	1135.19	0	0
Gohir.A01G198900	677	486.193	0	0
Gohir.A09G027850	219	60.0108	0	0
Gohir.D11G182600	1674	1483.19	73.4547	0.597544
Gohir.D10G148600	1848	1657.19	186.281	1.35626
Gohir.D10G087100	1772	1581.19	0	0
Gohir.D12G133750	543	352.451	1	0.0342334
Gohir.A04G049614	351	165.949	0	0
Gohir.D06G212800	817	626.193	21	0.404631
Gohir.D07G046500	1065	874.193	671.73	9.2712
Gohir.A04G027100_Gohir.A04G027125	957	766.193	0	0
Gohir.D03G067200_Gohir.A07G180700	243	76.1075	0.5	0.0792667
Gohir.A01G098200	1946	1755.19	0	0
Gohir.D07G188900	3102	2911.19	132.624	0.549665
Gohir.D13G124800	2697	2506.19	955.097	4.59813
Gohir.A01G048701	1336	1145.19	8	0.0842868
Gohir.A13G055601	1206	1015.19	0	0
Gohir.D05G114300	2046	1855.19	1058.37	6.88328
Gohir.D05G383500	579	388.344	1	0.0310693
Gohir.D09G142700	1112	921.193	322.604	4.2254
Gohir.D09G180400	651	460.203	0	0
Gohir.D12G138000	1719	1528.19	395.059	3.11912
Gohir.A03G046900	959	768.193	1.00025	0.0157103
Gohir.D08G229900	1836	1645.19	396.99	2.91146
Gohir.D01G024400	917	726.193	13.7486	0.228431
Gohir.A06G080100	1948	1757.19	8.71998	0.0598748
Gohir.D05G111800	1210	1019.19	182.989	2.1663
Gohir.A03G213200	2004	1813.19	48.0671	0.319854
Gohir.D13G103600	1927	1736.19	86.8716	0.60371
Gohir.D09G102400	2766	2575.19	618.708	2.89884
Gohir.A12G220700	2040	1849.19	9.14433	0.0596648
Gohir.A07G024600	493	302.849	0	0
Gohir.A07G173200	1191	1000.19	0	0
Gohir.D10G043432	938	747.193	349.836	5.64911
Gohir.D11G206500	1800	1609.19	299.588	2.24628
Gohir.A07G226850	327	144.18	0	0
Gohir.A11G206966	1482	1291.19	56.6814	0.52966
Gohir.A09G041495	369	182.585	0	0
Gohir.A01G144300	2347	2156.19	310.618	1.73815
Gohir.A07G008100	790	599.193	68.7477	1.38433
Gohir.A13G149301	1320	1129.19	0	0
Gohir.D11G191200	1982	1791.19	1060.47	7.14342
Gohir.D09G108300	1611	1420.19	227.056	1.929
Gohir.D05G358740	2631	2440.19	285.435	1.41134
Gohir.D06G064750	300	120.673	0	0
Gohir.D02G111300	1251	1060.19	42.1998	0.480257
Gohir.A12G263000	2517	2326.19	9.59528	0.0497691
Gohir.A05G367500	1543	1352.19	11	0.0981527
Gohir.A07G124900	2108	1917.19	2	0.0125867
Gohir.D07G065200	1747	1556.19	38.1936	0.296125
Gohir.D05G299500	1962	1771.19	499.873	3.4052
Gohir.A13G069601	1106	915.193	0	0
Gohir.D10G227450	3174	2983.19	26.0188	0.105233
Gohir.A08G130300	1642	1451.19	0	0
Gohir.A10G182100	1774	1583.19	8.19816	0.0624785
Gohir.A04G050101	2790	2599.19	0	0
Gohir.D13G123500	2726	2535.19	30.4353	0.144849
Gohir.A05G409200	1891	1700.19	0	0
Gohir.A08G205000	1739	1548.19	20.4497	0.159371
Gohir.D07G032900	3311	3120.19	1904.68	7.36526
Gohir.A01G143000	951	760.193	2	0.0317435
Gohir.D11G256101	1136	945.193	20	0.255304
Gohir.D10G117600	911	720.193	3	0.0502598
Gohir.D11G209500	1851	1660.19	139.881	1.01659
Gohir.D11G180100	2354	2163.19	206.404	1.15125
Gohir.D08G030250	3285	3094.19	30.6361	0.119463
Gohir.A05G268500	1823	1632.19	4.03495	0.0298274
Gohir.A13G072100	1949	1758.19	0	0
Gohir.D03G152250	213	56.3171	0	0
Gohir.D01G144900	3105	2914.19	2680.23	11.0969
Gohir.A07G001860	1936	1745.19	5.42469	0.0375042
Gohir.A09G056300	660	469.203	0	0
Gohir.A03G035400	1584	1393.19	157.014	1.3598
Gohir.A06G064700	3704	3513.19	1952.89	6.70695
Gohir.D13G167400	3151	2960.19	25158.2	102.543
Gohir.D09G083000	1074	883.193	136	1.85794
Gohir.D13G045100	2704	2513.19	185.691	0.891481
Gohir.D06G166800	2031	1840.19	0	0
Gohir.D12G123033	888	697.193	0	0
Gohir.D12G094700	6809	6618.19	2386.83	4.35142
Gohir.A08G147000	2772	2581.19	252.263	1.17918
Gohir.A11G221004	1078	887.193	0	0
Gohir.A13G044900	1049	858.193	0	0
Gohir.A12G144800	1178	987.193	12	0.146665
Gohir.D13G236900	3689	3498.19	1	0.00344909
Gohir.D11G312326	3444	3253.19	0	0
Gohir.D09G246900	948	757.193	514.244	8.19429
Gohir.A07G217000	3690	3499.19	12.9974	0.0448165
Gohir.A03G182400	1901	1710.19	0	0
Gohir.D05G040600	886	695.193	474.67	8.23824
Gohir.A01G062500	1798	1607.19	0	0
Gohir.A01G131222	886	695.193	2	0.0347115
Gohir.A01G116400	2235	2044.19	1	0.00590237
Gohir.D03G014300	1459	1268.19	96.5907	0.918964
Gohir.D10G229300	4524	4333.19	213.41	0.594231
Gohir.D04G025500	1567	1376.19	19	0.16658
Gohir.D13G227200	1241	1050.19	40.9833	0.470854
Gohir.D02G050400	861	670.193	19	0.34206
Gohir.D03G098700	1407	1216.19	88	0.873028
Gohir.A13G146600	895	704.193	0	0
Gohir.D06G196900	1549	1358.19	111.405	0.989672
Gohir.D12G276700	1346	1155.19	664.636	6.94188
Gohir.D10G005950	1762	1571.19	71.0591	0.54568
Gohir.D02G177540	270	96.2095	27.8003	3.48642
Gohir.D11G282800	951	760.193	0	0
Gohir.D10G083832	917	726.193	0	0
Gohir.A01G206300	909	718.193	1.03754	0.0174306
Gohir.A02G107700	1585	1394.19	0	0
Gohir.A09G223000	799	608.193	36.0175	0.71453
Gohir.A01G187900	3035	2844.19	77.0399	0.326817
Gohir.D10G244100	1281	1090.19	307.554	3.40382
Gohir.A03G178000	1646	1455.19	3.06632	0.025424
Gohir.D01G024000	3969	3778.19	32	0.102191
Gohir.D11G160200	569	378.361	36	1.14801
Gohir.A01G079700	2405	2214.19	4.10901	0.0223908
Gohir.A05G107300	2770	2579.19	4.12854	0.0193135
Gohir.A09G174000	1380	1189.19	40.4629	0.410537
Gohir.D05G137100	1124	933.193	106.772	1.3805
Gohir.A05G233500	1808	1617.19	0	0
Gohir.D06G090700	3914	3723.19	927.981	3.00727
Gohir.D08G245600	2594	2403.19	1153.01	5.78886
Gohir.D09G088400	1175	984.193	975.015	11.9531
Gohir.A09G080400	2345	2154.19	55.3131	0.309807
Gohir.D04G100700	1083	892.193	0	0
Gohir.D10G088700	870	679.193	0	0
Gohir.D02G140975	258	87.1578	0	0
Gohir.D05G205900	908	717.193	44	0.740227
Gohir.A13G198900	1181	990.193	0	0
Gohir.D07G056500	1766	1575.19	98.1415	0.751739
Gohir.A07G155100	2045	1854.19	0	0
Gohir.D11G320000	1545	1354.19	270.909	2.41375
Gohir.D05G184500	2094	1903.19	1276.31	8.09136
Gohir.A03G019800	1453	1262.19	0	0
Gohir.D02G070666	385	197.646	2.06083	0.125807
Gohir.D11G279700	1032	841.193	421.353	6.04364
Gohir.A06G043100	1436	1245.19	0	0
Gohir.D12G200800	2200	2009.19	266.469	1.60019
Gohir.A12G274200	3304	3113.19	62.2193	0.241139
Gohir.D03G178000	942	751.193	1	0.0160619
Gohir.D05G297250	285	108.253	0	0
Gohir.A03G110100	1328	1137.19	0	0
Gohir.A01G165100	793	602.193	0	0
Gohir.D11G254901	1074	883.193	125	1.70766
Gohir.A08G000072	1207	1016.19	34.6337	0.411217
Gohir.A11G056300	1347	1156.19	0	0
Gohir.D05G304800	2634	2443.19	351.081	1.73379
Gohir.D02G041300	921	730.193	0	0
Gohir.D05G332345	351	165.949	0	0
Gohir.D08G034200	2023	1832.19	7977.6	52.535
Gohir.D11G066500	1546	1355.19	6	0.0534193
Gohir.A11G144800	1504	1313.19	1.66305	0.01528
