target_id	length	eff_length	D5_2	D5_2_tpm
Gohir.D04G157800	1212	1021.3	42	0.480397
Gohir.D09G115442	1008	817.296	448.987	6.41737
Gohir.A08G121500	4460	4269.3	34.6301	0.0947546
Gohir.D12G214600	1870	1679.3	221.808	1.54295
Gohir.D12G123200	1479	1288.3	85	0.770737
Gohir.D05G172200	507	316.808	0	0
Gohir.D09G216800	1310	1119.3	2	0.0208731
Gohir.D07G232500	1211	1020.3	837.208	9.5854
Gohir.A06G060400	1539	1348.3	0	0
Gohir.D11G332100	2328	2137.3	61.0881	0.333883
Gohir.A05G234900	2722	2531.3	6.81571	0.0314536
Gohir.A04G060726	549	358.614	0	0
Gohir.D05G057400	3042	2851.3	1204.2	4.93353
Gohir.A08G019500	2744	2553.3	14.1817	0.0648828
Gohir.D07G224600	1169	978.296	223	2.66279
Gohir.A07G063550	1387	1196.3	4	0.0390593
Gohir.A05G098600	1269	1078.3	0	0
Gohir.D01G120700	3463	3272.3	3411.31	12.1779
Gohir.D09G005900	4621	4430.3	186.916	0.492852
Gohir.D10G091850	393	204.879	0	0
Gohir.A08G243700	1618	1427.3	0	0
Gohir.A02G016800	2997	2806.3	18.4282	0.0767101
Gohir.D02G106600	1363	1172.3	992.204	9.88705
Gohir.D04G139500	961	770.317	11	0.166811
Gohir.A02G010125	3399	3208.3	29.3357	0.106813
Gohir.D03G025100	2588	2397.3	67	0.32648
Gohir.D05G000600	1752	1561.3	118.617	0.88749
Gohir.A03G111600	2909	2718.3	0	0
Gohir.D11G027700	1366	1175.3	65.5878	0.651896
Gohir.A07G224800	1800	1609.3	1.0668	0.00774371
Gohir.D13G110900	2180	1989.3	183.007	1.07466
Gohir.A03G124400	1870	1679.3	22.4796	0.156374
Gohir.D13G184500	783	592.317	0	0
Gohir.D12G127000	1556	1365.3	39.7698	0.340274
Gohir.D04G117900	2084	1893.3	262.869	1.6219
Gohir.A13G197100	2524	2333.3	12.8903	0.0645351
Gohir.D04G065600	636	445.447	436.294	11.4416
Gohir.A10G102700	1416	1225.3	3.1511	0.0300417
Gohir.A05G283300	2340	2149.3	6.19426	0.0336664
Gohir.A12G087300	1931	1740.3	277.163	1.86043
Gohir.A02G012600	1218	1027.3	0	0
Gohir.A02G128400	2338	2147.3	3.30564	0.0179832
Gohir.A13G233233	291	111.866	53.716	5.60928
Gohir.A13G083600	841	650.317	3.17912	0.0571063
Gohir.A01G019000	2883	2692.3	4	0.0173556
Gohir.A10G016300	1623	1432.3	1	0.00815587
Gohir.A04G139200	1083	892.296	1.01484	0.0132859
Gohir.D03G148500	2497	2306.3	2514.74	12.7374
Gohir.D05G230700	2045	1854.3	1209.88	7.62193
Gohir.D02G102500	1558	1367.3	74	0.632226
Gohir.A09G187600	2166	1975.3	1.07894	0.00638072
Gohir.D02G057350	513	322.808	0	0
Gohir.D02G146700	1128	937.296	2	0.0249262
Gohir.D12G019100	709	518.38	16	0.360557
Gohir.A02G060400	1116	925.296	24.4049	0.308105
Gohir.A13G203200	1109	918.296	24	0.305303
Gohir.D09G146100	1749	1558.3	538.843	4.03939
Gohir.D10G198800	1463	1272.3	89	0.817156
Gohir.A12G129500	3147	2956.3	11.6334	0.0459688
Gohir.A13G011000	1585	1394.3	0	0
Gohir.D05G220900	817	626.317	104.394	1.94709
Gohir.A12G103350	1842	1651.3	0	0
Gohir.A02G090100	1807	1616.3	7	0.0505918
Gohir.D04G107500	1395	1204.3	11	0.106699
Gohir.A05G149600	2673	2482.3	48.3144	0.227366
Gohir.D02G108400	1074	883.296	0	0
Gohir.A11G272700	2388	2197.3	0	0
Gohir.A05G336300	2892	2701.3	7.40199	0.0320095
Gohir.D10G210000	1198	1007.3	0	0
Gohir.D02G141900	1988	1797.3	11	0.071495
Gohir.A09G012700	1742	1551.3	0	0
Gohir.D09G040975	1882	1691.3	165.435	1.14264
Gohir.A08G225500	1472	1281.3	11.9598	0.109038
Gohir.A01G112400	1604	1413.3	88.2828	0.729702
Gohir.A01G124800	1199	1008.3	9	0.10427
Gohir.A01G092200	3192	3001.3	33.8473	0.13174
Gohir.D01G041300	3165	2974.3	6.59119	0.0258871
Gohir.D05G283801	708	517.38	0.566848	0.0127985
Gohir.D11G062900	1012	821.296	411.407	5.85161
Gohir.A11G192400	1988	1797.3	69.6335	0.452587
Gohir.A10G111000	697	506.422	0	0
Gohir.A12G052200	1530	1339.3	2	0.0174444
Gohir.A10G071300	2071	1880.3	14.9047	0.0925975
Gohir.D08G088000	6557	6366.3	4907.45	9.00475
Gohir.A10G176900	1774	1583.3	94.9084	0.700237
Gohir.D11G291066	390	201.969	2	0.115677
Gohir.D11G146700	1575	1384.3	407	3.43454
Gohir.D07G195733	618	427.47	20.2039	0.552117
Gohir.A11G002300	926	735.317	42.503	0.675223
Gohir.D02G055800	2207	2016.3	0	0
Gohir.A01G224300	1990	1799.3	9	0.0584309
Gohir.D11G215100	640	449.447	5.40686	0.14053
Gohir.D05G088500	255	82.9248	0	0
Gohir.A13G108700	2170	1979.3	0	0
Gohir.D07G226700	1418	1227.3	17	0.161809
Gohir.D05G066000	8245	8054.3	1449.38	2.10212
Gohir.D02G020900	3657	3466.3	71.8903	0.242274
Gohir.A03G145600	623	432.459	0	0
Gohir.D13G212300	3274	3083.3	631.384	2.39211
Gohir.A05G084600	756	565.365	2	0.0413241
Gohir.D03G088600	1417	1226.3	246.622	2.34931
Gohir.D01G149500	1063	872.296	151.784	2.03266
Gohir.D07G109500	3484	3293.3	860.512	3.05231
Gohir.D11G126400	1374	1183.3	202	1.99416
Gohir.A08G119500	1664	1473.3	0	0
Gohir.D13G185401	4606	4415.3	749.991	1.98426
Gohir.A05G233600	2024	1833.3	8.38122	0.0534044
Gohir.D07G032600	2537	2346.3	238.719	1.18852
Gohir.A10G114600	2262	2071.3	9.08649	0.0512456
Gohir.D12G167700	2798	2607.3	831.293	3.72449
Gohir.D12G220100	722	531.38	0	0
Gohir.D11G222214	561	370.564	0	0
Gohir.A06G071100	1801	1610.3	27.1718	0.197113
Gohir.A12G086000	1705	1514.3	5.66722	0.0437182
Gohir.D04G058600	1927	1736.3	585.09	3.93642
Gohir.D03G057300	1020	829.296	0	0
Gohir.A04G046520	1154	963.296	0	0
Gohir.D04G001366	2596	2405.3	446.504	2.1685
Gohir.A03G000035	3910	3719.3	53.2846	0.167357
Gohir.A12G152400	2586	2395.3	44.5292	0.217164
Gohir.A13G156200	2323	2132.3	37.119	0.203354
Gohir.D09G091400	1296	1105.3	389.433	4.11582
Gohir.D13G189050	300	119.515	3	0.293226
Gohir.D05G170100	2410	2219.3	206.397	1.08641
Gohir.D10G038500	1099	908.296	585.436	7.52931
Gohir.A06G040300	2168	1977.3	276.421	1.63306
Gohir.D12G139900	1538	1347.3	13	0.112715
Gohir.D01G192900	1450	1259.3	25.5907	0.237387
Gohir.D10G092500	3320	3129.3	460.884	1.72047
Gohir.A13G187100	2480	2289.3	9.1137	0.0465046
Gohir.D11G236450	204	48.9888	3	0.715364
Gohir.D13G167111	942	751.317	0	0
Gohir.A09G213650	2658	2467.3	13.4277	0.0635747
Gohir.A11G267101	1523	1332.3	0	0
Gohir.D05G059100	2353	2162.3	112.17	0.605988
Gohir.A12G200800	1656	1465.3	10.9053	0.0869387
Gohir.A03G157700	3102	2911.3	185.528	0.744433
Gohir.A09G110800	1992	1801.3	0	0
Gohir.D10G132200	2379	2188.3	642.934	3.43213
Gohir.D08G265100	1062	871.296	186.992	2.50703
Gohir.D01G045000	1393	1202.3	386.212	3.75247
Gohir.A06G134004	1363	1172.3	1.22218	0.0121787
Gohir.D06G120100	5648	5457.3	8509.75	18.2155
Gohir.D05G040000	5498	5307.3	1247.62	2.74607
Gohir.A12G009400	2444	2253.3	2.36635	0.0122677
Gohir.D02G206600	1578	1387.3	0	0
Gohir.A12G061300	1483	1292.3	14.7318	0.133167
Gohir.A11G016600	1244	1053.3	0	0
Gohir.A01G036400	985	794.317	3.07317	0.0451955
Gohir.D02G005900	5087	4896.3	581.306	1.38688
Gohir.A09G018700	2700	2509.3	49.4988	0.230434
Gohir.A02G121402	174	33.7521	0	0
Gohir.A09G144200	1479	1288.3	0	0
Gohir.A11G140600	1124	933.296	7.1728	0.0897785
Gohir.A06G068450	342	156.798	2	0.149002
Gohir.D04G080600	2220	2029.3	645.798	3.71752
Gohir.A04G143100	627	436.459	1.0553	0.0282446
Gohir.D07G041200	2523	2332.3	233.516	1.1696
Gohir.A11G151500	912	721.317	2.12946	0.0344863
Gohir.D08G252650	717	526.38	35	0.776732
Gohir.D07G161600	1011	820.296	54.7246	0.779318
Gohir.A12G199100	2598	2407.3	10.685	0.05185
Gohir.D02G023400	3837	3646.3	110.411	0.353723
Gohir.A10G225966	624	433.459	2.5939	0.0699051
Gohir.A09G176066	2033	1842.3	1.65205	0.0104753
Gohir.A10G216400	515	324.791	0	0
Gohir.A04G063100	3056	2865.3	0	0
Gohir.D08G249850	1754	1563.3	3	0.0224173
Gohir.A10G218950	500	309.877	0	0
Gohir.A03G203500	1523	1332.3	8	0.0701443
Gohir.D10G156800	2016	1825.3	505	3.23192
Gohir.D08G094701	1173	982.296	122	1.45084
Gohir.D10G241400	1116	925.296	0	0
Gohir.A12G085400	1960	1769.3	50.5857	0.333987
Gohir.A01G158900	2057	1866.3	7.64911	0.0478777
Gohir.A04G003400	1558	1367.3	40.1698	0.343194
Gohir.D02G213700	1922	1731.3	148.977	1.0052
Gohir.D12G152250	297	116.99	4.10316	0.409707
Gohir.D07G210900	2452	2261.3	34.9157	0.180371
Gohir.A13G193400	900	709.317	4	0.0658752
Gohir.D01G083900	2230	2039.3	182.972	1.04811
Gohir.A08G078850	126	16.7503	0	0
Gohir.D04G025900	1235	1044.3	21	0.234908
Gohir.D06G020600	1195	1004.3	4	0.0465266
Gohir.A05G061900	1842	1651.3	14.1916	0.100395
Gohir.D06G075900	261	87.524	0	0
Gohir.D09G147600	814	623.317	329.724	6.17936
Gohir.D07G122132	2126	1935.3	0	0
Gohir.A06G170904	987	796.317	0	0
Gohir.A01G229300	1175	984.296	0	0
Gohir.A03G137600	1750	1559.3	52.4632	0.393033
Gohir.A07G205000	2564	2373.3	4.60286	0.0226557
Gohir.D11G247150	240	71.9742	1	0.162303
Gohir.D10G058500	16837	16646.3	1689.55	1.18565
Gohir.A06G115000	1737	1546.3	7.56898	0.0571805
Gohir.D08G160800	2343	2152.3	503.85	2.73465
Gohir.D05G351200	2997	2806.3	69.1298	0.287763
Gohir.D11G190500	2044	1853.3	19	0.11976
Gohir.A08G208400	1912	1721.3	17.4675	0.118543
Gohir.A12G107400	1892	1701.3	27.3267	0.187633
Gohir.D11G127466	871	680.317	42.8968	0.736573
Gohir.D09G223500	2018	1827.3	1394.39	8.9141
Gohir.D05G320200	742	551.365	0	0
Gohir.D02G190000	1018	827.296	5.77298	0.0815158
Gohir.D13G098200	1974	1783.3	19	0.124461
Gohir.D11G190600	3617	3426.3	477.989	1.62966
Gohir.A05G259800	1274	1083.3	0	0
Gohir.A05G328900	1976	1785.3	3.27835	0.021451
Gohir.D01G106333	234	67.8102	0	0
Gohir.A13G167800	1658	1467.3	110.343	0.87848
Gohir.D04G146000	600	409.47	0	0
Gohir.D13G036101	1956	1765.3	92	0.608798
Gohir.A12G007700	964	773.317	2	0.0302117
Gohir.D05G348501	1176	985.296	9.3117	0.110399
Gohir.D01G162100	2266	2075.3	0	0
Gohir.A10G025800	2213	2022.3	24.2686	0.140186
Gohir.A05G398300	3543	3352.3	71.9429	0.250696
Gohir.A07G003100	451	261.412	0	0
Gohir.D13G196320	2629	2438.3	1	0.00479089
Gohir.A05G161700	4562	4371.3	36.7066	0.0980928
Gohir.D12G136650	1574	1383.3	0	0
Gohir.D11G207800	2527	2336.3	10	0.0500006
Gohir.D09G036300	2152	1961.3	118.069	0.70323
Gohir.A13G094700	1592	1401.3	1	0.00833629
Gohir.D11G298733	1029	838.296	10	0.13935
Gohir.D06G138900	645	454.434	2	0.0514116
Gohir.D09G177500	552	361.614	0	0
Gohir.D05G254800	1464	1273.3	1077.48	9.88515
Gohir.D11G045800	3067	2876.3	381.889	1.55098
Gohir.A05G215100	1156	965.296	6.17204	0.0746915
Gohir.D10G105500	592	401.47	0	0
Gohir.A05G194200	1592	1401.3	40.433	0.337061
Gohir.A12G273800	1226	1035.3	21.2003	0.239211
Gohir.A13G001700	2353	2162.3	7.27748	0.0393159
Gohir.A05G252900	1263	1072.3	1119.52	12.1961
Gohir.A13G010651	1578	1387.3	0	0
Gohir.A04G134500	1436	1245.3	17.5317	0.164458
Gohir.D02G174300	1165	974.296	125	1.49873
Gohir.A05G153000	1221	1030.3	25.9637	0.294379
Gohir.D09G006700	1067	876.296	0	0
Gohir.D05G335800	1255	1064.3	4.03736	0.0443137
Gohir.D12G119600	1948	1757.3	36.8312	0.244835
Gohir.D05G086900	1340	1149.3	812.633	8.25973
Gohir.D05G365000	3928	3737.3	5.02794	0.0157157
Gohir.A09G021400	2164	1973.3	0	0
Gohir.A11G225202	1638	1447.3	49.1161	0.396432
Gohir.A07G076600	2328	2137.3	4.27661	0.0233743
Gohir.A01G090400	1318	1127.3	1.20952	0.0125336
Gohir.D11G073200	1951	1760.3	10.9944	0.0729609
Gohir.D11G233200	1095	904.296	7.69581	0.0994137
Gohir.A05G321400	2740	2549.3	1.00256	0.004594
Gohir.D02G015300	3226	3035.3	140.187	0.539524
Gohir.A08G198700	1177	986.296	2	0.0236878
Gohir.D03G048250	474	284.109	0	0
Gohir.D03G015400	956	765.317	34	0.518967
Gohir.D02G137151	1319	1128.3	11	0.113887
Gohir.A03G049400	3178	2987.3	21.928	0.0857481
Gohir.D02G215200	1956	1765.3	4140.33	27.3981
Gohir.A10G135800	1530	1339.3	1.21261	0.0105766
Gohir.D10G135600	261	87.524	0	0
Gohir.D02G176200	3408	3217.3	58.7746	0.213403
Gohir.A11G112000	977	786.317	6.30764	0.0937069
Gohir.D06G033500	1373	1182.3	0	0
Gohir.A07G199900	1752	1561.3	0	0
Gohir.D03G132100	2239	2048.3	38	0.216717
Gohir.D03G105033	258	85.2361	0	0
Gohir.D12G260600	2042	1851.3	224.189	1.41462
Gohir.D13G138400	1250	1059.3	11	0.121305
Gohir.D10G071100	2738	2547.3	6.39857	0.0293431
Gohir.A12G069800	1007	816.296	1.06294	0.0152112
Gohir.A04G006400	1265	1074.3	0	0
Gohir.D13G026200	2208	2017.3	5	0.0289536
Gohir.D08G093650	231	65.9031	3	0.531763
Gohir.D02G076600	2202	2011.3	0	0
Gohir.A12G149400	1314	1123.3	0	0
Gohir.A07G168450	1498	1307.3	28.5571	0.255177
Gohir.A07G173560	1387	1196.3	13	0.126943
Gohir.D02G050500	2037	1846.3	8	0.0506164
Gohir.A07G159000	375	187.601	0	0
Gohir.D05G277300	2587	2396.3	108.858	0.530666
Gohir.A08G045650	1826	1635.3	0	0
Gohir.D06G040700	1887	1696.3	9	0.0619789
Gohir.A01G008800	1618	1427.3	55.9945	0.458284
Gohir.A12G197600	2155	1964.3	24.7689	0.1473
Gohir.D04G084900	1275	1084.3	11.1115	0.119709
Gohir.A12G054250	317	134.263	0	0
Gohir.D02G009700	1833	1642.3	123	0.874896
Gohir.D07G225684	1518	1327.3	1396.06	12.2868
Gohir.A09G059800	2080	1889.3	41.8758	0.25892
Gohir.A05G199980	533	342.7	22.7998	0.777177
Gohir.A02G120100	2392	2201.3	5.72005	0.0303546
Gohir.A12G085244	2061	1870.3	8.67529	0.0541847
Gohir.A10G172200	439	249.593	0	0
Gohir.D10G040350	273	96.9502	0	0
Gohir.D08G240900	1922	1731.3	181.95	1.22767
Gohir.D08G204733	1732	1541.3	1.03105	0.00781438
Gohir.D05G193050	4539	4348.3	439.514	1.18075
Gohir.A11G276832	1840	1649.3	2.03431	0.0144086
Gohir.A04G127800	1867	1676.3	53.2921	0.371377
Gohir.D03G070101	498	307.885	41	1.5556
Gohir.D13G218200	2318	2127.3	0	0
Gohir.D11G340200	1621	1430.3	961.512	7.85293
Gohir.D04G026000	1953	1762.3	229.483	1.52116
Gohir.A08G085600	1367	1176.3	27.0488	0.268617
Gohir.A12G022500	1191	1000.3	1	0.0116782
Gohir.D10G233800	1171	980.296	2	0.0238328
Gohir.A10G177600	1027	836.296	0	0
Gohir.A13G123000	2754	2563.3	0	0
Gohir.D11G224800	1305	1114.3	26	0.272569
Gohir.A01G231840	571	380.523	3.54302	0.108767
Gohir.A05G048900	2590	2399.3	12.7499	0.0620763
Gohir.D07G168600	1389	1198.3	315.526	3.07591
Gohir.A05G161600	1265	1074.3	0	0
Gohir.A11G187600	960	769.317	0	0
Gohir.D10G019420	510	319.808	0	0
Gohir.D06G037575	303	122.081	21	2.00944
Gohir.D05G107700	3033	2842.3	924	3.79757
Gohir.D05G083700	953	762.317	412.272	6.31757
Gohir.D12G178750	249	78.5308	11	1.63627
Gohir.D08G057100	2938	2747.3	315.237	1.3404
Gohir.D09G218000	621	430.47	157.037	4.2615
Gohir.D07G067900	2867	2676.3	277.362	1.21064
Gohir.D12G000600	860	669.317	48.8604	0.852761
Gohir.A13G005150	1020	829.296	0	0
Gohir.D09G026875	2736	2545.3	379.938	1.74372
Gohir.D06G182450	600	409.47	0	0
Gohir.A08G004300	757	566.365	0	0
Gohir.A12G168200	2053	1862.3	5.96303	0.0374042
Gohir.D10G023100	2067	1876.3	112.86	0.702654
Gohir.D06G220100	429	239.733	1	0.0487276
Gohir.A04G142700	2834	2643.3	103.827	0.458846
Gohir.D08G200500	1965	1774.3	0	0
Gohir.A11G254700	1859	1668.3	0	0
Gohir.A11G099700	2513	2322.3	4.55887	0.022932
Gohir.D03G064602	465	275.192	0	0
Gohir.D12G142100	1776	1585.3	25.679	0.189221
Gohir.A06G098800	2718	2527.3	1.06005	0.00489974
Gohir.A08G184366	550	359.614	3.65151	0.118615
Gohir.D05G196000	742	551.365	3	0.0635601
Gohir.D06G022200	598	407.47	42	1.20408
Gohir.A07G036600	2115	1924.3	2.0938	0.0127106
Gohir.D04G188700	4177	3986.3	35.0653	0.102757
Gohir.D09G051200	1006	815.296	21	0.300889
Gohir.D10G169100	2252	2061.3	407.557	2.30967
Gohir.D12G141400	2378	2187.3	239.08	1.27684
Gohir.A03G022300	7228	7037.3	123.63	0.205221
Gohir.D10G182440	270	94.5389	0	0
Gohir.D09G074300	1828	1637.3	1	0.0071347
Gohir.D03G082200	906	715.317	0	0
Gohir.A05G079600	2245	2054.3	9.14661	0.0520116
Gohir.A08G251900	1711	1520.3	1.01469	0.00779665
Gohir.D07G213700	2588	2397.3	282.601	1.37707
Gohir.A12G010600	767	576.365	2.82163	0.057188
Gohir.D05G338500	3471	3280.3	301	1.0719
Gohir.A01G005950	1440	1249.3	0	0
Gohir.D05G184300	1740	1549.3	348.855	2.63035
Gohir.D10G255000	3796	3605.3	1215.98	3.93991
Gohir.A11G044300	1831	1640.3	421.586	3.00239
Gohir.D11G209800	1062	871.296	9	0.120665
Gohir.A06G210800	737	546.365	0	0
Gohir.A05G346300	777	586.317	2.03892	0.0406229
Gohir.A08G150300	246	76.4065	0	0
Gohir.D04G180500	2181	1990.3	114	0.669098
Gohir.D12G074204	638	447.447	0	0
Gohir.D08G165250	960	769.317	12	0.182213
Gohir.D12G069900	869	678.317	20.2214	0.348242
Gohir.A02G028300	1471	1280.3	5	0.0456208
Gohir.D09G171401	267	92.0965	57	7.22993
Gohir.D08G209600	3234	3043.3	281	1.07861
Gohir.A06G146300	3469	3278.3	4.40671	0.0157025
Gohir.A09G244350	1146	955.296	0	0
Gohir.D02G142700	987	796.317	7	0.102687
Gohir.D05G007100	3050	2859.3	25	0.102137
Gohir.D12G038333	309	127.255	0	0
Gohir.D08G166500	1508	1317.3	1004	8.90333
Gohir.A04G148200	834	643.317	0	0
Gohir.A10G026900	1240	1049.3	0	0
Gohir.A10G005300	1900	1709.3	3	0.0205025
Gohir.D07G099900	1711	1520.3	8	0.0614702
Gohir.D01G092950	618	427.47	26	0.71051
Gohir.A12G036300	2082	1891.3	97.4538	0.601925
Gohir.D05G015300	1007	816.296	0	0
Gohir.A03G171850	1090	899.296	0	0
Gohir.A10G234100	2904	2713.3	0	0
Gohir.A03G038000	1766	1575.3	57.5454	0.426728
Gohir.A07G138700	612	421.47	0	0
Gohir.A03G209600	1731	1540.3	40.3285	0.305852
Gohir.D10G106900	2104	1913.3	1800.4	10.9923
Gohir.A04G045880	3990	3799.3	18.2377	0.056075
Gohir.A11G163600	1306	1115.3	8.25581	0.0864714
Gohir.A07G090500	867	676.317	0	0
Gohir.A12G162200	1149	958.296	7.09886	0.086535
Gohir.D13G028800	1835	1644.3	28.5435	0.202783
Gohir.D04G051000	2077	1886.3	175	1.08375
Gohir.A04G066714	1568	1377.3	0	0
Gohir.D12G078300	1353	1162.3	443.782	4.46021
Gohir.D03G156400	237	69.8477	0	0
Gohir.A01G061000	1310	1119.3	0	0
Gohir.D05G223350	3705	3514.3	22.7289	0.0755513
Gohir.D03G021400	555	364.594	0	0
Gohir.A07G205266	1106	915.296	0	0
Gohir.A10G177000	984	793.317	46.4936	0.684618
Gohir.D10G047200	1957	1766.3	259.462	1.71598
Gohir.A03G187600	1737	1546.3	29.6373	0.223898
Gohir.D11G217700	1251	1060.3	7	0.0771212
Gohir.A07G206800	1970	1779.3	19.043	0.125023
Gohir.D03G014800	2859	2668.3	13.6369	0.0597013
Gohir.D13G079000	2652	2461.3	424.621	2.0153
Gohir.D05G332164	351	165.1	0	0
Gohir.D11G156300	2198	2007.3	1404.09	8.17122
Gohir.A12G075433	231	65.9031	0	0
Gohir.A12G012000	3685	3494.3	686.865	2.29623
Gohir.D10G114600	1309	1118.3	548.36	5.72811
Gohir.D05G034700	1226	1035.3	2	0.0225667
Gohir.A10G051000	789	598.317	24.865	0.485466
Gohir.A03G122700	2427	2236.3	97.2156	0.50782
Gohir.D06G148000	665	474.434	41.1442	1.01306
Gohir.A07G227800	2488	2297.3	49.3469	0.250926
Gohir.A05G077350	1308	1117.3	0	0
Gohir.D13G199233	264	89.7983	16	2.0814
Gohir.D03G136200	2393	2202.3	195.814	1.03865
Gohir.D05G097600	2398	2207.3	283	1.49771
Gohir.A02G004700	631	440.447	2.09931	0.0556784
Gohir.D08G220400	1003	812.296	0	0
Gohir.A05G127500	2815	2624.3	86.2358	0.383864
Gohir.D09G161200	1504	1313.3	0	0
Gohir.D02G074200	2110	1919.3	204.706	1.24592
Gohir.D06G046200	1931	1740.3	662.019	4.44375
Gohir.A09G099601	1714	1523.3	0	0
Gohir.D07G212100	1371	1180.3	22	0.217738
Gohir.D08G153800	1172	981.296	209.36	2.49228
Gohir.A06G035800	2046	1855.3	9.82088	0.0618358
Gohir.D05G087900	2137	1946.3	0	0
Gohir.D10G144966	237	69.8477	0	0
Gohir.A11G270666	660	469.434	0	0
Gohir.A05G127100	1013	822.296	2.17606	0.0309134
Gohir.A13G133401	132	18.273	0	0
Gohir.A12G060100	1992	1801.3	0	0
Gohir.D06G025400	2723	2532.3	456.047	2.10377
Gohir.A04G000500	2956	2765.3	46	0.194321
Gohir.D12G148700	3120	2929.3	156.724	0.624992
Gohir.A02G000700	1800	1609.3	94.8234	0.688307
Gohir.D09G178300	1827	1636.3	81.3416	0.580703
Gohir.A08G203366	216	56.2171	1	0.207795
Gohir.D02G202819	1417	1226.3	661.936	6.30556
Gohir.A11G054400	1130	939.296	0	0
Gohir.D11G248700	637	446.447	0	0
Gohir.D02G049700	1162	971.296	1	0.0120268
Gohir.A05G037666	900	709.317	0	0
Gohir.A11G205451	300	119.515	0	0
Gohir.A03G057050	288	109.328	0	0
Gohir.A02G056200	3729	3538.3	80.6989	0.266426
Gohir.A10G179500	1219	1028.3	2.05725	0.0233708
Gohir.A11G155300	966	775.317	0	0
Gohir.D12G177100	1677	1486.3	128.544	1.0103
Gohir.A09G044000	2733	2542.3	5.7371	0.0263614
Gohir.A09G135500	648	457.434	0	0
Gohir.D11G146832	684	493.422	9.73003	0.230356
Gohir.D11G027000	1939	1748.3	27	0.180406
Gohir.A04G095700	809	618.317	1	0.0188926
Gohir.D06G143600	2597	2406.3	39.1319	0.18997
Gohir.A09G140350	808	617.317	0	0
Gohir.D12G141500	1131	940.296	99.9765	1.24204
Gohir.D03G002350	2313	2122.3	529.165	2.91265
Gohir.A03G014500	1732	1541.3	21.3919	0.162131
Gohir.D08G192500	1049	858.296	3	0.0408307
Gohir.A09G130500	5097	4906.3	85.9731	0.204697
Gohir.A05G078500	1419	1228.3	6.54487	0.0622445
Gohir.D04G009100	1829	1638.3	110.982	0.79134
Gohir.A11G147900	1436	1245.3	17.0995	0.160404
Gohir.D11G152300	986	795.317	551.796	8.10477
Gohir.A07G109900	1845	1654.3	235.741	1.66466
Gohir.A06G159900	1378	1187.3	12.8676	0.126603
Gohir.D11G260400	983	792.317	1	0.0147436
Gohir.D01G023496	861	670.317	47	0.819068
Gohir.D10G220550	2010	1819.3	19	0.121998
Gohir.D06G079400	1268	1077.3	39.8998	0.432652
Gohir.A01G126550	2238	2047.3	2	0.0114117
Gohir.A06G208000	926	735.317	1.04116	0.0165404
Gohir.A05G294800	1055	864.296	99.1739	1.34041
Gohir.D13G120332	505	314.851	70.069	2.5997
Gohir.D01G171250	237	69.8477	0	0
Gohir.D12G019500	1248	1057.3	10	0.110486
Gohir.A05G281600	1577	1386.3	0	0
Gohir.D12G213600	2259	2068.3	29.46	0.166388
Gohir.D02G130100	2381	2190.3	92.5122	0.4934
Gohir.A02G008550	1212	1021.3	0	0
Gohir.D10G142300	1819	1628.3	338.214	2.42639
Gohir.A05G106800	1643	1452.3	0	0
Gohir.A07G213100	1694	1503.3	0	0
Gohir.D05G018500	1041	850.296	4	0.0549532
Gohir.D04G163100	1534	1343.3	125.933	1.09515
Gohir.A01G083700	1133	942.296	1	0.012397
Gohir.A11G286500	2923	2732.3	0	0
Gohir.A13G061500	1765	1574.3	3.4528	0.0256205
Gohir.D01G058100	2707	2516.3	103	0.478166
Gohir.D07G040500	1307	1116.3	2802.88	29.3311
Gohir.D05G315000	1474	1283.3	0	0
Gohir.A11G302766	705	514.38	0	0
Gohir.D05G328745	351	165.1	0	0
Gohir.D07G214800	1231	1040.3	186.732	2.09684
Gohir.A05G299000	1679	1488.3	8.46184	0.0664169
Gohir.D11G289500	2817	2626.3	6	0.0266877
Gohir.D06G029600	2299	2108.3	290.56	1.60993
Gohir.D10G091000	1581	1390.3	196.652	1.65232
Gohir.A05G210400	3356	3165.3	4.10559	0.0151518
Gohir.D13G205000	1906	1715.3	1042.47	7.0995
Gohir.D06G031850	1489	1298.3	187.021	1.68275
Gohir.D09G077700	1245	1054.3	0	0
Gohir.D10G224100	2335	2144.3	88.1743	0.480353
Gohir.D08G104500	1108	917.296	64.3369	0.81932
Gohir.D06G029900	2161	1970.3	160.211	0.949868
Gohir.D07G220400	2511	2320.3	282.187	1.42068
Gohir.D01G122000	485	294.951	21	0.831711
Gohir.D05G221600	4206	4015.3	285.723	0.831247
Gohir.D07G065600	911	720.317	63.5508	1.03062
Gohir.D04G151500	5338	5147.3	490.439	1.11304
Gohir.D06G216300	1100	909.296	33.9005	0.435516
Gohir.D05G159400	844	653.317	0	0
Gohir.A10G034732	665	474.434	3	0.0738665
Gohir.A05G076550	1421	1230.3	1.00563	0.00954838
Gohir.A05G197500	989	798.317	0	0
Gohir.D13G163700	3111	2920.3	0	0
Gohir.D03G168800	1621	1430.3	446.925	3.65016
Gohir.A11G174600	1267	1076.3	0	0
Gohir.A10G163900	381	193.37	106.385	6.42681
Gohir.A04G069350	560	369.564	0	0
Gohir.D13G069450	222	59.9686	20	3.89591
Gohir.D06G119300	945	754.317	24	0.371672
Gohir.D12G008700	306	124.691	49	4.59054
