target_id	length	eff_length	A2_3	A2_3_tpm
Gohir.A01G051000	562	374.658	4	0.147565
Gohir.A13G155700	1080	892.252	0	0
Gohir.A09G007100	2270	2082.25	0	0
Gohir.D01G044425	630	442.56	0	0
Gohir.A10G167800	1272	1084.25	82.5746	1.05263
Gohir.A06G117500	1727	1539.25	0	0
Gohir.A02G048200	1529	1341.25	154.137	1.58839
Gohir.A12G038300	4676	4488.25	225.822	0.69542
Gohir.A01G010200	2181	1993.25	181	1.25509
Gohir.D07G081500	669	481.489	0	0
Gohir.D02G075633	500	313.131	0	0
Gohir.D05G320680	285	110.62	0	0
Gohir.A07G097500	706	518.441	0	0
Gohir.D09G019400	2507	2319.25	73	0.435045
Gohir.A08G136500	873	685.306	0	0
Gohir.A04G043540	351	168.636	0	0
Gohir.A02G177600	966	778.271	1	0.0177594
Gohir.A06G048100	7317	7129.25	1299.21	2.5188
Gohir.D01G159750	1375	1187.25	12.4049	0.144414
Gohir.D11G078850	914	726.271	0	0
Gohir.D05G153600	3619	3431.25	16.2694	0.0655358
Gohir.D05G185500	1757	1569.25	14.8591	0.130876
Gohir.D03G044300	1503	1315.25	1.11011	0.0116658
Gohir.A01G204950	2607	2419.25	0	0
Gohir.A12G128800	1566	1378.25	0	0
Gohir.D11G146600	1768	1580.25	17.9295	0.15682
Gohir.A05G283700	1500	1312.25	26.731	0.281551
Gohir.A11G025950	411	225.671	0	0
Gohir.A04G142000	1566	1378.25	127	1.2736
Gohir.A06G108700	1526	1338.25	148	1.52856
Gohir.A01G177100	2197	2009.25	238.935	1.64363
Gohir.D11G214000	1130	942.252	1.10961	0.0162765
Gohir.D09G181700	568	380.62	0	0
Gohir.D11G096900	1906	1718.25	1.24966	0.0100522
Gohir.A05G237300	1395	1207.25	4	0.0457953
Gohir.A10G181550	391	206.362	0	0
Gohir.A02G152200	2093	1905.25	297.653	2.15932
Gohir.A04G143400	1313	1125.25	125.582	1.54254
Gohir.A11G146200	1007	819.252	455.019	7.67665
Gohir.D02G118500	2082	1894.25	64.304	0.469201
Gohir.A03G188000	1915	1727.25	631.295	5.05168
Gohir.A10G003200	1671	1483.25	1	0.00931846
Gohir.D02G086100	10760	10572.3	484.009	0.632768
Gohir.A07G170978	829	641.323	51	1.09914
Gohir.A03G060400	697	509.441	14	0.379833
Gohir.A13G205675	386	201.547	0	0
Gohir.D13G100200	957	769.271	0	0
Gohir.A12G017300	2670	2482.25	669.091	3.72562
Gohir.A12G147900	477	290.402	0	0
Gohir.A03G129200	1673	1485.25	60.8389	0.566161
Gohir.A03G141600	1731	1543.25	175.712	1.57371
Gohir.A12G127150	1737	1549.25	0	0
Gohir.D13G011100	1661	1473.25	1.14053	0.0107001
Gohir.A03G074200	797	609.37	3	0.0680455
Gohir.A05G318700	1743	1555.25	268	2.38173
Gohir.D07G062100	1363	1175.25	0	0
Gohir.A05G104700	168	34.1788	18.812	7.60742
Gohir.A12G072200	900	712.271	1	0.019405
Gohir.A13G154900	671	483.489	0	0
Gohir.D09G037800	1126	938.252	12	0.176775
Gohir.D03G102900	2885	2697.25	24.0045	0.123007
Gohir.A12G078544	549	361.713	0	0
Gohir.D10G226300	555	367.695	0	0
Gohir.D08G030800	2247	2059.25	135.482	0.909348
Gohir.A05G260950	1404	1216.25	283.753	3.2246
Gohir.D12G129700	3929	3741.25	4.08474	0.0150906
Gohir.D11G013300	1178	990.252	0	0
Gohir.D05G223200	1224	1036.25	1	0.0133381
Gohir.D13G159700	714	526.441	0	0
Gohir.A08G237250	1404	1216.25	0	0
Gohir.A12G188633	2359	2171.25	203	1.29224
Gohir.A01G221726	1558	1370.25	102.29	1.03179
Gohir.D02G038300	1668	1480.25	0	0
Gohir.D09G240200	1694	1506.25	2.09194	0.019196
Gohir.D12G191166	1461	1273.25	0	0
Gohir.A11G119300	2185	1997.25	9.53031	0.0659528
Gohir.D10G116400	696	508.441	0	0
Gohir.A03G179600	2050	1862.25	2382.26	17.6811
Gohir.A01G064600	1077	889.252	0	0
Gohir.D10G097700	1694	1506.25	19.0741	0.175027
Gohir.D10G162232	1074	886.252	0	0
Gohir.D01G143200	1783	1595.25	14.3659	0.12447
Gohir.A05G196000	1481	1293.25	170.994	1.8275
Gohir.D11G134000	1529	1341.25	0	0
Gohir.A11G047700	1591	1403.25	161	1.5858
Gohir.A09G228900	989	801.252	94.9482	1.63786
Gohir.A05G109500	2745	2557.25	732.733	3.96033
Gohir.A01G156000	744	556.414	1	0.0248405
Gohir.D10G134700	591	403.58	0	0
Gohir.D05G328910	348	165.883	0	0
Gohir.D02G156850	1248	1060.25	0	0
Gohir.A05G073900	2280	2092.25	319.797	2.11261
Gohir.A03G039400	3133	2945.25	26.7821	0.125684
Gohir.D07G014250	312	133.483	0	0
Gohir.A05G388100	1032	844.252	0	0
Gohir.D06G045200	2884	2696.25	1.00593	0.00515661
Gohir.A12G156100	756	568.414	0	0
Gohir.A05G088500	2120	1932.25	57.0832	0.408323
Gohir.D05G072400	938	750.271	0	0
Gohir.A13G213600	1766	1578.25	1	0.00875755
Gohir.A10G013300	3733	3545.25	172.948	0.674262
Gohir.D02G173100	966	778.271	0	0
Gohir.A02G053300	2085	1897.25	3	0.0218552
Gohir.A11G288000	108	13.1345	0	0
Gohir.D01G124800	1338	1150.25	3.33372	0.0400586
Gohir.A11G222200	2207	2019.25	340.826	2.33293
Gohir.D05G085200	1409	1221.25	20.8951	0.236482
Gohir.A11G040100	800	612.37	0	0
Gohir.A01G080900	1735	1547.25	274.816	2.45494
Gohir.A04G090200	1402	1214.25	872	9.92583
Gohir.A04G088300	2016	1828.25	135.665	1.02563
Gohir.D05G223666	2413	2225.25	2.2034	0.0136859
Gohir.D06G019550	678	490.441	0	0
Gohir.D06G028450	336	154.883	1	0.0892392
Gohir.D03G072502	1378	1190.25	0	0
Gohir.A07G021200	758	570.414	40.8785	0.990521
Gohir.A02G156300	2138	1950.25	264.478	1.87438
Gohir.D07G107200	1774	1586.25	0	0
Gohir.D06G004400	4043	3855.25	0	0
Gohir.A12G176600	1746	1558.25	3	0.0266099
Gohir.A04G015150	1344	1156.25	0	0
Gohir.A09G113250	640	452.548	0	0
Gohir.A05G296400	5508	5320.25	676	1.7562
Gohir.A05G370532	309	130.854	1	0.105626
Gohir.A13G233400	1433	1245.25	0	0
Gohir.D07G194800	2176	1988.25	1.04348	0.00725389
Gohir.D13G061900	3318	3130.25	7.35088	0.0324578
Gohir.D10G146200	1052	864.252	0	0
Gohir.D07G162600	2450	2262.25	1.0083	0.00616038
Gohir.A12G150650	1851	1663.25	0	0
Gohir.A11G200600	1894	1706.25	793.978	6.43168
Gohir.A06G159000	1993	1805.25	651.345	4.98692
Gohir.A09G165200	2325	2137.25	873.735	5.65045
Gohir.A11G195400	2020	1832.25	1244.44	9.38743
Gohir.D07G193100	2189	2001.25	78.0401	0.538983
Gohir.D08G044200	2088	1900.25	21.6125	0.1572
Gohir.A09G112000	3182	2994.25	222.027	1.02489
Gohir.D04G023600	718	530.441	0	0
Gohir.D11G173800	2361	2173.25	2.26797	0.014424
Gohir.D11G227940	1141	953.252	0	0
Gohir.A13G187700	1586	1398.25	163.2	1.61322
Gohir.D01G043666	294	118.007	0	0
Gohir.D08G224200	3397	3209.25	76.7377	0.330494
Gohir.A10G130200	3115	2927.25	82.9386	0.391611
Gohir.D05G060400	475	288.453	1	0.0479164
Gohir.A10G097700	998	810.252	703.349	11.998
Gohir.A05G241900	2867	2679.25	516.346	2.66371
Gohir.D13G105200	1088	900.252	2.21111	0.0339474
Gohir.D05G009150	989	801.252	0	0
Gohir.D04G183700	280	106.389	0	0
Gohir.D08G162051	303	125.587	0	0
Gohir.A05G147200	1088	900.252	174	2.67143
Gohir.A13G230700	3186	2998.25	295.285	1.36123
Gohir.D04G096100	1791	1603.25	0	0
Gohir.A04G080600	545	357.722	0	0
Gohir.D11G082433	1596	1408.25	278.507	2.73348
Gohir.D13G052700	1531	1343.25	0	0
Gohir.D07G048500	1384	1196.25	0	0
Gohir.A11G276950	4251	4063.25	1	0.00340162
Gohir.A09G226600	393	208.262	0	0
Gohir.D13G211910	787	599.385	0	0
Gohir.A13G188000	1837	1649.25	67.8488	0.56861
Gohir.D12G260700	1438	1250.25	1.10032	0.0121641
Gohir.D03G155300	1451	1263.25	15.1414	0.165666
Gohir.A06G191100	1613	1425.25	15.6777	0.152038
Gohir.D11G085200	1827	1639.25	0	0
Gohir.A12G160050	1518	1330.25	3	0.0311707
Gohir.D03G170966	1584	1396.25	31.2813	0.309657
Gohir.D11G085600	3073	2885.25	91.875	0.440122
Gohir.D06G013400	1851	1663.25	2.30316	0.0191393
Gohir.A03G125700	2507	2319.25	204	1.21574
Gohir.A05G006600	952	764.271	479.968	8.68008
Gohir.D11G031700	1488	1300.25	0	0
Gohir.D06G006200	525	337.888	0	0
Gohir.A08G000088	3787	3599.25	678.514	2.60559
Gohir.A10G195650	936	748.271	0	0
Gohir.A02G007900	2802	2614.25	95.2421	0.503548
Gohir.A12G202800	1672	1484.25	899.387	8.37525
Gohir.A05G066800	2823	2635.25	224	1.17486
Gohir.A01G210840	1505	1317.25	23.5797	0.247417
Gohir.A08G125100	2468	2280.25	81.932	0.496626
Gohir.A05G291100	604	416.57	0	0
Gohir.D12G188100	928	740.271	0	0
Gohir.D11G147000	2306	2118.25	138.546	0.904012
Gohir.A06G145400	2132	1944.25	390	2.7725
Gohir.A05G171000	1629	1441.25	0	0
Gohir.A13G118900	2799	2611.25	211.811	1.12114
Gohir.A09G099300	2907	2719.25	1485.21	7.54913
Gohir.A01G182540	861	673.306	0	0
Gohir.A01G031951	754	566.414	0	0
Gohir.D05G204150	1176	988.252	0	0
Gohir.D07G192250	444	257.922	0	0
Gohir.D07G230100	841	653.323	12.4122	0.262592
Gohir.A10G177800	366	182.583	20	1.51401
Gohir.A09G193001	2323	2135.25	1301.98	8.42779
Gohir.D09G224500	1540	1352.25	11.6988	0.119576
Gohir.A02G013001	1857	1669.25	8	0.066241
Gohir.D11G344800	1384	1196.25	0	0
Gohir.A01G156400	1726	1538.25	125	1.12316
Gohir.D05G075500	2783	2595.25	3	0.0159772
Gohir.D02G058600	1815	1627.25	0	0
Gohir.A06G105200	1516	1328.25	227	2.36213
Gohir.A10G214950	763	575.4	0	0
Gohir.A11G253400	1583	1395.25	120	1.18874
Gohir.A10G206000	1999	1811.25	0	0
Gohir.A05G385700	1677	1489.25	354.958	3.29433
Gohir.A04G024704	628	440.56	0	0
Gohir.A12G182200	1208	1020.25	290	3.92871
Gohir.A02G092901	2366	2178.25	75.0002	0.475897
Gohir.D02G093066	407	221.829	0	0
Gohir.D11G209400	1169	981.252	7.16601	0.100938
Gohir.A13G078866	1039	851.252	111.835	1.81585
Gohir.A11G318200	664	476.501	57	1.65337
Gohir.A01G129911	342	160.289	0	0
Gohir.D05G210200	1014	826.252	0	0
Gohir.A12G206200	1552	1364.25	114.491	1.15994
Gohir.D11G212250	369	185.372	0	0
Gohir.A06G134400	2735	2547.25	128.486	0.697178
Gohir.D05G098650	468	281.524	0	0
Gohir.A08G008100	3363	3175.25	404.881	1.76242
Gohir.A05G065000	1848	1660.25	292.938	2.43872
Gohir.D08G191200	1054	866.252	3	0.047867
Gohir.A02G053801	689	501.441	74	2.03972
Gohir.D02G193300	1325	1137.25	0	0
Gohir.D07G219100	1690	1502.25	2.18472	0.0201008
Gohir.D09G005200	2982	2794.25	74.9741	0.370855
Gohir.A11G246800	3056	2868.25	191.228	0.921496
Gohir.D05G266575	540	352.775	0	0
Gohir.D13G152400	2112	1924.25	9.29831	0.0667884
Gohir.A01G128301	1711	1523.25	243.518	2.20962
Gohir.D06G128500	2048	1860.25	2	0.0148599
Gohir.D08G068500	1795	1607.25	0	0
Gohir.D11G111600	772	584.4	0	0
Gohir.D04G035200	2308	2120.25	49.8234	0.324792
Gohir.D04G141200	2086	1898.25	4.07572	0.0296763
Gohir.A10G101440	1316	1128.25	466	5.70872
Gohir.A04G130100	1905	1717.25	73.5429	0.591924
Gohir.A09G055800	1682	1494.25	19.5073	0.18044
Gohir.D13G096350	366	182.583	0	0
Gohir.D01G115900	1317	1129.25	19	0.232553
Gohir.A10G034300	1431	1243.25	21	0.233464
Gohir.A03G010100	1936	1748.25	15	0.11859
Gohir.D04G039600	2764	2576.25	10.2101	0.0547771
Gohir.A01G014800	1799	1611.25	82.1194	0.704436
Gohir.A09G139400	366	182.583	4	0.302802
Gohir.D04G172100	1662	1474.25	9.46386	0.0887269
Gohir.A12G009800	2143	1955.25	31	0.219138
Gohir.D06G138001	210	56.2165	1	0.245864
Gohir.D11G137600	2386	2198.25	3.51668	0.0221113
Gohir.D08G216400	1553	1365.25	3.08646	0.0312469
Gohir.D13G179800	1281	1093.25	0	0
Gohir.D13G197925	2429	2241.25	0	0
Gohir.D08G151100	1913	1725.25	3.03096	0.0242822
Gohir.A05G042300	3772	3584.25	35735.2	137.803
Gohir.D05G336240	1320	1132.25	0	0
Gohir.A05G331400	2321	2133.25	315.42	2.04365
Gohir.D05G376366	2811	2623.25	0	0
Gohir.D07G215850	935	747.271	57.5093	1.0637
Gohir.A02G168300	1379	1191.25	21.9157	0.254279
Gohir.A13G187450	390	205.408	0	0
Gohir.A01G059650	1101	913.252	0	0
Gohir.A11G059500	1282	1094.25	228.758	2.88946
Gohir.D11G004900	2792	2604.25	34.7438	0.184397
Gohir.A11G236380	966	778.271	0	0
Gohir.A01G047468	1656	1468.25	0	0
Gohir.A05G404100	1101	913.252	0	0
Gohir.A06G067550	195	47.6733	0	0
Gohir.D05G031500	763	575.4	2.47564	0.059467
Gohir.A05G053400	1759	1571.25	48.4158	0.425893
Gohir.A05G414400	1709	1521.25	64	0.581484
Gohir.D07G169100	1896	1708.25	0	0
Gohir.A03G155700	1032	844.252	1	0.0163714
Gohir.A04G036500	4985	4797.25	279.842	0.806269
Gohir.A05G397800	3287	3099.25	425.36	1.89696
Gohir.D05G246000	537	349.819	0	0
Gohir.A12G103900	2220	2032.25	143.915	0.978789
Gohir.A12G197800	3919	3731.25	238.327	0.882832
Gohir.A11G280600	1226	1038.25	27.6791	0.368475
Gohir.D06G132850	681	493.441	0	0
Gohir.D08G183400	1057	869.252	0	0
Gohir.A02G161000	2780	2592.25	209.17	1.11528
Gohir.D07G050900	1579	1391.25	0	0
Gohir.D11G296800	4134	3946.25	0	0
Gohir.D04G112900	1182	994.252	13.3792	0.185991
Gohir.D09G203400	647	459.537	0	0
Gohir.D03G175900	3733	3545.25	18.939	0.073836
Gohir.A12G274100	1794	1606.25	2	0.0172098
Gohir.A13G222900	1038	850.252	20	0.325118
Gohir.D03G034500	3081	2893.25	49.1762	0.234924
Gohir.D10G208501	1541	1353.25	0	0
Gohir.A07G187699	501	314.116	0	0
Gohir.A05G070700	1371	1183.25	1968	22.9883
Gohir.D08G062100	2137	1949.25	3.81877	0.0270779
Gohir.A06G206700	1254	1066.25	0	0
Gohir.D03G086001	849	661.323	0	0
Gohir.A10G230800	3324	3136.25	46.5112	0.204977
Gohir.D01G011250	349	166.79	0	0
Gohir.D06G123900	3727	3539.25	5.21211	0.0203545
Gohir.D02G065700	1620	1432.25	11.8193	0.114059
Gohir.D12G059000	1406	1218.25	1.19854	0.013598
Gohir.D08G031700	497	310.17	0	0
Gohir.A10G154000	1477	1289.25	377.139	4.04318
Gohir.D02G126900	3086	2898.25	28.3974	0.135426
Gohir.D13G232100	2791	2603.25	4.81954	0.0255887
Gohir.D08G014400	676	488.453	28.1807	0.79742
Gohir.D03G099200	1793	1605.25	7.84958	0.0675869
Gohir.D08G020701	910	722.271	0	0
Gohir.D09G112501	2244	2056.25	7.43545	0.0499793
Gohir.A06G078800	1252	1064.25	13	0.168833
Gohir.D09G181766	835	647.323	0	0
Gohir.A04G121842	360	176.92	0	0
Gohir.A05G038500	1074	886.252	14.2718	0.222577
Gohir.A02G044703	165	32.8417	0	0
Gohir.A09G200100	991	803.252	227	3.90601
Gohir.D10G220900	1037	849.252	2.05555	0.0334542
Gohir.A10G027300	2706	2518.25	64.1699	0.352201
Gohir.D13G052300	450	263.811	0	0
Gohir.D05G110500	2982	2794.25	62.5522	0.309411
Gohir.A01G086400	1119	931.252	136.971	2.03292
Gohir.D04G175300	2016	1828.25	6.45712	0.048816
Gohir.D08G011800	1532	1344.25	0	0
Gohir.A09G215000	3022	2834.25	1514.51	7.3857
Gohir.D11G242200	2103	1915.25	0	0
Gohir.D07G086450	525	337.888	0	0
Gohir.A06G092900	780	592.4	62.1641	1.45039
Gohir.A11G239000	883	695.289	0	0
Gohir.A07G170401	1877	1689.25	177.686	1.45384
Gohir.D12G136100	2345	2157.25	2.14654	0.013753
Gohir.A02G074200	726	538.414	274.866	7.05608
Gohir.A01G117100	1508	1320.25	119	1.2458
Gohir.A13G051900	1194	1006.25	4	0.054943
Gohir.D01G001600	3369	3181.25	35.7727	0.155422
Gohir.D05G344500	1856	1668.25	1.065	0.00882365
Gohir.A13G148550	1191	1003.25	131.569	1.81261
Gohir.A11G247000	2626	2438.25	818.27	4.6385
Gohir.D07G002800	3083	2895.25	12.8895	0.061533
Gohir.D10G174900	981	793.252	0	0
Gohir.D12G244400	996	808.252	1.0138	0.0173367
Gohir.A03G147300	1555	1367.25	0	0
Gohir.A12G007100	1893	1705.25	971.342	7.87305
Gohir.D07G003300	2118	1930.25	11.1642	0.0799413
Gohir.D11G008433	2632	2444.25	6.66218	0.0376729
Gohir.A12G180101	967	779.271	0	0
Gohir.D04G132400	2076	1888.25	0	0
Gohir.A02G176000	885	697.289	0	0
Gohir.A06G004300	792	604.37	61	1.39504
Gohir.D06G119100	1027	839.252	0	0
Gohir.A05G338850	324	144.121	0	0
Gohir.A06G164800	1475	1287.25	44	0.472442
Gohir.A05G262100	1065	877.252	12.8343	0.202213
Gohir.D10G107700	563	375.649	16	0.588704
Gohir.A13G179000	1632	1444.25	120	1.14841
Gohir.D11G023200	2120	1932.25	0	0
Gohir.D05G197700	2118	1930.25	209.442	1.49971
Gohir.A11G083400	2699	2511.25	456.19	2.51082
Gohir.D07G132700	5687	5499.25	88.9604	0.22359
Gohir.D09G119900	561	373.658	0	0
Gohir.D09G159900	588	400.601	0	0
Gohir.A05G185500	3288	3100.25	149	0.664276
Gohir.A09G092350	514	327.004	0	0
Gohir.D05G196100	1275	1087.25	0	0
Gohir.D05G118100	1678	1490.25	1.03833	0.00963017
Gohir.D04G013400	2015	1827.25	0	0
Gohir.D06G120501	198	49.2711	0	0
Gohir.D02G130500	1616	1428.25	21.9764	0.212672
Gohir.D09G091966	3430	3242.25	20.4352	0.0871148
Gohir.D13G162300	1543	1355.25	623.765	6.36151
Gohir.A01G212500	1196	1008.25	7	0.0959595
Gohir.A01G103900	2946	2758.25	272.999	1.368
Gohir.D01G122900	2739	2551.25	38.8967	0.210726
Gohir.D05G156801	1290	1102.25	0	0
Gohir.A03G180400	3394	3206.25	51.8826	0.223657
Gohir.A01G205800	1569	1381.25	313.8	3.14007
Gohir.A12G233300	1284	1096.25	0	0
Gohir.D10G056050	907	719.271	0	0
Gohir.A11G253300	1722	1534.25	8.95582	0.0806804
Gohir.D11G026900	1820	1632.25	32.8694	0.278332
Gohir.A08G048900	1577	1389.25	62	0.616836
Gohir.D03G111000	2610	2422.25	3.35645	0.0191523
Gohir.D01G139200	2335	2147.25	137.535	0.885298
Gohir.A13G201600	1167	979.252	54	0.762182
Gohir.A07G156950	2105	1917.25	88	0.634399
Gohir.D04G030800	1161	973.252	167.302	2.37594
Gohir.A08G098700	2548	2360.25	124.644	0.729913
Gohir.A01G004600	1644	1456.25	3	0.0284737
Gohir.A05G145400	2507	2319.25	134.448	0.801247
Gohir.D12G250400	1899	1711.25	136.11	1.09935
Gohir.D01G075132	576	388.611	0	0
Gohir.A03G120000	679	491.441	41.5525	1.16865
Gohir.D08G113808	2764	2576.25	3.61836	0.0194125
Gohir.D05G279550	585	397.611	0	0
Gohir.A05G149100	1509	1321.25	10	0.10461
Gohir.D10G051100	664	476.501	0	0
Gohir.A04G042900	670	482.489	30	0.859394
Gohir.D10G018800	610	422.57	0	0
Gohir.A12G169600	1367	1179.25	50.6437	0.593579
Gohir.A05G097000	1129	941.252	9.33826	0.137126
Gohir.D13G014300	2348	2160.25	0	0
Gohir.A05G157700	837	649.323	0	0
Gohir.D13G111000	3067	2879.25	10.3878	0.0498661
Gohir.D12G043900	1607	1419.25	19.0001	0.185036
Gohir.D07G165642	481	294.329	0	0
Gohir.A09G001900	2144	1956.25	1	0.00706536
Gohir.D06G077700	1573	1385.25	17.0181	0.169801
Gohir.A13G058800	597	409.57	0	0
Gohir.D06G061100	540	352.775	0	0
Gohir.D12G172300	965	777.271	0	0
Gohir.A01G219400	1557	1369.25	23	0.232169
Gohir.D02G141200	1101	913.252	45.2319	0.684563
Gohir.D04G053500	1438	1250.25	14	0.154771
Gohir.D11G102800	8130	7942.25	17.2917	0.0300922
Gohir.D05G104900	1971	1783.25	0	0
Gohir.D11G142000	2463	2275.25	2.04891	0.0124466
Gohir.D01G019600	710	522.441	0	0
Gohir.D13G038900	1143	955.252	0	0
Gohir.D12G204300	2934	2746.25	8.02895	0.0404089
Gohir.D07G171401	1529	1341.25	0	0
Gohir.D02G182300	1209	1021.25	0	0
Gohir.D05G188600	2736	2548.25	7.60748	0.0412627
Gohir.D03G110801	609	421.57	8.2469	0.270383
Gohir.D12G001200	3203	3015.25	0	0
Gohir.D12G168000	2534	2346.25	6.66074	0.039238
Gohir.A13G102900	4692	4504.25	1225.45	3.76037
Gohir.D02G187100	1825	1637.25	0	0
Gohir.A07G132400	1239	1051.25	120	1.57773
Gohir.D07G152500	2947	2759.25	20.2098	0.101235
Gohir.A01G188750	318	138.819	6	0.597393
Gohir.A05G043700	1317	1129.25	344	4.21043
Gohir.D02G064050	318	138.819	0	0
Gohir.A09G131300	1346	1158.25	242.993	2.89968
Gohir.A06G103000	1254	1066.25	62.31	0.807712
Gohir.A10G031400	1537	1349.25	6	0.0614635
Gohir.D10G094100	890	702.271	0	0
Gohir.D02G023000	5799	5611.25	165.254	0.407053
Gohir.D07G085300	757	569.414	0	0
Gohir.D05G034650	432	246.175	0	0
Gohir.D05G322200	1818	1630.25	9.43417	0.0799849
Gohir.A05G014650	255	86.9609	0	0
Gohir.D04G188900	2557	2369.25	0	0
Gohir.D05G369300	646	458.537	0	0
Gohir.A01G042100	4002	3814.25	273.559	0.991289
Gohir.D10G084910	277	103.97	0	0
Gohir.A05G077200	1840	1652.25	148.855	1.24522
Gohir.D11G272100	2089	1901.25	0	0
Gohir.D12G077407	450	263.811	0	0
Gohir.A05G249400	1097	909.252	27	0.41043
Gohir.A07G225800	2240	2052.25	627	4.22276
Gohir.A11G078300	1177	989.252	9.20341	0.128588
Gohir.A03G056900	3077	2889.25	3890.82	18.6129
Gohir.A06G166100	1767	1579.25	376	3.29075
Gohir.D01G157100	2149	1961.25	1.45816	0.0102762
Gohir.A06G096700	1787	1599.25	124	1.07168
Gohir.A01G170400	1891	1703.25	53.2355	0.431998
Gohir.D09G148750	255	86.9609	0	0
Gohir.A10G205800	1551	1363.25	1447.7	14.6778
Gohir.A13G227400	1869	1681.25	212.809	1.74951
Gohir.A11G063600	709	521.441	5005.99	132.692
Gohir.D02G111600	2657	2469.25	3	0.0167925
Gohir.D07G188960	360	176.92	0	0
Gohir.D11G317800	762	574.4	37.0496	0.891513
Gohir.D04G187100	2354	2166.25	29.4919	0.188171
Gohir.A11G263700	2090	1902.25	3	0.0217978
Gohir.A06G128800	699	511.441	0	0
Gohir.D05G297025	1293	1105.25	1.05395	0.0131801
Gohir.D12G029600	2013	1825.25	230.338	1.74422
Gohir.D06G205025	663	475.501	0	0
Gohir.D05G055000	2923	2735.25	79.4207	0.401324
Gohir.A08G213900	3414	3226.25	282.205	1.209
Gohir.A01G159000	3293	3105.25	246.695	1.09805
Gohir.D07G032000	2188	2000.25	0	0
Gohir.A10G171100	3108	2920.25	352.533	1.66854
Gohir.D07G218900	851	663.323	0	0
Gohir.A03G171100	1155	967.252	467.339	6.67808
Gohir.D04G079400	979	791.252	17	0.296957
Gohir.A07G024700	1579	1391.25	611	6.07008
Gohir.D06G191000	911	723.271	6.32567	0.120883
Gohir.D05G357175	588	400.601	0	0
Gohir.D04G183200	859	671.306	1.01617	0.0209221
Gohir.A06G141300	2139	1951.25	207.356	1.4688
Gohir.D03G057100	1524	1336.25	44.0858	0.456005
Gohir.D06G081000	1880	1692.25	14.2141	0.116095
Gohir.A10G187000	144	23.9972	29.3759	16.9196
Gohir.D06G117100	1669	1481.25	1.2721	0.01187
Gohir.A03G184300	1284	1096.25	0	0
Gohir.D07G161300	1637	1449.25	0	0
Gohir.D05G296600	2870	2682.25	32.1294	0.165563
Gohir.D04G177000	961	773.271	23.4096	0.418428
Gohir.A04G062400	786	598.385	22	0.50816
Gohir.A04G006100	2522	2334.25	140.121	0.829689
Gohir.D02G233000	2308	2120.25	0	0
Gohir.A08G104400	2259	2071.25	112.78	0.752592
Gohir.A11G029800	2171	1983.25	909.873	6.34106
Gohir.D08G189900	399	214.113	0	0
Gohir.D12G206042	1333	1145.25	0	0
Gohir.D04G030400	1539	1351.25	1.40198	0.0143405
Gohir.D11G113800	1115	927.252	0	0
Gohir.A01G192500	3050	2862.25	946.588	4.57101
Gohir.A06G137400	1010	822.252	4.64281	0.0780432
Gohir.A12G135600	1305	1117.25	14	0.173195
Gohir.A08G175600	1834	1646.25	98	0.82279
Gohir.D12G165766	252	84.6681	13	2.12218
Gohir.D05G182400	4071	3883.25	10.5205	0.0374454
Gohir.D11G156275	354	171.345	2.19111	0.176746
Gohir.D09G203000	1594	1406.25	101.076	0.993447
Gohir.D07G000435	216	59.9141	12.3295	2.84431
Gohir.D04G161900	2995	2807.25	39.6702	0.195318
Gohir.D06G017400	2766	2578.25	10.0837	0.0540571
Gohir.A05G059500	1901	1713.25	289.36	2.3344
Gohir.D01G162200	2917	2729.25	7.27904	0.0368629
Gohir.A08G175000	1284	1096.25	3.22723	0.0406892
Gohir.D01G063200	2254	2066.25	18.2414	0.122021
Gohir.A08G003000	2585	2397.25	0	0
Gohir.D09G128300	2536	2348.25	0	0
Gohir.A04G075350	249	82.3486	0	0
Gohir.A04G044500	348	165.883	130.681	10.8885
Gohir.D02G017100	1162	974.252	0	0
Gohir.D02G093800	1045	857.252	0	0
Gohir.D09G164460	513	326.02	2.61119	0.110702
Gohir.A10G139100	1673	1485.25	115	1.07018
Gohir.A10G049200	2664	2476.25	0	0
Gohir.D02G211000	1509	1321.25	1.418	0.0148337
Gohir.D07G232900	2504	2316.25	39.8587	0.237846
Gohir.A10G175300	1989	1801.25	413.44	3.17247
Gohir.A02G007700	3096	2908.25	136.872	0.650494
Gohir.A02G164100	2671	2483.25	282.549	1.57265
Gohir.A02G016902	1359	1171.25	144	1.6993
Gohir.D09G144600	1757	1569.25	1.09425	0.00963795
Gohir.A11G013800	1068	880.252	408	6.40637
Gohir.D12G111000	2272	2084.25	0	0
Gohir.D10G056100	703	515.441	0	0
Gohir.A01G173000	867	679.306	0	0
Gohir.A01G000500	932	744.271	103	1.91278
Gohir.A09G151900	2612	2424.25	58.7362	0.334879
Gohir.D12G178800	1638	1450.25	4.13517	0.0394102
Gohir.A06G110400	990	802.252	4	0.0689141
Gohir.A05G028900	1762	1574.25	449.825	3.94938
Gohir.D07G137051	1562	1374.25	2	0.0201151
Gohir.D03G112700	240	75.8354	0	0
Gohir.D02G031342	1383	1195.25	0	0
Gohir.D01G185800	1092	904.252	39.6533	0.606107
Gohir.A09G211300	1615	1427.25	0	0
Gohir.D05G057700	1843	1655.25	8.53175	0.0712415
Gohir.D13G065200	1659	1471.25	0	0
Gohir.D04G092650	1251	1063.25	0	0
